County,State,State_FIPS,County_FIPS,housing_cost_burden
Humphreys County,Mississippi,28,053,88.0
Issaquena County,Mississippi,28,055,16.0
Itawamba County,Mississippi,28,057,93.0
Jackson County,Mississippi,28,059,1156.0
Jasper County,Mississippi,28,061,72.0
Jefferson County,Mississippi,28,063,8.0
Jefferson Davis County,Mississippi,28,065,49.0
Jones County,Mississippi,28,067,700.0
Kemper County,Mississippi,28,069,39.0
Lafayette County,Mississippi,28,071,476.0
Lamar County,Mississippi,28,073,575.0
Lauderdale County,Mississippi,28,075,1007.0
Lawrence County,Mississippi,28,077,65.0
Leake County,Mississippi,28,079,75.0
Lee County,Mississippi,28,081,700.0
Leflore County,Mississippi,28,083,368.0
Lincoln County,Mississippi,28,085,132.0
Lowndes County,Mississippi,28,087,589.0
Madison County,Mississippi,28,089,1074.0
Marion County,Mississippi,28,091,81.0
Marshall County,Mississippi,28,093,115.0
Monroe County,Mississippi,28,095,259.0
Montgomery County,Mississippi,28,097,11.0
Neshoba County,Mississippi,28,099,106.0
Newton County,Mississippi,28,101,98.0
Noxubee County,Mississippi,28,103,114.0
Oktibbeha County,Mississippi,28,105,506.0
Panola County,Mississippi,28,107,387.0
Pearl River County,Mississippi,28,109,299.0
Perry County,Mississippi,28,111,115.0
Pike County,Mississippi,28,113,404.0
Pontotoc County,Mississippi,28,115,97.0
Prentiss County,Mississippi,28,117,221.0
Quitman County,Mississippi,28,119,72.0
Rankin County,Mississippi,28,121,1098.0
Scott County,Mississippi,28,123,266.0
Sharkey County,Mississippi,28,125,50.0
Simpson County,Mississippi,28,127,144.0
Smith County,Mississippi,28,129,25.0
Stone County,Mississippi,28,131,258.0
Sunflower County,Mississippi,28,133,290.0
Tallahatchie County,Mississippi,28,135,86.0
Tate County,Mississippi,28,137,222.0
Tippah County,Mississippi,28,139,170.0
Tishomingo County,Mississippi,28,141,75.0
Tunica County,Mississippi,28,143,161.0
Union County,Mississippi,28,145,83.0
Walthall County,Mississippi,28,147,9.0
Warren County,Mississippi,28,149,380.0
Washington County,Mississippi,28,151,638.0
Wayne County,Mississippi,28,153,132.0
Webster County,Mississippi,28,155,36.0
Wilkinson County,Mississippi,28,157,30.0
Winston County,Mississippi,28,159,181.0
Yalobusha County,Mississippi,28,161,146.0
Yazoo County,Mississippi,28,163,230.0
Adair County,Missouri,29,001,277.0
Andrew County,Missouri,29,003,60.0
Atchison County,Missouri,29,005,39.0
Audrain County,Missouri,29,007,195.0
Barry County,Missouri,29,009,447.0
Barton County,Missouri,29,011,123.0
Bates County,Missouri,29,013,58.0
Benton County,Missouri,29,015,75.0
Bollinger County,Missouri,29,017,64.0
Boone County,Missouri,29,019,2381.0
Buchanan County,Missouri,29,021,620.0
Butler County,Missouri,29,023,610.0
Caldwell County,Missouri,29,025,38.0
Callaway County,Missouri,29,027,400.0
Camden County,Missouri,29,029,312.0
Cape Girardeau County,Missouri,29,031,676.0
Carroll County,Missouri,29,033,86.0
Carter County,Missouri,29,035,74.0
Cass County,Missouri,29,037,888.0
Cedar County,Missouri,29,039,113.0
Chariton County,Missouri,29,041,18.0
Christian County,Missouri,29,043,709.0
Clark County,Missouri,29,045,42.0
Clay County,Missouri,29,047,2630.0
Clinton County,Missouri,29,049,96.0
Cole County,Missouri,29,051,614.0
Cooper County,Missouri,29,053,113.0
Crawford County,Missouri,29,055,176.0
Dade County,Missouri,29,057,60.0
Dallas County,Missouri,29,059,93.0
Daviess County,Missouri,29,061,36.0
DeKalb County,Missouri,29,063,81.0
Dent County,Missouri,29,065,159.0
Douglas County,Missouri,29,067,48.0
Dunklin County,Missouri,29,069,302.0
Franklin County,Missouri,29,071,804.0
Gasconade County,Missouri,29,073,78.0
Gentry County,Missouri,29,075,16.0
Greene County,Missouri,29,077,4680.0
Grundy County,Missouri,29,079,77.0
Harrison County,Missouri,29,081,63.0
Henry County,Missouri,29,083,258.0
Hickory County,Missouri,29,085,33.0
Holt County,Missouri,29,087,15.0
Howard County,Missouri,29,089,31.0
Howell County,Missouri,29,091,235.0
Iron County,Missouri,29,093,25.0
Jackson County,Missouri,29,095,9877.0
Jasper County,Missouri,29,097,1268.0
Jefferson County,Missouri,29,099,1576.0
Johnson County,Missouri,29,101,654.0
Knox County,Missouri,29,103,12.0
Laclede County,Missouri,29,105,245.0
Lafayette County,Missouri,29,107,157.0
Lawrence County,Missouri,29,109,325.0
Lewis County,Missouri,29,111,105.0
Lincoln County,Missouri,29,113,380.0
Linn County,Missouri,29,115,63.0
Livingston County,Missouri,29,117,200.0
McDonald County,Missouri,29,119,174.0
Macon County,Missouri,29,121,188.0
Madison County,Missouri,29,123,177.0
Maries County,Missouri,29,125,79.0
Marion County,Missouri,29,127,278.0
Mercer County,Missouri,29,129,19.0
Miller County,Missouri,29,131,208.0
Mississippi County,Missouri,29,133,76.0
Moniteau County,Missouri,29,135,115.0
Monroe County,Missouri,29,137,63.0
Montgomery County,Missouri,29,139,94.0
Morgan County,Missouri,29,141,78.0
New Madrid County,Missouri,29,143,182.0
Newton County,Missouri,29,145,528.0
Nodaway County,Missouri,29,147,250.0
Oregon County,Missouri,29,149,152.0
Osage County,Missouri,29,151,38.0
Ozark County,Missouri,29,153,30.0
Pemiscot County,Missouri,29,155,154.0
Perry County,Missouri,29,157,184.0
Pettis County,Missouri,29,159,470.0
Phelps County,Missouri,29,161,373.0
Pike County,Missouri,29,163,138.0
Platte County,Missouri,29,165,1182.0
Polk County,Missouri,29,167,201.0
Pulaski County,Missouri,29,169,628.0
Putnam County,Missouri,29,171,38.0
Ralls County,Missouri,29,173,25.0
Randolph County,Missouri,29,175,129.0
Ray County,Missouri,29,177,149.0
Reynolds County,Missouri,29,179,67.0
Ripley County,Missouri,29,181,80.0
Saint Charles County,Missouri,29,183,2079.0
Saint Clair County,Missouri,29,185,53.0
Sainte Genevieve County,Missouri,29,186,163.0
Saint Francois County,Missouri,29,187,610.0
Saint Louis County,Missouri,29,189,10342.0
Saline County,Missouri,29,195,267.0
Schuyler County,Missouri,29,197,11.0
Scotland County,Missouri,29,199,21.0
Scott County,Missouri,29,201,399.0
Shannon County,Missouri,29,203,47.0
Shelby County,Missouri,29,205,41.0
Stoddard County,Missouri,29,207,221.0
Stone County,Missouri,29,209,276.0
Sullivan County,Missouri,29,211,43.0
Taney County,Missouri,29,213,543.0
Texas County,Missouri,29,215,113.0
Vernon County,Missouri,29,217,167.0
Warren County,Missouri,29,219,324.0
Washington County,Missouri,29,221,161.0
Wayne County,Missouri,29,223,91.0
Webster County,Missouri,29,225,339.0
Worth County,Missouri,29,227,4.0
Wright County,Missouri,29,229,206.0
Saint Louis City,Missouri,29,510,5910.0
Beaverhead County,Montana,30,001,94.0
Big Horn County,Montana,30,003,120.0
Blaine County,Montana,30,005,54.0
Broadwater County,Montana,30,007,40.0
Carbon County,Montana,30,009,132.0
Carter County,Montana,30,011,4.0
Cascade County,Montana,30,013,910.0
Chouteau County,Montana,30,015,26.0
Custer County,Montana,30,017,73.0
Daniels County,Montana,30,019,24.0
Dawson County,Montana,30,021,3.0
Deer Lodge County,Montana,30,023,20.0
Fallon County,Montana,30,025,0.0
Fergus County,Montana,30,027,8.0
Flathead County,Montana,30,029,797.0
Gallatin County,Montana,30,031,1626.0
Garfield County,Montana,30,033,4.0
Glacier County,Montana,30,035,91.0
Granite County,Montana,30,039,18.0
Hill County,Montana,30,041,141.0
Jefferson County,Montana,30,043,54.0
Judith Basin County,Montana,30,045,0.0
Lake County,Montana,30,047,234.0
Lewis and Clark County,Montana,30,049,827.0
Liberty County,Montana,30,051,9.0
Lincoln County,Montana,30,053,101.0
McCone County,Montana,30,055,8.0
Madison County,Montana,30,057,50.0
Meagher County,Montana,30,059,10.0
Mineral County,Montana,30,061,60.0
Missoula County,Montana,30,063,1759.0
Musselshell County,Montana,30,065,33.0
Phillips County,Montana,30,071,2.0
Pondera County,Montana,30,073,44.0
Powder River County,Montana,30,075,7.0
Powell County,Montana,30,077,53.0
Prairie County,Montana,30,079,8.0
Ravalli County,Montana,30,081,463.0
Richland County,Montana,30,083,82.0
Roosevelt County,Montana,30,085,50.0
Rosebud County,Montana,30,087,44.0
Sanders County,Montana,30,089,67.0
Sheridan County,Montana,30,091,25.0
Silver Bow County,Montana,30,093,389.0
Stillwater County,Montana,30,095,85.0
Sweet Grass County,Montana,30,097,12.0
Teton County,Montana,30,099,77.0
Toole County,Montana,30,101,20.0
Valley County,Montana,30,105,16.0
Wheatland County,Montana,30,107,12.0
Wibaux County,Montana,30,109,14.0
Yellowstone County,Montana,30,111,1671.0
Park County,Montana,30,067,230.0
Adams County,Nebraska,31,001,266.0
Antelope County,Nebraska,31,003,47.0
Boone County,Nebraska,31,011,76.0
Box Butte County,Nebraska,31,013,202.0
Boyd County,Nebraska,31,015,7.0
Brown County,Nebraska,31,017,5.0
Buffalo County,Nebraska,31,019,495.0
Burt County,Nebraska,31,021,49.0
Butler County,Nebraska,31,023,48.0
Cass County,Nebraska,31,025,163.0
Cedar County,Nebraska,31,027,36.0
Chase County,Nebraska,31,029,9.0
Cherry County,Nebraska,31,031,33.0
Cheyenne County,Nebraska,31,033,21.0
Clay County,Nebraska,31,035,45.0
Colfax County,Nebraska,31,037,62.0
Cuming County,Nebraska,31,039,99.0
Custer County,Nebraska,31,041,105.0
Dakota County,Nebraska,31,043,224.0
Dawes County,Nebraska,31,045,52.0
Dawson County,Nebraska,31,047,262.0
Deuel County,Nebraska,31,049,20.0
Dixon County,Nebraska,31,051,53.0
Dodge County,Nebraska,31,053,416.0
Douglas County,Nebraska,31,055,7256.0
Dundy County,Nebraska,31,057,0.0
Fillmore County,Nebraska,31,059,27.0
Franklin County,Nebraska,31,061,12.0
Frontier County,Nebraska,31,063,35.0
Furnas County,Nebraska,31,065,30.0
Gage County,Nebraska,31,067,185.0
Garden County,Nebraska,31,069,10.0
Garfield County,Nebraska,31,071,16.0
Gosper County,Nebraska,31,073,14.0
Greeley County,Nebraska,31,077,12.0
Hall County,Nebraska,31,079,700.0
Hamilton County,Nebraska,31,081,106.0
Harlan County,Nebraska,31,083,24.0
Hitchcock County,Nebraska,31,087,15.0
Holt County,Nebraska,31,089,149.0
Howard County,Nebraska,31,093,61.0
Jefferson County,Nebraska,31,095,78.0
Johnson County,Nebraska,31,097,45.0
Kearney County,Nebraska,31,099,50.0
Keith County,Nebraska,31,101,112.0
Kimball County,Nebraska,31,105,12.0
Knox County,Nebraska,31,107,56.0
Lancaster County,Nebraska,31,109,3789.0
Lincoln County,Nebraska,31,111,388.0
Madison County,Nebraska,31,119,408.0
Merrick County,Nebraska,31,121,37.0
Morrill County,Nebraska,31,123,52.0
Nance County,Nebraska,31,125,41.0
Nemaha County,Nebraska,31,127,65.0
Nuckolls County,Nebraska,31,129,25.0
Otoe County,Nebraska,31,131,88.0
Pawnee County,Nebraska,31,133,8.0
Perkins County,Nebraska,31,135,6.0
Phelps County,Nebraska,31,137,64.0
Pierce County,Nebraska,31,139,39.0
Platte County,Nebraska,31,141,315.0
Polk County,Nebraska,31,143,21.0
Red Willow County,Nebraska,31,145,109.0
Richardson County,Nebraska,31,147,54.0
Rock County,Nebraska,31,149,4.0
Saline County,Nebraska,31,151,79.0
Sarpy County,Nebraska,31,153,1718.0
Saunders County,Nebraska,31,155,101.0
Scotts Bluff County,Nebraska,31,157,393.0
Seward County,Nebraska,31,159,176.0
Sheridan County,Nebraska,31,161,31.0
Sherman County,Nebraska,31,163,17.0
Sioux County,Nebraska,31,165,0.0
Stanton County,Nebraska,31,167,22.0
Thayer County,Nebraska,31,169,6.0
Thurston County,Nebraska,31,173,54.0
Valley County,Nebraska,31,175,67.0
Washington County,Nebraska,31,177,193.0
Wayne County,Nebraska,31,179,39.0
Webster County,Nebraska,31,181,5.0
York County,Nebraska,31,185,50.0
Churchill County,Nevada,32,001,219.0
Clark County,Nevada,32,003,32462.0
Douglas County,Nevada,32,005,443.0
Elko County,Nevada,32,007,213.0
Eureka County,Nevada,32,011,25.0
Humboldt County,Nevada,32,013,216.0
Lander County,Nevada,32,015,0.0
Lincoln County,Nevada,32,017,0.0
Lyon County,Nevada,32,019,362.0
Mineral County,Nevada,32,021,116.0
Nye County,Nevada,32,023,284.0
Pershing County,Nevada,32,027,47.0
Storey County,Nevada,32,029,0.0
Washoe County,Nevada,32,031,6590.0
White Pine County,Nevada,32,033,25.0
Carson City,Nevada,32,510,974.0
Belknap County,New Hampshire,33,001,433.0
Carroll County,New Hampshire,33,003,424.0
Cheshire County,New Hampshire,33,005,651.0
Coos County,New Hampshire,33,007,208.0
Grafton County,New Hampshire,33,009,1066.0
Hillsborough County,New Hampshire,33,011,5196.0
Merrimack County,New Hampshire,33,013,1344.0
Rockingham County,New Hampshire,33,015,2828.0
Strafford County,New Hampshire,33,017,1408.0
Sullivan County,New Hampshire,33,019,495.0
Atlantic County,New Jersey,34,001,3336.0
Bergen County,New Jersey,34,003,9600.0
Burlington County,New Jersey,34,005,3901.0
Camden County,New Jersey,34,007,6121.0
Cape May County,New Jersey,34,009,605.0
Cumberland County,New Jersey,34,011,1657.0
Essex County,New Jersey,34,013,14382.0
Gloucester County,New Jersey,34,015,1509.0
Hudson County,New Jersey,34,017,16249.0
Hunterdon County,New Jersey,34,019,521.0
Mercer County,New Jersey,34,021,3965.0
Middlesex County,New Jersey,34,023,8052.0
Monmouth County,New Jersey,34,025,4786.0
Morris County,New Jersey,34,027,3685.0
Ocean County,New Jersey,34,029,3892.0
Passaic County,New Jersey,34,031,5788.0
Salem County,New Jersey,34,033,829.0
Somerset County,New Jersey,34,035,2281.0
Sussex County,New Jersey,34,037,828.0
Union County,New Jersey,34,039,6839.0
Warren County,New Jersey,34,041,1314.0
Bernalillo County,New Mexico,35,001,8029.0
Catron County,New Mexico,35,003,7.0
Chaves County,New Mexico,35,005,507.0
Colfax County,New Mexico,35,007,142.0
Curry County,New Mexico,35,009,813.0
De Baca County,New Mexico,35,011,43.0
Dona Ana County,New Mexico,35,013,1844.0
Eddy County,New Mexico,35,015,246.0
Grant County,New Mexico,35,017,410.0
Guadalupe County,New Mexico,35,019,65.0
Hidalgo County,New Mexico,35,023,38.0
Lea County,New Mexico,35,025,492.0
Lincoln County,New Mexico,35,027,56.0
Los Alamos County,New Mexico,35,028,117.0
Luna County,New Mexico,35,029,231.0
McKinley County,New Mexico,35,031,327.0
Mora County,New Mexico,35,033,39.0
Otero County,New Mexico,35,035,818.0
Quay County,New Mexico,35,037,123.0
Rio Arriba County,New Mexico,35,039,147.0
Roosevelt County,New Mexico,35,041,261.0
Sandoval County,New Mexico,35,043,918.0
San Juan County,New Mexico,35,045,1065.0
San Miguel County,New Mexico,35,047,113.0
Santa Fe County,New Mexico,35,049,1357.0
Sierra County,New Mexico,35,051,87.0
Socorro County,New Mexico,35,053,131.0
Taos County,New Mexico,35,055,276.0
Torrance County,New Mexico,35,057,62.0
Union County,New Mexico,35,059,22.0
Cibola County,New Mexico,35,006,211.0
Valencia County,New Mexico,35,061,481.0
Albany County,New York,36,001,4519.0
Allegany County,New York,36,003,348.0
Bronx County,New York,36,005,37521.0
Broome County,New York,36,007,2132.0
Cattaraugus County,New York,36,009,630.0
Cayuga County,New York,36,011,606.0
Chautauqua County,New York,36,013,1278.0
Chemung County,New York,36,015,1187.0
Chenango County,New York,36,017,443.0
Clinton County,New York,36,019,882.0
Columbia County,New York,36,021,452.0
Cortland County,New York,36,023,442.0
Delaware County,New York,36,025,425.0
Dutchess County,New York,36,027,3039.0
Erie County,New York,36,029,10075.0
Essex County,New York,36,031,282.0
Franklin County,New York,36,033,382.0
Fulton County,New York,36,035,589.0
Genesee County,New York,36,037,412.0
Greene County,New York,36,039,346.0
Hamilton County,New York,36,041,2.0
Herkimer County,New York,36,043,428.0
Jefferson County,New York,36,045,1873.0
Kings County,New York,36,047,59409.0
Lewis County,New York,36,049,144.0
Livingston County,New York,36,051,450.0
Madison County,New York,36,053,453.0
Monroe County,New York,36,055,9433.0
Montgomery County,New York,36,057,682.0
Nassau County,New York,36,059,7804.0
New York County,New York,36,061,50583.0
Niagara County,New York,36,063,1855.0
Oneida County,New York,36,065,2298.0
Onondaga County,New York,36,067,4977.0
Ontario County,New York,36,069,1169.0
Orange County,New York,36,071,3675.0
Orleans County,New York,36,073,213.0
Oswego County,New York,36,075,921.0
Otsego County,New York,36,077,363.0
Putnam County,New York,36,079,769.0
Queens County,New York,36,081,36341.0
Rensselaer County,New York,36,083,1937.0
Richmond County,New York,36,085,4078.0
Rockland County,New York,36,087,2920.0
Saint Lawrence County,New York,36,089,703.0
Saratoga County,New York,36,091,2074.0
Schenectady County,New York,36,093,1470.0
Schoharie County,New York,36,095,235.0
Schuyler County,New York,36,097,88.0
Seneca County,New York,36,099,240.0
Steuben County,New York,36,101,909.0
Suffolk County,New York,36,103,7971.0
Sullivan County,New York,36,105,571.0
Tioga County,New York,36,107,356.0
Tompkins County,New York,36,109,1417.0
Ulster County,New York,36,111,1732.0
Warren County,New York,36,113,774.0
Washington County,New York,36,115,601.0
Wayne County,New York,36,117,763.0
Westchester County,New York,36,119,10893.0
Wyoming County,New York,36,121,276.0
Yates County,New York,36,123,148.0
Alamance County,North Carolina,37,001,1689.0
Alexander County,North Carolina,37,003,135.0
Alleghany County,North Carolina,37,005,99.0
Anson County,North Carolina,37,007,224.0
Ashe County,North Carolina,37,009,99.0
Avery County,North Carolina,37,011,58.0
Beaufort County,North Carolina,37,013,339.0
Bertie County,North Carolina,37,015,147.0
Bladen County,North Carolina,37,017,188.0
Brunswick County,North Carolina,37,019,632.0
Buncombe County,North Carolina,37,021,4211.0
Burke County,North Carolina,37,023,594.0
Cabarrus County,North Carolina,37,025,1722.0
Caldwell County,North Carolina,37,027,755.0
Camden County,North Carolina,37,029,50.0
Carteret County,North Carolina,37,031,603.0
Caswell County,North Carolina,37,033,162.0
Catawba County,North Carolina,37,035,1320.0
Chatham County,North Carolina,37,037,553.0
Cherokee County,North Carolina,37,039,283.0
Chowan County,North Carolina,37,041,96.0
Clay County,North Carolina,37,043,5.0
Cleveland County,North Carolina,37,045,872.0
Columbus County,North Carolina,37,047,454.0
Craven County,North Carolina,37,049,1276.0
Cumberland County,North Carolina,37,051,5154.0
Currituck County,North Carolina,37,053,77.0
Dare County,North Carolina,37,055,240.0
Davidson County,North Carolina,37,057,1734.0
Davie County,North Carolina,37,059,442.0
Duplin County,North Carolina,37,061,646.0
Durham County,North Carolina,37,063,6071.0
Edgecombe County,North Carolina,37,065,436.0
Forsyth County,North Carolina,37,067,4735.0
Franklin County,North Carolina,37,069,508.0
Gaston County,North Carolina,37,071,2137.0
Gates County,North Carolina,37,073,63.0
Graham County,North Carolina,37,075,33.0
Granville County,North Carolina,37,077,503.0
Greene County,North Carolina,37,079,169.0
Guilford County,North Carolina,37,081,6793.0
Halifax County,North Carolina,37,083,966.0
Harnett County,North Carolina,37,085,1367.0
Haywood County,North Carolina,37,087,404.0
Henderson County,North Carolina,37,089,1315.0
Hertford County,North Carolina,37,091,176.0
Hoke County,North Carolina,37,093,559.0
Hyde County,North Carolina,37,095,0.0
Iredell County,North Carolina,37,097,1394.0
Jackson County,North Carolina,37,099,365.0
Johnston County,North Carolina,37,101,1838.0
Jones County,North Carolina,37,103,76.0
Lee County,North Carolina,37,105,684.0
Lenoir County,North Carolina,37,107,749.0
Lincoln County,North Carolina,37,109,649.0
McDowell County,North Carolina,37,111,374.0
Macon County,North Carolina,37,113,428.0
Madison County,North Carolina,37,115,133.0
Martin County,North Carolina,37,117,147.0
Mecklenburg County,North Carolina,37,119,15195.0
Mitchell County,North Carolina,37,121,116.0
Montgomery County,North Carolina,37,123,207.0
Moore County,North Carolina,37,125,534.0
Nash County,North Carolina,37,127,1339.0
New Hanover County,North Carolina,37,129,3323.0
Northampton County,North Carolina,37,131,195.0
Onslow County,North Carolina,37,133,3453.0
Orange County,North Carolina,37,135,1677.0
Pamlico County,North Carolina,37,137,140.0
Pasquotank County,North Carolina,37,139,521.0
Pender County,North Carolina,37,141,387.0
Perquimans County,North Carolina,37,143,88.0
Person County,North Carolina,37,145,517.0
Pitt County,North Carolina,37,147,2475.0
Polk County,North Carolina,37,149,256.0
Randolph County,North Carolina,37,151,1098.0
Richmond County,North Carolina,37,153,474.0
Robeson County,North Carolina,37,155,1217.0
Rockingham County,North Carolina,37,157,937.0
Rowan County,North Carolina,37,159,875.0
Rutherford County,North Carolina,37,161,537.0
Sampson County,North Carolina,37,163,579.0
Scotland County,North Carolina,37,165,243.0
Stanly County,North Carolina,37,167,326.0
Stokes County,North Carolina,37,169,318.0
Surry County,North Carolina,37,171,734.0
Swain County,North Carolina,37,173,133.0
Transylvania County,North Carolina,37,175,293.0
Tyrrell County,North Carolina,37,177,14.0
Union County,North Carolina,37,179,1112.0
Vance County,North Carolina,37,181,680.0
Wake County,North Carolina,37,183,12770.0
Warren County,North Carolina,37,185,92.0
Washington County,North Carolina,37,187,33.0
Watauga County,North Carolina,37,189,410.0
Wayne County,North Carolina,37,191,1463.0
Wilkes County,North Carolina,37,193,496.0
Wilson County,North Carolina,37,195,922.0
Yadkin County,North Carolina,37,197,357.0
Yancey County,North Carolina,37,199,108.0
Adams County,North Dakota,38,001,9.0
Barnes County,North Dakota,38,003,93.0
Benson County,North Dakota,38,005,17.0
Bottineau County,North Dakota,38,009,12.0
Bowman County,North Dakota,38,011,4.0
Burke County,North Dakota,38,013,10.0
Burleigh County,North Dakota,38,015,792.0
Cass County,North Dakota,38,017,2451.0
Cavalier County,North Dakota,38,019,30.0
Dickey County,North Dakota,38,021,23.0
Divide County,North Dakota,38,023,13.0
Dunn County,North Dakota,38,025,15.0
Eddy County,North Dakota,38,027,49.0
Emmons County,North Dakota,38,029,5.0
Foster County,North Dakota,38,031,41.0
Golden Valley County,North Dakota,38,033,9.0
Grand Forks County,North Dakota,38,035,1028.0
Grant County,North Dakota,38,037,16.0
Griggs County,North Dakota,38,039,5.0
Hettinger County,North Dakota,38,041,14.0
Kidder County,North Dakota,38,043,15.0
LaMoure County,North Dakota,38,045,9.0
Logan County,North Dakota,38,047,0.0
McHenry County,North Dakota,38,049,19.0
McIntosh County,North Dakota,38,051,14.0
McKenzie County,North Dakota,38,053,155.0
McLean County,North Dakota,38,055,82.0
Mercer County,North Dakota,38,057,22.0
Morton County,North Dakota,38,059,219.0
Mountrail County,North Dakota,38,061,49.0
Nelson County,North Dakota,38,063,33.0
Oliver County,North Dakota,38,065,15.0
Pembina County,North Dakota,38,067,39.0
Pierce County,North Dakota,38,069,7.0
Ramsey County,North Dakota,38,071,142.0
Ransom County,North Dakota,38,073,44.0
Renville County,North Dakota,38,075,10.0
Richland County,North Dakota,38,077,151.0
Rolette County,North Dakota,38,079,51.0
Sargent County,North Dakota,38,081,38.0
Sheridan County,North Dakota,38,083,0.0
Sioux County,North Dakota,38,085,23.0
Stark County,North Dakota,38,089,194.0
Steele County,North Dakota,38,091,1.0
Stutsman County,North Dakota,38,093,107.0
Towner County,North Dakota,38,095,15.0
Traill County,North Dakota,38,097,31.0
Walsh County,North Dakota,38,099,63.0
Ward County,North Dakota,38,101,1097.0
Wells County,North Dakota,38,103,32.0
Williams County,North Dakota,38,105,397.0
Adams County,Ohio,39,001,196.0
Allen County,Ohio,39,003,1078.0
Ashland County,Ohio,39,005,316.0
Ashtabula County,Ohio,39,007,1097.0
Athens County,Ohio,39,009,657.0
Auglaize County,Ohio,39,011,248.0
Belmont County,Ohio,39,013,505.0
Brown County,Ohio,39,015,449.0
Butler County,Ohio,39,017,3446.0
Carroll County,Ohio,39,019,129.0
Champaign County,Ohio,39,021,324.0
Clark County,Ohio,39,023,1476.0
Clermont County,Ohio,39,025,1513.0
Clinton County,Ohio,39,027,499.0
Columbiana County,Ohio,39,029,901.0
Coshocton County,Ohio,39,031,292.0
Crawford County,Ohio,39,033,413.0
Cuyahoga County,Ohio,39,035,17318.0
Darke County,Ohio,39,037,295.0
Defiance County,Ohio,39,039,195.0
Delaware County,Ohio,39,041,1365.0
Erie County,Ohio,39,043,598.0
Fairfield County,Ohio,39,045,1257.0
Fayette County,Ohio,39,047,325.0
Franklin County,Ohio,39,049,18915.0
Fulton County,Ohio,39,051,177.0
Gallia County,Ohio,39,053,184.0
Geauga County,Ohio,39,055,409.0
Greene County,Ohio,39,057,1578.0
Guernsey County,Ohio,39,059,248.0
Hamilton County,Ohio,39,061,11488.0
Hancock County,Ohio,39,063,768.0
Hardin County,Ohio,39,065,211.0
Harrison County,Ohio,39,067,119.0
Henry County,Ohio,39,069,193.0
Highland County,Ohio,39,071,489.0
Hocking County,Ohio,39,073,186.0
Holmes County,Ohio,39,075,101.0
Huron County,Ohio,39,077,454.0
Jackson County,Ohio,39,079,334.0
Jefferson County,Ohio,39,081,629.0
Knox County,Ohio,39,083,468.0
Lake County,Ohio,39,085,2375.0
Lawrence County,Ohio,39,087,361.0
Licking County,Ohio,39,089,1443.0
Logan County,Ohio,39,091,253.0
Lorain County,Ohio,39,093,2890.0
Lucas County,Ohio,39,095,5675.0
Madison County,Ohio,39,097,167.0
Mahoning County,Ohio,39,099,2613.0
Marion County,Ohio,39,101,765.0
Medina County,Ohio,39,103,1376.0
Meigs County,Ohio,39,105,138.0
Mercer County,Ohio,39,107,171.0
Miami County,Ohio,39,109,863.0
Monroe County,Ohio,39,111,93.0
Montgomery County,Ohio,39,113,7051.0
Morgan County,Ohio,39,115,170.0
Morrow County,Ohio,39,117,151.0
Muskingum County,Ohio,39,119,726.0
Noble County,Ohio,39,121,10.0
Ottawa County,Ohio,39,123,374.0
Paulding County,Ohio,39,125,193.0
Perry County,Ohio,39,127,220.0
Pickaway County,Ohio,39,129,313.0
Pike County,Ohio,39,131,328.0
Portage County,Ohio,39,133,1396.0
Preble County,Ohio,39,135,231.0
Putnam County,Ohio,39,137,180.0
Richland County,Ohio,39,139,1224.0
Ross County,Ohio,39,141,724.0
Sandusky County,Ohio,39,143,505.0
Scioto County,Ohio,39,145,879.0
Seneca County,Ohio,39,147,456.0
Shelby County,Ohio,39,149,393.0
Stark County,Ohio,39,151,3782.0
Summit County,Ohio,39,153,6496.0
Trumbull County,Ohio,39,155,1995.0
Tuscarawas County,Ohio,39,157,720.0
Union County,Ohio,39,159,283.0
Van Wert County,Ohio,39,161,112.0
Vinton County,Ohio,39,163,65.0
Warren County,Ohio,39,165,1065.0
Washington County,Ohio,39,167,568.0
Wayne County,Ohio,39,169,971.0
Williams County,Ohio,39,171,277.0
Wood County,Ohio,39,173,1394.0
Wyandot County,Ohio,39,175,144.0
Adair County,Oklahoma,40,001,148.0
Alfalfa County,Oklahoma,40,003,25.0
Atoka County,Oklahoma,40,005,143.0
Beaver County,Oklahoma,40,007,7.0
Beckham County,Oklahoma,40,009,99.0
Blaine County,Oklahoma,40,011,12.0
Bryan County,Oklahoma,40,013,333.0
Caddo County,Oklahoma,40,015,192.0
Canadian County,Oklahoma,40,017,850.0
Carter County,Oklahoma,40,019,368.0
Cherokee County,Oklahoma,40,021,312.0
Choctaw County,Oklahoma,40,023,100.0
Cimarron County,Oklahoma,40,025,0.0
Cleveland County,Oklahoma,40,027,3046.0
Coal County,Oklahoma,40,029,19.0
Comanche County,Oklahoma,40,031,1482.0
Cotton County,Oklahoma,40,033,23.0
Craig County,Oklahoma,40,035,86.0
Creek County,Oklahoma,40,037,448.0
Custer County,Oklahoma,40,039,80.0
Delaware County,Oklahoma,40,041,331.0
Dewey County,Oklahoma,40,043,7.0
Ellis County,Oklahoma,40,045,27.0
Garfield County,Oklahoma,40,047,484.0
Garvin County,Oklahoma,40,049,200.0
Grady County,Oklahoma,40,051,390.0
Grant County,Oklahoma,40,053,11.0
Greer County,Oklahoma,40,055,29.0
Harmon County,Oklahoma,40,057,9.0
