County,State,State_FIPS,County_FIPS,housing_cost_burden
Humphreys County,Mississippi,28,053,121.0
Issaquena County,Mississippi,28,055,11.0
Itawamba County,Mississippi,28,057,76.0
Jackson County,Mississippi,28,059,1069.0
Jasper County,Mississippi,28,061,75.0
Jefferson County,Mississippi,28,063,12.0
Jefferson Davis County,Mississippi,28,065,69.0
Jones County,Mississippi,28,067,683.0
Kemper County,Mississippi,28,069,71.0
Lafayette County,Mississippi,28,071,501.0
Lamar County,Mississippi,28,073,512.0
Lauderdale County,Mississippi,28,075,950.0
Lawrence County,Mississippi,28,077,46.0
Leake County,Mississippi,28,079,75.0
Lee County,Mississippi,28,081,748.0
Leflore County,Mississippi,28,083,286.0
Lincoln County,Mississippi,28,085,199.0
Lowndes County,Mississippi,28,087,689.0
Madison County,Mississippi,28,089,954.0
Marion County,Mississippi,28,091,71.0
Marshall County,Mississippi,28,093,131.0
Monroe County,Mississippi,28,095,302.0
Montgomery County,Mississippi,28,097,18.0
Neshoba County,Mississippi,28,099,117.0
Newton County,Mississippi,28,101,92.0
Noxubee County,Mississippi,28,103,100.0
Oktibbeha County,Mississippi,28,105,451.0
Panola County,Mississippi,28,107,311.0
Pearl River County,Mississippi,28,109,305.0
Perry County,Mississippi,28,111,80.0
Pike County,Mississippi,28,113,396.0
Pontotoc County,Mississippi,28,115,108.0
Prentiss County,Mississippi,28,117,251.0
Quitman County,Mississippi,28,119,44.0
Rankin County,Mississippi,28,121,1040.0
Scott County,Mississippi,28,123,223.0
Sharkey County,Mississippi,28,125,36.0
Simpson County,Mississippi,28,127,179.0
Smith County,Mississippi,28,129,25.0
Stone County,Mississippi,28,131,252.0
Sunflower County,Mississippi,28,133,362.0
Tallahatchie County,Mississippi,28,135,153.0
Tate County,Mississippi,28,137,213.0
Tippah County,Mississippi,28,139,214.0
Tishomingo County,Mississippi,28,141,85.0
Tunica County,Mississippi,28,143,147.0
Union County,Mississippi,28,145,61.0
Walthall County,Mississippi,28,147,11.0
Warren County,Mississippi,28,149,456.0
Washington County,Mississippi,28,151,744.0
Wayne County,Mississippi,28,153,195.0
Webster County,Mississippi,28,155,34.0
Wilkinson County,Mississippi,28,157,52.0
Winston County,Mississippi,28,159,208.0
Yalobusha County,Mississippi,28,161,106.0
Yazoo County,Mississippi,28,163,256.0
Adair County,Missouri,29,001,269.0
Andrew County,Missouri,29,003,89.0
Atchison County,Missouri,29,005,40.0
Audrain County,Missouri,29,007,195.0
Barry County,Missouri,29,009,366.0
Barton County,Missouri,29,011,122.0
Bates County,Missouri,29,013,115.0
Benton County,Missouri,29,015,66.0
Bollinger County,Missouri,29,017,74.0
Boone County,Missouri,29,019,2321.0
Buchanan County,Missouri,29,021,620.0
Butler County,Missouri,29,023,591.0
Caldwell County,Missouri,29,025,54.0
Callaway County,Missouri,29,027,407.0
Camden County,Missouri,29,029,307.0
Cape Girardeau County,Missouri,29,031,524.0
Carroll County,Missouri,29,033,91.0
Carter County,Missouri,29,035,22.0
Cass County,Missouri,29,037,900.0
Cedar County,Missouri,29,039,113.0
Chariton County,Missouri,29,041,28.0
Christian County,Missouri,29,043,807.0
Clark County,Missouri,29,045,55.0
Clay County,Missouri,29,047,2481.0
Clinton County,Missouri,29,049,55.0
Cole County,Missouri,29,051,594.0
Cooper County,Missouri,29,053,106.0
Crawford County,Missouri,29,055,180.0
Dade County,Missouri,29,057,59.0
Dallas County,Missouri,29,059,39.0
Daviess County,Missouri,29,061,37.0
DeKalb County,Missouri,29,063,68.0
Dent County,Missouri,29,065,151.0
Douglas County,Missouri,29,067,52.0
Dunklin County,Missouri,29,069,358.0
Franklin County,Missouri,29,071,810.0
Gasconade County,Missouri,29,073,74.0
Gentry County,Missouri,29,075,15.0
Greene County,Missouri,29,077,4620.0
Grundy County,Missouri,29,079,81.0
Harrison County,Missouri,29,081,30.0
Henry County,Missouri,29,083,205.0
Hickory County,Missouri,29,085,36.0
Holt County,Missouri,29,087,13.0
Howard County,Missouri,29,089,27.0
Howell County,Missouri,29,091,419.0
Iron County,Missouri,29,093,44.0
Jackson County,Missouri,29,095,9101.0
Jasper County,Missouri,29,097,1257.0
Jefferson County,Missouri,29,099,1575.0
Johnson County,Missouri,29,101,662.0
Knox County,Missouri,29,103,16.0
Laclede County,Missouri,29,105,234.0
Lafayette County,Missouri,29,107,154.0
Lawrence County,Missouri,29,109,337.0
Lewis County,Missouri,29,111,111.0
Lincoln County,Missouri,29,113,330.0
Linn County,Missouri,29,115,55.0
Livingston County,Missouri,29,117,169.0
McDonald County,Missouri,29,119,146.0
Macon County,Missouri,29,121,142.0
Madison County,Missouri,29,123,172.0
Maries County,Missouri,29,125,72.0
Marion County,Missouri,29,127,263.0
Mercer County,Missouri,29,129,20.0
Miller County,Missouri,29,131,322.0
Mississippi County,Missouri,29,133,67.0
Moniteau County,Missouri,29,135,123.0
Monroe County,Missouri,29,137,90.0
Montgomery County,Missouri,29,139,77.0
Morgan County,Missouri,29,141,117.0
New Madrid County,Missouri,29,143,202.0
Newton County,Missouri,29,145,523.0
Nodaway County,Missouri,29,147,98.0
Oregon County,Missouri,29,149,106.0
Osage County,Missouri,29,151,29.0
Ozark County,Missouri,29,153,58.0
Pemiscot County,Missouri,29,155,161.0
Perry County,Missouri,29,157,156.0
Pettis County,Missouri,29,159,519.0
Phelps County,Missouri,29,161,413.0
Pike County,Missouri,29,163,128.0
Platte County,Missouri,29,165,1037.0
Polk County,Missouri,29,167,303.0
Pulaski County,Missouri,29,169,579.0
Putnam County,Missouri,29,171,57.0
Ralls County,Missouri,29,173,22.0
Randolph County,Missouri,29,175,111.0
Ray County,Missouri,29,177,185.0
Reynolds County,Missouri,29,179,76.0
Ripley County,Missouri,29,181,108.0
Saint Charles County,Missouri,29,183,2360.0
Saint Clair County,Missouri,29,185,56.0
Sainte Genevieve County,Missouri,29,186,142.0
Saint Francois County,Missouri,29,187,608.0
Saint Louis County,Missouri,29,189,10415.0
Saline County,Missouri,29,195,337.0
Schuyler County,Missouri,29,197,16.0
Scotland County,Missouri,29,199,38.0
Scott County,Missouri,29,201,353.0
Shannon County,Missouri,29,203,46.0
Shelby County,Missouri,29,205,48.0
Stoddard County,Missouri,29,207,300.0
Stone County,Missouri,29,209,295.0
Sullivan County,Missouri,29,211,23.0
Taney County,Missouri,29,213,656.0
Texas County,Missouri,29,215,126.0
Vernon County,Missouri,29,217,177.0
Warren County,Missouri,29,219,305.0
Washington County,Missouri,29,221,151.0
Wayne County,Missouri,29,223,92.0
Webster County,Missouri,29,225,364.0
Worth County,Missouri,29,227,9.0
Wright County,Missouri,29,229,158.0
Saint Louis City,Missouri,29,510,5799.0
Beaverhead County,Montana,30,001,89.0
Big Horn County,Montana,30,003,91.0
Blaine County,Montana,30,005,54.0
Broadwater County,Montana,30,007,47.0
Carbon County,Montana,30,009,90.0
Carter County,Montana,30,011,3.0
Cascade County,Montana,30,013,1100.0
Chouteau County,Montana,30,015,16.0
Custer County,Montana,30,017,59.0
Daniels County,Montana,30,019,17.0
Dawson County,Montana,30,021,0.0
Deer Lodge County,Montana,30,023,51.0
Fallon County,Montana,30,025,0.0
Fergus County,Montana,30,027,16.0
Flathead County,Montana,30,029,779.0
Gallatin County,Montana,30,031,1536.0
Garfield County,Montana,30,033,4.0
Glacier County,Montana,30,035,102.0
Granite County,Montana,30,039,5.0
Hill County,Montana,30,041,117.0
Jefferson County,Montana,30,043,46.0
Judith Basin County,Montana,30,045,0.0
Lake County,Montana,30,047,198.0
Lewis and Clark County,Montana,30,049,753.0
Liberty County,Montana,30,051,15.0
Lincoln County,Montana,30,053,147.0
McCone County,Montana,30,055,7.0
Madison County,Montana,30,057,40.0
Meagher County,Montana,30,059,10.0
Mineral County,Montana,30,061,63.0
Missoula County,Montana,30,063,1545.0
Musselshell County,Montana,30,065,42.0
Phillips County,Montana,30,071,2.0
Pondera County,Montana,30,073,38.0
Powder River County,Montana,30,075,5.0
Powell County,Montana,30,077,34.0
Prairie County,Montana,30,079,8.0
Ravalli County,Montana,30,081,439.0
Richland County,Montana,30,083,76.0
Roosevelt County,Montana,30,085,65.0
Rosebud County,Montana,30,087,84.0
Sanders County,Montana,30,089,109.0
Sheridan County,Montana,30,091,30.0
Silver Bow County,Montana,30,093,382.0
Stillwater County,Montana,30,095,88.0
Sweet Grass County,Montana,30,097,10.0
Teton County,Montana,30,099,77.0
Toole County,Montana,30,101,24.0
Valley County,Montana,30,105,12.0
Wheatland County,Montana,30,107,9.0
Wibaux County,Montana,30,109,10.0
Yellowstone County,Montana,30,111,1419.0
Park County,Montana,30,067,243.0
Adams County,Nebraska,31,001,277.0
Antelope County,Nebraska,31,003,51.0
Boone County,Nebraska,31,011,88.0
Box Butte County,Nebraska,31,013,194.0
Boyd County,Nebraska,31,015,8.0
Brown County,Nebraska,31,017,15.0
Buffalo County,Nebraska,31,019,546.0
Burt County,Nebraska,31,021,56.0
Butler County,Nebraska,31,023,44.0
Cass County,Nebraska,31,025,158.0
Cedar County,Nebraska,31,027,46.0
Chase County,Nebraska,31,029,8.0
Cherry County,Nebraska,31,031,27.0
Cheyenne County,Nebraska,31,033,25.0
Clay County,Nebraska,31,035,47.0
Colfax County,Nebraska,31,037,62.0
Cuming County,Nebraska,31,039,72.0
Custer County,Nebraska,31,041,109.0
Dakota County,Nebraska,31,043,117.0
Dawes County,Nebraska,31,045,21.0
Dawson County,Nebraska,31,047,256.0
Deuel County,Nebraska,31,049,18.0
Dixon County,Nebraska,31,051,47.0
Dodge County,Nebraska,31,053,368.0
Douglas County,Nebraska,31,055,7294.0
Dundy County,Nebraska,31,057,0.0
Fillmore County,Nebraska,31,059,27.0
Franklin County,Nebraska,31,061,14.0
Frontier County,Nebraska,31,063,30.0
Furnas County,Nebraska,31,065,47.0
Gage County,Nebraska,31,067,221.0
Garden County,Nebraska,31,069,9.0
Garfield County,Nebraska,31,071,16.0
Gosper County,Nebraska,31,073,11.0
Greeley County,Nebraska,31,077,10.0
Hall County,Nebraska,31,079,702.0
Hamilton County,Nebraska,31,081,83.0
Harlan County,Nebraska,31,083,25.0
Hitchcock County,Nebraska,31,087,18.0
Holt County,Nebraska,31,089,123.0
Howard County,Nebraska,31,093,38.0
Jefferson County,Nebraska,31,095,66.0
Johnson County,Nebraska,31,097,49.0
Kearney County,Nebraska,31,099,55.0
Keith County,Nebraska,31,101,78.0
Kimball County,Nebraska,31,105,16.0
Knox County,Nebraska,31,107,73.0
Lancaster County,Nebraska,31,109,3751.0
Lincoln County,Nebraska,31,111,447.0
Madison County,Nebraska,31,119,318.0
Merrick County,Nebraska,31,121,44.0
Morrill County,Nebraska,31,123,60.0
Nance County,Nebraska,31,125,29.0
Nemaha County,Nebraska,31,127,25.0
Nuckolls County,Nebraska,31,129,38.0
Otoe County,Nebraska,31,131,93.0
Pawnee County,Nebraska,31,133,10.0
Perkins County,Nebraska,31,135,0.0
Phelps County,Nebraska,31,137,66.0
Pierce County,Nebraska,31,139,23.0
Platte County,Nebraska,31,141,254.0
Polk County,Nebraska,31,143,37.0
Red Willow County,Nebraska,31,145,91.0
Richardson County,Nebraska,31,147,34.0
Rock County,Nebraska,31,149,5.0
Saline County,Nebraska,31,151,56.0
Sarpy County,Nebraska,31,153,1723.0
Saunders County,Nebraska,31,155,98.0
Scotts Bluff County,Nebraska,31,157,400.0
Seward County,Nebraska,31,159,184.0
Sheridan County,Nebraska,31,161,38.0
Sherman County,Nebraska,31,163,11.0
Sioux County,Nebraska,31,165,0.0
Stanton County,Nebraska,31,167,15.0
Thayer County,Nebraska,31,169,5.0
Thurston County,Nebraska,31,173,60.0
Valley County,Nebraska,31,175,58.0
Washington County,Nebraska,31,177,246.0
Wayne County,Nebraska,31,179,19.0
Webster County,Nebraska,31,181,1.0
York County,Nebraska,31,185,43.0
Churchill County,Nevada,32,001,187.0
Clark County,Nevada,32,003,31421.0
Douglas County,Nevada,32,005,451.0
Elko County,Nevada,32,007,232.0
Eureka County,Nevada,32,011,26.0
Humboldt County,Nevada,32,013,153.0
Lander County,Nevada,32,015,52.0
Lincoln County,Nevada,32,017,0.0
Lyon County,Nevada,32,019,326.0
Mineral County,Nevada,32,021,56.0
Nye County,Nevada,32,023,283.0
Pershing County,Nevada,32,027,45.0
Storey County,Nevada,32,029,0.0
Washoe County,Nevada,32,031,6598.0
White Pine County,Nevada,32,033,31.0
Carson City,Nevada,32,510,919.0
Belknap County,New Hampshire,33,001,413.0
Carroll County,New Hampshire,33,003,422.0
Cheshire County,New Hampshire,33,005,742.0
Coos County,New Hampshire,33,007,210.0
Grafton County,New Hampshire,33,009,1091.0
Hillsborough County,New Hampshire,33,011,5041.0
Merrimack County,New Hampshire,33,013,1272.0
Rockingham County,New Hampshire,33,015,2868.0
Strafford County,New Hampshire,33,017,1291.0
Sullivan County,New Hampshire,33,019,529.0
Atlantic County,New Jersey,34,001,3464.0
Bergen County,New Jersey,34,003,9291.0
Burlington County,New Jersey,34,005,3828.0
Camden County,New Jersey,34,007,6290.0
Cape May County,New Jersey,34,009,676.0
Cumberland County,New Jersey,34,011,1749.0
Essex County,New Jersey,34,013,14663.0
Gloucester County,New Jersey,34,015,1669.0
Hudson County,New Jersey,34,017,15965.0
Hunterdon County,New Jersey,34,019,535.0
Mercer County,New Jersey,34,021,3895.0
Middlesex County,New Jersey,34,023,8422.0
Monmouth County,New Jersey,34,025,4731.0
Morris County,New Jersey,34,027,3646.0
Ocean County,New Jersey,34,029,3633.0
Passaic County,New Jersey,34,031,6100.0
Salem County,New Jersey,34,033,710.0
Somerset County,New Jersey,34,035,2353.0
Sussex County,New Jersey,34,037,815.0
Union County,New Jersey,34,039,6691.0
Warren County,New Jersey,34,041,1197.0
Bernalillo County,New Mexico,35,001,8038.0
Catron County,New Mexico,35,003,13.0
Chaves County,New Mexico,35,005,704.0
Colfax County,New Mexico,35,007,150.0
Curry County,New Mexico,35,009,802.0
De Baca County,New Mexico,35,011,44.0
Dona Ana County,New Mexico,35,013,2089.0
Eddy County,New Mexico,35,015,267.0
Grant County,New Mexico,35,017,436.0
Guadalupe County,New Mexico,35,019,73.0
Hidalgo County,New Mexico,35,023,26.0
Lea County,New Mexico,35,025,440.0
Lincoln County,New Mexico,35,027,92.0
Los Alamos County,New Mexico,35,028,132.0
Luna County,New Mexico,35,029,272.0
McKinley County,New Mexico,35,031,250.0
Mora County,New Mexico,35,033,51.0
Otero County,New Mexico,35,035,617.0
Quay County,New Mexico,35,037,127.0
Rio Arriba County,New Mexico,35,039,
Roosevelt County,New Mexico,35,041,110.0
Sandoval County,New Mexico,35,043,963.0
San Juan County,New Mexico,35,045,1042.0
San Miguel County,New Mexico,35,047,118.0
Santa Fe County,New Mexico,35,049,1506.0
Sierra County,New Mexico,35,051,61.0
Socorro County,New Mexico,35,053,111.0
Taos County,New Mexico,35,055,213.0
Torrance County,New Mexico,35,057,74.0
Union County,New Mexico,35,059,28.0
Cibola County,New Mexico,35,006,258.0
Valencia County,New Mexico,35,061,569.0
Albany County,New York,36,001,4798.0
Allegany County,New York,36,003,376.0
Bronx County,New York,36,005,37575.0
Broome County,New York,36,007,1967.0
Cattaraugus County,New York,36,009,612.0
Cayuga County,New York,36,011,578.0
Chautauqua County,New York,36,013,1218.0
Chemung County,New York,36,015,1171.0
Chenango County,New York,36,017,428.0
Clinton County,New York,36,019,780.0
Columbia County,New York,36,021,629.0
Cortland County,New York,36,023,454.0
Delaware County,New York,36,025,409.0
Dutchess County,New York,36,027,2754.0
Erie County,New York,36,029,10236.0
Essex County,New York,36,031,254.0
Franklin County,New York,36,033,312.0
Fulton County,New York,36,035,555.0
Genesee County,New York,36,037,390.0
Greene County,New York,36,039,389.0
Hamilton County,New York,36,041,1.0
Herkimer County,New York,36,043,456.0
Jefferson County,New York,36,045,1946.0
Kings County,New York,36,047,59028.0
Lewis County,New York,36,049,197.0
Livingston County,New York,36,051,487.0
Madison County,New York,36,053,480.0
Monroe County,New York,36,055,9732.0
Montgomery County,New York,36,057,596.0
Nassau County,New York,36,059,7826.0
New York County,New York,36,061,51212.0
Niagara County,New York,36,063,1791.0
Oneida County,New York,36,065,2520.0
Onondaga County,New York,36,067,4977.0
Ontario County,New York,36,069,1069.0
Orange County,New York,36,071,3442.0
Orleans County,New York,36,073,232.0
Oswego County,New York,36,075,1073.0
Otsego County,New York,36,077,405.0
Putnam County,New York,36,079,799.0
Queens County,New York,36,081,36438.0
Rensselaer County,New York,36,083,2163.0
Richmond County,New York,36,085,3829.0
Rockland County,New York,36,087,2764.0
Saint Lawrence County,New York,36,089,729.0
Saratoga County,New York,36,091,2126.0
Schenectady County,New York,36,093,1377.0
Schoharie County,New York,36,095,224.0
Schuyler County,New York,36,097,75.0
Seneca County,New York,36,099,256.0
Steuben County,New York,36,101,899.0
Suffolk County,New York,36,103,8180.0
Sullivan County,New York,36,105,608.0
Tioga County,New York,36,107,384.0
Tompkins County,New York,36,109,1615.0
Ulster County,New York,36,111,2111.0
Warren County,New York,36,113,572.0
Washington County,New York,36,115,626.0
Wayne County,New York,36,117,836.0
Westchester County,New York,36,119,11409.0
Wyoming County,New York,36,121,279.0
Yates County,New York,36,123,190.0
Alamance County,North Carolina,37,001,1766.0
Alexander County,North Carolina,37,003,161.0
Alleghany County,North Carolina,37,005,131.0
Anson County,North Carolina,37,007,272.0
Ashe County,North Carolina,37,009,144.0
Avery County,North Carolina,37,011,90.0
Beaufort County,North Carolina,37,013,269.0
Bertie County,North Carolina,37,015,179.0
Bladen County,North Carolina,37,017,242.0
Brunswick County,North Carolina,37,019,443.0
Buncombe County,North Carolina,37,021,4030.0
Burke County,North Carolina,37,023,596.0
Cabarrus County,North Carolina,37,025,1822.0
Caldwell County,North Carolina,37,027,724.0
Camden County,North Carolina,37,029,26.0
Carteret County,North Carolina,37,031,648.0
Caswell County,North Carolina,37,033,126.0
Catawba County,North Carolina,37,035,1343.0
Chatham County,North Carolina,37,037,652.0
Cherokee County,North Carolina,37,039,175.0
Chowan County,North Carolina,37,041,111.0
Clay County,North Carolina,37,043,23.0
Cleveland County,North Carolina,37,045,991.0
Columbus County,North Carolina,37,047,378.0
Craven County,North Carolina,37,049,1360.0
Cumberland County,North Carolina,37,051,5463.0
Currituck County,North Carolina,37,053,83.0
Dare County,North Carolina,37,055,343.0
Davidson County,North Carolina,37,057,1645.0
Davie County,North Carolina,37,059,363.0
Duplin County,North Carolina,37,061,644.0
Durham County,North Carolina,37,063,5729.0
Edgecombe County,North Carolina,37,065,487.0
Forsyth County,North Carolina,37,067,5134.0
Franklin County,North Carolina,37,069,557.0
Gaston County,North Carolina,37,071,1988.0
Gates County,North Carolina,37,073,74.0
Graham County,North Carolina,37,075,15.0
Granville County,North Carolina,37,077,419.0
Greene County,North Carolina,37,079,114.0
Guilford County,North Carolina,37,081,7126.0
Halifax County,North Carolina,37,083,861.0
Harnett County,North Carolina,37,085,1292.0
Haywood County,North Carolina,37,087,459.0
Henderson County,North Carolina,37,089,1338.0
Hertford County,North Carolina,37,091,181.0
Hoke County,North Carolina,37,093,543.0
Hyde County,North Carolina,37,095,0.0
Iredell County,North Carolina,37,097,1444.0
Jackson County,North Carolina,37,099,376.0
Johnston County,North Carolina,37,101,1718.0
Jones County,North Carolina,37,103,54.0
Lee County,North Carolina,37,105,670.0
Lenoir County,North Carolina,37,107,768.0
Lincoln County,North Carolina,37,109,724.0
McDowell County,North Carolina,37,111,404.0
Macon County,North Carolina,37,113,348.0
Madison County,North Carolina,37,115,122.0
Martin County,North Carolina,37,117,118.0
Mecklenburg County,North Carolina,37,119,14284.0
Mitchell County,North Carolina,37,121,95.0
Montgomery County,North Carolina,37,123,254.0
Moore County,North Carolina,37,125,483.0
Nash County,North Carolina,37,127,1201.0
New Hanover County,North Carolina,37,129,2793.0
Northampton County,North Carolina,37,131,214.0
Onslow County,North Carolina,37,133,3710.0
Orange County,North Carolina,37,135,1836.0
Pamlico County,North Carolina,37,137,129.0
Pasquotank County,North Carolina,37,139,471.0
Pender County,North Carolina,37,141,420.0
Perquimans County,North Carolina,37,143,96.0
Person County,North Carolina,37,145,564.0
Pitt County,North Carolina,37,147,2580.0
Polk County,North Carolina,37,149,199.0
Randolph County,North Carolina,37,151,1336.0
Richmond County,North Carolina,37,153,437.0
Robeson County,North Carolina,37,155,1232.0
Rockingham County,North Carolina,37,157,941.0
Rowan County,North Carolina,37,159,804.0
Rutherford County,North Carolina,37,161,522.0
Sampson County,North Carolina,37,163,561.0
Scotland County,North Carolina,37,165,282.0
Stanly County,North Carolina,37,167,444.0
Stokes County,North Carolina,37,169,321.0
Surry County,North Carolina,37,171,622.0
Swain County,North Carolina,37,173,154.0
Transylvania County,North Carolina,37,175,270.0
Tyrrell County,North Carolina,37,177,19.0
Union County,North Carolina,37,179,1505.0
Vance County,North Carolina,37,181,514.0
Wake County,North Carolina,37,183,12744.0
Warren County,North Carolina,37,185,67.0
Washington County,North Carolina,37,187,38.0
Watauga County,North Carolina,37,189,465.0
Wayne County,North Carolina,37,191,1494.0
Wilkes County,North Carolina,37,193,433.0
Wilson County,North Carolina,37,195,1044.0
Yadkin County,North Carolina,37,197,395.0
Yancey County,North Carolina,37,199,131.0
Adams County,North Dakota,38,001,8.0
Barnes County,North Dakota,38,003,132.0
Benson County,North Dakota,38,005,30.0
Bottineau County,North Dakota,38,009,10.0
Bowman County,North Dakota,38,011,3.0
Burke County,North Dakota,38,013,16.0
Burleigh County,North Dakota,38,015,830.0
Cass County,North Dakota,38,017,2464.0
Cavalier County,North Dakota,38,019,23.0
Dickey County,North Dakota,38,021,36.0
Divide County,North Dakota,38,023,13.0
Dunn County,North Dakota,38,025,17.0
Eddy County,North Dakota,38,027,48.0
Emmons County,North Dakota,38,029,8.0
Foster County,North Dakota,38,031,30.0
Golden Valley County,North Dakota,38,033,17.0
Grand Forks County,North Dakota,38,035,1236.0
Grant County,North Dakota,38,037,15.0
Griggs County,North Dakota,38,039,10.0
Hettinger County,North Dakota,38,041,11.0
Kidder County,North Dakota,38,043,32.0
LaMoure County,North Dakota,38,045,4.0
Logan County,North Dakota,38,047,10.0
McHenry County,North Dakota,38,049,30.0
McIntosh County,North Dakota,38,051,7.0
McKenzie County,North Dakota,38,053,161.0
McLean County,North Dakota,38,055,61.0
Mercer County,North Dakota,38,057,23.0
Morton County,North Dakota,38,059,255.0
Mountrail County,North Dakota,38,061,53.0
Nelson County,North Dakota,38,063,19.0
Oliver County,North Dakota,38,065,14.0
Pembina County,North Dakota,38,067,40.0
Pierce County,North Dakota,38,069,10.0
Ramsey County,North Dakota,38,071,211.0
Ransom County,North Dakota,38,073,51.0
Renville County,North Dakota,38,075,7.0
Richland County,North Dakota,38,077,139.0
Rolette County,North Dakota,38,079,97.0
Sargent County,North Dakota,38,081,33.0
Sheridan County,North Dakota,38,083,0.0
Sioux County,North Dakota,38,085,17.0
Stark County,North Dakota,38,089,93.0
Steele County,North Dakota,38,091,0.0
Stutsman County,North Dakota,38,093,162.0
Towner County,North Dakota,38,095,8.0
Traill County,North Dakota,38,097,34.0
Walsh County,North Dakota,38,099,63.0
Ward County,North Dakota,38,101,992.0
Wells County,North Dakota,38,103,26.0
Williams County,North Dakota,38,105,206.0
Adams County,Ohio,39,001,174.0
Allen County,Ohio,39,003,1074.0
Ashland County,Ohio,39,005,359.0
Ashtabula County,Ohio,39,007,848.0
Athens County,Ohio,39,009,695.0
Auglaize County,Ohio,39,011,243.0
Belmont County,Ohio,39,013,439.0
Brown County,Ohio,39,015,377.0
Butler County,Ohio,39,017,3634.0
Carroll County,Ohio,39,019,154.0
Champaign County,Ohio,39,021,298.0
Clark County,Ohio,39,023,1492.0
Clermont County,Ohio,39,025,1431.0
Clinton County,Ohio,39,027,495.0
Columbiana County,Ohio,39,029,970.0
Coshocton County,Ohio,39,031,221.0
Crawford County,Ohio,39,033,337.0
Cuyahoga County,Ohio,39,035,17197.0
Darke County,Ohio,39,037,392.0
Defiance County,Ohio,39,039,214.0
Delaware County,Ohio,39,041,1285.0
Erie County,Ohio,39,043,811.0
Fairfield County,Ohio,39,045,1270.0
Fayette County,Ohio,39,047,346.0
Franklin County,Ohio,39,049,18834.0
Fulton County,Ohio,39,051,203.0
Gallia County,Ohio,39,053,193.0
Geauga County,Ohio,39,055,447.0
Greene County,Ohio,39,057,1512.0
Guernsey County,Ohio,39,059,321.0
Hamilton County,Ohio,39,061,11496.0
Hancock County,Ohio,39,063,747.0
Hardin County,Ohio,39,065,329.0
Harrison County,Ohio,39,067,111.0
Henry County,Ohio,39,069,217.0
Highland County,Ohio,39,071,459.0
Hocking County,Ohio,39,073,168.0
Holmes County,Ohio,39,075,102.0
Huron County,Ohio,39,077,553.0
Jackson County,Ohio,39,079,315.0
Jefferson County,Ohio,39,081,674.0
Knox County,Ohio,39,083,468.0
Lake County,Ohio,39,085,2184.0
Lawrence County,Ohio,39,087,395.0
Licking County,Ohio,39,089,1313.0
Logan County,Ohio,39,091,283.0
Lorain County,Ohio,39,093,3169.0
Lucas County,Ohio,39,095,5428.0
Madison County,Ohio,39,097,232.0
Mahoning County,Ohio,39,099,2634.0
Marion County,Ohio,39,101,768.0
Medina County,Ohio,39,103,1307.0
Meigs County,Ohio,39,105,105.0
Mercer County,Ohio,39,107,245.0
Miami County,Ohio,39,109,808.0
Monroe County,Ohio,39,111,91.0
Montgomery County,Ohio,39,113,6857.0
Morgan County,Ohio,39,115,165.0
Morrow County,Ohio,39,117,162.0
Muskingum County,Ohio,39,119,855.0
Noble County,Ohio,39,121,9.0
Ottawa County,Ohio,39,123,291.0
Paulding County,Ohio,39,125,206.0
Perry County,Ohio,39,127,276.0
Pickaway County,Ohio,39,129,339.0
Pike County,Ohio,39,131,234.0
Portage County,Ohio,39,133,1460.0
Preble County,Ohio,39,135,236.0
Putnam County,Ohio,39,137,231.0
Richland County,Ohio,39,139,1261.0
Ross County,Ohio,39,141,685.0
Sandusky County,Ohio,39,143,539.0
Scioto County,Ohio,39,145,784.0
Seneca County,Ohio,39,147,417.0
Shelby County,Ohio,39,149,404.0
Stark County,Ohio,39,151,3888.0
Summit County,Ohio,39,153,6169.0
Trumbull County,Ohio,39,155,1911.0
Tuscarawas County,Ohio,39,157,833.0
Union County,Ohio,39,159,278.0
Van Wert County,Ohio,39,161,166.0
Vinton County,Ohio,39,163,134.0
Warren County,Ohio,39,165,1127.0
Washington County,Ohio,39,167,518.0
Wayne County,Ohio,39,169,1036.0
Williams County,Ohio,39,171,336.0
Wood County,Ohio,39,173,1214.0
Wyandot County,Ohio,39,175,165.0
Adair County,Oklahoma,40,001,172.0
Alfalfa County,Oklahoma,40,003,23.0
Atoka County,Oklahoma,40,005,114.0
Beaver County,Oklahoma,40,007,14.0
Beckham County,Oklahoma,40,009,146.0
Blaine County,Oklahoma,40,011,10.0
Bryan County,Oklahoma,40,013,336.0
Caddo County,Oklahoma,40,015,131.0
Canadian County,Oklahoma,40,017,796.0
Carter County,Oklahoma,40,019,348.0
Cherokee County,Oklahoma,40,021,426.0
Choctaw County,Oklahoma,40,023,91.0
Cimarron County,Oklahoma,40,025,0.0
Cleveland County,Oklahoma,40,027,3068.0
Coal County,Oklahoma,40,029,42.0
Comanche County,Oklahoma,40,031,1498.0
Cotton County,Oklahoma,40,033,21.0
Craig County,Oklahoma,40,035,68.0
Creek County,Oklahoma,40,037,421.0
Custer County,Oklahoma,40,039,199.0
Delaware County,Oklahoma,40,041,348.0
Dewey County,Oklahoma,40,043,12.0
Ellis County,Oklahoma,40,045,26.0
Garfield County,Oklahoma,40,047,556.0
Garvin County,Oklahoma,40,049,176.0
Grady County,Oklahoma,40,051,359.0
Grant County,Oklahoma,40,053,22.0
Greer County,Oklahoma,40,055,34.0
Harmon County,Oklahoma,40,057,9.0
