County,State,State_FIPS,County_FIPS,total_population
Pipestone County,Minnesota,27,117,9229.0
Polk County,Minnesota,27,119,31564.0
Pope County,Minnesota,27,121,10932.0
Ramsey County,Minnesota,27,123,537893.0
Red Lake County,Minnesota,27,125,4017.0
Redwood County,Minnesota,27,127,15430.0
Renville County,Minnesota,27,129,14798.0
Rice County,Minnesota,27,131,65251.0
Rock County,Minnesota,27,133,9433.0
Roseau County,Minnesota,27,135,15537.0
Saint Louis County,Minnesota,27,137,200294.0
Scott County,Minnesota,27,139,141463.0
Sherburne County,Minnesota,27,141,92024.0
Sibley County,Minnesota,27,143,14888.0
Stearns County,Minnesota,27,145,155300.0
Steele County,Minnesota,27,147,36612.0
Stevens County,Minnesota,27,149,9759.0
Swift County,Minnesota,27,151,9448.0
Todd County,Minnesota,27,153,24423.0
Traverse County,Minnesota,27,155,3357.0
Wabasha County,Minnesota,27,157,21490.0
Wadena County,Minnesota,27,159,13626.0
Waseca County,Minnesota,27,161,18898.0
Washington County,Minnesota,27,163,250979.0
Watonwan County,Minnesota,27,165,10936.0
Wilkin County,Minnesota,27,167,6398.0
Winona County,Minnesota,27,169,50992.0
Wright County,Minnesota,27,171,131130.0
Yellow Medicine County,Minnesota,27,173,9930.0
Adams County,Mississippi,28,001,31583.0
Alcorn County,Mississippi,28,003,37242.0
Amite County,Mississippi,28,005,12574.0
Attala County,Mississippi,28,007,18731.0
Benton County,Mississippi,28,009,8306.0
Bolivar County,Mississippi,28,011,33121.0
Calhoun County,Mississippi,28,013,14617.0
Carroll County,Mississippi,28,015,10221.0
Chickasaw County,Mississippi,28,017,17305.0
Choctaw County,Mississippi,28,019,8360.0
Claiborne County,Mississippi,28,021,9106.0
Clarke County,Mississippi,28,023,16089.0
Clay County,Mississippi,28,025,19990.0
Coahoma County,Mississippi,28,027,24296.0
Copiah County,Mississippi,28,029,28748.0
Covington County,Mississippi,28,031,19172.0
DeSoto County,Mississippi,28,033,173267.0
Forrest County,Mississippi,28,035,75835.0
Franklin County,Mississippi,28,037,7772.0
George County,Mississippi,28,039,23545.0
Greene County,Mississippi,28,041,13801.0
Grenada County,Mississippi,28,043,21379.0
Hancock County,Mississippi,28,045,46277.0
Harrison County,Mississippi,28,047,200491.0
Hinds County,Mississippi,28,049,243249.0
Holmes County,Mississippi,28,051,18267.0
Humphreys County,Mississippi,28,053,8678.0
Issaquena County,Mississippi,28,055,1296.0
Itawamba County,Mississippi,28,057,23439.0
Jackson County,Mississippi,28,059,141314.0
Jasper County,Mississippi,28,061,16547.0
Jefferson County,Mississippi,28,063,7463.0
Jefferson Davis County,Mississippi,28,065,11639.0
Jones County,Mississippi,28,067,68328.0
Kemper County,Mississippi,28,069,10082.0
Lafayette County,Mississippi,28,071,52744.0
Lamar County,Mississippi,28,073,60517.0
Lauderdale County,Mississippi,28,075,78221.0
Lawrence County,Mississippi,28,077,12659.0
Leake County,Mississippi,28,079,22936.0
Lee County,Mississippi,28,081,84840.0
Leflore County,Mississippi,28,083,30113.0
Lincoln County,Mississippi,28,085,34542.0
Lowndes County,Mississippi,28,087,59558.0
Madison County,Mississippi,28,089,102212.0
Marion County,Mississippi,28,091,25466.0
Marshall County,Mississippi,28,093,35981.0
Monroe County,Mississippi,28,095,35967.0
Montgomery County,Mississippi,28,097,10309.0
Neshoba County,Mississippi,28,099,29437.0
Newton County,Mississippi,28,101,21437.0
Noxubee County,Mississippi,28,103,10942.0
Oktibbeha County,Mississippi,28,105,49392.0
Panola County,Mississippi,28,107,34229.0
Pearl River County,Mississippi,28,109,55049.0
Perry County,Mississippi,28,111,12047.0
Pike County,Mississippi,28,113,39763.0
Pontotoc County,Mississippi,28,115,31075.0
Prentiss County,Mississippi,28,117,25389.0
Quitman County,Mississippi,28,119,7537.0
Rankin County,Mississippi,28,121,149645.0
Scott County,Mississippi,28,123,28399.0
Sharkey County,Mississippi,28,125,4631.0
Simpson County,Mississippi,28,127,27215.0
Smith County,Mississippi,28,129,16114.0
Stone County,Mississippi,28,131,17981.0
Sunflower County,Mississippi,28,133,26915.0
Tallahatchie County,Mississippi,28,135,14552.0
Tate County,Mississippi,28,137,28333.0
Tippah County,Mississippi,28,139,21993.0
Tishomingo County,Mississippi,28,141,19476.0
Tunica County,Mississippi,28,143,10276.0
Union County,Mississippi,28,145,28202.0
Walthall County,Mississippi,28,147,14670.0
Warren County,Mississippi,28,149,47510.0
Washington County,Mississippi,28,151,48002.0
Wayne County,Mississippi,28,153,20458.0
Webster County,Mississippi,28,155,9868.0
Wilkinson County,Mississippi,28,157,9084.0
Winston County,Mississippi,28,159,18482.0
Yalobusha County,Mississippi,28,161,12426.0
Yazoo County,Mississippi,28,163,27496.0
Adair County,Missouri,29,001,25437.0
Andrew County,Missouri,29,003,17358.0
Atchison County,Missouri,29,005,5335.0
Audrain County,Missouri,29,007,25763.0
Barry County,Missouri,29,009,35398.0
Barton County,Missouri,29,011,11942.0
Bates County,Missouri,29,013,16405.0
Benton County,Missouri,29,015,18918.0
Bollinger County,Missouri,29,017,12347.0
Boone County,Missouri,29,019,174589.0
Buchanan County,Missouri,29,021,89425.0
Butler County,Missouri,29,023,42826.0
Caldwell County,Missouri,29,025,9046.0
Callaway County,Missouri,29,027,44793.0
Camden County,Missouri,29,029,44855.0
Cape Girardeau County,Missouri,29,031,78013.0
Carroll County,Missouri,29,033,8909.0
Carter County,Missouri,29,035,6255.0
Cass County,Missouri,29,037,101888.0
Cedar County,Missouri,29,039,13862.0
Chariton County,Missouri,29,041,7586.0
Christian County,Missouri,29,043,83028.0
Clark County,Missouri,29,045,6807.0
Clay County,Missouri,29,047,236068.0
Clinton County,Missouri,29,049,20495.0
Cole County,Missouri,29,051,76749.0
Cooper County,Missouri,29,053,17620.0
Crawford County,Missouri,29,055,24387.0
Dade County,Missouri,29,057,7581.0
Dallas County,Missouri,29,059,16441.0
Daviess County,Missouri,29,061,8300.0
DeKalb County,Missouri,29,063,12564.0
Dent County,Missouri,29,065,15566.0
Douglas County,Missouri,29,067,13391.0
Dunklin County,Missouri,29,069,30905.0
Franklin County,Missouri,29,071,102413.0
Gasconade County,Missouri,29,073,14769.0
Gentry County,Missouri,29,075,6688.0
Greene County,Missouri,29,077,286759.0
Grundy County,Missouri,29,079,10111.0
Harrison County,Missouri,29,081,8615.0
Henry County,Missouri,29,083,21834.0
Hickory County,Missouri,29,085,9352.0
Holt County,Missouri,29,087,4499.0
Howard County,Missouri,29,089,10144.0
Howell County,Missouri,29,091,40139.0
Iron County,Missouri,29,093,10286.0
Jackson County,Missouri,29,095,688554.0
Jasper County,Missouri,29,097,118522.0
Jefferson County,Missouri,29,099,222639.0
Johnson County,Missouri,29,101,53941.0
Knox County,Missouri,29,103,3976.0
Laclede County,Missouri,29,105,35488.0
Lafayette County,Missouri,29,107,32655.0
Lawrence County,Missouri,29,109,38131.0
Lewis County,Missouri,29,111,10078.0
Lincoln County,Missouri,29,113,54800.0
Linn County,Missouri,29,115,12248.0
Livingston County,Missouri,29,117,15025.0
McDonald County,Missouri,29,119,22753.0
Macon County,Missouri,29,121,15319.0
Madison County,Missouri,29,123,12226.0
Maries County,Missouri,29,125,8959.0
Marion County,Missouri,29,127,28703.0
Mercer County,Missouri,29,129,3669.0
Miller County,Missouri,29,131,24947.0
Mississippi County,Missouri,29,133,13916.0
Moniteau County,Missouri,29,135,15904.0
Monroe County,Missouri,29,137,8676.0
Montgomery County,Missouri,29,139,11618.0
Morgan County,Missouri,29,141,20097.0
New Madrid County,Missouri,29,143,18030.0
Newton County,Missouri,29,145,58237.0
Nodaway County,Missouri,29,147,22744.0
Oregon County,Missouri,29,149,10779.0
Osage County,Missouri,29,151,13610.0
Ozark County,Missouri,29,153,9328.0
Pemiscot County,Missouri,29,155,17344.0
Perry County,Missouri,29,157,19135.0
Pettis County,Missouri,29,159,42309.0
Phelps County,Missouri,29,161,44873.0
Pike County,Missouri,29,163,18517.0
Platte County,Missouri,29,165,96899.0
Polk County,Missouri,29,167,31347.0
Pulaski County,Missouri,29,169,53132.0
Putnam County,Missouri,29,171,4846.0
Ralls County,Missouri,29,173,10208.0
Randolph County,Missouri,29,175,24987.0
Ray County,Missouri,29,177,22859.0
Reynolds County,Missouri,29,179,6361.0
Ripley County,Missouri,29,181,13807.0
Saint Charles County,Missouri,29,183,385115.0
Saint Clair County,Missouri,29,185,9396.0
Sainte Genevieve County,Missouri,29,186,17882.0
Saint Francois County,Missouri,29,187,66248.0
Saint Louis County,Missouri,29,189,999539.0
Saline County,Missouri,29,195,23010.0
Schuyler County,Missouri,29,197,4450.0
Scotland County,Missouri,29,199,4883.0
Scott County,Missouri,29,201,38858.0
Shannon County,Missouri,29,203,8273.0
Shelby County,Missouri,29,205,6084.0
Stoddard County,Missouri,29,207,29634.0
Stone County,Missouri,29,209,31529.0
Sullivan County,Missouri,29,211,6382.0
Taney County,Missouri,29,213,54308.0
Texas County,Missouri,29,215,25714.0
Vernon County,Missouri,29,217,20665.0
Warren County,Missouri,29,219,33554.0
Washington County,Missouri,29,221,24968.0
Wayne County,Missouri,29,223,13369.0
Webster County,Missouri,29,225,37558.0
Worth County,Missouri,29,227,2053.0
Wright County,Missouri,29,229,18304.0
Saint Louis City,Missouri,29,510,314867.0
Beaverhead County,Montana,30,001,9360.0
Big Horn County,Montana,30,003,13290.0
Blaine County,Montana,30,005,6646.0
Broadwater County,Montana,30,007,5755.0
Carbon County,Montana,30,009,10466.0
Carter County,Montana,30,011,1320.0
Cascade County,Montana,30,013,81816.0
Chouteau County,Montana,30,015,5812.0
Custer County,Montana,30,017,11895.0
Daniels County,Montana,30,019,1788.0
Dawson County,Montana,30,021,9324.0
Deer Lodge County,Montana,30,023,9131.0
Fallon County,Montana,30,025,2925.0
Fergus County,Montana,30,027,11327.0
Flathead County,Montana,30,029,96147.0
Gallatin County,Montana,30,031,100733.0
Garfield County,Montana,30,033,1086.0
Glacier County,Montana,30,035,13677.0
Granite County,Montana,30,039,3206.0
Hill County,Montana,30,041,16468.0
Jefferson County,Montana,30,043,11625.0
Judith Basin County,Montana,30,045,1965.0
Lake County,Montana,30,047,29518.0
Lewis and Clark County,Montana,30,049,66290.0
Liberty County,Montana,30,051,2245.0
Lincoln County,Montana,30,053,19249.0
McCone County,Montana,30,055,1728.0
Madison County,Montana,30,057,7902.0
Meagher County,Montana,30,059,2000.0
Mineral County,Montana,30,061,4194.0
Missoula County,Montana,30,063,114231.0
Musselshell County,Montana,30,065,4766.0
Phillips County,Montana,30,071,4139.0
Pondera County,Montana,30,073,6081.0
Powder River County,Montana,30,075,1610.0
Powell County,Montana,30,077,6852.0
Prairie County,Montana,30,079,1325.0
Ravalli County,Montana,30,081,41387.0
Richland County,Montana,30,083,11405.0
Roosevelt County,Montana,30,085,11218.0
Rosebud County,Montana,30,087,9292.0
Sanders County,Montana,30,089,11414.0
Sheridan County,Montana,30,091,3568.0
Silver Bow County,Montana,30,093,34514.0
Stillwater County,Montana,30,095,9342.0
Sweet Grass County,Montana,30,097,3646.0
Teton County,Montana,30,099,6040.0
Toole County,Montana,30,101,5031.0
Valley County,Montana,30,105,7561.0
Wheatland County,Montana,30,107,2108.0
Wibaux County,Montana,30,109,1121.0
Yellowstone County,Montana,30,111,156332.0
Park County,Montana,30,067,16001.0
Adams County,Nebraska,31,001,31564.0
Antelope County,Nebraska,31,003,6406.0
Boone County,Nebraska,31,011,5357.0
Box Butte County,Nebraska,31,013,11200.0
Boyd County,Nebraska,31,015,2049.0
Brown County,Nebraska,31,017,3058.0
Buffalo County,Nebraska,31,019,48834.0
Burt County,Nebraska,31,021,6546.0
Butler County,Nebraska,31,023,8105.0
Cass County,Nebraska,31,025,25513.0
Cedar County,Nebraska,31,027,8561.0
Chase County,Nebraska,31,029,3803.0
Cherry County,Nebraska,31,031,5792.0
Cheyenne County,Nebraska,31,033,10012.0
Clay County,Nebraska,31,035,6264.0
Colfax County,Nebraska,31,037,10616.0
Cuming County,Nebraska,31,039,9039.0
Custer County,Nebraska,31,041,10836.0
Dakota County,Nebraska,31,043,20529.0
Dawes County,Nebraska,31,045,8972.0
Dawson County,Nebraska,31,047,23925.0
Deuel County,Nebraska,31,049,1901.0
Dixon County,Nebraska,31,051,5765.0
Dodge County,Nebraska,31,053,36576.0
Douglas County,Nebraska,31,055,549706.0
Dundy County,Nebraska,31,057,2017.0
Fillmore County,Nebraska,31,059,5603.0
Franklin County,Nebraska,31,061,3019.0
Frontier County,Nebraska,31,063,2624.0
Furnas County,Nebraska,31,065,4814.0
Gage County,Nebraska,31,067,21632.0
Garden County,Nebraska,31,069,1913.0
Garfield County,Nebraska,31,071,1958.0
Gosper County,Nebraska,31,073,2019.0
Greeley County,Nebraska,31,077,2436.0
Hall County,Nebraska,31,079,61233.0
Hamilton County,Nebraska,31,081,9149.0
Harlan County,Nebraska,31,083,3469.0
Hitchcock County,Nebraska,31,087,2860.0
Holt County,Nebraska,31,089,10293.0
Howard County,Nebraska,31,093,6385.0
Jefferson County,Nebraska,31,095,7276.0
Johnson County,Nebraska,31,097,5200.0
Kearney County,Nebraska,31,099,6547.0
Keith County,Nebraska,31,101,8129.0
Kimball County,Nebraska,31,105,3688.0
Knox County,Nebraska,31,107,8496.0
Lancaster County,Nebraska,31,109,306357.0
Lincoln County,Nebraska,31,111,35569.0
Madison County,Nebraska,31,119,35062.0
Merrick County,Nebraska,31,121,7829.0
Morrill County,Nebraska,31,123,4903.0
Nance County,Nebraska,31,125,3569.0
Nemaha County,Nebraska,31,127,7041.0
Nuckolls County,Nebraska,31,129,4318.0
Otoe County,Nebraska,31,131,15875.0
Pawnee County,Nebraska,31,133,2704.0
Perkins County,Nebraska,31,135,2904.0
Phelps County,Nebraska,31,137,9163.0
Pierce County,Nebraska,31,139,7175.0
Platte County,Nebraska,31,141,32875.0
Polk County,Nebraska,31,143,5244.0
Red Willow County,Nebraska,31,145,10870.0
Richardson County,Nebraska,31,147,8045.0
Rock County,Nebraska,31,149,1381.0
Saline County,Nebraska,31,151,14325.0
Sarpy County,Nebraska,31,153,175188.0
Saunders County,Nebraska,31,155,20953.0
Scotts Bluff County,Nebraska,31,157,36509.0
Seward County,Nebraska,31,159,17045.0
Sheridan County,Nebraska,31,161,5241.0
Sherman County,Nebraska,31,163,3048.0
Sioux County,Nebraska,31,165,1256.0
Stanton County,Nebraska,31,167,6020.0
Thayer County,Nebraska,31,169,5133.0
Thurston County,Nebraska,31,173,7055.0
Valley County,Nebraska,31,175,4252.0
Washington County,Nebraska,31,177,20414.0
Wayne County,Nebraska,31,179,9409.0
Webster County,Nebraska,31,181,3597.0
York County,Nebraska,31,185,13832.0
Churchill County,Nevada,32,001,24022.0
Clark County,Nevada,32,003,2112436.0
Douglas County,Nevada,32,005,47632.0
Elko County,Nevada,32,007,52377.0
Eureka County,Nevada,32,011,1728.0
Humboldt County,Nevada,32,013,17088.0
Lander County,Nevada,32,015,5887.0
Lincoln County,Nevada,32,017,5203.0
Lyon County,Nevada,32,019,52303.0
Mineral County,Nevada,32,021,4471.0
Nye County,Nevada,32,023,43296.0
Pershing County,Nevada,32,027,6661.0
Storey County,Nevada,32,029,3891.0
Washoe County,Nevada,32,031,445551.0
White Pine County,Nevada,32,033,9858.0
Carson City,Nevada,32,510,54219.0
Belknap County,New Hampshire,33,001,60383.0
Carroll County,New Hampshire,33,003,47524.0
Cheshire County,New Hampshire,33,005,76109.0
Coos County,New Hampshire,33,007,32119.0
Grafton County,New Hampshire,33,009,89280.0
Hillsborough County,New Hampshire,33,011,406371.0
Merrimack County,New Hampshire,33,013,147958.0
Rockingham County,New Hampshire,33,015,302479.0
Strafford County,New Hampshire,33,017,126552.0
Sullivan County,New Hampshire,33,019,43073.0
Atlantic County,New Jersey,34,001,272926.0
Bergen County,New Jersey,34,003,937920.0
Burlington County,New Jersey,34,005,449192.0
Camden County,New Jersey,34,007,510996.0
Cape May County,New Jersey,34,009,94549.0
Cumberland County,New Jersey,34,011,154952.0
Essex County,New Jersey,34,013,800401.0
Gloucester County,New Jersey,34,015,291372.0
Hudson County,New Jersey,34,017,679756.0
Hunterdon County,New Jersey,34,019,125717.0
Mercer County,New Jersey,34,021,373362.0
Middlesex County,New Jersey,34,023,837288.0
Monmouth County,New Jersey,34,025,627551.0
Morris County,New Jersey,34,027,498847.0
Ocean County,New Jersey,34,029,589699.0
Passaic County,New Jersey,34,031,510563.0
Salem County,New Jersey,34,033,63776.0
Somerset County,New Jersey,34,035,333316.0
Sussex County,New Jersey,34,037,143570.0
Union County,New Jersey,34,039,557320.0
Warren County,New Jersey,34,041,107088.0
Bernalillo County,New Mexico,35,001,674855.0
Catron County,New Mexico,35,003,3547.0
Chaves County,New Mexico,35,005,65454.0
Colfax County,New Mexico,35,007,12522.0
Curry County,New Mexico,35,009,50283.0
De Baca County,New Mexico,35,011,2016.0
Dona Ana County,New Mexico,35,013,213849.0
Eddy County,New Mexico,35,015,56793.0
Grant County,New Mexico,35,017,28382.0
Guadalupe County,New Mexico,35,019,4426.0
Hidalgo County,New Mexico,35,023,4446.0
Lea County,New Mexico,35,025,69505.0
Lincoln County,New Mexico,35,027,19497.0
Los Alamos County,New Mexico,35,028,18031.0
Luna County,New Mexico,35,029,24319.0
McKinley County,New Mexico,35,031,72849.0
Mora County,New Mexico,35,033,4605.0
Otero County,New Mexico,35,035,65130.0
Quay County,New Mexico,35,037,8447.0
Rio Arriba County,New Mexico,35,039,39455.0
Roosevelt County,New Mexico,35,041,19313.0
Sandoval County,New Mexico,35,043,138815.0
San Juan County,New Mexico,35,045,128221.0
San Miguel County,New Mexico,35,047,28203.0
Santa Fe County,New Mexico,35,049,147514.0
Sierra County,New Mexico,35,051,11254.0
Socorro County,New Mexico,35,053,17098.0
Taos County,New Mexico,35,055,32809.0
Torrance County,New Mexico,35,057,15534.0
Union County,New Mexico,35,059,4216.0
Cibola County,New Mexico,35,006,27049.0
Valencia County,New Mexico,35,061,75845.0
Albany County,New York,36,001,308580.0
Allegany County,New York,36,003,47400.0
Bronx County,New York,36,005,1455846.0
Broome County,New York,36,007,196124.0
Cattaraugus County,New York,36,009,78175.0
Cayuga County,New York,36,011,78319.0
Chautauqua County,New York,36,013,130846.0
Chemung County,New York,36,015,86883.0
Chenango County,New York,36,017,48763.0
Clinton County,New York,36,019,81224.0
Columbia County,New York,36,021,61481.0
Cortland County,New York,36,023,48334.0
Delaware County,New York,36,025,45950.0
Dutchess County,New York,36,027,295685.0
Erie County,New York,36,029,923995.0
Essex County,New York,36,031,38233.0
Franklin County,New York,36,033,51054.0
Fulton County,New York,36,035,53955.0
Genesee County,New York,36,037,58537.0
Greene County,New York,36,039,47791.0
Hamilton County,New York,36,041,4646.0
Herkimer County,New York,36,043,62943.0
Jefferson County,New York,36,045,116567.0
Kings County,New York,36,047,2635121.0
Lewis County,New York,36,049,26845.0
Livingston County,New York,36,051,64373.0
Madison County,New York,36,053,71760.0
Monroe County,New York,36,055,748680.0
Montgomery County,New York,36,057,49500.0
Nassau County,New York,36,059,1363069.0
New York County,New York,36,061,1653877.0
Niagara County,New York,36,063,212675.0
Oneida County,New York,36,065,232324.0
Onondaga County,New York,36,067,467669.0
Ontario County,New York,36,069,109491.0
Orange County,New York,36,071,378174.0
Orleans County,New York,36,073,41584.0
Oswego County,New York,36,075,119833.0
Otsego County,New York,36,077,60750.0
Putnam County,New York,36,079,99464.0
Queens County,New York,36,081,2339280.0
Rensselaer County,New York,36,083,159800.0
Richmond County,New York,36,085,475948.0
Rockland County,New York,36,087,325027.0
Saint Lawrence County,New York,36,089,110817.0
Saratoga County,New York,36,091,226632.0
Schenectady County,New York,36,093,155239.0
Schoharie County,New York,36,095,31611.0
Schuyler County,New York,36,097,18112.0
Seneca County,New York,36,099,34843.0
Steuben County,New York,36,101,97539.0
Suffolk County,New York,36,103,1497595.0
Sullivan County,New York,36,105,75783.0
Tioga County,New York,36,107,49322.0
Tompkins County,New York,36,109,104415.0
Ulster County,New York,36,111,180129.0
Warren County,New York,36,113,64701.0
Washington County,New York,36,115,62183.0
Wayne County,New York,36,117,91442.0
Westchester County,New York,36,119,975321.0
Wyoming County,New York,36,121,40886.0
Yates County,New York,36,123,25083.0
Alamance County,North Carolina,37,001,157844.0
Alexander County,North Carolina,37,003,37159.0
Alleghany County,North Carolina,37,005,10935.0
Anson County,North Carolina,37,007,25531.0
Ashe County,North Carolina,37,009,26833.0
Avery County,North Carolina,37,011,17535.0
Beaufort County,North Carolina,37,013,47316.0
Bertie County,North Carolina,37,015,19913.0
Bladen County,North Carolina,37,017,34130.0
Brunswick County,North Carolina,37,019,122586.0
Buncombe County,North Carolina,37,021,252268.0
Burke County,North Carolina,37,023,88898.0
Cabarrus County,North Carolina,37,025,196716.0
Caldwell County,North Carolina,37,027,81805.0
Camden County,North Carolina,37,029,10336.0
Carteret County,North Carolina,37,031,68699.0
Caswell County,North Carolina,37,033,22833.0
Catawba County,North Carolina,37,035,156182.0
Chatham County,North Carolina,37,037,68364.0
Cherokee County,North Carolina,37,039,27463.0
Chowan County,North Carolina,37,041,14370.0
Clay County,North Carolina,37,043,10753.0
Cleveland County,North Carolina,37,045,97038.0
Columbus County,North Carolina,37,047,56589.0
Craven County,North Carolina,37,049,103374.0
Cumberland County,North Carolina,37,051,332766.0
Currituck County,North Carolina,37,053,25247.0
Dare County,North Carolina,37,055,35412.0
Davidson County,North Carolina,37,057,164118.0
Davie County,North Carolina,37,059,41766.0
Duplin County,North Carolina,37,061,59350.0
Durham County,North Carolina,37,063,300865.0
Edgecombe County,North Carolina,37,065,54032.0
Forsyth County,North Carolina,37,067,368362.0
Franklin County,North Carolina,37,069,63866.0
Gaston County,North Carolina,37,071,214049.0
Gates County,North Carolina,37,073,11601.0
Graham County,North Carolina,37,075,8607.0
Granville County,North Carolina,37,077,58503.0
Greene County,North Carolina,37,079,21059.0
Guilford County,North Carolina,37,081,517197.0
Halifax County,North Carolina,37,083,52300.0
Harnett County,North Carolina,37,085,128753.0
Haywood County,North Carolina,37,087,59854.0
Henderson County,North Carolina,37,089,112156.0
Hertford County,North Carolina,37,091,24262.0
Hoke County,North Carolina,37,093,52571.0
Hyde County,North Carolina,37,095,5507.0
Iredell County,North Carolina,37,097,169798.0
Jackson County,North Carolina,37,099,41725.0
Johnston County,North Carolina,37,101,186308.0
Jones County,North Carolina,37,103,9776.0
Lee County,North Carolina,37,105,59805.0
Lenoir County,North Carolina,37,107,57934.0
Lincoln County,North Carolina,37,109,80504.0
McDowell County,North Carolina,37,111,45069.0
Macon County,North Carolina,37,113,34160.0
Madison County,North Carolina,37,115,21347.0
Martin County,North Carolina,37,117,23227.0
Mecklenburg County,North Carolina,37,119,1034290.0
Mitchell County,North Carolina,37,121,15155.0
Montgomery County,North Carolina,37,123,27445.0
Moore County,North Carolina,37,125,94191.0
Nash County,North Carolina,37,127,94125.0
New Hanover County,North Carolina,37,129,219866.0
Northampton County,North Carolina,37,131,20426.0
Onslow County,North Carolina,37,133,192685.0
Orange County,North Carolina,37,135,141812.0
Pamlico County,North Carolina,37,137,12803.0
Pasquotank County,North Carolina,37,139,39546.0
Pender County,North Carolina,37,141,57630.0
Perquimans County,North Carolina,37,143,13506.0
Person County,North Carolina,37,145,39240.0
Pitt County,North Carolina,37,147,176484.0
Polk County,North Carolina,37,149,20434.0
Randolph County,North Carolina,37,151,142827.0
Richmond County,North Carolina,37,153,45447.0
Robeson County,North Carolina,37,155,134187.0
Rockingham County,North Carolina,37,157,91566.0
Rowan County,North Carolina,37,159,138940.0
Rutherford County,North Carolina,37,161,66523.0
Sampson County,North Carolina,37,163,63664.0
Scotland County,North Carolina,37,165,35445.0
Stanly County,North Carolina,37,167,60875.0
Stokes County,North Carolina,37,169,46124.0
Surry County,North Carolina,37,171,72315.0
Swain County,North Carolina,37,173,14208.0
Transylvania County,North Carolina,37,175,33291.0
Tyrrell County,North Carolina,37,177,4090.0
Union County,North Carolina,37,179,222095.0
Vance County,North Carolina,37,181,44420.0
Wake County,North Carolina,37,183,1023811.0
Warren County,North Carolina,37,185,20190.0
Washington County,North Carolina,37,187,12331.0
Watauga County,North Carolina,37,189,53421.0
Wayne County,North Carolina,37,191,124496.0
Wilkes County,North Carolina,37,193,68525.0
Wilson County,North Carolina,37,195,81379.0
Yadkin County,North Carolina,37,197,37825.0
Yancey County,North Carolina,37,199,17605.0
Adams County,North Dakota,38,001,2368.0
Barnes County,North Dakota,38,003,10971.0
Benson County,North Dakota,38,005,6875.0
Bottineau County,North Dakota,38,009,6651.0
Bowman County,North Dakota,38,011,3226.0
Burke County,North Dakota,38,013,2253.0
Burleigh County,North Dakota,38,015,92372.0
Cass County,North Dakota,38,017,170620.0
Cavalier County,North Dakota,38,019,3817.0
Dickey County,North Dakota,38,021,5041.0
Divide County,North Dakota,38,023,2378.0
Dunn County,North Dakota,38,025,4349.0
Eddy County,North Dakota,38,027,2321.0
Emmons County,North Dakota,38,029,3389.0
Foster County,North Dakota,38,031,3318.0
Golden Valley County,North Dakota,38,033,1892.0
Grand Forks County,North Dakota,38,035,70130.0
Grant County,North Dakota,38,037,2387.0
Griggs County,North Dakota,38,039,2276.0
Hettinger County,North Dakota,38,041,2601.0
Kidder County,North Dakota,38,043,2457.0
LaMoure County,North Dakota,38,045,4106.0
Logan County,North Dakota,38,047,1932.0
McHenry County,North Dakota,38,049,5951.0
McIntosh County,North Dakota,38,051,2680.0
McKenzie County,North Dakota,38,053,11679.0
McLean County,North Dakota,38,055,9607.0
Mercer County,North Dakota,38,057,8637.0
Morton County,North Dakota,38,059,30059.0
Mountrail County,North Dakota,38,061,9986.0
Nelson County,North Dakota,38,063,2971.0
Oliver County,North Dakota,38,065,1822.0
Pembina County,North Dakota,38,067,7050.0
Pierce County,North Dakota,38,069,4272.0
Ramsey County,North Dakota,38,071,11574.0
Ransom County,North Dakota,38,073,5411.0
Renville County,North Dakota,38,075,2543.0
Richland County,North Dakota,38,077,16333.0
Rolette County,North Dakota,38,079,14657.0
Sargent County,North Dakota,38,081,3883.0
Sheridan County,North Dakota,38,083,1403.0
Sioux County,North Dakota,38,085,4420.0
Stark County,North Dakota,38,089,30316.0
Steele County,North Dakota,38,091,1915.0
Stutsman County,North Dakota,38,093,21058.0
Towner County,North Dakota,38,095,2258.0
Traill County,North Dakota,38,097,8050.0
Walsh County,North Dakota,38,099,10920.0
Ward County,North Dakota,38,101,69628.0
Wells County,North Dakota,38,103,4089.0
Williams County,North Dakota,38,105,32916.0
Adams County,Ohio,39,001,27926.0
Allen County,Ohio,39,003,104157.0
Ashland County,Ohio,39,005,53299.0
Ashtabula County,Ohio,39,007,98622.0
Athens County,Ohio,39,009,65563.0
Auglaize County,Ohio,39,011,45778.0
Belmont County,Ohio,39,013,68889.0
Brown County,Ohio,39,015,43799.0
Butler County,Ohio,39,017,375702.0
Carroll County,Ohio,39,019,27825.0
Champaign County,Ohio,39,021,39005.0
Clark County,Ohio,39,023,135520.0
Clermont County,Ohio,39,025,202166.0
Clinton County,Ohio,39,027,41869.0
Columbiana County,Ohio,39,029,104584.0
Coshocton County,Ohio,39,031,36602.0
Crawford County,Ohio,39,033,42231.0
Cuyahoga County,Ohio,39,035,1257401.0
Darke County,Ohio,39,037,51919.0
Defiance County,Ohio,39,039,38311.0
Delaware County,Ohio,39,041,193024.0
Erie County,Ohio,39,043,75369.0
Fairfield County,Ohio,39,045,151526.0
Fayette County,Ohio,39,047,28659.0
Franklin County,Ohio,39,049,1253507.0
Fulton County,Ohio,39,051,42296.0
Gallia County,Ohio,39,053,30203.0
Geauga County,Ohio,39,055,93895.0
Greene County,Ohio,39,057,164825.0
Guernsey County,Ohio,39,059,39414.0
Hamilton County,Ohio,39,061,808703.0
Hancock County,Ohio,39,063,75508.0
