County,State,mean_life_expectancy,State_FIPS,County_FIPS,median_gross_rent
Wolfe County,Kentucky,71.2304147978541,21,237,399
Woodford County,Kentucky,78.0431323709178,21,239,715
Acadia Parish,Louisiana,74.1337017498536,22,001,541
Allen Parish,Louisiana,76.3857262002751,22,003,538
Ascension Parish,Louisiana,77.8580255715755,22,005,836
Assumption Parish,Louisiana,76.4887941280442,22,007,578
Avoyelles Parish,Louisiana,73.7257796784394,22,009,575
Beauregard Parish,Louisiana,74.9771172710316,22,011,601
Bienville Parish,Louisiana,73.7185448397636,22,013,471
Bossier Parish,Louisiana,77.3794441523739,22,015,790
Caddo Parish,Louisiana,74.7426728376636,22,017,719
Calcasieu Parish,Louisiana,74.9948464232285,22,019,724
Caldwell Parish,Louisiana,73.1565959309548,22,021,484
Cameron Parish,Louisiana,79.4723966406935,22,023,676
Catahoula Parish,Louisiana,72.9171219373172,22,025,435
Claiborne Parish,Louisiana,75.5434881116452,22,027,591
Concordia Parish,Louisiana,73.2600370803799,22,029,451
De Soto Parish,Louisiana,74.744922957554,22,031,531
East Baton Rouge Parish,Louisiana,76.1910651734354,22,033,807
East Carroll Parish,Louisiana,72.1737677770998,22,035,457
East Feliciana Parish,Louisiana,73.3643721186984,22,037,608
Evangeline Parish,Louisiana,73.654839992028,22,039,504
Franklin Parish,Louisiana,73.6364946214106,22,041,515
Grant Parish,Louisiana,74.8967958396149,22,043,676
Iberia Parish,Louisiana,75.0954107609159,22,045,665
Iberville Parish,Louisiana,74.9022405664288,22,047,571
Jackson Parish,Louisiana,75.3506098594976,22,049,524
Jefferson Parish,Louisiana,77.0040081444945,22,051,899
Jefferson Davis Parish,Louisiana,74.3102606545816,22,053,574
Lafayette Parish,Louisiana,77.4958098580069,22,055,740
Lafourche Parish,Louisiana,76.6676098473701,22,057,667
LaSalle Parish,Louisiana,74.9634149939997,22,059,493
Lincoln Parish,Louisiana,77.4634540143885,22,061,652
Livingston Parish,Louisiana,75.7652682008535,22,063,748
Madison Parish,Louisiana,71.8620443231785,22,065,529
Morehouse Parish,Louisiana,72.7187514955762,22,067,552
Natchitoches Parish,Louisiana,75.3762470120981,22,069,614
Orleans Parish,Louisiana,75.9370097758459,22,071,922
Ouachita Parish,Louisiana,75.0948444676467,22,073,654
Plaquemines Parish,Louisiana,76.8688662492379,22,075,1078
Pointe Coupee Parish,Louisiana,75.4988122637733,22,077,555
Rapides Parish,Louisiana,74.6052376530042,22,079,696
Red River Parish,Louisiana,73.6274435333637,22,081,553
Richland Parish,Louisiana,74.3339196685445,22,083,512
Sabine Parish,Louisiana,75.5539292746514,22,085,460
Saint Bernard Parish,Louisiana,74.6782449513938,22,087,836
Saint Charles Parish,Louisiana,76.8635472429353,22,089,912
Saint Helena Parish,Louisiana,73.9780791055477,22,091,624
Saint James Parish,Louisiana,76.3601262503443,22,093,626
Saint John the Baptist Parish,Louisiana,74.8681129128732,22,095,849
Saint Landry Parish,Louisiana,73.5181187516795,22,097,545
Saint Martin Parish,Louisiana,75.8516356286628,22,099,593
Saint Mary Parish,Louisiana,74.8288207463209,22,101,625
Saint Tammany Parish,Louisiana,77.7999935123278,22,103,1020
Tangipahoa Parish,Louisiana,74.2747715581373,22,105,717
Tensas Parish,Louisiana,74.6081729940411,22,107,476
Terrebonne Parish,Louisiana,75.0609898946069,22,109,787
Union Parish,Louisiana,75.009271821857,22,111,503
Vermilion Parish,Louisiana,76.6679216816871,22,113,578
Vernon Parish,Louisiana,75.8267002726618,22,115,836
Washington Parish,Louisiana,72.653296261166,22,117,545
Webster Parish,Louisiana,74.0760037006103,22,119,561
West Baton Rouge Parish,Louisiana,76.3396281613268,22,121,741
West Carroll Parish,Louisiana,74.6155193218278,22,123,491
West Feliciana Parish,Louisiana,77.0093946621345,22,125,682
Winn Parish,Louisiana,74.553306353537,22,127,502
Androscoggin County,Maine,78.1842984521673,23,001,696
Aroostook County,Maine,78.2560033618802,23,003,534
Cumberland County,Maine,80.3403646443649,23,005,918
Franklin County,Maine,78.8506776425987,23,007,610
Hancock County,Maine,79.820469024193,23,009,747
Kennebec County,Maine,78.2237038893335,23,011,672
Knox County,Maine,79.8473568145173,23,013,774
Lincoln County,Maine,79.9017389737899,23,015,827
Oxford County,Maine,78.5309010830284,23,017,602
Penobscot County,Maine,78.1517229087586,23,019,713
Piscataquis County,Maine,77.5796730368878,23,021,558
Sagadahoc County,Maine,79.8852031720495,23,023,805
Somerset County,Maine,77.528264458289,23,025,648
Waldo County,Maine,79.1724741637303,23,027,699
Washington County,Maine,76.8377181217335,23,029,554
York County,Maine,79.8968073085678,23,031,874
Allegany County,Maryland,77.0487566157738,24,001,598
Anne Arundel County,Maryland,79.2871642564569,24,003,1409
Baltimore County,Maryland,79.2176292455908,24,005,1118
Calvert County,Maryland,79.3827223650511,24,009,1382
Caroline County,Maryland,76.4840893776457,24,011,899
Carroll County,Maryland,79.2321387509423,24,013,1005
Cecil County,Maryland,76.9108682521156,24,015,966
Charles County,Maryland,78.7952554548972,24,017,1416
Dorchester County,Maryland,77.125653242824,24,019,808
Frederick County,Maryland,80.531514585771,24,021,1210
Garrett County,Maryland,78.4737102727222,24,023,615
Harford County,Maryland,79.3961099592958,24,025,1085
Howard County,Maryland,82.8808786285906,24,027,1433
Kent County,Maryland,78.6604788890004,24,029,767
Queen Anne's County,Maryland,79.985899797704,24,035,1309
Saint Mary's County,Maryland,79.1319372903399,24,037,1235
Somerset County,Maryland,76.7214694301924,24,039,701
Talbot County,Maryland,80.6233269665543,24,041,964
Washington County,Maryland,77.7114314716787,24,043,824
Wicomico County,Maryland,77.3742276725038,24,045,967
Worcester County,Maryland,79.2002417945762,24,047,880
Baltimore City,Maryland,73.022692462196,24,510,909
Montgomery County,Maryland,81.6252330735589,24,031,1525
Prince George's County,Maryland,81.6252330735589,24,033,1216
Barnstable County,Massachusetts,80.3109462604848,25,001,1112
Berkshire County,Massachusetts,79.715602635032,25,003,750
Bristol County,Massachusetts,79.1377904863585,25,005,802
Dukes County,Massachusetts,81.8144082578357,25,007,1252
Essex County,Massachusetts,80.7765369203971,25,009,1026
Franklin County,Massachusetts,80.2427466227882,25,011,835
Hampden County,Massachusetts,79.0712156911874,25,013,776
Hampshire County,Massachusetts,81.0300744913248,25,015,906
Middlesex County,Massachusetts,81.915128298657,25,017,1268
Nantucket County,Massachusetts,81.9238925226739,25,019,1648
Norfolk County,Massachusetts,81.5138873266831,25,021,1246
Plymouth County,Massachusetts,79.7597367341905,25,023,1097
Suffolk County,Massachusetts,80.1892045594936,25,025,1251
Worcester County,Massachusetts,79.7004602334102,25,027,900
Alcona County,Michigan,77.3200714519536,26,001,583
Alger County,Michigan,79.1341673499468,26,003,560
Allegan County,Michigan,78.9814434610213,26,005,712
Alpena County,Michigan,77.8955208937841,26,007,525
Antrim County,Michigan,79.7367060541708,26,009,710
Arenac County,Michigan,76.76195238314,26,011,554
Baraga County,Michigan,77.5639208659543,26,013,494
Barry County,Michigan,79.4209650636532,26,015,689
Bay County,Michigan,78.032443690154,26,017,614
Benzie County,Michigan,79.2329084027723,26,019,763
Berrien County,Michigan,77.7252448950512,26,021,636
Branch County,Michigan,77.4801829325226,26,023,663
Calhoun County,Michigan,76.5322318783678,26,025,652
Cass County,Michigan,78.1371449888996,26,027,681
Charlevoix County,Michigan,79.7190832097469,26,029,615
Cheboygan County,Michigan,78.6341640257572,26,031,611
Chippewa County,Michigan,78.9529665558742,26,033,593
Clare County,Michigan,75.8959225538629,26,035,590
Clinton County,Michigan,80.6916486007841,26,037,744
Crawford County,Michigan,77.3270020979226,26,039,650
Delta County,Michigan,79.1752547598237,26,041,547
Dickinson County,Michigan,79.2111008652324,26,043,554
Eaton County,Michigan,79.3936828881989,26,045,744
Emmet County,Michigan,80.0483708166782,26,047,732
Genesee County,Michigan,75.9722532882769,26,049,695
Gladwin County,Michigan,77.3671124296942,26,051,585
Gogebic County,Michigan,78.4467834531813,26,053,557
Grand Traverse County,Michigan,80.1803904562589,26,055,833
Gratiot County,Michigan,78.1257972976973,26,057,602
Hillsdale County,Michigan,78.1662448640227,26,059,631
Houghton County,Michigan,78.6754812044656,26,061,586
Huron County,Michigan,77.8697153839942,26,063,581
Ingham County,Michigan,78.6749657844665,26,065,748
Ionia County,Michigan,78.4625139372153,26,067,656
Iosco County,Michigan,76.3492544744244,26,069,583
Iron County,Michigan,78.7992222892943,26,071,482
Isabella County,Michigan,78.8983644565994,26,073,682
Jackson County,Michigan,77.4532006415073,26,075,719
Kalamazoo County,Michigan,79.0136971811445,26,077,707
Kalkaska County,Michigan,77.1674099385385,26,079,713
Kent County,Michigan,79.9340664470675,26,081,737
Keweenaw County,Michigan,80.2334340215465,26,083,417
Lake County,Michigan,76.9080933987413,26,085,539
Lapeer County,Michigan,78.2272710453318,26,087,716
Leelanau County,Michigan,82.6492521802861,26,089,794
Lenawee County,Michigan,78.4723248404635,26,091,694
Livingston County,Michigan,80.1032354016528,26,093,913
Luce County,Michigan,78.2943124197965,26,095,587
Mackinac County,Michigan,78.3614919586774,26,097,572
Macomb County,Michigan,78.2511703766645,26,099,801
Manistee County,Michigan,78.3557326533922,26,101,665
Marquette County,Michigan,79.0648462653281,26,103,601
Mason County,Michigan,78.4012202129041,26,105,644
Mecosta County,Michigan,79.0432161301943,26,107,668
Menominee County,Michigan,79.4912248159917,26,109,499
Midland County,Michigan,80.4787488364551,26,111,696
Missaukee County,Michigan,78.2919441070995,26,113,712
Monroe County,Michigan,78.0258829236666,26,115,775
Montcalm County,Michigan,77.9685418214469,26,117,661
Montmorency County,Michigan,76.7030769460677,26,119,642
Muskegon County,Michigan,77.4875698556908,26,121,656
Newaygo County,Michigan,77.8238237623798,26,123,664
Oakland County,Michigan,79.9169290468279,26,125,909
Oceana County,Michigan,78.5846122917076,26,127,663
Ogemaw County,Michigan,76.0296619740247,26,129,623
Ontonagon County,Michigan,77.8084326885157,26,131,421
Osceola County,Michigan,78.0971492652105,26,133,562
Oscoda County,Michigan,76.3314868341069,26,135,611
Otsego County,Michigan,78.3487963557908,26,137,664
Ottawa County,Michigan,81.7328937974963,26,139,749
Presque Isle County,Michigan,78.9981468773847,26,141,542
Roscommon County,Michigan,76.5459144563448,26,143,652
Saginaw County,Michigan,77.5629423926993,26,145,700
Saint Clair County,Michigan,77.1882812201119,26,147,723
Saint Joseph County,Michigan,77.1310280433899,26,149,616
Sanilac County,Michigan,77.8237760315653,26,151,620
Schoolcraft County,Michigan,78.4293397141196,26,153,484
Shiawassee County,Michigan,77.4482013621374,26,155,651
Tuscola County,Michigan,77.9097295479583,26,157,635
Van Buren County,Michigan,77.4972892959101,26,159,630
Washtenaw County,Michigan,80.9470764239408,26,161,893
Wayne County,Michigan,75.4714079736494,26,163,786
Wexford County,Michigan,77.3709776912993,26,165,679
Aitkin County,Minnesota,79.5257601624011,27,001,613
Anoka County,Minnesota,81.260322853314,27,003,937
Becker County,Minnesota,78.571641975079,27,005,608
Beltrami County,Minnesota,77.9314896784086,27,007,666
Benton County,Minnesota,79.3689189690222,27,009,657
Big Stone County,Minnesota,79.8163138526567,27,011,514
Blue Earth County,Minnesota,80.7795525911223,27,013,694
Brown County,Minnesota,81.0460837073629,27,015,553
Carlton County,Minnesota,78.1351059358168,27,017,676
Carver County,Minnesota,82.78865007949,27,019,910
Cass County,Minnesota,78.2203340520593,27,021,647
Chippewa County,Minnesota,80.2393666821223,27,023,692
Chisago County,Minnesota,80.3222535338392,27,025,796
Clay County,Minnesota,80.0896576258039,27,027,675
Clearwater County,Minnesota,77.8398513676178,27,029,529
Cook County,Minnesota,82.3289064679463,27,031,703
Cottonwood County,Minnesota,80.6529713502364,27,033,545
Crow Wing County,Minnesota,79.9422269025692,27,035,699
Dakota County,Minnesota,81.8762973525063,27,037,925
Dodge County,Minnesota,81.486974833457,27,039,659
Douglas County,Minnesota,81.0177973796715,27,041,623
Faribault County,Minnesota,79.8456344802581,27,043,491
Fillmore County,Minnesota,81.021829922699,27,045,571
Freeborn County,Minnesota,80.4656487369124,27,047,553
Goodhue County,Minnesota,80.2697108228203,27,049,690
Grant County,Minnesota,80.0978147805849,27,051,529
Hennepin County,Minnesota,81.0413823527452,27,053,895
Houston County,Minnesota,81.7495452558789,27,055,571
Hubbard County,Minnesota,80.5275888253495,27,057,638
Isanti County,Minnesota,80.0075934244464,27,059,821
Itasca County,Minnesota,78.7041206314267,27,061,628
Jackson County,Minnesota,81.6403726617446,27,063,540
Kanabec County,Minnesota,79.6373892694091,27,065,750
Kandiyohi County,Minnesota,81.2263461321838,27,067,615
Kittson County,Minnesota,78.6808904605635,27,069,504
Koochiching County,Minnesota,78.9373655470938,27,071,507
Lac qui Parle County,Minnesota,81.5315963787476,27,073,549
Lake County,Minnesota,79.1958999539585,27,075,663
Lake of the Woods County,Minnesota,78.8908268836926,27,077,605
Le Sueur County,Minnesota,81.2420864527514,27,079,643
Lincoln County,Minnesota,80.4048795545261,27,081,478
Lyon County,Minnesota,80.8029804687747,27,083,585
McLeod County,Minnesota,81.1614803230809,27,085,661
Mahnomen County,Minnesota,76.1101690777522,27,087,447
Marshall County,Minnesota,82.0483258785891,27,089,509
Martin County,Minnesota,80.5739987635899,27,091,599
Meeker County,Minnesota,80.4788013656933,27,093,683
Mille Lacs County,Minnesota,77.8595610600473,27,095,646
Morrison County,Minnesota,79.9915395417978,27,097,611
Mower County,Minnesota,81.2715124876901,27,099,669
Murray County,Minnesota,81.382392825127,27,101,536
Nicollet County,Minnesota,82.1580856960579,27,103,704
Nobles County,Minnesota,81.6726187977796,27,105,591
Norman County,Minnesota,77.7788356975309,27,107,485
Olmsted County,Minnesota,82.3024897935114,27,109,781
Otter Tail County,Minnesota,80.4142228406986,27,111,580
Pennington County,Minnesota,79.4154634439417,27,113,530
Pine County,Minnesota,79.222640857835,27,115,692
Pipestone County,Minnesota,80.1039446177083,27,117,587
Polk County,Minnesota,78.4695752496241,27,119,613
Pope County,Minnesota,80.6946465756057,27,121,641
Ramsey County,Minnesota,80.0792552292463,27,123,821
Red Lake County,Minnesota,79.7889118348854,27,125,486
Redwood County,Minnesota,79.6806577688843,27,127,555
Renville County,Minnesota,79.3314693090908,27,129,562
Rice County,Minnesota,81.1098844533205,27,131,759
Rock County,Minnesota,79.3424045548983,27,133,572
Roseau County,Minnesota,79.8284695523272,27,135,570
Saint Louis County,Minnesota,78.8490287519056,27,137,643
Scott County,Minnesota,82.0370365912329,27,139,978
Sherburne County,Minnesota,80.6808866038818,27,141,860
Sibley County,Minnesota,80.8509109781453,27,143,564
Stearns County,Minnesota,82.27207897466,27,145,714
Steele County,Minnesota,81.8891332022835,27,147,689
Stevens County,Minnesota,82.2366166407376,27,149,538
Swift County,Minnesota,80.7137438287276,27,151,514
Todd County,Minnesota,81.1101916907096,27,153,563
Traverse County,Minnesota,79.9434785030658,27,155,493
Wabasha County,Minnesota,82.0800079677359,27,157,622
Wadena County,Minnesota,77.4615053862115,27,159,531
Waseca County,Minnesota,81.3059682117472,27,161,570
Washington County,Minnesota,81.8731876580296,27,163,1077
Watonwan County,Minnesota,80.7417909236698,27,165,548
Wilkin County,Minnesota,78.5589818554734,27,167,522
Winona County,Minnesota,80.9701700214367,27,169,606
Wright County,Minnesota,81.2238327593397,27,171,852
Yellow Medicine County,Minnesota,80.608228098237,27,173,528
Adams County,Mississippi,73.6887819471518,28,001,606
Alcorn County,Mississippi,74.1770169943801,28,003,576
Amite County,Mississippi,75.7671568560878,28,005,593
Attala County,Mississippi,73.6970518549664,28,007,532
Benton County,Mississippi,74.2721611690606,28,009,608
Bolivar County,Mississippi,71.4480958013831,28,011,581
Calhoun County,Mississippi,74.5950266583851,28,013,490
Carroll County,Mississippi,76.5957971056056,28,015,388
Chickasaw County,Mississippi,75.1672991225294,28,017,503
Choctaw County,Mississippi,75.8165812564615,28,019,503
Claiborne County,Mississippi,72.8641335548973,28,021,504
Clarke County,Mississippi,74.2164590839486,28,023,607
Clay County,Mississippi,75.3639087303309,28,025,626
Coahoma County,Mississippi,71.241667822733,28,027,560
Copiah County,Mississippi,74.254742782245,28,029,578
Covington County,Mississippi,72.9547004879609,28,031,542
DeSoto County,Mississippi,76.9841230161663,28,033,936
Forrest County,Mississippi,74.2716729858956,28,035,668
Franklin County,Mississippi,74.794345422362,28,037,533
George County,Mississippi,72.9297852520777,28,039,665
Greene County,Mississippi,74.9097245730102,28,041,551
Grenada County,Mississippi,71.801058662526,28,043,523
Hancock County,Mississippi,76.598868963144,28,045,747
Harrison County,Mississippi,75.0428352096502,28,047,854
Hinds County,Mississippi,75.362385819334,28,049,767
Holmes County,Mississippi,71.9232683298895,28,051,472
Humphreys County,Mississippi,72.0675561111665,28,053,550
Issaquena County,Mississippi,74.5426672391706,28,055,307
Itawamba County,Mississippi,74.3044966571555,28,057,590
Jackson County,Mississippi,75.7582236528168,28,059,846
Jasper County,Mississippi,74.8617206278972,28,061,560
Jefferson County,Mississippi,74.1052753753111,28,063,373
Jefferson Davis County,Mississippi,73.4801352356967,28,065,615
Jones County,Mississippi,74.8492837172287,28,067,637
Kemper County,Mississippi,76.6139178601463,28,069,503
Lafayette County,Mississippi,76.8839193758677,28,071,787
Lamar County,Mississippi,78.2012330825903,28,073,803
Lauderdale County,Mississippi,74.5680905619107,28,075,635
Lawrence County,Mississippi,73.3946616044835,28,077,583
Leake County,Mississippi,73.7737758037004,28,079,530
Lee County,Mississippi,74.4914075220446,28,081,640
Leflore County,Mississippi,72.304525691433,28,083,552
Lincoln County,Mississippi,73.9173782424879,28,085,564
Lowndes County,Mississippi,75.6798221159382,28,087,646
Madison County,Mississippi,75.0658421656971,28,089,853
Marion County,Mississippi,72.3672129789502,28,091,583
Marshall County,Mississippi,73.6839495784972,28,093,649
Monroe County,Mississippi,75.3896987999572,28,095,536
Montgomery County,Mississippi,73.2235557899674,28,097,614
Neshoba County,Mississippi,72.4680532068538,28,099,621
Newton County,Mississippi,74.0038911339712,28,101,607
Noxubee County,Mississippi,74.8873666635809,28,103,499
Oktibbeha County,Mississippi,77.884352619943,28,105,682
Panola County,Mississippi,73.0636638021437,28,107,643
Pearl River County,Mississippi,74.1966864806776,28,109,745
Perry County,Mississippi,73.969393935945,28,111,687
Pike County,Mississippi,72.9279106734417,28,113,604
Pontotoc County,Mississippi,76.5523869166335,28,115,601
Prentiss County,Mississippi,75.0938764841629,28,117,490
Quitman County,Mississippi,71.2682035101836,28,119,485
Rankin County,Mississippi,78.3923354580783,28,121,865
Scott County,Mississippi,74.2350540836512,28,123,604
Sharkey County,Mississippi,73.146218541574,28,125,483
Simpson County,Mississippi,74.091609255834,28,127,601
Smith County,Mississippi,75.0755200065712,28,129,524
Stone County,Mississippi,74.1102201641438,28,131,659
Sunflower County,Mississippi,71.3201905399104,28,133,519
Tallahatchie County,Mississippi,73.5523062826213,28,135,440
Tate County,Mississippi,75.0712870252361,28,137,702
Tippah County,Mississippi,73.6305178123761,28,139,551
Tishomingo County,Mississippi,73.3618354447481,28,141,487
Tunica County,Mississippi,71.4614225899225,28,143,684
Union County,Mississippi,76.1809662402221,28,145,589
Walthall County,Mississippi,74.1005243287793,28,147,582
Warren County,Mississippi,74.3112233852951,28,149,653
Washington County,Mississippi,71.6376808123338,28,151,602
Wayne County,Mississippi,74.571734755432,28,153,552
Webster County,Mississippi,73.4398006781518,28,155,503
Wilkinson County,Mississippi,72.4918130848483,28,157,524
Winston County,Mississippi,74.9097860616485,28,159,577
Yalobusha County,Mississippi,73.0263237411266,28,161,442
Yazoo County,Mississippi,73.6661031312889,28,163,584
Adair County,Missouri,77.8202009710449,29,001,531
Andrew County,Missouri,78.8942198496664,29,003,688
Atchison County,Missouri,77.9463481376181,29,005,557
Audrain County,Missouri,76.9674963047955,29,007,631
Barry County,Missouri,75.9967671646569,29,009,569
Barton County,Missouri,77.3720948220371,29,011,505
Bates County,Missouri,76.2341305391455,29,013,582
Benton County,Missouri,76.1539247847998,29,015,580
Bollinger County,Missouri,76.6555888183435,29,017,567
Boone County,Missouri,80.150735224181,29,019,775
Buchanan County,Missouri,76.2863393493383,29,021,660
Butler County,Missouri,73.9277527012454,29,023,566
Caldwell County,Missouri,76.9590391052894,29,025,639
Callaway County,Missouri,77.8257751986466,29,027,606
Camden County,Missouri,79.0987130168409,29,029,622
Cape Girardeau County,Missouri,78.1133440329691,29,031,635
Carroll County,Missouri,76.9009915910591,29,033,539
Carter County,Missouri,73.923959108306,29,035,409
Cass County,Missouri,78.2929211008241,29,037,896
Cedar County,Missouri,75.9562542902049,29,039,618
Chariton County,Missouri,78.4187970946659,29,041,438
Christian County,Missouri,79.3627871876897,29,043,749
Clark County,Missouri,77.0405441134654,29,045,454
Clay County,Missouri,79.2560446185256,29,047,781
Clinton County,Missouri,76.5026058852434,29,049,710
Cole County,Missouri,78.9126119830295,29,051,578
Cooper County,Missouri,77.674850621175,29,053,588
Crawford County,Missouri,75.8516557988888,29,055,588
Dade County,Missouri,76.5910009477093,29,057,520
Dallas County,Missouri,76.8649791911927,29,059,567
Daviess County,Missouri,77.3108621369672,29,061,555
DeKalb County,Missouri,77.7510156011821,29,063,488
Dent County,Missouri,75.9731840503418,29,065,540
Douglas County,Missouri,76.9924728618042,29,067,516
Dunklin County,Missouri,72.1824771198109,29,069,497
Franklin County,Missouri,77.0222983379519,29,071,646
Gasconade County,Missouri,77.0749297543685,29,073,508
Gentry County,Missouri,77.7995567008037,29,075,462
Greene County,Missouri,77.872626738145,29,077,666
Grundy County,Missouri,77.2515417704075,29,079,505
Harrison County,Missouri,77.5130002914138,29,081,559
Henry County,Missouri,75.7034684721707,29,083,602
Hickory County,Missouri,77.113889480288,29,085,477
Holt County,Missouri,79.0077230505634,29,087,509
Howard County,Missouri,78.3150239409584,29,089,553
Howell County,Missouri,75.3878376216904,29,091,533
Iron County,Missouri,73.5293163846534,29,093,523
Jackson County,Missouri,76.9233247635548,29,095,775
Jasper County,Missouri,76.0418425884253,29,097,640
Jefferson County,Missouri,76.4558554806763,29,099,721
Johnson County,Missouri,78.0235716916098,29,101,698
Knox County,Missouri,77.0634269108704,29,103,455
Laclede County,Missouri,76.0707424811822,29,105,599
Lafayette County,Missouri,77.3224636066542,29,107,626
Lawrence County,Missouri,76.3281782627809,29,109,596
Lewis County,Missouri,77.1682749004064,29,111,489
Lincoln County,Missouri,76.9381476732127,29,113,686
Linn County,Missouri,76.1533431762233,29,115,520
Livingston County,Missouri,77.2208792317718,29,117,572
McDonald County,Missouri,74.6923711045142,29,119,563
Macon County,Missouri,77.3166237914343,29,121,504
Madison County,Missouri,74.2415470845918,29,123,576
Maries County,Missouri,77.4919511331899,29,125,521
Marion County,Missouri,76.9657541086513,29,127,553
Mercer County,Missouri,78.2631362708184,29,129,494
Miller County,Missouri,76.6152368323339,29,131,573
Mississippi County,Missouri,73.338863726563,29,133,521
Moniteau County,Missouri,78.0130596341383,29,135,536
Monroe County,Missouri,78.7046889141938,29,137,514
Montgomery County,Missouri,76.1475671979084,29,139,577
Morgan County,Missouri,75.6836865368469,29,141,536
New Madrid County,Missouri,73.3750642175587,29,143,484
Newton County,Missouri,76.5041535537771,29,145,593
Nodaway County,Missouri,79.1776895355421,29,147,564
Oregon County,Missouri,75.3913176922009,29,149,519
Osage County,Missouri,78.8991357375873,29,151,480
Ozark County,Missouri,76.2211516031177,29,153,511
Pemiscot County,Missouri,71.8678826226139,29,155,512
Perry County,Missouri,78.3337700150768,29,157,637
Pettis County,Missouri,77.3752369051183,29,159,655
Phelps County,Missouri,76.8943584319916,29,161,598
Pike County,Missouri,76.8633191077903,29,163,542
Platte County,Missouri,80.5362300761242,29,165,853
Polk County,Missouri,76.4145698893006,29,167,631
Pulaski County,Missouri,76.4297567610334,29,169,912
Putnam County,Missouri,77.0629895898788,29,171,549
Ralls County,Missouri,79.0959311376881,29,173,606
Randolph County,Missouri,76.167072424973,29,175,608
Ray County,Missouri,76.38116204903,29,177,715
Reynolds County,Missouri,74.3804340343207,29,179,414
Ripley County,Missouri,73.6708336814887,29,181,536
Saint Charles County,Missouri,80.5670639778183,29,183,856
Saint Clair County,Missouri,76.3807797627454,29,185,465
Sainte Genevieve County,Missouri,78.0527645458685,29,186,607
Saint Francois County,Missouri,74.6536896311098,29,187,585
Saint Louis County,Missouri,79.0869187561601,29,189,838
Saline County,Missouri,77.3558776669603,29,195,540
Schuyler County,Missouri,77.4446289118319,29,197,446
Scotland County,Missouri,77.9463454780453,29,199,414
Scott County,Missouri,75.4359410085919,29,201,560
Shannon County,Missouri,76.184176530271,29,203,434
Shelby County,Missouri,77.4164083839455,29,205,435
Stoddard County,Missouri,75.6830292503775,29,207,525
Stone County,Missouri,78.1226706708056,29,209,673
Sullivan County,Missouri,76.6658127332764,29,211,530
Taney County,Missouri,77.5617226161872,29,213,674
Texas County,Missouri,76.8724314712732,29,215,536
Vernon County,Missouri,75.802969074519,29,217,593
Warren County,Missouri,78.5469831420477,29,219,700
Washington County,Missouri,73.9134677355961,29,221,505
Wayne County,Missouri,74.4300761061265,29,223,514
Webster County,Missouri,77.7716703031121,29,225,634
Worth County,Missouri,78.1751401478371,29,227,310
Wright County,Missouri,75.5562490791877,29,229,486
Saint Louis City,Missouri,74.445760508136,29,510,711
Beaverhead County,Montana,79.7744843919811,30,001,534
Big Horn County,Montana,72.5881503580977,30,003,576
Blaine County,Montana,75.1667762591202,30,005,455
Broadwater County,Montana,79.2167846838025,30,007,640
Carbon County,Montana,80.1866359094536,30,009,700
Carter County,Montana,79.0083703498409,30,011,422
Cascade County,Montana,78.2715974802858,30,013,599
Chouteau County,Montana,79.140200811216,30,015,432
Custer County,Montana,76.9666227444792,30,017,492
Daniels County,Montana,78.7505526247777,30,019,392
Dawson County,Montana,77.9066864479026,30,021,462
Deer Lodge County,Montana,76.7200932699065,30,023,480
Fallon County,Montana,78.2202348250767,30,025,473
Fergus County,Montana,78.1022170138206,30,027,620
Flathead County,Montana,79.0416834391333,30,029,768
Gallatin County,Montana,81.6493688020949,30,031,831
Garfield County,Montana,78.2413642596037,30,033,562
Glacier County,Montana,72.7597547105107,30,035,449
Granite County,Montana,81.4320576524709,30,039,613
Hill County,Montana,77.1394217342836,30,041,517
Jefferson County,Montana,78.7723610406567,30,043,651
Judith Basin County,Montana,80.9383651466995,30,045,480
Lake County,Montana,77.6767095459195,30,047,615
Lewis and Clark County,Montana,79.416294001992,30,049,695
Liberty County,Montana,82.0006443440525,30,051,461
Lincoln County,Montana,77.6564426581553,30,053,530
McCone County,Montana,78.6150124683238,30,055,431
Madison County,Montana,80.7785719259959,30,057,687
Meagher County,Montana,78.111128033177,30,059,516
Mineral County,Montana,77.0518150224422,30,061,543
Missoula County,Montana,79.6372148468738,30,063,730
Musselshell County,Montana,76.6978007100019,30,065,525
Phillips County,Montana,77.6141679123571,30,071,479
Pondera County,Montana,78.0698259375169,30,073,476
Powder River County,Montana,79.1843887875867,30,075,494
Powell County,Montana,77.0546432364766,30,077,559
Prairie County,Montana,77.3622484083608,30,079,525
Ravalli County,Montana,79.4742635422395,30,081,667
Richland County,Montana,77.2313312616492,30,083,611
Roosevelt County,Montana,69.6698839173254,30,085,386
Rosebud County,Montana,76.0432580404729,30,087,558
Sanders County,Montana,77.6586129331537,30,089,604
Sheridan County,Montana,76.9638202848793,30,091,514
Silver Bow County,Montana,76.2652883461825,30,093,564
Stillwater County,Montana,79.3994974367206,30,095,698
Sweet Grass County,Montana,80.9262617132709,30,097,638
Teton County,Montana,79.8967823396854,30,099,548
Toole County,Montana,77.8754898936966,30,101,498
Valley County,Montana,77.9411859023022,30,105,499
Wheatland County,Montana,78.6553070279714,30,107,620
Wibaux County,Montana,76.7133951514902,30,109,453
Yellowstone County,Montana,78.559591864415,30,111,705
