County,State,mean_life_expectancy,State_FIPS,County_FIPS,total_population
Boyle County,Kentucky,76.6743397753928,21,021,29388.0
Bracken County,Kentucky,74.1808080980433,21,023,8425.0
Breathitt County,Kentucky,69.547780222197,21,025,13591.0
Breckinridge County,Kentucky,75.343619456124,21,027,20061.0
Bullitt County,Kentucky,78.0032254291172,21,029,76961.0
Butler County,Kentucky,74.7549925802091,21,031,12835.0
Caldwell County,Kentucky,75.0949853243272,21,033,12826.0
Calloway County,Kentucky,76.901126602468,21,035,38106.0
Campbell County,Kentucky,77.0529873482454,21,037,91475.0
Carlisle County,Kentucky,75.384063493555,21,039,4984.0
Carroll County,Kentucky,72.8579542141668,21,041,10830.0
Carter County,Kentucky,74.3290254926914,21,043,27326.0
Casey County,Kentucky,74.641421898841,21,045,15954.0
Christian County,Kentucky,75.0663904422994,21,047,74159.0
Clark County,Kentucky,75.1279528053161,21,049,35657.0
Clay County,Kentucky,70.8926191440727,21,051,21300.0
Clinton County,Kentucky,73.6171951962314,21,053,10188.0
Crittenden County,Kentucky,74.4525953349712,21,055,9222.0
Cumberland County,Kentucky,73.6880241710154,21,057,6807.0
Daviess County,Kentucky,76.8349054045393,21,059,98173.0
Edmonson County,Kentucky,76.4275680751018,21,061,12105.0
Elliott County,Kentucky,75.3463073120575,21,063,7725.0
Estill County,Kentucky,72.184096022638,21,065,14476.0
Fayette County,Kentucky,78.2681938764361,21,067,308306.0
Fleming County,Kentucky,73.9801015563063,21,069,14544.0
Floyd County,Kentucky,71.0279771319949,21,071,38649.0
Franklin County,Kentucky,76.095726261588,21,073,49778.0
Fulton County,Kentucky,72.5314974223013,21,075,6422.0
Gallatin County,Kentucky,72.630865224891,21,077,8567.0
Garrard County,Kentucky,77.0346535877495,21,079,16976.0
Grant County,Kentucky,74.0886380345603,21,081,24670.0
Graves County,Kentucky,75.2943411153592,21,083,37502.0
Grayson County,Kentucky,73.7155524877595,21,085,26001.0
Green County,Kentucky,75.7705531890238,21,087,11149.0
Greenup County,Kentucky,75.0261052381841,21,089,36477.0
Hancock County,Kentucky,76.3837785061602,21,091,8669.0
Hardin County,Kentucky,76.9656759693108,21,093,107529.0
Harlan County,Kentucky,70.4405992901236,21,095,28400.0
Harrison County,Kentucky,74.5499544543379,21,097,18648.0
Hart County,Kentucky,74.8251017158395,21,099,18441.0
Henderson County,Kentucky,75.6821471830597,21,101,46396.0
Henry County,Kentucky,74.711357112082,21,103,15455.0
Hickman County,Kentucky,75.3535331937629,21,105,4720.0
Hopkins County,Kentucky,74.2573408831701,21,107,46518.0
Jackson County,Kentucky,72.4868040217679,21,109,13357.0
Jefferson County,Kentucky,76.2014385647996,21,111,755809.0
Jessamine County,Kentucky,77.2075974263541,21,113,50328.0
Johnson County,Kentucky,72.506553349428,21,115,23350.0
Kenton County,Kentucky,75.9617353918037,21,117,163007.0
Knott County,Kentucky,72.019520985318,21,119,16000.0
Knox County,Kentucky,72.1725430406405,21,121,31809.0
Larue County,Kentucky,75.6550263840577,21,123,14149.0
Laurel County,Kentucky,74.6772826498977,21,125,59751.0
Lawrence County,Kentucky,72.6957644584957,21,127,15821.0
Lee County,Kentucky,70.9053992901808,21,129,7119.0
Leslie County,Kentucky,70.247050795276,21,131,10997.0
Letcher County,Kentucky,71.3457372649266,21,133,23671.0
Lewis County,Kentucky,73.5949510787613,21,135,13790.0
Lincoln County,Kentucky,74.4777498905668,21,137,24498.0
Livingston County,Kentucky,74.5072089260105,21,139,9394.0
Logan County,Kentucky,75.5227042322435,21,141,26851.0
Lyon County,Kentucky,76.0857853515044,21,143,8402.0
McCracken County,Kentucky,75.9294840178057,21,145,65408.0
McCreary County,Kentucky,71.9546550078574,21,147,18001.0
McLean County,Kentucky,74.6922409570778,21,149,9500.0
Madison County,Kentucky,76.6069863069697,21,151,85838.0
Magoffin County,Kentucky,72.1135930977691,21,153,12979.0
Marion County,Kentucky,75.6155019046272,21,155,19717.0
Marshall County,Kentucky,75.5033542725799,21,157,31181.0
Martin County,Kentucky,72.1424649211882,21,159,12631.0
Mason County,Kentucky,73.9921169086638,21,161,17296.0
Meade County,Kentucky,76.455135054943,21,163,29098.0
Menifee County,Kentucky,74.0113264391519,21,165,6343.0
Mercer County,Kentucky,75.0190180589982,21,167,21342.0
Metcalfe County,Kentucky,73.9184873321278,21,169,9985.0
Monroe County,Kentucky,73.2423474331858,21,171,10765.0
Montgomery County,Kentucky,74.7803055097833,21,173,27167.0
Morgan County,Kentucky,74.986285628142,21,175,13428.0
Muhlenberg County,Kentucky,74.6723357339224,21,177,31309.0
Nelson County,Kentucky,76.5272212221024,21,179,44564.0
Nicholas County,Kentucky,72.4553106166929,21,181,7075.0
Ohio County,Kentucky,74.9424801243366,21,183,24065.0
Oldham County,Kentucky,79.2015183337609,21,185,63037.0
Owen County,Kentucky,75.4363841483589,21,187,10711.0
Owsley County,Kentucky,69.5453307636581,21,189,4616.0
Pendleton County,Kentucky,74.4729108344152,21,191,14514.0
Perry County,Kentucky,69.1636180948638,21,193,28041.0
Pike County,Kentucky,72.0935355710374,21,195,63434.0
Powell County,Kentucky,70.4148971509706,21,197,12447.0
Pulaski County,Kentucky,74.3207584643338,21,199,63635.0
Robertson County,Kentucky,74.1062094480741,21,201,2208.0
Rockcastle County,Kentucky,73.9921160173286,21,203,16942.0
Rowan County,Kentucky,75.0696921203187,21,205,23608.0
Russell County,Kentucky,74.2876118517996,21,207,17669.0
Scott County,Kentucky,77.265078150292,21,209,50178.0
Shelby County,Kentucky,78.2026715302506,21,211,44290.0
Simpson County,Kentucky,75.1339653913594,21,213,17704.0
Spencer County,Kentucky,77.3166554453188,21,215,17577.0
Taylor County,Kentucky,75.3075854102209,21,217,24993.0
Todd County,Kentucky,75.0702938260694,21,219,12524.0
Trigg County,Kentucky,76.0776813814646,21,221,14250.0
Trimble County,Kentucky,74.7946631741192,21,223,8783.0
Union County,Kentucky,74.2647239961351,21,225,15138.0
Warren County,Kentucky,77.019188725289,21,227,118950.0
Washington County,Kentucky,76.5144682665558,21,229,11910.0
Wayne County,Kentucky,75.4282750755272,21,231,20655.0
Webster County,Kentucky,74.1273204108433,21,233,13357.0
Whitley County,Kentucky,71.4970237136727,21,235,35794.0
Wolfe County,Kentucky,70.414121850814,21,237,7261.0
Woodford County,Kentucky,77.6095928947604,21,239,25317.0
Acadia Parish,Louisiana,74.1527304498507,22,001,62163.0
Allen Parish,Louisiana,75.8364261931276,22,003,25653.0
Ascension Parish,Louisiana,78.2087627323346,22,005,114738.0
Assumption Parish,Louisiana,76.4547513190577,22,007,23057.0
Avoyelles Parish,Louisiana,73.5254809340483,22,009,41389.0
Beauregard Parish,Louisiana,74.7642884407588,22,011,36259.0
Bienville Parish,Louisiana,73.536968643552,22,013,13977.0
Bossier Parish,Louisiana,77.1775647618919,22,015,123403.0
Caddo Parish,Louisiana,74.4758415459589,22,017,254742.0
Calcasieu Parish,Louisiana,74.7915860565765,22,019,195887.0
Caldwell Parish,Louisiana,73.0854447016312,22,021,9990.0
Cameron Parish,Louisiana,78.9556654242898,22,023,6706.0
Catahoula Parish,Louisiana,72.8459711428899,22,025,10247.0
Claiborne Parish,Louisiana,75.2960244076028,22,027,16639.0
Concordia Parish,Louisiana,72.9442876950287,22,029,20449.0
De Soto Parish,Louisiana,74.6614154235783,22,031,26965.0
East Baton Rouge Parish,Louisiana,75.8619567314034,22,033,444690.0
East Carroll Parish,Louisiana,71.8561038237942,22,035,7501.0
East Feliciana Parish,Louisiana,72.9021065584839,22,037,19855.0
Evangeline Parish,Louisiana,73.2326572973623,22,039,33768.0
Franklin Parish,Louisiana,73.4324020136278,22,041,20550.0
Grant Parish,Louisiana,74.6861667474741,22,043,22362.0
Iberia Parish,Louisiana,74.6830514916756,22,045,73938.0
Iberville Parish,Louisiana,74.9132743798997,22,047,33229.0
Jackson Parish,Louisiana,75.2049194847073,22,049,16109.0
Jefferson Parish,Louisiana,76.8693215370987,22,051,435092.0
Jefferson Davis Parish,Louisiana,74.020112260873,22,053,31434.0
Lafayette Parish,Louisiana,77.7462080947226,22,055,231811.0
Lafourche Parish,Louisiana,76.6127790326036,22,057,97474.0
LaSalle Parish,Louisiana,74.6492018549338,22,059,14899.0
Lincoln Parish,Louisiana,77.1881025980477,22,061,47349.0
Livingston Parish,Louisiana,75.7654420583379,22,063,133949.0
Madison Parish,Louisiana,71.9644608224497,22,065,11873.0
Morehouse Parish,Louisiana,72.2885393934176,22,067,27012.0
Natchitoches Parish,Louisiana,74.8307898155408,22,069,39330.0
Orleans Parish,Louisiana,76.2790255616172,22,071,376738.0
Ouachita Parish,Louisiana,74.7967704491303,22,073,155769.0
Plaquemines Parish,Louisiana,77.0074539966939,22,075,23599.0
Pointe Coupee Parish,Louisiana,75.4840287029142,22,077,22498.0
Rapides Parish,Louisiana,74.1962063259054,22,079,132225.0
Red River Parish,Louisiana,74.0789513271507,22,081,8838.0
Richland Parish,Louisiana,74.0935785087345,22,083,20777.0
Sabine Parish,Louisiana,75.4442027867979,22,085,24248.0
Saint Bernard Parish,Louisiana,74.6058929116397,22,087,42858.0
Saint Charles Parish,Louisiana,76.8359411293043,22,089,52639.0
Saint Helena Parish,Louisiana,73.9549192997612,22,091,10818.0
Saint James Parish,Louisiana,76.3920010684275,22,093,21650.0
Saint John the Baptist Parish,Louisiana,74.7312982392505,22,095,44161.0
Saint Landry Parish,Louisiana,72.8498409948172,22,097,83613.0
Saint Martin Parish,Louisiana,75.652365528127,22,099,53126.0
Saint Mary Parish,Louisiana,74.7147311711007,22,101,53441.0
Saint Tammany Parish,Louisiana,77.8163149804034,22,103,242960.0
Tangipahoa Parish,Louisiana,74.3075999879013,22,105,125486.0
Tensas Parish,Louisiana,74.1181877466572,22,107,4893.0
Terrebonne Parish,Louisiana,74.857143305773,22,109,112742.0
Union Parish,Louisiana,74.826727427357,22,111,22533.0
Vermilion Parish,Louisiana,76.2840734896336,22,113,59110.0
Vernon Parish,Louisiana,75.1500980929744,22,115,52476.0
Washington Parish,Louisiana,72.3909923068968,22,117,46556.0
Webster Parish,Louisiana,73.7768873378424,22,119,40617.0
West Baton Rouge Parish,Louisiana,76.4602826287715,22,121,24669.0
West Carroll Parish,Louisiana,74.3775251241214,22,123,11454.0
West Feliciana Parish,Louisiana,77.1646915653052,22,125,15415.0
Winn Parish,Louisiana,74.2881555821706,22,127,14855.0
Androscoggin County,Maine,77.7512536887563,23,001,107393.0
Aroostook County,Maine,78.0257791588484,23,003,70005.0
Cumberland County,Maine,80.1426759395244,23,005,286119.0
Franklin County,Maine,78.5840023968279,23,007,30402.0
Hancock County,Maine,79.4879469025187,23,009,54658.0
Kennebec County,Maine,78.185930511921,23,011,121112.0
Knox County,Maine,79.1990607611267,23,013,39723.0
Lincoln County,Maine,79.6818191767564,23,015,34156.0
Oxford County,Maine,78.0816516876241,23,017,57421.0
Penobscot County,Maine,77.8316407150695,23,019,153437.0
Piscataquis County,Maine,76.9555960979251,23,021,17156.0
Sagadahoc County,Maine,79.8039208627757,23,023,35092.0
Somerset County,Maine,77.020636994062,23,025,51577.0
Waldo County,Maine,78.9055250811345,23,027,38976.0
Washington County,Maine,76.3926866580059,23,029,32191.0
York County,Maine,79.6145099345183,23,031,199682.0
Allegany County,Maryland,76.6694541409835,24,001,73549.0
Anne Arundel County,Maryland,79.2299434985345,24,003,555280.0
Baltimore County,Maryland,78.723580571662,24,005,822959.0
Calvert County,Maryland,79.3690536393873,24,009,90114.0
Caroline County,Maryland,76.364819064661,24,011,32661.0
Carroll County,Maryland,78.9128997074227,24,013,167444.0
Cecil County,Maryland,76.5501454794145,24,015,101960.0
Charles County,Maryland,78.6989416304353,24,017,152754.0
Dorchester County,Maryland,76.7573685567545,24,019,32534.0
Frederick County,Maryland,80.3176984349892,24,021,241373.0
Garrett County,Maryland,78.2352529780301,24,023,29813.0
Harford County,Maryland,79.0986312621923,24,025,248966.0
Howard County,Maryland,82.8043619571844,24,027,304115.0
Kent County,Maryland,78.7191903808873,24,029,19923.0
Queen Anne's County,Maryland,79.7882954432238,24,035,48600.0
Saint Mary's County,Maryland,78.7678772778512,24,037,109614.0
Somerset County,Maryland,76.4015692930538,24,039,25980.0
Talbot County,Maryland,80.6502795889963,24,041,37799.0
Washington County,Maryland,77.3865459076232,24,043,149270.0
Wicomico County,Maryland,77.0196391342002,24,045,101182.0
Worcester County,Maryland,79.0162901190994,24,047,51519.0
Baltimore City,Maryland,72.8973684328001,24,510,622454.0
Montgomery County,Maryland,81.7039642542199,24,031,1017859.0
Prince George's County,Maryland,81.7039642542199,24,033,892816.0
Barnstable County,Massachusetts,79.8815949843872,25,001,214766.0
Berkshire County,Massachusetts,79.3265531690255,25,003,129288.0
Bristol County,Massachusetts,78.8413887129124,25,005,552763.0
Dukes County,Massachusetts,81.9835280279676,25,007,17048.0
Essex County,Massachusetts,80.36077424118,25,009,763849.0
Franklin County,Massachusetts,80.035738290058,25,011,71144.0
Hampden County,Massachusetts,78.6083389354339,25,013,468041.0
Hampshire County,Massachusetts,80.8375457673605,25,015,160759.0
Middlesex County,Massachusetts,81.9109111584814,25,017,1556116.0
Nantucket County,Massachusetts,81.6506755417137,25,019,10556.0
Norfolk County,Massachusetts,81.5022865023585,25,021,687721.0
Plymouth County,Massachusetts,79.4737800475632,25,023,503681.0
Suffolk County,Massachusetts,80.5624227825471,25,025,758919.0
Worcester County,Massachusetts,79.3841370336981,25,027,810935.0
Alcona County,Michigan,77.0387348069625,26,001,10550.0
Alger County,Michigan,78.9236146060328,26,003,9476.0
Allegan County,Michigan,78.8491685962365,26,005,112837.0
Alpena County,Michigan,77.6755397480269,26,007,29068.0
Antrim County,Michigan,79.6758368956124,26,009,23267.0
Arenac County,Michigan,76.2840734435413,26,011,15424.0
Baraga County,Michigan,77.3887253718862,26,013,8690.0
Barry County,Michigan,79.251456140121,26,015,59147.0
Bay County,Michigan,77.5024822475371,26,017,106698.0
Benzie County,Michigan,79.3939732529926,26,019,17437.0
Berrien County,Michigan,77.5795798652091,26,021,155565.0
Branch County,Michigan,77.2271322461768,26,023,43706.0
Calhoun County,Michigan,76.2350997875967,26,025,134790.0
Cass County,Michigan,78.0444177899222,26,027,51952.0
Charlevoix County,Michigan,79.6661059796698,26,029,26134.0
Cheboygan County,Michigan,78.5185689405828,26,031,25690.0
Chippewa County,Michigan,78.6576874017405,26,033,38586.0
Clare County,Michigan,75.5366141810356,26,035,30710.0
Clinton County,Michigan,80.7487743994358,26,037,76905.0
Crawford County,Michigan,77.1194062552597,26,039,13895.0
Delta County,Michigan,78.9596476650388,26,041,36712.0
Dickinson County,Michigan,79.196491413419,26,043,26012.0
Eaton County,Michigan,79.1765153256897,26,045,108341.0
Emmet County,Michigan,79.5330074148033,26,047,33018.0
Genesee County,Michigan,75.6706001686916,26,049,415874.0
Gladwin County,Michigan,77.0373573209745,26,051,25501.0
Gogebic County,Michigan,78.4124088783588,26,053,15824.0
Grand Traverse County,Michigan,80.1160790695651,26,055,89907.0
Gratiot County,Michigan,77.8073931059792,26,057,41878.0
Hillsdale County,Michigan,77.8896939102178,26,059,46178.0
Houghton County,Michigan,78.7032966824524,26,061,36660.0
Huron County,Michigan,77.6811553497045,26,063,32290.0
Ingham County,Michigan,78.5901889850964,26,065,283491.0
Ionia County,Michigan,78.3170941900877,26,067,64064.0
Iosco County,Michigan,76.2484727313596,26,069,25401.0
Iron County,Michigan,78.1623853870805,26,071,11507.0
Isabella County,Michigan,78.944219291473,26,073,70669.0
Jackson County,Michigan,77.2987997189242,26,075,159759.0
Kalamazoo County,Michigan,79.0571374783429,26,077,256752.0
Kalkaska County,Michigan,76.6400157077602,26,079,17230.0
Kent County,Michigan,79.8265458360066,26,081,622590.0
Keweenaw County,Michigan,79.8805242809981,26,083,2198.0
Lake County,Michigan,76.8838385846222,26,085,11426.0
Lapeer County,Michigan,78.026272596228,26,087,88235.0
Leelanau County,Michigan,82.4885891139183,26,089,21772.0
Lenawee County,Michigan,78.0049753003164,26,091,98902.0
Livingston County,Michigan,80.2051847968663,26,093,184591.0
Luce County,Michigan,78.2708201595635,26,095,6477.0
Mackinac County,Michigan,78.0867842827029,26,097,11044.0
Macomb County,Michigan,77.9715216591543,26,099,854689.0
Manistee County,Michigan,78.164748019286,26,101,24536.0
Marquette County,Michigan,78.8667065520226,26,103,67582.0
Mason County,Michigan,78.2752299888405,26,105,28711.0
Mecosta County,Michigan,78.6817658529381,26,107,43301.0
Menominee County,Michigan,79.0276882646118,26,109,23717.0
Midland County,Michigan,80.5098454677645,26,111,83624.0
Missaukee County,Michigan,77.8861527056406,26,113,14988.0
Monroe County,Michigan,77.7656056212544,26,115,150436.0
Montcalm County,Michigan,77.5945737688042,26,117,63004.0
Montmorency County,Michigan,76.4532520353494,26,119,9401.0
Muskegon County,Michigan,77.3601416065034,26,121,171483.0
Newaygo County,Michigan,77.7361830556741,26,123,48029.0
Oakland County,Michigan,79.9982981723966,26,125,1229503.0
Oceana County,Michigan,78.5361371772989,26,127,26229.0
Ogemaw County,Michigan,75.6927053560333,26,129,21222.0
Ontonagon County,Michigan,77.6996870295812,26,131,6298.0
Osceola County,Michigan,77.9301479118803,26,133,23234.0
Oscoda County,Michigan,76.0691358324074,26,135,8444.0
Otsego County,Michigan,78.060790748466,26,137,24141.0
Ottawa County,Michigan,81.6158270258288,26,139,273136.0
Presque Isle County,Michigan,78.5481591305887,26,141,13037.0
Roscommon County,Michigan,76.2372416387457,26,143,24068.0
Saginaw County,Michigan,77.320926807283,26,145,196479.0
Saint Clair County,Michigan,76.9594393341499,26,147,160429.0
Saint Joseph County,Michigan,76.8626743369413,26,149,61022.0
Sanilac County,Michigan,77.535341288747,26,151,42014.0
Schoolcraft County,Michigan,78.1184159480951,26,153,8288.0
Shiawassee County,Michigan,77.3369490284373,26,155,69113.0
Tuscola County,Michigan,77.5041301219185,26,157,54420.0
Van Buren County,Michigan,77.4736137015517,26,159,75351.0
Washtenaw County,Michigan,81.0674651074056,26,161,354092.0
Wayne County,Michigan,75.3248374766307,26,163,1778969.0
Wexford County,Michigan,77.3451876109721,26,165,32751.0
Aitkin County,Minnesota,79.397166430693,27,001,15839.0
Anoka County,Minnesota,81.1030914938124,27,003,338764.0
Becker County,Minnesota,78.384493848656,27,005,33138.0
Beltrami County,Minnesota,77.7600048968149,27,007,45434.0
Benton County,Minnesota,78.9487320868627,27,009,39221.0
Big Stone County,Minnesota,79.254791298494,27,011,5134.0
Blue Earth County,Minnesota,80.487517300302,27,013,65125.0
Brown County,Minnesota,80.5877352462171,27,015,25391.0
Carlton County,Minnesota,77.8147120472818,27,017,35443.0
Carver County,Minnesota,82.7884561732061,27,019,95715.0
Cass County,Minnesota,78.112913818928,27,021,28519.0
Chippewa County,Minnesota,79.6130813963956,27,023,12154.0
Chisago County,Minnesota,79.9689706557518,27,025,53834.0
Clay County,Minnesota,79.8966116731002,27,027,60879.0
Clearwater County,Minnesota,77.4976028781771,27,029,8752.0
Cook County,Minnesota,81.9648703488847,27,031,5194.0
Cottonwood County,Minnesota,80.4985434824191,27,033,11632.0
Crow Wing County,Minnesota,79.7253246505898,27,035,63048.0
Dakota County,Minnesota,81.8113208325909,27,037,408456.0
Dodge County,Minnesota,80.9714211312818,27,039,20290.0
Douglas County,Minnesota,80.5314799825706,27,041,36620.0
Faribault County,Minnesota,79.5722446522431,27,043,14230.0
Fillmore County,Minnesota,80.755312892209,27,045,20843.0
Freeborn County,Minnesota,80.0830232448869,27,047,30897.0
Goodhue County,Minnesota,79.9818139717223,27,049,46377.0
Grant County,Minnesota,79.6989844496696,27,051,5961.0
Hennepin County,Minnesota,80.9163595198702,27,053,1197776.0
Houston County,Minnesota,81.5342766340529,27,055,18812.0
Hubbard County,Minnesota,80.4065087023066,27,057,20574.0
Isanti County,Minnesota,79.7296581271718,27,059,38296.0
Itasca County,Minnesota,78.6854212118527,27,061,45354.0
Jackson County,Minnesota,81.322459962606,27,063,10211.0
Kanabec County,Minnesota,79.5398088524389,27,065,16003.0
Kandiyohi County,Minnesota,80.9196588976853,27,067,42444.0
Kittson County,Minnesota,78.6958866774887,27,069,4480.0
Koochiching County,Minnesota,78.775251627832,27,071,13054.0
Lac qui Parle County,Minnesota,81.2128552675302,27,073,7023.0
Lake County,Minnesota,79.4475951675624,27,075,10750.0
Lake of the Woods County,Minnesota,78.7458672993894,27,077,3949.0
Le Sueur County,Minnesota,80.9210000222343,27,079,27707.0
Lincoln County,Minnesota,80.2452684705262,27,081,5808.0
Lyon County,Minnesota,80.5584638391641,27,083,25699.0
McLeod County,Minnesota,80.7842832443277,27,085,36046.0
Mahnomen County,Minnesota,75.3448875602588,27,087,5496.0
Marshall County,Minnesota,81.9664193874723,27,089,9453.0
Martin County,Minnesota,80.1915655892011,27,091,20350.0
Meeker County,Minnesota,80.3890117109068,27,093,23129.0
Mille Lacs County,Minnesota,77.465756222792,27,095,25809.0
Morrison County,Minnesota,79.7267300751395,27,097,32962.0
Mower County,Minnesota,80.8843448216652,27,099,39227.0
Murray County,Minnesota,81.0122804104085,27,101,8529.0
Nicollet County,Minnesota,81.725972132667,27,103,33086.0
Nobles County,Minnesota,81.2299591088802,27,105,21687.0
Norman County,Minnesota,77.4794452814812,27,107,6692.0
Olmsted County,Minnesota,82.1865608684581,27,109,148736.0
Otter Tail County,Minnesota,80.172905129498,27,111,57511.0
Pennington County,Minnesota,79.3408145332647,27,113,14110.0
Pine County,Minnesota,78.9522942444088,27,115,29218.0
Pipestone County,Minnesota,79.9606666090288,27,117,9354.0
Polk County,Minnesota,78.4117991500288,27,119,31547.0
Pope County,Minnesota,80.4538408526911,27,121,10948.0
Ramsey County,Minnesota,79.8311711820139,27,123,527411.0
Red Lake County,Minnesota,79.884368162776,27,125,4061.0
Redwood County,Minnesota,79.4284755223726,27,127,15723.0
Renville County,Minnesota,78.9594868431795,27,129,15171.0
Rice County,Minnesota,80.7199201788931,27,131,64886.0
Rock County,Minnesota,79.226594626654,27,133,9563.0
Roseau County,Minnesota,79.6303547550798,27,135,15615.0
Saint Louis County,Minnesota,78.8061840424085,27,137,200506.0
Scott County,Minnesota,81.9631710846188,27,139,137322.0
Sherburne County,Minnesota,80.4892732072236,27,141,90401.0
Sibley County,Minnesota,80.6432010189503,27,143,15021.0
Stearns County,Minnesota,81.9781380251106,27,145,152595.0
Steele County,Minnesota,81.4418901670181,27,147,36523.0
Stevens County,Minnesota,81.9633026147453,27,149,9771.0
Swift County,Minnesota,80.13599688247,27,151,9525.0
Todd County,Minnesota,80.9277258627278,27,153,24466.0
Traverse County,Minnesota,79.3158801713473,27,155,3429.0
Wabasha County,Minnesota,81.886409686409,27,157,21381.0
Wadena County,Minnesota,77.0247547671813,27,159,13759.0
Waseca County,Minnesota,80.8591116575922,27,161,19076.0
Washington County,Minnesota,81.7753570123076,27,163,246670.0
Watonwan County,Minnesota,80.1707149126088,27,165,11054.0
Wilkin County,Minnesota,78.4660542690826,27,167,6526.0
Winona County,Minnesota,80.7662534119239,27,169,51213.0
Wright County,Minnesota,80.8875595225526,27,171,128691.0
Yellow Medicine County,Minnesota,80.029722320001,27,173,10092.0
Adams County,Mississippi,73.4405717085429,28,001,31979.0
Alcorn County,Mississippi,73.7692344323753,28,003,37319.0
Amite County,Mississippi,75.7728627733061,28,005,12840.0
Attala County,Mississippi,72.9985099185833,28,007,19175.0
Benton County,Mississippi,73.8617083406369,28,009,8470.0
Bolivar County,Mississippi,71.1199440904391,28,011,33803.0
Calhoun County,Mississippi,74.249913651575,28,013,14789.0
Carroll County,Mississippi,76.5476740403662,28,015,10338.0
Chickasaw County,Mississippi,74.6390054599588,28,017,17391.0
Choctaw County,Mississippi,75.5893167320315,28,019,8354.0
Claiborne County,Mississippi,72.5180256360336,28,021,9330.0
Clarke County,Mississippi,73.895153460462,28,023,16362.0
Clay County,Mississippi,74.8481401058942,28,025,20279.0
Coahoma County,Mississippi,70.553267967213,28,027,25254.0
Copiah County,Mississippi,73.9815131829184,28,029,28921.0
Covington County,Mississippi,72.7095204703154,28,031,19471.0
DeSoto County,Mississippi,76.7967611755068,28,033,168586.0
Forrest County,Mississippi,73.8651568538317,28,035,76267.0
Franklin County,Mississippi,74.4020704630055,28,037,7857.0
George County,Mississippi,72.5742654790927,28,039,23104.0
Greene County,Mississippi,74.7659573269017,28,041,14129.0
Grenada County,Mississippi,71.5339447315153,28,043,21591.0
Hancock County,Mississippi,76.1993579203685,28,045,45627.0
Harrison County,Mississippi,74.7451869079273,28,047,196268.0
Hinds County,Mississippi,75.0254983861196,28,049,245874.0
Holmes County,Mississippi,71.3716849370007,28,051,18772.0
Humphreys County,Mississippi,71.8446198677659,28,053,8984.0
Issaquena County,Mississippi,73.9174888699664,28,055,1291.0
Itawamba County,Mississippi,73.8791324198008,28,057,23451.0
Jackson County,Mississippi,75.4434426045451,28,059,140676.0
Jasper County,Mississippi,74.5235809901436,28,061,16588.0
Jefferson County,Mississippi,72.7001468175575,28,063,7586.0
Jefferson Davis County,Mississippi,73.047506595855,28,065,11941.0
Jones County,Mississippi,74.4202497451745,28,067,68276.0
Kemper County,Mississippi,76.355791194252,28,069,10211.0
Lafayette County,Mississippi,77.1288321010329,28,071,51169.0
Lamar County,Mississippi,78.3209647064698,28,073,58885.0
Lauderdale County,Mississippi,74.4515922608723,28,075,79832.0
Lawrence County,Mississippi,73.1234663700198,28,077,12586.0
Leake County,Mississippi,73.8550972879831,28,079,23153.0
Lee County,Mississippi,74.3179313765844,28,081,85036.0
Leflore County,Mississippi,71.5781167184586,28,083,31516.0
Lincoln County,Mississippi,73.6677873014299,28,085,34765.0
Lowndes County,Mississippi,75.3698991621031,28,087,59699.0
Madison County,Mississippi,75.2612992317412,28,089,100202.0
Marion County,Mississippi,72.3175262587835,28,091,26109.0
Marshall County,Mississippi,73.6009360416266,28,093,36385.0
Monroe County,Mississippi,75.0709619227257,28,095,36175.0
Montgomery County,Mississippi,73.3000019707264,28,097,10464.0
Neshoba County,Mississippi,71.7991579391469,28,099,29553.0
Newton County,Mississippi,73.5864589801613,28,101,21663.0
Noxubee County,Mississippi,74.510447428853,28,103,11143.0
Oktibbeha County,Mississippi,77.7263450786556,28,105,49048.0
Panola County,Mississippi,72.6591922296426,28,107,34373.0
Pearl River County,Mississippi,74.0835387352385,28,109,55196.0
Perry County,Mississippi,73.9292428114927,28,111,12187.0
Pike County,Mississippi,72.2948853266708,28,113,40075.0
Pontotoc County,Mississippi,76.2199757034886,28,115,30517.0
Prentiss County,Mississippi,74.5937195218018,28,117,25380.0
Quitman County,Mississippi,70.6946136401729,28,119,7761.0
Rankin County,Mississippi,78.3260570476204,28,121,146761.0
Scott County,Mississippi,73.939998238645,28,123,28293.0
Sharkey County,Mississippi,72.7184040005694,28,125,4805.0
Simpson County,Mississippi,73.8756839929085,28,127,27401.0
Smith County,Mississippi,74.790121339524,28,129,16257.0
Stone County,Mississippi,73.9927907160843,28,131,17978.0
Sunflower County,Mississippi,70.9446700596498,28,133,27911.0
Tallahatchie County,Mississippi,73.1368149295339,28,135,14959.0
Tate County,Mississippi,74.585357338604,28,137,28415.0
Tippah County,Mississippi,73.4732393761731,28,139,22054.0
Tishomingo County,Mississippi,72.9714621985708,28,141,19539.0
Tunica County,Mississippi,70.9017967549254,28,143,10477.0
Union County,Mississippi,75.5944429807022,28,145,27811.0
Walthall County,Mississippi,73.4795236470908,28,147,14978.0
Warren County,Mississippi,73.8008835103326,28,149,48020.0
Washington County,Mississippi,71.0435149993716,28,151,49499.0
Wayne County,Mississippi,74.4084779375371,28,153,20564.0
Webster County,Mississippi,72.9308241315477,28,155,9999.0
Wilkinson County,Mississippi,72.067837247522,28,157,9345.0
Winston County,Mississippi,74.3372795192025,28,159,18697.0
