County,State,State_FIPS,County_FIPS,total_population_for_poverty
Dunklin County,Missouri,29,069,30302
Franklin County,Missouri,29,071,99624
Gasconade County,Missouri,29,073,15083
Gentry County,Missouri,29,075,6631
Greene County,Missouri,29,077,256571
Grundy County,Missouri,29,079,9955
Harrison County,Missouri,29,081,8790
Henry County,Missouri,29,083,22024
Hickory County,Missouri,29,085,9491
Holt County,Missouri,29,087,4904
Howard County,Missouri,29,089,9340
Howell County,Missouri,29,091,39415
Iron County,Missouri,29,093,10181
Jackson County,Missouri,29,095,657567
Jasper County,Missouri,29,097,111612
Jefferson County,Missouri,29,099,214460
Johnson County,Missouri,29,101,48159
Knox County,Missouri,29,103,3984
Laclede County,Missouri,29,105,34720
Lafayette County,Missouri,29,107,32240
Lawrence County,Missouri,29,109,37538
Lewis County,Missouri,29,111,9417
Lincoln County,Missouri,29,113,50621
Linn County,Missouri,29,115,12776
Livingston County,Missouri,29,117,14147
McDonald County,Missouri,29,119,22814
Macon County,Missouri,29,121,14715
Madison County,Missouri,29,123,11992
Maries County,Missouri,29,125,9076
Marion County,Missouri,29,127,27426
Mercer County,Missouri,29,129,3669
Miller County,Missouri,29,131,24341
Mississippi County,Missouri,29,133,13772
Moniteau County,Missouri,29,135,14114
Monroe County,Missouri,29,137,8856
Montgomery County,Missouri,29,139,11918
Morgan County,Missouri,29,141,20033
New Madrid County,Missouri,29,143,18722
Newton County,Missouri,29,145,56734
Nodaway County,Missouri,29,147,20451
Oregon County,Missouri,29,149,10607
Osage County,Missouri,29,151,13650
Ozark County,Missouri,29,153,9661
Pemiscot County,Missouri,29,155,18338
Perry County,Missouri,29,157,18725
Pettis County,Missouri,29,159,41024
Phelps County,Missouri,29,161,40777
Pike County,Missouri,29,163,16194
Platte County,Missouri,29,165,85939
Polk County,Missouri,29,167,28928
Pulaski County,Missouri,29,169,39678
Putnam County,Missouri,29,171,5011
Ralls County,Missouri,29,173,10032
Randolph County,Missouri,29,175,22546
Ray County,Missouri,29,177,23405
Reynolds County,Missouri,29,179,6357
Ripley County,Missouri,29,181,13836
Saint Charles County,Missouri,29,183,345367
Saint Clair County,Missouri,29,185,9647
Sainte Genevieve County,Missouri,29,186,17766
Saint Francois County,Missouri,29,187,57153
Saint Louis County,Missouri,29,189,979222
Saline County,Missouri,29,195,21639
Schuyler County,Missouri,29,197,4349
Scotland County,Missouri,29,199,4708
Scott County,Missouri,29,201,38937
Shannon County,Missouri,29,203,8394
Shelby County,Missouri,29,205,6250
Stoddard County,Missouri,29,207,29432
Stone County,Missouri,29,209,31627
Sullivan County,Missouri,29,211,6635
Taney County,Missouri,29,213,47447
Texas County,Missouri,29,215,23879
Vernon County,Missouri,29,217,20333
Warren County,Missouri,29,219,31144
Washington County,Missouri,29,221,23650
Wayne County,Missouri,29,223,13298
Webster County,Missouri,29,225,34768
Worth County,Missouri,29,227,2132
Wright County,Missouri,29,229,18384
Saint Louis City,Missouri,29,510,309377
Beaverhead County,Montana,30,001,8850
Big Horn County,Montana,30,003,12302
Blaine County,Montana,30,005,6306
Broadwater County,Montana,30,007,5093
Carbon County,Montana,30,009,9818
Carter County,Montana,30,011,1269
Cascade County,Montana,30,013,78580
Chouteau County,Montana,30,015,5724
Custer County,Montana,30,017,11231
Daniels County,Montana,30,019,1628
Dawson County,Montana,30,021,8045
Deer Lodge County,Montana,30,023,9197
Fallon County,Montana,30,025,2802
Fergus County,Montana,30,027,11160
Flathead County,Montana,30,029,88293
Gallatin County,Montana,30,031,83903
Garfield County,Montana,30,033,1224
Glacier County,Montana,30,035,13125
Granite County,Montana,30,039,3012
Hill County,Montana,30,041,15536
Jefferson County,Montana,30,043,11127
Judith Basin County,Montana,30,045,1967
Lake County,Montana,30,047,28299
Lewis and Clark County,Montana,30,049,59758
Liberty County,Montana,30,051,2251
Lincoln County,Montana,30,053,19195
McCone County,Montana,30,055,1714
Madison County,Montana,30,057,7469
Meagher County,Montana,30,059,1996
Mineral County,Montana,30,061,4164
Missoula County,Montana,30,063,104388
Musselshell County,Montana,30,065,4309
Phillips County,Montana,30,071,3986
Pondera County,Montana,30,073,6125
Powder River County,Montana,30,075,1642
Powell County,Montana,30,077,5679
Prairie County,Montana,30,079,1079
Ravalli County,Montana,30,081,39548
Richland County,Montana,30,083,9326
Roosevelt County,Montana,30,085,10211
Rosebud County,Montana,30,087,8968
Sanders County,Montana,30,089,11137
Sheridan County,Montana,30,091,3419
Silver Bow County,Montana,30,093,32816
Stillwater County,Montana,30,095,8863
Sweet Grass County,Montana,30,097,3661
Teton County,Montana,30,099,6031
Toole County,Montana,30,101,4272
Valley County,Montana,30,105,7155
Wheatland County,Montana,30,107,2118
Wibaux County,Montana,30,109,1055
Yellowstone County,Montana,30,111,140752
Park County,Montana,30,067,15602
Adams County,Nebraska,31,001,30047
Antelope County,Nebraska,31,003,6540
Boone County,Nebraska,31,011,5433
Box Butte County,Nebraska,31,013,11180
Boyd County,Nebraska,31,015,2052
Brown County,Nebraska,31,017,3007
Buffalo County,Nebraska,31,019,42489
Burt County,Nebraska,31,021,6807
Butler County,Nebraska,31,023,8270
Cass County,Nebraska,31,025,24943
Cedar County,Nebraska,31,027,8726
Chase County,Nebraska,31,029,3858
Cherry County,Nebraska,31,031,5704
Cheyenne County,Nebraska,31,033,9966
Clay County,Nebraska,31,035,6414
Colfax County,Nebraska,31,037,10051
Cuming County,Nebraska,31,039,9122
Custer County,Nebraska,31,041,10624
Dakota County,Nebraska,31,043,20142
Dawes County,Nebraska,31,045,8067
Dawson County,Nebraska,31,047,23667
Deuel County,Nebraska,31,049,1953
Dixon County,Nebraska,31,051,5879
Dodge County,Nebraska,31,053,35647
Douglas County,Nebraska,31,055,494701
Dundy County,Nebraska,31,057,1900
Fillmore County,Nebraska,31,059,5559
Franklin County,Nebraska,31,061,3104
Frontier County,Nebraska,31,063,2807
Furnas County,Nebraska,31,065,4925
Gage County,Nebraska,31,067,22232
Garden County,Nebraska,31,069,1924
Garfield County,Nebraska,31,071,2019
Gosper County,Nebraska,31,073,2003
Greeley County,Nebraska,31,077,2413
Hall County,Nebraska,31,079,55684
Hamilton County,Nebraska,31,081,9142
Harlan County,Nebraska,31,083,3425
Hitchcock County,Nebraska,31,087,2905
Holt County,Nebraska,31,089,10186
Howard County,Nebraska,31,093,6268
Jefferson County,Nebraska,31,095,7668
Johnson County,Nebraska,31,097,4202
Kearney County,Nebraska,31,099,6531
Keith County,Nebraska,31,101,8132
Kimball County,Nebraska,31,105,3799
Knox County,Nebraska,31,107,8599
Lancaster County,Nebraska,31,109,264844
Lincoln County,Nebraska,31,111,35375
Madison County,Nebraska,31,119,33086
Merrick County,Nebraska,31,121,7760
Morrill County,Nebraska,31,123,5056
Nance County,Nebraska,31,125,3531
Nemaha County,Nebraska,31,127,6664
Nuckolls County,Nebraska,31,129,4549
Otoe County,Nebraska,31,131,15327
Pawnee County,Nebraska,31,133,2690
Perkins County,Nebraska,31,135,2899
Phelps County,Nebraska,31,137,8895
Pierce County,Nebraska,31,139,7006
Platte County,Nebraska,31,141,31396
Polk County,Nebraska,31,143,5403
Red Willow County,Nebraska,31,145,10620
Richardson County,Nebraska,31,147,8445
Rock County,Nebraska,31,149,1641
Saline County,Nebraska,31,151,12871
Sarpy County,Nebraska,31,153,150539
Saunders County,Nebraska,31,155,20259
Scotts Bluff County,Nebraska,31,157,35299
Seward County,Nebraska,31,159,15798
Sheridan County,Nebraska,31,161,5270
Sherman County,Nebraska,31,163,3129
Sioux County,Nebraska,31,165,1336
Stanton County,Nebraska,31,167,6156
Thayer County,Nebraska,31,169,5194
Thurston County,Nebraska,31,173,6782
Valley County,Nebraska,31,175,4230
Washington County,Nebraska,31,177,19409
Wayne County,Nebraska,31,179,8320
Webster County,Nebraska,31,181,3419
York County,Nebraska,31,185,12699
Churchill County,Nevada,32,001,24454
Clark County,Nevada,32,003,1870566
Douglas County,Nevada,32,005,46566
Elko County,Nevada,32,007,47244
Eureka County,Nevada,32,011,1724
Humboldt County,Nevada,32,013,15661
Lander County,Nevada,32,015,5318
Lincoln County,Nevada,32,017,4727
Lyon County,Nevada,32,019,50502
Mineral County,Nevada,32,021,4636
Nye County,Nevada,32,023,43377
Pershing County,Nevada,32,027,4698
Storey County,Nevada,32,029,3985
Washoe County,Nevada,32,031,407012
White Pine County,Nevada,32,033,9546
Carson City,Nevada,32,510,54045
Belknap County,New Hampshire,33,001,59176
Carroll County,New Hampshire,33,003,47235
Cheshire County,New Hampshire,33,005,72555
Coos County,New Hampshire,33,007,32000
Grafton County,New Hampshire,33,009,82377
Hillsborough County,New Hampshire,33,011,389751
Merrimack County,New Hampshire,33,013,140135
Rockingham County,New Hampshire,33,015,292659
Strafford County,New Hampshire,33,017,114962
Sullivan County,New Hampshire,33,019,43107
Atlantic County,New Jersey,34,001,261002
Bergen County,New Jersey,34,003,886798
Burlington County,New Jersey,34,005,435105
Camden County,New Jersey,34,007,505340
Cape May County,New Jersey,34,009,95686
Cumberland County,New Jersey,34,011,144832
Essex County,New Jersey,34,013,760726
Gloucester County,New Jersey,34,015,280462
Hudson County,New Jersey,34,017,615220
Hunterdon County,New Jersey,34,019,124603
Mercer County,New Jersey,34,021,349830
Middlesex County,New Jersey,34,023,774106
Monmouth County,New Jersey,34,025,621520
Morris County,New Jersey,34,027,481484
Ocean County,New Jersey,34,029,561988
Passaic County,New Jersey,34,031,485579
Salem County,New Jersey,34,033,65115
Somerset County,New Jersey,34,035,316393
Sussex County,New Jersey,34,037,148398
Union County,New Jersey,34,039,522858
Warren County,New Jersey,34,041,107258
Bernalillo County,New Mexico,35,001,638074
Catron County,New Mexico,35,003,3626
Chaves County,New Mexico,35,005,62311
Colfax County,New Mexico,35,007,13361
Curry County,New Mexico,35,009,45352
De Baca County,New Mexico,35,011,1772
Dona Ana County,New Mexico,35,013,195272
Eddy County,New Mexico,35,015,51574
Grant County,New Mexico,35,017,29106
Guadalupe County,New Mexico,35,019,3736
Hidalgo County,New Mexico,35,023,4964
Lea County,New Mexico,35,025,59561
Lincoln County,New Mexico,35,027,20082
Los Alamos County,New Mexico,35,028,17977
Luna County,New Mexico,35,029,24938
McKinley County,New Mexico,35,031,70269
Mora County,New Mexico,35,033,4923
Otero County,New Mexico,35,035,61314
Quay County,New Mexico,35,037,8894
Rio Arriba County,New Mexico,35,039,39856
Roosevelt County,New Mexico,35,041,18464
Sandoval County,New Mexico,35,043,123437
San Juan County,New Mexico,35,045,125574
San Miguel County,New Mexico,35,047,27671
Santa Fe County,New Mexico,35,049,139026
Sierra County,New Mexico,35,051,11705
Socorro County,New Mexico,35,053,17521
Taos County,New Mexico,35,055,32337
Torrance County,New Mexico,35,057,15183
Union County,New Mexico,35,059,4375
Cibola County,New Mexico,35,006,25085
Valencia County,New Mexico,35,061,72555
Albany County,New York,36,001,288858
Allegany County,New York,36,003,44404
Bronx County,New York,36,005,1327400
Broome County,New York,36,007,190846
Cattaraugus County,New York,36,009,77585
Cayuga County,New York,36,011,74843
Chautauqua County,New York,36,013,128997
Chemung County,New York,36,015,83026
Chenango County,New York,36,017,50043
Clinton County,New York,36,019,74861
Columbia County,New York,36,021,59203
Cortland County,New York,36,023,46023
Delaware County,New York,36,025,46865
Dutchess County,New York,36,027,278481
Erie County,New York,36,029,895442
Essex County,New York,36,031,36529
Franklin County,New York,36,033,44612
Fulton County,New York,36,035,53480
Genesee County,New York,36,037,59061
Greene County,New York,36,039,45516
Hamilton County,New York,36,041,4881
Herkimer County,New York,36,043,63143
Jefferson County,New York,36,045,111290
Kings County,New York,36,047,2445076
Lewis County,New York,36,049,26656
Livingston County,New York,36,051,59198
Madison County,New York,36,053,67391
Monroe County,New York,36,055,714871
Montgomery County,New York,36,057,49274
Nassau County,New York,36,059,1308076
New York County,New York,36,061,1541275
Niagara County,New York,36,063,211558
Oneida County,New York,36,065,220373
Onondaga County,New York,36,067,449027
Ontario County,New York,36,069,103003
Orange County,New York,36,071,355850
Orleans County,New York,36,073,39955
Oswego County,New York,36,075,116238
Otsego County,New York,36,077,58131
Putnam County,New York,36,079,98459
Queens County,New York,36,081,2177759
Rensselaer County,New York,36,083,153941
Richmond County,New York,36,085,454759
Rockland County,New York,36,087,298977
Saint Lawrence County,New York,36,089,98140
Saratoga County,New York,36,091,212980
Schenectady County,New York,36,093,149175
Schoharie County,New York,36,095,30809
Schuyler County,New York,36,097,18029
Seneca County,New York,36,099,32194
Steuben County,New York,36,101,97488
Suffolk County,New York,36,103,1455696
Sullivan County,New York,36,105,75011
Tioga County,New York,36,107,50718
Tompkins County,New York,36,109,87383
Ulster County,New York,36,111,174104
Warren County,New York,36,113,63982
Washington County,New York,36,115,59144
Wayne County,New York,36,117,92169
Westchester County,New York,36,119,916524
Wyoming County,New York,36,121,37704
Yates County,New York,36,123,23627
Alamance County,North Carolina,37,001,143487
Alexander County,North Carolina,37,003,36736
Alleghany County,North Carolina,37,005,10943
Anson County,North Carolina,37,007,24250
Ashe County,North Carolina,37,009,26409
Avery County,North Carolina,37,011,15914
Beaufort County,North Carolina,37,013,46684
Bertie County,North Carolina,37,015,20318
Bladen County,North Carolina,37,017,33912
Brunswick County,North Carolina,37,019,101107
Buncombe County,North Carolina,37,021,227047
Burke County,North Carolina,37,023,88061
Cabarrus County,North Carolina,37,025,168200
Caldwell County,North Carolina,37,027,80720
Camden County,North Carolina,37,029,9601
Carteret County,North Carolina,37,031,64261
Caswell County,North Carolina,37,033,22339
Catawba County,North Carolina,37,035,150961
Chatham County,North Carolina,37,037,60250
Cherokee County,North Carolina,37,039,26976
Chowan County,North Carolina,37,041,14317
Clay County,North Carolina,37,043,10198
Cleveland County,North Carolina,37,045,95170
Columbus County,North Carolina,37,047,55011
Craven County,North Carolina,37,049,95092
Cumberland County,North Carolina,37,051,298337
Currituck County,North Carolina,37,053,23195
Dare County,North Carolina,37,055,33201
Davidson County,North Carolina,37,057,158404
Davie County,North Carolina,37,059,40324
Duplin County,North Carolina,37,061,55870
Durham County,North Carolina,37,063,245298
Edgecombe County,North Carolina,37,065,54003
Forsyth County,North Carolina,37,067,333483
Franklin County,North Carolina,37,069,56755
Gaston County,North Carolina,37,071,199467
Gates County,North Carolina,37,073,11730
Graham County,North Carolina,37,075,8593
Granville County,North Carolina,37,077,54610
Greene County,North Carolina,37,079,19046
Guilford County,North Carolina,37,081,462123
Halifax County,North Carolina,37,083,53824
Harnett County,North Carolina,37,085,104155
Haywood County,North Carolina,37,087,57509
Henderson County,North Carolina,37,089,101898
Hertford County,North Carolina,37,091,22629
Hoke County,North Carolina,37,093,42573
Hyde County,North Carolina,37,095,4267
Iredell County,North Carolina,37,097,153016
Jackson County,North Carolina,37,099,35377
Johnston County,North Carolina,37,101,159247
Jones County,North Carolina,37,103,10008
Lee County,North Carolina,37,105,54827
Lenoir County,North Carolina,37,107,58063
Lincoln County,North Carolina,37,109,74577
McDowell County,North Carolina,37,111,43835
Macon County,North Carolina,37,113,32524
Madison County,North Carolina,37,115,19502
Martin County,North Carolina,37,117,24071
Mecklenburg County,North Carolina,37,119,867122
Mitchell County,North Carolina,37,121,15477
Montgomery County,North Carolina,37,123,26493
Moore County,North Carolina,37,125,84944
Nash County,North Carolina,37,127,92538
New Hanover County,North Carolina,37,129,193171
Northampton County,North Carolina,37,131,21713
Onslow County,North Carolina,37,133,149850
Orange County,North Carolina,37,135,120583
Pamlico County,North Carolina,37,137,12341
Pasquotank County,North Carolina,37,139,37846
Pender County,North Carolina,37,141,49058
Perquimans County,North Carolina,37,143,13046
Person County,North Carolina,37,145,38164
Pitt County,North Carolina,37,147,155559
Polk County,North Carolina,37,149,19971
Randolph County,North Carolina,37,151,138055
Richmond County,North Carolina,37,153,45485
Robeson County,North Carolina,37,155,128683
Rockingham County,North Carolina,37,157,92113
Rowan County,North Carolina,37,159,132870
Rutherford County,North Carolina,37,161,65274
Sampson County,North Carolina,37,163,62072
Scotland County,North Carolina,37,165,34017
Stanly County,North Carolina,37,167,57890
Stokes County,North Carolina,37,169,46596
Surry County,North Carolina,37,171,72373
Swain County,North Carolina,37,173,13606
Transylvania County,North Carolina,37,175,31423
Tyrrell County,North Carolina,37,177,3492
Union County,North Carolina,37,179,188811
Vance County,North Carolina,37,181,44563
Wake County,North Carolina,37,183,828859
Warren County,North Carolina,37,185,20556
Washington County,North Carolina,37,187,12875
Watauga County,North Carolina,37,189,44206
Wayne County,North Carolina,37,191,116475
Wilkes County,North Carolina,37,193,67998
Wilson County,North Carolina,37,195,77823
Yadkin County,North Carolina,37,197,37530
Yancey County,North Carolina,37,199,17617
Adams County,North Dakota,38,001,2179
Barnes County,North Dakota,38,003,10625
Benson County,North Dakota,38,005,6593
Bottineau County,North Dakota,38,009,6030
Bowman County,North Dakota,38,011,3001
Burke County,North Dakota,38,013,1943
Burleigh County,North Dakota,38,015,76540
Cass County,North Dakota,38,017,139121
Cavalier County,North Dakota,38,019,3947
Dickey County,North Dakota,38,021,5135
Divide County,North Dakota,38,023,1986
Dunn County,North Dakota,38,025,3376
Eddy County,North Dakota,38,027,2437
Emmons County,North Dakota,38,029,3524
Foster County,North Dakota,38,031,3373
Golden Valley County,North Dakota,38,033,1502
Grand Forks County,North Dakota,38,035,62924
Grant County,North Dakota,38,037,2353
Griggs County,North Dakota,38,039,2371
Hettinger County,North Dakota,38,041,2491
Kidder County,North Dakota,38,043,2492
LaMoure County,North Dakota,38,045,4184
Logan County,North Dakota,38,047,1843
McHenry County,North Dakota,38,049,5388
McIntosh County,North Dakota,38,051,2702
McKenzie County,North Dakota,38,053,5954
McLean County,North Dakota,38,055,8555
Mercer County,North Dakota,38,057,8208
Morton County,North Dakota,38,059,26361
Mountrail County,North Dakota,38,061,7031
Nelson County,North Dakota,38,063,3089
Oliver County,North Dakota,38,065,1795
Pembina County,North Dakota,38,067,7225
Pierce County,North Dakota,38,069,3840
Ramsey County,North Dakota,38,071,10974
Ransom County,North Dakota,38,073,5351
Renville County,North Dakota,38,075,2395
Richland County,North Dakota,38,077,15449
Rolette County,North Dakota,38,079,13584
Sargent County,North Dakota,38,081,3956
Sheridan County,North Dakota,38,083,1293
Sioux County,North Dakota,38,085,4098
Stark County,North Dakota,38,089,22733
Steele County,North Dakota,38,091,1977
Stutsman County,North Dakota,38,093,19374
Towner County,North Dakota,38,095,2254
Traill County,North Dakota,38,097,7963
Walsh County,North Dakota,38,099,11066
Ward County,North Dakota,38,101,57083
Wells County,North Dakota,38,103,4182
Williams County,North Dakota,38,105,20581
Adams County,Ohio,39,001,28407
Allen County,Ohio,39,003,102319
Ashland County,Ohio,39,005,50430
Ashtabula County,Ohio,39,007,98425
Athens County,Ohio,39,009,54703
Auglaize County,Ohio,39,011,45148
Belmont County,Ohio,39,013,65724
Brown County,Ohio,39,015,44062
Butler County,Ohio,39,017,350055
Carroll County,Ohio,39,019,28524
Champaign County,Ohio,39,021,39572
Clark County,Ohio,39,023,135776
Clermont County,Ohio,39,025,193562
Clinton County,Ohio,39,027,41518
Columbiana County,Ohio,39,029,104150
Coshocton County,Ohio,39,031,36624
Crawford County,Ohio,39,033,43317
Cuyahoga County,Ohio,39,035,1267165
Darke County,Ohio,39,037,52064
Defiance County,Ohio,39,039,38358
Delaware County,Ohio,39,041,162977
Erie County,Ohio,39,043,75670
Fairfield County,Ohio,39,045,141092
Fayette County,Ohio,39,047,28430
Franklin County,Ohio,39,049,1119048
Fulton County,Ohio,39,051,42263
Gallia County,Ohio,39,053,30166
Geauga County,Ohio,39,055,92409
Greene County,Ohio,39,057,149900
Guernsey County,Ohio,39,059,39778
Hamilton County,Ohio,39,061,783496
Hancock County,Ohio,39,063,72385
Hardin County,Ohio,39,065,29788
Harrison County,Ohio,39,067,15584
Henry County,Ohio,39,069,27812
Highland County,Ohio,39,071,42942
Hocking County,Ohio,39,073,28412
Holmes County,Ohio,39,075,41333
Huron County,Ohio,39,077,59020
Jackson County,Ohio,39,079,32916
Jefferson County,Ohio,39,081,67539
Knox County,Ohio,39,083,56771
Lake County,Ohio,39,085,226826
Lawrence County,Ohio,39,087,61973
Licking County,Ohio,39,089,159470
Logan County,Ohio,39,091,45063
Lorain County,Ohio,39,093,289155
Lucas County,Ohio,39,095,434693
Madison County,Ohio,39,097,37974
Mahoning County,Ohio,39,099,234999
Marion County,Ohio,39,101,61610
Medina County,Ohio,39,103,168644
Meigs County,Ohio,39,105,23521
Mercer County,Ohio,39,107,40522
Miami County,Ohio,39,109,100855
Monroe County,Ohio,39,111,14566
Montgomery County,Ohio,39,113,523130
Morgan County,Ohio,39,115,15103
Morrow County,Ohio,39,117,34093
Muskingum County,Ohio,39,119,84015
Noble County,Ohio,39,121,11876
Ottawa County,Ohio,39,123,41191
Paulding County,Ohio,39,125,19428
Perry County,Ohio,39,127,35495
Pickaway County,Ohio,39,129,49888
Pike County,Ohio,39,131,28145
Portage County,Ohio,39,133,152137
Preble County,Ohio,39,135,41961
Putnam County,Ohio,39,137,34332
Richland County,Ohio,39,139,118620
Ross County,Ohio,39,141,70766
Sandusky County,Ohio,39,143,60383
Scioto County,Ohio,39,145,75713
Seneca County,Ohio,39,147,54972
Shelby County,Ohio,39,149,48464
Stark County,Ohio,39,151,366770
Summit County,Ohio,39,153,535713
Trumbull County,Ohio,39,155,208517
Tuscarawas County,Ohio,39,157,91118
Union County,Ohio,39,159,47874
Van Wert County,Ohio,39,161,28477
Vinton County,Ohio,39,163,13246
Warren County,Ohio,39,165,200538
Washington County,Ohio,39,167,60545
Wayne County,Ohio,39,169,111853
Williams County,Ohio,39,171,37104
Wood County,Ohio,39,173,116374
Wyandot County,Ohio,39,175,22296
Adair County,Oklahoma,40,001,22246
Alfalfa County,Oklahoma,40,003,4599
Atoka County,Oklahoma,40,005,12224
Beaver County,Oklahoma,40,007,5481
Beckham County,Oklahoma,40,009,20758
Blaine County,Oklahoma,40,011,10551
Bryan County,Oklahoma,40,013,39068
Caddo County,Oklahoma,40,015,26913
Canadian County,Oklahoma,40,017,105971
Carter County,Oklahoma,40,019,46046
Cherokee County,Oklahoma,40,021,44588
Choctaw County,Oklahoma,40,023,14695
Cimarron County,Oklahoma,40,025,2503
Cleveland County,Oklahoma,40,027,235519
Coal County,Oklahoma,40,029,5696
Comanche County,Oklahoma,40,031,107777
Cotton County,Oklahoma,40,033,6053
Craig County,Oklahoma,40,035,14154
Creek County,Oklahoma,40,037,68104
Custer County,Oklahoma,40,039,25127
Delaware County,Oklahoma,40,041,39991
Dewey County,Oklahoma,40,043,4458
Ellis County,Oklahoma,40,045,4002
Garfield County,Oklahoma,40,047,57360
Garvin County,Oklahoma,40,049,26676
Grady County,Oklahoma,40,051,50937
Grant County,Oklahoma,40,053,4561
Greer County,Oklahoma,40,055,4531
Harmon County,Oklahoma,40,057,2733
Harper County,Oklahoma,40,059,3542
Haskell County,Oklahoma,40,061,12083
Hughes County,Oklahoma,40,063,12416
Jackson County,Oklahoma,40,065,25259
Jefferson County,Oklahoma,40,067,6187
Johnston County,Oklahoma,40,069,9602
Kay County,Oklahoma,40,071,45598
Kingfisher County,Oklahoma,40,073,14771
Kiowa County,Oklahoma,40,075,9133
Latimer County,Oklahoma,40,077,10502
Le Flore County,Oklahoma,40,079,48267
Lincoln County,Oklahoma,40,081,33409
Logan County,Oklahoma,40,083,38985
Love County,Oklahoma,40,085,9113
McClain County,Oklahoma,40,087,32855
McCurtain County,Oklahoma,40,089,32239
McIntosh County,Oklahoma,40,091,19740
Major County,Oklahoma,40,093,7443
Marshall County,Oklahoma,40,095,15273
Mayes County,Oklahoma,40,097,40434
Murray County,Oklahoma,40,099,12926
Muskogee County,Oklahoma,40,101,66131
Noble County,Oklahoma,40,103,11359
Nowata County,Oklahoma,40,105,10587
Okfuskee County,Oklahoma,40,107,11005
Oklahoma County,Oklahoma,40,109,691018
Okmulgee County,Oklahoma,40,111,38980
Osage County,Oklahoma,40,113,45449
Ottawa County,Oklahoma,40,115,30718
Pawnee County,Oklahoma,40,117,16295
Payne County,Oklahoma,40,119,69138
Pittsburg County,Oklahoma,40,121,42288
Pontotoc County,Oklahoma,40,123,35492
Pottawatomie County,Oklahoma,40,125,65977
Pushmataha County,Oklahoma,40,127,11235
Roger Mills County,Oklahoma,40,129,3530
Rogers County,Oklahoma,40,131,84040
Seminole County,Oklahoma,40,133,24552
Sequoyah County,Oklahoma,40,135,41426
Stephens County,Oklahoma,40,137,43725
Texas County,Oklahoma,40,139,19521
Tillman County,Oklahoma,40,141,7919
Tulsa County,Oklahoma,40,143,579115
Wagoner County,Oklahoma,40,145,69890
Washington County,Oklahoma,40,147,49564
Washita County,Oklahoma,40,149,11527
Woods County,Oklahoma,40,151,7052
Woodward County,Oklahoma,40,153,18805
Baker County,Oregon,41,001,16017
Benton County,Oregon,41,003,78806
Clackamas County,Oregon,41,005,368747
Clatsop County,Oregon,41,007,35459
Columbia County,Oregon,41,009,48775
Coos County,Oregon,41,011,62622
Crook County,Oregon,41,013,21365
Curry County,Oregon,41,015,22348
Deschutes County,Oregon,41,017,153890
Douglas County,Oregon,41,019,106529
Gilliam County,Oregon,41,021,1728
Grant County,Oregon,41,023,7321
Harney County,Oregon,41,025,7146
Hood River County,Oregon,41,027,21639
Jackson County,Oregon,41,029,198064
Jefferson County,Oregon,41,031,21125
Josephine County,Oregon,41,033,81399
Klamath County,Oregon,41,035,65743
Lake County,Oregon,41,037,7469
Lane County,Oregon,41,039,338306
Lincoln County,Oregon,41,041,44997
Linn County,Oregon,41,043,112932
Malheur County,Oregon,41,045,28673
Marion County,Oregon,41,047,299526
Morrow County,Oregon,41,049,11089
Multnomah County,Oregon,41,051,697596
Polk County,Oregon,41,053,72443
Sherman County,Oregon,41,055,1794
Tillamook County,Oregon,41,057,24685
Umatilla County,Oregon,41,059,69838
Union County,Oregon,41,061,25142
Wallowa County,Oregon,41,063,6829
Wasco County,Oregon,41,065,24035
Washington County,Oregon,41,067,510887
Wheeler County,Oregon,41,069,1443
Yamhill County,Oregon,41,071,92338
Adams County,Pennsylvania,42,001,96627
Allegheny County,Pennsylvania,42,003,1190349
Armstrong County,Pennsylvania,42,005,68582
Beaver County,Pennsylvania,42,007,168015
Bedford County,Pennsylvania,42,009,49451
Berks County,Pennsylvania,42,011,392955
Blair County,Pennsylvania,42,013,123527
Bradford County,Pennsylvania,42,015,61515
Bucks County,Pennsylvania,42,017,612643
Butler County,Pennsylvania,42,019,177972
Cambria County,Pennsylvania,42,021,137042
Cameron County,Pennsylvania,42,023,5121
Carbon County,Pennsylvania,42,025,63695
Centre County,Pennsylvania,42,027,132426
Chester County,Pennsylvania,42,029,477949
Clarion County,Pennsylvania,42,031,38197
Clearfield County,Pennsylvania,42,033,77650
Clinton County,Pennsylvania,42,035,36030
Columbia County,Pennsylvania,42,037,62092
Crawford County,Pennsylvania,42,039,85601
Cumberland County,Pennsylvania,42,041,216253
Dauphin County,Pennsylvania,42,043,260705
Delaware County,Pennsylvania,42,045,536760
Elk County,Pennsylvania,42,047,32007
Erie County,Pennsylvania,42,049,266798
Fayette County,Pennsylvania,42,051,134728
Forest County,Pennsylvania,42,053,5357
Franklin County,Pennsylvania,42,055,142505
Fulton County,Pennsylvania,42,057,14762
Greene County,Pennsylvania,42,059,36178
Huntingdon County,Pennsylvania,42,061,40798
Indiana County,Pennsylvania,42,063,84051
Jefferson County,Pennsylvania,42,065,44844
Juniata County,Pennsylvania,42,067,24258
Lackawanna County,Pennsylvania,42,069,205375
Lancaster County,Pennsylvania,42,071,496623
Lawrence County,Pennsylvania,42,073,89173
Lebanon County,Pennsylvania,42,075,127572
Lehigh County,Pennsylvania,42,077,334684
Luzerne County,Pennsylvania,42,079,309603
Lycoming County,Pennsylvania,42,081,111609
McKean County,Pennsylvania,42,083,41138
