County,State,mean_life_expectancy,State_FIPS,County_FIPS,age_18_and_under_percentage
Hancock County,Kentucky,76.1177280025307,21,091,25.7
Hardin County,Kentucky,76.8806055253,21,093,24.7
Harlan County,Kentucky,70.1829620056241,21,095,22.8
Harrison County,Kentucky,74.1150399694842,21,097,22.9
Hart County,Kentucky,74.5791272143676,21,099,24.8
Henderson County,Kentucky,75.7616232983059,21,101,23.0
Henry County,Kentucky,74.5853555446395,21,103,23.6
Hickman County,Kentucky,76.5400995829902,21,105,19.6
Hopkins County,Kentucky,74.1493582318301,21,107,23.1
Jackson County,Kentucky,72.6883737134089,21,109,22.8
Jefferson County,Kentucky,75.9273173117018,21,111,22.4
Jessamine County,Kentucky,77.1563208663896,21,113,24.6
Johnson County,Kentucky,72.3365503931861,21,115,22.3
Kenton County,Kentucky,76.027457636249,21,117,24.1
Knott County,Kentucky,71.8883326368934,21,119,20.5
Knox County,Kentucky,72.2549273620378,21,121,23.8
Larue County,Kentucky,75.1954631164458,21,123,22.4
Laurel County,Kentucky,74.5400362283307,21,125,23.2
Lawrence County,Kentucky,71.9197908196094,21,127,23.7
Lee County,Kentucky,70.8010155115667,21,129,20.8
Leslie County,Kentucky,70.097046370718,21,131,21.8
Letcher County,Kentucky,71.0668650787479,21,133,21.7
Lewis County,Kentucky,72.7980910954592,21,135,22.1
Lincoln County,Kentucky,74.3457437861024,21,137,23.7
Livingston County,Kentucky,74.7966975032034,21,139,21.5
Logan County,Kentucky,75.2742142663682,21,141,23.9
Lyon County,Kentucky,76.2882315873942,21,143,14.7
McCracken County,Kentucky,76.1029074008525,21,145,22.1
McCreary County,Kentucky,71.6521491407747,21,147,21.8
McLean County,Kentucky,74.7879177357449,21,149,24.5
Madison County,Kentucky,76.4862686844754,21,151,21.0
Magoffin County,Kentucky,71.8016031585428,21,153,22.7
Marion County,Kentucky,75.4190476941102,21,155,24.4
Marshall County,Kentucky,75.5619423111985,21,157,20.5
Martin County,Kentucky,71.9150578586274,21,159,20.2
Mason County,Kentucky,73.6452673834079,21,161,22.7
Meade County,Kentucky,76.3949805276996,21,163,23.4
Menifee County,Kentucky,73.4932060981181,21,165,21.3
Mercer County,Kentucky,74.7522019786251,21,167,22.2
Metcalfe County,Kentucky,74.0279855691165,21,169,23.3
Monroe County,Kentucky,73.0437160061953,21,171,22.1
Montgomery County,Kentucky,74.4194632855728,21,173,24.2
Morgan County,Kentucky,75.0902484538029,21,175,18.7
Muhlenberg County,Kentucky,74.5297861807797,21,177,20.5
Nelson County,Kentucky,76.1955704737683,21,179,24.2
Nicholas County,Kentucky,72.0776626870447,21,181,23.5
Ohio County,Kentucky,75.2091186525169,21,183,24.5
Oldham County,Kentucky,79.4442977996756,21,185,25.6
Owen County,Kentucky,75.030139647165,21,187,24.4
Owsley County,Kentucky,69.5005658766067,21,189,20.3
Pendleton County,Kentucky,73.9271950191437,21,191,23.1
Perry County,Kentucky,68.5950589524101,21,193,22.4
Pike County,Kentucky,72.2221028103304,21,195,20.8
Powell County,Kentucky,70.264774826219,21,197,23.8
Pulaski County,Kentucky,74.0869018121799,21,199,22.3
Robertson County,Kentucky,73.905956380369,21,201,18.5
Rockcastle County,Kentucky,73.6895742319247,21,203,22.0
Rowan County,Kentucky,75.0621615841078,21,205,19.2
Russell County,Kentucky,74.0583991272102,21,207,22.7
Scott County,Kentucky,77.0578608341765,21,209,25.5
Shelby County,Kentucky,78.1275978321145,21,211,23.8
Simpson County,Kentucky,74.7549531135287,21,213,24.6
Spencer County,Kentucky,77.5179289997228,21,215,22.7
Taylor County,Kentucky,75.3601859439393,21,217,22.8
Todd County,Kentucky,75.1614355160186,21,219,26.8
Trigg County,Kentucky,76.1255211762227,21,221,22.0
Trimble County,Kentucky,74.3218160641708,21,223,22.5
Union County,Kentucky,74.1560749971594,21,225,19.8
Warren County,Kentucky,77.0822746174413,21,227,22.7
Washington County,Kentucky,76.3213046835706,21,229,23.5
Wayne County,Kentucky,75.6760604360652,21,231,20.9
Webster County,Kentucky,74.1814020209668,21,233,23.2
Whitley County,Kentucky,71.2698456378294,21,235,24.6
Wolfe County,Kentucky,69.9579616611335,21,237,23.3
Woodford County,Kentucky,77.5663983847821,21,239,22.5
Acadia Parish,Louisiana,74.2374690765668,22,001,26.4
Allen Parish,Louisiana,75.3576300902955,22,003,22.5
Ascension Parish,Louisiana,78.5430133986351,22,005,27.2
Assumption Parish,Louisiana,76.4584262664778,22,007,22.2
Avoyelles Parish,Louisiana,73.5929946350685,22,009,23.7
Beauregard Parish,Louisiana,75.0118473629709,22,011,24.7
Bienville Parish,Louisiana,73.4658442982242,22,013,22.8
Bossier Parish,Louisiana,77.1737804421912,22,015,25.1
Caddo Parish,Louisiana,74.4343873610733,22,017,24.1
Calcasieu Parish,Louisiana,74.8138514704719,22,019,24.9
Caldwell Parish,Louisiana,73.5634620664361,22,021,23.2
Cameron Parish,Louisiana,78.7204496618899,22,023,21.9
Catahoula Parish,Louisiana,72.6069954756073,22,025,22.0
Claiborne Parish,Louisiana,75.2852998498214,22,027,18.2
Concordia Parish,Louisiana,73.084841039164,22,029,24.1
De Soto Parish,Louisiana,74.9813528797674,22,031,24.3
East Baton Rouge Parish,Louisiana,75.7265769602492,22,033,22.8
East Carroll Parish,Louisiana,71.4224446112501,22,035,19.0
East Feliciana Parish,Louisiana,72.7988506306731,22,037,18.6
Evangeline Parish,Louisiana,72.9739119809416,22,039,25.6
Franklin Parish,Louisiana,73.3810317158684,22,041,25.5
Grant Parish,Louisiana,74.5758455425704,22,043,21.0
Iberia Parish,Louisiana,74.4875079970132,22,045,26.3
Iberville Parish,Louisiana,75.0237865077097,22,047,21.4
Jackson Parish,Louisiana,75.2204600711673,22,049,22.1
Jefferson Parish,Louisiana,76.9306276729966,22,051,22.0
Jefferson Davis Parish,Louisiana,73.8250226169025,22,053,25.6
Lafayette Parish,Louisiana,78.1877088949019,22,055,23.8
Lafourche Parish,Louisiana,76.7169946489899,22,057,23.5
LaSalle Parish,Louisiana,74.4875865077699,22,059,23.2
Lincoln Parish,Louisiana,77.0013142033537,22,061,20.1
Livingston Parish,Louisiana,76.1361283280716,22,063,26.1
Madison Parish,Louisiana,71.8103239938965,22,065,24.0
Morehouse Parish,Louisiana,71.9408330936324,22,067,24.2
Natchitoches Parish,Louisiana,74.4221326167171,22,069,23.9
Orleans Parish,Louisiana,76.4125852798195,22,071,20.2
Ouachita Parish,Louisiana,74.7482899458105,22,073,25.3
Plaquemines Parish,Louisiana,77.3364475870756,22,075,26.2
Pointe Coupee Parish,Louisiana,75.3866478868885,22,077,22.3
Rapides Parish,Louisiana,74.0742227113822,22,079,25.0
Red River Parish,Louisiana,73.8080158274226,22,081,24.2
Richland Parish,Louisiana,73.7983852113173,22,083,24.0
Sabine Parish,Louisiana,75.0872074078413,22,085,24.0
Saint Bernard Parish,Louisiana,74.7634607561546,22,087,27.0
Saint Charles Parish,Louisiana,77.149914262291,22,089,24.9
Saint Helena Parish,Louisiana,74.4058903874749,22,091,21.8
Saint James Parish,Louisiana,76.6292949152734,22,093,22.9
Saint John the Baptist Parish,Louisiana,74.7420067398421,22,095,24.9
Saint Landry Parish,Louisiana,72.5582445918083,22,097,27.2
Saint Martin Parish,Louisiana,75.6582768988834,22,099,24.5
Saint Mary Parish,Louisiana,74.6979387069236,22,101,24.3
Saint Tammany Parish,Louisiana,77.9891917561906,22,103,24.3
Tangipahoa Parish,Louisiana,74.4883905166465,22,105,24.7
Tensas Parish,Louisiana,74.1408449806299,22,107,24.0
Terrebonne Parish,Louisiana,75.3890657009195,22,109,25.6
Union Parish,Louisiana,75.0191779391603,22,111,22.3
Vermilion Parish,Louisiana,76.4859398348319,22,113,25.9
Vernon Parish,Louisiana,74.7631474932933,22,115,25.3
Washington Parish,Louisiana,72.1892319345592,22,117,24.1
Webster Parish,Louisiana,73.7800215682793,22,119,22.8
West Baton Rouge Parish,Louisiana,76.6957666107993,22,121,24.4
West Carroll Parish,Louisiana,74.4128112692759,22,123,23.4
West Feliciana Parish,Louisiana,77.1267269093979,22,125,16.5
Winn Parish,Louisiana,74.6263324594822,22,127,21.2
Androscoggin County,Maine,77.227413111427,23,001,21.9
Aroostook County,Maine,78.1097563691301,23,003,18.5
Cumberland County,Maine,80.1269192895858,23,005,19.1
Franklin County,Maine,78.1992406369323,23,007,18.2
Hancock County,Maine,79.2214452180516,23,009,17.4
Kennebec County,Maine,78.118426949513,23,011,19.6
Knox County,Maine,78.9067530119704,23,013,18.1
Lincoln County,Maine,79.6327859115047,23,015,16.7
Oxford County,Maine,77.687485818222,23,017,19.0
Penobscot County,Maine,77.6836135152514,23,019,18.5
Piscataquis County,Maine,76.7401908226944,23,021,17.3
Sagadahoc County,Maine,79.9634726523186,23,023,19.1
Somerset County,Maine,76.7150131594163,23,025,19.5
Waldo County,Maine,78.6679062892601,23,027,19.0
Washington County,Maine,76.2553626192194,23,029,19.0
York County,Maine,79.249393425846,23,031,19.3
Allegany County,Maryland,76.5733661716232,24,001,17.5
Anne Arundel County,Maryland,79.285879052322,24,003,22.4
Baltimore County,Maryland,78.1976372950174,24,005,21.6
Calvert County,Maryland,79.4406240599686,24,009,23.6
Caroline County,Maryland,76.2510708306,24,011,23.8
Carroll County,Maryland,78.7894074095404,24,013,22.1
Cecil County,Maryland,76.1014669674896,24,015,23.0
Charles County,Maryland,78.7360523938115,24,017,24.3
Dorchester County,Maryland,76.6446117697355,24,019,21.2
Frederick County,Maryland,80.3050710677469,24,021,23.5
Garrett County,Maryland,78.1458922842715,24,023,19.2
Harford County,Maryland,78.9733536224377,24,025,22.6
Howard County,Maryland,82.8881415166647,24,027,24.5
Kent County,Maryland,78.6585393937502,24,029,16.0
Queen Anne's County,Maryland,79.6333018735887,24,035,21.8
Saint Mary's County,Maryland,78.7722485044626,24,037,24.6
Somerset County,Maryland,76.4275810931578,24,039,17.0
Talbot County,Maryland,80.7854328358166,24,041,18.4
Washington County,Maryland,77.2200820578121,24,043,22.1
Wicomico County,Maryland,76.6534156211281,24,045,22.0
Worcester County,Maryland,79.1655050208269,24,047,17.4
Baltimore City,Maryland,72.8687197114292,24,510,20.9
Montgomery County,Maryland,82.0147655356268,24,031,23.4
Prince George's County,Maryland,82.0147655356268,24,033,22.5
Barnstable County,Massachusetts,79.5486728985916,25,001,15.5
Berkshire County,Massachusetts,79.1041860504237,25,003,17.4
Bristol County,Massachusetts,78.7193899375905,25,005,20.9
Dukes County,Massachusetts,81.643896736778,25,007,19.0
Essex County,Massachusetts,80.1300489010008,25,009,21.7
Franklin County,Massachusetts,79.9226364698462,25,011,17.7
Hampden County,Massachusetts,78.2325719750552,25,013,21.9
Hampshire County,Massachusetts,81.0089269155899,25,015,15.1
Middlesex County,Massachusetts,82.0668290655506,25,017,20.1
Nantucket County,Massachusetts,82.3003221048563,25,019,21.0
Norfolk County,Massachusetts,81.5339176413057,25,021,21.3
Plymouth County,Massachusetts,79.6071071992218,25,023,22.0
Suffolk County,Massachusetts,81.2416550572911,25,025,16.9
Worcester County,Massachusetts,79.2814452151284,25,027,21.5
Alcona County,Michigan,77.0691991239645,26,001,13.0
Alger County,Michigan,78.7603619478094,26,003,15.2
Allegan County,Michigan,78.894665702009,26,005,24.6
Alpena County,Michigan,77.6187307361867,26,007,19.1
Antrim County,Michigan,79.9994351847678,26,009,18.6
Arenac County,Michigan,76.3175540289312,26,011,18.2
Baraga County,Michigan,77.0117475627134,26,013,18.2
Barry County,Michigan,79.3436878908859,26,015,22.5
Bay County,Michigan,77.1714701597205,26,017,20.7
Benzie County,Michigan,79.5992770915506,26,019,18.6
Berrien County,Michigan,77.7339539307769,26,021,22.1
Branch County,Michigan,77.0664552805353,26,023,23.4
Calhoun County,Michigan,76.056633033506,26,025,23.2
Cass County,Michigan,78.2963001777212,26,027,21.0
Charlevoix County,Michigan,79.8186811304017,26,029,19.6
Cheboygan County,Michigan,78.7858021538692,26,031,17.1
Chippewa County,Michigan,78.694562787545,26,033,18.6
Clare County,Michigan,75.4157973607698,26,035,19.8
Clinton County,Michigan,80.9216592959128,26,037,22.8
Crawford County,Michigan,77.2695653620009,26,039,18.0
Delta County,Michigan,79.0072265381637,26,041,20.1
Dickinson County,Michigan,79.3473706466935,26,043,20.0
Eaton County,Michigan,79.2837461094022,26,045,21.3
Emmet County,Michigan,79.6421709492206,26,047,19.9
Genesee County,Michigan,75.626078257634,26,049,23.0
Gladwin County,Michigan,76.9433168407872,26,051,19.3
Gogebic County,Michigan,78.6121848476206,26,053,15.5
Grand Traverse County,Michigan,80.3434411314672,26,055,20.6
Gratiot County,Michigan,77.6426277600528,26,057,20.2
Hillsdale County,Michigan,77.6821400058596,26,059,22.1
Houghton County,Michigan,78.604903121109,26,061,20.2
Huron County,Michigan,77.4515430906488,26,063,19.4
Ingham County,Michigan,78.636528956864,26,065,20.1
Ionia County,Michigan,78.5023786321523,26,067,23.4
Iosco County,Michigan,76.1177608769928,26,069,16.6
Iron County,Michigan,77.9476301017222,26,071,16.2
Isabella County,Michigan,79.0462920518984,26,073,17.4
Jackson County,Michigan,77.0967569063161,26,075,21.8
Kalamazoo County,Michigan,79.1600576383418,26,077,21.9
Kalkaska County,Michigan,76.342931424073,26,079,21.1
Kent County,Michigan,79.9446255509638,26,081,24.7
Keweenaw County,Michigan,80.8377451599661,26,083,15.9
Lake County,Michigan,77.0541048596169,26,085,16.4
Lapeer County,Michigan,77.8583352911001,26,087,21.3
Leelanau County,Michigan,82.7034325971356,26,089,16.6
Lenawee County,Michigan,77.9168633781759,26,091,21.5
Livingston County,Michigan,80.6165994367722,26,093,22.2
Luce County,Michigan,78.326860911928,26,095,16.6
Mackinac County,Michigan,78.360192923389,26,097,16.2
Macomb County,Michigan,78.0593814957107,26,099,21.5
Manistee County,Michigan,78.1900177845994,26,101,17.6
Marquette County,Michigan,78.8421280009727,26,103,18.1
Mason County,Michigan,78.6304480545121,26,105,20.5
Mecosta County,Michigan,78.6813392937907,26,107,18.7
Menominee County,Michigan,78.9645942151638,26,109,18.8
Midland County,Michigan,80.4348250351918,26,111,21.6
Missaukee County,Michigan,77.8509403301605,26,113,23.1
Monroe County,Michigan,77.8634366774627,26,115,21.9
Montcalm County,Michigan,77.7294728848199,26,117,22.6
Montmorency County,Michigan,76.4919101690427,26,119,15.0
Muskegon County,Michigan,77.3048950618502,26,121,23.4
Newaygo County,Michigan,77.905681702111,26,123,22.8
Oakland County,Michigan,80.3798217581484,26,125,21.5
Oceana County,Michigan,78.7667167960829,26,127,23.2
Ogemaw County,Michigan,75.6007539782959,26,129,18.5
Ontonagon County,Michigan,77.6831272375274,26,131,12.6
Osceola County,Michigan,78.1020584445681,26,133,22.8
Oscoda County,Michigan,75.8666627474416,26,135,19.0
Otsego County,Michigan,78.2468411985439,26,137,21.2
Ottawa County,Michigan,81.7148713062141,26,139,24.4
Presque Isle County,Michigan,78.5195570450235,26,141,16.1
Roscommon County,Michigan,76.1226933474852,26,143,15.3
Saginaw County,Michigan,77.2851802894665,26,145,21.6
Saint Clair County,Michigan,76.9828914105264,26,147,21.4
Saint Joseph County,Michigan,76.813028927478,26,149,24.8
Sanilac County,Michigan,77.3812717171641,26,151,21.8
Schoolcraft County,Michigan,78.2651941315955,26,153,17.8
Shiawassee County,Michigan,77.4614164622758,26,155,21.7
Tuscola County,Michigan,77.3147356172333,26,157,21.0
Van Buren County,Michigan,77.6534597937289,26,159,23.7
Washtenaw County,Michigan,81.3998711630113,26,161,19.0
Wayne County,Michigan,75.5000925695811,26,163,23.9
Wexford County,Michigan,77.4788120573319,26,165,23.4
Aitkin County,Minnesota,79.3819179644346,27,001,16.8
Anoka County,Minnesota,81.313111085142,27,003,24.1
Becker County,Minnesota,78.3246966140611,27,005,24.5
Beltrami County,Minnesota,77.9032358456491,27,007,25.2
Benton County,Minnesota,78.8619981562179,27,009,25.1
Big Stone County,Minnesota,78.8069360955783,27,011,20.7
Blue Earth County,Minnesota,80.6519352811996,27,013,19.7
Brown County,Minnesota,80.4619727460311,27,015,22.0
Carlton County,Minnesota,77.9957042956978,27,017,22.7
Carver County,Minnesota,82.9977085207469,27,019,27.3
Cass County,Minnesota,78.1900827062469,27,021,21.2
Chippewa County,Minnesota,79.4200808710373,27,023,23.2
Chisago County,Minnesota,79.8506298983601,27,025,23.1
Clay County,Minnesota,79.8149193595331,27,027,24.1
Clearwater County,Minnesota,77.6833527993794,27,029,24.9
Cook County,Minnesota,82.2622552509565,27,031,15.4
Cottonwood County,Minnesota,80.4691634879952,27,033,24.2
Crow Wing County,Minnesota,79.5739418269045,27,035,21.9
Dakota County,Minnesota,82.0202734612844,27,037,24.7
Dodge County,Minnesota,80.7248748822447,27,039,26.7
Douglas County,Minnesota,80.2750501094144,27,041,21.4
Faribault County,Minnesota,79.3235724110447,27,043,22.1
Fillmore County,Minnesota,80.6622253755882,27,045,24.4
Freeborn County,Minnesota,79.9116289501036,27,047,21.9
Goodhue County,Minnesota,79.9814700281075,27,049,22.6
Grant County,Minnesota,79.7064041473706,27,051,22.3
Hennepin County,Minnesota,81.0170979948535,27,053,22.1
Houston County,Minnesota,81.3893862379693,27,055,21.7
Hubbard County,Minnesota,80.3438279859062,27,057,21.1
Isanti County,Minnesota,79.8036583105671,27,059,24.1
Itasca County,Minnesota,78.7594873838595,27,061,21.1
Jackson County,Minnesota,81.4774994465767,27,063,22.0
Kanabec County,Minnesota,79.6252202919309,27,065,21.7
Kandiyohi County,Minnesota,81.0073693934424,27,067,24.2
Kittson County,Minnesota,78.7817874518373,27,069,21.7
Koochiching County,Minnesota,78.7246173495266,27,071,18.9
Lac qui Parle County,Minnesota,81.1794367994487,27,073,19.4
Lake County,Minnesota,79.9002038858574,27,075,17.6
Lake of the Woods County,Minnesota,79.2614951768869,27,077,18.5
Le Sueur County,Minnesota,80.7820846426342,27,079,24.0
Lincoln County,Minnesota,79.9180883839327,27,081,23.0
Lyon County,Minnesota,80.3156162357185,27,083,25.2
McLeod County,Minnesota,80.6660720281777,27,085,23.3
Mahnomen County,Minnesota,74.7913752484458,27,087,31.4
Marshall County,Minnesota,82.0219182070012,27,089,22.8
Martin County,Minnesota,79.987306468813,27,091,21.6
Meeker County,Minnesota,80.3525136575782,27,093,24.3
Mille Lacs County,Minnesota,77.1998662896121,27,095,24.3
Morrison County,Minnesota,79.7817225781162,27,097,23.5
Mower County,Minnesota,80.6379844831105,27,099,25.1
Murray County,Minnesota,81.1737515272519,27,101,21.2
Nicollet County,Minnesota,81.6619543934781,27,103,22.0
Nobles County,Minnesota,81.2719944871068,27,105,26.9
Norman County,Minnesota,77.288731287978,27,107,23.4
Olmsted County,Minnesota,82.2465359582144,27,109,24.7
Otter Tail County,Minnesota,80.1269578485788,27,111,21.7
Pennington County,Minnesota,79.7535208000427,27,113,23.4
Pine County,Minnesota,79.0016613989854,27,115,20.2
Pipestone County,Minnesota,80.0193086044139,27,117,24.9
Polk County,Minnesota,78.3194715986002,27,119,23.9
Pope County,Minnesota,80.3827486024967,27,121,20.9
Ramsey County,Minnesota,79.7405478878912,27,123,23.4
Red Lake County,Minnesota,80.2298552216301,27,125,24.6
Redwood County,Minnesota,79.5061579029792,27,127,24.4
Renville County,Minnesota,78.8669987649515,27,129,22.9
Rice County,Minnesota,80.7271453612786,27,131,22.0
Rock County,Minnesota,79.3657396643018,27,133,25.0
Roseau County,Minnesota,79.7735188178275,27,135,24.4
Saint Louis County,Minnesota,78.9419745444364,27,137,19.2
Scott County,Minnesota,82.1138518596865,27,139,28.2
Sherburne County,Minnesota,80.383357109802,27,141,26.9
Sibley County,Minnesota,80.811647795401,27,143,23.9
Stearns County,Minnesota,82.0378353425759,27,145,23.0
Steele County,Minnesota,81.2648824524746,27,147,25.3
Stevens County,Minnesota,81.8955563723248,27,149,21.0
Swift County,Minnesota,80.0810067562889,27,151,22.5
Todd County,Minnesota,81.2856461700635,27,153,23.8
Traverse County,Minnesota,79.0114302419786,27,155,20.8
Wabasha County,Minnesota,81.9371847107821,27,157,21.6
Wadena County,Minnesota,76.678064778703,27,159,25.0
Waseca County,Minnesota,80.6621443693572,27,161,23.5
Washington County,Minnesota,81.9860917323612,27,163,24.9
Watonwan County,Minnesota,80.0533143536912,27,165,24.3
Wilkin County,Minnesota,78.7357422586337,27,167,21.9
Winona County,Minnesota,80.621359566591,27,169,18.2
Wright County,Minnesota,80.9521738087073,27,171,28.4
Yellow Medicine County,Minnesota,80.0686995853892,27,173,23.1
Adams County,Mississippi,73.3521855674145,28,001,20.9
Alcorn County,Mississippi,73.4465808381494,28,003,23.6
Amite County,Mississippi,75.677615229504,28,005,20.8
Attala County,Mississippi,72.8976995776746,28,007,25.5
Benton County,Mississippi,73.5061717492102,28,009,21.8
Bolivar County,Mississippi,71.2291505689041,28,011,25.0
Calhoun County,Mississippi,74.2502106503749,28,013,23.9
Carroll County,Mississippi,76.2378612146671,28,015,19.4
Chickasaw County,Mississippi,74.6820919742072,28,017,24.9
Choctaw County,Mississippi,75.5357947601327,28,019,22.2
Claiborne County,Mississippi,72.502953698135,28,021,21.8
Clarke County,Mississippi,73.507716745289,28,023,22.6
Clay County,Mississippi,74.9542167222987,28,025,23.3
Coahoma County,Mississippi,70.2929874356822,28,027,27.5
Copiah County,Mississippi,74.0881933320771,28,029,23.4
Covington County,Mississippi,72.5691130907379,28,031,25.0
DeSoto County,Mississippi,76.8315711788465,28,033,26.2
Forrest County,Mississippi,73.779146940636,28,035,23.2
Franklin County,Mississippi,74.3576038085538,28,037,24.0
George County,Mississippi,72.4213936806822,28,039,26.6
Greene County,Mississippi,74.6061714582396,28,041,19.8
Grenada County,Mississippi,71.5093752343559,28,043,23.8
Hancock County,Mississippi,76.4972943927165,28,045,21.3
Harrison County,Mississippi,74.6454415455631,28,047,24.2
Hinds County,Mississippi,74.9893911701427,28,049,24.7
Holmes County,Mississippi,71.1283306190524,28,051,26.2
Humphreys County,Mississippi,71.9890871858874,28,053,26.6
Issaquena County,Mississippi,73.6658212759949,28,055,15.1
Itawamba County,Mississippi,73.8065413968054,28,057,21.9
Jackson County,Mississippi,75.4706646344949,28,059,23.8
Jasper County,Mississippi,74.5699718175102,28,061,22.9
Jefferson County,Mississippi,72.7275799981937,28,063,23.0
Jefferson Davis County,Mississippi,72.8732348178508,28,065,20.3
Jones County,Mississippi,74.6084227676166,28,067,25.5
Kemper County,Mississippi,76.1637086437793,28,069,19.3
Lafayette County,Mississippi,77.6720011589246,28,071,18.2
Lamar County,Mississippi,78.5912219001376,28,073,25.2
Lauderdale County,Mississippi,74.3193500164016,28,075,23.8
Lawrence County,Mississippi,73.2815006125277,28,077,24.5
Leake County,Mississippi,74.0608986827989,28,079,26.6
Lee County,Mississippi,74.4938147794221,28,081,25.6
Leflore County,Mississippi,71.1834809846635,28,083,27.8
Lincoln County,Mississippi,73.5991198599848,28,085,24.3
Lowndes County,Mississippi,74.9891942982254,28,087,23.9
Madison County,Mississippi,75.7135149129389,28,089,25.4
Marion County,Mississippi,72.1925228361844,28,091,23.3
Marshall County,Mississippi,73.5668138245491,28,093,21.6
Monroe County,Mississippi,75.1250132253396,28,095,22.9
Montgomery County,Mississippi,73.2545460337497,28,097,22.8
Neshoba County,Mississippi,70.9493261832816,28,099,28.0
Newton County,Mississippi,73.5445042556815,28,101,25.4
Noxubee County,Mississippi,74.4811921596975,28,103,25.2
Oktibbeha County,Mississippi,77.6858249286776,28,105,17.5
Panola County,Mississippi,72.6940608295925,28,107,25.3
Pearl River County,Mississippi,74.1107457917608,28,109,22.6
Perry County,Mississippi,73.9896090963586,28,111,23.4
Pike County,Mississippi,72.0041953877977,28,113,26.3
Pontotoc County,Mississippi,76.2528640447928,28,115,27.0
Prentiss County,Mississippi,74.1872303810698,28,117,22.6
Quitman County,Mississippi,70.3893361300963,28,119,24.3
Rankin County,Mississippi,78.5855701663119,28,121,23.8
Scott County,Mississippi,73.9607933287277,28,123,26.6
Sharkey County,Mississippi,72.0266428382192,28,125,24.4
Simpson County,Mississippi,73.6884246534355,28,127,24.4
Smith County,Mississippi,75.1538555839073,28,129,24.2
Stone County,Mississippi,73.8969525249043,28,131,22.1
Sunflower County,Mississippi,70.8718876871986,28,133,22.9
Tallahatchie County,Mississippi,73.1858797676349,28,135,20.0
Tate County,Mississippi,74.7031254584882,28,137,23.4
Tippah County,Mississippi,73.4033231284254,28,139,24.7
Tishomingo County,Mississippi,72.6176646819544,28,141,22.0
Tunica County,Mississippi,70.7933367715836,28,143,29.7
Union County,Mississippi,75.3567663148144,28,145,25.3
Walthall County,Mississippi,73.7932254076213,28,147,23.7
Warren County,Mississippi,73.9071609124928,28,149,24.4
Washington County,Mississippi,71.0140893977,28,151,26.2
Wayne County,Mississippi,75.0178284245057,28,153,24.8
Webster County,Mississippi,72.5603139772298,28,155,23.9
Wilkinson County,Mississippi,71.7965023887393,28,157,21.5
Winston County,Mississippi,74.2982584482341,28,159,23.2
Yalobusha County,Mississippi,72.4507184878946,28,161,22.9
Yazoo County,Mississippi,73.3737395541052,28,163,24.3
Adair County,Missouri,77.6195409372396,29,001,17.9
Andrew County,Missouri,78.9814105385543,29,003,23.1
Atchison County,Missouri,77.6590997510426,29,005,19.2
Audrain County,Missouri,76.3262168374703,29,007,23.3
Barry County,Missouri,75.7930627590171,29,009,22.7
Barton County,Missouri,77.129635766826,29,011,24.2
Bates County,Missouri,76.1973832842447,29,013,23.9
Benton County,Missouri,76.0608918456723,29,015,17.5
Bollinger County,Missouri,76.227506761191,29,017,22.0
Boone County,Missouri,79.7974715420295,29,019,20.3
Buchanan County,Missouri,76.4545516360264,29,021,22.8
Butler County,Missouri,73.4459180787145,29,023,23.6
Caldwell County,Missouri,77.158436217391,29,025,24.1
Callaway County,Missouri,77.3768629928399,29,027,21.2
Camden County,Missouri,79.1077716675111,29,029,17.8
Cape Girardeau County,Missouri,77.7568174251743,29,031,21.4
Carroll County,Missouri,76.6243259464188,29,033,22.7
Carter County,Missouri,73.7986327297241,29,035,24.9
Cass County,Missouri,78.6090649531424,29,037,24.6
Cedar County,Missouri,75.2847976463689,29,039,24.2
Chariton County,Missouri,78.9518905003235,29,041,22.9
Christian County,Missouri,79.1736056011551,29,043,25.8
Clark County,Missouri,76.975092718626,29,045,23.1
Clay County,Missouri,79.4418714248477,29,047,24.5
Clinton County,Missouri,76.4083445794934,29,049,23.7
Cole County,Missouri,78.98878903648,29,051,22.6
Cooper County,Missouri,77.6469272182346,29,053,21.9
Crawford County,Missouri,74.8183178511854,29,055,23.1
Dade County,Missouri,75.8065282049663,29,057,20.9
Dallas County,Missouri,75.8970642404141,29,059,24.2
Daviess County,Missouri,77.5786053643932,29,061,25.7
DeKalb County,Missouri,78.4421285504596,29,063,16.5
Dent County,Missouri,75.8167934404493,29,065,22.8
Douglas County,Missouri,76.3350851589642,29,067,21.4
Dunklin County,Missouri,71.9686702609457,29,069,25.8
Franklin County,Missouri,76.7704365322309,29,071,23.2
Gasconade County,Missouri,76.7338178260298,29,073,21.2
Gentry County,Missouri,77.3867564273687,29,075,24.5
Greene County,Missouri,77.113505234041,29,077,21.0
Grundy County,Missouri,77.2758231559925,29,079,23.2
Harrison County,Missouri,77.7067963839547,29,081,24.5
Henry County,Missouri,75.3139833990146,29,083,22.3
Hickory County,Missouri,76.5068162824632,29,085,16.8
Holt County,Missouri,79.0746666322744,29,087,20.4
Howard County,Missouri,78.0624291935799,29,089,22.3
Howell County,Missouri,74.9287477704159,29,091,23.7
Iron County,Missouri,73.0483024264621,29,093,20.9
Jackson County,Missouri,77.2532136378977,29,095,23.8
Jasper County,Missouri,76.0767438120459,29,097,25.2
Jefferson County,Missouri,76.220540591763,29,099,23.6
Johnson County,Missouri,78.0516742750014,29,101,21.6
