County,State,State_FIPS,County_FIPS,age_60_and_over
Leake County,Mississippi,28,079,11.4
Lee County,Mississippi,28,081,11.9
Leflore County,Mississippi,28,083,10.0
Lincoln County,Mississippi,28,085,12.9
Lowndes County,Mississippi,28,087,11.9
Madison County,Mississippi,28,089,10.1
Marion County,Mississippi,28,091,13.4
Marshall County,Mississippi,28,093,12.4
Monroe County,Mississippi,28,095,14.5
Montgomery County,Mississippi,28,097,16.3
Neshoba County,Mississippi,28,099,12.1
Newton County,Mississippi,28,101,14.1
Noxubee County,Mississippi,28,103,12.4
Oktibbeha County,Mississippi,28,105,8.4
Panola County,Mississippi,28,107,12.0
Pearl River County,Mississippi,28,109,14.4
Perry County,Mississippi,28,111,13.7
Pike County,Mississippi,28,113,13.2
Pontotoc County,Mississippi,28,115,11.9
Prentiss County,Mississippi,28,117,13.3
Quitman County,Mississippi,28,119,12.7
Rankin County,Mississippi,28,121,10.8
Scott County,Mississippi,28,123,11.0
Sharkey County,Mississippi,28,125,13.3
Simpson County,Mississippi,28,127,13.0
Smith County,Mississippi,28,129,14.7
Stone County,Mississippi,28,131,11.6
Sunflower County,Mississippi,28,133,8.3
Tallahatchie County,Mississippi,28,135,9.2
Tate County,Mississippi,28,137,12.4
Tippah County,Mississippi,28,139,13.7
Tishomingo County,Mississippi,28,141,16.8
Tunica County,Mississippi,28,143,9.2
Union County,Mississippi,28,145,13.4
Walthall County,Mississippi,28,147,14.3
Warren County,Mississippi,28,149,12.2
Washington County,Mississippi,28,151,11.1
Wayne County,Mississippi,28,153,13.4
Webster County,Mississippi,28,155,13.1
Wilkinson County,Mississippi,28,157,11.5
Winston County,Mississippi,28,159,14.6
Yalobusha County,Mississippi,28,161,15.6
Yazoo County,Mississippi,28,163,8.8
Adair County,Missouri,29,001,12.2
Andrew County,Missouri,29,003,14.6
Atchison County,Missouri,29,005,20.9
Audrain County,Missouri,29,007,15.1
Barry County,Missouri,29,009,17.6
Barton County,Missouri,29,011,16.0
Bates County,Missouri,29,013,16.5
Benton County,Missouri,29,015,27.0
Bollinger County,Missouri,29,017,16.4
Boone County,Missouri,29,019,8.7
Buchanan County,Missouri,29,021,11.6
Butler County,Missouri,29,023,15.4
Caldwell County,Missouri,29,025,16.7
Callaway County,Missouri,29,027,11.8
Camden County,Missouri,29,029,23.7
Cape Girardeau County,Missouri,29,031,13.0
Carroll County,Missouri,29,033,18.0
Carter County,Missouri,29,035,16.9
Cass County,Missouri,29,037,13.1
Cedar County,Missouri,29,039,21.6
Chariton County,Missouri,29,041,19.5
Christian County,Missouri,29,043,12.4
Clark County,Missouri,29,045,16.9
Clay County,Missouri,29,047,10.5
Clinton County,Missouri,29,049,15.7
Cole County,Missouri,29,051,11.3
Cooper County,Missouri,29,053,13.3
Crawford County,Missouri,29,055,15.6
Dade County,Missouri,29,057,19.4
Dallas County,Missouri,29,059,16.9
Daviess County,Missouri,29,061,17.4
DeKalb County,Missouri,29,063,10.9
Dent County,Missouri,29,065,17.8
Douglas County,Missouri,29,067,19.9
Dunklin County,Missouri,29,069,14.8
Franklin County,Missouri,29,071,13.1
Gasconade County,Missouri,29,073,18.5
Gentry County,Missouri,29,075,17.4
Greene County,Missouri,29,077,12.6
Grundy County,Missouri,29,079,18.1
Harrison County,Missouri,29,081,18.3
Henry County,Missouri,29,083,18.5
Hickory County,Missouri,29,085,30.5
Holt County,Missouri,29,087,19.6
Howard County,Missouri,29,089,14.2
Howell County,Missouri,29,091,15.9
Iron County,Missouri,29,093,16.6
Jackson County,Missouri,29,095,11.2
Jasper County,Missouri,29,097,11.8
Jefferson County,Missouri,29,099,11.0
Johnson County,Missouri,29,101,10.5
Knox County,Missouri,29,103,17.5
Laclede County,Missouri,29,105,14.7
Lafayette County,Missouri,29,107,15.5
Lawrence County,Missouri,29,109,15.1
Lewis County,Missouri,29,111,15.3
Lincoln County,Missouri,29,113,10.6
Linn County,Missouri,29,115,17.3
Livingston County,Missouri,29,117,17.7
McDonald County,Missouri,29,119,12.7
Macon County,Missouri,29,121,18.1
Madison County,Missouri,29,123,17.3
Maries County,Missouri,29,125,18.3
Marion County,Missouri,29,127,14.7
Mercer County,Missouri,29,129,18.8
Miller County,Missouri,29,131,15.6
Mississippi County,Missouri,29,133,12.7
Moniteau County,Missouri,29,135,12.1
Monroe County,Missouri,29,137,18.6
Montgomery County,Missouri,29,139,17.0
Morgan County,Missouri,29,141,22.1
New Madrid County,Missouri,29,143,14.6
Newton County,Missouri,29,145,14.9
Nodaway County,Missouri,29,147,11.9
Oregon County,Missouri,29,149,21.1
Osage County,Missouri,29,151,13.8
Ozark County,Missouri,29,153,24.0
Pemiscot County,Missouri,29,155,13.1
Perry County,Missouri,29,157,13.9
Pettis County,Missouri,29,159,12.9
Phelps County,Missouri,29,161,12.1
Pike County,Missouri,29,163,13.4
Platte County,Missouri,29,165,11.1
Polk County,Missouri,29,167,15.2
Pulaski County,Missouri,29,169,5.6
Putnam County,Missouri,29,171,20.7
Ralls County,Missouri,29,173,17.7
Randolph County,Missouri,29,175,11.8
Ray County,Missouri,29,177,14.6
Reynolds County,Missouri,29,179,21.6
Ripley County,Missouri,29,181,17.9
Saint Charles County,Missouri,29,183,11.0
Saint Clair County,Missouri,29,185,22.8
Sainte Genevieve County,Missouri,29,186,15.2
Saint Francois County,Missouri,29,187,11.9
Saint Louis County,Missouri,29,189,13.7
Saline County,Missouri,29,195,13.9
Schuyler County,Missouri,29,197,17.8
Scotland County,Missouri,29,199,16.3
Scott County,Missouri,29,201,14.1
Shannon County,Missouri,29,203,16.9
Shelby County,Missouri,29,205,16.9
Stoddard County,Missouri,29,207,16.4
Stone County,Missouri,29,209,25.9
Sullivan County,Missouri,29,211,15.5
Taney County,Missouri,29,213,18.0
Texas County,Missouri,29,215,16.8
Vernon County,Missouri,29,217,15.6
Warren County,Missouri,29,219,14.6
Washington County,Missouri,29,221,13.5
Wayne County,Missouri,29,223,20.9
Webster County,Missouri,29,225,12.6
Worth County,Missouri,29,227,20.9
Wright County,Missouri,29,229,16.5
Saint Louis City,Missouri,29,510,9.0
Beaverhead County,Montana,30,001,18.3
Big Horn County,Montana,30,003,9.9
Blaine County,Montana,30,005,12.0
Broadwater County,Montana,30,007,19.1
Carbon County,Montana,30,009,20.7
Carter County,Montana,30,011,21.6
Cascade County,Montana,30,013,14.7
Chouteau County,Montana,30,015,16.4
Custer County,Montana,30,017,16.5
Daniels County,Montana,30,019,22.1
Dawson County,Montana,30,021,14.9
Deer Lodge County,Montana,30,023,17.3
Fallon County,Montana,30,025,15.5
Fergus County,Montana,30,027,20.8
Flathead County,Montana,30,029,15.0
Gallatin County,Montana,30,031,9.4
Garfield County,Montana,30,033,22.6
Glacier County,Montana,30,035,10.1
Granite County,Montana,30,039,27.4
Hill County,Montana,30,041,11.6
Jefferson County,Montana,30,043,16.7
Judith Basin County,Montana,30,045,21.9
Lake County,Montana,30,047,18.1
Lewis and Clark County,Montana,30,049,13.9
Liberty County,Montana,30,051,20.7
Lincoln County,Montana,30,053,22.5
McCone County,Montana,30,055,21.8
Madison County,Montana,30,057,23.7
Meagher County,Montana,30,059,22.2
Mineral County,Montana,30,061,25.0
Missoula County,Montana,30,063,11.5
Musselshell County,Montana,30,065,20.0
Phillips County,Montana,30,071,19.0
Pondera County,Montana,30,073,18.3
Powder River County,Montana,30,075,22.2
Powell County,Montana,30,077,14.6
Prairie County,Montana,30,079,26.5
Ravalli County,Montana,30,081,20.4
Richland County,Montana,30,083,12.4
Roosevelt County,Montana,30,085,9.1
Rosebud County,Montana,30,087,12.4
Sanders County,Montana,30,089,25.1
Sheridan County,Montana,30,091,19.2
Silver Bow County,Montana,30,093,14.3
Stillwater County,Montana,30,095,18.6
Sweet Grass County,Montana,30,097,16.8
Teton County,Montana,30,099,20.5
Toole County,Montana,30,101,12.4
Valley County,Montana,30,105,20.0
Wheatland County,Montana,30,107,28.7
Wibaux County,Montana,30,109,22.5
Yellowstone County,Montana,30,111,13.2
Park County,Montana,30,067,17.1
Adams County,Nebraska,31,001,13.5
Antelope County,Nebraska,31,003,19.1
Boone County,Nebraska,31,011,18.4
Box Butte County,Nebraska,31,013,13.2
Boyd County,Nebraska,31,015,23.8
Brown County,Nebraska,31,017,22.2
Buffalo County,Nebraska,31,019,10.5
Burt County,Nebraska,31,021,21.2
Butler County,Nebraska,31,023,17.7
Cass County,Nebraska,31,025,13.9
Cedar County,Nebraska,31,027,18.3
Chase County,Nebraska,31,029,18.7
Cherry County,Nebraska,31,031,19.6
Cheyenne County,Nebraska,31,033,13.7
Clay County,Nebraska,31,035,16.7
Colfax County,Nebraska,31,037,10.9
Cuming County,Nebraska,31,039,18.5
Custer County,Nebraska,31,041,18.6
Dakota County,Nebraska,31,043,10.4
Dawes County,Nebraska,31,045,15.9
Dawson County,Nebraska,31,047,12.0
Deuel County,Nebraska,31,049,20.4
Dixon County,Nebraska,31,051,16.4
Dodge County,Nebraska,31,053,16.3
Douglas County,Nebraska,31,055,9.5
Dundy County,Nebraska,31,057,19.1
Fillmore County,Nebraska,31,059,20.1
Franklin County,Nebraska,31,061,22.9
Frontier County,Nebraska,31,063,19.3
Furnas County,Nebraska,31,065,20.5
Gage County,Nebraska,31,067,17.2
Garden County,Nebraska,31,069,24.8
Garfield County,Nebraska,31,071,25.1
Gosper County,Nebraska,31,073,16.5
Greeley County,Nebraska,31,077,21.6
Hall County,Nebraska,31,079,12.2
Hamilton County,Nebraska,31,081,15.2
Harlan County,Nebraska,31,083,23.9
Hitchcock County,Nebraska,31,087,20.5
Holt County,Nebraska,31,089,18.1
Howard County,Nebraska,31,093,18.1
Jefferson County,Nebraska,31,095,19.5
Johnson County,Nebraska,31,097,14.0
Kearney County,Nebraska,31,099,16.1
Keith County,Nebraska,31,101,21.3
Kimball County,Nebraska,31,105,22.6
Knox County,Nebraska,31,107,20.5
Lancaster County,Nebraska,31,109,10.0
Lincoln County,Nebraska,31,111,14.3
Madison County,Nebraska,31,119,13.2
Merrick County,Nebraska,31,121,16.6
Morrill County,Nebraska,31,123,17.2
Nance County,Nebraska,31,125,16.4
Nemaha County,Nebraska,31,127,16.0
Nuckolls County,Nebraska,31,129,23.6
Otoe County,Nebraska,31,131,16.8
Pawnee County,Nebraska,31,133,23.0
Perkins County,Nebraska,31,135,17.7
Phelps County,Nebraska,31,137,16.5
Pierce County,Nebraska,31,139,16.0
Platte County,Nebraska,31,141,13.3
Polk County,Nebraska,31,143,18.1
Red Willow County,Nebraska,31,145,16.8
Richardson County,Nebraska,31,147,20.5
Rock County,Nebraska,31,149,19.5
Saline County,Nebraska,31,151,12.3
Sarpy County,Nebraska,31,153,8.4
Saunders County,Nebraska,31,155,14.9
Scotts Bluff County,Nebraska,31,157,15.0
Seward County,Nebraska,31,159,14.1
Sheridan County,Nebraska,31,161,21.8
Sherman County,Nebraska,31,163,22.0
Sioux County,Nebraska,31,165,20.4
Stanton County,Nebraska,31,167,13.2
Thayer County,Nebraska,31,169,22.2
Thurston County,Nebraska,31,173,10.4
Valley County,Nebraska,31,175,22.5
Washington County,Nebraska,31,177,13.7
Wayne County,Nebraska,31,179,12.3
Webster County,Nebraska,31,181,20.8
York County,Nebraska,31,185,16.0
Churchill County,Nevada,32,001,15.7
Clark County,Nevada,32,003,11.5
Douglas County,Nevada,32,005,22.4
Elko County,Nevada,32,007,8.5
Eureka County,Nevada,32,011,11.9
Humboldt County,Nevada,32,013,9.4
Lander County,Nevada,32,015,17.1
Lincoln County,Nevada,32,017,16.3
Lyon County,Nevada,32,019,17.7
Mineral County,Nevada,32,021,18.6
Nye County,Nevada,32,023,26.6
Pershing County,Nevada,32,027,12.2
Storey County,Nevada,32,029,24.0
Washoe County,Nevada,32,031,12.5
White Pine County,Nevada,32,033,13.5
Carson City,Nevada,32,510,15.6
Belknap County,New Hampshire,33,001,17.2
Carroll County,New Hampshire,33,003,21.8
Cheshire County,New Hampshire,33,005,14.7
Coos County,New Hampshire,33,007,18.5
Grafton County,New Hampshire,33,009,15.6
Hillsborough County,New Hampshire,33,011,11.3
Merrimack County,New Hampshire,33,013,13.1
Rockingham County,New Hampshire,33,015,12.7
Strafford County,New Hampshire,33,017,11.5
Sullivan County,New Hampshire,33,019,16.2
Atlantic County,New Jersey,34,001,13.4
Bergen County,New Jersey,34,003,13.6
Burlington County,New Jersey,34,005,12.7
Camden County,New Jersey,34,007,11.7
Cape May County,New Jersey,34,009,20.5
Cumberland County,New Jersey,34,011,10.7
Essex County,New Jersey,34,013,10.0
Gloucester County,New Jersey,34,015,11.6
Hudson County,New Jersey,34,017,8.7
Hunterdon County,New Jersey,34,019,13.0
Mercer County,New Jersey,34,021,11.2
Middlesex County,New Jersey,34,023,11.1
Monmouth County,New Jersey,34,025,12.8
Morris County,New Jersey,34,027,12.9
Ocean County,New Jersey,34,029,18.7
Passaic County,New Jersey,34,031,10.8
Salem County,New Jersey,34,033,14.2
Somerset County,New Jersey,34,035,11.5
Sussex County,New Jersey,34,037,12.3
Union County,New Jersey,34,039,10.8
Warren County,New Jersey,34,041,13.1
Bernalillo County,New Mexico,35,001,11.7
Catron County,New Mexico,35,003,30.1
Chaves County,New Mexico,35,005,13.2
Colfax County,New Mexico,35,007,20.0
Curry County,New Mexico,35,009,9.6
De Baca County,New Mexico,35,011,17.9
Dona Ana County,New Mexico,35,013,12.5
Eddy County,New Mexico,35,015,12.3
Grant County,New Mexico,35,017,22.0
Guadalupe County,New Mexico,35,019,15.3
Hidalgo County,New Mexico,35,023,17.4
Lea County,New Mexico,35,025,9.7
Lincoln County,New Mexico,35,027,24.4
Los Alamos County,New Mexico,35,028,15.5
Luna County,New Mexico,35,029,19.6
McKinley County,New Mexico,35,031,8.7
Mora County,New Mexico,35,033,24.6
Otero County,New Mexico,35,035,14.1
Quay County,New Mexico,35,037,21.8
Rio Arriba County,New Mexico,35,039,14.1
Roosevelt County,New Mexico,35,041,10.9
Sandoval County,New Mexico,35,043,12.6
San Juan County,New Mexico,35,045,10.5
San Miguel County,New Mexico,35,047,15.7
Santa Fe County,New Mexico,35,049,16.0
Sierra County,New Mexico,35,051,34.1
Socorro County,New Mexico,35,053,14.5
Taos County,New Mexico,35,055,18.3
Torrance County,New Mexico,35,057,15.6
Union County,New Mexico,35,059,14.9
Cibola County,New Mexico,35,006,12.0
Valencia County,New Mexico,35,061,13.2
Albany County,New York,36,001,12.5
Allegany County,New York,36,003,14.7
Bronx County,New York,36,005,8.9
Broome County,New York,36,007,14.5
Cattaraugus County,New York,36,009,14.7
Cayuga County,New York,36,011,14.0
Chautauqua County,New York,36,013,15.2
Chemung County,New York,36,015,13.7
Chenango County,New York,36,017,16.5
Clinton County,New York,36,019,12.3
Columbia County,New York,36,021,17.8
Cortland County,New York,36,023,12.9
Delaware County,New York,36,025,19.4
Dutchess County,New York,36,027,12.8
Erie County,New York,36,029,13.8
Essex County,New York,36,031,17.2
Franklin County,New York,36,033,11.7
Fulton County,New York,36,035,14.8
Genesee County,New York,36,037,14.4
Greene County,New York,36,039,17.3
Hamilton County,New York,36,041,23.0
Herkimer County,New York,36,043,16.2
Jefferson County,New York,36,045,9.8
Kings County,New York,36,047,9.9
Lewis County,New York,36,049,14.4
Livingston County,New York,36,051,13.1
Madison County,New York,36,053,13.7
Monroe County,New York,36,055,12.8
Montgomery County,New York,36,057,14.8
Nassau County,New York,36,059,13.7
New York County,New York,36,061,11.9
Niagara County,New York,36,063,14.6
Oneida County,New York,36,065,14.5
Onondaga County,New York,36,067,12.8
Ontario County,New York,36,069,14.9
Orange County,New York,36,071,10.2
Orleans County,New York,36,073,13.9
Oswego County,New York,36,075,12.1
Otsego County,New York,36,077,16.3
Putnam County,New York,36,079,12.3
Queens County,New York,36,081,11.1
Rensselaer County,New York,36,083,12.5
Richmond County,New York,36,085,11.8
Rockland County,New York,36,087,12.2
Saint Lawrence County,New York,36,089,12.8
Saratoga County,New York,36,091,13.3
Schenectady County,New York,36,093,13.0
Schoharie County,New York,36,095,16.5
Schuyler County,New York,36,097,16.5
Seneca County,New York,36,099,14.3
Steuben County,New York,36,101,15.1
Suffolk County,New York,36,103,12.5
Sullivan County,New York,36,105,14.5
Tioga County,New York,36,107,15.6
Tompkins County,New York,36,109,10.0
Ulster County,New York,36,111,14.3
Warren County,New York,36,113,16.8
Washington County,New York,36,115,14.1
Wayne County,New York,36,117,14.2
Westchester County,New York,36,119,13.0
Wyoming County,New York,36,121,12.4
Yates County,New York,36,123,16.5
Alamance County,North Carolina,37,001,13.2
Alexander County,North Carolina,37,003,15.0
Alleghany County,North Carolina,37,005,19.7
Anson County,North Carolina,37,007,11.9
Ashe County,North Carolina,37,009,19.6
Avery County,North Carolina,37,011,15.6
Beaufort County,North Carolina,37,013,18.5
Bertie County,North Carolina,37,015,15.4
Bladen County,North Carolina,37,017,15.0
Brunswick County,North Carolina,37,019,24.2
Buncombe County,North Carolina,37,021,15.0
Burke County,North Carolina,37,023,14.8
Cabarrus County,North Carolina,37,025,10.3
Caldwell County,North Carolina,37,027,14.9
Camden County,North Carolina,37,029,13.5
Carteret County,North Carolina,37,031,19.3
Caswell County,North Carolina,37,033,15.5
Catawba County,North Carolina,37,035,13.5
Chatham County,North Carolina,37,037,19.1
Cherokee County,North Carolina,37,039,23.3
Chowan County,North Carolina,37,041,18.6
Clay County,North Carolina,37,043,24.7
Cleveland County,North Carolina,37,045,14.3
Columbus County,North Carolina,37,047,14.0
Craven County,North Carolina,37,049,14.1
Cumberland County,North Carolina,37,051,8.6
Currituck County,North Carolina,37,053,12.7
Dare County,North Carolina,37,055,16.3
Davidson County,North Carolina,37,057,14.0
Davie County,North Carolina,37,059,16.0
Duplin County,North Carolina,37,061,12.7
Durham County,North Carolina,37,063,8.9
Edgecombe County,North Carolina,37,065,13.6
Forsyth County,North Carolina,37,067,12.0
Franklin County,North Carolina,37,069,12.1
Gaston County,North Carolina,37,071,12.3
Gates County,North Carolina,37,073,15.1
Graham County,North Carolina,37,075,19.0
Granville County,North Carolina,37,077,12.0
Greene County,North Carolina,37,079,10.5
Guilford County,North Carolina,37,081,11.5
Halifax County,North Carolina,37,083,14.7
Harnett County,North Carolina,37,085,9.2
Haywood County,North Carolina,37,087,20.3
Henderson County,North Carolina,37,089,21.6
Hertford County,North Carolina,37,091,13.4
Hoke County,North Carolina,37,093,6.5
Hyde County,North Carolina,37,095,14.6
Iredell County,North Carolina,37,097,12.1
Jackson County,North Carolina,37,099,15.0
Johnston County,North Carolina,37,101,9.8
Jones County,North Carolina,37,103,18.2
Lee County,North Carolina,37,105,12.3
Lenoir County,North Carolina,37,107,14.2
Lincoln County,North Carolina,37,109,13.4
McDowell County,North Carolina,37,111,15.4
Macon County,North Carolina,37,113,23.6
Madison County,North Carolina,37,115,17.0
Martin County,North Carolina,37,117,16.9
Mecklenburg County,North Carolina,37,119,8.0
Mitchell County,North Carolina,37,121,20.2
Montgomery County,North Carolina,37,123,15.3
Moore County,North Carolina,37,125,21.7
Nash County,North Carolina,37,127,13.0
New Hanover County,North Carolina,37,129,13.1
Northampton County,North Carolina,37,131,18.0
Onslow County,North Carolina,37,133,6.5
Orange County,North Carolina,37,135,9.5
Pamlico County,North Carolina,37,137,22.0
Pasquotank County,North Carolina,37,139,12.5
Pender County,North Carolina,37,141,14.9
Perquimans County,North Carolina,37,143,22.2
Person County,North Carolina,37,145,14.1
Pitt County,North Carolina,37,147,9.5
Polk County,North Carolina,37,149,23.7
Randolph County,North Carolina,37,151,13.5
Richmond County,North Carolina,37,153,13.2
Robeson County,North Carolina,37,155,10.7
Rockingham County,North Carolina,37,157,15.1
Rowan County,North Carolina,37,159,13.5
Rutherford County,North Carolina,37,161,16.5
Sampson County,North Carolina,37,163,12.7
Scotland County,North Carolina,37,165,12.3
Stanly County,North Carolina,37,167,14.6
Stokes County,North Carolina,37,169,15.6
Surry County,North Carolina,37,171,15.4
Swain County,North Carolina,37,173,16.3
Transylvania County,North Carolina,37,175,25.3
Tyrrell County,North Carolina,37,177,12.1
Union County,North Carolina,37,179,9.4
Vance County,North Carolina,37,181,13.3
Wake County,North Carolina,37,183,8.1
Warren County,North Carolina,37,185,17.2
Washington County,North Carolina,37,187,18.0
Watauga County,North Carolina,37,189,12.1
Wayne County,North Carolina,37,191,11.4
Wilkes County,North Carolina,37,193,16.7
Wilson County,North Carolina,37,195,13.5
Yadkin County,North Carolina,37,197,15.4
Yancey County,North Carolina,37,199,20.2
Adams County,North Dakota,38,001,25.3
Barnes County,North Dakota,38,003,17.4
Benson County,North Dakota,38,005,12.4
Bottineau County,North Dakota,38,009,18.6
Bowman County,North Dakota,38,011,18.8
Burke County,North Dakota,38,013,16.2
Burleigh County,North Dakota,38,015,12.1
Cass County,North Dakota,38,017,8.7
Cavalier County,North Dakota,38,019,23.8
Dickey County,North Dakota,38,021,18.3
Divide County,North Dakota,38,023,22.8
Dunn County,North Dakota,38,025,14.7
Eddy County,North Dakota,38,027,19.8
Emmons County,North Dakota,38,029,24.3
Foster County,North Dakota,38,031,19.6
Golden Valley County,North Dakota,38,033,18.7
Grand Forks County,North Dakota,38,035,9.2
Grant County,North Dakota,38,037,24.6
Griggs County,North Dakota,38,039,26.7
Hettinger County,North Dakota,38,041,22.8
Kidder County,North Dakota,38,043,21.2
LaMoure County,North Dakota,38,045,20.5
Logan County,North Dakota,38,047,27.5
McHenry County,North Dakota,38,049,17.9
McIntosh County,North Dakota,38,051,28.1
McKenzie County,North Dakota,38,053,9.6
McLean County,North Dakota,38,055,20.3
Mercer County,North Dakota,38,057,14.2
Morton County,North Dakota,38,059,13.3
Mountrail County,North Dakota,38,061,10.4
Nelson County,North Dakota,38,063,25.0
Oliver County,North Dakota,38,065,20.0
Pembina County,North Dakota,38,067,18.8
Pierce County,North Dakota,38,069,19.9
Ramsey County,North Dakota,38,071,16.4
Ransom County,North Dakota,38,073,17.9
Renville County,North Dakota,38,075,17.3
Richland County,North Dakota,38,077,13.1
Rolette County,North Dakota,38,079,9.3
Sargent County,North Dakota,38,081,17.8
Sheridan County,North Dakota,38,083,25.0
Sioux County,North Dakota,38,085,6.4
Stark County,North Dakota,38,089,12.0
Steele County,North Dakota,38,091,20.2
Stutsman County,North Dakota,38,093,14.6
Towner County,North Dakota,38,095,20.1
Traill County,North Dakota,38,097,15.6
Walsh County,North Dakota,38,099,18.0
Ward County,North Dakota,38,101,10.0
Wells County,North Dakota,38,103,25.9
Williams County,North Dakota,38,105,9.4
Adams County,Ohio,39,001,14.7
Allen County,Ohio,39,003,12.9
Ashland County,Ohio,39,005,15.0
Ashtabula County,Ohio,39,007,14.5
Athens County,Ohio,39,009,9.4
Auglaize County,Ohio,39,011,14.0
Belmont County,Ohio,39,013,15.0
Brown County,Ohio,39,015,14.5
Butler County,Ohio,39,017,11.0
Carroll County,Ohio,39,019,16.8
Champaign County,Ohio,39,021,14.0
Clark County,Ohio,39,023,15.1
Clermont County,Ohio,39,025,11.6
Clinton County,Ohio,39,027,12.8
Columbiana County,Ohio,39,029,15.2
Coshocton County,Ohio,39,031,14.9
Crawford County,Ohio,39,033,16.5
Cuyahoga County,Ohio,39,035,13.6
Darke County,Ohio,39,037,15.9
Defiance County,Ohio,39,039,13.9
Delaware County,Ohio,39,041,9.5
Erie County,Ohio,39,043,17.2
Fairfield County,Ohio,39,045,11.9
Fayette County,Ohio,39,047,14.2
Franklin County,Ohio,39,049,8.8
Fulton County,Ohio,39,051,13.6
Gallia County,Ohio,39,053,14.6
Geauga County,Ohio,39,055,15.4
Greene County,Ohio,39,057,13.2
Guernsey County,Ohio,39,059,15.2
Hamilton County,Ohio,39,061,11.7
Hancock County,Ohio,39,063,13.5
Hardin County,Ohio,39,065,12.4
Harrison County,Ohio,39,067,17.6
Henry County,Ohio,39,069,14.5
Highland County,Ohio,39,071,14.6
Hocking County,Ohio,39,073,15.5
Holmes County,Ohio,39,075,10.7
Huron County,Ohio,39,077,13.0
Jackson County,Ohio,39,079,13.1
Jefferson County,Ohio,39,081,16.8
Knox County,Ohio,39,083,14.1
Lake County,Ohio,39,085,14.8
Lawrence County,Ohio,39,087,14.8
Licking County,Ohio,39,089,12.8
Logan County,Ohio,39,091,14.1
Lorain County,Ohio,39,093,13.5
Lucas County,Ohio,39,095,11.9
Madison County,Ohio,39,097,10.7
Mahoning County,Ohio,39,099,15.6
Marion County,Ohio,39,101,12.2
Medina County,Ohio,39,103,13.2
Meigs County,Ohio,39,105,14.9
Mercer County,Ohio,39,107,14.1
Miami County,Ohio,39,109,14.6
Monroe County,Ohio,39,111,19.9
Montgomery County,Ohio,39,113,13.8
Morgan County,Ohio,39,115,17.1
Morrow County,Ohio,39,117,13.3
Muskingum County,Ohio,39,119,13.8
Noble County,Ohio,39,121,19.0
Ottawa County,Ohio,39,123,18.9
Paulding County,Ohio,39,125,14.0
Perry County,Ohio,39,127,12.5
Pickaway County,Ohio,39,129,11.8
Pike County,Ohio,39,131,13.3
Portage County,Ohio,39,133,12.8
Preble County,Ohio,39,135,14.6
Putnam County,Ohio,39,137,13.0
Richland County,Ohio,39,139,14.6
Ross County,Ohio,39,141,11.8
Sandusky County,Ohio,39,143,14.0
Scioto County,Ohio,39,145,13.6
Seneca County,Ohio,39,147,13.0
Shelby County,Ohio,39,149,12.1
Stark County,Ohio,39,151,14.9
Summit County,Ohio,39,153,13.3
Trumbull County,Ohio,39,155,16.3
Tuscarawas County,Ohio,39,157,14.9
Union County,Ohio,39,159,9.9
Van Wert County,Ohio,39,161,15.1
Vinton County,Ohio,39,163,13.9
Warren County,Ohio,39,165,10.6
Washington County,Ohio,39,167,16.5
Wayne County,Ohio,39,169,13.7
Williams County,Ohio,39,171,14.8
Wood County,Ohio,39,173,11.4
Wyandot County,Ohio,39,175,14.6
Adair County,Oklahoma,40,001,12.7
Alfalfa County,Oklahoma,40,003,16.3
Atoka County,Oklahoma,40,005,14.8
Beaver County,Oklahoma,40,007,16.2
Beckham County,Oklahoma,40,009,9.5
Blaine County,Oklahoma,40,011,14.7
Bryan County,Oklahoma,40,013,15.2
Caddo County,Oklahoma,40,015,12.6
Canadian County,Oklahoma,40,017,10.3
Carter County,Oklahoma,40,019,13.6
Cherokee County,Oklahoma,40,021,13.3
Choctaw County,Oklahoma,40,023,17.8
Cimarron County,Oklahoma,40,025,19.4
Cleveland County,Oklahoma,40,027,9.7
Coal County,Oklahoma,40,029,16.7
Comanche County,Oklahoma,40,031,9.0
Cotton County,Oklahoma,40,033,16.8
Craig County,Oklahoma,40,035,15.4
Creek County,Oklahoma,40,037,14.4
Custer County,Oklahoma,40,039,11.4
Delaware County,Oklahoma,40,041,21.4
Dewey County,Oklahoma,40,043,17.1
Ellis County,Oklahoma,40,045,18.1
Garfield County,Oklahoma,40,047,13.3
Garvin County,Oklahoma,40,049,15.3
Grady County,Oklahoma,40,051,13.0
Grant County,Oklahoma,40,053,19.2
Greer County,Oklahoma,40,055,13.1
Harmon County,Oklahoma,40,057,15.8
Harper County,Oklahoma,40,059,15.1
Haskell County,Oklahoma,40,061,17.6
Hughes County,Oklahoma,40,063,15.0
Jackson County,Oklahoma,40,065,11.8
Jefferson County,Oklahoma,40,067,17.4
Johnston County,Oklahoma,40,069,15.8
Kay County,Oklahoma,40,071,15.5
Kingfisher County,Oklahoma,40,073,13.5
Kiowa County,Oklahoma,40,075,17.2
Latimer County,Oklahoma,40,077,17.9
Le Flore County,Oklahoma,40,079,14.7
Lincoln County,Oklahoma,40,081,15.1
Logan County,Oklahoma,40,083,13.4
Love County,Oklahoma,40,085,16.7
McClain County,Oklahoma,40,087,13.0
McCurtain County,Oklahoma,40,089,15.0
McIntosh County,Oklahoma,40,091,22.9
Major County,Oklahoma,40,093,17.2
Marshall County,Oklahoma,40,095,19.3
