County,State,State_FIPS,County_FIPS,professional_degree
Haskell County,Oklahoma,40,061,11.0
Hughes County,Oklahoma,40,063,38.0
Jackson County,Oklahoma,40,065,222.0
Jefferson County,Oklahoma,40,067,38.0
Johnston County,Oklahoma,40,069,106.0
Kay County,Oklahoma,40,071,318.0
Kingfisher County,Oklahoma,40,073,59.0
Kiowa County,Oklahoma,40,075,55.0
Latimer County,Oklahoma,40,077,52.0
Le Flore County,Oklahoma,40,079,161.0
Lincoln County,Oklahoma,40,081,73.0
Logan County,Oklahoma,40,083,398.0
Love County,Oklahoma,40,085,35.0
McClain County,Oklahoma,40,087,248.0
McCurtain County,Oklahoma,40,089,98.0
McIntosh County,Oklahoma,40,091,65.0
Major County,Oklahoma,40,093,20.0
Marshall County,Oklahoma,40,095,114.0
Mayes County,Oklahoma,40,097,111.0
Murray County,Oklahoma,40,099,61.0
Muskogee County,Oklahoma,40,101,301.0
Noble County,Oklahoma,40,103,119.0
Nowata County,Oklahoma,40,105,32.0
Okfuskee County,Oklahoma,40,107,25.0
Oklahoma County,Oklahoma,40,109,10512.0
Okmulgee County,Oklahoma,40,111,140.0
Osage County,Oklahoma,40,113,168.0
Ottawa County,Oklahoma,40,115,163.0
Pawnee County,Oklahoma,40,117,67.0
Payne County,Oklahoma,40,119,716.0
Pittsburg County,Oklahoma,40,121,198.0
Pontotoc County,Oklahoma,40,123,230.0
Pottawatomie County,Oklahoma,40,125,460.0
Pushmataha County,Oklahoma,40,127,38.0
Roger Mills County,Oklahoma,40,129,24.0
Rogers County,Oklahoma,40,131,498.0
Seminole County,Oklahoma,40,133,104.0
Sequoyah County,Oklahoma,40,135,289.0
Stephens County,Oklahoma,40,137,296.0
Texas County,Oklahoma,40,139,240.0
Tillman County,Oklahoma,40,141,48.0
Tulsa County,Oklahoma,40,143,8321.0
Wagoner County,Oklahoma,40,145,397.0
Washington County,Oklahoma,40,147,194.0
Washita County,Oklahoma,40,149,29.0
Woods County,Oklahoma,40,151,59.0
Woodward County,Oklahoma,40,153,115.0
Baker County,Oregon,41,001,171.0
Benton County,Oregon,41,003,1594.0
Clackamas County,Oregon,41,005,6438.0
Clatsop County,Oregon,41,007,258.0
Columbia County,Oregon,41,009,201.0
Coos County,Oregon,41,011,659.0
Crook County,Oregon,41,013,182.0
Curry County,Oregon,41,015,225.0
Deschutes County,Oregon,41,017,2495.0
Douglas County,Oregon,41,019,642.0
Gilliam County,Oregon,41,021,4.0
Grant County,Oregon,41,023,93.0
Harney County,Oregon,41,025,7.0
Hood River County,Oregon,41,027,358.0
Jackson County,Oregon,41,029,2411.0
Jefferson County,Oregon,41,031,76.0
Josephine County,Oregon,41,033,638.0
Klamath County,Oregon,41,035,540.0
Lake County,Oregon,41,037,47.0
Lane County,Oregon,41,039,4412.0
Lincoln County,Oregon,41,041,596.0
Linn County,Oregon,41,043,590.0
Malheur County,Oregon,41,045,156.0
Marion County,Oregon,41,047,2901.0
Morrow County,Oregon,41,049,7.0
Multnomah County,Oregon,41,051,18025.0
Polk County,Oregon,41,053,635.0
Sherman County,Oregon,41,055,7.0
Tillamook County,Oregon,41,057,173.0
Umatilla County,Oregon,41,059,518.0
Union County,Oregon,41,061,246.0
Wallowa County,Oregon,41,063,145.0
Wasco County,Oregon,41,065,266.0
Washington County,Oregon,41,067,6924.0
Wheeler County,Oregon,41,069,10.0
Yamhill County,Oregon,41,071,719.0
Adams County,Pennsylvania,42,001,763.0
Allegheny County,Pennsylvania,42,003,23606.0
Armstrong County,Pennsylvania,42,005,272.0
Beaver County,Pennsylvania,42,007,1389.0
Bedford County,Pennsylvania,42,009,296.0
Berks County,Pennsylvania,42,011,3309.0
Blair County,Pennsylvania,42,013,977.0
Bradford County,Pennsylvania,42,015,421.0
Bucks County,Pennsylvania,42,017,9241.0
Butler County,Pennsylvania,42,019,1744.0
Cambria County,Pennsylvania,42,021,1230.0
Cameron County,Pennsylvania,42,023,23.0
Carbon County,Pennsylvania,42,025,255.0
Centre County,Pennsylvania,42,027,1640.0
Chester County,Pennsylvania,42,029,10433.0
Clarion County,Pennsylvania,42,031,222.0
Clearfield County,Pennsylvania,42,033,384.0
Clinton County,Pennsylvania,42,035,227.0
Columbia County,Pennsylvania,42,037,418.0
Crawford County,Pennsylvania,42,039,630.0
Cumberland County,Pennsylvania,42,041,3656.0
Dauphin County,Pennsylvania,42,043,4834.0
Delaware County,Pennsylvania,42,045,9739.0
Elk County,Pennsylvania,42,047,206.0
Erie County,Pennsylvania,42,049,2777.0
Fayette County,Pennsylvania,42,051,648.0
Forest County,Pennsylvania,42,053,10.0
Franklin County,Pennsylvania,42,055,838.0
Fulton County,Pennsylvania,42,057,42.0
Greene County,Pennsylvania,42,059,141.0
Huntingdon County,Pennsylvania,42,061,220.0
Indiana County,Pennsylvania,42,063,569.0
Jefferson County,Pennsylvania,42,065,263.0
Juniata County,Pennsylvania,42,067,51.0
Lackawanna County,Pennsylvania,42,069,2519.0
Lancaster County,Pennsylvania,42,071,4929.0
Lawrence County,Pennsylvania,42,073,580.0
Lebanon County,Pennsylvania,42,075,1172.0
Lehigh County,Pennsylvania,42,077,4097.0
Luzerne County,Pennsylvania,42,079,2681.0
Lycoming County,Pennsylvania,42,081,921.0
McKean County,Pennsylvania,42,083,167.0
Mercer County,Pennsylvania,42,085,900.0
Mifflin County,Pennsylvania,42,087,179.0
Monroe County,Pennsylvania,42,089,1198.0
Montgomery County,Pennsylvania,42,091,22454.0
Montour County,Pennsylvania,42,093,505.0
Northampton County,Pennsylvania,42,095,2727.0
Northumberland County,Pennsylvania,42,097,533.0
Perry County,Pennsylvania,42,099,200.0
Philadelphia County,Pennsylvania,42,101,23020.0
Pike County,Pennsylvania,42,103,493.0
Potter County,Pennsylvania,42,105,140.0
Schuylkill County,Pennsylvania,42,107,830.0
Snyder County,Pennsylvania,42,109,381.0
Somerset County,Pennsylvania,42,111,545.0
Sullivan County,Pennsylvania,42,113,52.0
Susquehanna County,Pennsylvania,42,115,186.0
Tioga County,Pennsylvania,42,117,294.0
Union County,Pennsylvania,42,119,400.0
Venango County,Pennsylvania,42,121,266.0
Warren County,Pennsylvania,42,123,219.0
Washington County,Pennsylvania,42,125,2123.0
Wayne County,Pennsylvania,42,127,316.0
Westmoreland County,Pennsylvania,42,129,3143.0
Wyoming County,Pennsylvania,42,131,128.0
York County,Pennsylvania,42,133,3954.0
Bristol County,Rhode Island,44,001,1487.0
Kent County,Rhode Island,44,003,2210.0
Newport County,Rhode Island,44,005,1779.0
Providence County,Rhode Island,44,007,7549.0
Washington County,Rhode Island,44,009,2031.0
Abbeville County,South Carolina,45,001,70.0
Aiken County,South Carolina,45,003,1533.0
Allendale County,South Carolina,45,005,13.0
Anderson County,South Carolina,45,007,1225.0
Bamberg County,South Carolina,45,009,55.0
Barnwell County,South Carolina,45,011,19.0
Beaufort County,South Carolina,45,013,3444.0
Berkeley County,South Carolina,45,015,1155.0
Calhoun County,South Carolina,45,017,47.0
Charleston County,South Carolina,45,019,7696.0
Cherokee County,South Carolina,45,021,324.0
Chester County,South Carolina,45,023,80.0
Chesterfield County,South Carolina,45,025,220.0
Clarendon County,South Carolina,45,027,138.0
Colleton County,South Carolina,45,029,324.0
Darlington County,South Carolina,45,031,200.0
Dillon County,South Carolina,45,033,83.0
Dorchester County,South Carolina,45,035,760.0
Edgefield County,South Carolina,45,037,241.0
Fairfield County,South Carolina,45,039,163.0
Florence County,South Carolina,45,041,1107.0
Georgetown County,South Carolina,45,043,986.0
Greenville County,South Carolina,45,045,5895.0
Greenwood County,South Carolina,45,047,564.0
Hampton County,South Carolina,45,049,65.0
Horry County,South Carolina,45,051,2372.0
Jasper County,South Carolina,45,053,87.0
Kershaw County,South Carolina,45,055,333.0
Lancaster County,South Carolina,45,057,200.0
Laurens County,South Carolina,45,059,293.0
Lee County,South Carolina,45,061,68.0
Lexington County,South Carolina,45,063,2595.0
McCormick County,South Carolina,45,065,44.0
Marion County,South Carolina,45,067,78.0
Marlboro County,South Carolina,45,069,79.0
Newberry County,South Carolina,45,071,160.0
Oconee County,South Carolina,45,073,473.0
Orangeburg County,South Carolina,45,075,380.0
Pickens County,South Carolina,45,077,717.0
Richland County,South Carolina,45,079,5663.0
Saluda County,South Carolina,45,081,72.0
Spartanburg County,South Carolina,45,083,2283.0
Sumter County,South Carolina,45,085,622.0
Union County,South Carolina,45,087,86.0
Williamsburg County,South Carolina,45,089,183.0
York County,South Carolina,45,091,1407.0
Aurora County,South Dakota,46,003,11.0
Beadle County,South Dakota,46,005,56.0
Bennett County,South Dakota,46,007,8.0
Bon Homme County,South Dakota,46,009,30.0
Brookings County,South Dakota,46,011,223.0
Brown County,South Dakota,46,013,346.0
Brule County,South Dakota,46,015,22.0
Buffalo County,South Dakota,46,017,9.0
Butte County,South Dakota,46,019,7.0
Campbell County,South Dakota,46,021,6.0
Charles Mix County,South Dakota,46,023,63.0
Clark County,South Dakota,46,025,8.0
Clay County,South Dakota,46,027,193.0
Codington County,South Dakota,46,029,97.0
Corson County,South Dakota,46,031,7.0
Custer County,South Dakota,46,033,61.0
Davison County,South Dakota,46,035,76.0
Day County,South Dakota,46,037,38.0
Deuel County,South Dakota,46,039,26.0
Dewey County,South Dakota,46,041,16.0
Douglas County,South Dakota,46,043,15.0
Edmunds County,South Dakota,46,045,17.0
Fall River County,South Dakota,46,047,70.0
Faulk County,South Dakota,46,049,0.0
Grant County,South Dakota,46,051,25.0
Gregory County,South Dakota,46,053,17.0
Haakon County,South Dakota,46,055,10.0
Hamlin County,South Dakota,46,057,41.0
Hand County,South Dakota,46,059,29.0
Hanson County,South Dakota,46,061,9.0
Harding County,South Dakota,46,063,4.0
Hughes County,South Dakota,46,065,290.0
Hutchinson County,South Dakota,46,067,73.0
Hyde County,South Dakota,46,069,4.0
Jerauld County,South Dakota,46,073,14.0
Jones County,South Dakota,46,075,1.0
Kingsbury County,South Dakota,46,077,34.0
Lake County,South Dakota,46,079,60.0
Lawrence County,South Dakota,46,081,151.0
Lincoln County,South Dakota,46,083,872.0
Lyman County,South Dakota,46,085,18.0
McCook County,South Dakota,46,087,30.0
McPherson County,South Dakota,46,089,8.0
Marshall County,South Dakota,46,091,58.0
Meade County,South Dakota,46,093,144.0
Mellette County,South Dakota,46,095,8.0
Miner County,South Dakota,46,097,22.0
Minnehaha County,South Dakota,46,099,2019.0
Moody County,South Dakota,46,101,40.0
Pennington County,South Dakota,46,103,1171.0
Perkins County,South Dakota,46,105,37.0
Potter County,South Dakota,46,107,11.0
Roberts County,South Dakota,46,109,19.0
Sanborn County,South Dakota,46,111,3.0
Shannon County,South Dakota,46,113,0.0
Spink County,South Dakota,46,115,61.0
Stanley County,South Dakota,46,117,27.0
Sully County,South Dakota,46,119,6.0
Todd County,South Dakota,46,121,26.0
Tripp County,South Dakota,46,123,30.0
Turner County,South Dakota,46,125,34.0
Union County,South Dakota,46,127,290.0
Walworth County,South Dakota,46,129,39.0
Yankton County,South Dakota,46,135,275.0
Ziebach County,South Dakota,46,137,8.0
Jackson County,South Dakota,46,071,13.0
Anderson County,Tennessee,47,001,681.0
Bedford County,Tennessee,47,003,220.0
Benton County,Tennessee,47,005,67.0
Bledsoe County,Tennessee,47,007,64.0
Blount County,Tennessee,47,009,1269.0
Bradley County,Tennessee,47,011,786.0
Campbell County,Tennessee,47,013,122.0
Cannon County,Tennessee,47,015,74.0
Carroll County,Tennessee,47,017,114.0
Carter County,Tennessee,47,019,424.0
Cheatham County,Tennessee,47,021,190.0
Chester County,Tennessee,47,023,87.0
Claiborne County,Tennessee,47,025,142.0
Clay County,Tennessee,47,027,85.0
Cocke County,Tennessee,47,029,134.0
Coffee County,Tennessee,47,031,409.0
Crockett County,Tennessee,47,033,59.0
Cumberland County,Tennessee,47,035,628.0
Davidson County,Tennessee,47,037,11894.0
Decatur County,Tennessee,47,039,34.0
DeKalb County,Tennessee,47,041,130.0
Dickson County,Tennessee,47,043,337.0
Dyer County,Tennessee,47,045,340.0
Fayette County,Tennessee,47,047,186.0
Fentress County,Tennessee,47,049,86.0
Franklin County,Tennessee,47,051,421.0
Gibson County,Tennessee,47,053,237.0
Giles County,Tennessee,47,055,198.0
Grainger County,Tennessee,47,057,126.0
Greene County,Tennessee,47,059,300.0
Grundy County,Tennessee,47,061,12.0
Hamblen County,Tennessee,47,063,509.0
Hamilton County,Tennessee,47,065,4658.0
Hancock County,Tennessee,47,067,26.0
Hardeman County,Tennessee,47,069,110.0
Hardin County,Tennessee,47,071,156.0
Hawkins County,Tennessee,47,073,318.0
Haywood County,Tennessee,47,075,55.0
Henderson County,Tennessee,47,077,131.0
Henry County,Tennessee,47,079,258.0
Hickman County,Tennessee,47,081,55.0
Houston County,Tennessee,47,083,22.0
Humphreys County,Tennessee,47,085,59.0
Jackson County,Tennessee,47,087,81.0
Jefferson County,Tennessee,47,089,180.0
Johnson County,Tennessee,47,091,81.0
Knox County,Tennessee,47,093,7615.0
Lake County,Tennessee,47,095,23.0
Lauderdale County,Tennessee,47,097,102.0
Lawrence County,Tennessee,47,099,266.0
Lewis County,Tennessee,47,101,29.0
Lincoln County,Tennessee,47,103,215.0
Loudon County,Tennessee,47,105,518.0
McMinn County,Tennessee,47,107,399.0
McNairy County,Tennessee,47,109,86.0
Macon County,Tennessee,47,111,122.0
Madison County,Tennessee,47,113,1018.0
Marion County,Tennessee,47,115,162.0
Marshall County,Tennessee,47,117,149.0
Maury County,Tennessee,47,119,756.0
Meigs County,Tennessee,47,121,48.0
Monroe County,Tennessee,47,123,287.0
Montgomery County,Tennessee,47,125,1099.0
Moore County,Tennessee,47,127,49.0
Morgan County,Tennessee,47,129,63.0
Obion County,Tennessee,47,131,229.0
Overton County,Tennessee,47,133,221.0
Perry County,Tennessee,47,135,10.0
Pickett County,Tennessee,47,137,54.0
Polk County,Tennessee,47,139,89.0
Putnam County,Tennessee,47,141,669.0
Rhea County,Tennessee,47,143,182.0
Roane County,Tennessee,47,145,306.0
Robertson County,Tennessee,47,147,321.0
Rutherford County,Tennessee,47,149,1924.0
Scott County,Tennessee,47,151,190.0
Sequatchie County,Tennessee,47,153,117.0
Sevier County,Tennessee,47,155,713.0
Shelby County,Tennessee,47,157,12391.0
Smith County,Tennessee,47,159,99.0
Stewart County,Tennessee,47,161,99.0
Sullivan County,Tennessee,47,163,1555.0
Sumner County,Tennessee,47,165,1557.0
Tipton County,Tennessee,47,167,231.0
Trousdale County,Tennessee,47,169,52.0
Unicoi County,Tennessee,47,171,60.0
Union County,Tennessee,47,173,41.0
Van Buren County,Tennessee,47,175,35.0
Warren County,Tennessee,47,177,311.0
Washington County,Tennessee,47,179,1733.0
Wayne County,Tennessee,47,181,77.0
Weakley County,Tennessee,47,183,246.0
White County,Tennessee,47,185,170.0
Williamson County,Tennessee,47,187,4170.0
Wilson County,Tennessee,47,189,968.0
Anderson County,Texas,48,001,164.0
Andrews County,Texas,48,003,19.0
Angelina County,Texas,48,005,332.0
Aransas County,Texas,48,007,115.0
Archer County,Texas,48,009,35.0
Armstrong County,Texas,48,011,8.0
Atascosa County,Texas,48,013,191.0
Austin County,Texas,48,015,125.0
Bailey County,Texas,48,017,33.0
Bandera County,Texas,48,019,98.0
Bastrop County,Texas,48,021,341.0
Baylor County,Texas,48,023,38.0
Bee County,Texas,48,025,63.0
Bell County,Texas,48,027,3138.0
Bexar County,Texas,48,029,19898.0
Blanco County,Texas,48,031,103.0
Bosque County,Texas,48,035,72.0
Bowie County,Texas,48,037,940.0
Brazoria County,Texas,48,039,3598.0
Brazos County,Texas,48,041,2016.0
Brewster County,Texas,48,043,56.0
Briscoe County,Texas,48,045,2.0
Brooks County,Texas,48,047,0.0
Brown County,Texas,48,049,205.0
Burleson County,Texas,48,051,68.0
Burnet County,Texas,48,053,160.0
Caldwell County,Texas,48,055,193.0
Calhoun County,Texas,48,057,126.0
Callahan County,Texas,48,059,94.0
Cameron County,Texas,48,061,2218.0
Camp County,Texas,48,063,61.0
Carson County,Texas,48,065,0.0
Cass County,Texas,48,067,131.0
Castro County,Texas,48,069,15.0
Chambers County,Texas,48,071,84.0
Cherokee County,Texas,48,073,217.0
Childress County,Texas,48,075,19.0
Clay County,Texas,48,077,35.0
Cochran County,Texas,48,079,19.0
Coke County,Texas,48,081,9.0
Coleman County,Texas,48,083,26.0
Collin County,Texas,48,085,11970.0
Collingsworth County,Texas,48,087,18.0
Colorado County,Texas,48,089,101.0
Comal County,Texas,48,091,1083.0
Comanche County,Texas,48,093,146.0
Concho County,Texas,48,095,53.0
Cooke County,Texas,48,097,269.0
Coryell County,Texas,48,099,313.0
Cottle County,Texas,48,101,8.0
Crane County,Texas,48,103,7.0
Crockett County,Texas,48,105,5.0
Crosby County,Texas,48,107,5.0
Culberson County,Texas,48,109,0.0
Dallam County,Texas,48,111,0.0
Dallas County,Texas,48,113,31969.0
Dawson County,Texas,48,115,15.0
Deaf Smith County,Texas,48,117,60.0
Delta County,Texas,48,119,0.0
Denton County,Texas,48,121,6586.0
DeWitt County,Texas,48,123,46.0
Dickens County,Texas,48,125,0.0
Dimmit County,Texas,48,127,34.0
Donley County,Texas,48,129,5.0
Duval County,Texas,48,131,17.0
Eastland County,Texas,48,133,11.0
Ector County,Texas,48,135,706.0
Edwards County,Texas,48,137,5.0
Ellis County,Texas,48,139,827.0
El Paso County,Texas,48,141,5585.0
Erath County,Texas,48,143,272.0
Falls County,Texas,48,145,71.0
Fannin County,Texas,48,147,94.0
Fayette County,Texas,48,149,135.0
Fisher County,Texas,48,151,15.0
Floyd County,Texas,48,153,11.0
Foard County,Texas,48,155,0.0
Fort Bend County,Texas,48,157,7646.0
Franklin County,Texas,48,159,44.0
Freestone County,Texas,48,161,48.0
Frio County,Texas,48,163,21.0
Gaines County,Texas,48,165,43.0
Galveston County,Texas,48,167,4032.0
Garza County,Texas,48,169,89.0
Gillespie County,Texas,48,171,496.0
Glasscock County,Texas,48,173,2.0
Goliad County,Texas,48,175,42.0
Gonzales County,Texas,48,177,99.0
Gray County,Texas,48,179,80.0
Grayson County,Texas,48,181,769.0
Gregg County,Texas,48,183,828.0
Grimes County,Texas,48,185,119.0
Guadalupe County,Texas,48,187,825.0
Hale County,Texas,48,189,122.0
Hall County,Texas,48,191,10.0
Hamilton County,Texas,48,193,17.0
Hansford County,Texas,48,195,0.0
Hardeman County,Texas,48,197,13.0
Hardin County,Texas,48,199,171.0
Harris County,Texas,48,201,53622.0
Harrison County,Texas,48,203,176.0
Hartley County,Texas,48,205,9.0
Haskell County,Texas,48,207,67.0
Hays County,Texas,48,209,1573.0
Hemphill County,Texas,48,211,0.0
Henderson County,Texas,48,213,261.0
Hidalgo County,Texas,48,215,4160.0
Hill County,Texas,48,217,167.0
Hockley County,Texas,48,219,83.0
Hood County,Texas,48,221,460.0
Hopkins County,Texas,48,223,252.0
Houston County,Texas,48,225,69.0
Howard County,Texas,48,227,205.0
Hudspeth County,Texas,48,229,24.0
Hunt County,Texas,48,231,292.0
Hutchinson County,Texas,48,233,92.0
Irion County,Texas,48,235,0.0
Jack County,Texas,48,237,19.0
Jackson County,Texas,48,239,3.0
Jasper County,Texas,48,241,53.0
Jeff Davis County,Texas,48,243,40.0
Jefferson County,Texas,48,245,1571.0
Jim Hogg County,Texas,48,247,41.0
Jim Wells County,Texas,48,249,198.0
Johnson County,Texas,48,251,508.0
Jones County,Texas,48,253,54.0
Karnes County,Texas,48,255,73.0
Kaufman County,Texas,48,257,323.0
Kendall County,Texas,48,259,687.0
Kerr County,Texas,48,265,592.0
Kimble County,Texas,48,267,26.0
Kinney County,Texas,48,271,0.0
Kleberg County,Texas,48,273,51.0
Knox County,Texas,48,275,5.0
Lamar County,Texas,48,277,235.0
Lamb County,Texas,48,279,32.0
Lampasas County,Texas,48,281,106.0
La Salle County,Texas,48,283,24.0
Lavaca County,Texas,48,285,60.0
Lee County,Texas,48,287,76.0
Leon County,Texas,48,289,6.0
Liberty County,Texas,48,291,106.0
Limestone County,Texas,48,293,90.0
Lipscomb County,Texas,48,295,14.0
Live Oak County,Texas,48,297,40.0
Llano County,Texas,48,299,207.0
Lubbock County,Texas,48,303,3102.0
Lynn County,Texas,48,305,10.0
McCulloch County,Texas,48,307,48.0
McLennan County,Texas,48,309,1447.0
Madison County,Texas,48,313,27.0
Marion County,Texas,48,315,14.0
Martin County,Texas,48,317,20.0
Mason County,Texas,48,319,71.0
Matagorda County,Texas,48,321,85.0
Maverick County,Texas,48,323,269.0
Medina County,Texas,48,325,154.0
Menard County,Texas,48,327,0.0
Midland County,Texas,48,329,1217.0
Milam County,Texas,48,331,61.0
Mills County,Texas,48,333,49.0
Mitchell County,Texas,48,335,4.0
Montague County,Texas,48,337,141.0
Montgomery County,Texas,48,339,5366.0
Moore County,Texas,48,341,67.0
Morris County,Texas,48,343,59.0
Motley County,Texas,48,345,4.0
Nacogdoches County,Texas,48,347,565.0
Navarro County,Texas,48,349,334.0
Newton County,Texas,48,351,7.0
Nolan County,Texas,48,353,84.0
Nueces County,Texas,48,355,2385.0
Ochiltree County,Texas,48,357,48.0
Oldham County,Texas,48,359,27.0
Orange County,Texas,48,361,237.0
Palo Pinto County,Texas,48,363,159.0
Panola County,Texas,48,365,60.0
Parker County,Texas,48,367,703.0
Parmer County,Texas,48,369,5.0
Pecos County,Texas,48,371,8.0
Polk County,Texas,48,373,220.0
Potter County,Texas,48,375,740.0
Presidio County,Texas,48,377,111.0
Rains County,Texas,48,379,34.0
Randall County,Texas,48,381,955.0
Reagan County,Texas,48,383,0.0
Real County,Texas,48,385,0.0
Red River County,Texas,48,387,20.0
Reeves County,Texas,48,389,64.0
Refugio County,Texas,48,391,20.0
Robertson County,Texas,48,395,25.0
Rockwall County,Texas,48,397,965.0
Runnels County,Texas,48,399,7.0
Rusk County,Texas,48,401,123.0
Sabine County,Texas,48,403,0.0
San Augustine County,Texas,48,405,53.0
San Jacinto County,Texas,48,407,63.0
San Patricio County,Texas,48,409,196.0
San Saba County,Texas,48,411,21.0
Schleicher County,Texas,48,413,0.0
Scurry County,Texas,48,415,29.0
Shackelford County,Texas,48,417,31.0
Shelby County,Texas,48,419,31.0
Sherman County,Texas,48,421,7.0
Smith County,Texas,48,423,2025.0
Somervell County,Texas,48,425,152.0
Starr County,Texas,48,427,26.0
Stephens County,Texas,48,429,37.0
Sterling County,Texas,48,431,10.0
Stonewall County,Texas,48,433,0.0
Sutton County,Texas,48,435,7.0
Swisher County,Texas,48,437,21.0
Tarrant County,Texas,48,439,15664.0
Taylor County,Texas,48,441,1071.0
Terry County,Texas,48,445,85.0
Throckmorton County,Texas,48,447,6.0
Titus County,Texas,48,449,258.0
Tom Green County,Texas,48,451,822.0
Travis County,Texas,48,453,20443.0
Trinity County,Texas,48,455,23.0
Tyler County,Texas,48,457,103.0
Upshur County,Texas,48,459,58.0
Upton County,Texas,48,461,19.0
Uvalde County,Texas,48,463,206.0
Val Verde County,Texas,48,465,203.0
Van Zandt County,Texas,48,467,144.0
Victoria County,Texas,48,469,536.0
Walker County,Texas,48,471,237.0
Waller County,Texas,48,473,62.0
Ward County,Texas,48,475,27.0
Washington County,Texas,48,477,179.0
Webb County,Texas,48,479,1237.0
Wharton County,Texas,48,481,129.0
Wheeler County,Texas,48,483,15.0
Wichita County,Texas,48,485,1120.0
Wilbarger County,Texas,48,487,33.0
Willacy County,Texas,48,489,22.0
Williamson County,Texas,48,491,5199.0
Wilson County,Texas,48,493,203.0
Winkler County,Texas,48,495,15.0
Wise County,Texas,48,497,179.0
Wood County,Texas,48,499,236.0
Yoakum County,Texas,48,501,39.0
Young County,Texas,48,503,130.0
Zapata County,Texas,48,505,14.0
Zavala County,Texas,48,507,19.0
Beaver County,Utah,49,001,31.0
Box Elder County,Utah,49,003,242.0
Cache County,Utah,49,005,681.0
Carbon County,Utah,49,007,93.0
Daggett County,Utah,49,009,0.0
Davis County,Utah,49,011,3107.0
Duchesne County,Utah,49,013,68.0
Emery County,Utah,49,015,36.0
Garfield County,Utah,49,017,3.0
Grand County,Utah,49,019,45.0
Iron County,Utah,49,021,283.0
Juab County,Utah,49,023,53.0
Kane County,Utah,49,025,44.0
Millard County,Utah,49,027,41.0
Morgan County,Utah,49,029,83.0
Piute County,Utah,49,031,9.0
Rich County,Utah,49,033,0.0
Salt Lake County,Utah,49,035,13167.0
San Juan County,Utah,49,037,17.0
Sanpete County,Utah,49,039,137.0
Sevier County,Utah,49,041,97.0
Summit County,Utah,49,043,1049.0
Tooele County,Utah,49,045,225.0
Uintah County,Utah,49,047,105.0
Utah County,Utah,49,049,4082.0
Wasatch County,Utah,49,051,375.0
Washington County,Utah,49,053,1485.0
Wayne County,Utah,49,055,6.0
Weber County,Utah,49,057,1152.0
Addison County,Vermont,50,001,544.0
Bennington County,Vermont,50,003,501.0
Caledonia County,Vermont,50,005,325.0
Chittenden County,Vermont,50,007,3531.0
Essex County,Vermont,50,009,27.0
Franklin County,Vermont,50,011,256.0
Grand Isle County,Vermont,50,013,133.0
Lamoille County,Vermont,50,015,522.0
Orange County,Vermont,50,017,460.0
Orleans County,Vermont,50,019,171.0
Rutland County,Vermont,50,021,629.0
Washington County,Vermont,50,023,1014.0
Windham County,Vermont,50,025,787.0
Windsor County,Vermont,50,027,964.0
Accomack County,Virginia,51,001,301.0
Amelia County,Virginia,51,007,48.0
Amherst County,Virginia,51,009,67.0
Appomattox County,Virginia,51,011,113.0
Arlington County,Virginia,51,013,14512.0
Bath County,Virginia,51,017,88.0
Bland County,Virginia,51,021,16.0
Botetourt County,Virginia,51,023,254.0
Brunswick County,Virginia,51,025,86.0
Buchanan County,Virginia,51,027,70.0
Buckingham County,Virginia,51,029,38.0
Campbell County,Virginia,51,031,220.0
Caroline County,Virginia,51,033,113.0
Carroll County,Virginia,51,035,110.0
Charles City County,Virginia,51,036,24.0
Charlotte County,Virginia,51,037,36.0
Chesterfield County,Virginia,51,041,4409.0
Clarke County,Virginia,51,043,223.0
Craig County,Virginia,51,045,46.0
Culpeper County,Virginia,51,047,433.0
Cumberland County,Virginia,51,049,38.0
Dickenson County,Virginia,51,051,50.0
Dinwiddie County,Virginia,51,053,45.0
Essex County,Virginia,51,057,56.0
Fauquier County,Virginia,51,061,865.0
Floyd County,Virginia,51,063,101.0
Fluvanna County,Virginia,51,065,324.0
Franklin County,Virginia,51,067,392.0
Frederick County,Virginia,51,069,717.0
Giles County,Virginia,51,071,135.0
Gloucester County,Virginia,51,073,257.0
Goochland County,Virginia,51,075,697.0
Grayson County,Virginia,51,077,40.0
Greene County,Virginia,51,079,58.0
Hanover County,Virginia,51,085,1260.0
Henrico County,Virginia,51,087,6061.0
Henry County,Virginia,51,089,161.0
Highland County,Virginia,51,091,6.0
Isle of Wight County,Virginia,51,093,410.0
King and Queen County,Virginia,51,097,63.0
King George County,Virginia,51,099,151.0
King William County,Virginia,51,101,69.0
Lancaster County,Virginia,51,103,253.0
Lee County,Virginia,51,105,66.0
Loudoun County,Virginia,51,107,5143.0
Louisa County,Virginia,51,109,159.0
Lunenburg County,Virginia,51,111,6.0
Madison County,Virginia,51,113,126.0
Mathews County,Virginia,51,115,98.0
Mecklenburg County,Virginia,51,117,240.0
Middlesex County,Virginia,51,119,145.0
Montgomery County,Virginia,51,121,1348.0
Nelson County,Virginia,51,125,225.0
New Kent County,Virginia,51,127,97.0
Northampton County,Virginia,51,131,112.0
Northumberland County,Virginia,51,133,173.0
Nottoway County,Virginia,51,135,56.0
Orange County,Virginia,51,137,300.0
Page County,Virginia,51,139,96.0
Patrick County,Virginia,51,141,58.0
Powhatan County,Virginia,51,145,245.0
Prince Edward County,Virginia,51,147,199.0
Prince George County,Virginia,51,149,114.0
Pulaski County,Virginia,51,155,143.0
Rappahannock County,Virginia,51,157,149.0
