County,State,State_FIPS,County_FIPS,professional_degree
Washington County,Missouri,29,221,151
Wayne County,Missouri,29,223,22
Webster County,Missouri,29,225,190
Worth County,Missouri,29,227,15
Wright County,Missouri,29,229,29
Saint Louis City,Missouri,29,510,5211
Beaverhead County,Montana,30,001,34
Big Horn County,Montana,30,003,78
Blaine County,Montana,30,005,3
Broadwater County,Montana,30,007,17
Carbon County,Montana,30,009,54
Carter County,Montana,30,011,9
Cascade County,Montana,30,013,917
Chouteau County,Montana,30,015,13
Custer County,Montana,30,017,59
Daniels County,Montana,30,019,0
Dawson County,Montana,30,021,73
Deer Lodge County,Montana,30,023,66
Fallon County,Montana,30,025,6
Fergus County,Montana,30,027,87
Flathead County,Montana,30,029,1386
Gallatin County,Montana,30,031,1597
Garfield County,Montana,30,033,14
Glacier County,Montana,30,035,47
Granite County,Montana,30,039,22
Hill County,Montana,30,041,107
Jefferson County,Montana,30,043,195
Judith Basin County,Montana,30,045,14
Lake County,Montana,30,047,236
Lewis and Clark County,Montana,30,049,1250
Liberty County,Montana,30,051,0
Lincoln County,Montana,30,053,136
McCone County,Montana,30,055,10
Madison County,Montana,30,057,78
Meagher County,Montana,30,059,7
Mineral County,Montana,30,061,3
Missoula County,Montana,30,063,2004
Musselshell County,Montana,30,065,48
Phillips County,Montana,30,071,31
Pondera County,Montana,30,073,47
Powder River County,Montana,30,075,17
Powell County,Montana,30,077,46
Prairie County,Montana,30,079,12
Ravalli County,Montana,30,081,403
Richland County,Montana,30,083,28
Roosevelt County,Montana,30,085,19
Rosebud County,Montana,30,087,36
Sanders County,Montana,30,089,15
Sheridan County,Montana,30,091,25
Silver Bow County,Montana,30,093,322
Stillwater County,Montana,30,095,67
Sweet Grass County,Montana,30,097,11
Teton County,Montana,30,099,46
Toole County,Montana,30,101,30
Valley County,Montana,30,105,18
Wheatland County,Montana,30,107,0
Wibaux County,Montana,30,109,9
Yellowstone County,Montana,30,111,2128
Park County,Montana,30,067,210
Adams County,Nebraska,31,001,332
Antelope County,Nebraska,31,003,53
Boone County,Nebraska,31,011,50
Box Butte County,Nebraska,31,013,37
Boyd County,Nebraska,31,015,5
Brown County,Nebraska,31,017,13
Buffalo County,Nebraska,31,019,326
Burt County,Nebraska,31,021,44
Butler County,Nebraska,31,023,75
Cass County,Nebraska,31,025,249
Cedar County,Nebraska,31,027,29
Chase County,Nebraska,31,029,8
Cherry County,Nebraska,31,031,16
Cheyenne County,Nebraska,31,033,86
Clay County,Nebraska,31,035,18
Colfax County,Nebraska,31,037,35
Cuming County,Nebraska,31,039,54
Custer County,Nebraska,31,041,79
Dakota County,Nebraska,31,043,121
Dawes County,Nebraska,31,045,92
Dawson County,Nebraska,31,047,151
Deuel County,Nebraska,31,049,22
Dixon County,Nebraska,31,051,23
Dodge County,Nebraska,31,053,218
Douglas County,Nebraska,31,055,8703
Dundy County,Nebraska,31,057,15
Fillmore County,Nebraska,31,059,26
Franklin County,Nebraska,31,061,25
Frontier County,Nebraska,31,063,12
Furnas County,Nebraska,31,065,40
Gage County,Nebraska,31,067,125
Garden County,Nebraska,31,069,3
Garfield County,Nebraska,31,071,20
Gosper County,Nebraska,31,073,17
Greeley County,Nebraska,31,077,27
Hall County,Nebraska,31,079,548
Hamilton County,Nebraska,31,081,58
Harlan County,Nebraska,31,083,29
Hitchcock County,Nebraska,31,087,7
Holt County,Nebraska,31,089,55
Howard County,Nebraska,31,093,37
Jefferson County,Nebraska,31,095,42
Johnson County,Nebraska,31,097,8
Kearney County,Nebraska,31,099,81
Keith County,Nebraska,31,101,95
Kimball County,Nebraska,31,105,35
Knox County,Nebraska,31,107,56
Lancaster County,Nebraska,31,109,3655
Lincoln County,Nebraska,31,111,252
Madison County,Nebraska,31,119,397
Merrick County,Nebraska,31,121,63
Morrill County,Nebraska,31,123,12
Nance County,Nebraska,31,125,4
Nemaha County,Nebraska,31,127,20
Nuckolls County,Nebraska,31,129,42
Otoe County,Nebraska,31,131,93
Pawnee County,Nebraska,31,133,22
Perkins County,Nebraska,31,135,28
Phelps County,Nebraska,31,137,44
Pierce County,Nebraska,31,139,16
Platte County,Nebraska,31,141,142
Polk County,Nebraska,31,143,20
Red Willow County,Nebraska,31,145,97
Richardson County,Nebraska,31,147,72
Rock County,Nebraska,31,149,18
Saline County,Nebraska,31,151,153
Sarpy County,Nebraska,31,153,1532
Saunders County,Nebraska,31,155,177
Scotts Bluff County,Nebraska,31,157,421
Seward County,Nebraska,31,159,120
Sheridan County,Nebraska,31,161,57
Sherman County,Nebraska,31,163,10
Sioux County,Nebraska,31,165,9
Stanton County,Nebraska,31,167,22
Thayer County,Nebraska,31,169,20
Thurston County,Nebraska,31,173,39
Valley County,Nebraska,31,175,35
Washington County,Nebraska,31,177,248
Wayne County,Nebraska,31,179,22
Webster County,Nebraska,31,181,29
York County,Nebraska,31,185,76
Churchill County,Nevada,32,001,155
Clark County,Nevada,32,003,19670
Douglas County,Nevada,32,005,664
Elko County,Nevada,32,007,253
Eureka County,Nevada,32,011,4
Humboldt County,Nevada,32,013,28
Lander County,Nevada,32,015,17
Lincoln County,Nevada,32,017,0
Lyon County,Nevada,32,019,212
Mineral County,Nevada,32,021,0
Nye County,Nevada,32,023,176
Pershing County,Nevada,32,027,16
Storey County,Nevada,32,029,86
Washoe County,Nevada,32,031,5934
White Pine County,Nevada,32,033,40
Carson City,Nevada,32,510,790
Belknap County,New Hampshire,33,001,705
Carroll County,New Hampshire,33,003,508
Cheshire County,New Hampshire,33,005,937
Coos County,New Hampshire,33,007,220
Grafton County,New Hampshire,33,009,2106
Hillsborough County,New Hampshire,33,011,4241
Merrimack County,New Hampshire,33,013,2301
Rockingham County,New Hampshire,33,015,3469
Strafford County,New Hampshire,33,017,1029
Sullivan County,New Hampshire,33,019,505
Atlantic County,New Jersey,34,001,3091
Bergen County,New Jersey,34,003,22864
Burlington County,New Jersey,34,005,7094
Camden County,New Jersey,34,007,8129
Cape May County,New Jersey,34,009,1052
Cumberland County,New Jersey,34,011,685
Essex County,New Jersey,34,013,14612
Gloucester County,New Jersey,34,015,2447
Hudson County,New Jersey,34,017,9912
Hunterdon County,New Jersey,34,019,3151
Mercer County,New Jersey,34,021,6556
Middlesex County,New Jersey,34,023,11352
Monmouth County,New Jersey,34,025,11778
Morris County,New Jersey,34,027,11561
Ocean County,New Jersey,34,029,4826
Passaic County,New Jersey,34,031,4919
Salem County,New Jersey,34,033,438
Somerset County,New Jersey,34,035,8337
Sussex County,New Jersey,34,037,1799
Union County,New Jersey,34,039,8440
Warren County,New Jersey,34,041,848
Bernalillo County,New Mexico,35,001,10376
Catron County,New Mexico,35,003,0
Chaves County,New Mexico,35,005,286
Colfax County,New Mexico,35,007,162
Curry County,New Mexico,35,009,278
De Baca County,New Mexico,35,011,37
Dona Ana County,New Mexico,35,013,1678
Eddy County,New Mexico,35,015,274
Grant County,New Mexico,35,017,283
Guadalupe County,New Mexico,35,019,0
Hidalgo County,New Mexico,35,023,6
Lea County,New Mexico,35,025,112
Lincoln County,New Mexico,35,027,192
Los Alamos County,New Mexico,35,028,162
Luna County,New Mexico,35,029,180
McKinley County,New Mexico,35,031,441
Mora County,New Mexico,35,033,3
Otero County,New Mexico,35,035,383
Quay County,New Mexico,35,037,31
Rio Arriba County,New Mexico,35,039,227
Roosevelt County,New Mexico,35,041,28
Sandoval County,New Mexico,35,043,1360
San Juan County,New Mexico,35,045,686
San Miguel County,New Mexico,35,047,279
Santa Fe County,New Mexico,35,049,3448
Sierra County,New Mexico,35,051,111
Socorro County,New Mexico,35,053,89
Taos County,New Mexico,35,055,410
Torrance County,New Mexico,35,057,62
Union County,New Mexico,35,059,17
Cibola County,New Mexico,35,006,77
Valencia County,New Mexico,35,061,372
Albany County,New York,36,001,7170
Allegany County,New York,36,003,312
Bronx County,New York,36,005,9329
Broome County,New York,36,007,2141
Cattaraugus County,New York,36,009,503
Cayuga County,New York,36,011,657
Chautauqua County,New York,36,013,1000
Chemung County,New York,36,015,818
Chenango County,New York,36,017,440
Clinton County,New York,36,019,733
Columbia County,New York,36,021,1054
Cortland County,New York,36,023,342
Delaware County,New York,36,025,257
Dutchess County,New York,36,027,3643
Erie County,New York,36,029,13514
Essex County,New York,36,031,364
Franklin County,New York,36,033,256
Fulton County,New York,36,035,292
Genesee County,New York,36,037,250
Greene County,New York,36,039,336
Hamilton County,New York,36,041,38
Herkimer County,New York,36,043,384
Jefferson County,New York,36,045,939
Kings County,New York,36,047,36662
Lewis County,New York,36,049,107
Livingston County,New York,36,051,539
Madison County,New York,36,053,492
Monroe County,New York,36,055,11106
Montgomery County,New York,36,057,357
Nassau County,New York,36,059,41125
New York County,New York,36,061,86229
Niagara County,New York,36,063,1171
Oneida County,New York,36,065,1987
Onondaga County,New York,36,067,7256
Ontario County,New York,36,069,1279
Orange County,New York,36,071,3799
Orleans County,New York,36,073,180
Oswego County,New York,36,075,448
Otsego County,New York,36,077,847
Putnam County,New York,36,079,1762
Queens County,New York,36,081,30948
Rensselaer County,New York,36,083,1844
Richmond County,New York,36,085,5819
Rockland County,New York,36,087,6099
Saint Lawrence County,New York,36,089,868
Saratoga County,New York,36,091,2903
Schenectady County,New York,36,093,1828
Schoharie County,New York,36,095,192
Schuyler County,New York,36,097,167
Seneca County,New York,36,099,210
Steuben County,New York,36,101,797
Suffolk County,New York,36,103,24003
Sullivan County,New York,36,105,725
Tioga County,New York,36,107,261
Tompkins County,New York,36,109,1402
Ulster County,New York,36,111,2350
Warren County,New York,36,113,818
Washington County,New York,36,115,325
Wayne County,New York,36,117,364
Westchester County,New York,36,119,34593
Wyoming County,New York,36,121,152
Yates County,New York,36,123,256
Alamance County,North Carolina,37,001,1104
Alexander County,North Carolina,37,003,176
Alleghany County,North Carolina,37,005,64
Anson County,North Carolina,37,007,44
Ashe County,North Carolina,37,009,203
Avery County,North Carolina,37,011,154
Beaufort County,North Carolina,37,013,321
Bertie County,North Carolina,37,015,53
Bladen County,North Carolina,37,017,125
Brunswick County,North Carolina,37,019,995
Buncombe County,North Carolina,37,021,3733
Burke County,North Carolina,37,023,528
Cabarrus County,North Carolina,37,025,1287
Caldwell County,North Carolina,37,027,447
Camden County,North Carolina,37,029,26
Carteret County,North Carolina,37,031,621
Caswell County,North Carolina,37,033,93
Catawba County,North Carolina,37,035,1191
Chatham County,North Carolina,37,037,1422
Cherokee County,North Carolina,37,039,245
Chowan County,North Carolina,37,041,182
Clay County,North Carolina,37,043,110
Cleveland County,North Carolina,37,045,419
Columbus County,North Carolina,37,047,135
Craven County,North Carolina,37,049,635
Cumberland County,North Carolina,37,051,2591
Currituck County,North Carolina,37,053,81
Dare County,North Carolina,37,055,383
Davidson County,North Carolina,37,057,1066
Davie County,North Carolina,37,059,416
Duplin County,North Carolina,37,061,180
Durham County,North Carolina,37,063,6301
Edgecombe County,North Carolina,37,065,166
Forsyth County,North Carolina,37,067,4807
Franklin County,North Carolina,37,069,262
Gaston County,North Carolina,37,071,1300
Gates County,North Carolina,37,073,17
Graham County,North Carolina,37,075,31
Granville County,North Carolina,37,077,289
Greene County,North Carolina,37,079,72
Guilford County,North Carolina,37,081,5301
Halifax County,North Carolina,37,083,227
Harnett County,North Carolina,37,085,467
Haywood County,North Carolina,37,087,633
Henderson County,North Carolina,37,089,1272
Hertford County,North Carolina,37,091,158
Hoke County,North Carolina,37,093,139
Hyde County,North Carolina,37,095,0
Iredell County,North Carolina,37,097,1265
Jackson County,North Carolina,37,099,329
Johnston County,North Carolina,37,101,932
Jones County,North Carolina,37,103,38
Lee County,North Carolina,37,105,212
Lenoir County,North Carolina,37,107,237
Lincoln County,North Carolina,37,109,423
McDowell County,North Carolina,37,111,311
Macon County,North Carolina,37,113,412
Madison County,North Carolina,37,115,61
Martin County,North Carolina,37,117,87
Mecklenburg County,North Carolina,37,119,14494
Mitchell County,North Carolina,37,121,94
Montgomery County,North Carolina,37,123,105
Moore County,North Carolina,37,125,1039
Nash County,North Carolina,37,127,432
New Hanover County,North Carolina,37,129,3083
Northampton County,North Carolina,37,131,57
Onslow County,North Carolina,37,133,754
Orange County,North Carolina,37,135,4486
Pamlico County,North Carolina,37,137,114
Pasquotank County,North Carolina,37,139,408
Pender County,North Carolina,37,141,370
Perquimans County,North Carolina,37,143,102
Person County,North Carolina,37,145,94
Pitt County,North Carolina,37,147,1795
Polk County,North Carolina,37,149,250
Randolph County,North Carolina,37,151,591
Richmond County,North Carolina,37,153,251
Robeson County,North Carolina,37,155,497
Rockingham County,North Carolina,37,157,335
Rowan County,North Carolina,37,159,949
Rutherford County,North Carolina,37,161,452
Sampson County,North Carolina,37,163,240
Scotland County,North Carolina,37,165,142
Stanly County,North Carolina,37,167,189
Stokes County,North Carolina,37,169,142
Surry County,North Carolina,37,171,452
Swain County,North Carolina,37,173,84
Transylvania County,North Carolina,37,175,415
Tyrrell County,North Carolina,37,177,12
Union County,North Carolina,37,179,1584
Vance County,North Carolina,37,181,107
Wake County,North Carolina,37,183,13798
Warren County,North Carolina,37,185,78
Washington County,North Carolina,37,187,77
Watauga County,North Carolina,37,189,640
Wayne County,North Carolina,37,191,626
Wilkes County,North Carolina,37,193,263
Wilson County,North Carolina,37,195,289
Yadkin County,North Carolina,37,197,122
Yancey County,North Carolina,37,199,212
Adams County,North Dakota,38,001,14
Barnes County,North Dakota,38,003,95
Benson County,North Dakota,38,005,11
Bottineau County,North Dakota,38,009,62
Bowman County,North Dakota,38,011,8
Burke County,North Dakota,38,013,0
Burleigh County,North Dakota,38,015,1107
Cass County,North Dakota,38,017,2091
Cavalier County,North Dakota,38,019,35
Dickey County,North Dakota,38,021,18
Divide County,North Dakota,38,023,0
Dunn County,North Dakota,38,025,18
Eddy County,North Dakota,38,027,6
Emmons County,North Dakota,38,029,9
Foster County,North Dakota,38,031,1
Golden Valley County,North Dakota,38,033,5
Grand Forks County,North Dakota,38,035,746
Grant County,North Dakota,38,037,10
Griggs County,North Dakota,38,039,8
Hettinger County,North Dakota,38,041,8
Kidder County,North Dakota,38,043,3
LaMoure County,North Dakota,38,045,15
Logan County,North Dakota,38,047,3
McHenry County,North Dakota,38,049,23
McIntosh County,North Dakota,38,051,11
McKenzie County,North Dakota,38,053,15
McLean County,North Dakota,38,055,24
Mercer County,North Dakota,38,057,49
Morton County,North Dakota,38,059,118
Mountrail County,North Dakota,38,061,9
Nelson County,North Dakota,38,063,8
Oliver County,North Dakota,38,065,5
Pembina County,North Dakota,38,067,47
Pierce County,North Dakota,38,069,33
Ramsey County,North Dakota,38,071,80
Ransom County,North Dakota,38,073,41
Renville County,North Dakota,38,075,8
Richland County,North Dakota,38,077,92
Rolette County,North Dakota,38,079,105
Sargent County,North Dakota,38,081,6
Sheridan County,North Dakota,38,083,6
Sioux County,North Dakota,38,085,3
Stark County,North Dakota,38,089,79
Steele County,North Dakota,38,091,6
Stutsman County,North Dakota,38,093,173
Towner County,North Dakota,38,095,13
Traill County,North Dakota,38,097,36
Walsh County,North Dakota,38,099,64
Ward County,North Dakota,38,101,365
Wells County,North Dakota,38,103,16
Williams County,North Dakota,38,105,129
Adams County,Ohio,39,001,36
Allen County,Ohio,39,003,828
Ashland County,Ohio,39,005,162
Ashtabula County,Ohio,39,007,413
Athens County,Ohio,39,009,312
Auglaize County,Ohio,39,011,306
Belmont County,Ohio,39,013,348
Brown County,Ohio,39,015,205
Butler County,Ohio,39,017,2755
Carroll County,Ohio,39,019,90
Champaign County,Ohio,39,021,87
Clark County,Ohio,39,023,744
Clermont County,Ohio,39,025,1616
Clinton County,Ohio,39,027,280
Columbiana County,Ohio,39,029,368
Coshocton County,Ohio,39,031,106
Crawford County,Ohio,39,033,217
Cuyahoga County,Ohio,39,035,22530
Darke County,Ohio,39,037,151
Defiance County,Ohio,39,039,286
Delaware County,Ohio,39,041,3258
Erie County,Ohio,39,043,709
Fairfield County,Ohio,39,045,952
Fayette County,Ohio,39,047,111
Franklin County,Ohio,39,049,18669
Fulton County,Ohio,39,051,290
Gallia County,Ohio,39,053,169
Geauga County,Ohio,39,055,1598
Greene County,Ohio,39,057,1926
Guernsey County,Ohio,39,059,169
Hamilton County,Ohio,39,061,13005
Hancock County,Ohio,39,063,681
Hardin County,Ohio,39,065,138
Harrison County,Ohio,39,067,43
Henry County,Ohio,39,069,152
Highland County,Ohio,39,071,135
Hocking County,Ohio,39,073,178
Holmes County,Ohio,39,075,242
Huron County,Ohio,39,077,355
Jackson County,Ohio,39,079,67
Jefferson County,Ohio,39,081,421
Knox County,Ohio,39,083,394
Lake County,Ohio,39,085,2212
Lawrence County,Ohio,39,087,273
Licking County,Ohio,39,089,1058
Logan County,Ohio,39,091,235
Lorain County,Ohio,39,093,2689
Lucas County,Ohio,39,095,5338
Madison County,Ohio,39,097,275
Mahoning County,Ohio,39,099,2707
Marion County,Ohio,39,101,371
Medina County,Ohio,39,103,1611
Meigs County,Ohio,39,105,108
Mercer County,Ohio,39,107,183
Miami County,Ohio,39,109,634
Monroe County,Ohio,39,111,83
Montgomery County,Ohio,39,113,5911
Morgan County,Ohio,39,115,19
Morrow County,Ohio,39,117,134
Muskingum County,Ohio,39,119,472
Noble County,Ohio,39,121,63
Ottawa County,Ohio,39,123,378
Paulding County,Ohio,39,125,106
Perry County,Ohio,39,127,83
Pickaway County,Ohio,39,129,377
Pike County,Ohio,39,131,126
Portage County,Ohio,39,133,1098
Preble County,Ohio,39,135,182
Putnam County,Ohio,39,137,114
Richland County,Ohio,39,139,837
Ross County,Ohio,39,141,650
Sandusky County,Ohio,39,143,281
Scioto County,Ohio,39,145,394
Seneca County,Ohio,39,147,213
Shelby County,Ohio,39,149,224
Stark County,Ohio,39,151,2715
Summit County,Ohio,39,153,7057
Trumbull County,Ohio,39,155,1242
Tuscarawas County,Ohio,39,157,482
Union County,Ohio,39,159,305
Van Wert County,Ohio,39,161,78
Vinton County,Ohio,39,163,9
Warren County,Ohio,39,165,2565
Washington County,Ohio,39,167,351
Wayne County,Ohio,39,169,687
Williams County,Ohio,39,171,189
Wood County,Ohio,39,173,1285
Wyandot County,Ohio,39,175,127
Adair County,Oklahoma,40,001,69
Alfalfa County,Oklahoma,40,003,16
Atoka County,Oklahoma,40,005,19
Beaver County,Oklahoma,40,007,13
Beckham County,Oklahoma,40,009,162
Blaine County,Oklahoma,40,011,57
Bryan County,Oklahoma,40,013,307
Caddo County,Oklahoma,40,015,54
Canadian County,Oklahoma,40,017,863
Carter County,Oklahoma,40,019,326
Cherokee County,Oklahoma,40,021,509
Choctaw County,Oklahoma,40,023,30
Cimarron County,Oklahoma,40,025,7
Cleveland County,Oklahoma,40,027,3022
Coal County,Oklahoma,40,029,13
Comanche County,Oklahoma,40,031,833
Cotton County,Oklahoma,40,033,24
Craig County,Oklahoma,40,035,41
Creek County,Oklahoma,40,037,391
Custer County,Oklahoma,40,039,187
Delaware County,Oklahoma,40,041,194
Dewey County,Oklahoma,40,043,7
Ellis County,Oklahoma,40,045,41
Garfield County,Oklahoma,40,047,375
Garvin County,Oklahoma,40,049,154
Grady County,Oklahoma,40,051,295
Grant County,Oklahoma,40,053,12
Greer County,Oklahoma,40,055,21
Harmon County,Oklahoma,40,057,13
Harper County,Oklahoma,40,059,9
Haskell County,Oklahoma,40,061,27
Hughes County,Oklahoma,40,063,74
Jackson County,Oklahoma,40,065,234
Jefferson County,Oklahoma,40,067,30
Johnston County,Oklahoma,40,069,139
Kay County,Oklahoma,40,071,292
Kingfisher County,Oklahoma,40,073,58
Kiowa County,Oklahoma,40,075,61
Latimer County,Oklahoma,40,077,23
Le Flore County,Oklahoma,40,079,189
Lincoln County,Oklahoma,40,081,73
Logan County,Oklahoma,40,083,408
Love County,Oklahoma,40,085,78
McClain County,Oklahoma,40,087,146
McCurtain County,Oklahoma,40,089,102
McIntosh County,Oklahoma,40,091,91
Major County,Oklahoma,40,093,37
Marshall County,Oklahoma,40,095,74
Mayes County,Oklahoma,40,097,87
Murray County,Oklahoma,40,099,31
Muskogee County,Oklahoma,40,101,292
Noble County,Oklahoma,40,103,73
Nowata County,Oklahoma,40,105,29
Okfuskee County,Oklahoma,40,107,17
Oklahoma County,Oklahoma,40,109,10213
Okmulgee County,Oklahoma,40,111,193
Osage County,Oklahoma,40,113,222
Ottawa County,Oklahoma,40,115,142
Pawnee County,Oklahoma,40,117,84
Payne County,Oklahoma,40,119,673
Pittsburg County,Oklahoma,40,121,280
Pontotoc County,Oklahoma,40,123,222
Pottawatomie County,Oklahoma,40,125,355
Pushmataha County,Oklahoma,40,127,19
Roger Mills County,Oklahoma,40,129,42
Rogers County,Oklahoma,40,131,495
Seminole County,Oklahoma,40,133,160
Sequoyah County,Oklahoma,40,135,209
Stephens County,Oklahoma,40,137,235
Texas County,Oklahoma,40,139,100
Tillman County,Oklahoma,40,141,64
Tulsa County,Oklahoma,40,143,8544
Wagoner County,Oklahoma,40,145,377
Washington County,Oklahoma,40,147,216
Washita County,Oklahoma,40,149,65
Woods County,Oklahoma,40,151,57
Woodward County,Oklahoma,40,153,77
Baker County,Oregon,41,001,113
Benton County,Oregon,41,003,1526
Clackamas County,Oregon,41,005,6073
Clatsop County,Oregon,41,007,344
Columbia County,Oregon,41,009,257
Coos County,Oregon,41,011,633
Crook County,Oregon,41,013,156
Curry County,Oregon,41,015,137
Deschutes County,Oregon,41,017,2505
Douglas County,Oregon,41,019,764
Gilliam County,Oregon,41,021,5
Grant County,Oregon,41,023,70
Harney County,Oregon,41,025,12
Hood River County,Oregon,41,027,265
Jackson County,Oregon,41,029,2441
Jefferson County,Oregon,41,031,47
Josephine County,Oregon,41,033,675
Klamath County,Oregon,41,035,437
Lake County,Oregon,41,037,45
Lane County,Oregon,41,039,4088
Lincoln County,Oregon,41,041,458
Linn County,Oregon,41,043,657
Malheur County,Oregon,41,045,183
Marion County,Oregon,41,047,2822
Morrow County,Oregon,41,049,33
Multnomah County,Oregon,41,051,17839
Polk County,Oregon,41,053,676
Sherman County,Oregon,41,055,7
Tillamook County,Oregon,41,057,209
Umatilla County,Oregon,41,059,581
Union County,Oregon,41,061,197
Wallowa County,Oregon,41,063,86
Wasco County,Oregon,41,065,283
Washington County,Oregon,41,067,6860
Wheeler County,Oregon,41,069,4
Yamhill County,Oregon,41,071,809
Adams County,Pennsylvania,42,001,599
Allegheny County,Pennsylvania,42,003,23563
Armstrong County,Pennsylvania,42,005,300
Beaver County,Pennsylvania,42,007,1302
Bedford County,Pennsylvania,42,009,213
Berks County,Pennsylvania,42,011,3442
Blair County,Pennsylvania,42,013,981
Bradford County,Pennsylvania,42,015,360
Bucks County,Pennsylvania,42,017,9217
Butler County,Pennsylvania,42,019,1603
Cambria County,Pennsylvania,42,021,1080
Cameron County,Pennsylvania,42,023,3
Carbon County,Pennsylvania,42,025,361
Centre County,Pennsylvania,42,027,1617
Chester County,Pennsylvania,42,029,10158
Clarion County,Pennsylvania,42,031,204
Clearfield County,Pennsylvania,42,033,462
Clinton County,Pennsylvania,42,035,270
Columbia County,Pennsylvania,42,037,425
Crawford County,Pennsylvania,42,039,538
Cumberland County,Pennsylvania,42,041,3632
Dauphin County,Pennsylvania,42,043,4838
Delaware County,Pennsylvania,42,045,10602
Elk County,Pennsylvania,42,047,271
Erie County,Pennsylvania,42,049,2697
Fayette County,Pennsylvania,42,051,549
Forest County,Pennsylvania,42,053,7
Franklin County,Pennsylvania,42,055,833
Fulton County,Pennsylvania,42,057,54
Greene County,Pennsylvania,42,059,124
Huntingdon County,Pennsylvania,42,061,225
Indiana County,Pennsylvania,42,063,578
Jefferson County,Pennsylvania,42,065,245
Juniata County,Pennsylvania,42,067,63
Lackawanna County,Pennsylvania,42,069,2252
Lancaster County,Pennsylvania,42,071,4438
Lawrence County,Pennsylvania,42,073,473
Lebanon County,Pennsylvania,42,075,1080
Lehigh County,Pennsylvania,42,077,4273
Luzerne County,Pennsylvania,42,079,2835
Lycoming County,Pennsylvania,42,081,788
McKean County,Pennsylvania,42,083,223
Mercer County,Pennsylvania,42,085,701
Mifflin County,Pennsylvania,42,087,140
Monroe County,Pennsylvania,42,089,1431
Montgomery County,Pennsylvania,42,091,22434
Montour County,Pennsylvania,42,093,464
Northampton County,Pennsylvania,42,095,3017
Northumberland County,Pennsylvania,42,097,560
Perry County,Pennsylvania,42,099,192
Philadelphia County,Pennsylvania,42,101,21965
Pike County,Pennsylvania,42,103,412
Potter County,Pennsylvania,42,105,158
Schuylkill County,Pennsylvania,42,107,866
Snyder County,Pennsylvania,42,109,273
Somerset County,Pennsylvania,42,111,597
Sullivan County,Pennsylvania,42,113,51
Susquehanna County,Pennsylvania,42,115,170
Tioga County,Pennsylvania,42,117,205
Union County,Pennsylvania,42,119,322
Venango County,Pennsylvania,42,121,300
Warren County,Pennsylvania,42,123,215
Washington County,Pennsylvania,42,125,1906
Wayne County,Pennsylvania,42,127,330
Westmoreland County,Pennsylvania,42,129,3214
Wyoming County,Pennsylvania,42,131,130
York County,Pennsylvania,42,133,3858
Bristol County,Rhode Island,44,001,1297
Kent County,Rhode Island,44,003,2280
Newport County,Rhode Island,44,005,1877
Providence County,Rhode Island,44,007,7649
Washington County,Rhode Island,44,009,2242
Abbeville County,South Carolina,45,001,69
Aiken County,South Carolina,45,003,1234
Allendale County,South Carolina,45,005,47
Anderson County,South Carolina,45,007,1239
Bamberg County,South Carolina,45,009,76
Barnwell County,South Carolina,45,011,69
Beaufort County,South Carolina,45,013,3160
Berkeley County,South Carolina,45,015,1037
Calhoun County,South Carolina,45,017,23
Charleston County,South Carolina,45,019,7277
Cherokee County,South Carolina,45,021,199
Chester County,South Carolina,45,023,125
Chesterfield County,South Carolina,45,025,89
Clarendon County,South Carolina,45,027,122
Colleton County,South Carolina,45,029,233
Darlington County,South Carolina,45,031,198
Dillon County,South Carolina,45,033,79
Dorchester County,South Carolina,45,035,664
Edgefield County,South Carolina,45,037,203
Fairfield County,South Carolina,45,039,131
Florence County,South Carolina,45,041,1147
Georgetown County,South Carolina,45,043,1056
Greenville County,South Carolina,45,045,5497
Greenwood County,South Carolina,45,047,510
Hampton County,South Carolina,45,049,63
Horry County,South Carolina,45,051,2261
Jasper County,South Carolina,45,053,47
Kershaw County,South Carolina,45,055,394
Lancaster County,South Carolina,45,057,310
Laurens County,South Carolina,45,059,252
Lee County,South Carolina,45,061,48
Lexington County,South Carolina,45,063,2521
McCormick County,South Carolina,45,065,91
Marion County,South Carolina,45,067,138
Marlboro County,South Carolina,45,069,131
Newberry County,South Carolina,45,071,299
Oconee County,South Carolina,45,073,520
Orangeburg County,South Carolina,45,075,495
Pickens County,South Carolina,45,077,770
Richland County,South Carolina,45,079,6123
Saluda County,South Carolina,45,081,45
Spartanburg County,South Carolina,45,083,2503
Sumter County,South Carolina,45,085,578
Union County,South Carolina,45,087,50
Williamsburg County,South Carolina,45,089,182
York County,South Carolina,45,091,1440
Aurora County,South Dakota,46,003,9
Beadle County,South Dakota,46,005,171
Bennett County,South Dakota,46,007,4
Bon Homme County,South Dakota,46,009,26
Brookings County,South Dakota,46,011,219
Brown County,South Dakota,46,013,416
Brule County,South Dakota,46,015,10
Buffalo County,South Dakota,46,017,11
Butte County,South Dakota,46,019,41
Campbell County,South Dakota,46,021,5
Charles Mix County,South Dakota,46,023,74
Clark County,South Dakota,46,025,7
Clay County,South Dakota,46,027,203
Codington County,South Dakota,46,029,262
Corson County,South Dakota,46,031,9
Custer County,South Dakota,46,033,47
Davison County,South Dakota,46,035,105
Day County,South Dakota,46,037,32
Deuel County,South Dakota,46,039,39
Dewey County,South Dakota,46,041,15
Douglas County,South Dakota,46,043,5
Edmunds County,South Dakota,46,045,21
Fall River County,South Dakota,46,047,71
Faulk County,South Dakota,46,049,11
Grant County,South Dakota,46,051,26
Gregory County,South Dakota,46,053,16
