County,State,State_FIPS,County_FIPS,native_american_population
Jasper County,Mississippi,28,061,1.0
Jefferson County,Mississippi,28,063,0.0
Jefferson Davis County,Mississippi,28,065,0.0
Jones County,Mississippi,28,067,204.0
Kemper County,Mississippi,28,069,379.0
Lafayette County,Mississippi,28,071,45.0
Lamar County,Mississippi,28,073,85.0
Lauderdale County,Mississippi,28,075,118.0
Lawrence County,Mississippi,28,077,6.0
Leake County,Mississippi,28,079,1333.0
Lee County,Mississippi,28,081,166.0
Leflore County,Mississippi,28,083,0.0
Lincoln County,Mississippi,28,085,6.0
Lowndes County,Mississippi,28,087,119.0
Madison County,Mississippi,28,089,169.0
Marion County,Mississippi,28,091,62.0
Marshall County,Mississippi,28,093,40.0
Monroe County,Mississippi,28,095,11.0
Montgomery County,Mississippi,28,097,0.0
Neshoba County,Mississippi,28,099,4773.0
Newton County,Mississippi,28,101,1045.0
Noxubee County,Mississippi,28,103,51.0
Oktibbeha County,Mississippi,28,105,51.0
Panola County,Mississippi,28,107,8.0
Pearl River County,Mississippi,28,109,117.0
Perry County,Mississippi,28,111,0.0
Pike County,Mississippi,28,113,167.0
Pontotoc County,Mississippi,28,115,32.0
Prentiss County,Mississippi,28,117,0.0
Quitman County,Mississippi,28,119,0.0
Rankin County,Mississippi,28,121,211.0
Scott County,Mississippi,28,123,225.0
Sharkey County,Mississippi,28,125,4.0
Simpson County,Mississippi,28,127,101.0
Smith County,Mississippi,28,129,0.0
Stone County,Mississippi,28,131,117.0
Sunflower County,Mississippi,28,133,58.0
Tallahatchie County,Mississippi,28,135,74.0
Tate County,Mississippi,28,137,16.0
Tippah County,Mississippi,28,139,13.0
Tishomingo County,Mississippi,28,141,69.0
Tunica County,Mississippi,28,143,0.0
Union County,Mississippi,28,145,51.0
Walthall County,Mississippi,28,147,0.0
Warren County,Mississippi,28,149,55.0
Washington County,Mississippi,28,151,47.0
Wayne County,Mississippi,28,153,53.0
Webster County,Mississippi,28,155,21.0
Wilkinson County,Mississippi,28,157,0.0
Winston County,Mississippi,28,159,89.0
Yalobusha County,Mississippi,28,161,55.0
Yazoo County,Mississippi,28,163,74.0
Adair County,Missouri,29,001,61.0
Andrew County,Missouri,29,003,64.0
Atchison County,Missouri,29,005,15.0
Audrain County,Missouri,29,007,59.0
Barry County,Missouri,29,009,171.0
Barton County,Missouri,29,011,218.0
Bates County,Missouri,29,013,92.0
Benton County,Missouri,29,015,65.0
Bollinger County,Missouri,29,017,98.0
Boone County,Missouri,29,019,348.0
Buchanan County,Missouri,29,021,246.0
Butler County,Missouri,29,023,218.0
Caldwell County,Missouri,29,025,34.0
Callaway County,Missouri,29,027,132.0
Camden County,Missouri,29,029,227.0
Cape Girardeau County,Missouri,29,031,214.0
Carroll County,Missouri,29,033,2.0
Carter County,Missouri,29,035,107.0
Cass County,Missouri,29,037,452.0
Cedar County,Missouri,29,039,5.0
Chariton County,Missouri,29,041,14.0
Christian County,Missouri,29,043,538.0
Clark County,Missouri,29,045,25.0
Clay County,Missouri,29,047,1094.0
Clinton County,Missouri,29,049,134.0
Cole County,Missouri,29,051,347.0
Cooper County,Missouri,29,053,49.0
Crawford County,Missouri,29,055,109.0
Dade County,Missouri,29,057,35.0
Dallas County,Missouri,29,059,151.0
Daviess County,Missouri,29,061,26.0
DeKalb County,Missouri,29,063,124.0
Dent County,Missouri,29,065,117.0
Douglas County,Missouri,29,067,41.0
Dunklin County,Missouri,29,069,115.0
Franklin County,Missouri,29,071,96.0
Gasconade County,Missouri,29,073,45.0
Gentry County,Missouri,29,075,14.0
Greene County,Missouri,29,077,1498.0
Grundy County,Missouri,29,079,65.0
Harrison County,Missouri,29,081,12.0
Henry County,Missouri,29,083,161.0
Hickory County,Missouri,29,085,87.0
Holt County,Missouri,29,087,42.0
Howard County,Missouri,29,089,55.0
Howell County,Missouri,29,091,186.0
Iron County,Missouri,29,093,71.0
Jackson County,Missouri,29,095,3457.0
Jasper County,Missouri,29,097,1553.0
Jefferson County,Missouri,29,099,552.0
Johnson County,Missouri,29,101,367.0
Knox County,Missouri,29,103,0.0
Laclede County,Missouri,29,105,282.0
Lafayette County,Missouri,29,107,83.0
Lawrence County,Missouri,29,109,191.0
Lewis County,Missouri,29,111,59.0
Lincoln County,Missouri,29,113,185.0
Linn County,Missouri,29,115,22.0
Livingston County,Missouri,29,117,90.0
McDonald County,Missouri,29,119,610.0
Macon County,Missouri,29,121,44.0
Madison County,Missouri,29,123,60.0
Maries County,Missouri,29,125,87.0
Marion County,Missouri,29,127,124.0
Mercer County,Missouri,29,129,0.0
Miller County,Missouri,29,131,322.0
Mississippi County,Missouri,29,133,107.0
Moniteau County,Missouri,29,135,47.0
Monroe County,Missouri,29,137,72.0
Montgomery County,Missouri,29,139,5.0
Morgan County,Missouri,29,141,58.0
New Madrid County,Missouri,29,143,36.0
Newton County,Missouri,29,145,1317.0
Nodaway County,Missouri,29,147,78.0
Oregon County,Missouri,29,149,139.0
Osage County,Missouri,29,151,40.0
Ozark County,Missouri,29,153,6.0
Pemiscot County,Missouri,29,155,61.0
Perry County,Missouri,29,157,79.0
Pettis County,Missouri,29,159,60.0
Phelps County,Missouri,29,161,418.0
Pike County,Missouri,29,163,75.0
Platte County,Missouri,29,165,348.0
Polk County,Missouri,29,167,270.0
Pulaski County,Missouri,29,169,516.0
Putnam County,Missouri,29,171,7.0
Ralls County,Missouri,29,173,58.0
Randolph County,Missouri,29,175,106.0
Ray County,Missouri,29,177,110.0
Reynolds County,Missouri,29,179,54.0
Ripley County,Missouri,29,181,30.0
Saint Charles County,Missouri,29,183,736.0
Saint Clair County,Missouri,29,185,38.0
Sainte Genevieve County,Missouri,29,186,0.0
Saint Francois County,Missouri,29,187,161.0
Saint Louis County,Missouri,29,189,1622.0
Saline County,Missouri,29,195,34.0
Schuyler County,Missouri,29,197,3.0
Scotland County,Missouri,29,199,0.0
Scott County,Missouri,29,201,143.0
Shannon County,Missouri,29,203,133.0
Shelby County,Missouri,29,205,1.0
Stoddard County,Missouri,29,207,38.0
Stone County,Missouri,29,209,261.0
Sullivan County,Missouri,29,211,30.0
Taney County,Missouri,29,213,358.0
Texas County,Missouri,29,215,602.0
Vernon County,Missouri,29,217,97.0
Warren County,Missouri,29,219,56.0
Washington County,Missouri,29,221,96.0
Wayne County,Missouri,29,223,51.0
Webster County,Missouri,29,225,153.0
Worth County,Missouri,29,227,0.0
Wright County,Missouri,29,229,30.0
Saint Louis City,Missouri,29,510,734.0
Beaverhead County,Montana,30,001,209.0
Big Horn County,Montana,30,003,8594.0
Blaine County,Montana,30,005,3269.0
Broadwater County,Montana,30,007,86.0
Carbon County,Montana,30,009,133.0
Carter County,Montana,30,011,5.0
Cascade County,Montana,30,013,3672.0
Chouteau County,Montana,30,015,1194.0
Custer County,Montana,30,017,307.0
Daniels County,Montana,30,019,18.0
Dawson County,Montana,30,021,238.0
Deer Lodge County,Montana,30,023,128.0
Fallon County,Montana,30,025,35.0
Fergus County,Montana,30,027,179.0
Flathead County,Montana,30,029,1524.0
Gallatin County,Montana,30,031,912.0
Garfield County,Montana,30,033,0.0
Glacier County,Montana,30,035,8818.0
Granite County,Montana,30,039,19.0
Hill County,Montana,30,041,4019.0
Jefferson County,Montana,30,043,190.0
Judith Basin County,Montana,30,045,22.0
Lake County,Montana,30,047,7414.0
Lewis and Clark County,Montana,30,049,1656.0
Liberty County,Montana,30,051,29.0
Lincoln County,Montana,30,053,197.0
McCone County,Montana,30,055,96.0
Madison County,Montana,30,057,39.0
Meagher County,Montana,30,059,23.0
Mineral County,Montana,30,061,14.0
Missoula County,Montana,30,063,2781.0
Musselshell County,Montana,30,065,42.0
Phillips County,Montana,30,071,408.0
Pondera County,Montana,30,073,941.0
Powder River County,Montana,30,075,21.0
Powell County,Montana,30,077,291.0
Prairie County,Montana,30,079,17.0
Ravalli County,Montana,30,081,228.0
Richland County,Montana,30,083,379.0
Roosevelt County,Montana,30,085,6133.0
Rosebud County,Montana,30,087,3377.0
Sanders County,Montana,30,089,433.0
Sheridan County,Montana,30,091,54.0
Silver Bow County,Montana,30,093,780.0
Stillwater County,Montana,30,095,35.0
Sweet Grass County,Montana,30,097,0.0
Teton County,Montana,30,099,127.0
Toole County,Montana,30,101,276.0
Valley County,Montana,30,105,735.0
Wheatland County,Montana,30,107,33.0
Wibaux County,Montana,30,109,0.0
Yellowstone County,Montana,30,111,6946.0
Park County,Montana,30,067,135.0
Adams County,Nebraska,31,001,85.0
Antelope County,Nebraska,31,003,22.0
Boone County,Nebraska,31,011,3.0
Box Butte County,Nebraska,31,013,362.0
Boyd County,Nebraska,31,015,14.0
Brown County,Nebraska,31,017,5.0
Buffalo County,Nebraska,31,019,137.0
Burt County,Nebraska,31,021,101.0
Butler County,Nebraska,31,023,30.0
Cass County,Nebraska,31,025,44.0
Cedar County,Nebraska,31,027,64.0
Chase County,Nebraska,31,029,0.0
Cherry County,Nebraska,31,031,218.0
Cheyenne County,Nebraska,31,033,40.0
Clay County,Nebraska,31,035,13.0
Colfax County,Nebraska,31,037,98.0
Cuming County,Nebraska,31,039,40.0
Custer County,Nebraska,31,041,13.0
Dakota County,Nebraska,31,043,485.0
Dawes County,Nebraska,31,045,258.0
Dawson County,Nebraska,31,047,195.0
Deuel County,Nebraska,31,049,14.0
Dixon County,Nebraska,31,051,4.0
Dodge County,Nebraska,31,053,242.0
Douglas County,Nebraska,31,055,2834.0
Dundy County,Nebraska,31,057,1.0
Fillmore County,Nebraska,31,059,28.0
Franklin County,Nebraska,31,061,4.0
Frontier County,Nebraska,31,063,12.0
Furnas County,Nebraska,31,065,27.0
Gage County,Nebraska,31,067,77.0
Garden County,Nebraska,31,069,5.0
Garfield County,Nebraska,31,071,0.0
Gosper County,Nebraska,31,073,10.0
Greeley County,Nebraska,31,077,0.0
Hall County,Nebraska,31,079,252.0
Hamilton County,Nebraska,31,081,71.0
Harlan County,Nebraska,31,083,13.0
Hitchcock County,Nebraska,31,087,5.0
Holt County,Nebraska,31,089,90.0
Howard County,Nebraska,31,093,2.0
Jefferson County,Nebraska,31,095,70.0
Johnson County,Nebraska,31,097,70.0
Kearney County,Nebraska,31,099,7.0
Keith County,Nebraska,31,101,49.0
Kimball County,Nebraska,31,105,13.0
Knox County,Nebraska,31,107,817.0
Lancaster County,Nebraska,31,109,1899.0
Lincoln County,Nebraska,31,111,106.0
Madison County,Nebraska,31,119,540.0
Merrick County,Nebraska,31,121,8.0
Morrill County,Nebraska,31,123,23.0
Nance County,Nebraska,31,125,8.0
Nemaha County,Nebraska,31,127,44.0
Nuckolls County,Nebraska,31,129,8.0
Otoe County,Nebraska,31,131,83.0
Pawnee County,Nebraska,31,133,6.0
Perkins County,Nebraska,31,135,2.0
Phelps County,Nebraska,31,137,11.0
Pierce County,Nebraska,31,139,23.0
Platte County,Nebraska,31,141,37.0
Polk County,Nebraska,31,143,47.0
Red Willow County,Nebraska,31,145,35.0
Richardson County,Nebraska,31,147,201.0
Rock County,Nebraska,31,149,0.0
Saline County,Nebraska,31,151,9.0
Sarpy County,Nebraska,31,153,638.0
Saunders County,Nebraska,31,155,49.0
Scotts Bluff County,Nebraska,31,157,400.0
Seward County,Nebraska,31,159,17.0
Sheridan County,Nebraska,31,161,452.0
Sherman County,Nebraska,31,163,2.0
Sioux County,Nebraska,31,165,0.0
Stanton County,Nebraska,31,167,0.0
Thayer County,Nebraska,31,169,13.0
Thurston County,Nebraska,31,173,3981.0
Valley County,Nebraska,31,175,8.0
Washington County,Nebraska,31,177,33.0
Wayne County,Nebraska,31,179,29.0
Webster County,Nebraska,31,181,0.0
York County,Nebraska,31,185,74.0
Churchill County,Nevada,32,001,1179.0
Clark County,Nevada,32,003,13297.0
Douglas County,Nevada,32,005,980.0
Elko County,Nevada,32,007,2870.0
Eureka County,Nevada,32,011,21.0
Humboldt County,Nevada,32,013,813.0
Lander County,Nevada,32,015,352.0
Lincoln County,Nevada,32,017,181.0
Lyon County,Nevada,32,019,1250.0
Mineral County,Nevada,32,021,1061.0
Nye County,Nevada,32,023,706.0
Pershing County,Nevada,32,027,182.0
Storey County,Nevada,32,029,75.0
Washoe County,Nevada,32,031,6906.0
White Pine County,Nevada,32,033,625.0
Carson City,Nevada,32,510,1413.0
Belknap County,New Hampshire,33,001,149.0
Carroll County,New Hampshire,33,003,61.0
Cheshire County,New Hampshire,33,005,137.0
Coos County,New Hampshire,33,007,100.0
Grafton County,New Hampshire,33,009,460.0
Hillsborough County,New Hampshire,33,011,460.0
Merrimack County,New Hampshire,33,013,139.0
Rockingham County,New Hampshire,33,015,299.0
Strafford County,New Hampshire,33,017,90.0
Sullivan County,New Hampshire,33,019,190.0
Atlantic County,New Jersey,34,001,563.0
Bergen County,New Jersey,34,003,1777.0
Burlington County,New Jersey,34,005,495.0
Camden County,New Jersey,34,007,1159.0
Cape May County,New Jersey,34,009,58.0
Cumberland County,New Jersey,34,011,1163.0
Essex County,New Jersey,34,013,2104.0
Gloucester County,New Jersey,34,015,184.0
Hudson County,New Jersey,34,017,2125.0
Hunterdon County,New Jersey,34,019,66.0
Mercer County,New Jersey,34,021,451.0
Middlesex County,New Jersey,34,023,1557.0
Monmouth County,New Jersey,34,025,952.0
Morris County,New Jersey,34,027,534.0
Ocean County,New Jersey,34,029,600.0
Passaic County,New Jersey,34,031,2242.0
Salem County,New Jersey,34,033,93.0
Somerset County,New Jersey,34,035,663.0
Sussex County,New Jersey,34,037,73.0
Union County,New Jersey,34,039,1435.0
Warren County,New Jersey,34,041,176.0
Bernalillo County,New Mexico,35,001,31231.0
Catron County,New Mexico,35,003,10.0
Chaves County,New Mexico,35,005,929.0
Colfax County,New Mexico,35,007,275.0
Curry County,New Mexico,35,009,573.0
De Baca County,New Mexico,35,011,0.0
Dona Ana County,New Mexico,35,013,2433.0
Eddy County,New Mexico,35,015,704.0
Grant County,New Mexico,35,017,497.0
Guadalupe County,New Mexico,35,019,75.0
Hidalgo County,New Mexico,35,023,5.0
Lea County,New Mexico,35,025,537.0
Lincoln County,New Mexico,35,027,331.0
Los Alamos County,New Mexico,35,028,224.0
Luna County,New Mexico,35,029,275.0
McKinley County,New Mexico,35,031,56222.0
Mora County,New Mexico,35,033,5.0
Otero County,New Mexico,35,035,4591.0
Quay County,New Mexico,35,037,47.0
Rio Arriba County,New Mexico,35,039,6231.0
Roosevelt County,New Mexico,35,041,193.0
Sandoval County,New Mexico,35,043,17189.0
San Juan County,New Mexico,35,045,46340.0
San Miguel County,New Mexico,35,047,380.0
Santa Fe County,New Mexico,35,049,4936.0
Sierra County,New Mexico,35,051,88.0
Socorro County,New Mexico,35,053,2134.0
Taos County,New Mexico,35,055,2225.0
Torrance County,New Mexico,35,057,214.0
Union County,New Mexico,35,059,141.0
Cibola County,New Mexico,35,006,10987.0
Valencia County,New Mexico,35,061,3272.0
Albany County,New York,36,001,470.0
Allegany County,New York,36,003,131.0
Bronx County,New York,36,005,8375.0
Broome County,New York,36,007,406.0
Cattaraugus County,New York,36,009,2249.0
Cayuga County,New York,36,011,302.0
Chautauqua County,New York,36,013,511.0
Chemung County,New York,36,015,392.0
Chenango County,New York,36,017,136.0
Clinton County,New York,36,019,163.0
Columbia County,New York,36,021,15.0
Cortland County,New York,36,023,69.0
Delaware County,New York,36,025,55.0
Dutchess County,New York,36,027,1244.0
Erie County,New York,36,029,4353.0
Essex County,New York,36,031,108.0
Franklin County,New York,36,033,3543.0
Fulton County,New York,36,035,155.0
Genesee County,New York,36,037,632.0
Greene County,New York,36,039,167.0
Hamilton County,New York,36,041,5.0
Herkimer County,New York,36,043,124.0
Jefferson County,New York,36,045,627.0
Kings County,New York,36,047,8730.0
Lewis County,New York,36,049,50.0
Livingston County,New York,36,051,122.0
Madison County,New York,36,053,419.0
Monroe County,New York,36,055,3012.0
Montgomery County,New York,36,057,53.0
Nassau County,New York,36,059,3070.0
New York County,New York,36,061,6173.0
Niagara County,New York,36,063,2145.0
Oneida County,New York,36,065,412.0
Onondaga County,New York,36,067,2673.0
Ontario County,New York,36,069,416.0
Orange County,New York,36,071,1320.0
Orleans County,New York,36,073,147.0
Oswego County,New York,36,075,187.0
Otsego County,New York,36,077,167.0
Putnam County,New York,36,079,747.0
Queens County,New York,36,081,8976.0
Rensselaer County,New York,36,083,212.0
Richmond County,New York,36,085,1134.0
Rockland County,New York,36,087,597.0
Saint Lawrence County,New York,36,089,864.0
Saratoga County,New York,36,091,392.0
Schenectady County,New York,36,093,355.0
Schoharie County,New York,36,095,32.0
Schuyler County,New York,36,097,47.0
Seneca County,New York,36,099,124.0
Steuben County,New York,36,101,124.0
Suffolk County,New York,36,103,3499.0
Sullivan County,New York,36,105,179.0
Tioga County,New York,36,107,16.0
Tompkins County,New York,36,109,302.0
Ulster County,New York,36,111,274.0
Warren County,New York,36,113,171.0
Washington County,New York,36,115,165.0
Wayne County,New York,36,117,164.0
Westchester County,New York,36,119,3863.0
Wyoming County,New York,36,121,150.0
Yates County,New York,36,123,36.0
Alamance County,North Carolina,37,001,621.0
Alexander County,North Carolina,37,003,114.0
Alleghany County,North Carolina,37,005,170.0
Anson County,North Carolina,37,007,86.0
Ashe County,North Carolina,37,009,92.0
Avery County,North Carolina,37,011,86.0
Beaufort County,North Carolina,37,013,54.0
Bertie County,North Carolina,37,015,127.0
Bladen County,North Carolina,37,017,817.0
Brunswick County,North Carolina,37,019,506.0
Buncombe County,North Carolina,37,021,886.0
Burke County,North Carolina,37,023,459.0
Cabarrus County,North Carolina,37,025,568.0
Caldwell County,North Carolina,37,027,442.0
Camden County,North Carolina,37,029,23.0
Carteret County,North Carolina,37,031,258.0
Caswell County,North Carolina,37,033,41.0
Catawba County,North Carolina,37,035,443.0
Chatham County,North Carolina,37,037,185.0
Cherokee County,North Carolina,37,039,398.0
Chowan County,North Carolina,37,041,178.0
Clay County,North Carolina,37,043,0.0
Cleveland County,North Carolina,37,045,221.0
Columbus County,North Carolina,37,047,2111.0
Craven County,North Carolina,37,049,699.0
Cumberland County,North Carolina,37,051,4738.0
Currituck County,North Carolina,37,053,140.0
Dare County,North Carolina,37,055,94.0
Davidson County,North Carolina,37,057,669.0
Davie County,North Carolina,37,059,21.0
Duplin County,North Carolina,37,061,114.0
Durham County,North Carolina,37,063,1091.0
Edgecombe County,North Carolina,37,065,216.0
Forsyth County,North Carolina,37,067,780.0
Franklin County,North Carolina,37,069,808.0
Gaston County,North Carolina,37,071,824.0
Gates County,North Carolina,37,073,96.0
Graham County,North Carolina,37,075,704.0
Granville County,North Carolina,37,077,356.0
Greene County,North Carolina,37,079,102.0
Guilford County,North Carolina,37,081,2297.0
Halifax County,North Carolina,37,083,1901.0
Harnett County,North Carolina,37,085,1137.0
Haywood County,North Carolina,37,087,167.0
Henderson County,North Carolina,37,089,219.0
Hertford County,North Carolina,37,091,260.0
Hoke County,North Carolina,37,093,4281.0
Hyde County,North Carolina,37,095,10.0
Iredell County,North Carolina,37,097,749.0
Jackson County,North Carolina,37,099,3504.0
Johnston County,North Carolina,37,101,962.0
Jones County,North Carolina,37,103,35.0
Lee County,North Carolina,37,105,405.0
Lenoir County,North Carolina,37,107,209.0
Lincoln County,North Carolina,37,109,188.0
McDowell County,North Carolina,37,111,238.0
Macon County,North Carolina,37,113,161.0
Madison County,North Carolina,37,115,36.0
Martin County,North Carolina,37,117,81.0
Mecklenburg County,North Carolina,37,119,3181.0
Mitchell County,North Carolina,37,121,92.0
Montgomery County,North Carolina,37,123,75.0
Moore County,North Carolina,37,125,652.0
Nash County,North Carolina,37,127,624.0
New Hanover County,North Carolina,37,129,636.0
Northampton County,North Carolina,37,131,104.0
Onslow County,North Carolina,37,133,937.0
Orange County,North Carolina,37,135,709.0
Pamlico County,North Carolina,37,137,148.0
Pasquotank County,North Carolina,37,139,77.0
Pender County,North Carolina,37,141,243.0
Perquimans County,North Carolina,37,143,20.0
Person County,North Carolina,37,145,361.0
Pitt County,North Carolina,37,147,515.0
Polk County,North Carolina,37,149,45.0
Randolph County,North Carolina,37,151,637.0
Richmond County,North Carolina,37,153,933.0
Robeson County,North Carolina,37,155,52120.0
Rockingham County,North Carolina,37,157,477.0
Rowan County,North Carolina,37,159,312.0
Rutherford County,North Carolina,37,161,325.0
Sampson County,North Carolina,37,163,1219.0
Scotland County,North Carolina,37,165,3777.0
Stanly County,North Carolina,37,167,208.0
Stokes County,North Carolina,37,169,271.0
Surry County,North Carolina,37,171,276.0
Swain County,North Carolina,37,173,3952.0
Transylvania County,North Carolina,37,175,117.0
Tyrrell County,North Carolina,37,177,85.0
Union County,North Carolina,37,179,724.0
Vance County,North Carolina,37,181,752.0
Wake County,North Carolina,37,183,3405.0
Warren County,North Carolina,37,185,980.0
Washington County,North Carolina,37,187,18.0
Watauga County,North Carolina,37,189,170.0
Wayne County,North Carolina,37,191,289.0
Wilkes County,North Carolina,37,193,133.0
Wilson County,North Carolina,37,195,515.0
Yadkin County,North Carolina,37,197,111.0
Yancey County,North Carolina,37,199,76.0
Adams County,North Dakota,38,001,53.0
Barnes County,North Dakota,38,003,217.0
Benson County,North Dakota,38,005,3756.0
Bottineau County,North Dakota,38,009,187.0
Bowman County,North Dakota,38,011,41.0
Burke County,North Dakota,38,013,34.0
Burleigh County,North Dakota,38,015,3404.0
Cass County,North Dakota,38,017,1813.0
Cavalier County,North Dakota,38,019,38.0
Dickey County,North Dakota,38,021,44.0
Divide County,North Dakota,38,023,21.0
Dunn County,North Dakota,38,025,423.0
Eddy County,North Dakota,38,027,121.0
Emmons County,North Dakota,38,029,3.0
Foster County,North Dakota,38,031,36.0
Golden Valley County,North Dakota,38,033,9.0
Grand Forks County,North Dakota,38,035,1721.0
Grant County,North Dakota,38,037,37.0
Griggs County,North Dakota,38,039,24.0
Hettinger County,North Dakota,38,041,44.0
Kidder County,North Dakota,38,043,3.0
LaMoure County,North Dakota,38,045,13.0
Logan County,North Dakota,38,047,7.0
McHenry County,North Dakota,38,049,40.0
McIntosh County,North Dakota,38,051,3.0
McKenzie County,North Dakota,38,053,1532.0
McLean County,North Dakota,38,055,677.0
Mercer County,North Dakota,38,057,212.0
Morton County,North Dakota,38,059,1020.0
Mountrail County,North Dakota,38,061,2784.0
Nelson County,North Dakota,38,063,17.0
Oliver County,North Dakota,38,065,86.0
Pembina County,North Dakota,38,067,175.0
Pierce County,North Dakota,38,069,38.0
Ramsey County,North Dakota,38,071,1217.0
Ransom County,North Dakota,38,073,20.0
Renville County,North Dakota,38,075,13.0
Richland County,North Dakota,38,077,437.0
Rolette County,North Dakota,38,079,11365.0
Sargent County,North Dakota,38,081,27.0
Sheridan County,North Dakota,38,083,3.0
Sioux County,North Dakota,38,085,3717.0
Stark County,North Dakota,38,089,257.0
Steele County,North Dakota,38,091,0.0
Stutsman County,North Dakota,38,093,287.0
Towner County,North Dakota,38,095,81.0
Traill County,North Dakota,38,097,76.0
Walsh County,North Dakota,38,099,231.0
Ward County,North Dakota,38,101,1125.0
Wells County,North Dakota,38,103,15.0
Williams County,North Dakota,38,105,854.0
Adams County,Ohio,39,001,122.0
Allen County,Ohio,39,003,239.0
Ashland County,Ohio,39,005,24.0
Ashtabula County,Ohio,39,007,183.0
Athens County,Ohio,39,009,178.0
Auglaize County,Ohio,39,011,96.0
Belmont County,Ohio,39,013,204.0
Brown County,Ohio,39,015,62.0
Butler County,Ohio,39,017,758.0
Carroll County,Ohio,39,019,30.0
Champaign County,Ohio,39,021,38.0
Clark County,Ohio,39,023,288.0
Clermont County,Ohio,39,025,391.0
Clinton County,Ohio,39,027,56.0
Columbiana County,Ohio,39,029,156.0
Coshocton County,Ohio,39,031,64.0
Crawford County,Ohio,39,033,14.0
Cuyahoga County,Ohio,39,035,3273.0
Darke County,Ohio,39,037,132.0
Defiance County,Ohio,39,039,139.0
Delaware County,Ohio,39,041,115.0
Erie County,Ohio,39,043,363.0
Fairfield County,Ohio,39,045,199.0
Fayette County,Ohio,39,047,19.0
Franklin County,Ohio,39,049,2047.0
Fulton County,Ohio,39,051,56.0
Gallia County,Ohio,39,053,104.0
Geauga County,Ohio,39,055,71.0
Greene County,Ohio,39,057,238.0
Guernsey County,Ohio,39,059,83.0
Hamilton County,Ohio,39,061,1131.0
Hancock County,Ohio,39,063,49.0
Hardin County,Ohio,39,065,22.0
Harrison County,Ohio,39,067,33.0
Henry County,Ohio,39,069,28.0
Highland County,Ohio,39,071,39.0
Hocking County,Ohio,39,073,7.0
Holmes County,Ohio,39,075,78.0
Huron County,Ohio,39,077,31.0
Jackson County,Ohio,39,079,14.0
Jefferson County,Ohio,39,081,166.0
Knox County,Ohio,39,083,74.0
Lake County,Ohio,39,085,286.0
Lawrence County,Ohio,39,087,55.0
Licking County,Ohio,39,089,233.0
Logan County,Ohio,39,091,24.0
Lorain County,Ohio,39,093,803.0
Lucas County,Ohio,39,095,1217.0
Madison County,Ohio,39,097,142.0
Mahoning County,Ohio,39,099,661.0
Marion County,Ohio,39,101,115.0
Medina County,Ohio,39,103,324.0
Meigs County,Ohio,39,105,18.0
Mercer County,Ohio,39,107,3.0
Miami County,Ohio,39,109,117.0
Monroe County,Ohio,39,111,24.0
Montgomery County,Ohio,39,113,1149.0
Morgan County,Ohio,39,115,40.0
Morrow County,Ohio,39,117,44.0
Muskingum County,Ohio,39,119,170.0
Noble County,Ohio,39,121,17.0
Ottawa County,Ohio,39,123,38.0
Paulding County,Ohio,39,125,41.0
Perry County,Ohio,39,127,56.0
Pickaway County,Ohio,39,129,127.0
Pike County,Ohio,39,131,63.0
Portage County,Ohio,39,133,175.0
Preble County,Ohio,39,135,106.0
Putnam County,Ohio,39,137,11.0
Richland County,Ohio,39,139,182.0
Ross County,Ohio,39,141,66.0
Sandusky County,Ohio,39,143,124.0
Scioto County,Ohio,39,145,335.0
Seneca County,Ohio,39,147,73.0
Shelby County,Ohio,39,149,179.0
Stark County,Ohio,39,151,390.0
Summit County,Ohio,39,153,911.0
Trumbull County,Ohio,39,155,297.0
Tuscarawas County,Ohio,39,157,233.0
Union County,Ohio,39,159,158.0
Van Wert County,Ohio,39,161,20.0
Vinton County,Ohio,39,163,6.0
Warren County,Ohio,39,165,151.0
Washington County,Ohio,39,167,240.0
Wayne County,Ohio,39,169,239.0
Williams County,Ohio,39,171,108.0
Wood County,Ohio,39,173,274.0
Wyandot County,Ohio,39,175,0.0
Adair County,Oklahoma,40,001,9652.0
Alfalfa County,Oklahoma,40,003,85.0
Atoka County,Oklahoma,40,005,1891.0
Beaver County,Oklahoma,40,007,27.0
Beckham County,Oklahoma,40,009,262.0
Blaine County,Oklahoma,40,011,530.0
Bryan County,Oklahoma,40,013,7023.0
Caddo County,Oklahoma,40,015,7102.0
Canadian County,Oklahoma,40,017,5139.0
Carter County,Oklahoma,40,019,3782.0
Cherokee County,Oklahoma,40,021,16468.0
Choctaw County,Oklahoma,40,023,2015.0
Cimarron County,Oklahoma,40,025,19.0
Cleveland County,Oklahoma,40,027,10342.0
Coal County,Oklahoma,40,029,781.0
Comanche County,Oklahoma,40,031,6892.0
Cotton County,Oklahoma,40,033,590.0
Craig County,Oklahoma,40,035,2891.0
Creek County,Oklahoma,40,037,8146.0
Custer County,Oklahoma,40,039,716.0
Delaware County,Oklahoma,40,041,9011.0
Dewey County,Oklahoma,40,043,38.0
Ellis County,Oklahoma,40,045,41.0
Garfield County,Oklahoma,40,047,1163.0
Garvin County,Oklahoma,40,049,1598.0
Grady County,Oklahoma,40,051,2685.0
Grant County,Oklahoma,40,053,22.0
Greer County,Oklahoma,40,055,268.0
Harmon County,Oklahoma,40,057,20.0
Harper County,Oklahoma,40,059,6.0
Haskell County,Oklahoma,40,061,2141.0
Hughes County,Oklahoma,40,063,2713.0
Jackson County,Oklahoma,40,065,464.0
Jefferson County,Oklahoma,40,067,439.0
