County,State,mean_life_expectancy,State_FIPS,County_FIPS,health_insurance_rate
Hardin County,Kentucky,76.8302984056783,21,093,91.6
Harlan County,Kentucky,69.97223401271,21,095,87.9
Harrison County,Kentucky,74.2390257511301,21,097,86.8
Hart County,Kentucky,74.5658043504678,21,099,85.6
Henderson County,Kentucky,75.6527007068316,21,101,91.8
Henry County,Kentucky,74.6571184463643,21,103,90.4
Hickman County,Kentucky,76.033675488781,21,105,87.8
Hopkins County,Kentucky,74.0622525608869,21,107,89.3
Jackson County,Kentucky,72.3660395926643,21,109,86.0
Jefferson County,Kentucky,75.9753917129439,21,111,91.3
Jessamine County,Kentucky,77.0797202839427,21,113,90.5
Johnson County,Kentucky,72.1315855426434,21,115,90.1
Kenton County,Kentucky,76.0062867174065,21,117,91.5
Knott County,Kentucky,71.6738576342121,21,119,89.1
Knox County,Kentucky,72.0552866662628,21,121,87.2
Larue County,Kentucky,75.335753394247,21,123,91.1
Laurel County,Kentucky,74.4982891214359,21,125,88.8
Lawrence County,Kentucky,72.0626025807821,21,127,89.2
Lee County,Kentucky,70.5978637525312,21,129,89.7
Leslie County,Kentucky,69.9995089423417,21,131,89.4
Letcher County,Kentucky,70.9882166048783,21,133,89.1
Lewis County,Kentucky,73.0090905478397,21,135,87.9
Lincoln County,Kentucky,74.1736918576304,21,137,85.7
Livingston County,Kentucky,74.6692137254589,21,139,93.5
Logan County,Kentucky,75.2879321868546,21,141,88.3
Lyon County,Kentucky,76.0691221620772,21,143,91.0
McCracken County,Kentucky,75.7089073581248,21,145,91.2
McCreary County,Kentucky,71.5564288790456,21,147,89.8
McLean County,Kentucky,74.6053116487654,21,149,90.2
Madison County,Kentucky,76.3497779937682,21,151,91.3
Magoffin County,Kentucky,71.7331663398996,21,153,89.3
Marion County,Kentucky,75.3955022384658,21,155,91.2
Marshall County,Kentucky,75.4350057162622,21,157,92.8
Martin County,Kentucky,71.9357176062449,21,159,87.8
Mason County,Kentucky,73.8405031960457,21,161,88.3
Meade County,Kentucky,76.2793648733931,21,163,89.1
Menifee County,Kentucky,73.7360494076473,21,165,92.3
Mercer County,Kentucky,74.9190589712365,21,167,90.8
Metcalfe County,Kentucky,73.8221652931145,21,169,85.0
Monroe County,Kentucky,72.9227375886067,21,171,88.7
Montgomery County,Kentucky,74.4967308811786,21,173,87.3
Morgan County,Kentucky,75.0383655261445,21,175,91.0
Muhlenberg County,Kentucky,74.5090065446866,21,177,90.2
Nelson County,Kentucky,76.3518786572765,21,179,91.7
Nicholas County,Kentucky,72.231490421317,21,181,85.0
Ohio County,Kentucky,74.9375652925691,21,183,91.2
Oldham County,Kentucky,79.348166648683,21,185,95.8
Owen County,Kentucky,75.2722809359539,21,187,91.3
Owsley County,Kentucky,69.1783000602094,21,189,90.2
Pendleton County,Kentucky,74.0888486160723,21,191,91.6
Perry County,Kentucky,68.7287657272494,21,193,89.1
Pike County,Kentucky,71.7772696215754,21,195,91.0
Powell County,Kentucky,70.2024860709508,21,197,91.1
Pulaski County,Kentucky,74.0489742224525,21,199,90.8
Robertson County,Kentucky,73.7375524839255,21,201,93.9
Rockcastle County,Kentucky,73.6759365123141,21,203,91.4
Rowan County,Kentucky,74.9377014480583,21,205,88.2
Russell County,Kentucky,74.0360181147826,21,207,85.9
Scott County,Kentucky,77.1047884359053,21,209,91.7
Shelby County,Kentucky,78.0797465146697,21,211,89.0
Simpson County,Kentucky,74.7869586519356,21,213,88.5
Spencer County,Kentucky,77.2270798568928,21,215,93.6
Taylor County,Kentucky,75.1556672286277,21,217,87.6
Todd County,Kentucky,74.8553576680654,21,219,80.9
Trigg County,Kentucky,75.7690535522931,21,221,86.8
Trimble County,Kentucky,74.6434652754154,21,223,86.8
Union County,Kentucky,74.1350101946343,21,225,89.9
Warren County,Kentucky,76.9158424559045,21,227,90.4
Washington County,Kentucky,76.3571313121594,21,229,89.6
Wayne County,Kentucky,75.456744006192,21,231,88.5
Webster County,Kentucky,74.017160166982,21,233,90.2
Whitley County,Kentucky,71.0304807713335,21,235,89.3
Wolfe County,Kentucky,70.1085438744482,21,237,89.0
Woodford County,Kentucky,77.43669015546,21,239,92.0
Acadia Parish,Louisiana,74.0522499148749,22,001,84.4
Allen Parish,Louisiana,75.4720943362912,22,003,87.0
Ascension Parish,Louisiana,78.1332551935727,22,005,89.7
Assumption Parish,Louisiana,76.2250742115281,22,007,86.2
Avoyelles Parish,Louisiana,73.391027010478,22,009,83.5
Beauregard Parish,Louisiana,74.7765957268878,22,011,83.4
Bienville Parish,Louisiana,73.3553114577844,22,013,84.6
Bossier Parish,Louisiana,76.930440248195,22,015,88.4
Caddo Parish,Louisiana,74.1519186681278,22,017,85.5
Calcasieu Parish,Louisiana,74.6064556739109,22,019,85.5
Caldwell Parish,Louisiana,72.9698443035515,22,021,78.8
Cameron Parish,Louisiana,78.7353219643613,22,023,90.3
Catahoula Parish,Louisiana,72.3579405001498,22,025,75.8
Claiborne Parish,Louisiana,75.1714299067719,22,027,84.4
Concordia Parish,Louisiana,72.8579412888596,22,029,73.6
De Soto Parish,Louisiana,74.6883469496705,22,031,86.8
East Baton Rouge Parish,Louisiana,75.6634461911387,22,033,88.2
East Carroll Parish,Louisiana,71.4233002186234,22,035,80.2
East Feliciana Parish,Louisiana,72.8129582392845,22,037,88.8
Evangeline Parish,Louisiana,72.9680030805491,22,039,85.7
Franklin Parish,Louisiana,73.1819846996249,22,041,80.3
Grant Parish,Louisiana,74.5375736210759,22,043,87.8
Iberia Parish,Louisiana,74.419480182613,22,045,84.7
Iberville Parish,Louisiana,74.7022741763571,22,047,87.8
Jackson Parish,Louisiana,75.1458346782022,22,049,86.7
Jefferson Parish,Louisiana,76.7979452270017,22,051,85.0
Jefferson Davis Parish,Louisiana,73.7397149271585,22,053,88.1
Lafayette Parish,Louisiana,77.7021525373817,22,055,86.6
Lafourche Parish,Louisiana,76.4921279912758,22,057,86.0
LaSalle Parish,Louisiana,74.4595649801485,22,059,85.7
Lincoln Parish,Louisiana,77.0441368400746,22,061,84.8
Livingston Parish,Louisiana,75.7878314476537,22,063,86.5
Madison Parish,Louisiana,71.6228510758907,22,065,70.9
Morehouse Parish,Louisiana,71.9384363713369,22,067,84.1
Natchitoches Parish,Louisiana,74.3973236486376,22,069,84.0
Orleans Parish,Louisiana,76.1429162260512,22,071,85.8
Ouachita Parish,Louisiana,74.5651200997393,22,073,83.4
Plaquemines Parish,Louisiana,77.075651621947,22,075,87.7
Pointe Coupee Parish,Louisiana,75.2169911691379,22,077,84.5
Rapides Parish,Louisiana,73.9668483364791,22,079,86.4
Red River Parish,Louisiana,73.4193304043661,22,081,84.0
Richland Parish,Louisiana,73.6587307534309,22,083,75.2
Sabine Parish,Louisiana,75.1997117064619,22,085,84.0
Saint Bernard Parish,Louisiana,74.4032297151724,22,087,87.4
Saint Charles Parish,Louisiana,76.9138275180222,22,089,87.2
Saint Helena Parish,Louisiana,73.9609529503551,22,091,79.4
Saint James Parish,Louisiana,76.2154222099821,22,093,87.0
Saint John the Baptist Parish,Louisiana,74.6001844480422,22,095,86.9
Saint Landry Parish,Louisiana,72.560533057406,22,097,85.9
Saint Martin Parish,Louisiana,75.5604854521687,22,099,86.4
Saint Mary Parish,Louisiana,74.4840807446041,22,101,83.6
Saint Tammany Parish,Louisiana,77.854632473354,22,103,88.4
Tangipahoa Parish,Louisiana,74.2373578771414,22,105,84.7
Tensas Parish,Louisiana,74.0353831116019,22,107,71.9
Terrebonne Parish,Louisiana,75.0165481372233,22,109,83.4
Union Parish,Louisiana,74.9409804540753,22,111,86.0
Vermilion Parish,Louisiana,76.2650755387501,22,113,86.8
Vernon Parish,Louisiana,74.9533330152672,22,115,88.4
Washington Parish,Louisiana,72.0684257744827,22,117,83.9
Webster Parish,Louisiana,73.5668678852269,22,119,83.3
West Baton Rouge Parish,Louisiana,76.3496222131422,22,121,89.4
West Carroll Parish,Louisiana,74.200482042627,22,123,70.8
West Feliciana Parish,Louisiana,76.9188325267079,22,125,88.7
Winn Parish,Louisiana,74.3423453196516,22,127,82.8
Androscoggin County,Maine,77.4665049482895,23,001,91.4
Aroostook County,Maine,78.0442096911219,23,003,90.5
Cumberland County,Maine,80.1260486289046,23,005,92.5
Franklin County,Maine,78.2934116739492,23,007,89.1
Hancock County,Maine,79.4410906574947,23,009,87.1
Kennebec County,Maine,78.061564884636,23,011,91.5
Knox County,Maine,79.1259276730581,23,013,87.6
Lincoln County,Maine,79.6246736214774,23,015,88.6
Oxford County,Maine,77.9525116162397,23,017,89.0
Penobscot County,Maine,77.7754118138232,23,019,89.5
Piscataquis County,Maine,76.7306165916606,23,021,87.2
Sagadahoc County,Maine,79.8594280235591,23,023,92.2
Somerset County,Maine,76.8100392315545,23,025,88.7
Waldo County,Maine,78.7626049218834,23,027,88.1
Washington County,Maine,76.2328005875088,23,029,87.3
York County,Maine,79.3969886872749,23,031,91.3
Allegany County,Maryland,76.6519766208072,24,001,93.2
Anne Arundel County,Maryland,79.2107443127343,24,003,94.0
Baltimore County,Maryland,78.5219196955078,24,005,92.6
Calvert County,Maryland,79.3350231267603,24,009,94.0
Caroline County,Maryland,76.1057752503745,24,011,89.9
Carroll County,Maryland,78.852274337942,24,013,95.6
Cecil County,Maryland,76.2588001741374,24,015,93.0
Charles County,Maryland,78.685812172471,24,017,95.6
Dorchester County,Maryland,76.5811811513499,24,019,93.5
Frederick County,Maryland,80.2775808930864,24,021,93.9
Garrett County,Maryland,78.1266774330546,24,023,91.1
Harford County,Maryland,79.0265029683717,24,025,95.4
Howard County,Maryland,82.880601798641,24,027,94.9
Kent County,Maryland,78.6548456921455,24,029,93.4
Queen Anne's County,Maryland,79.5232372315342,24,035,95.0
Saint Mary's County,Maryland,78.6722717502428,24,037,94.0
Somerset County,Maryland,76.376609322614,24,039,90.9
Talbot County,Maryland,80.6451511473911,24,041,93.1
Washington County,Maryland,77.1270557320199,24,043,92.1
Wicomico County,Maryland,76.6363789653911,24,045,90.9
Worcester County,Maryland,78.9119576094532,24,047,92.2
Baltimore City,Maryland,72.7529275023046,24,510,91.0
Montgomery County,Maryland,81.7924409556118,24,031,90.7
Prince George's County,Maryland,81.7924409556118,24,033,87.1
Barnstable County,Massachusetts,79.7123607106575,25,001,96.5
Berkshire County,Massachusetts,79.2446813034032,25,003,97.0
Bristol County,Massachusetts,78.8123361653675,25,005,96.6
Dukes County,Massachusetts,81.681779273691,25,007,92.6
Essex County,Massachusetts,80.2819925691542,25,009,96.5
Franklin County,Massachusetts,79.9180723050583,25,011,97.2
Hampden County,Massachusetts,78.4188441294238,25,013,96.5
Hampshire County,Massachusetts,80.8942985271659,25,015,97.1
Middlesex County,Massachusetts,81.9849378823919,25,017,97.1
Nantucket County,Massachusetts,82.0727833069416,25,019,94.3
Norfolk County,Massachusetts,81.4570164390857,25,021,97.9
Plymouth County,Massachusetts,79.5054401626395,25,023,97.1
Suffolk County,Massachusetts,80.8045704674813,25,025,95.6
Worcester County,Massachusetts,79.346960838269,25,027,97.0
Alcona County,Michigan,76.9319407105539,26,001,91.2
Alger County,Michigan,78.7488225500506,26,003,89.9
Allegan County,Michigan,78.8291357558961,26,005,92.3
Alpena County,Michigan,77.59976430675,26,007,90.1
Antrim County,Michigan,79.7306993454203,26,009,90.7
Arenac County,Michigan,76.3584137235484,26,011,90.6
Baraga County,Michigan,77.1090622478788,26,013,92.4
Barry County,Michigan,79.2597087985264,26,015,93.5
Bay County,Michigan,77.2439492621578,26,017,92.6
Benzie County,Michigan,79.4143853619206,26,019,89.2
Berrien County,Michigan,77.5447747901596,26,021,89.9
Branch County,Michigan,77.0770600868951,26,023,88.1
Calhoun County,Michigan,76.088970320466,26,025,91.7
Cass County,Michigan,78.0763605101428,26,027,90.0
Charlevoix County,Michigan,79.7045615731159,26,029,91.3
Cheboygan County,Michigan,78.456560141081,26,031,88.1
Chippewa County,Michigan,78.6274301038234,26,033,89.8
Clare County,Michigan,75.4747680327861,26,035,86.8
Clinton County,Michigan,80.7305190141805,26,037,94.6
Crawford County,Michigan,76.9228581752423,26,039,92.0
Delta County,Michigan,78.8856894339165,26,041,90.5
Dickinson County,Michigan,79.0669125201242,26,043,92.2
Eaton County,Michigan,79.1257247133144,26,045,93.1
Emmet County,Michigan,79.49555455959,26,047,90.5
Genesee County,Michigan,75.4880874089896,26,049,92.5
Gladwin County,Michigan,76.8813922709168,26,051,87.5
Gogebic County,Michigan,78.3496270778426,26,053,88.6
Grand Traverse County,Michigan,80.117738597055,26,055,91.5
Gratiot County,Michigan,77.5650729916452,26,057,91.8
Hillsdale County,Michigan,77.7663489001786,26,059,89.3
Houghton County,Michigan,78.4757572515644,26,061,91.1
Huron County,Michigan,77.4370593264768,26,063,91.4
Ingham County,Michigan,78.5346856464409,26,065,92.2
Ionia County,Michigan,78.1950394606386,26,067,92.0
Iosco County,Michigan,75.9587959208979,26,069,89.6
Iron County,Michigan,78.0282326130767,26,071,90.8
Isabella County,Michigan,78.8777687424802,26,073,89.5
Jackson County,Michigan,77.1465582356512,26,075,91.5
Kalamazoo County,Michigan,79.0334652576777,26,077,92.3
Kalkaska County,Michigan,76.5191174797834,26,079,88.8
Kent County,Michigan,79.8786576168585,26,081,91.5
Keweenaw County,Michigan,80.3884178448212,26,083,89.3
Lake County,Michigan,76.7796274617928,26,085,88.6
Lapeer County,Michigan,77.75920143443,26,087,91.7
Leelanau County,Michigan,82.6007949701847,26,089,92.1
Lenawee County,Michigan,77.9456104312359,26,091,91.5
Livingston County,Michigan,80.2802426912736,26,093,94.6
Luce County,Michigan,78.2155973859784,26,095,90.2
Mackinac County,Michigan,78.265676727535,26,097,86.0
Macomb County,Michigan,77.9743919649762,26,099,92.0
Manistee County,Michigan,78.1279059249817,26,101,90.5
Marquette County,Michigan,78.8270991002572,26,103,91.9
Mason County,Michigan,78.3389809072063,26,105,90.1
Mecosta County,Michigan,78.6007398386438,26,107,91.2
Menominee County,Michigan,78.9457798903559,26,109,91.6
Midland County,Michigan,80.4370549188336,26,111,92.7
Missaukee County,Michigan,77.7133557670589,26,113,89.3
Monroe County,Michigan,77.8015789685184,26,115,93.2
Montcalm County,Michigan,77.659284729291,26,117,89.7
Montmorency County,Michigan,76.3466503418433,26,119,89.2
Muskegon County,Michigan,77.1499238862836,26,121,92.2
Newaygo County,Michigan,77.7410914596121,26,123,90.8
Oakland County,Michigan,80.064801516663,26,125,93.0
Oceana County,Michigan,78.4238456309781,26,127,88.5
Ogemaw County,Michigan,75.5421285147902,26,129,90.1
Ontonagon County,Michigan,77.5070412972877,26,131,87.3
Osceola County,Michigan,77.9084896924919,26,133,87.6
Oscoda County,Michigan,75.8358054609901,26,135,83.9
Otsego County,Michigan,78.084163257758,26,137,91.3
Ottawa County,Michigan,81.6542482650364,26,139,94.5
Presque Isle County,Michigan,78.5256880129706,26,141,89.7
Roscommon County,Michigan,76.0890357174107,26,143,89.0
Saginaw County,Michigan,77.2040787931121,26,145,92.3
Saint Clair County,Michigan,76.8339577705652,26,147,91.9
Saint Joseph County,Michigan,76.7441928531336,26,149,89.9
Sanilac County,Michigan,77.3815800463813,26,151,88.2
Schoolcraft County,Michigan,78.1921949346094,26,153,90.4
Shiawassee County,Michigan,77.3355640256361,26,155,91.1
Tuscola County,Michigan,77.3149171309118,26,157,91.4
Van Buren County,Michigan,77.3634036212904,26,159,89.0
Washtenaw County,Michigan,81.1695172359712,26,161,94.3
Wayne County,Michigan,75.2775130428205,26,163,89.5
Wexford County,Michigan,77.1729235745559,26,165,88.9
Aitkin County,Minnesota,79.4249949719765,27,001,94.0
Anoka County,Minnesota,81.17523874075,27,003,94.7
Becker County,Minnesota,78.2445234108217,27,005,90.8
Beltrami County,Minnesota,77.7254806619663,27,007,88.6
Benton County,Minnesota,78.8709884906697,27,009,93.7
Big Stone County,Minnesota,78.8939538463674,27,011,94.4
Blue Earth County,Minnesota,80.6170500248055,27,013,95.0
Brown County,Minnesota,80.5309923529772,27,015,95.0
Carlton County,Minnesota,77.8830369999622,27,017,94.6
Carver County,Minnesota,82.8322770704004,27,019,96.3
Cass County,Minnesota,78.0826826192823,27,021,91.8
Chippewa County,Minnesota,79.5744561906822,27,023,91.9
Chisago County,Minnesota,79.8575357110981,27,025,94.4
Clay County,Minnesota,79.77645682076,27,027,94.7
Clearwater County,Minnesota,77.3784032153237,27,029,89.0
Cook County,Minnesota,82.0246561006981,27,031,90.9
Cottonwood County,Minnesota,80.3656801228205,27,033,94.7
Crow Wing County,Minnesota,79.5846883082608,27,035,93.3
Dakota County,Minnesota,81.8730171967212,27,037,94.8
Dodge County,Minnesota,80.8031838545285,27,039,94.9
Douglas County,Minnesota,80.3482785244782,27,041,95.3
Faribault County,Minnesota,79.3882978872171,27,043,93.7
Fillmore County,Minnesota,80.7696930615744,27,045,90.7
Freeborn County,Minnesota,79.9684726341718,27,047,93.0
Goodhue County,Minnesota,79.9921193970485,27,049,93.5
Grant County,Minnesota,79.6253942306268,27,051,94.5
Hennepin County,Minnesota,80.9465871941842,27,053,93.2
Houston County,Minnesota,81.5068845269032,27,055,95.2
Hubbard County,Minnesota,80.177889467179,27,057,92.3
Isanti County,Minnesota,79.7458535494255,27,059,93.9
Itasca County,Minnesota,78.5792205062986,27,061,91.8
Jackson County,Minnesota,81.4765819540811,27,063,95.9
Kanabec County,Minnesota,79.440021729146,27,065,93.9
Kandiyohi County,Minnesota,80.888556550553,27,067,93.1
Kittson County,Minnesota,78.5351659571906,27,069,93.5
Koochiching County,Minnesota,78.6669882528837,27,071,93.1
Lac qui Parle County,Minnesota,81.0979675698252,27,073,95.6
Lake County,Minnesota,79.5939186944984,27,075,95.1
Lake of the Woods County,Minnesota,78.9003674442504,27,077,93.6
Le Sueur County,Minnesota,80.8788636408866,27,079,94.7
Lincoln County,Minnesota,79.862927189444,27,081,93.5
Lyon County,Minnesota,80.3297785680988,27,083,93.5
McLeod County,Minnesota,80.6685218403921,27,085,94.1
Mahnomen County,Minnesota,75.0984505631762,27,087,84.8
Marshall County,Minnesota,81.7904490642457,27,089,93.0
Martin County,Minnesota,80.0707222356062,27,091,93.4
Meeker County,Minnesota,80.3167264267971,27,093,93.8
Mille Lacs County,Minnesota,77.3126283010887,27,095,92.9
Morrison County,Minnesota,79.6356818975175,27,097,93.6
Mower County,Minnesota,80.7799841372241,27,099,92.3
Murray County,Minnesota,81.0220199765762,27,101,93.9
Nicollet County,Minnesota,81.8194834778882,27,103,96.5
Nobles County,Minnesota,81.3609524188035,27,105,89.2
Norman County,Minnesota,77.3018413690724,27,107,92.6
Olmsted County,Minnesota,82.213262671699,27,109,94.7
Otter Tail County,Minnesota,80.0198092681102,27,111,94.0
Pennington County,Minnesota,79.4433596273579,27,113,95.5
Pine County,Minnesota,79.0124053101347,27,115,91.7
Pipestone County,Minnesota,79.8767259562107,27,117,93.1
Polk County,Minnesota,78.1187713371304,27,119,93.8
Pope County,Minnesota,80.3896251379309,27,121,94.9
Ramsey County,Minnesota,79.7909488320372,27,123,92.5
Red Lake County,Minnesota,79.9012648645765,27,125,94.5
Redwood County,Minnesota,79.4566574922905,27,127,91.9
Renville County,Minnesota,78.8544481378201,27,129,93.8
Rice County,Minnesota,80.8282683458013,27,131,93.6
Rock County,Minnesota,79.2103877312156,27,133,92.6
Roseau County,Minnesota,79.6096263015328,27,135,96.3
Saint Louis County,Minnesota,78.7458489637289,27,137,94.6
Scott County,Minnesota,81.9665489542478,27,139,94.9
Sherburne County,Minnesota,80.4375355910307,27,141,96.2
Sibley County,Minnesota,80.6751438656178,27,143,94.9
Stearns County,Minnesota,82.0148868624808,27,145,94.9
Steele County,Minnesota,81.3666976433528,27,147,95.6
Stevens County,Minnesota,81.9628633070544,27,149,96.5
Swift County,Minnesota,80.1892464087208,27,151,94.8
Todd County,Minnesota,80.8983362889152,27,153,89.0
Traverse County,Minnesota,79.1492879363884,27,155,95.7
Wabasha County,Minnesota,81.9368744593269,27,157,94.9
Wadena County,Minnesota,76.7404485592036,27,159,93.5
Waseca County,Minnesota,80.7266639465805,27,161,94.9
Washington County,Minnesota,81.8580157054792,27,163,95.9
Watonwan County,Minnesota,80.0962027162583,27,165,85.2
Wilkin County,Minnesota,78.5018795560834,27,167,95.0
Winona County,Minnesota,80.717006958376,27,169,92.7
Wright County,Minnesota,80.8790341531325,27,171,95.8
Yellow Medicine County,Minnesota,80.1260769795253,27,173,92.3
Adams County,Mississippi,73.2675917348324,28,001,83.6
Alcorn County,Mississippi,73.5386077134533,28,003,84.1
Amite County,Mississippi,75.4534061613084,28,005,85.5
Attala County,Mississippi,72.8569121504465,28,007,87.7
Benton County,Mississippi,73.7012915283491,28,009,81.6
Bolivar County,Mississippi,70.9230624719822,28,011,82.2
Calhoun County,Mississippi,74.0464216660015,28,013,85.3
Carroll County,Mississippi,76.115118565497,28,015,88.1
Chickasaw County,Mississippi,74.6075001581123,28,017,84.9
Choctaw County,Mississippi,75.3603143552789,28,019,87.9
Claiborne County,Mississippi,72.4779591039985,28,021,84.3
Clarke County,Mississippi,73.468514614809,28,023,89.0
Clay County,Mississippi,74.8220202295931,28,025,84.7
Coahoma County,Mississippi,70.1839829333519,28,027,83.9
Copiah County,Mississippi,73.8686867169783,28,029,82.2
Covington County,Mississippi,72.4694647902951,28,031,84.1
DeSoto County,Mississippi,76.7369418536377,28,033,88.8
Forrest County,Mississippi,73.7853210439943,28,035,83.8
Franklin County,Mississippi,74.1188894569017,28,037,84.0
George County,Mississippi,72.4438871842833,28,039,83.3
Greene County,Mississippi,74.4720684645431,28,041,81.5
Grenada County,Mississippi,71.3889897290614,28,043,85.8
Hancock County,Mississippi,76.3250279822666,28,045,82.2
Harrison County,Mississippi,74.5887156074108,28,047,82.0
Hinds County,Mississippi,75.0036094331718,28,049,84.9
Holmes County,Mississippi,70.8620678527635,28,051,80.8
Humphreys County,Mississippi,71.6713920313874,28,053,81.5
Issaquena County,Mississippi,73.6145438671815,28,055,86.2
Itawamba County,Mississippi,73.7096894049728,28,057,87.2
Jackson County,Mississippi,75.4400859426493,28,059,84.0
Jasper County,Mississippi,74.3684759816351,28,061,86.7
Jefferson County,Mississippi,72.8679776953083,28,063,88.8
Jefferson Davis County,Mississippi,72.7778381603005,28,065,80.7
Jones County,Mississippi,74.5177605615999,28,067,87.3
Kemper County,Mississippi,75.9929365762719,28,069,86.2
Lafayette County,Mississippi,77.1755749478575,28,071,89.6
Lamar County,Mississippi,78.3508542453587,28,073,85.9
Lauderdale County,Mississippi,74.3009711410553,28,075,85.4
Lawrence County,Mississippi,73.1860454989362,28,077,83.8
Leake County,Mississippi,73.7752225338149,28,079,82.9
Lee County,Mississippi,74.1959201133468,28,081,87.6
Leflore County,Mississippi,71.3411678800639,28,083,83.6
Lincoln County,Mississippi,73.5212178987606,28,085,86.9
Lowndes County,Mississippi,75.1739410206558,28,087,85.7
Madison County,Mississippi,75.2995231795142,28,089,91.9
Marion County,Mississippi,71.955432060514,28,091,82.5
Marshall County,Mississippi,73.3856792712644,28,093,83.7
Monroe County,Mississippi,74.8655881317272,28,095,87.2
Montgomery County,Mississippi,72.9323044319565,28,097,90.6
Neshoba County,Mississippi,71.2319109740182,28,099,84.5
Newton County,Mississippi,73.3988406149073,28,101,87.0
Noxubee County,Mississippi,74.3895528534456,28,103,84.0
Oktibbeha County,Mississippi,77.619931252191,28,105,88.8
Panola County,Mississippi,72.5031169147935,28,107,84.4
Pearl River County,Mississippi,74.0106789661145,28,109,84.1
Perry County,Mississippi,73.7616243130287,28,111,81.9
Pike County,Mississippi,71.9976028774876,28,113,84.5
Pontotoc County,Mississippi,76.128338880694,28,115,81.6
Prentiss County,Mississippi,74.169149935197,28,117,84.3
Quitman County,Mississippi,70.4112667778493,28,119,77.8
Rankin County,Mississippi,78.3608662726185,28,121,89.5
Scott County,Mississippi,73.6906626272953,28,123,81.6
Sharkey County,Mississippi,72.1285924216694,28,125,78.8
Simpson County,Mississippi,73.6924333057707,28,127,83.8
Smith County,Mississippi,74.7568499594855,28,129,88.1
Stone County,Mississippi,73.7536902450938,28,131,84.0
Sunflower County,Mississippi,70.8314224859318,28,133,80.7
Tallahatchie County,Mississippi,72.9278679216507,28,135,87.1
Tate County,Mississippi,74.5858682647632,28,137,85.2
Tippah County,Mississippi,73.2200937799451,28,139,87.7
Tishomingo County,Mississippi,72.5785360437086,28,141,86.1
Tunica County,Mississippi,70.5685468716071,28,143,84.1
Union County,Mississippi,75.4953799745915,28,145,85.1
Walthall County,Mississippi,73.6942978143302,28,147,80.7
Warren County,Mississippi,73.657757746043,28,149,86.0
Washington County,Mississippi,70.8712245551982,28,151,79.8
Wayne County,Mississippi,74.5721521716373,28,153,86.0
Webster County,Mississippi,72.5895905748417,28,155,87.1
Wilkinson County,Mississippi,71.514761329248,28,157,83.4
Winston County,Mississippi,74.2219739344353,28,159,87.3
Yalobusha County,Mississippi,72.405921216925,28,161,86.8
Yazoo County,Mississippi,73.3297063475955,28,163,83.2
Adair County,Missouri,77.4996674039276,29,001,91.2
Andrew County,Missouri,78.7013763592718,29,003,92.7
Atchison County,Missouri,77.5446206505117,29,005,88.5
Audrain County,Missouri,76.4700110398644,29,007,87.1
Barry County,Missouri,75.5988280305562,29,009,81.9
Barton County,Missouri,77.1039961665184,29,011,88.6
Bates County,Missouri,76.0051303986315,29,013,86.2
Benton County,Missouri,75.8883536973897,29,015,87.1
Bollinger County,Missouri,76.0963414936097,29,017,88.8
Boone County,Missouri,79.8221151391125,29,019,92.0
Buchanan County,Missouri,76.1837139182052,29,021,87.5
Butler County,Missouri,73.3100406361536,29,023,87.7
Caldwell County,Missouri,76.8499728560545,29,025,91.4
Callaway County,Missouri,77.4608216547749,29,027,89.8
Camden County,Missouri,78.9000985028576,29,029,83.6
Cape Girardeau County,Missouri,77.7298339983024,29,031,91.1
Carroll County,Missouri,76.4426838243551,29,033,87.5
Carter County,Missouri,73.6735353474555,29,035,82.6
Cass County,Missouri,78.2991911220161,29,037,91.6
Cedar County,Missouri,75.3400560148383,29,039,83.9
Chariton County,Missouri,78.5102832551627,29,041,92.6
Christian County,Missouri,79.0786813910703,29,043,89.2
Clark County,Missouri,76.8790137496992,29,045,86.1
Clay County,Missouri,79.2852166517469,29,047,90.9
Clinton County,Missouri,76.2890632558296,29,049,88.2
Cole County,Missouri,78.7813033678424,29,051,90.8
Cooper County,Missouri,77.451153246516,29,053,90.0
Crawford County,Missouri,74.9616054959046,29,055,84.2
Dade County,Missouri,75.8091194248711,29,057,83.2
Dallas County,Missouri,76.0173243215063,29,059,79.1
Daviess County,Missouri,77.2576891209386,29,061,81.1
DeKalb County,Missouri,78.0142977680658,29,063,91.2
Dent County,Missouri,75.6656170481871,29,065,81.6
Douglas County,Missouri,76.3917639513478,29,067,83.0
Dunklin County,Missouri,71.7482892599005,29,069,83.2
Franklin County,Missouri,76.7285962389556,29,071,90.5
Gasconade County,Missouri,76.7014194398382,29,073,91.8
Gentry County,Missouri,77.3305745412835,29,075,88.9
Greene County,Missouri,77.2106273469407,29,077,87.0
Grundy County,Missouri,77.0496261178752,29,079,83.5
Harrison County,Missouri,77.337419181089,29,081,85.2
Henry County,Missouri,75.1475693528914,29,083,86.8
Hickory County,Missouri,76.4873193729265,29,085,84.2
Holt County,Missouri,78.801017707983,29,087,89.4
Howard County,Missouri,78.1242366474883,29,089,91.4
Howell County,Missouri,74.9481299577467,29,091,87.1
Iron County,Missouri,72.8975245720988,29,093,84.1
Jackson County,Missouri,76.9404560836654,29,095,86.7
Jasper County,Missouri,75.8973476807523,29,097,85.8
Jefferson County,Missouri,76.1333933045653,29,099,90.4
Johnson County,Missouri,77.934107064315,29,101,89.9
Knox County,Missouri,76.892382316364,29,103,79.9
Laclede County,Missouri,75.2201185935018,29,105,84.8
