County,State,mean_life_expectancy,State_FIPS,County_FIPS,median_home_value
Metcalfe County,Kentucky,74.2303398111707,21,169,80300
Monroe County,Kentucky,73.3186625629932,21,171,68900
Montgomery County,Kentucky,75.4898032131249,21,173,104800
Morgan County,Kentucky,75.5688342625836,21,175,68800
Muhlenberg County,Kentucky,74.9144810295916,21,177,79400
Nelson County,Kentucky,76.8244420007598,21,179,121400
Nicholas County,Kentucky,73.4454692277164,21,181,81300
Ohio County,Kentucky,75.2537579030894,21,183,78600
Oldham County,Kentucky,79.4910062885771,21,185,242700
Owen County,Kentucky,76.3288572421427,21,187,97300
Owsley County,Kentucky,70.2448990291587,21,189,60500
Pendleton County,Kentucky,75.1600836080674,21,191,105300
Perry County,Kentucky,70.0268114453256,21,193,61500
Pike County,Kentucky,72.3366052832354,21,195,64900
Powell County,Kentucky,71.1481319366748,21,197,79200
Pulaski County,Kentucky,74.595312133057,21,199,102500
Robertson County,Kentucky,74.4762924695745,21,201,70200
Rockcastle County,Kentucky,74.2829677545348,21,203,73800
Rowan County,Kentucky,75.4727492428198,21,205,101900
Russell County,Kentucky,74.6366521713156,21,207,84500
Scott County,Kentucky,77.9348798088865,21,209,161400
Shelby County,Kentucky,78.4607953553432,21,211,167600
Simpson County,Kentucky,75.525157548313,21,213,115800
Spencer County,Kentucky,77.5118474486824,21,215,167000
Taylor County,Kentucky,75.5893902473319,21,217,96700
Todd County,Kentucky,75.2832604578378,21,219,80100
Trigg County,Kentucky,76.3514383632774,21,221,114100
Trimble County,Kentucky,75.4868164205629,21,223,115000
Union County,Kentucky,74.5877597074006,21,225,77900
Warren County,Kentucky,77.0764716072267,21,227,139800
Washington County,Kentucky,76.7484846769994,21,229,109500
Wayne County,Kentucky,75.7058751542539,21,231,72200
Webster County,Kentucky,74.4439979104049,21,233,66600
Whitley County,Kentucky,71.7505626864631,21,235,70700
Wolfe County,Kentucky,71.2304147978541,21,237,50300
Woodford County,Kentucky,78.0431323709178,21,239,187400
Acadia Parish,Louisiana,74.1337017498536,22,001,88900
Allen Parish,Louisiana,76.3857262002751,22,003,79800
Ascension Parish,Louisiana,77.8580255715755,22,005,167600
Assumption Parish,Louisiana,76.4887941280442,22,007,88900
Avoyelles Parish,Louisiana,73.7257796784394,22,009,85700
Beauregard Parish,Louisiana,74.9771172710316,22,011,89900
Bienville Parish,Louisiana,73.7185448397636,22,013,57300
Bossier Parish,Louisiana,77.3794441523739,22,015,142300
Caddo Parish,Louisiana,74.7426728376636,22,017,121500
Calcasieu Parish,Louisiana,74.9948464232285,22,019,118100
Caldwell Parish,Louisiana,73.1565959309548,22,021,69200
Cameron Parish,Louisiana,79.4723966406935,22,023,105900
Catahoula Parish,Louisiana,72.9171219373172,22,025,70000
Claiborne Parish,Louisiana,75.5434881116452,22,027,70200
Concordia Parish,Louisiana,73.2600370803799,22,029,75200
De Soto Parish,Louisiana,74.744922957554,22,031,82800
East Baton Rouge Parish,Louisiana,76.1910651734354,22,033,164600
East Carroll Parish,Louisiana,72.1737677770998,22,035,49000
East Feliciana Parish,Louisiana,73.3643721186984,22,037,111700
Evangeline Parish,Louisiana,73.654839992028,22,039,78100
Franklin Parish,Louisiana,73.6364946214106,22,041,76900
Grant Parish,Louisiana,74.8967958396149,22,043,79900
Iberia Parish,Louisiana,75.0954107609159,22,045,102500
Iberville Parish,Louisiana,74.9022405664288,22,047,87800
Jackson Parish,Louisiana,75.3506098594976,22,049,76000
Jefferson Parish,Louisiana,77.0040081444945,22,051,175500
Jefferson Davis Parish,Louisiana,74.3102606545816,22,053,85100
Lafayette Parish,Louisiana,77.4958098580069,22,055,159500
Lafourche Parish,Louisiana,76.6676098473701,22,057,123700
LaSalle Parish,Louisiana,74.9634149939997,22,059,75200
Lincoln Parish,Louisiana,77.4634540143885,22,061,114900
Livingston Parish,Louisiana,75.7652682008535,22,063,152800
Madison Parish,Louisiana,71.8620443231785,22,065,70800
Morehouse Parish,Louisiana,72.7187514955762,22,067,76100
Natchitoches Parish,Louisiana,75.3762470120981,22,069,94500
Orleans Parish,Louisiana,75.9370097758459,22,071,183800
Ouachita Parish,Louisiana,75.0948444676467,22,073,119200
Plaquemines Parish,Louisiana,76.8688662492379,22,075,175500
Pointe Coupee Parish,Louisiana,75.4988122637733,22,077,114100
Rapides Parish,Louisiana,74.6052376530042,22,079,117400
Red River Parish,Louisiana,73.6274435333637,22,081,70900
Richland Parish,Louisiana,74.3339196685445,22,083,74900
Sabine Parish,Louisiana,75.5539292746514,22,085,77800
Saint Bernard Parish,Louisiana,74.6782449513938,22,087,127100
Saint Charles Parish,Louisiana,76.8635472429353,22,089,180500
Saint Helena Parish,Louisiana,73.9780791055477,22,091,78200
Saint James Parish,Louisiana,76.3601262503443,22,093,123400
Saint John the Baptist Parish,Louisiana,74.8681129128732,22,095,149000
Saint Landry Parish,Louisiana,73.5181187516795,22,097,85100
Saint Martin Parish,Louisiana,75.8516356286628,22,099,91200
Saint Mary Parish,Louisiana,74.8288207463209,22,101,90600
Saint Tammany Parish,Louisiana,77.7999935123278,22,103,198700
Tangipahoa Parish,Louisiana,74.2747715581373,22,105,136000
Tensas Parish,Louisiana,74.6081729940411,22,107,61700
Terrebonne Parish,Louisiana,75.0609898946069,22,109,128500
Union Parish,Louisiana,75.009271821857,22,111,79400
Vermilion Parish,Louisiana,76.6679216816871,22,113,94800
Vernon Parish,Louisiana,75.8267002726618,22,115,89300
Washington Parish,Louisiana,72.653296261166,22,117,82600
Webster Parish,Louisiana,74.0760037006103,22,119,81700
West Baton Rouge Parish,Louisiana,76.3396281613268,22,121,135500
West Carroll Parish,Louisiana,74.6155193218278,22,123,73500
West Feliciana Parish,Louisiana,77.0093946621345,22,125,191000
Winn Parish,Louisiana,74.553306353537,22,127,63200
Androscoggin County,Maine,78.1842984521673,23,001,156700
Aroostook County,Maine,78.2560033618802,23,003,89900
Cumberland County,Maine,80.3403646443649,23,005,243900
Franklin County,Maine,78.8506776425987,23,007,130300
Hancock County,Maine,79.820469024193,23,009,200000
Kennebec County,Maine,78.2237038893335,23,011,152200
Knox County,Maine,79.8473568145173,23,013,204300
Lincoln County,Maine,79.9017389737899,23,015,204500
Oxford County,Maine,78.5309010830284,23,017,141600
Penobscot County,Maine,78.1517229087586,23,019,138000
Piscataquis County,Maine,77.5796730368878,23,021,102700
Sagadahoc County,Maine,79.8852031720495,23,023,189700
Somerset County,Maine,77.528264458289,23,025,109900
Waldo County,Maine,79.1724741637303,23,027,156100
Washington County,Maine,76.8377181217335,23,029,103600
York County,Maine,79.8968073085678,23,031,232100
Allegany County,Maryland,77.0487566157738,24,001,122000
Anne Arundel County,Maryland,79.2871642564569,24,003,349800
Baltimore County,Maryland,79.2176292455908,24,005,263900
Calvert County,Maryland,79.3827223650511,24,009,368100
Caroline County,Maryland,76.4840893776457,24,011,223400
Carroll County,Maryland,79.2321387509423,24,013,332200
Cecil County,Maryland,76.9108682521156,24,015,261900
Charles County,Maryland,78.7952554548972,24,017,320400
Dorchester County,Maryland,77.125653242824,24,019,200000
Frederick County,Maryland,80.531514585771,24,021,316800
Garrett County,Maryland,78.4737102727222,24,023,169500
Harford County,Maryland,79.3961099592958,24,025,290700
Howard County,Maryland,82.8808786285906,24,027,435300
Kent County,Maryland,78.6604788890004,24,029,267600
Queen Anne's County,Maryland,79.985899797704,24,035,356800
Saint Mary's County,Maryland,79.1319372903399,24,037,312100
Somerset County,Maryland,76.7214694301924,24,039,162400
Talbot County,Maryland,80.6233269665543,24,041,343800
Washington County,Maryland,77.7114314716787,24,043,218200
Wicomico County,Maryland,77.3742276725038,24,045,188400
Worcester County,Maryland,79.2002417945762,24,047,268500
Baltimore City,Maryland,73.022692462196,24,510,161300
Montgomery County,Maryland,81.6252330735589,24,031,455800
Prince George's County,Maryland,81.6252330735589,24,033,289400
Barnstable County,Massachusetts,80.3109462604848,25,001,373600
Berkshire County,Massachusetts,79.715602635032,25,003,209200
Bristol County,Massachusetts,79.1377904863585,25,005,287800
Dukes County,Massachusetts,81.8144082578357,25,007,656000
Essex County,Massachusetts,80.7765369203971,25,009,354700
Franklin County,Massachusetts,80.2427466227882,25,011,221700
Hampden County,Massachusetts,79.0712156911874,25,013,201400
Hampshire County,Massachusetts,81.0300744913248,25,015,263500
Middlesex County,Massachusetts,81.915128298657,25,017,401300
Nantucket County,Massachusetts,81.9238925226739,25,019,944100
Norfolk County,Massachusetts,81.5138873266831,25,021,393000
Plymouth County,Massachusetts,79.7597367341905,25,023,339100
Suffolk County,Massachusetts,80.1892045594936,25,025,362600
Worcester County,Massachusetts,79.7004602334102,25,027,267600
Alcona County,Michigan,77.3200714519536,26,001,110200
Alger County,Michigan,79.1341673499468,26,003,113600
Allegan County,Michigan,78.9814434610213,26,005,142400
Alpena County,Michigan,77.8955208937841,26,007,101600
Antrim County,Michigan,79.7367060541708,26,009,148100
Arenac County,Michigan,76.76195238314,26,011,90900
Baraga County,Michigan,77.5639208659543,26,013,83100
Barry County,Michigan,79.4209650636532,26,015,137200
Bay County,Michigan,78.032443690154,26,017,99200
Benzie County,Michigan,79.2329084027723,26,019,155700
Berrien County,Michigan,77.7252448950512,26,021,135100
Branch County,Michigan,77.4801829325226,26,023,104700
Calhoun County,Michigan,76.5322318783678,26,025,102800
Cass County,Michigan,78.1371449888996,26,027,133000
Charlevoix County,Michigan,79.7190832097469,26,029,154400
Cheboygan County,Michigan,78.6341640257572,26,031,116600
Chippewa County,Michigan,78.9529665558742,26,033,102400
Clare County,Michigan,75.8959225538629,26,035,84100
Clinton County,Michigan,80.6916486007841,26,037,159200
Crawford County,Michigan,77.3270020979226,26,039,105000
Delta County,Michigan,79.1752547598237,26,041,99600
Dickinson County,Michigan,79.2111008652324,26,043,87000
Eaton County,Michigan,79.3936828881989,26,045,143300
Emmet County,Michigan,80.0483708166782,26,047,175700
Genesee County,Michigan,75.9722532882769,26,049,99900
Gladwin County,Michigan,77.3671124296942,26,051,108300
Gogebic County,Michigan,78.4467834531813,26,053,67500
Grand Traverse County,Michigan,80.1803904562589,26,055,169800
Gratiot County,Michigan,78.1257972976973,26,057,88200
Hillsdale County,Michigan,78.1662448640227,26,059,106900
Houghton County,Michigan,78.6754812044656,26,061,85700
Huron County,Michigan,77.8697153839942,26,063,97800
Ingham County,Michigan,78.6749657844665,26,065,125400
Ionia County,Michigan,78.4625139372153,26,067,113600
Iosco County,Michigan,76.3492544744244,26,069,93700
Iron County,Michigan,78.7992222892943,26,071,75100
Isabella County,Michigan,78.8983644565994,26,073,122100
Jackson County,Michigan,77.4532006415073,26,075,116800
Kalamazoo County,Michigan,79.0136971811445,26,077,141200
Kalkaska County,Michigan,77.1674099385385,26,079,102400
Kent County,Michigan,79.9340664470675,26,081,141000
Keweenaw County,Michigan,80.2334340215465,26,083,99500
Lake County,Michigan,76.9080933987413,26,085,83600
Lapeer County,Michigan,78.2272710453318,26,087,145700
Leelanau County,Michigan,82.6492521802861,26,089,237100
Lenawee County,Michigan,78.4723248404635,26,091,124400
Livingston County,Michigan,80.1032354016528,26,093,191000
Luce County,Michigan,78.2943124197965,26,095,83300
Mackinac County,Michigan,78.3614919586774,26,097,121500
Macomb County,Michigan,78.2511703766645,26,099,134700
Manistee County,Michigan,78.3557326533922,26,101,113100
Marquette County,Michigan,79.0648462653281,26,103,126300
Mason County,Michigan,78.4012202129041,26,105,121500
Mecosta County,Michigan,79.0432161301943,26,107,112500
Menominee County,Michigan,79.4912248159917,26,109,96700
Midland County,Michigan,80.4787488364551,26,111,130200
Missaukee County,Michigan,78.2919441070995,26,113,106800
Monroe County,Michigan,78.0258829236666,26,115,147600
Montcalm County,Michigan,77.9685418214469,26,117,99400
Montmorency County,Michigan,76.7030769460677,26,119,96700
Muskegon County,Michigan,77.4875698556908,26,121,105700
Newaygo County,Michigan,77.8238237623798,26,123,109200
Oakland County,Michigan,79.9169290468279,26,125,177600
Oceana County,Michigan,78.5846122917076,26,127,107900
Ogemaw County,Michigan,76.0296619740247,26,129,97000
Ontonagon County,Michigan,77.8084326885157,26,131,73100
Osceola County,Michigan,78.0971492652105,26,133,95700
Oscoda County,Michigan,76.3314868341069,26,135,84100
Otsego County,Michigan,78.3487963557908,26,137,117500
Ottawa County,Michigan,81.7328937974963,26,139,156400
Presque Isle County,Michigan,78.9981468773847,26,141,98900
Roscommon County,Michigan,76.5459144563448,26,143,97600
Saginaw County,Michigan,77.5629423926993,26,145,101600
Saint Clair County,Michigan,77.1882812201119,26,147,131900
Saint Joseph County,Michigan,77.1310280433899,26,149,110900
Sanilac County,Michigan,77.8237760315653,26,151,102500
Schoolcraft County,Michigan,78.4293397141196,26,153,86300
Shiawassee County,Michigan,77.4482013621374,26,155,114500
Tuscola County,Michigan,77.9097295479583,26,157,101000
Van Buren County,Michigan,77.4972892959101,26,159,122300
Washtenaw County,Michigan,80.9470764239408,26,161,200300
Wayne County,Michigan,75.4714079736494,26,163,97100
Wexford County,Michigan,77.3709776912993,26,165,105200
Aitkin County,Minnesota,79.5257601624011,27,001,173400
Anoka County,Minnesota,81.260322853314,27,003,203700
Becker County,Minnesota,78.571641975079,27,005,170500
Beltrami County,Minnesota,77.9314896784086,27,007,147600
Benton County,Minnesota,79.3689189690222,27,009,160500
Big Stone County,Minnesota,79.8163138526567,27,011,85700
Blue Earth County,Minnesota,80.7795525911223,27,013,161700
Brown County,Minnesota,81.0460837073629,27,015,121500
Carlton County,Minnesota,78.1351059358168,27,017,160900
Carver County,Minnesota,82.78865007949,27,019,273600
Cass County,Minnesota,78.2203340520593,27,021,179200
Chippewa County,Minnesota,80.2393666821223,27,023,99300
Chisago County,Minnesota,80.3222535338392,27,025,211200
Clay County,Minnesota,80.0896576258039,27,027,154100
Clearwater County,Minnesota,77.8398513676178,27,029,116500
Cook County,Minnesota,82.3289064679463,27,031,236500
Cottonwood County,Minnesota,80.6529713502364,27,033,83700
Crow Wing County,Minnesota,79.9422269025692,27,035,184000
Dakota County,Minnesota,81.8762973525063,27,037,229400
Dodge County,Minnesota,81.486974833457,27,039,160400
Douglas County,Minnesota,81.0177973796715,27,041,190500
Faribault County,Minnesota,79.8456344802581,27,043,87000
Fillmore County,Minnesota,81.021829922699,27,045,136400
Freeborn County,Minnesota,80.4656487369124,27,047,107900
Goodhue County,Minnesota,80.2697108228203,27,049,184700
Grant County,Minnesota,80.0978147805849,27,051,98100
Hennepin County,Minnesota,81.0413823527452,27,053,238300
Houston County,Minnesota,81.7495452558789,27,055,151100
Hubbard County,Minnesota,80.5275888253495,27,057,170800
Isanti County,Minnesota,80.0075934244464,27,059,185400
Itasca County,Minnesota,78.7041206314267,27,061,153200
Jackson County,Minnesota,81.6403726617446,27,063,95100
Kanabec County,Minnesota,79.6373892694091,27,065,151900
Kandiyohi County,Minnesota,81.2263461321838,27,067,162200
Kittson County,Minnesota,78.6808904605635,27,069,66600
Koochiching County,Minnesota,78.9373655470938,27,071,96800
Lac qui Parle County,Minnesota,81.5315963787476,27,073,78700
Lake County,Minnesota,79.1958999539585,27,075,147100
Lake of the Woods County,Minnesota,78.8908268836926,27,077,126000
Le Sueur County,Minnesota,81.2420864527514,27,079,183500
Lincoln County,Minnesota,80.4048795545261,27,081,81300
Lyon County,Minnesota,80.8029804687747,27,083,138700
McLeod County,Minnesota,81.1614803230809,27,085,161000
Mahnomen County,Minnesota,76.1101690777522,27,087,96800
Marshall County,Minnesota,82.0483258785891,27,089,87800
Martin County,Minnesota,80.5739987635899,27,091,102200
Meeker County,Minnesota,80.4788013656933,27,093,161500
Mille Lacs County,Minnesota,77.8595610600473,27,095,153900
Morrison County,Minnesota,79.9915395417978,27,097,156400
Mower County,Minnesota,81.2715124876901,27,099,108000
Murray County,Minnesota,81.382392825127,27,101,91500
Nicollet County,Minnesota,82.1580856960579,27,103,169200
Nobles County,Minnesota,81.6726187977796,27,105,104900
Norman County,Minnesota,77.7788356975309,27,107,81900
Olmsted County,Minnesota,82.3024897935114,27,109,172400
Otter Tail County,Minnesota,80.4142228406986,27,111,161900
Pennington County,Minnesota,79.4154634439417,27,113,100800
Pine County,Minnesota,79.222640857835,27,115,151400
Pipestone County,Minnesota,80.1039446177083,27,117,87200
Polk County,Minnesota,78.4695752496241,27,119,123200
Pope County,Minnesota,80.6946465756057,27,121,145300
Ramsey County,Minnesota,80.0792552292463,27,123,208100
Red Lake County,Minnesota,79.7889118348854,27,125,82400
Redwood County,Minnesota,79.6806577688843,27,127,88300
Renville County,Minnesota,79.3314693090908,27,129,101400
Rice County,Minnesota,81.1098844533205,27,131,197100
Rock County,Minnesota,79.3424045548983,27,133,111300
Roseau County,Minnesota,79.8284695523272,27,135,102900
Saint Louis County,Minnesota,78.8490287519056,27,137,140500
Scott County,Minnesota,82.0370365912329,27,139,253100
Sherburne County,Minnesota,80.6808866038818,27,141,202600
Sibley County,Minnesota,80.8509109781453,27,143,143900
Stearns County,Minnesota,82.27207897466,27,145,169000
Steele County,Minnesota,81.8891332022835,27,147,157500
Stevens County,Minnesota,82.2366166407376,27,149,121100
Swift County,Minnesota,80.7137438287276,27,151,91000
Todd County,Minnesota,81.1101916907096,27,153,130200
Traverse County,Minnesota,79.9434785030658,27,155,66300
Wabasha County,Minnesota,82.0800079677359,27,157,159300
Wadena County,Minnesota,77.4615053862115,27,159,114900
Waseca County,Minnesota,81.3059682117472,27,161,140700
Washington County,Minnesota,81.8731876580296,27,163,249300
Watonwan County,Minnesota,80.7417909236698,27,165,95100
Wilkin County,Minnesota,78.5589818554734,27,167,105700
Winona County,Minnesota,80.9701700214367,27,169,160400
Wright County,Minnesota,81.2238327593397,27,171,204100
Yellow Medicine County,Minnesota,80.608228098237,27,173,100900
Adams County,Mississippi,73.6887819471518,28,001,81800
Alcorn County,Mississippi,74.1770169943801,28,003,86300
Amite County,Mississippi,75.7671568560878,28,005,68600
Attala County,Mississippi,73.6970518549664,28,007,73200
Benton County,Mississippi,74.2721611690606,28,009,84400
Bolivar County,Mississippi,71.4480958013831,28,011,82500
Calhoun County,Mississippi,74.5950266583851,28,013,59700
Carroll County,Mississippi,76.5957971056056,28,015,65000
Chickasaw County,Mississippi,75.1672991225294,28,017,64600
Choctaw County,Mississippi,75.8165812564615,28,019,72600
Claiborne County,Mississippi,72.8641335548973,28,021,52000
Clarke County,Mississippi,74.2164590839486,28,023,63000
Clay County,Mississippi,75.3639087303309,28,025,81900
Coahoma County,Mississippi,71.241667822733,28,027,57400
Copiah County,Mississippi,74.254742782245,28,029,70100
Covington County,Mississippi,72.9547004879609,28,031,76600
DeSoto County,Mississippi,76.9841230161663,28,033,153000
Forrest County,Mississippi,74.2716729858956,28,035,114800
Franklin County,Mississippi,74.794345422362,28,037,64900
George County,Mississippi,72.9297852520777,28,039,99800
Greene County,Mississippi,74.9097245730102,28,041,84400
Grenada County,Mississippi,71.801058662526,28,043,84900
Hancock County,Mississippi,76.598868963144,28,045,142400
Harrison County,Mississippi,75.0428352096502,28,047,143900
Hinds County,Mississippi,75.362385819334,28,049,109500
Holmes County,Mississippi,71.9232683298895,28,051,51300
Humphreys County,Mississippi,72.0675561111665,28,053,61500
Issaquena County,Mississippi,74.5426672391706,28,055,60400
Itawamba County,Mississippi,74.3044966571555,28,057,81900
Jackson County,Mississippi,75.7582236528168,28,059,126600
Jasper County,Mississippi,74.8617206278972,28,061,69900
Jefferson County,Mississippi,74.1052753753111,28,063,64900
Jefferson Davis County,Mississippi,73.4801352356967,28,065,76400
Jones County,Mississippi,74.8492837172287,28,067,86300
Kemper County,Mississippi,76.6139178601463,28,069,65900
Lafayette County,Mississippi,76.8839193758677,28,071,159900
Lamar County,Mississippi,78.2012330825903,28,073,160900
Lauderdale County,Mississippi,74.5680905619107,28,075,87300
Lawrence County,Mississippi,73.3946616044835,28,077,77700
Leake County,Mississippi,73.7737758037004,28,079,71900
Lee County,Mississippi,74.4914075220446,28,081,108700
Leflore County,Mississippi,72.304525691433,28,083,67400
Lincoln County,Mississippi,73.9173782424879,28,085,80100
Lowndes County,Mississippi,75.6798221159382,28,087,112500
Madison County,Mississippi,75.0658421656971,28,089,196600
Marion County,Mississippi,72.3672129789502,28,091,79500
Marshall County,Mississippi,73.6839495784972,28,093,86100
Monroe County,Mississippi,75.3896987999572,28,095,80100
Montgomery County,Mississippi,73.2235557899674,28,097,68600
Neshoba County,Mississippi,72.4680532068538,28,099,73200
Newton County,Mississippi,74.0038911339712,28,101,68400
Noxubee County,Mississippi,74.8873666635809,28,103,61300
Oktibbeha County,Mississippi,77.884352619943,28,105,119400
Panola County,Mississippi,73.0636638021437,28,107,76400
Pearl River County,Mississippi,74.1966864806776,28,109,115700
Perry County,Mississippi,73.969393935945,28,111,80200
Pike County,Mississippi,72.9279106734417,28,113,81000
Pontotoc County,Mississippi,76.5523869166335,28,115,79900
Prentiss County,Mississippi,75.0938764841629,28,117,73800
Quitman County,Mississippi,71.2682035101836,28,119,47400
Rankin County,Mississippi,78.3923354580783,28,121,148000
Scott County,Mississippi,74.2350540836512,28,123,65100
Sharkey County,Mississippi,73.146218541574,28,125,65800
Simpson County,Mississippi,74.091609255834,28,127,77000
Smith County,Mississippi,75.0755200065712,28,129,78100
Stone County,Mississippi,74.1102201641438,28,131,103700
Sunflower County,Mississippi,71.3201905399104,28,133,66900
Tallahatchie County,Mississippi,73.5523062826213,28,135,60700
Tate County,Mississippi,75.0712870252361,28,137,116900
Tippah County,Mississippi,73.6305178123761,28,139,72300
Tishomingo County,Mississippi,73.3618354447481,28,141,73400
Tunica County,Mississippi,71.4614225899225,28,143,72200
Union County,Mississippi,76.1809662402221,28,145,81800
Walthall County,Mississippi,74.1005243287793,28,147,79600
Warren County,Mississippi,74.3112233852951,28,149,98900
Washington County,Mississippi,71.6376808123338,28,151,73700
Wayne County,Mississippi,74.571734755432,28,153,64700
Webster County,Mississippi,73.4398006781518,28,155,75200
Wilkinson County,Mississippi,72.4918130848483,28,157,61000
Winston County,Mississippi,74.9097860616485,28,159,79100
Yalobusha County,Mississippi,73.0263237411266,28,161,63900
Yazoo County,Mississippi,73.6661031312889,28,163,64800
Adair County,Missouri,77.8202009710449,29,001,99300
Andrew County,Missouri,78.8942198496664,29,003,130300
Atchison County,Missouri,77.9463481376181,29,005,76900
Audrain County,Missouri,76.9674963047955,29,007,85300
Barry County,Missouri,75.9967671646569,29,009,105900
Barton County,Missouri,77.3720948220371,29,011,84400
Bates County,Missouri,76.2341305391455,29,013,104300
Benton County,Missouri,76.1539247847998,29,015,104300
Bollinger County,Missouri,76.6555888183435,29,017,97000
Boone County,Missouri,80.150735224181,29,019,158900
Buchanan County,Missouri,76.2863393493383,29,021,108300
Butler County,Missouri,73.9277527012454,29,023,88300
Caldwell County,Missouri,76.9590391052894,29,025,88200
Callaway County,Missouri,77.8257751986466,29,027,133200
Camden County,Missouri,79.0987130168409,29,029,181500
Cape Girardeau County,Missouri,78.1133440329691,29,031,137600
Carroll County,Missouri,76.9009915910591,29,033,79700
Carter County,Missouri,73.923959108306,29,035,100300
Cass County,Missouri,78.2929211008241,29,037,155400
Cedar County,Missouri,75.9562542902049,29,039,88000
Chariton County,Missouri,78.4187970946659,29,041,76800
Christian County,Missouri,79.3627871876897,29,043,145000
Clark County,Missouri,77.0405441134654,29,045,67800
Clay County,Missouri,79.2560446185256,29,047,154600
Clinton County,Missouri,76.5026058852434,29,049,147800
Cole County,Missouri,78.9126119830295,29,051,142200
Cooper County,Missouri,77.674850621175,29,053,114300
Crawford County,Missouri,75.8516557988888,29,055,106400
Dade County,Missouri,76.5910009477093,29,057,74400
Dallas County,Missouri,76.8649791911927,29,059,99500
Daviess County,Missouri,77.3108621369672,29,061,107900
DeKalb County,Missouri,77.7510156011821,29,063,111300
Dent County,Missouri,75.9731840503418,29,065,82800
Douglas County,Missouri,76.9924728618042,29,067,108400
Dunklin County,Missouri,72.1824771198109,29,069,69200
Franklin County,Missouri,77.0222983379519,29,071,150100
Gasconade County,Missouri,77.0749297543685,29,073,115500
Gentry County,Missouri,77.7995567008037,29,075,76000
Greene County,Missouri,77.872626738145,29,077,128700
Grundy County,Missouri,77.2515417704075,29,079,77700
Harrison County,Missouri,77.5130002914138,29,081,73000
Henry County,Missouri,75.7034684721707,29,083,101000
Hickory County,Missouri,77.113889480288,29,085,97300
Holt County,Missouri,79.0077230505634,29,087,78900
Howard County,Missouri,78.3150239409584,29,089,96200
Howell County,Missouri,75.3878376216904,29,091,101100
Iron County,Missouri,73.5293163846534,29,093,75000
Jackson County,Missouri,76.9233247635548,29,095,128400
Jasper County,Missouri,76.0418425884253,29,097,97200
Jefferson County,Missouri,76.4558554806763,29,099,154200
Johnson County,Missouri,78.0235716916098,29,101,137100
Knox County,Missouri,77.0634269108704,29,103,54000
Laclede County,Missouri,76.0707424811822,29,105,92300
Lafayette County,Missouri,77.3224636066542,29,107,119600
Lawrence County,Missouri,76.3281782627809,29,109,95300
Lewis County,Missouri,77.1682749004064,29,111,80100
Lincoln County,Missouri,76.9381476732127,29,113,151000
Linn County,Missouri,76.1533431762233,29,115,72400
Livingston County,Missouri,77.2208792317718,29,117,94800
McDonald County,Missouri,74.6923711045142,29,119,86100
Macon County,Missouri,77.3166237914343,29,121,85900
Madison County,Missouri,74.2415470845918,29,123,82400
Maries County,Missouri,77.4919511331899,29,125,118600
Marion County,Missouri,76.9657541086513,29,127,102000
Mercer County,Missouri,78.2631362708184,29,129,72000
Miller County,Missouri,76.6152368323339,29,131,110900
Mississippi County,Missouri,73.338863726563,29,133,63000
Moniteau County,Missouri,78.0130596341383,29,135,114000
Monroe County,Missouri,78.7046889141938,29,137,85700
Montgomery County,Missouri,76.1475671979084,29,139,106600
Morgan County,Missouri,75.6836865368469,29,141,111400
New Madrid County,Missouri,73.3750642175587,29,143,71300
Newton County,Missouri,76.5041535537771,29,145,105000
Nodaway County,Missouri,79.1776895355421,29,147,100900
Oregon County,Missouri,75.3913176922009,29,149,71700
Osage County,Missouri,78.8991357375873,29,151,122000
Ozark County,Missouri,76.2211516031177,29,153,92500
Pemiscot County,Missouri,71.8678826226139,29,155,64700
Perry County,Missouri,78.3337700150768,29,157,122400
Pettis County,Missouri,77.3752369051183,29,159,97100
Phelps County,Missouri,76.8943584319916,29,161,110400
Pike County,Missouri,76.8633191077903,29,163,90100
Platte County,Missouri,80.5362300761242,29,165,185600
Polk County,Missouri,76.4145698893006,29,167,110900
Pulaski County,Missouri,76.4297567610334,29,169,122000
Putnam County,Missouri,77.0629895898788,29,171,91900
Ralls County,Missouri,79.0959311376881,29,173,111200
Randolph County,Missouri,76.167072424973,29,175,85000
Ray County,Missouri,76.38116204903,29,177,119000
Reynolds County,Missouri,74.3804340343207,29,179,78100
Ripley County,Missouri,73.6708336814887,29,181,72500
Saint Charles County,Missouri,80.5670639778183,29,183,193600
Saint Clair County,Missouri,76.3807797627454,29,185,80000
Sainte Genevieve County,Missouri,78.0527645458685,29,186,125600
Saint Francois County,Missouri,74.6536896311098,29,187,100000
Saint Louis County,Missouri,79.0869187561601,29,189,177400
Saline County,Missouri,77.3558776669603,29,195,82700
Schuyler County,Missouri,77.4446289118319,29,197,65100
Scotland County,Missouri,77.9463454780453,29,199,74400
Scott County,Missouri,75.4359410085919,29,201,96700
Shannon County,Missouri,76.184176530271,29,203,78100
Shelby County,Missouri,77.4164083839455,29,205,71300
Stoddard County,Missouri,75.6830292503775,29,207,83500
Stone County,Missouri,78.1226706708056,29,209,145000
Sullivan County,Missouri,76.6658127332764,29,211,70800
Taney County,Missouri,77.5617226161872,29,213,134800
Texas County,Missouri,76.8724314712732,29,215,92900
Vernon County,Missouri,75.802969074519,29,217,83600
Warren County,Missouri,78.5469831420477,29,219,153100
Washington County,Missouri,73.9134677355961,29,221,75400
