County,State,mean_life_expectancy,State_FIPS,County_FIPS,high_school_only_percentage
Hancock County,Kentucky,76.1177280025307,21,091,42.8
Hardin County,Kentucky,76.8806055253,21,093,30.3
Harlan County,Kentucky,70.1829620056241,21,095,34.7
Harrison County,Kentucky,74.1150399694842,21,097,40.3
Hart County,Kentucky,74.5791272143676,21,099,40.4
Henderson County,Kentucky,75.7616232983059,21,101,35.6
Henry County,Kentucky,74.5853555446395,21,103,42.1
Hickman County,Kentucky,76.5400995829902,21,105,39.4
Hopkins County,Kentucky,74.1493582318301,21,107,41.5
Jackson County,Kentucky,72.6883737134089,21,109,42.6
Jefferson County,Kentucky,75.9273173117018,21,111,26.8
Jessamine County,Kentucky,77.1563208663896,21,113,30.3
Johnson County,Kentucky,72.3365503931861,21,115,34.8
Kenton County,Kentucky,76.027457636249,21,117,28.7
Knott County,Kentucky,71.8883326368934,21,119,32.4
Knox County,Kentucky,72.2549273620378,21,121,37.9
Larue County,Kentucky,75.1954631164458,21,123,40.2
Laurel County,Kentucky,74.5400362283307,21,125,40.6
Lawrence County,Kentucky,71.9197908196094,21,127,42.9
Lee County,Kentucky,70.8010155115667,21,129,37.2
Leslie County,Kentucky,70.097046370718,21,131,38.6
Letcher County,Kentucky,71.0668650787479,21,133,37.5
Lewis County,Kentucky,72.7980910954592,21,135,40.2
Lincoln County,Kentucky,74.3457437861024,21,137,43.8
Livingston County,Kentucky,74.7966975032034,21,139,44.5
Logan County,Kentucky,75.2742142663682,21,141,43.7
Lyon County,Kentucky,76.2882315873942,21,143,41.2
McCracken County,Kentucky,76.1029074008525,21,145,30.1
McCreary County,Kentucky,71.6521491407747,21,147,42.7
McLean County,Kentucky,74.7879177357449,21,149,41.3
Madison County,Kentucky,76.4862686844754,21,151,27.8
Magoffin County,Kentucky,71.8016031585428,21,153,32.7
Marion County,Kentucky,75.4190476941102,21,155,42.7
Marshall County,Kentucky,75.5619423111985,21,157,37.7
Martin County,Kentucky,71.9150578586274,21,159,39.3
Mason County,Kentucky,73.6452673834079,21,161,37.7
Meade County,Kentucky,76.3949805276996,21,163,34.3
Menifee County,Kentucky,73.4932060981181,21,165,43.8
Mercer County,Kentucky,74.7522019786251,21,167,38.4
Metcalfe County,Kentucky,74.0279855691165,21,169,37.0
Monroe County,Kentucky,73.0437160061953,21,171,40.2
Montgomery County,Kentucky,74.4194632855728,21,173,40.8
Morgan County,Kentucky,75.0902484538029,21,175,37.1
Muhlenberg County,Kentucky,74.5297861807797,21,177,43.2
Nelson County,Kentucky,76.1955704737683,21,179,38.7
Nicholas County,Kentucky,72.0776626870447,21,181,42.5
Ohio County,Kentucky,75.2091186525169,21,183,42.8
Oldham County,Kentucky,79.4442977996756,21,185,21.3
Owen County,Kentucky,75.030139647165,21,187,50.0
Owsley County,Kentucky,69.5005658766067,21,189,37.0
Pendleton County,Kentucky,73.9271950191437,21,191,43.5
Perry County,Kentucky,68.5950589524101,21,193,34.8
Pike County,Kentucky,72.2221028103304,21,195,38.5
Powell County,Kentucky,70.264774826219,21,197,42.0
Pulaski County,Kentucky,74.0869018121799,21,199,37.6
Robertson County,Kentucky,73.905956380369,21,201,33.8
Rockcastle County,Kentucky,73.6895742319247,21,203,43.6
Rowan County,Kentucky,75.0621615841078,21,205,29.5
Russell County,Kentucky,74.0583991272102,21,207,36.3
Scott County,Kentucky,77.0578608341765,21,209,30.5
Shelby County,Kentucky,78.1275978321145,21,211,31.0
Simpson County,Kentucky,74.7549531135287,21,213,44.7
Spencer County,Kentucky,77.5179289997228,21,215,35.1
Taylor County,Kentucky,75.3601859439393,21,217,39.5
Todd County,Kentucky,75.1614355160186,21,219,38.8
Trigg County,Kentucky,76.1255211762227,21,221,31.3
Trimble County,Kentucky,74.3218160641708,21,223,47.2
Union County,Kentucky,74.1560749971594,21,225,45.9
Warren County,Kentucky,77.0822746174413,21,227,28.1
Washington County,Kentucky,76.3213046835706,21,229,42.0
Wayne County,Kentucky,75.6760604360652,21,231,37.4
Webster County,Kentucky,74.1814020209668,21,233,46.1
Whitley County,Kentucky,71.2698456378294,21,235,37.3
Wolfe County,Kentucky,69.9579616611335,21,237,37.8
Woodford County,Kentucky,77.5663983847821,21,239,27.5
Acadia Parish,Louisiana,74.2374690765668,22,001,41.2
Allen Parish,Louisiana,75.3576300902955,22,003,42.9
Ascension Parish,Louisiana,78.5430133986351,22,005,32.4
Assumption Parish,Louisiana,76.4584262664778,22,007,43.7
Avoyelles Parish,Louisiana,73.5929946350685,22,009,38.9
Beauregard Parish,Louisiana,75.0118473629709,22,011,38.1
Bienville Parish,Louisiana,73.4658442982242,22,013,41.7
Bossier Parish,Louisiana,77.1737804421912,22,015,29.5
Caddo Parish,Louisiana,74.4343873610733,22,017,33.4
Calcasieu Parish,Louisiana,74.8138514704719,22,019,33.8
Caldwell Parish,Louisiana,73.5634620664361,22,021,43.2
Cameron Parish,Louisiana,78.7204496618899,22,023,38.8
Catahoula Parish,Louisiana,72.6069954756073,22,025,42.5
Claiborne Parish,Louisiana,75.2852998498214,22,027,41.4
Concordia Parish,Louisiana,73.084841039164,22,029,41.4
De Soto Parish,Louisiana,74.9813528797674,22,031,42.8
East Baton Rouge Parish,Louisiana,75.7265769602492,22,033,27.3
East Carroll Parish,Louisiana,71.4224446112501,22,035,38.8
East Feliciana Parish,Louisiana,72.7988506306731,22,037,42.5
Evangeline Parish,Louisiana,72.9739119809416,22,039,39.8
Franklin Parish,Louisiana,73.3810317158684,22,041,42.9
Grant Parish,Louisiana,74.5758455425704,22,043,43.5
Iberia Parish,Louisiana,74.4875079970132,22,045,42.8
Iberville Parish,Louisiana,75.0237865077097,22,047,40.4
Jackson Parish,Louisiana,75.2204600711673,22,049,43.3
Jefferson Parish,Louisiana,76.9306276729966,22,051,31.2
Jefferson Davis Parish,Louisiana,73.8250226169025,22,053,41.7
Lafayette Parish,Louisiana,78.1877088949019,22,055,30.2
Lafourche Parish,Louisiana,76.7169946489899,22,057,40.2
LaSalle Parish,Louisiana,74.4875865077699,22,059,41.8
Lincoln Parish,Louisiana,77.0013142033537,22,061,27.3
Livingston Parish,Louisiana,76.1361283280716,22,063,39.0
Madison Parish,Louisiana,71.8103239938965,22,065,39.0
Morehouse Parish,Louisiana,71.9408330936324,22,067,44.2
Natchitoches Parish,Louisiana,74.4221326167171,22,069,35.0
Orleans Parish,Louisiana,76.4125852798195,22,071,22.9
Ouachita Parish,Louisiana,74.7482899458105,22,073,33.9
Plaquemines Parish,Louisiana,77.3364475870756,22,075,34.5
Pointe Coupee Parish,Louisiana,75.3866478868885,22,077,40.2
Rapides Parish,Louisiana,74.0742227113822,22,079,37.5
Red River Parish,Louisiana,73.8080158274226,22,081,40.0
Richland Parish,Louisiana,73.7983852113173,22,083,40.6
Sabine Parish,Louisiana,75.0872074078413,22,085,46.4
Saint Bernard Parish,Louisiana,74.7634607561546,22,087,37.3
Saint Charles Parish,Louisiana,77.149914262291,22,089,34.8
Saint Helena Parish,Louisiana,74.4058903874749,22,091,40.0
Saint James Parish,Louisiana,76.6292949152734,22,093,42.9
Saint John the Baptist Parish,Louisiana,74.7420067398421,22,095,38.0
Saint Landry Parish,Louisiana,72.5582445918083,22,097,40.9
Saint Martin Parish,Louisiana,75.6582768988834,22,099,42.0
Saint Mary Parish,Louisiana,74.6979387069236,22,101,50.0
Saint Tammany Parish,Louisiana,77.9891917561906,22,103,26.3
Tangipahoa Parish,Louisiana,74.4883905166465,22,105,37.8
Tensas Parish,Louisiana,74.1408449806299,22,107,47.1
Terrebonne Parish,Louisiana,75.3890657009195,22,109,38.6
Union Parish,Louisiana,75.0191779391603,22,111,47.1
Vermilion Parish,Louisiana,76.4859398348319,22,113,41.9
Vernon Parish,Louisiana,74.7631474932933,22,115,37.4
Washington Parish,Louisiana,72.1892319345592,22,117,42.8
Webster Parish,Louisiana,73.7800215682793,22,119,41.6
West Baton Rouge Parish,Louisiana,76.6957666107993,22,121,38.8
West Carroll Parish,Louisiana,74.4128112692759,22,123,43.4
West Feliciana Parish,Louisiana,77.1267269093979,22,125,35.7
Winn Parish,Louisiana,74.6263324594822,22,127,43.8
Androscoggin County,Maine,77.227413111427,23,001,36.5
Aroostook County,Maine,78.1097563691301,23,003,37.2
Cumberland County,Maine,80.1269192895858,23,005,22.3
Franklin County,Maine,78.1992406369323,23,007,37.2
Hancock County,Maine,79.2214452180516,23,009,32.3
Kennebec County,Maine,78.118426949513,23,011,32.9
Knox County,Maine,78.9067530119704,23,013,33.5
Lincoln County,Maine,79.6327859115047,23,015,33.2
Oxford County,Maine,77.687485818222,23,017,43.3
Penobscot County,Maine,77.6836135152514,23,019,33.6
Piscataquis County,Maine,76.7401908226944,23,021,40.4
Sagadahoc County,Maine,79.9634726523186,23,023,30.1
Somerset County,Maine,76.7150131594163,23,025,40.2
Waldo County,Maine,78.6679062892601,23,027,32.6
Washington County,Maine,76.2553626192194,23,029,39.0
York County,Maine,79.249393425846,23,031,30.6
Allegany County,Maryland,76.5733661716232,24,001,41.9
Anne Arundel County,Maryland,79.285879052322,24,003,23.8
Baltimore County,Maryland,78.1976372950174,24,005,26.2
Calvert County,Maryland,79.4406240599686,24,009,30.3
Caroline County,Maryland,76.2510708306,24,011,40.7
Carroll County,Maryland,78.7894074095404,24,013,29.9
Cecil County,Maryland,76.1014669674896,24,015,37.7
Charles County,Maryland,78.7360523938115,24,017,31.4
Dorchester County,Maryland,76.6446117697355,24,019,39.4
Frederick County,Maryland,80.3050710677469,24,021,24.3
Garrett County,Maryland,78.1458922842715,24,023,43.8
Harford County,Maryland,78.9733536224377,24,025,26.6
Howard County,Maryland,82.8881415166647,24,027,14.0
Kent County,Maryland,78.6585393937502,24,029,28.6
Queen Anne's County,Maryland,79.6333018735887,24,035,29.6
Saint Mary's County,Maryland,78.7722485044626,24,037,30.0
Somerset County,Maryland,76.4275810931578,24,039,40.3
Talbot County,Maryland,80.7854328358166,24,041,25.6
Washington County,Maryland,77.2200820578121,24,043,36.4
Wicomico County,Maryland,76.6534156211281,24,045,32.5
Worcester County,Maryland,79.1655050208269,24,047,31.6
Baltimore City,Maryland,72.8687197114292,24,510,29.9
Montgomery County,Maryland,82.0147655356268,24,031,13.3
Prince George's County,Maryland,82.0147655356268,24,033,25.7
Barnstable County,Massachusetts,79.5486728985916,25,001,24.3
Berkshire County,Massachusetts,79.1041860504237,25,003,29.9
Bristol County,Massachusetts,78.7193899375905,25,005,29.9
Dukes County,Massachusetts,81.643896736778,25,007,24.3
Essex County,Massachusetts,80.1300489010008,25,009,25.2
Franklin County,Massachusetts,79.9226364698462,25,011,28.0
Hampden County,Massachusetts,78.2325719750552,25,013,29.5
Hampshire County,Massachusetts,81.0089269155899,25,015,23.6
Middlesex County,Massachusetts,82.0668290655506,25,017,19.6
Nantucket County,Massachusetts,82.3003221048563,25,019,18.4
Norfolk County,Massachusetts,81.5339176413057,25,021,19.5
Plymouth County,Massachusetts,79.6071071992218,25,023,27.9
Suffolk County,Massachusetts,81.2416550572911,25,025,22.4
Worcester County,Massachusetts,79.2814452151284,25,027,28.1
Alcona County,Michigan,77.0691991239645,26,001,39.2
Alger County,Michigan,78.7603619478094,26,003,44.3
Allegan County,Michigan,78.894665702009,26,005,37.8
Alpena County,Michigan,77.6187307361867,26,007,33.5
Antrim County,Michigan,79.9994351847678,26,009,32.0
Arenac County,Michigan,76.3175540289312,26,011,42.3
Baraga County,Michigan,77.0117475627134,26,013,43.4
Barry County,Michigan,79.3436878908859,26,015,37.8
Bay County,Michigan,77.1714701597205,26,017,34.7
Benzie County,Michigan,79.5992770915506,26,019,31.8
Berrien County,Michigan,77.7339539307769,26,021,28.9
Branch County,Michigan,77.0664552805353,26,023,41.3
Calhoun County,Michigan,76.056633033506,26,025,36.4
Cass County,Michigan,78.2963001777212,26,027,33.2
Charlevoix County,Michigan,79.8186811304017,26,029,29.5
Cheboygan County,Michigan,78.7858021538692,26,031,37.9
Chippewa County,Michigan,78.694562787545,26,033,35.0
Clare County,Michigan,75.4157973607698,26,035,38.2
Clinton County,Michigan,80.9216592959128,26,037,27.0
Crawford County,Michigan,77.2695653620009,26,039,33.8
Delta County,Michigan,79.0072265381637,26,041,33.3
Dickinson County,Michigan,79.3473706466935,26,043,33.8
Eaton County,Michigan,79.2837461094022,26,045,28.0
Emmet County,Michigan,79.6421709492206,26,047,24.5
Genesee County,Michigan,75.626078257634,26,049,31.9
Gladwin County,Michigan,76.9433168407872,26,051,39.6
Gogebic County,Michigan,78.6121848476206,26,053,37.6
Grand Traverse County,Michigan,80.3434411314672,26,055,24.4
Gratiot County,Michigan,77.6426277600528,26,057,40.4
Hillsdale County,Michigan,77.6821400058596,26,059,38.5
Houghton County,Michigan,78.604903121109,26,061,33.7
Huron County,Michigan,77.4515430906488,26,063,42.2
Ingham County,Michigan,78.636528956864,26,065,21.7
Ionia County,Michigan,78.5023786321523,26,067,39.6
Iosco County,Michigan,76.1177608769928,26,069,37.8
Iron County,Michigan,77.9476301017222,26,071,43.8
Isabella County,Michigan,79.0462920518984,26,073,31.5
Jackson County,Michigan,77.0967569063161,26,075,33.0
Kalamazoo County,Michigan,79.1600576383418,26,077,22.0
Kalkaska County,Michigan,76.342931424073,26,079,41.4
Kent County,Michigan,79.9446255509638,26,081,24.4
Keweenaw County,Michigan,80.8377451599661,26,083,32.8
Lake County,Michigan,77.0541048596169,26,085,42.6
Lapeer County,Michigan,77.8583352911001,26,087,35.7
Leelanau County,Michigan,82.7034325971356,26,089,21.8
Lenawee County,Michigan,77.9168633781759,26,091,37.1
Livingston County,Michigan,80.6165994367722,26,093,25.9
Luce County,Michigan,78.326860911928,26,095,38.5
Mackinac County,Michigan,78.360192923389,26,097,34.3
Macomb County,Michigan,78.0593814957107,26,099,29.7
Manistee County,Michigan,78.1900177845994,26,101,36.1
Marquette County,Michigan,78.8421280009727,26,103,31.5
Mason County,Michigan,78.6304480545121,26,105,33.5
Mecosta County,Michigan,78.6813392937907,26,107,36.2
Menominee County,Michigan,78.9645942151638,26,109,42.8
Midland County,Michigan,80.4348250351918,26,111,29.0
Missaukee County,Michigan,77.8509403301605,26,113,42.0
Monroe County,Michigan,77.8634366774627,26,115,36.1
Montcalm County,Michigan,77.7294728848199,26,117,39.9
Montmorency County,Michigan,76.4919101690427,26,119,43.1
Muskegon County,Michigan,77.3048950618502,26,121,34.5
Newaygo County,Michigan,77.905681702111,26,123,40.3
Oakland County,Michigan,80.3798217581484,26,125,18.8
Oceana County,Michigan,78.7667167960829,26,127,35.4
Ogemaw County,Michigan,75.6007539782959,26,129,39.0
Ontonagon County,Michigan,77.6831272375274,26,131,40.7
Osceola County,Michigan,78.1020584445681,26,133,44.3
Oscoda County,Michigan,75.8666627474416,26,135,37.6
Otsego County,Michigan,78.2468411985439,26,137,33.9
Ottawa County,Michigan,81.7148713062141,26,139,28.6
Presque Isle County,Michigan,78.5195570450235,26,141,39.4
Roscommon County,Michigan,76.1226933474852,26,143,40.7
Saginaw County,Michigan,77.2851802894665,26,145,33.6
Saint Clair County,Michigan,76.9828914105264,26,147,34.4
Saint Joseph County,Michigan,76.813028927478,26,149,38.2
Sanilac County,Michigan,77.3812717171641,26,151,41.5
Schoolcraft County,Michigan,78.2651941315955,26,153,44.3
Shiawassee County,Michigan,77.4614164622758,26,155,36.3
Tuscola County,Michigan,77.3147356172333,26,157,41.7
Van Buren County,Michigan,77.6534597937289,26,159,31.9
Washtenaw County,Michigan,81.3998711630113,26,161,14.9
Wayne County,Michigan,75.5000925695811,26,163,30.0
Wexford County,Michigan,77.4788120573319,26,165,36.8
Aitkin County,Minnesota,79.3819179644346,27,001,37.7
Anoka County,Minnesota,81.313111085142,27,003,27.9
Becker County,Minnesota,78.3246966140611,27,005,32.0
Beltrami County,Minnesota,77.9032358456491,27,007,28.1
Benton County,Minnesota,78.8619981562179,27,009,31.1
Big Stone County,Minnesota,78.8069360955783,27,011,43.5
Blue Earth County,Minnesota,80.6519352811996,27,013,26.7
Brown County,Minnesota,80.4619727460311,27,015,37.6
Carlton County,Minnesota,77.9957042956978,27,017,34.2
Carver County,Minnesota,82.9977085207469,27,019,19.0
Cass County,Minnesota,78.1900827062469,27,021,33.2
Chippewa County,Minnesota,79.4200808710373,27,023,35.9
Chisago County,Minnesota,79.8506298983601,27,025,33.9
Clay County,Minnesota,79.8149193595331,27,027,25.4
Clearwater County,Minnesota,77.6833527993794,27,029,35.0
Cook County,Minnesota,82.2622552509565,27,031,22.9
Cottonwood County,Minnesota,80.4691634879952,27,033,35.4
Crow Wing County,Minnesota,79.5739418269045,27,035,30.3
Dakota County,Minnesota,82.0202734612844,27,037,20.6
Dodge County,Minnesota,80.7248748822447,27,039,34.7
Douglas County,Minnesota,80.2750501094144,27,041,29.6
Faribault County,Minnesota,79.3235724110447,27,043,38.2
Fillmore County,Minnesota,80.6622253755882,27,045,34.0
Freeborn County,Minnesota,79.9116289501036,27,047,37.3
Goodhue County,Minnesota,79.9814700281075,27,049,32.9
Grant County,Minnesota,79.7064041473706,27,051,33.7
Hennepin County,Minnesota,81.0170979948535,27,053,16.7
Houston County,Minnesota,81.3893862379693,27,055,33.6
Hubbard County,Minnesota,80.3438279859062,27,057,30.8
Isanti County,Minnesota,79.8036583105671,27,059,33.8
Itasca County,Minnesota,78.7594873838595,27,061,30.2
Jackson County,Minnesota,81.4774994465767,27,063,34.2
Kanabec County,Minnesota,79.6252202919309,27,065,40.2
Kandiyohi County,Minnesota,81.0073693934424,27,067,25.8
Kittson County,Minnesota,78.7817874518373,27,069,38.1
Koochiching County,Minnesota,78.7246173495266,27,071,36.0
Lac qui Parle County,Minnesota,81.1794367994487,27,073,36.8
Lake County,Minnesota,79.9002038858574,27,075,31.5
Lake of the Woods County,Minnesota,79.2614951768869,27,077,39.0
Le Sueur County,Minnesota,80.7820846426342,27,079,34.9
Lincoln County,Minnesota,79.9180883839327,27,081,38.3
Lyon County,Minnesota,80.3156162357185,27,083,33.1
McLeod County,Minnesota,80.6660720281777,27,085,36.4
Mahnomen County,Minnesota,74.7913752484458,27,087,37.9
Marshall County,Minnesota,82.0219182070012,27,089,36.7
Martin County,Minnesota,79.987306468813,27,091,38.1
Meeker County,Minnesota,80.3525136575782,27,093,36.3
Mille Lacs County,Minnesota,77.1998662896121,27,095,38.1
Morrison County,Minnesota,79.7817225781162,27,097,38.4
Mower County,Minnesota,80.6379844831105,27,099,31.6
Murray County,Minnesota,81.1737515272519,27,101,37.5
Nicollet County,Minnesota,81.6619543934781,27,103,26.7
Nobles County,Minnesota,81.2719944871068,27,105,32.5
Norman County,Minnesota,77.288731287978,27,107,38.3
Olmsted County,Minnesota,82.2465359582144,27,109,19.8
Otter Tail County,Minnesota,80.1269578485788,27,111,29.3
Pennington County,Minnesota,79.7535208000427,27,113,33.8
Pine County,Minnesota,79.0016613989854,27,115,39.8
Pipestone County,Minnesota,80.0193086044139,27,117,34.6
Polk County,Minnesota,78.3194715986002,27,119,32.3
Pope County,Minnesota,80.3827486024967,27,121,32.6
Ramsey County,Minnesota,79.7405478878912,27,123,20.9
Red Lake County,Minnesota,80.2298552216301,27,125,38.4
Redwood County,Minnesota,79.5061579029792,27,127,38.4
Renville County,Minnesota,78.8669987649515,27,129,36.3
Rice County,Minnesota,80.7271453612786,27,131,31.0
Rock County,Minnesota,79.3657396643018,27,133,33.5
Roseau County,Minnesota,79.7735188178275,27,135,34.9
Saint Louis County,Minnesota,78.9419745444364,27,137,28.0
Scott County,Minnesota,82.1138518596865,27,139,22.6
Sherburne County,Minnesota,80.383357109802,27,141,27.8
Sibley County,Minnesota,80.811647795401,27,143,39.2
Stearns County,Minnesota,82.0378353425759,27,145,27.9
Steele County,Minnesota,81.2648824524746,27,147,34.3
Stevens County,Minnesota,81.8955563723248,27,149,29.2
Swift County,Minnesota,80.0810067562889,27,151,33.5
Todd County,Minnesota,81.2856461700635,27,153,36.4
Traverse County,Minnesota,79.0114302419786,27,155,34.6
Wabasha County,Minnesota,81.9371847107821,27,157,34.5
Wadena County,Minnesota,76.678064778703,27,159,37.2
Waseca County,Minnesota,80.6621443693572,27,161,35.8
Washington County,Minnesota,81.9860917323612,27,163,21.1
Watonwan County,Minnesota,80.0533143536912,27,165,41.2
Wilkin County,Minnesota,78.7357422586337,27,167,29.7
Winona County,Minnesota,80.621359566591,27,169,27.4
Wright County,Minnesota,80.9521738087073,27,171,29.1
Yellow Medicine County,Minnesota,80.0686995853892,27,173,35.5
Adams County,Mississippi,73.3521855674145,28,001,34.6
Alcorn County,Mississippi,73.4465808381494,28,003,32.6
Amite County,Mississippi,75.677615229504,28,005,40.7
Attala County,Mississippi,72.8976995776746,28,007,31.3
Benton County,Mississippi,73.5061717492102,28,009,33.9
Bolivar County,Mississippi,71.2291505689041,28,011,24.7
Calhoun County,Mississippi,74.2502106503749,28,013,37.1
Carroll County,Mississippi,76.2378612146671,28,015,33.4
Chickasaw County,Mississippi,74.6820919742072,28,017,37.0
Choctaw County,Mississippi,75.5357947601327,28,019,38.0
Claiborne County,Mississippi,72.502953698135,28,021,30.5
Clarke County,Mississippi,73.507716745289,28,023,36.4
Clay County,Mississippi,74.9542167222987,28,025,33.9
Coahoma County,Mississippi,70.2929874356822,28,027,24.5
Copiah County,Mississippi,74.0881933320771,28,029,33.2
Covington County,Mississippi,72.5691130907379,28,031,37.3
DeSoto County,Mississippi,76.8315711788465,28,033,29.7
Forrest County,Mississippi,73.779146940636,28,035,26.6
Franklin County,Mississippi,74.3576038085538,28,037,35.1
George County,Mississippi,72.4213936806822,28,039,38.9
Greene County,Mississippi,74.6061714582396,28,041,35.6
Grenada County,Mississippi,71.5093752343559,28,043,27.6
Hancock County,Mississippi,76.4972943927165,28,045,27.2
Harrison County,Mississippi,74.6454415455631,28,047,29.4
Hinds County,Mississippi,74.9893911701427,28,049,24.8
Holmes County,Mississippi,71.1283306190524,28,051,41.2
Humphreys County,Mississippi,71.9890871858874,28,053,32.8
Issaquena County,Mississippi,73.6658212759949,28,055,37.7
Itawamba County,Mississippi,73.8065413968054,28,057,30.2
Jackson County,Mississippi,75.4706646344949,28,059,31.5
Jasper County,Mississippi,74.5699718175102,28,061,37.2
Jefferson County,Mississippi,72.7275799981937,28,063,36.1
Jefferson Davis County,Mississippi,72.8732348178508,28,065,35.8
Jones County,Mississippi,74.6084227676166,28,067,30.5
Kemper County,Mississippi,76.1637086437793,28,069,37.5
Lafayette County,Mississippi,77.6720011589246,28,071,18.8
Lamar County,Mississippi,78.5912219001376,28,073,23.5
Lauderdale County,Mississippi,74.3193500164016,28,075,28.8
Lawrence County,Mississippi,73.2815006125277,28,077,37.3
Leake County,Mississippi,74.0608986827989,28,079,36.6
Lee County,Mississippi,74.4938147794221,28,081,25.0
Leflore County,Mississippi,71.1834809846635,28,083,36.5
Lincoln County,Mississippi,73.5991198599848,28,085,37.4
Lowndes County,Mississippi,74.9891942982254,28,087,31.5
Madison County,Mississippi,75.7135149129389,28,089,16.6
Marion County,Mississippi,72.1925228361844,28,091,39.7
Marshall County,Mississippi,73.5668138245491,28,093,40.1
Monroe County,Mississippi,75.1250132253396,28,095,35.8
Montgomery County,Mississippi,73.2545460337497,28,097,34.3
Neshoba County,Mississippi,70.9493261832816,28,099,34.0
Newton County,Mississippi,73.5445042556815,28,101,30.5
Noxubee County,Mississippi,74.4811921596975,28,103,32.2
Oktibbeha County,Mississippi,77.6858249286776,28,105,20.4
Panola County,Mississippi,72.6940608295925,28,107,37.8
Pearl River County,Mississippi,74.1107457917608,28,109,29.9
Perry County,Mississippi,73.9896090963586,28,111,40.1
Pike County,Mississippi,72.0041953877977,28,113,35.6
Pontotoc County,Mississippi,76.2528640447928,28,115,30.3
Prentiss County,Mississippi,74.1872303810698,28,117,33.7
Quitman County,Mississippi,70.3893361300963,28,119,30.2
Rankin County,Mississippi,78.5855701663119,28,121,26.3
Scott County,Mississippi,73.9607933287277,28,123,35.5
Sharkey County,Mississippi,72.0266428382192,28,125,24.2
Simpson County,Mississippi,73.6884246534355,28,127,33.2
Smith County,Mississippi,75.1538555839073,28,129,42.0
Stone County,Mississippi,73.8969525249043,28,131,34.1
Sunflower County,Mississippi,70.8718876871986,28,133,29.5
Tallahatchie County,Mississippi,73.1858797676349,28,135,31.6
Tate County,Mississippi,74.7031254584882,28,137,32.6
Tippah County,Mississippi,73.4033231284254,28,139,35.9
Tishomingo County,Mississippi,72.6176646819544,28,141,41.0
Tunica County,Mississippi,70.7933367715836,28,143,31.1
Union County,Mississippi,75.3567663148144,28,145,31.6
Walthall County,Mississippi,73.7932254076213,28,147,45.8
Warren County,Mississippi,73.9071609124928,28,149,31.2
Washington County,Mississippi,71.0140893977,28,151,30.5
Wayne County,Mississippi,75.0178284245057,28,153,37.7
Webster County,Mississippi,72.5603139772298,28,155,36.8
Wilkinson County,Mississippi,71.7965023887393,28,157,40.3
Winston County,Mississippi,74.2982584482341,28,159,32.5
Yalobusha County,Mississippi,72.4507184878946,28,161,38.5
Yazoo County,Mississippi,73.3737395541052,28,163,37.2
Adair County,Missouri,77.6195409372396,29,001,35.8
Andrew County,Missouri,78.9814105385543,29,003,38.1
Atchison County,Missouri,77.6590997510426,29,005,39.6
Audrain County,Missouri,76.3262168374703,29,007,46.4
Barry County,Missouri,75.7930627590171,29,009,40.9
Barton County,Missouri,77.129635766826,29,011,42.8
Bates County,Missouri,76.1973832842447,29,013,46.2
Benton County,Missouri,76.0608918456723,29,015,40.8
Bollinger County,Missouri,76.227506761191,29,017,46.5
Boone County,Missouri,79.7974715420295,29,019,21.2
Buchanan County,Missouri,76.4545516360264,29,021,37.0
Butler County,Missouri,73.4459180787145,29,023,36.0
Caldwell County,Missouri,77.158436217391,29,025,43.2
Callaway County,Missouri,77.3768629928399,29,027,37.2
Camden County,Missouri,79.1077716675111,29,029,37.7
Cape Girardeau County,Missouri,77.7568174251743,29,031,32.1
Carroll County,Missouri,76.6243259464188,29,033,45.2
Carter County,Missouri,73.7986327297241,29,035,37.3
Cass County,Missouri,78.6090649531424,29,037,33.1
Cedar County,Missouri,75.2847976463689,29,039,40.2
Chariton County,Missouri,78.9518905003235,29,041,48.9
Christian County,Missouri,79.1736056011551,29,043,30.4
Clark County,Missouri,76.975092718626,29,045,44.0
Clay County,Missouri,79.4418714248477,29,047,28.8
Clinton County,Missouri,76.4083445794934,29,049,39.4
Cole County,Missouri,78.98878903648,29,051,30.7
Cooper County,Missouri,77.6469272182346,29,053,38.8
Crawford County,Missouri,74.8183178511854,29,055,39.3
Dade County,Missouri,75.8065282049663,29,057,44.1
Dallas County,Missouri,75.8970642404141,29,059,42.1
Daviess County,Missouri,77.5786053643932,29,061,40.8
DeKalb County,Missouri,78.4421285504596,29,063,45.4
Dent County,Missouri,75.8167934404493,29,065,40.4
Douglas County,Missouri,76.3350851589642,29,067,44.5
Dunklin County,Missouri,71.9686702609457,29,069,37.4
Franklin County,Missouri,76.7704365322309,29,071,32.8
Gasconade County,Missouri,76.7338178260298,29,073,39.3
Gentry County,Missouri,77.3867564273687,29,075,43.0
Greene County,Missouri,77.113505234041,29,077,28.2
Grundy County,Missouri,77.2758231559925,29,079,40.0
Harrison County,Missouri,77.7067963839547,29,081,45.8
Henry County,Missouri,75.3139833990146,29,083,42.5
Hickory County,Missouri,76.5068162824632,29,085,43.4
Holt County,Missouri,79.0746666322744,29,087,43.9
Howard County,Missouri,78.0624291935799,29,089,38.5
Howell County,Missouri,74.9287477704159,29,091,39.6
Iron County,Missouri,73.0483024264621,29,093,42.2
Jackson County,Missouri,77.2532136378977,29,095,28.4
Jasper County,Missouri,76.0767438120459,29,097,34.3
Jefferson County,Missouri,76.220540591763,29,099,31.8
Johnson County,Missouri,78.0516742750014,29,101,30.3
