County,State,mean_life_expectancy,State_FIPS,County_FIPS,per_capita_income
Metcalfe County,Kentucky,74.2303398111707,21,169,17347
Monroe County,Kentucky,73.3186625629932,21,171,16017
Montgomery County,Kentucky,75.4898032131249,21,173,20123
Morgan County,Kentucky,75.5688342625836,21,175,16315
Muhlenberg County,Kentucky,74.9144810295916,21,177,20173
Nelson County,Kentucky,76.8244420007598,21,179,22579
Nicholas County,Kentucky,73.4454692277164,21,181,19036
Ohio County,Kentucky,75.2537579030894,21,183,18409
Oldham County,Kentucky,79.4910062885771,21,185,33690
Owen County,Kentucky,76.3288572421427,21,187,22633
Owsley County,Kentucky,70.2448990291587,21,189,13111
Pendleton County,Kentucky,75.1600836080674,21,191,22577
Perry County,Kentucky,70.0268114453256,21,193,19590
Pike County,Kentucky,72.3366052832354,21,195,19570
Powell County,Kentucky,71.1481319366748,21,197,15131
Pulaski County,Kentucky,74.595312133057,21,199,20093
Robertson County,Kentucky,74.4762924695745,21,201,15757
Rockcastle County,Kentucky,74.2829677545348,21,203,15408
Rowan County,Kentucky,75.4727492428198,21,205,16947
Russell County,Kentucky,74.6366521713156,21,207,17471
Scott County,Kentucky,77.9348798088865,21,209,27003
Shelby County,Kentucky,78.4607953553432,21,211,26750
Simpson County,Kentucky,75.525157548313,21,213,19997
Spencer County,Kentucky,77.5118474486824,21,215,26507
Taylor County,Kentucky,75.5893902473319,21,217,17991
Todd County,Kentucky,75.2832604578378,21,219,18242
Trigg County,Kentucky,76.3514383632774,21,221,25029
Trimble County,Kentucky,75.4868164205629,21,223,22193
Union County,Kentucky,74.5877597074006,21,225,18613
Warren County,Kentucky,77.0764716072267,21,227,23537
Washington County,Kentucky,76.7484846769994,21,229,19956
Wayne County,Kentucky,75.7058751542539,21,231,15239
Webster County,Kentucky,74.4439979104049,21,233,19604
Whitley County,Kentucky,71.7505626864631,21,235,15939
Wolfe County,Kentucky,71.2304147978541,21,237,12528
Woodford County,Kentucky,78.0431323709178,21,239,29314
Acadia Parish,Louisiana,74.1337017498536,22,001,19369
Allen Parish,Louisiana,76.3857262002751,22,003,19012
Ascension Parish,Louisiana,77.8580255715755,22,005,28160
Assumption Parish,Louisiana,76.4887941280442,22,007,22073
Avoyelles Parish,Louisiana,73.7257796784394,22,009,18518
Beauregard Parish,Louisiana,74.9771172710316,22,011,22428
Bienville Parish,Louisiana,73.7185448397636,22,013,18851
Bossier Parish,Louisiana,77.3794441523739,22,015,26923
Caddo Parish,Louisiana,74.7426728376636,22,017,24432
Calcasieu Parish,Louisiana,74.9948464232285,22,019,24255
Caldwell Parish,Louisiana,73.1565959309548,22,021,23166
Cameron Parish,Louisiana,79.4723966406935,22,023,26032
Catahoula Parish,Louisiana,72.9171219373172,22,025,20178
Claiborne Parish,Louisiana,75.5434881116452,22,027,17556
Concordia Parish,Louisiana,73.2600370803799,22,029,18004
De Soto Parish,Louisiana,74.744922957554,22,031,21610
East Baton Rouge Parish,Louisiana,76.1910651734354,22,033,27267
East Carroll Parish,Louisiana,72.1737677770998,22,035,12870
East Feliciana Parish,Louisiana,73.3643721186984,22,037,21474
Evangeline Parish,Louisiana,73.654839992028,22,039,17784
Franklin Parish,Louisiana,73.6364946214106,22,041,19108
Grant Parish,Louisiana,74.8967958396149,22,043,18737
Iberia Parish,Louisiana,75.0954107609159,22,045,22302
Iberville Parish,Louisiana,74.9022405664288,22,047,21391
Jackson Parish,Louisiana,75.3506098594976,22,049,19496
Jefferson Parish,Louisiana,77.0040081444945,22,051,26596
Jefferson Davis Parish,Louisiana,74.3102606545816,22,053,21142
Lafayette Parish,Louisiana,77.4958098580069,22,055,28547
Lafourche Parish,Louisiana,76.6676098473701,22,057,24553
LaSalle Parish,Louisiana,74.9634149939997,22,059,23142
Lincoln Parish,Louisiana,77.4634540143885,22,061,20450
Livingston Parish,Louisiana,75.7652682008535,22,063,24885
Madison Parish,Louisiana,71.8620443231785,22,065,13886
Morehouse Parish,Louisiana,72.7187514955762,22,067,16518
Natchitoches Parish,Louisiana,75.3762470120981,22,069,20394
Orleans Parish,Louisiana,75.9370097758459,22,071,26131
Ouachita Parish,Louisiana,75.0948444676467,22,073,22343
Plaquemines Parish,Louisiana,76.8688662492379,22,075,25885
Pointe Coupee Parish,Louisiana,75.4988122637733,22,077,22671
Rapides Parish,Louisiana,74.6052376530042,22,079,22038
Red River Parish,Louisiana,73.6274435333637,22,081,19561
Richland Parish,Louisiana,74.3339196685445,22,083,18560
Sabine Parish,Louisiana,75.5539292746514,22,085,21835
Saint Bernard Parish,Louisiana,74.6782449513938,22,087,20333
Saint Charles Parish,Louisiana,76.8635472429353,22,089,26308
Saint Helena Parish,Louisiana,73.9780791055477,22,091,17814
Saint James Parish,Louisiana,76.3601262503443,22,093,23972
Saint John the Baptist Parish,Louisiana,74.8681129128732,22,095,21604
Saint Landry Parish,Louisiana,73.5181187516795,22,097,19464
Saint Martin Parish,Louisiana,75.8516356286628,22,099,21419
Saint Mary Parish,Louisiana,74.8288207463209,22,101,21088
Saint Tammany Parish,Louisiana,77.7999935123278,22,103,30474
Tangipahoa Parish,Louisiana,74.2747715581373,22,105,20793
Tensas Parish,Louisiana,74.6081729940411,22,107,17021
Terrebonne Parish,Louisiana,75.0609898946069,22,109,23885
Union Parish,Louisiana,75.009271821857,22,111,19906
Vermilion Parish,Louisiana,76.6679216816871,22,113,22569
Vernon Parish,Louisiana,75.8267002726618,22,115,21548
Washington Parish,Louisiana,72.653296261166,22,117,17294
Webster Parish,Louisiana,74.0760037006103,22,119,20231
West Baton Rouge Parish,Louisiana,76.3396281613268,22,121,24641
West Carroll Parish,Louisiana,74.6155193218278,22,123,18588
West Feliciana Parish,Louisiana,77.0093946621345,22,125,20475
Winn Parish,Louisiana,74.553306353537,22,127,16678
Androscoggin County,Maine,78.1842984521673,23,001,24268
Aroostook County,Maine,78.2560033618802,23,003,21024
Cumberland County,Maine,80.3403646443649,23,005,32549
Franklin County,Maine,78.8506776425987,23,007,21744
Hancock County,Maine,79.820469024193,23,009,28071
Kennebec County,Maine,78.2237038893335,23,011,25652
Knox County,Maine,79.8473568145173,23,013,27141
Lincoln County,Maine,79.9017389737899,23,015,27839
Oxford County,Maine,78.5309010830284,23,017,21885
Penobscot County,Maine,78.1517229087586,23,019,23307
Piscataquis County,Maine,77.5796730368878,23,021,21292
Sagadahoc County,Maine,79.8852031720495,23,023,28122
Somerset County,Maine,77.528264458289,23,025,21025
Waldo County,Maine,79.1724741637303,23,027,23020
Washington County,Maine,76.8377181217335,23,029,20015
York County,Maine,79.8968073085678,23,031,28496
Allegany County,Maryland,77.0487566157738,24,001,21677
Anne Arundel County,Maryland,79.2871642564569,24,003,40323
Baltimore County,Maryland,79.2176292455908,24,005,34447
Calvert County,Maryland,79.3827223650511,24,009,37641
Caroline County,Maryland,76.4840893776457,24,011,25300
Carroll County,Maryland,79.2321387509423,24,013,35242
Cecil County,Maryland,76.9108682521156,24,015,29025
Charles County,Maryland,78.7952554548972,24,017,37157
Dorchester County,Maryland,77.125653242824,24,019,26505
Frederick County,Maryland,80.531514585771,24,021,36472
Garrett County,Maryland,78.4737102727222,24,023,24904
Harford County,Maryland,79.3961099592958,24,025,34953
Howard County,Maryland,82.8808786285906,24,027,47662
Kent County,Maryland,78.6604788890004,24,029,32579
Queen Anne's County,Maryland,79.985899797704,24,035,36526
Saint Mary's County,Maryland,79.1319372903399,24,037,35546
Somerset County,Maryland,76.7214694301924,24,039,17168
Talbot County,Maryland,80.6233269665543,24,041,37767
Washington County,Maryland,77.7114314716787,24,043,26356
Wicomico County,Maryland,77.3742276725038,24,045,25417
Worcester County,Maryland,79.2002417945762,24,047,32704
Baltimore City,Maryland,73.022692462196,24,510,24155
Montgomery County,Maryland,81.6252330735589,24,031,48690
Prince George's County,Maryland,81.6252330735589,24,033,32254
Barnstable County,Massachusetts,80.3109462604848,25,001,36060
Berkshire County,Massachusetts,79.715602635032,25,003,28939
Bristol County,Massachusetts,79.1377904863585,25,005,28744
Dukes County,Massachusetts,81.8144082578357,25,007,33125
Essex County,Massachusetts,80.7765369203971,25,009,35369
Franklin County,Massachusetts,80.2427466227882,25,011,28841
Hampden County,Massachusetts,79.0712156911874,25,013,25646
Hampshire County,Massachusetts,81.0300744913248,25,015,29246
Middlesex County,Massachusetts,81.915128298657,25,017,42289
Nantucket County,Massachusetts,81.9238925226739,25,019,48183
Norfolk County,Massachusetts,81.5138873266831,25,021,44191
Plymouth County,Massachusetts,79.7597367341905,25,023,34800
Suffolk County,Massachusetts,80.1892045594936,25,025,32429
Worcester County,Massachusetts,79.7004602334102,25,027,31609
Alcona County,Michigan,77.3200714519536,26,001,22069
Alger County,Michigan,79.1341673499468,26,003,19117
Allegan County,Michigan,78.9814434610213,26,005,23719
Alpena County,Michigan,77.8955208937841,26,007,22414
Antrim County,Michigan,79.7367060541708,26,009,24054
Arenac County,Michigan,76.76195238314,26,011,20048
Baraga County,Michigan,77.5639208659543,26,013,17818
Barry County,Michigan,79.4209650636532,26,015,24995
Bay County,Michigan,78.032443690154,26,017,23694
Benzie County,Michigan,79.2329084027723,26,019,24420
Berrien County,Michigan,77.7252448950512,26,021,24526
Branch County,Michigan,77.4801829325226,26,023,19633
Calhoun County,Michigan,76.5322318783678,26,025,22525
Cass County,Michigan,78.1371449888996,26,027,23238
Charlevoix County,Michigan,79.7190832097469,26,029,27487
Cheboygan County,Michigan,78.6341640257572,26,031,23276
Chippewa County,Michigan,78.9529665558742,26,033,20410
Clare County,Michigan,75.8959225538629,26,035,18702
Clinton County,Michigan,80.6916486007841,26,037,28142
Crawford County,Michigan,77.3270020979226,26,039,21515
Delta County,Michigan,79.1752547598237,26,041,22064
Dickinson County,Michigan,79.2111008652324,26,043,24682
Eaton County,Michigan,79.3936828881989,26,045,26591
Emmet County,Michigan,80.0483708166782,26,047,29857
Genesee County,Michigan,75.9722532882769,26,049,22526
Gladwin County,Michigan,77.3671124296942,26,051,21066
Gogebic County,Michigan,78.4467834531813,26,053,20853
Grand Traverse County,Michigan,80.1803904562589,26,055,27646
Gratiot County,Michigan,78.1257972976973,26,057,18992
Hillsdale County,Michigan,78.1662448640227,26,059,20223
Houghton County,Michigan,78.6754812044656,26,061,18986
Huron County,Michigan,77.8697153839942,26,063,21725
Ingham County,Michigan,78.6749657844665,26,065,24406
Ionia County,Michigan,78.4625139372153,26,067,19999
Iosco County,Michigan,76.3492544744244,26,069,22522
Iron County,Michigan,78.7992222892943,26,071,20803
Isabella County,Michigan,78.8983644565994,26,073,18988
Jackson County,Michigan,77.4532006415073,26,075,22388
Kalamazoo County,Michigan,79.0136971811445,26,077,25860
Kalkaska County,Michigan,77.1674099385385,26,079,19858
Kent County,Michigan,79.9340664470675,26,081,25541
Keweenaw County,Michigan,80.2334340215465,26,083,25296
Lake County,Michigan,76.9080933987413,26,085,16790
Lapeer County,Michigan,78.2272710453318,26,087,23995
Leelanau County,Michigan,82.6492521802861,26,089,31279
Lenawee County,Michigan,78.4723248404635,26,091,22256
Livingston County,Michigan,80.1032354016528,26,093,32096
Luce County,Michigan,78.2943124197965,26,095,19016
Mackinac County,Michigan,78.3614919586774,26,097,21950
Macomb County,Michigan,78.2511703766645,26,099,26618
Manistee County,Michigan,78.3557326533922,26,101,22351
Marquette County,Michigan,79.0648462653281,26,103,23514
Mason County,Michigan,78.4012202129041,26,105,22494
Mecosta County,Michigan,79.0432161301943,26,107,19184
Menominee County,Michigan,79.4912248159917,26,109,21816
Midland County,Michigan,80.4787488364551,26,111,29564
Missaukee County,Michigan,78.2919441070995,26,113,20042
Monroe County,Michigan,78.0258829236666,26,115,25772
Montcalm County,Michigan,77.9685418214469,26,117,19033
Montmorency County,Michigan,76.7030769460677,26,119,19546
Muskegon County,Michigan,77.4875698556908,26,121,20463
Newaygo County,Michigan,77.8238237623798,26,123,20926
Oakland County,Michigan,79.9169290468279,26,125,36372
Oceana County,Michigan,78.5846122917076,26,127,18868
Ogemaw County,Michigan,76.0296619740247,26,129,19106
Ontonagon County,Michigan,77.8084326885157,26,131,21750
Osceola County,Michigan,78.0971492652105,26,133,18090
Oscoda County,Michigan,76.3314868341069,26,135,18136
Otsego County,Michigan,78.3487963557908,26,137,23594
Ottawa County,Michigan,81.7328937974963,26,139,25359
Presque Isle County,Michigan,78.9981468773847,26,141,22158
Roscommon County,Michigan,76.5459144563448,26,143,22659
Saginaw County,Michigan,77.5629423926993,26,145,22162
Saint Clair County,Michigan,77.1882812201119,26,147,24068
Saint Joseph County,Michigan,77.1310280433899,26,149,20589
Sanilac County,Michigan,77.8237760315653,26,151,20295
Schoolcraft County,Michigan,78.4293397141196,26,153,20962
Shiawassee County,Michigan,77.4482013621374,26,155,22957
Tuscola County,Michigan,77.9097295479583,26,157,20611
Van Buren County,Michigan,77.4972892959101,26,159,22126
Washtenaw County,Michigan,80.9470764239408,26,161,32853
Wayne County,Michigan,75.4714079736494,26,163,22210
Wexford County,Michigan,77.3709776912993,26,165,20350
Aitkin County,Minnesota,79.5257601624011,27,001,24593
Anoka County,Minnesota,81.260322853314,27,003,30299
Becker County,Minnesota,78.571641975079,27,005,25371
Beltrami County,Minnesota,77.9314896784086,27,007,21736
Benton County,Minnesota,79.3689189690222,27,009,24330
Big Stone County,Minnesota,79.8163138526567,27,011,24614
Blue Earth County,Minnesota,80.7795525911223,27,013,24785
Brown County,Minnesota,81.0460837073629,27,015,26321
Carlton County,Minnesota,78.1351059358168,27,017,24420
Carver County,Minnesota,82.78865007949,27,019,37119
Cass County,Minnesota,78.2203340520593,27,021,25097
Chippewa County,Minnesota,80.2393666821223,27,023,25348
Chisago County,Minnesota,80.3222535338392,27,025,27897
Clay County,Minnesota,80.0896576258039,27,027,24171
Clearwater County,Minnesota,77.8398513676178,27,029,21876
Cook County,Minnesota,82.3289064679463,27,031,31713
Cottonwood County,Minnesota,80.6529713502364,27,033,23186
Crow Wing County,Minnesota,79.9422269025692,27,035,26285
Dakota County,Minnesota,81.8762973525063,27,037,34702
Dodge County,Minnesota,81.486974833457,27,039,28270
Douglas County,Minnesota,81.0177973796715,27,041,26778
Faribault County,Minnesota,79.8456344802581,27,043,24690
Fillmore County,Minnesota,81.021829922699,27,045,24859
Freeborn County,Minnesota,80.4656487369124,27,047,25645
Goodhue County,Minnesota,80.2697108228203,27,049,28672
Grant County,Minnesota,80.0978147805849,27,051,26175
Hennepin County,Minnesota,81.0413823527452,27,053,37305
Houston County,Minnesota,81.7495452558789,27,055,26761
Hubbard County,Minnesota,80.5275888253495,27,057,24739
Isanti County,Minnesota,80.0075934244464,27,059,25519
Itasca County,Minnesota,78.7041206314267,27,061,24170
Jackson County,Minnesota,81.6403726617446,27,063,27158
Kanabec County,Minnesota,79.6373892694091,27,065,21580
Kandiyohi County,Minnesota,81.2263461321838,27,067,27047
Kittson County,Minnesota,78.6808904605635,27,069,26184
Koochiching County,Minnesota,78.9373655470938,27,071,25671
Lac qui Parle County,Minnesota,81.5315963787476,27,073,26944
Lake County,Minnesota,79.1958999539585,27,075,27670
Lake of the Woods County,Minnesota,78.8908268836926,27,077,24456
Le Sueur County,Minnesota,81.2420864527514,27,079,27123
Lincoln County,Minnesota,80.4048795545261,27,081,25533
Lyon County,Minnesota,80.8029804687747,27,083,24427
McLeod County,Minnesota,81.1614803230809,27,085,27644
Mahnomen County,Minnesota,76.1101690777522,27,087,19093
Marshall County,Minnesota,82.0483258785891,27,089,26719
Martin County,Minnesota,80.5739987635899,27,091,26066
Meeker County,Minnesota,80.4788013656933,27,093,25139
Mille Lacs County,Minnesota,77.8595610600473,27,095,22146
Morrison County,Minnesota,79.9915395417978,27,097,23269
Mower County,Minnesota,81.2715124876901,27,099,24005
Murray County,Minnesota,81.382392825127,27,101,26252
Nicollet County,Minnesota,82.1580856960579,27,103,26343
Nobles County,Minnesota,81.6726187977796,27,105,21883
Norman County,Minnesota,77.7788356975309,27,107,24308
Olmsted County,Minnesota,82.3024897935114,27,109,33934
Otter Tail County,Minnesota,80.4142228406986,27,111,25561
Pennington County,Minnesota,79.4154634439417,27,113,24346
Pine County,Minnesota,79.222640857835,27,115,21679
Pipestone County,Minnesota,80.1039446177083,27,117,23347
Polk County,Minnesota,78.4695752496241,27,119,24996
Pope County,Minnesota,80.6946465756057,27,121,28488
Ramsey County,Minnesota,80.0792552292463,27,123,29484
Red Lake County,Minnesota,79.7889118348854,27,125,23075
Redwood County,Minnesota,79.6806577688843,27,127,24939
Renville County,Minnesota,79.3314693090908,27,129,25109
Rice County,Minnesota,81.1098844533205,27,131,25245
Rock County,Minnesota,79.3424045548983,27,133,23539
Roseau County,Minnesota,79.8284695523272,27,135,24427
Saint Louis County,Minnesota,78.8490287519056,27,137,25688
Scott County,Minnesota,82.0370365912329,27,139,35061
Sherburne County,Minnesota,80.6808866038818,27,141,27593
Sibley County,Minnesota,80.8509109781453,27,143,25053
Stearns County,Minnesota,82.27207897466,27,145,25702
Steele County,Minnesota,81.8891332022835,27,147,26831
Stevens County,Minnesota,82.2366166407376,27,149,27442
Swift County,Minnesota,80.7137438287276,27,151,24442
Todd County,Minnesota,81.1101916907096,27,153,22217
Traverse County,Minnesota,79.9434785030658,27,155,27039
Wabasha County,Minnesota,82.0800079677359,27,157,27980
Wadena County,Minnesota,77.4615053862115,27,159,20164
Waseca County,Minnesota,81.3059682117472,27,161,25291
Washington County,Minnesota,81.8731876580296,27,163,36857
Watonwan County,Minnesota,80.7417909236698,27,165,24760
Wilkin County,Minnesota,78.5589818554734,27,167,24599
Winona County,Minnesota,80.9701700214367,27,169,23055
Wright County,Minnesota,81.2238327593397,27,171,29772
Yellow Medicine County,Minnesota,80.608228098237,27,173,24581
Adams County,Mississippi,73.6887819471518,28,001,17585
Alcorn County,Mississippi,74.1770169943801,28,003,19003
Amite County,Mississippi,75.7671568560878,28,005,17036
Attala County,Mississippi,73.6970518549664,28,007,17955
Benton County,Mississippi,74.2721611690606,28,009,17504
Bolivar County,Mississippi,71.4480958013831,28,011,16716
Calhoun County,Mississippi,74.5950266583851,28,013,16910
Carroll County,Mississippi,76.5957971056056,28,015,16508
Chickasaw County,Mississippi,75.1672991225294,28,017,16396
Choctaw County,Mississippi,75.8165812564615,28,019,17256
Claiborne County,Mississippi,72.8641335548973,28,021,12788
Clarke County,Mississippi,74.2164590839486,28,023,18559
Clay County,Mississippi,75.3639087303309,28,025,18833
Coahoma County,Mississippi,71.241667822733,28,027,15848
Copiah County,Mississippi,74.254742782245,28,029,18327
Covington County,Mississippi,72.9547004879609,28,031,16947
DeSoto County,Mississippi,76.9841230161663,28,033,25073
Forrest County,Mississippi,74.2716729858956,28,035,20182
Franklin County,Mississippi,74.794345422362,28,037,20527
George County,Mississippi,72.9297852520777,28,039,20080
Greene County,Mississippi,74.9097245730102,28,041,13820
Grenada County,Mississippi,71.801058662526,28,043,20594
Hancock County,Mississippi,76.598868963144,28,045,22898
Harrison County,Mississippi,75.0428352096502,28,047,23378
Hinds County,Mississippi,75.362385819334,28,049,20589
Holmes County,Mississippi,71.9232683298895,28,051,12278
Humphreys County,Mississippi,72.0675561111665,28,053,12573
Issaquena County,Mississippi,74.5426672391706,28,055,15241
Itawamba County,Mississippi,74.3044966571555,28,057,18457
Jackson County,Mississippi,75.7582236528168,28,059,24158
Jasper County,Mississippi,74.8617206278972,28,061,19115
Jefferson County,Mississippi,74.1052753753111,28,063,11771
Jefferson Davis County,Mississippi,73.4801352356967,28,065,16780
Jones County,Mississippi,74.8492837172287,28,067,20227
Kemper County,Mississippi,76.6139178601463,28,069,14466
Lafayette County,Mississippi,76.8839193758677,28,071,21206
Lamar County,Mississippi,78.2012330825903,28,073,26958
Lauderdale County,Mississippi,74.5680905619107,28,075,21262
Lawrence County,Mississippi,73.3946616044835,28,077,19953
Leake County,Mississippi,73.7737758037004,28,079,15580
Lee County,Mississippi,74.4914075220446,28,081,22119
Leflore County,Mississippi,72.304525691433,28,083,12972
Lincoln County,Mississippi,73.9173782424879,28,085,19964
Lowndes County,Mississippi,75.6798221159382,28,087,21593
Madison County,Mississippi,75.0658421656971,28,089,32637
Marion County,Mississippi,72.3672129789502,28,091,17927
Marshall County,Mississippi,73.6839495784972,28,093,17784
Monroe County,Mississippi,75.3896987999572,28,095,18598
Montgomery County,Mississippi,73.2235557899674,28,097,15880
Neshoba County,Mississippi,72.4680532068538,28,099,19078
Newton County,Mississippi,74.0038911339712,28,101,18237
Noxubee County,Mississippi,74.8873666635809,28,103,12534
Oktibbeha County,Mississippi,77.884352619943,28,105,19704
Panola County,Mississippi,73.0636638021437,28,107,17146
Pearl River County,Mississippi,74.1966864806776,28,109,20244
Perry County,Mississippi,73.969393935945,28,111,17366
Pike County,Mississippi,72.9279106734417,28,113,18797
Pontotoc County,Mississippi,76.5523869166335,28,115,17745
Prentiss County,Mississippi,75.0938764841629,28,117,17546
Quitman County,Mississippi,71.2682035101836,28,119,13740
Rankin County,Mississippi,78.3923354580783,28,121,27051
Scott County,Mississippi,74.2350540836512,28,123,16774
Sharkey County,Mississippi,73.146218541574,28,125,14472
Simpson County,Mississippi,74.091609255834,28,127,18361
Smith County,Mississippi,75.0755200065712,28,129,20964
Stone County,Mississippi,74.1102201641438,28,131,21806
Sunflower County,Mississippi,71.3201905399104,28,133,12823
Tallahatchie County,Mississippi,73.5523062826213,28,135,13036
Tate County,Mississippi,75.0712870252361,28,137,20482
Tippah County,Mississippi,73.6305178123761,28,139,18875
Tishomingo County,Mississippi,73.3618354447481,28,141,18554
Tunica County,Mississippi,71.4614225899225,28,143,15051
Union County,Mississippi,76.1809662402221,28,145,19514
Walthall County,Mississippi,74.1005243287793,28,147,16727
Warren County,Mississippi,74.3112233852951,28,149,22413
Washington County,Mississippi,71.6376808123338,28,151,16157
Wayne County,Mississippi,74.571734755432,28,153,18039
Webster County,Mississippi,73.4398006781518,28,155,19755
Wilkinson County,Mississippi,72.4918130848483,28,157,18608
Winston County,Mississippi,74.9097860616485,28,159,17828
Yalobusha County,Mississippi,73.0263237411266,28,161,17489
Yazoo County,Mississippi,73.6661031312889,28,163,14432
Adair County,Missouri,77.8202009710449,29,001,18331
Andrew County,Missouri,78.8942198496664,29,003,25821
Atchison County,Missouri,77.9463481376181,29,005,25699
Audrain County,Missouri,76.9674963047955,29,007,18995
Barry County,Missouri,75.9967671646569,29,009,19419
Barton County,Missouri,77.3720948220371,29,011,19429
Bates County,Missouri,76.2341305391455,29,013,20676
Benton County,Missouri,76.1539247847998,29,015,20049
Bollinger County,Missouri,76.6555888183435,29,017,18892
Boone County,Missouri,80.150735224181,29,019,26794
Buchanan County,Missouri,76.2863393493383,29,021,22184
Butler County,Missouri,73.9277527012454,29,023,19775
Caldwell County,Missouri,76.9590391052894,29,025,21362
Callaway County,Missouri,77.8257751986466,29,027,23863
Camden County,Missouri,79.0987130168409,29,029,23851
Cape Girardeau County,Missouri,78.1133440329691,29,031,23560
Carroll County,Missouri,76.9009915910591,29,033,25174
Carter County,Missouri,73.923959108306,29,035,17283
Cass County,Missouri,78.2929211008241,29,037,27214
Cedar County,Missouri,75.9562542902049,29,039,16861
Chariton County,Missouri,78.4187970946659,29,041,19338
Christian County,Missouri,79.3627871876897,29,043,24879
Clark County,Missouri,77.0405441134654,29,045,19898
Clay County,Missouri,79.2560446185256,29,047,29324
Clinton County,Missouri,76.5026058852434,29,049,24977
Cole County,Missouri,78.9126119830295,29,051,26688
Cooper County,Missouri,77.674850621175,29,053,22663
Crawford County,Missouri,75.8516557988888,29,055,17863
Dade County,Missouri,76.5910009477093,29,057,19244
Dallas County,Missouri,76.8649791911927,29,059,18557
Daviess County,Missouri,77.3108621369672,29,061,20364
DeKalb County,Missouri,77.7510156011821,29,063,16729
Dent County,Missouri,75.9731840503418,29,065,18945
Douglas County,Missouri,76.9924728618042,29,067,16435
Dunklin County,Missouri,72.1824771198109,29,069,17778
Franklin County,Missouri,77.0222983379519,29,071,24247
Gasconade County,Missouri,77.0749297543685,29,073,21651
Gentry County,Missouri,77.7995567008037,29,075,20206
Greene County,Missouri,77.872626738145,29,077,23637
Grundy County,Missouri,77.2515417704075,29,079,19470
Harrison County,Missouri,77.5130002914138,29,081,19706
Henry County,Missouri,75.7034684721707,29,083,22814
Hickory County,Missouri,77.113889480288,29,085,16803
Holt County,Missouri,79.0077230505634,29,087,23943
Howard County,Missouri,78.3150239409584,29,089,22016
Howell County,Missouri,75.3878376216904,29,091,17763
Iron County,Missouri,73.5293163846534,29,093,18293
Jackson County,Missouri,76.9233247635548,29,095,25965
Jasper County,Missouri,76.0418425884253,29,097,20801
Jefferson County,Missouri,76.4558554806763,29,099,24873
Johnson County,Missouri,78.0235716916098,29,101,21375
Knox County,Missouri,77.0634269108704,29,103,20681
Laclede County,Missouri,76.0707424811822,29,105,19788
Lafayette County,Missouri,77.3224636066542,29,107,23679
Lawrence County,Missouri,76.3281782627809,29,109,19399
Lewis County,Missouri,77.1682749004064,29,111,19230
Lincoln County,Missouri,76.9381476732127,29,113,22347
Linn County,Missouri,76.1533431762233,29,115,20968
Livingston County,Missouri,77.2208792317718,29,117,20543
McDonald County,Missouri,74.6923711045142,29,119,17429
Macon County,Missouri,77.3166237914343,29,121,19857
Madison County,Missouri,74.2415470845918,29,123,17253
Maries County,Missouri,77.4919511331899,29,125,21883
Marion County,Missouri,76.9657541086513,29,127,22168
Mercer County,Missouri,78.2631362708184,29,129,20633
Miller County,Missouri,76.6152368323339,29,131,19266
Mississippi County,Missouri,73.338863726563,29,133,15375
Moniteau County,Missouri,78.0130596341383,29,135,19599
Monroe County,Missouri,78.7046889141938,29,137,19888
Montgomery County,Missouri,76.1475671979084,29,139,20297
Morgan County,Missouri,75.6836865368469,29,141,18113
New Madrid County,Missouri,73.3750642175587,29,143,20282
Newton County,Missouri,76.5041535537771,29,145,22117
Nodaway County,Missouri,79.1776895355421,29,147,18753
Oregon County,Missouri,75.3913176922009,29,149,15956
Osage County,Missouri,78.8991357375873,29,151,22253
Ozark County,Missouri,76.2211516031177,29,153,17627
Pemiscot County,Missouri,71.8678826226139,29,155,16773
Perry County,Missouri,78.3337700150768,29,157,23084
Pettis County,Missouri,77.3752369051183,29,159,19760
Phelps County,Missouri,76.8943584319916,29,161,20319
Pike County,Missouri,76.8633191077903,29,163,18544
Platte County,Missouri,80.5362300761242,29,165,35133
Polk County,Missouri,76.4145698893006,29,167,18876
Pulaski County,Missouri,76.4297567610334,29,169,20312
Putnam County,Missouri,77.0629895898788,29,171,19774
Ralls County,Missouri,79.0959311376881,29,173,23632
Randolph County,Missouri,76.167072424973,29,175,17871
Ray County,Missouri,76.38116204903,29,177,24157
Reynolds County,Missouri,74.3804340343207,29,179,18022
Ripley County,Missouri,73.6708336814887,29,181,15367
Saint Charles County,Missouri,80.5670639778183,29,183,31631
Saint Clair County,Missouri,76.3807797627454,29,185,18317
Sainte Genevieve County,Missouri,78.0527645458685,29,186,23716
Saint Francois County,Missouri,74.6536896311098,29,187,18893
Saint Louis County,Missouri,79.0869187561601,29,189,34531
Saline County,Missouri,77.3558776669603,29,195,19017
Schuyler County,Missouri,77.4446289118319,29,197,18087
Scotland County,Missouri,77.9463454780453,29,199,20305
Scott County,Missouri,75.4359410085919,29,201,20524
Shannon County,Missouri,76.184176530271,29,203,16749
Shelby County,Missouri,77.4164083839455,29,205,18910
Stoddard County,Missouri,75.6830292503775,29,207,22533
Stone County,Missouri,78.1226706708056,29,209,21219
Sullivan County,Missouri,76.6658127332764,29,211,18348
Taney County,Missouri,77.5617226161872,29,213,21863
Texas County,Missouri,76.8724314712732,29,215,17387
Vernon County,Missouri,75.802969074519,29,217,19193
Warren County,Missouri,78.5469831420477,29,219,24581
Washington County,Missouri,73.9134677355961,29,221,18010
