County,State,State_FIPS,County_FIPS,total_population_race
Mercer County,Pennsylvania,42,085,116474
Mifflin County,Pennsylvania,42,087,46694
Monroe County,Pennsylvania,42,089,169346
Montgomery County,Pennsylvania,42,091,799886
Montour County,Pennsylvania,42,093,18243
Northampton County,Pennsylvania,42,095,297519
Northumberland County,Pennsylvania,42,097,94441
Perry County,Pennsylvania,42,099,45791
Philadelphia County,Pennsylvania,42,101,1525811
Pike County,Pennsylvania,42,103,57437
Potter County,Pennsylvania,42,105,17466
Schuylkill County,Pennsylvania,42,107,147935
Snyder County,Pennsylvania,42,109,39620
Somerset County,Pennsylvania,42,111,77638
Sullivan County,Pennsylvania,42,113,6453
Susquehanna County,Pennsylvania,42,115,43171
Tioga County,Pennsylvania,42,117,42081
Union County,Pennsylvania,42,119,44944
Venango County,Pennsylvania,42,121,54865
Warren County,Pennsylvania,42,123,41613
Washington County,Pennsylvania,42,125,207916
Wayne County,Pennsylvania,42,127,52299
Westmoreland County,Pennsylvania,42,129,364877
Wyoming County,Pennsylvania,42,131,28221
York County,Pennsylvania,42,133,434579
Bristol County,Rhode Island,44,001,49796
Kent County,Rhode Island,44,003,166066
Newport County,Rhode Island,44,005,82503
Providence County,Rhode Island,44,007,627414
Washington County,Rhode Island,44,009,126692
Abbeville County,South Carolina,45,001,25387
Aiken County,South Carolina,45,003,160169
Allendale County,South Carolina,45,005,10399
Anderson County,South Carolina,45,007,187228
Bamberg County,South Carolina,45,009,15941
Barnwell County,South Carolina,45,011,22523
Beaufort County,South Carolina,45,013,162316
Berkeley County,South Carolina,45,015,179773
Calhoun County,South Carolina,45,017,15134
Charleston County,South Carolina,45,019,352548
Cherokee County,South Carolina,45,021,55351
Chester County,South Carolina,45,023,33028
Chesterfield County,South Carolina,45,025,46462
Clarendon County,South Carolina,45,027,34746
Colleton County,South Carolina,45,029,38665
Darlington County,South Carolina,45,031,68500
Dillon County,South Carolina,45,033,31733
Dorchester County,South Carolina,45,035,136836
Edgefield County,South Carolina,45,037,26763
Fairfield County,South Carolina,45,039,23804
Florence County,South Carolina,45,041,136714
Georgetown County,South Carolina,45,043,60285
Greenville County,South Carolina,45,045,452931
Greenwood County,South Carolina,45,047,69531
Hampton County,South Carolina,45,049,20987
Horry County,South Carolina,45,051,270943
Jasper County,South Carolina,45,053,24792
Kershaw County,South Carolina,45,055,61583
Lancaster County,South Carolina,45,057,76364
Laurens County,South Carolina,45,059,66623
Lee County,South Carolina,45,061,19160
Lexington County,South Carolina,45,063,262424
McCormick County,South Carolina,45,065,10140
Marion County,South Carolina,45,067,33038
Marlboro County,South Carolina,45,069,28750
Newberry County,South Carolina,45,071,37432
Oconee County,South Carolina,45,073,74038
Orangeburg County,South Carolina,45,075,92229
Pickens County,South Carolina,45,077,119167
Richland County,South Carolina,45,079,384596
Saluda County,South Carolina,45,081,19758
Spartanburg County,South Carolina,45,083,284540
Sumter County,South Carolina,45,085,107279
Union County,South Carolina,45,087,28804
Williamsburg County,South Carolina,45,089,34361
York County,South Carolina,45,091,226576
Aurora County,South Dakota,46,003,2726
Beadle County,South Dakota,46,005,17372
Bennett County,South Dakota,46,007,3432
Bon Homme County,South Dakota,46,009,7041
Brookings County,South Dakota,46,011,31973
Brown County,South Dakota,46,013,36562
Brule County,South Dakota,46,015,5236
Buffalo County,South Dakota,46,017,1950
Butte County,South Dakota,46,019,10122
Campbell County,South Dakota,46,021,1419
Charles Mix County,South Dakota,46,023,9127
Clark County,South Dakota,46,025,3653
Clay County,South Dakota,46,027,13966
Codington County,South Dakota,46,029,27284
Corson County,South Dakota,46,031,4046
Custer County,South Dakota,46,033,8219
Davison County,South Dakota,46,035,19513
Day County,South Dakota,46,037,5673
Deuel County,South Dakota,46,039,4376
Dewey County,South Dakota,46,041,5358
Douglas County,South Dakota,46,043,2992
Edmunds County,South Dakota,46,045,4050
Fall River County,South Dakota,46,047,7028
Faulk County,South Dakota,46,049,2374
Grant County,South Dakota,46,051,7324
Gregory County,South Dakota,46,053,4251
Haakon County,South Dakota,46,055,1852
Hamlin County,South Dakota,46,057,5875
Hand County,South Dakota,46,059,3394
Hanson County,South Dakota,46,061,3366
Harding County,South Dakota,46,063,1367
Hughes County,South Dakota,46,065,17064
Hutchinson County,South Dakota,46,067,7283
Hyde County,South Dakota,46,069,1437
Jerauld County,South Dakota,46,073,2047
Jones County,South Dakota,46,075,1084
Kingsbury County,South Dakota,46,077,5159
Lake County,South Dakota,46,079,11364
Lawrence County,South Dakota,46,081,24063
Lincoln County,South Dakota,46,083,45055
Lyman County,South Dakota,46,085,3752
McCook County,South Dakota,46,087,5592
McPherson County,South Dakota,46,089,2485
Marshall County,South Dakota,46,091,4631
Meade County,South Dakota,46,093,25456
Mellette County,South Dakota,46,095,2057
Miner County,South Dakota,46,097,2365
Minnehaha County,South Dakota,46,099,170342
Moody County,South Dakota,46,101,6474
Pennington County,South Dakota,46,103,101240
Perkins County,South Dakota,46,105,2890
Potter County,South Dakota,46,107,2327
Roberts County,South Dakota,46,109,10158
Sanborn County,South Dakota,46,111,2357
Shannon County,South Dakota,46,113,13683
Spink County,South Dakota,46,115,6483
Stanley County,South Dakota,46,117,2940
Sully County,South Dakota,46,119,1382
Todd County,South Dakota,46,121,9711
Tripp County,South Dakota,46,123,5608
Turner County,South Dakota,46,125,8344
Union County,South Dakota,46,127,14377
Walworth County,South Dakota,46,129,5443
Yankton County,South Dakota,46,135,22434
Ziebach County,South Dakota,46,137,2796
Jackson County,South Dakota,46,071,3067
Anderson County,Tennessee,47,001,75039
Bedford County,Tennessee,47,003,45060
Benton County,Tennessee,47,005,16420
Bledsoe County,Tennessee,47,007,12898
Blount County,Tennessee,47,009,123086
Bradley County,Tennessee,47,011,99229
Campbell County,Tennessee,47,013,40629
Cannon County,Tennessee,47,015,13797
Carroll County,Tennessee,47,017,28486
Carter County,Tennessee,47,019,57531
Cheatham County,Tennessee,47,021,39103
Chester County,Tennessee,47,023,17043
Claiborne County,Tennessee,47,025,32025
Clay County,Tennessee,47,027,7842
Cocke County,Tennessee,47,029,35631
Coffee County,Tennessee,47,031,52853
Crockett County,Tennessee,47,033,14567
Cumberland County,Tennessee,47,035,56144
Davidson County,Tennessee,47,037,629113
Decatur County,Tennessee,47,039,11732
DeKalb County,Tennessee,47,041,18770
Dickson County,Tennessee,47,043,49704
Dyer County,Tennessee,47,045,38234
Fayette County,Tennessee,47,047,38370
Fentress County,Tennessee,47,049,17945
Franklin County,Tennessee,47,051,40972
Gibson County,Tennessee,47,053,49594
Giles County,Tennessee,47,055,29439
Grainger County,Tennessee,47,057,22613
Greene County,Tennessee,47,059,68755
Grundy County,Tennessee,47,061,13751
Hamblen County,Tennessee,47,063,62528
Hamilton County,Tennessee,47,065,337023
Hancock County,Tennessee,47,067,6759
Hardeman County,Tennessee,47,069,27193
Hardin County,Tennessee,47,071,25987
Hawkins County,Tennessee,47,073,56725
Haywood County,Tennessee,47,075,18673
Henderson County,Tennessee,47,077,27835
Henry County,Tennessee,47,079,32271
Hickman County,Tennessee,47,081,24481
Houston County,Tennessee,47,083,8375
Humphreys County,Tennessee,47,085,18428
Jackson County,Tennessee,47,087,11526
Jefferson County,Tennessee,47,089,51541
Johnson County,Tennessee,47,091,18199
Knox County,Tennessee,47,093,433207
Lake County,Tennessee,47,095,7780
Lauderdale County,Tennessee,47,097,27772
Lawrence County,Tennessee,47,099,41779
Lewis County,Tennessee,47,101,12050
Lincoln County,Tennessee,47,103,33295
Loudon County,Tennessee,47,105,48586
McMinn County,Tennessee,47,107,52325
McNairy County,Tennessee,47,109,26001
Macon County,Tennessee,47,111,22265
Madison County,Tennessee,47,113,97976
Marion County,Tennessee,47,115,28184
Marshall County,Tennessee,47,117,30585
Maury County,Tennessee,47,119,80965
Meigs County,Tennessee,47,121,11696
Monroe County,Tennessee,47,123,44680
Montgomery County,Tennessee,47,125,173138
Moore County,Tennessee,47,127,6349
Morgan County,Tennessee,47,129,21882
Obion County,Tennessee,47,131,31721
Overton County,Tennessee,47,133,22040
Perry County,Tennessee,47,135,7856
Pickett County,Tennessee,47,137,5108
Polk County,Tennessee,47,139,16756
Putnam County,Tennessee,47,141,72172
Rhea County,Tennessee,47,143,31817
Roane County,Tennessee,47,145,54027
Robertson County,Tennessee,47,147,66143
Rutherford County,Tennessee,47,149,263815
Scott County,Tennessee,47,151,22196
Sequatchie County,Tennessee,47,153,14173
Sevier County,Tennessee,47,155,90218
Shelby County,Tennessee,47,157,929437
Smith County,Tennessee,47,159,19157
Stewart County,Tennessee,47,161,13262
Sullivan County,Tennessee,47,163,156675
Sumner County,Tennessee,47,165,161206
Tipton County,Tennessee,47,167,61038
Trousdale County,Tennessee,47,169,7827
Unicoi County,Tennessee,47,171,18287
Union County,Tennessee,47,173,19179
Van Buren County,Tennessee,47,175,5552
Warren County,Tennessee,47,177,39767
Washington County,Tennessee,47,179,122840
Wayne County,Tennessee,47,181,17015
Weakley County,Tennessee,47,183,34802
White County,Tennessee,47,185,25863
Williamson County,Tennessee,47,187,184225
Wilson County,Tennessee,47,189,114618
Anderson County,Texas,48,001,58269
Andrews County,Texas,48,003,15006
Angelina County,Texas,48,005,86550
Aransas County,Texas,48,007,23391
Archer County,Texas,48,009,8944
Armstrong County,Texas,48,011,1820
Atascosa County,Texas,48,013,45091
Austin County,Texas,48,015,28372
Bailey County,Texas,48,017,7096
Bandera County,Texas,48,019,20477
Bastrop County,Texas,48,021,74023
Baylor County,Texas,48,023,3706
Bee County,Texas,48,025,32083
Bell County,Texas,48,027,310155
Bexar County,Texas,48,029,1719902
Blanco County,Texas,48,031,10425
Bosque County,Texas,48,035,18114
Bowie County,Texas,48,037,92460
Brazoria County,Texas,48,039,313813
Brazos County,Texas,48,041,194087
Brewster County,Texas,48,043,9175
Briscoe County,Texas,48,045,1674
Brooks County,Texas,48,047,7236
Brown County,Texas,48,049,38018
Burleson County,Texas,48,051,17160
Burnet County,Texas,48,053,42946
Caldwell County,Texas,48,055,38152
Calhoun County,Texas,48,057,21366
Callahan County,Texas,48,059,13521
Cameron County,Texas,48,061,405819
Camp County,Texas,48,063,12389
Carson County,Texas,48,065,6215
Cass County,Texas,48,067,30324
Castro County,Texas,48,069,7984
Chambers County,Texas,48,071,34562
Cherokee County,Texas,48,073,50690
Childress County,Texas,48,075,7047
Clay County,Texas,48,077,10718
Cochran County,Texas,48,079,3087
Coke County,Texas,48,081,3298
Coleman County,Texas,48,083,8817
Collin County,Texas,48,085,788580
Collingsworth County,Texas,48,087,3050
Colorado County,Texas,48,089,20784
Comal County,Texas,48,091,108985
Comanche County,Texas,48,093,13875
Concho County,Texas,48,095,4073
Cooke County,Texas,48,097,38427
Coryell County,Texas,48,099,75728
Cottle County,Texas,48,101,1600
Crane County,Texas,48,103,4359
Crockett County,Texas,48,105,3669
Crosby County,Texas,48,107,6100
Culberson County,Texas,48,109,2386
Dallam County,Texas,48,111,6734
Dallas County,Texas,48,113,2379214
Dawson County,Texas,48,115,13761
Deaf Smith County,Texas,48,117,19275
Delta County,Texas,48,119,5240
Denton County,Texas,48,121,667934
DeWitt County,Texas,48,123,20156
Dickens County,Texas,48,125,2399
Dimmit County,Texas,48,127,10054
Donley County,Texas,48,129,3652
Duval County,Texas,48,131,11821
Eastland County,Texas,48,133,18519
Ector County,Texas,48,135,138193
Edwards County,Texas,48,137,2023
Ellis County,Texas,48,139,149712
El Paso County,Texas,48,141,801115
Erath County,Texas,48,143,38192
Falls County,Texas,48,145,17756
Fannin County,Texas,48,147,33867
Fayette County,Texas,48,149,24557
Fisher County,Texas,48,151,3963
Floyd County,Texas,48,153,6439
Foard County,Texas,48,155,1273
Fort Bend County,Texas,48,157,587666
Franklin County,Texas,48,159,10593
Freestone County,Texas,48,161,19631
Frio County,Texas,48,163,17265
Gaines County,Texas,48,165,17572
Galveston County,Texas,48,167,292874
Garza County,Texas,48,169,6295
Gillespie County,Texas,48,171,24777
Glasscock County,Texas,48,173,1255
Goliad County,Texas,48,175,7223
Gonzales County,Texas,48,177,19773
Gray County,Texas,48,179,22731
Grayson County,Texas,48,181,120641
Gregg County,Texas,48,183,121451
Grimes County,Texas,48,185,26564
Guadalupe County,Texas,48,187,131945
Hale County,Texas,48,189,36153
Hall County,Texas,48,191,3337
Hamilton County,Texas,48,193,8448
Hansford County,Texas,48,195,5556
Hardeman County,Texas,48,197,4124
Hardin County,Texas,48,199,54497
Harris County,Texas,48,201,4101752
Harrison County,Texas,48,203,65958
Hartley County,Texas,48,205,6015
Haskell County,Texas,48,207,5891
Hays County,Texas,48,209,158464
Hemphill County,Texas,48,211,3863
Henderson County,Texas,48,213,78558
Hidalgo County,Texas,48,215,774820
Hill County,Texas,48,217,35079
Hockley County,Texas,48,219,22988
Hood County,Texas,48,221,51161
Hopkins County,Texas,48,223,35088
Houston County,Texas,48,225,23512
Howard County,Texas,48,227,34927
Hudspeth County,Texas,48,229,3407
Hunt County,Texas,48,231,85955
Hutchinson County,Texas,48,233,21992
Irion County,Texas,48,235,1596
Jack County,Texas,48,237,9027
Jackson County,Texas,48,239,14075
Jasper County,Texas,48,241,35703
Jeff Davis County,Texas,48,243,2319
Jefferson County,Texas,48,245,251627
Jim Hogg County,Texas,48,247,5257
Jim Wells County,Texas,48,249,41014
Johnson County,Texas,48,251,151174
Jones County,Texas,48,253,20137
Karnes County,Texas,48,255,14936
Kaufman County,Texas,48,257,103385
Kendall County,Texas,48,259,33745
Kerr County,Texas,48,265,49469
Kimble County,Texas,48,267,4577
Kinney County,Texas,48,271,3574
Kleberg County,Texas,48,273,31925
Knox County,Texas,48,275,3713
Lamar County,Texas,48,277,49740
Lamb County,Texas,48,279,13996
Lampasas County,Texas,48,281,19837
La Salle County,Texas,48,283,6850
Lavaca County,Texas,48,285,19269
Lee County,Texas,48,287,16591
Leon County,Texas,48,289,16827
Liberty County,Texas,48,291,75662
Limestone County,Texas,48,293,23350
Lipscomb County,Texas,48,295,3324
Live Oak County,Texas,48,297,11526
Llano County,Texas,48,299,19115
Lubbock County,Texas,48,303,278339
Lynn County,Texas,48,305,5886
McCulloch County,Texas,48,307,8281
McLennan County,Texas,48,309,234626
Madison County,Texas,48,313,13590
Marion County,Texas,48,315,10544
Martin County,Texas,48,317,4804
Mason County,Texas,48,319,3978
Matagorda County,Texas,48,321,36653
Maverick County,Texas,48,323,54107
Medina County,Texas,48,325,46009
Menard County,Texas,48,327,2232
Midland County,Texas,48,329,138472
Milam County,Texas,48,331,24691
Mills County,Texas,48,333,4880
Mitchell County,Texas,48,335,9367
Montague County,Texas,48,337,19737
Montgomery County,Texas,48,339,458339
Moore County,Texas,48,341,21765
Morris County,Texas,48,343,12914
Motley County,Texas,48,345,1153
Nacogdoches County,Texas,48,347,64647
Navarro County,Texas,48,349,47739
Newton County,Texas,48,351,14372
Nolan County,Texas,48,353,15104
Nueces County,Texas,48,355,340568
Ochiltree County,Texas,48,357,10314
Oldham County,Texas,48,359,2048
Orange County,Texas,48,361,82306
Palo Pinto County,Texas,48,363,28010
Panola County,Texas,48,365,23814
Parker County,Texas,48,367,116820
Parmer County,Texas,48,369,10172
Pecos County,Texas,48,371,15510
Polk County,Texas,48,373,45618
Potter County,Texas,48,375,121099
Presidio County,Texas,48,377,7678
Rains County,Texas,48,379,10976
Randall County,Texas,48,381,121090
Reagan County,Texas,48,383,3384
Real County,Texas,48,385,3326
Red River County,Texas,48,387,12795
Reeves County,Texas,48,389,13606
Refugio County,Texas,48,391,7352
Robertson County,Texas,48,395,16596
Rockwall County,Texas,48,397,78749
Runnels County,Texas,48,399,10473
Rusk County,Texas,48,401,53211
Sabine County,Texas,48,403,10642
San Augustine County,Texas,48,405,8898
San Jacinto County,Texas,48,407,26482
San Patricio County,Texas,48,409,65352
San Saba County,Texas,48,411,6037
Schleicher County,Texas,48,413,3327
Scurry County,Texas,48,415,16855
Shackelford County,Texas,48,417,3346
Shelby County,Texas,48,419,25602
Sherman County,Texas,48,421,3040
Smith County,Texas,48,423,209691
Somervell County,Texas,48,425,8444
Starr County,Texas,48,427,60882
Stephens County,Texas,48,429,9561
Sterling County,Texas,48,431,1223
Stonewall County,Texas,48,433,1447
Sutton County,Texas,48,435,4123
Swisher County,Texas,48,437,7816
Tarrant County,Texas,48,439,1814667
Taylor County,Texas,48,441,131425
Terry County,Texas,48,445,12561
Throckmorton County,Texas,48,447,1626
Titus County,Texas,48,449,32045
Tom Green County,Texas,48,451,110434
Travis County,Texas,48,453,1034842
Trinity County,Texas,48,455,14466
Tyler County,Texas,48,457,21638
Upshur County,Texas,48,459,39386
Upton County,Texas,48,461,3300
Uvalde County,Texas,48,463,26434
Val Verde County,Texas,48,465,48578
Van Zandt County,Texas,48,467,52507
Victoria County,Texas,48,469,87188
Walker County,Texas,48,471,67447
Waller County,Texas,48,473,42894
Ward County,Texas,48,475,10705
Washington County,Texas,48,477,33628
Webb County,Texas,48,479,250320
Wharton County,Texas,48,481,41153
Wheeler County,Texas,48,483,5414
Wichita County,Texas,48,485,131019
Wilbarger County,Texas,48,487,13451
Willacy County,Texas,48,489,21983
Williamson County,Texas,48,491,426296
Wilson County,Texas,48,493,42999
Winkler County,Texas,48,495,7137
Wise County,Texas,48,497,59351
Wood County,Texas,48,499,41927
Yoakum County,Texas,48,501,7918
Young County,Texas,48,503,18368
Zapata County,Texas,48,505,14014
Zavala County,Texas,48,507,11753
Beaver County,Utah,49,001,6527
Box Elder County,Utah,49,003,49660
Cache County,Utah,49,005,112095
Carbon County,Utah,49,007,21153
Daggett County,Utah,49,009,897
Davis County,Utah,49,011,306664
Duchesne County,Utah,49,013,18537
Emery County,Utah,49,015,10902
Garfield County,Utah,49,017,5107
Grand County,Utah,49,019,9183
Iron County,Utah,49,021,45984
Juab County,Utah,49,023,10233
Kane County,Utah,49,025,7093
Millard County,Utah,49,027,12436
Morgan County,Utah,49,029,9485
Piute County,Utah,49,031,1699
Rich County,Utah,49,033,2264
Salt Lake County,Utah,49,035,1032226
San Juan County,Utah,49,037,14707
Sanpete County,Utah,49,039,27645
Sevier County,Utah,49,041,20759
Summit County,Utah,49,043,36598
Tooele County,Utah,49,045,58158
Uintah County,Utah,49,047,32809
Utah County,Utah,49,049,516571
Wasatch County,Utah,49,051,23661
Washington County,Utah,49,053,139484
Wayne County,Utah,49,055,2756
Weber County,Utah,49,057,230940
Addison County,Vermont,50,001,36814
Bennington County,Vermont,50,003,36990
Caledonia County,Vermont,50,005,31170
Chittenden County,Vermont,50,007,156696
Essex County,Vermont,50,009,6316
Franklin County,Vermont,50,011,47853
Grand Isle County,Vermont,50,013,7032
Lamoille County,Vermont,50,015,24471
Orange County,Vermont,50,017,28980
Orleans County,Vermont,50,019,27198
Rutland County,Vermont,50,021,61599
Washington County,Vermont,50,023,59462
Windham County,Vermont,50,025,44310
Windsor County,Vermont,50,027,56607
Accomack County,Virginia,51,001,33454
Amelia County,Virginia,51,007,12674
Amherst County,Virginia,51,009,32301
Appomattox County,Virginia,51,011,14952
Arlington County,Virginia,51,013,209077
Bath County,Virginia,51,017,4713
Bland County,Virginia,51,021,6827
Botetourt County,Virginia,51,023,33074
Brunswick County,Virginia,51,025,17372
Buchanan County,Virginia,51,027,24071
Buckingham County,Virginia,51,029,17071
Campbell County,Virginia,51,031,54797
Caroline County,Virginia,51,033,28510
Carroll County,Virginia,51,035,29989
Charles City County,Virginia,51,036,7226
Charlotte County,Virginia,51,037,12546
Chesterfield County,Virginia,51,041,316895
Clarke County,Virginia,51,043,14143
Craig County,Virginia,51,045,5186
Culpeper County,Virginia,51,047,46894
Cumberland County,Virginia,51,049,9951
Dickenson County,Virginia,51,051,15877
Dinwiddie County,Virginia,51,053,27926
Essex County,Virginia,51,057,11130
Fauquier County,Virginia,51,061,65495
Floyd County,Virginia,51,063,15268
Fluvanna County,Virginia,51,065,25749
Franklin County,Virginia,51,067,56012
Frederick County,Virginia,51,069,78397
Giles County,Virginia,51,071,17149
Gloucester County,Virginia,51,073,36821
Goochland County,Virginia,51,075,21496
Grayson County,Virginia,51,077,15535
Greene County,Virginia,51,079,18453
Hanover County,Virginia,51,085,99964
Henrico County,Virginia,51,087,307576
Henry County,Virginia,51,089,53971
Highland County,Virginia,51,091,2317
Isle of Wight County,Virginia,51,093,35240
King and Queen County,Virginia,51,097,6968
King George County,Virginia,51,099,23739
King William County,Virginia,51,101,15861
Lancaster County,Virginia,51,103,11371
Lee County,Virginia,51,105,25528
Loudoun County,Virginia,51,107,314980
Louisa County,Virginia,51,109,33083
Lunenburg County,Virginia,51,111,12838
Madison County,Virginia,51,113,13270
Mathews County,Virginia,51,115,8965
Mecklenburg County,Virginia,51,117,32548
Middlesex County,Virginia,51,119,10855
Montgomery County,Virginia,51,121,94179
Nelson County,Virginia,51,125,15000
New Kent County,Virginia,51,127,18460
Northampton County,Virginia,51,131,12408
Northumberland County,Virginia,51,133,12389
Nottoway County,Virginia,51,135,15875
Orange County,Virginia,51,137,33625
Page County,Virginia,51,139,24038
Patrick County,Virginia,51,141,18513
Powhatan County,Virginia,51,145,28003
Prince Edward County,Virginia,51,147,23017
Prince George County,Virginia,51,149,36013
Pulaski County,Virginia,51,155,34869
Rappahannock County,Virginia,51,157,7440
Richmond County,Virginia,51,159,9234
Roanoke County,Virginia,51,161,92432
Russell County,Virginia,51,167,28773
Scott County,Virginia,51,169,23061
Shenandoah County,Virginia,51,171,42076
Smyth County,Virginia,51,173,32103
Stafford County,Virginia,51,179,129446
Surry County,Virginia,51,181,6988
Sussex County,Virginia,51,183,12095
Tazewell County,Virginia,51,185,44846
Warren County,Virginia,51,187,37567
Washington County,Virginia,51,191,54691
Westmoreland County,Virginia,51,193,17468
Wise County,Virginia,51,195,41361
Wythe County,Virginia,51,197,29203
Alexandria City,Virginia,51,510,140337
Bristol City,Virginia,51,520,17747
Chesapeake City,Virginia,51,550,223233
Colonial Heights City,Virginia,51,570,17426
Covington City,Virginia,51,580,5903
Falls Church City,Virginia,51,610,12300
Galax City,Virginia,51,640,6942
Hampton City,Virginia,51,650,137471
Hopewell City,Virginia,51,670,22501
Lexington City,Virginia,51,678,6990
Lynchburg City,Virginia,51,680,75657
Martinsville City,Virginia,51,690,13854
Norfolk City,Virginia,51,710,243056
Norton City,Virginia,51,720,3971
Petersburg City,Virginia,51,730,32226
Poquoson City,Virginia,51,735,12110
Portsmouth City,Virginia,51,740,95786
Radford City,Virginia,51,750,16511
Richmond City,Virginia,51,760,205348
Roanoke City,Virginia,51,770,96742
Salem City,Virginia,51,775,24792
Suffolk City,Virginia,51,800,84216
Virginia Beach City,Virginia,51,810,439528
Winchester City,Virginia,51,840,26330
Fairfax County,Virginia,51,059,1083770
Fairfax City,Virginia,51,600,22712
Rockingham County,Virginia,51,165,76353
Harrisonburg City,Virginia,51,660,49043
James City County,Virginia,51,095,66939
Williamsburg City,Virginia,51,830,14207
Prince William County,Virginia,51,153,404011
Manassas City,Virginia,51,683,37943
Manassas Park City,Virginia,51,685,14409
Rockbridge County,Virginia,51,163,22357
Buena Vista City,Virginia,51,530,6679
Spotsylvania County,Virginia,51,177,122854
Fredericksburg City,Virginia,51,630,24932
Augusta County,Virginia,51,015,73662
Staunton City,Virginia,51,790,23906
Waynesboro City,Virginia,51,820,21030
Pittsylvania County,Virginia,51,143,63318
Danville City,Virginia,51,590,43185
Greensville County,Virginia,51,081,12127
Emporia City,Virginia,51,595,5825
Albemarle County,Virginia,51,003,99484
Charlottesville City,Virginia,51,540,43223
Bedford County,Virginia,51,019,68750
Bedford City,Virginia,51,515,6103
Halifax County,Virginia,51,083,36140
Southampton County,Virginia,51,175,18576
Franklin City,Virginia,51,620,8531
Alleghany County,Virginia,51,005,16297
York County,Virginia,51,199,65503
Newport News City,Virginia,51,700,180831
Adams County,Washington,53,001,18575
Asotin County,Washington,53,003,21658
Benton County,Washington,53,005,175424
Chelan County,Washington,53,007,72431
Clallam County,Washington,53,009,71411
Clark County,Washington,53,011,426984
Columbia County,Washington,53,013,4001
Cowlitz County,Washington,53,015,102138
Douglas County,Washington,53,017,38369
Ferry County,Washington,53,019,7584
Franklin County,Washington,53,021,78680
Garfield County,Washington,53,023,2246
Grant County,Washington,53,025,88885
Grays Harbor County,Washington,53,027,72272
Island County,Washington,53,029,78707
Jefferson County,Washington,53,031,29802
King County,Washington,53,033,1940777
Kitsap County,Washington,53,035,251400
Kittitas County,Washington,53,037,40954
Klickitat County,Washington,53,039,20421
Lewis County,Washington,53,041,75399
Lincoln County,Washington,53,043,10536
Mason County,Washington,53,045,60545
Okanogan County,Washington,53,047,40959
Pacific County,Washington,53,049,20945
Pend Oreille County,Washington,53,051,12976
Pierce County,Washington,53,053,798528
San Juan County,Washington,53,055,15740
Skagit County,Washington,53,057,117087
Skamania County,Washington,53,059,11053
Snohomish County,Washington,53,061,714443
Spokane County,Washington,53,063,470375
Stevens County,Washington,53,065,43498
Thurston County,Washington,53,067,252410
Wahkiakum County,Washington,53,069,4003
Walla Walla County,Washington,53,071,58643
Whatcom County,Washington,53,073,201404
Whitman County,Washington,53,075,44997
Yakima County,Washington,53,077,242454
Barbour County,West Virginia,54,001,16472
Berkeley County,West Virginia,54,003,104410
Boone County,West Virginia,54,005,24617
Braxton County,West Virginia,54,007,14531
Brooke County,West Virginia,54,009,24021
Cabell County,West Virginia,54,011,96240
Calhoun County,West Virginia,54,013,7613
Clay County,West Virginia,54,015,9432
Doddridge County,West Virginia,54,017,8147
Fayette County,West Virginia,54,019,46000
Gilmer County,West Virginia,54,021,8623
Grant County,West Virginia,54,023,11929
Greenbrier County,West Virginia,54,025,35572
Hampshire County,West Virginia,54,027,23791
Hancock County,West Virginia,54,029,30594
Hardy County,West Virginia,54,031,13912
Harrison County,West Virginia,54,033,68959
Jackson County,West Virginia,54,035,29206
Jefferson County,West Virginia,54,037,53545
Kanawha County,West Virginia,54,039,192572
Lewis County,West Virginia,54,041,16389
Lincoln County,West Virginia,54,043,21714
Logan County,West Virginia,54,045,36508
McDowell County,West Virginia,54,047,21966
Marion County,West Virginia,54,049,56460
Marshall County,West Virginia,54,051,32993
Mason County,West Virginia,54,053,27242
Mercer County,West Virginia,54,055,62251
Mineral County,West Virginia,54,057,28049
Mingo County,West Virginia,54,059,26660
Monongalia County,West Virginia,54,061,96417
Monroe County,West Virginia,54,063,13528
Morgan County,West Virginia,54,065,17507
Nicholas County,West Virginia,54,067,26201
Ohio County,West Virginia,54,069,44307
Pendleton County,West Virginia,54,071,7666
Pleasants County,West Virginia,54,073,7630
Pocahontas County,West Virginia,54,075,8750
Preston County,West Virginia,54,077,33471
Putnam County,West Virginia,54,079,55660
Raleigh County,West Virginia,54,081,78852
Randolph County,West Virginia,54,083,29361
Ritchie County,West Virginia,54,085,10391
Roane County,West Virginia,54,087,14884
Summers County,West Virginia,54,089,13813
Taylor County,West Virginia,54,091,16889
Tucker County,West Virginia,54,093,7109
Tyler County,West Virginia,54,095,9188
Upshur County,West Virginia,54,097,24210
Wayne County,West Virginia,54,099,42273
Webster County,West Virginia,54,101,9158
Wetzel County,West Virginia,54,103,16526
Wirt County,West Virginia,54,105,5769
Wood County,West Virginia,54,107,86835
Wyoming County,West Virginia,54,109,23668
Adams County,Wisconsin,55,001,20898
Ashland County,Wisconsin,55,003,16113
Barron County,Wisconsin,55,005,45882
Bayfield County,Wisconsin,55,007,15078
Brown County,Wisconsin,55,009,248526
Buffalo County,Wisconsin,55,011,13544
Burnett County,Wisconsin,55,013,15528
Calumet County,Wisconsin,55,015,48960
Chippewa County,Wisconsin,55,017,62362
Clark County,Wisconsin,55,019,34610
Columbia County,Wisconsin,55,021,56596
Crawford County,Wisconsin,55,023,16677
Dane County,Wisconsin,55,025,490379
Dodge County,Wisconsin,55,027,88741
