County,State,mean_life_expectancy,State_FIPS,County_FIPS,gini_index
Breathitt County,Kentucky,69.8925074496196,21,025,0.4604
Breckinridge County,Kentucky,75.6383963609309,21,027,0.4026
Bullitt County,Kentucky,78.3045222598797,21,029,0.3684
Butler County,Kentucky,74.8554354670051,21,031,0.4519
Caldwell County,Kentucky,75.3016681987103,21,033,0.4472
Calloway County,Kentucky,77.0374364253596,21,035,0.4736
Campbell County,Kentucky,77.2849591470168,21,037,0.4337
Carlisle County,Kentucky,75.6213096025057,21,039,0.4141
Carroll County,Kentucky,73.1824962018495,21,041,0.4447
Carter County,Kentucky,74.5388073392227,21,043,0.4263
Casey County,Kentucky,74.7290734787385,21,045,0.4482
Christian County,Kentucky,75.249381609103,21,047,0.4512
Clark County,Kentucky,75.202967705506,21,049,0.4392
Clay County,Kentucky,71.5455077771772,21,051,0.4915
Clinton County,Kentucky,73.9570829890244,21,053,0.4806
Crittenden County,Kentucky,74.6017453323209,21,055,0.4628
Cumberland County,Kentucky,73.987590175573,21,057,0.4628
Daviess County,Kentucky,77.007272441498,21,059,0.4276
Edmonson County,Kentucky,76.8439881424712,21,061,0.4307
Elliott County,Kentucky,75.8461896836744,21,063,0.4708
Estill County,Kentucky,72.4069597872629,21,065,0.4463
Fayette County,Kentucky,78.4538398155492,21,067,0.4929
Fleming County,Kentucky,73.935597338029,21,069,0.5028
Floyd County,Kentucky,71.2143440125907,21,071,0.4789
Franklin County,Kentucky,76.4265514679885,21,073,0.4323
Fulton County,Kentucky,72.6593828635329,21,075,0.465
Gallatin County,Kentucky,72.7168913920476,21,077,0.3904
Garrard County,Kentucky,77.315358565885,21,079,0.4207
Grant County,Kentucky,74.4870807473975,21,081,0.4023
Graves County,Kentucky,75.6152447822743,21,083,0.4567
Grayson County,Kentucky,74.0360277028669,21,085,0.4806
Green County,Kentucky,75.9363330813286,21,087,0.4705
Greenup County,Kentucky,75.3449020466419,21,089,0.4439
Hancock County,Kentucky,76.7204116462783,21,091,0.397
Hardin County,Kentucky,77.2761353533211,21,093,0.4256
Harlan County,Kentucky,70.8111639389568,21,095,0.4792
Harrison County,Kentucky,74.761921410405,21,097,0.4804
Hart County,Kentucky,75.1002897290645,21,099,0.4653
Henderson County,Kentucky,75.9517144892147,21,101,0.4563
Henry County,Kentucky,74.9908099087752,21,103,0.4188
Hickman County,Kentucky,75.5980195589428,21,105,0.3723
Hopkins County,Kentucky,74.4277285761176,21,107,0.4417
Jackson County,Kentucky,72.9053788902614,21,109,0.4663
Jefferson County,Kentucky,76.4553028726808,21,111,0.4847
Jessamine County,Kentucky,77.4727242291645,21,113,0.4869
Johnson County,Kentucky,72.4634501192753,21,115,0.4549
Kenton County,Kentucky,76.2248758849541,21,117,0.4433
Knott County,Kentucky,72.2274451651351,21,119,0.471
Knox County,Kentucky,72.5209071839703,21,121,0.4707
Larue County,Kentucky,75.8430134723381,21,123,0.4314
Laurel County,Kentucky,74.8236595780061,21,125,0.4682
Lawrence County,Kentucky,72.941811214509,21,127,0.471
Lee County,Kentucky,71.1113878415521,21,129,0.4913
Leslie County,Kentucky,70.7055555295433,21,131,0.484
Letcher County,Kentucky,71.5645048643434,21,133,0.4668
Lewis County,Kentucky,73.7438529769883,21,135,0.4767
Lincoln County,Kentucky,74.5793292154728,21,137,0.4471
Livingston County,Kentucky,74.8229816401454,21,139,0.4263
Logan County,Kentucky,75.6291633164398,21,141,0.4354
Lyon County,Kentucky,76.5899300439026,21,143,0.4239
McCracken County,Kentucky,75.8271878005943,21,145,0.4857
McCreary County,Kentucky,72.2113471861662,21,147,0.4666
McLean County,Kentucky,74.7707915801622,21,149,0.4112
Madison County,Kentucky,76.748896487138,21,151,0.4557
Magoffin County,Kentucky,72.4806991157989,21,153,0.4638
Marion County,Kentucky,75.8871556879405,21,155,0.4471
Marshall County,Kentucky,75.5417781936048,21,157,0.4153
Martin County,Kentucky,72.1756336285886,21,159,0.4915
Mason County,Kentucky,74.2657915095929,21,161,0.5156
Meade County,Kentucky,76.6581541175333,21,163,0.4321
Menifee County,Kentucky,74.3104976134433,21,165,0.4365
Mercer County,Kentucky,75.430311999531,21,167,0.4374
Metcalfe County,Kentucky,74.0456221188455,21,169,0.4533
Monroe County,Kentucky,73.5432842592436,21,171,0.458
Montgomery County,Kentucky,75.127374270333,21,173,0.4852
Morgan County,Kentucky,75.2528638451593,21,175,0.468
Muhlenberg County,Kentucky,74.9935967108223,21,177,0.4265
Nelson County,Kentucky,76.8987194680046,21,179,0.4454
Nicholas County,Kentucky,72.8262822071766,21,181,0.4283
Ohio County,Kentucky,75.0902644904247,21,183,0.4539
Oldham County,Kentucky,79.5139674989961,21,185,0.4226
Owen County,Kentucky,75.9217486277289,21,187,0.4447
Owsley County,Kentucky,70.0969601814892,21,189,0.5201
Pendleton County,Kentucky,74.5866908388364,21,191,0.4446
Perry County,Kentucky,69.683735429796,21,193,0.4841
Pike County,Kentucky,72.2258095328061,21,195,0.4821
Powell County,Kentucky,70.8040919231084,21,197,0.4951
Pulaski County,Kentucky,74.298612982802,21,199,0.5056
Robertson County,Kentucky,74.3927556858411,21,201,0.4562
Rockcastle County,Kentucky,74.0697863101122,21,203,0.4641
Rowan County,Kentucky,75.4472466860216,21,205,0.4463
Russell County,Kentucky,74.5859966248882,21,207,0.4684
Scott County,Kentucky,77.6544309447423,21,209,0.4094
Shelby County,Kentucky,78.3511931901035,21,211,0.4189
Simpson County,Kentucky,75.3904353349037,21,213,0.4048
Spencer County,Kentucky,77.4902632108746,21,215,0.3469
Taylor County,Kentucky,75.4334446448344,21,217,0.4289
Todd County,Kentucky,75.2986926893841,21,219,0.4226
Trigg County,Kentucky,76.4032793015858,21,221,0.4355
Trimble County,Kentucky,75.0799424419629,21,223,0.3879
Union County,Kentucky,74.605019325845,21,225,0.4435
Warren County,Kentucky,77.2379570098955,21,227,0.468
Washington County,Kentucky,76.4265099949579,21,229,0.414
Wayne County,Kentucky,75.533589644763,21,231,0.4571
Webster County,Kentucky,74.3770278323121,21,233,0.4366
Whitley County,Kentucky,71.6702212694558,21,235,0.454
Wolfe County,Kentucky,71.0846493017442,21,237,0.5086
Woodford County,Kentucky,77.8165525306384,21,239,0.4518
Acadia Parish,Louisiana,74.2748694304924,22,001,0.4636
Allen Parish,Louisiana,75.9395524213431,22,003,0.4599
Ascension Parish,Louisiana,78.0777668979951,22,005,0.4035
Assumption Parish,Louisiana,76.7226505681577,22,007,0.4502
Avoyelles Parish,Louisiana,73.6650815001014,22,009,0.4635
Beauregard Parish,Louisiana,74.9465653604915,22,011,0.4515
Bienville Parish,Louisiana,73.7622183023725,22,013,0.498
Bossier Parish,Louisiana,77.3401431442896,22,015,0.4359
Caddo Parish,Louisiana,74.6165916269247,22,017,0.5011
Calcasieu Parish,Louisiana,74.928923952257,22,019,0.4717
Caldwell Parish,Louisiana,73.2439678112588,22,021,0.5141
Cameron Parish,Louisiana,79.8406559398532,22,023,0.4073
Catahoula Parish,Louisiana,73.0517331236197,22,025,0.5277
Claiborne Parish,Louisiana,75.5720855786938,22,027,0.4663
Concordia Parish,Louisiana,73.1845158839163,22,029,0.4886
De Soto Parish,Louisiana,74.8889837139212,22,031,0.4674
East Baton Rouge Parish,Louisiana,76.0548822306623,22,033,0.4873
East Carroll Parish,Louisiana,72.3031757896148,22,035,0.4998
East Feliciana Parish,Louisiana,73.2356339882773,22,037,0.4504
Evangeline Parish,Louisiana,73.4327292513344,22,039,0.4985
Franklin Parish,Louisiana,73.6514973845938,22,041,0.4833
Grant Parish,Louisiana,74.9062429270841,22,043,0.4447
Iberia Parish,Louisiana,75.036225808113,22,045,0.4816
Iberville Parish,Louisiana,75.1554887311609,22,047,0.4881
Jackson Parish,Louisiana,75.3058508830645,22,049,0.4533
Jefferson Parish,Louisiana,77.0694313105778,22,051,0.4742
Jefferson Davis Parish,Louisiana,74.0464071976179,22,053,0.4834
Lafayette Parish,Louisiana,77.8336529637466,22,055,0.4868
Lafourche Parish,Louisiana,76.6362452359433,22,057,0.4559
LaSalle Parish,Louisiana,74.7030772285705,22,059,0.4628
Lincoln Parish,Louisiana,77.1841917874747,22,061,0.5434
Livingston Parish,Louisiana,75.961792334751,22,063,0.4229
Madison Parish,Louisiana,72.0302513341301,22,065,0.5058
Morehouse Parish,Louisiana,72.5870741237736,22,067,0.519
Natchitoches Parish,Louisiana,75.0196332360676,22,069,0.5323
Orleans Parish,Louisiana,76.3628364080678,22,071,0.5618
Ouachita Parish,Louisiana,75.1711503571617,22,073,0.4963
Plaquemines Parish,Louisiana,76.9843999900467,22,075,0.4412
Pointe Coupee Parish,Louisiana,75.6299675556158,22,077,0.4616
Rapides Parish,Louisiana,74.4995471247045,22,079,0.4756
Red River Parish,Louisiana,73.7540277936501,22,081,0.5081
Richland Parish,Louisiana,74.2520041343832,22,083,0.458
Sabine Parish,Louisiana,75.5404223957762,22,085,0.503
Saint Bernard Parish,Louisiana,75.074482669048,22,087,0.4302
Saint Charles Parish,Louisiana,76.9209978275975,22,089,0.4195
Saint Helena Parish,Louisiana,74.0749557945451,22,091,0.4897
Saint James Parish,Louisiana,76.5514691049361,22,093,0.4416
Saint John the Baptist Parish,Louisiana,74.9404231460521,22,095,0.4227
Saint Landry Parish,Louisiana,73.119885220104,22,097,0.4973
Saint Martin Parish,Louisiana,75.8932456483429,22,099,0.4611
Saint Mary Parish,Louisiana,74.9647488575145,22,101,0.4626
Saint Tammany Parish,Louisiana,77.9670962249666,22,103,0.4543
Tangipahoa Parish,Louisiana,74.47815040957,22,105,0.4626
Tensas Parish,Louisiana,74.3955660759098,22,107,0.4909
Terrebonne Parish,Louisiana,75.1587814461959,22,109,0.4452
Union Parish,Louisiana,75.0816105635862,22,111,0.475
Vermilion Parish,Louisiana,76.5160486060414,22,113,0.462
Vernon Parish,Louisiana,75.5452747938725,22,115,0.3996
Washington Parish,Louisiana,72.5124772593749,22,117,0.4882
Webster Parish,Louisiana,73.9304811238509,22,119,0.4766
West Baton Rouge Parish,Louisiana,76.5190044677646,22,121,0.438
West Carroll Parish,Louisiana,74.6645772898004,22,123,0.478
West Feliciana Parish,Louisiana,77.3504566566623,22,125,0.4655
Winn Parish,Louisiana,74.4965474523871,22,127,0.4912
Androscoggin County,Maine,77.9992142946361,23,001,0.4382
Aroostook County,Maine,78.1898241878288,23,003,0.4411
Cumberland County,Maine,80.4035070593752,23,005,0.4657
Franklin County,Maine,78.8651856862251,23,007,0.4317
Hancock County,Maine,79.7178214060046,23,009,0.4624
Kennebec County,Maine,78.2160207767047,23,011,0.4312
Knox County,Maine,79.602183198624,23,013,0.4194
Lincoln County,Maine,79.8370265022354,23,015,0.428
Oxford County,Maine,78.3144101710585,23,017,0.4227
Penobscot County,Maine,77.9863019266943,23,019,0.4421
Piscataquis County,Maine,77.1766383280172,23,021,0.4445
Sagadahoc County,Maine,79.9895356142953,23,023,0.423
Somerset County,Maine,77.2833591963087,23,025,0.4308
Waldo County,Maine,79.2150605300058,23,027,0.427
Washington County,Maine,76.7027641141313,23,029,0.4322
York County,Maine,79.7970147614055,23,031,0.4251
Allegany County,Maryland,76.9653192979653,24,001,0.4603
Anne Arundel County,Maryland,79.3850662544384,24,003,0.4133
Baltimore County,Maryland,79.1398789442577,24,005,0.4404
Calvert County,Maryland,79.4705867586169,24,009,0.3745
Caroline County,Maryland,76.5113812575404,24,011,0.4202
Carroll County,Maryland,79.1760360242092,24,013,0.3944
Cecil County,Maryland,76.7652799206305,24,015,0.4022
Charles County,Maryland,78.8357070459739,24,017,0.3821
Dorchester County,Maryland,77.1563324687391,24,019,0.4649
Frederick County,Maryland,80.5436004121406,24,021,0.3955
Garrett County,Maryland,78.5429939764657,24,023,0.4417
Harford County,Maryland,79.3959910886384,24,025,0.3999
Howard County,Maryland,82.9624141681438,24,027,0.3967
Kent County,Maryland,78.8535352495348,24,029,0.4293
Queen Anne's County,Maryland,80.0210949012144,24,035,0.4022
Saint Mary's County,Maryland,79.035615828634,24,037,0.3925
Somerset County,Maryland,76.661297587222,24,039,0.4491
Talbot County,Maryland,80.6760032676116,24,041,0.4935
Washington County,Maryland,77.5441132381566,24,043,0.4317
Wicomico County,Maryland,77.2669038799047,24,045,0.4547
Worcester County,Maryland,79.3181665782652,24,047,0.4718
Baltimore City,Maryland,73.187640355978,24,510,0.5056
Montgomery County,Maryland,81.856178749792,24,031,0.4558
Prince George's County,Maryland,81.856178749792,24,033,0.3952
Barnstable County,Massachusetts,80.2044046609924,25,001,0.4602
Berkshire County,Massachusetts,79.6579350325552,25,003,0.4723
Bristol County,Massachusetts,79.0781378542691,25,005,0.4541
Dukes County,Massachusetts,81.6569898740116,25,007,0.4654
Essex County,Massachusetts,80.6974105388049,25,009,0.4761
Franklin County,Massachusetts,80.1852657054297,25,011,0.4257
Hampden County,Massachusetts,78.9237508592868,25,013,0.4668
Hampshire County,Massachusetts,80.9933140328505,25,015,0.4529
Middlesex County,Massachusetts,81.9972572568586,25,017,0.4728
Nantucket County,Massachusetts,81.6579987285377,25,019,0.4697
Norfolk County,Massachusetts,81.6334168906704,25,021,0.4757
Plymouth County,Massachusetts,79.7286708853377,25,023,0.4409
Suffolk County,Massachusetts,80.5706417557409,25,025,0.5299
Worcester County,Massachusetts,79.6561990331936,25,027,0.4461
Alcona County,Michigan,77.2047659540093,26,001,0.4251
Alger County,Michigan,79.2833038303992,26,003,0.4151
Allegan County,Michigan,79.0058221684546,26,005,0.4188
Alpena County,Michigan,77.8257765710327,26,007,0.4292
Antrim County,Michigan,79.8597856877241,26,009,0.4387
Arenac County,Michigan,76.5477603633057,26,011,0.4269
Baraga County,Michigan,77.7541752220222,26,013,0.4278
Barry County,Michigan,79.4411883541981,26,015,0.3941
Bay County,Michigan,77.7374342070822,26,017,0.4349
Benzie County,Michigan,79.3468620806289,26,019,0.4065
Berrien County,Michigan,77.8187723733691,26,021,0.4573
Branch County,Michigan,77.4508081613802,26,023,0.4325
Calhoun County,Michigan,76.6147541978977,26,025,0.4452
Cass County,Michigan,78.2042614215762,26,027,0.4211
Charlevoix County,Michigan,79.7649333238799,26,029,0.4635
Cheboygan County,Michigan,78.7461175998112,26,031,0.4437
Chippewa County,Michigan,78.7462873327284,26,033,0.4443
Clare County,Michigan,75.8359856509436,26,035,0.4334
Clinton County,Michigan,80.8197670904829,26,037,0.4158
Crawford County,Michigan,77.3769030877544,26,039,0.3998
Delta County,Michigan,79.2814780290509,26,041,0.4212
Dickinson County,Michigan,79.2375574736052,26,043,0.4404
Eaton County,Michigan,79.3781895121967,26,045,0.3983
Emmet County,Michigan,79.8095189620672,26,047,0.4865
Genesee County,Michigan,75.8764351807974,26,049,0.4533
Gladwin County,Michigan,77.3317651667472,26,051,0.4321
Gogebic County,Michigan,78.3662708386746,26,053,0.4427
Grand Traverse County,Michigan,80.1668798433229,26,055,0.4506
Gratiot County,Michigan,78.0603933116856,26,057,0.4219
Hillsdale County,Michigan,78.1724222132753,26,059,0.4205
Houghton County,Michigan,78.7259455377667,26,061,0.4541
Huron County,Michigan,77.8004863070933,26,063,0.4207
Ingham County,Michigan,78.7623758688954,26,065,0.476
Ionia County,Michigan,78.4440434939721,26,067,0.3957
Iosco County,Michigan,76.3944365641836,26,069,0.4514
Iron County,Michigan,78.4363650988318,26,071,0.42
Isabella County,Michigan,79.103140681315,26,073,0.4845
Jackson County,Michigan,77.4982082309693,26,075,0.4373
Kalamazoo County,Michigan,79.0731328600434,26,077,0.4718
Kalkaska County,Michigan,76.981639629846,26,079,0.4245
Kent County,Michigan,79.979713000955,26,081,0.4476
Keweenaw County,Michigan,80.188632926886,26,083,0.4284
Lake County,Michigan,76.8131021500314,26,085,0.4495
Lapeer County,Michigan,78.1230214491618,26,087,0.3907
Leelanau County,Michigan,82.784317594133,26,089,0.4585
Lenawee County,Michigan,78.2475777847333,26,091,0.4035
Livingston County,Michigan,80.234938386889,26,093,0.3854
Luce County,Michigan,78.2992470432046,26,095,0.4123
Mackinac County,Michigan,78.3831984301259,26,097,0.4206
Macomb County,Michigan,78.1980380269172,26,099,0.4187
Manistee County,Michigan,78.2212270194821,26,101,0.4413
Marquette County,Michigan,79.0304704859532,26,103,0.4502
Mason County,Michigan,78.3909247337056,26,105,0.4354
Mecosta County,Michigan,78.8591616545561,26,107,0.4401
Menominee County,Michigan,79.4270334034877,26,109,0.4057
Midland County,Michigan,80.4840089833823,26,111,0.4594
Missaukee County,Michigan,78.0989990171456,26,113,0.3988
Monroe County,Michigan,78.0865400573595,26,115,0.4119
Montcalm County,Michigan,77.7939914035835,26,117,0.41
Montmorency County,Michigan,76.7917137588273,26,119,0.3981
Muskegon County,Michigan,77.4459752660693,26,121,0.4419
Newaygo County,Michigan,77.7731197372403,26,123,0.4321
Oakland County,Michigan,80.1115714774767,26,125,0.4672
Oceana County,Michigan,78.6339595045563,26,127,0.409
Ogemaw County,Michigan,75.8971621900208,26,129,0.4406
Ontonagon County,Michigan,77.8806828667732,26,131,0.3946
Osceola County,Michigan,78.1794537392134,26,133,0.4117
Oscoda County,Michigan,76.2156771914417,26,135,0.3987
Otsego County,Michigan,78.0672295803868,26,137,0.4179
Ottawa County,Michigan,81.8084837508701,26,139,0.4093
Presque Isle County,Michigan,78.8274392606904,26,141,0.3977
Roscommon County,Michigan,76.3811635430461,26,143,0.478
Saginaw County,Michigan,77.6478212999146,26,145,0.4439
Saint Clair County,Michigan,77.1608873657157,26,147,0.4261
Saint Joseph County,Michigan,77.0423714606323,26,149,0.4136
Sanilac County,Michigan,77.8378311593298,26,151,0.4269
Schoolcraft County,Michigan,78.5130471154294,26,153,0.4513
Shiawassee County,Michigan,77.4651556239632,26,155,0.4121
Tuscola County,Michigan,77.7754686571457,26,157,0.3896
Van Buren County,Michigan,77.6828213180016,26,159,0.4211
Washtenaw County,Michigan,81.1845625832401,26,161,0.473
Wayne County,Michigan,75.5685001551268,26,163,0.4867
Wexford County,Michigan,77.3508050755154,26,165,0.4308
Aitkin County,Minnesota,79.5296332306607,27,001,0.4339
Anoka County,Minnesota,81.2717903654807,27,003,0.3874
Becker County,Minnesota,78.5874166602625,27,005,0.421
Beltrami County,Minnesota,77.8964796632373,27,007,0.4422
Benton County,Minnesota,79.2730089372553,27,009,0.3981
Big Stone County,Minnesota,79.4973051134213,27,011,0.4395
Blue Earth County,Minnesota,80.709531378437,27,013,0.4472
Brown County,Minnesota,80.8790137297918,27,015,0.4298
Carlton County,Minnesota,78.031598709133,27,017,0.3975
Carver County,Minnesota,82.8140451709679,27,019,0.414
Cass County,Minnesota,78.2849383150083,27,021,0.4303
Chippewa County,Minnesota,79.840410405937,27,023,0.4045
Chisago County,Minnesota,80.3776991180435,27,025,0.371
Clay County,Minnesota,80.0870416127227,27,027,0.415
Clearwater County,Minnesota,77.7139007763008,27,029,0.4282
Cook County,Minnesota,82.1941885795413,27,031,0.4572
Cottonwood County,Minnesota,80.7776810322387,27,033,0.4338
Crow Wing County,Minnesota,79.9449127004761,27,035,0.4392
Dakota County,Minnesota,81.9832597705018,27,037,0.4094
Dodge County,Minnesota,81.2772928890229,27,039,0.3826
Douglas County,Minnesota,80.7618193881348,27,041,0.4286
Faribault County,Minnesota,79.7456963634114,27,043,0.4267
Fillmore County,Minnesota,81.0381768975992,27,045,0.4103
Freeborn County,Minnesota,80.4285446901541,27,047,0.4307
Goodhue County,Minnesota,80.222398799028,27,049,0.4328
Grant County,Minnesota,80.032957850909,27,051,0.4078
Hennepin County,Minnesota,81.0459674675046,27,053,0.4845
Houston County,Minnesota,81.8433140408722,27,055,0.405
Hubbard County,Minnesota,80.4881878651137,27,057,0.4091
Isanti County,Minnesota,80.0456293726481,27,059,0.3749
Itasca County,Minnesota,78.7656036967117,27,061,0.4106
Jackson County,Minnesota,81.7227415817495,27,063,0.4306
Kanabec County,Minnesota,79.678816463813,27,065,0.3947
Kandiyohi County,Minnesota,81.2917246930297,27,067,0.4328
Kittson County,Minnesota,78.6364589806298,27,069,0.4175
Koochiching County,Minnesota,78.8825586296171,27,071,0.447
Lac qui Parle County,Minnesota,81.3362892281883,27,073,0.4413
Lake County,Minnesota,79.5314590119333,27,075,0.4328
Lake of the Woods County,Minnesota,78.9413117956044,27,077,0.3463
Le Sueur County,Minnesota,81.1174524222449,27,079,0.3896
Lincoln County,Minnesota,80.3494819438027,27,081,0.4166
Lyon County,Minnesota,80.792666617405,27,083,0.4544
McLeod County,Minnesota,80.9728304496317,27,085,0.3911
Mahnomen County,Minnesota,75.8089119095085,27,087,0.4505
Marshall County,Minnesota,82.1772244643575,27,089,0.3973
Martin County,Minnesota,80.471507118854,27,091,0.4214
Meeker County,Minnesota,80.552521669884,27,093,0.4085
Mille Lacs County,Minnesota,77.7463754805339,27,095,0.4024
Morrison County,Minnesota,79.8887622104594,27,097,0.4123
Mower County,Minnesota,81.1492998590365,27,099,0.4419
Murray County,Minnesota,81.3177189596781,27,101,0.4194
Nicollet County,Minnesota,82.0667929763584,27,103,0.3909
Nobles County,Minnesota,81.4404201107581,27,105,0.4277
Norman County,Minnesota,77.6736279258302,27,107,0.4142
Olmsted County,Minnesota,82.3617477349573,27,109,0.4411
Otter Tail County,Minnesota,80.2855618173399,27,111,0.4293
Pennington County,Minnesota,79.4752555816757,27,113,0.4215
Pine County,Minnesota,79.0614245489185,27,115,0.4101
Pipestone County,Minnesota,80.1078673007599,27,117,0.4303
Polk County,Minnesota,78.5547237103755,27,119,0.4262
Pope County,Minnesota,80.7173348920483,27,121,0.4347
Ramsey County,Minnesota,80.033275090968,27,123,0.4609
Red Lake County,Minnesota,79.7798473709479,27,125,0.4018
Redwood County,Minnesota,79.653866255541,27,127,0.4252
Renville County,Minnesota,79.1723364920315,27,129,0.4393
Rice County,Minnesota,80.9622266241469,27,131,0.4227
Rock County,Minnesota,79.4343042237489,27,133,0.4355
Roseau County,Minnesota,79.7825136358124,27,135,0.3991
Saint Louis County,Minnesota,78.9270160115906,27,137,0.4462
Scott County,Minnesota,82.1259103931024,27,139,0.383
Sherburne County,Minnesota,80.6573997609169,27,141,0.3734
Sibley County,Minnesota,80.9407825310881,27,143,0.393
Stearns County,Minnesota,82.1583837684492,27,145,0.4199
Steele County,Minnesota,81.6980031239125,27,147,0.4174
Stevens County,Minnesota,82.2376663496684,27,149,0.499
Swift County,Minnesota,80.6022205463132,27,151,0.4125
Todd County,Minnesota,81.0601803711625,27,153,0.4245
Traverse County,Minnesota,79.8545754434376,27,155,0.4577
Wabasha County,Minnesota,82.1174490282654,27,157,0.4013
Wadena County,Minnesota,77.2827097292749,27,159,0.4439
Waseca County,Minnesota,81.1282869294936,27,161,0.4006
Washington County,Minnesota,81.9316645248151,27,163,0.4078
Watonwan County,Minnesota,80.5871763227444,27,165,0.423
Wilkin County,Minnesota,78.7494451344541,27,167,0.405
Winona County,Minnesota,80.9116574444586,27,169,0.434
Wright County,Minnesota,81.0896226071299,27,171,0.3724
Yellow Medicine County,Minnesota,80.3227559161965,27,173,0.402
Adams County,Mississippi,73.7175853333348,28,001,0.5222
Alcorn County,Mississippi,73.9484729304188,28,003,0.4539
Amite County,Mississippi,75.7077512466565,28,005,0.4598
Attala County,Mississippi,73.5227154583109,28,007,0.4784
Benton County,Mississippi,74.3357954447924,28,009,0.5216
Bolivar County,Mississippi,71.268066016673,28,011,0.4959
Calhoun County,Mississippi,74.4808991334001,28,013,0.4551
Carroll County,Mississippi,76.8333407013356,28,015,0.477
Chickasaw County,Mississippi,74.9277854918582,28,017,0.4697
Choctaw County,Mississippi,75.8000432097857,28,019,0.4473
Claiborne County,Mississippi,72.9141247503374,28,021,0.4895
Clarke County,Mississippi,74.1997363065865,28,023,0.4623
Clay County,Mississippi,75.1904275841345,28,025,0.4983
Coahoma County,Mississippi,71.1188494590548,28,027,0.523
Copiah County,Mississippi,74.2382953242978,28,029,0.4924
Covington County,Mississippi,72.6560920287673,28,031,0.4512
DeSoto County,Mississippi,77.0246839765237,28,033,0.3824
Forrest County,Mississippi,74.1549405745933,28,035,0.5098
Franklin County,Mississippi,74.7898241234909,28,037,0.4523
George County,Mississippi,72.9279314250915,28,039,0.4486
Greene County,Mississippi,74.8110786247802,28,041,0.4323
Grenada County,Mississippi,71.7143293964694,28,043,0.5411
Hancock County,Mississippi,76.4934759249702,28,045,0.4368
Harrison County,Mississippi,74.9769031280369,28,047,0.4473
Hinds County,Mississippi,75.3715303826243,28,049,0.4946
Holmes County,Mississippi,71.7189176345537,28,051,0.5177
Humphreys County,Mississippi,72.2323936706422,28,053,0.4984
Issaquena County,Mississippi,74.9605327741725,28,055,0.4681
Itawamba County,Mississippi,74.1852365656599,28,057,0.4487
Jackson County,Mississippi,75.7304671255739,28,059,0.4484
Jasper County,Mississippi,74.8203844062779,28,061,0.4787
Jefferson County,Mississippi,73.6501274116503,28,063,0.4856
Jefferson Davis County,Mississippi,73.3477171933846,28,065,0.4655
Jones County,Mississippi,74.8408822350039,28,067,0.4707
Kemper County,Mississippi,76.6535495775369,28,069,0.4588
Lafayette County,Mississippi,76.979001180888,28,071,0.5224
Lamar County,Mississippi,78.5884025823258,28,073,0.4639
Lauderdale County,Mississippi,74.6655137512013,28,075,0.4889
Lawrence County,Mississippi,73.3767970654939,28,077,0.4638
Leake County,Mississippi,73.938985576997,28,079,0.4786
Lee County,Mississippi,74.5515082700405,28,081,0.4627
Leflore County,Mississippi,72.0892119194074,28,083,0.5366
Lincoln County,Mississippi,73.7759866195383,28,085,0.4529
Lowndes County,Mississippi,75.5996913828857,28,087,0.4696
Madison County,Mississippi,75.2973111347903,28,089,0.4948
Marion County,Mississippi,72.4149860311908,28,091,0.5211
Marshall County,Mississippi,73.9327148806192,28,093,0.4338
Monroe County,Mississippi,75.2859369181092,28,095,0.4307
Montgomery County,Mississippi,73.3086504440161,28,097,0.4332
Neshoba County,Mississippi,72.2952351778956,28,099,0.4626
Newton County,Mississippi,73.7856812735881,28,101,0.4777
Noxubee County,Mississippi,75.1244972311767,28,103,0.4643
Oktibbeha County,Mississippi,77.7983081961701,28,105,0.5399
Panola County,Mississippi,73.04366928884,28,107,0.4782
Pearl River County,Mississippi,74.2220315754318,28,109,0.447
Perry County,Mississippi,73.8738557704415,28,111,0.4333
Pike County,Mississippi,72.5258654290933,28,113,0.4871
Pontotoc County,Mississippi,76.5104893418385,28,115,0.4306
Prentiss County,Mississippi,74.7872945037091,28,117,0.4454
Quitman County,Mississippi,71.1362046630243,28,119,0.4803
Rankin County,Mississippi,78.5639524537992,28,121,0.4201
Scott County,Mississippi,74.0193596664179,28,123,0.4437
Sharkey County,Mississippi,72.7214753634747,28,125,0.4077
Simpson County,Mississippi,73.9484560077702,28,127,0.4651
Smith County,Mississippi,75.0695002813705,28,129,0.492
Stone County,Mississippi,74.1409820350295,28,131,0.4137
Sunflower County,Mississippi,71.3766097709119,28,133,0.5071
Tallahatchie County,Mississippi,73.2741918345999,28,135,0.4305
Tate County,Mississippi,74.8322909939166,28,137,0.4693
Tippah County,Mississippi,73.6919103318059,28,139,0.4626
Tishomingo County,Mississippi,73.1453828793067,28,141,0.4271
Tunica County,Mississippi,71.4778282223247,28,143,0.4429
Union County,Mississippi,75.9073726924259,28,145,0.4572
Walthall County,Mississippi,73.7614094508309,28,147,0.4717
Warren County,Mississippi,74.1158762544994,28,149,0.4708
Washington County,Mississippi,71.4717989343674,28,151,0.5054
Wayne County,Mississippi,74.5930157195687,28,153,0.5081
Webster County,Mississippi,73.0721439246728,28,155,0.4884
Wilkinson County,Mississippi,72.172335692985,28,157,0.449
Winston County,Mississippi,74.817044620885,28,159,0.4847
Yalobusha County,Mississippi,73.0023735517154,28,161,0.4574
Yazoo County,Mississippi,73.6617266282539,28,163,0.4994
Adair County,Missouri,77.8892925540625,29,001,0.4805
