County,State,mean_life_expectancy,State_FIPS,County_FIPS,Total Families
Montgomery County,Kentucky,75.4898032131249,21,173,7017
Morgan County,Kentucky,75.5688342625836,21,175,3403
Muhlenberg County,Kentucky,74.9144810295916,21,177,8623
Nelson County,Kentucky,76.8244420007598,21,179,12177
Nicholas County,Kentucky,73.4454692277164,21,181,1902
Ohio County,Kentucky,75.2537579030894,21,183,6266
Oldham County,Kentucky,79.4910062885771,21,185,15936
Owen County,Kentucky,76.3288572421427,21,187,2975
Owsley County,Kentucky,70.2448990291587,21,189,1135
Pendleton County,Kentucky,75.1600836080674,21,191,3839
Perry County,Kentucky,70.0268114453256,21,193,7673
Pike County,Kentucky,72.3366052832354,21,195,18757
Powell County,Kentucky,71.1481319366748,21,197,3125
Pulaski County,Kentucky,74.595312133057,21,199,17928
Robertson County,Kentucky,74.4762924695745,21,201,527
Rockcastle County,Kentucky,74.2829677545348,21,203,4638
Rowan County,Kentucky,75.4727492428198,21,205,5423
Russell County,Kentucky,74.6366521713156,21,207,4725
Scott County,Kentucky,77.9348798088865,21,209,12939
Shelby County,Kentucky,78.4607953553432,21,211,11635
Simpson County,Kentucky,75.525157548313,21,213,4617
Spencer County,Kentucky,77.5118474486824,21,215,5034
Taylor County,Kentucky,75.5893902473319,21,217,6352
Todd County,Kentucky,75.2832604578378,21,219,3429
Trigg County,Kentucky,76.3514383632774,21,221,4418
Trimble County,Kentucky,75.4868164205629,21,223,2584
Union County,Kentucky,74.5877597074006,21,225,3822
Warren County,Kentucky,77.0764716072267,21,227,27287
Washington County,Kentucky,76.7484846769994,21,229,3335
Wayne County,Kentucky,75.7058751542539,21,231,5854
Webster County,Kentucky,74.4439979104049,21,233,3512
Whitley County,Kentucky,71.7505626864631,21,235,9411
Wolfe County,Kentucky,71.2304147978541,21,237,1713
Woodford County,Kentucky,78.0431323709178,21,239,6638
Acadia Parish,Louisiana,74.1337017498536,22,001,15900
Allen Parish,Louisiana,76.3857262002751,22,003,5774
Ascension Parish,Louisiana,77.8580255715755,22,005,28461
Assumption Parish,Louisiana,76.4887941280442,22,007,6314
Avoyelles Parish,Louisiana,73.7257796784394,22,009,10977
Beauregard Parish,Louisiana,74.9771172710316,22,011,9615
Bienville Parish,Louisiana,73.7185448397636,22,013,3601
Bossier Parish,Louisiana,77.3794441523739,22,015,29987
Caddo Parish,Louisiana,74.7426728376636,22,017,61561
Calcasieu Parish,Louisiana,74.9948464232285,22,019,50488
Caldwell Parish,Louisiana,73.1565959309548,22,021,2577
Cameron Parish,Louisiana,79.4723966406935,22,023,1886
Catahoula Parish,Louisiana,72.9171219373172,22,025,2686
Claiborne Parish,Louisiana,75.5434881116452,22,027,3576
Concordia Parish,Louisiana,73.2600370803799,22,029,5315
De Soto Parish,Louisiana,74.744922957554,22,031,6904
East Baton Rouge Parish,Louisiana,76.1910651734354,22,033,103056
East Carroll Parish,Louisiana,72.1737677770998,22,035,1548
East Feliciana Parish,Louisiana,73.3643721186984,22,037,4893
Evangeline Parish,Louisiana,73.654839992028,22,039,8639
Franklin Parish,Louisiana,73.6364946214106,22,041,5483
Grant Parish,Louisiana,74.8967958396149,22,043,4934
Iberia Parish,Louisiana,75.0954107609159,22,045,18961
Iberville Parish,Louisiana,74.9022405664288,22,047,7694
Jackson Parish,Louisiana,75.3506098594976,22,049,4435
Jefferson Parish,Louisiana,77.0040081444945,22,051,107571
Jefferson Davis Parish,Louisiana,74.3102606545816,22,053,8459
Lafayette Parish,Louisiana,77.4958098580069,22,055,53604
Lafourche Parish,Louisiana,76.6676098473701,22,057,25489
LaSalle Parish,Louisiana,74.9634149939997,22,059,4172
Lincoln Parish,Louisiana,77.4634540143885,22,061,10397
Livingston Parish,Louisiana,75.7652682008535,22,063,33875
Madison Parish,Louisiana,71.8620443231785,22,065,2532
Morehouse Parish,Louisiana,72.7187514955762,22,067,7020
Natchitoches Parish,Louisiana,75.3762470120981,22,069,9649
Orleans Parish,Louisiana,75.9370097758459,22,071,77069
Ouachita Parish,Louisiana,75.0948444676467,22,073,37449
Plaquemines Parish,Louisiana,76.8688662492379,22,075,6352
Pointe Coupee Parish,Louisiana,75.4988122637733,22,077,5861
Rapides Parish,Louisiana,74.6052376530042,22,079,31803
Red River Parish,Louisiana,73.6274435333637,22,081,2351
Richland Parish,Louisiana,74.3339196685445,22,083,5344
Sabine Parish,Louisiana,75.5539292746514,22,085,6438
Saint Bernard Parish,Louisiana,74.6782449513938,22,087,9351
Saint Charles Parish,Louisiana,76.8635472429353,22,089,14003
Saint Helena Parish,Louisiana,73.9780791055477,22,091,2973
Saint James Parish,Louisiana,76.3601262503443,22,093,6048
Saint John the Baptist Parish,Louisiana,74.8681129128732,22,095,11341
Saint Landry Parish,Louisiana,73.5181187516795,22,097,21294
Saint Martin Parish,Louisiana,75.8516356286628,22,099,13238
Saint Mary Parish,Louisiana,74.8288207463209,22,101,14041
Saint Tammany Parish,Louisiana,77.7999935123278,22,103,63574
Tangipahoa Parish,Louisiana,74.2747715581373,22,105,30250
Tensas Parish,Louisiana,74.6081729940411,22,107,1461
Terrebonne Parish,Louisiana,75.0609898946069,22,109,28074
Union Parish,Louisiana,75.009271821857,22,111,6069
Vermilion Parish,Louisiana,76.6679216816871,22,113,15507
Vernon Parish,Louisiana,75.8267002726618,22,115,13472
Washington Parish,Louisiana,72.653296261166,22,117,11570
Webster Parish,Louisiana,74.0760037006103,22,119,11294
West Baton Rouge Parish,Louisiana,76.3396281613268,22,121,6269
West Carroll Parish,Louisiana,74.6155193218278,22,123,2890
West Feliciana Parish,Louisiana,77.0093946621345,22,125,3083
Winn Parish,Louisiana,74.553306353537,22,127,3809
Androscoggin County,Maine,78.1842984521673,23,001,28018
Aroostook County,Maine,78.2560033618802,23,003,19353
Cumberland County,Maine,80.3403646443649,23,005,71351
Franklin County,Maine,78.8506776425987,23,007,7814
Hancock County,Maine,79.820469024193,23,009,15010
Kennebec County,Maine,78.2237038893335,23,011,32205
Knox County,Maine,79.8473568145173,23,013,10515
Lincoln County,Maine,79.9017389737899,23,015,9886
Oxford County,Maine,78.5309010830284,23,017,14986
Penobscot County,Maine,78.1517229087586,23,019,39195
Piscataquis County,Maine,77.5796730368878,23,021,5067
Sagadahoc County,Maine,79.8852031720495,23,023,9715
Somerset County,Maine,77.528264458289,23,025,14294
Waldo County,Maine,79.1724741637303,23,027,10511
Washington County,Maine,76.8377181217335,23,029,8881
York County,Maine,79.8968073085678,23,031,53056
Allegany County,Maryland,77.0487566157738,24,001,17336
Anne Arundel County,Maryland,79.2871642564569,24,003,138924
Baltimore County,Maryland,79.2176292455908,24,005,203327
Calvert County,Maryland,79.3827223650511,24,009,23470
Caroline County,Maryland,76.4840893776457,24,011,8565
Carroll County,Maryland,79.2321387509423,24,013,43994
Cecil County,Maryland,76.9108682521156,24,015,26277
Charles County,Maryland,78.7952554548972,24,017,37970
Dorchester County,Maryland,77.125653242824,24,019,9155
Frederick County,Maryland,80.531514585771,24,021,61941
Garrett County,Maryland,78.4737102727222,24,023,8420
Harford County,Maryland,79.3961099592958,24,025,66419
Howard County,Maryland,82.8808786285906,24,027,77803
Kent County,Maryland,78.6604788890004,24,029,5051
Queen Anne's County,Maryland,79.985899797704,24,035,13172
Saint Mary's County,Maryland,79.1319372903399,24,037,27991
Somerset County,Maryland,76.7214694301924,24,039,5205
Talbot County,Maryland,80.6233269665543,24,041,10854
Washington County,Maryland,77.7114314716787,24,043,37927
Wicomico County,Maryland,77.3742276725038,24,045,24343
Worcester County,Maryland,79.2002417945762,24,047,13881
Baltimore City,Maryland,73.022692462196,24,510,126119
Montgomery County,Maryland,81.6252330735589,24,031,244586
Prince George's County,Maryland,81.6252330735589,24,033,199652
Barnstable County,Massachusetts,80.3109462604848,25,001,59744
Berkshire County,Massachusetts,79.715602635032,25,003,32534
Bristol County,Massachusetts,79.1377904863585,25,005,139359
Dukes County,Massachusetts,81.8144082578357,25,007,3844
Essex County,Massachusetts,80.7765369203971,25,009,189387
Franklin County,Massachusetts,80.2427466227882,25,011,18564
Hampden County,Massachusetts,79.0712156911874,25,013,115997
Hampshire County,Massachusetts,81.0300744913248,25,015,34544
Middlesex County,Massachusetts,81.915128298657,25,017,369928
Nantucket County,Massachusetts,81.9238925226739,25,019,2440
Norfolk County,Massachusetts,81.5138873266831,25,021,169105
Plymouth County,Massachusetts,79.7597367341905,25,023,127215
Suffolk County,Massachusetts,80.1892045594936,25,025,140113
Worcester County,Massachusetts,79.7004602334102,25,027,201432
Alcona County,Michigan,77.3200714519536,26,001,3205
Alger County,Michigan,79.1341673499468,26,003,2237
Allegan County,Michigan,78.9814434610213,26,005,30786
Alpena County,Michigan,77.8955208937841,26,007,8605
Antrim County,Michigan,79.7367060541708,26,009,6690
Arenac County,Michigan,76.76195238314,26,011,4406
Baraga County,Michigan,77.5639208659543,26,013,2045
Barry County,Michigan,79.4209650636532,26,015,16544
Bay County,Michigan,78.032443690154,26,017,29159
Benzie County,Michigan,79.2329084027723,26,019,5160
Berrien County,Michigan,77.7252448950512,26,021,40407
Branch County,Michigan,77.4801829325226,26,023,11260
Calhoun County,Michigan,76.5322318783678,26,025,34732
Cass County,Michigan,78.1371449888996,26,027,14394
Charlevoix County,Michigan,79.7190832097469,26,029,7482
Cheboygan County,Michigan,78.6341640257572,26,031,7532
Chippewa County,Michigan,78.9529665558742,26,033,9267
Clare County,Michigan,75.8959225538629,26,035,8461
Clinton County,Michigan,80.6916486007841,26,037,20054
Crawford County,Michigan,77.3270020979226,26,039,4005
Delta County,Michigan,79.1752547598237,26,041,10511
Dickinson County,Michigan,79.2111008652324,26,043,7583
Eaton County,Michigan,79.3936828881989,26,045,28878
Emmet County,Michigan,80.0483708166782,26,047,9172
Genesee County,Michigan,75.9722532882769,26,049,108321
Gladwin County,Michigan,77.3671124296942,26,051,7634
Gogebic County,Michigan,78.4467834531813,26,053,4187
Grand Traverse County,Michigan,80.1803904562589,26,055,22687
Gratiot County,Michigan,78.1257972976973,26,057,10144
Hillsdale County,Michigan,78.1662448640227,26,059,12619
Houghton County,Michigan,78.6754812044656,26,061,8213
Huron County,Michigan,77.8697153839942,26,063,9084
Ingham County,Michigan,78.6749657844665,26,065,61721
Ionia County,Michigan,78.4625139372153,26,067,16103
Iosco County,Michigan,76.3492544744244,26,069,6874
Iron County,Michigan,78.7992222892943,26,071,3188
Isabella County,Michigan,78.8983644565994,26,073,13722
Jackson County,Michigan,77.4532006415073,26,075,40529
Kalamazoo County,Michigan,79.0136971811445,26,077,60425
Kalkaska County,Michigan,77.1674099385385,26,079,4745
Kent County,Michigan,79.9340664470675,26,081,153732
Keweenaw County,Michigan,80.2334340215465,26,083,630
Lake County,Michigan,76.9080933987413,26,085,2594
Lapeer County,Michigan,78.2272710453318,26,087,24304
Leelanau County,Michigan,82.6492521802861,26,089,6636
Lenawee County,Michigan,78.4723248404635,26,091,25776
Livingston County,Michigan,80.1032354016528,26,093,50874
Luce County,Michigan,78.2943124197965,26,095,1533
Mackinac County,Michigan,78.3614919586774,26,097,3183
Macomb County,Michigan,78.2511703766645,26,099,221646
Manistee County,Michigan,78.3557326533922,26,101,6827
Marquette County,Michigan,79.0648462653281,26,103,15953
Mason County,Michigan,78.4012202129041,26,105,8353
Mecosta County,Michigan,79.0432161301943,26,107,10024
Menominee County,Michigan,79.4912248159917,26,109,7022
Midland County,Michigan,80.4787488364551,26,111,23129
Missaukee County,Michigan,78.2919441070995,26,113,4143
Monroe County,Michigan,78.0258829236666,26,115,41952
Montcalm County,Michigan,77.9685418214469,26,117,16633
Montmorency County,Michigan,76.7030769460677,26,119,2741
Muskegon County,Michigan,77.4875698556908,26,121,45401
Newaygo County,Michigan,77.8238237623798,26,123,13184
Oakland County,Michigan,79.9169290468279,26,125,319765
Oceana County,Michigan,78.5846122917076,26,127,6901
Ogemaw County,Michigan,76.0296619740247,26,129,5530
Ontonagon County,Michigan,77.8084326885157,26,131,1943
Osceola County,Michigan,78.0971492652105,26,133,6366
Oscoda County,Michigan,76.3314868341069,26,135,2486
Otsego County,Michigan,78.3487963557908,26,137,6661
Ottawa County,Michigan,81.7328937974963,26,139,69438
Presque Isle County,Michigan,78.9981468773847,26,141,3986
Roscommon County,Michigan,76.5459144563448,26,143,7078
Saginaw County,Michigan,77.5629423926993,26,145,50451
Saint Clair County,Michigan,77.1882812201119,26,147,44152
Saint Joseph County,Michigan,77.1310280433899,26,149,15645
Sanilac County,Michigan,77.8237760315653,26,151,10979
Schoolcraft County,Michigan,78.4293397141196,26,153,2399
Shiawassee County,Michigan,77.4482013621374,26,155,19579
Tuscola County,Michigan,77.9097295479583,26,157,15187
Van Buren County,Michigan,77.4972892959101,26,159,19840
Washtenaw County,Michigan,80.9470764239408,26,161,78474
Wayne County,Michigan,75.4714079736494,26,163,424714
Wexford County,Michigan,77.3709776912993,26,165,8342
Aitkin County,Minnesota,79.5257601624011,27,001,5075
Anoka County,Minnesota,81.260322853314,27,003,86735
Becker County,Minnesota,78.571641975079,27,005,9282
Beltrami County,Minnesota,77.9314896784086,27,007,10930
Benton County,Minnesota,79.3689189690222,27,009,9949
Big Stone County,Minnesota,79.8163138526567,27,011,1596
Blue Earth County,Minnesota,80.7795525911223,27,013,14057
Brown County,Minnesota,81.0460837073629,27,015,6722
Carlton County,Minnesota,78.1351059358168,27,017,9267
Carver County,Minnesota,82.78865007949,27,019,25203
Cass County,Minnesota,78.2203340520593,27,021,8914
Chippewa County,Minnesota,80.2393666821223,27,023,3208
Chisago County,Minnesota,80.3222535338392,27,025,14430
Clay County,Minnesota,80.0896576258039,27,027,14508
Clearwater County,Minnesota,77.8398513676178,27,029,2497
Cook County,Minnesota,82.3289064679463,27,031,1687
Cottonwood County,Minnesota,80.6529713502364,27,033,3230
Crow Wing County,Minnesota,79.9422269025692,27,035,18027
Dakota County,Minnesota,81.8762973525063,27,037,106650
Dodge County,Minnesota,81.486974833457,27,039,5454
Douglas County,Minnesota,81.0177973796715,27,041,10488
Faribault County,Minnesota,79.8456344802581,27,043,4132
Fillmore County,Minnesota,81.021829922699,27,045,5747
Freeborn County,Minnesota,80.4656487369124,27,047,8512
Goodhue County,Minnesota,80.2697108228203,27,049,12596
Grant County,Minnesota,80.0978147805849,27,051,1739
Hennepin County,Minnesota,81.0413823527452,27,053,277252
Houston County,Minnesota,81.7495452558789,27,055,5308
Hubbard County,Minnesota,80.5275888253495,27,057,5746
Isanti County,Minnesota,80.0075934244464,27,059,10063
Itasca County,Minnesota,78.7041206314267,27,061,12951
Jackson County,Minnesota,81.6403726617446,27,063,3045
Kanabec County,Minnesota,79.6373892694091,27,065,4414
Kandiyohi County,Minnesota,81.2263461321838,27,067,11794
Kittson County,Minnesota,78.6808904605635,27,069,1225
Koochiching County,Minnesota,78.9373655470938,27,071,3532
Lac qui Parle County,Minnesota,81.5315963787476,27,073,2126
Lake County,Minnesota,79.1958999539585,27,075,3244
Lake of the Woods County,Minnesota,78.8908268836926,27,077,1182
Le Sueur County,Minnesota,81.2420864527514,27,079,7736
Lincoln County,Minnesota,80.4048795545261,27,081,1632
Lyon County,Minnesota,80.8029804687747,27,083,6157
McLeod County,Minnesota,81.1614803230809,27,085,10190
Mahnomen County,Minnesota,76.1101690777522,27,087,1382
Marshall County,Minnesota,82.0483258785891,27,089,2740
Martin County,Minnesota,80.5739987635899,27,091,5771
Meeker County,Minnesota,80.4788013656933,27,093,6732
Mille Lacs County,Minnesota,77.8595610600473,27,095,6969
Morrison County,Minnesota,79.9915395417978,27,097,9024
Mower County,Minnesota,81.2715124876901,27,099,10303
Murray County,Minnesota,81.382392825127,27,101,2599
Nicollet County,Minnesota,82.1580856960579,27,103,8157
Nobles County,Minnesota,81.6726187977796,27,105,5604
Norman County,Minnesota,77.7788356975309,27,107,1735
Olmsted County,Minnesota,82.3024897935114,27,109,37655
Otter Tail County,Minnesota,80.4142228406986,27,111,16567
Pennington County,Minnesota,79.4154634439417,27,113,3480
Pine County,Minnesota,79.222640857835,27,115,7955
Pipestone County,Minnesota,80.1039446177083,27,117,2627
Polk County,Minnesota,78.4695752496241,27,119,8450
Pope County,Minnesota,80.6946465756057,27,121,3170
Ramsey County,Minnesota,80.0792552292463,27,123,119222
Red Lake County,Minnesota,79.7889118348854,27,125,1161
Redwood County,Minnesota,79.6806577688843,27,127,4291
Renville County,Minnesota,79.3314693090908,27,129,4286
Rice County,Minnesota,81.1098844533205,27,131,15803
Rock County,Minnesota,79.3424045548983,27,133,2698
Roseau County,Minnesota,79.8284695523272,27,135,4480
Saint Louis County,Minnesota,78.8490287519056,27,137,50641
Scott County,Minnesota,82.0370365912329,27,139,34237
Sherburne County,Minnesota,80.6808866038818,27,141,22583
Sibley County,Minnesota,80.8509109781453,27,143,4092
Stearns County,Minnesota,82.27207897466,27,145,37131
Steele County,Minnesota,81.8891332022835,27,147,9672
Stevens County,Minnesota,82.2366166407376,27,149,2263
Swift County,Minnesota,80.7137438287276,27,151,2747
Todd County,Minnesota,81.1101916907096,27,153,7023
Traverse County,Minnesota,79.9434785030658,27,155,974
Wabasha County,Minnesota,82.0800079677359,27,157,6136
Wadena County,Minnesota,77.4615053862115,27,159,3748
Waseca County,Minnesota,81.3059682117472,27,161,5128
Washington County,Minnesota,81.8731876580296,27,163,65144
Watonwan County,Minnesota,80.7417909236698,27,165,3046
Wilkin County,Minnesota,78.5589818554734,27,167,1872
Winona County,Minnesota,80.9701700214367,27,169,11635
Wright County,Minnesota,81.2238327593397,27,171,33770
Yellow Medicine County,Minnesota,80.608228098237,27,173,2910
Adams County,Mississippi,73.6887819471518,28,001,7433
Alcorn County,Mississippi,74.1770169943801,28,003,9702
Amite County,Mississippi,75.7671568560878,28,005,3213
Attala County,Mississippi,73.6970518549664,28,007,5122
Benton County,Mississippi,74.2721611690606,28,009,2164
Bolivar County,Mississippi,71.4480958013831,28,011,7918
Calhoun County,Mississippi,74.5950266583851,28,013,3898
Carroll County,Mississippi,76.5957971056056,28,015,2659
Chickasaw County,Mississippi,75.1672991225294,28,017,4629
Choctaw County,Mississippi,75.8165812564615,28,019,2192
Claiborne County,Mississippi,72.8641335548973,28,021,2019
Clarke County,Mississippi,74.2164590839486,28,023,4763
Clay County,Mississippi,75.3639087303309,28,025,5814
Coahoma County,Mississippi,71.241667822733,28,027,6204
Copiah County,Mississippi,74.254742782245,28,029,6702
Covington County,Mississippi,72.9547004879609,28,031,4665
DeSoto County,Mississippi,76.9841230161663,28,033,43643
Forrest County,Mississippi,74.2716729858956,28,035,16918
Franklin County,Mississippi,74.794345422362,28,037,2323
George County,Mississippi,72.9297852520777,28,039,6026
Greene County,Mississippi,74.9097245730102,28,041,3173
Grenada County,Mississippi,71.801058662526,28,043,5761
Hancock County,Mississippi,76.598868963144,28,045,12582
Harrison County,Mississippi,75.0428352096502,28,047,47478
Hinds County,Mississippi,75.362385819334,28,049,58071
Holmes County,Mississippi,71.9232683298895,28,051,4254
Humphreys County,Mississippi,72.0675561111665,28,053,2094
Issaquena County,Mississippi,74.5426672391706,28,055,301
Itawamba County,Mississippi,74.3044966571555,28,057,6513
Jackson County,Mississippi,75.7582236528168,28,059,35125
Jasper County,Mississippi,74.8617206278972,28,061,4606
Jefferson County,Mississippi,74.1052753753111,28,063,1634
Jefferson Davis County,Mississippi,73.4801352356967,28,065,3320
Jones County,Mississippi,74.8492837172287,28,067,17833
Kemper County,Mississippi,76.6139178601463,28,069,2445
Lafayette County,Mississippi,76.8839193758677,28,071,9141
Lamar County,Mississippi,78.2012330825903,28,073,14871
Lauderdale County,Mississippi,74.5680905619107,28,075,20376
Lawrence County,Mississippi,73.3946616044835,28,077,3413
Leake County,Mississippi,73.7737758037004,28,079,5716
Lee County,Mississippi,74.4914075220446,28,081,22656
Leflore County,Mississippi,72.304525691433,28,083,7053
Lincoln County,Mississippi,73.9173782424879,28,085,9708
Lowndes County,Mississippi,75.6798221159382,28,087,15628
Madison County,Mississippi,75.0658421656971,28,089,24711
Marion County,Mississippi,72.3672129789502,28,091,7007
Marshall County,Mississippi,73.6839495784972,28,093,9275
Monroe County,Mississippi,75.3896987999572,28,095,10536
Montgomery County,Mississippi,73.2235557899674,28,097,2852
Neshoba County,Mississippi,72.4680532068538,28,099,7514
Newton County,Mississippi,74.0038911339712,28,101,5937
Noxubee County,Mississippi,74.8873666635809,28,103,2866
Oktibbeha County,Mississippi,77.884352619943,28,105,9983
Panola County,Mississippi,73.0636638021437,28,107,8161
Pearl River County,Mississippi,74.1966864806776,28,109,15030
Perry County,Mississippi,73.969393935945,28,111,3526
Pike County,Mississippi,72.9279106734417,28,113,10085
Pontotoc County,Mississippi,76.5523869166335,28,115,7100
Prentiss County,Mississippi,75.0938764841629,28,117,7077
Quitman County,Mississippi,71.2682035101836,28,119,2060
Rankin County,Mississippi,78.3923354580783,28,121,38785
Scott County,Mississippi,74.2350540836512,28,123,6814
Sharkey County,Mississippi,73.146218541574,28,125,1112
Simpson County,Mississippi,74.091609255834,28,127,7009
Smith County,Mississippi,75.0755200065712,28,129,4693
Stone County,Mississippi,74.1102201641438,28,131,4303
Sunflower County,Mississippi,71.3201905399104,28,133,5848
Tallahatchie County,Mississippi,73.5523062826213,28,135,3201
Tate County,Mississippi,75.0712870252361,28,137,7063
Tippah County,Mississippi,73.6305178123761,28,139,6287
Tishomingo County,Mississippi,73.3618354447481,28,141,5512
Tunica County,Mississippi,71.4614225899225,28,143,2390
Union County,Mississippi,76.1809662402221,28,145,7704
Walthall County,Mississippi,74.1005243287793,28,147,3706
Warren County,Mississippi,74.3112233852951,28,149,12156
Washington County,Mississippi,71.6376808123338,28,151,12553
Wayne County,Mississippi,74.571734755432,28,153,5879
Webster County,Mississippi,73.4398006781518,28,155,3030
Wilkinson County,Mississippi,72.4918130848483,28,157,2367
Winston County,Mississippi,74.9097860616485,28,159,4966
Yalobusha County,Mississippi,73.0263237411266,28,161,3253
Yazoo County,Mississippi,73.6661031312889,28,163,5991
Adair County,Missouri,77.8202009710449,29,001,5476
Andrew County,Missouri,78.8942198496664,29,003,4887
Atchison County,Missouri,77.9463481376181,29,005,1553
Audrain County,Missouri,76.9674963047955,29,007,6348
Barry County,Missouri,75.9967671646569,29,009,9481
Barton County,Missouri,77.3720948220371,29,011,3485
Bates County,Missouri,76.2341305391455,29,013,4512
Benton County,Missouri,76.1539247847998,29,015,5516
Bollinger County,Missouri,76.6555888183435,29,017,3419
Boone County,Missouri,80.150735224181,29,019,36702
Buchanan County,Missouri,76.2863393493383,29,021,21209
Butler County,Missouri,73.9277527012454,29,023,11245
Caldwell County,Missouri,76.9590391052894,29,025,2687
Callaway County,Missouri,77.8257751986466,29,027,11563
Camden County,Missouri,79.0987130168409,29,029,12383
Cape Girardeau County,Missouri,78.1133440329691,29,031,19551
Carroll County,Missouri,76.9009915910591,29,033,2523
Carter County,Missouri,73.923959108306,29,035,1571
Cass County,Missouri,78.2929211008241,29,037,27662
Cedar County,Missouri,75.9562542902049,29,039,3995
Chariton County,Missouri,78.4187970946659,29,041,2023
Christian County,Missouri,79.3627871876897,29,043,22469
Clark County,Missouri,77.0405441134654,29,045,1790
Clay County,Missouri,79.2560446185256,29,047,59033
Clinton County,Missouri,76.5026058852434,29,049,5735
Cole County,Missouri,78.9126119830295,29,051,19607
Cooper County,Missouri,77.674850621175,29,053,4535
Crawford County,Missouri,75.8516557988888,29,055,6435
Dade County,Missouri,76.5910009477093,29,057,2133
Dallas County,Missouri,76.8649791911927,29,059,4771
Daviess County,Missouri,77.3108621369672,29,061,2233
DeKalb County,Missouri,77.7510156011821,29,063,2576
Dent County,Missouri,75.9731840503418,29,065,4195
Douglas County,Missouri,76.9924728618042,29,067,3625
Dunklin County,Missouri,72.1824771198109,29,069,8203
Franklin County,Missouri,77.0222983379519,29,071,27422
Gasconade County,Missouri,77.0749297543685,29,073,4197
Gentry County,Missouri,77.7995567008037,29,075,1826
Greene County,Missouri,77.872626738145,29,077,69860
Grundy County,Missouri,77.2515417704075,29,079,2641
Harrison County,Missouri,77.5130002914138,29,081,2353
Henry County,Missouri,75.7034684721707,29,083,6180
Hickory County,Missouri,77.113889480288,29,085,2850
Holt County,Missouri,79.0077230505634,29,087,1468
Howard County,Missouri,78.3150239409584,29,089,2527
Howell County,Missouri,75.3878376216904,29,091,10824
Iron County,Missouri,73.5293163846534,29,093,2831
Jackson County,Missouri,76.9233247635548,29,095,164788
Jasper County,Missouri,76.0418425884253,29,097,29878
Jefferson County,Missouri,76.4558554806763,29,099,59344
Johnson County,Missouri,78.0235716916098,29,101,13158
Knox County,Missouri,77.0634269108704,29,103,1111
Laclede County,Missouri,76.0707424811822,29,105,10250
Lafayette County,Missouri,77.3224636066542,29,107,9526
Lawrence County,Missouri,76.3281782627809,29,109,10346
Lewis County,Missouri,77.1682749004064,29,111,2688
Lincoln County,Missouri,76.9381476732127,29,113,13662
Linn County,Missouri,76.1533431762233,29,115,3132
Livingston County,Missouri,77.2208792317718,29,117,3644
McDonald County,Missouri,74.6923711045142,29,119,5752
Macon County,Missouri,77.3166237914343,29,121,4141
Madison County,Missouri,74.2415470845918,29,123,3427
Maries County,Missouri,77.4919511331899,29,125,2708
Marion County,Missouri,76.9657541086513,29,127,7530
Mercer County,Missouri,78.2631362708184,29,129,1039
Miller County,Missouri,76.6152368323339,29,131,6863
Mississippi County,Missouri,73.338863726563,29,133,3246
Moniteau County,Missouri,78.0130596341383,29,135,3881
Monroe County,Missouri,78.7046889141938,29,137,2461
Montgomery County,Missouri,76.1475671979084,29,139,3564
Morgan County,Missouri,75.6836865368469,29,141,5606
New Madrid County,Missouri,73.3750642175587,29,143,5043
Newton County,Missouri,76.5041535537771,29,145,15701
Nodaway County,Missouri,79.1776895355421,29,147,4681
Oregon County,Missouri,75.3913176922009,29,149,2815
Osage County,Missouri,78.8991357375873,29,151,3870
Ozark County,Missouri,76.2211516031177,29,153,3112
Pemiscot County,Missouri,71.8678826226139,29,155,4443
Perry County,Missouri,78.3337700150768,29,157,5269
Pettis County,Missouri,77.3752369051183,29,159,10745
Phelps County,Missouri,76.8943584319916,29,161,10559
Pike County,Missouri,76.8633191077903,29,163,4581
Platte County,Missouri,80.5362300761242,29,165,24398
Polk County,Missouri,76.4145698893006,29,167,8391
Pulaski County,Missouri,76.4297567610334,29,169,10304
Putnam County,Missouri,77.0629895898788,29,171,1519
Ralls County,Missouri,79.0959311376881,29,173,3021
Randolph County,Missouri,76.167072424973,29,175,6025
Ray County,Missouri,76.38116204903,29,177,6557
Reynolds County,Missouri,74.3804340343207,29,179,1741
Ripley County,Missouri,73.6708336814887,29,181,3984
Saint Charles County,Missouri,80.5670639778183,29,183,98029
Saint Clair County,Missouri,76.3807797627454,29,185,2880
Sainte Genevieve County,Missouri,78.0527645458685,29,186,5031
Saint Francois County,Missouri,74.6536896311098,29,187,16092
Saint Louis County,Missouri,79.0869187561601,29,189,264111
Saline County,Missouri,77.3558776669603,29,195,5733
Schuyler County,Missouri,77.4446289118319,29,197,1104
Scotland County,Missouri,77.9463454780453,29,199,1345
Scott County,Missouri,75.4359410085919,29,201,10543
Shannon County,Missouri,76.184176530271,29,203,2411
Shelby County,Missouri,77.4164083839455,29,205,1652
Stoddard County,Missouri,75.6830292503775,29,207,8243
Stone County,Missouri,78.1226706708056,29,209,9716
Sullivan County,Missouri,76.6658127332764,29,211,1721
Taney County,Missouri,77.5617226161872,29,213,13445
Texas County,Missouri,76.8724314712732,29,215,6737
Vernon County,Missouri,75.802969074519,29,217,5289
Warren County,Missouri,78.5469831420477,29,219,9018
Washington County,Missouri,73.9134677355961,29,221,6516
Wayne County,Missouri,74.4300761061265,29,223,3723
Webster County,Missouri,77.7716703031121,29,225,9534
Worth County,Missouri,78.1751401478371,29,227,674
