County,State,mean_life_expectancy,State_FIPS,County_FIPS,Total Families
Morgan County,Kentucky,75.3490591903888,21,175,3503
Muhlenberg County,Kentucky,74.7748885644796,21,177,8579
Nelson County,Kentucky,76.7674546473502,21,179,12171
Nicholas County,Kentucky,72.9839184876208,21,181,1974
Ohio County,Kentucky,75.2654972276434,21,183,6369
Oldham County,Kentucky,79.4406204359868,21,185,15915
Owen County,Kentucky,76.0492687270108,21,187,3121
Owsley County,Kentucky,70.1451725568317,21,189,1129
Pendleton County,Kentucky,74.7116254019127,21,191,3561
Perry County,Kentucky,69.8789081220948,21,193,7587
Pike County,Kentucky,72.3917077852949,21,195,17962
Powell County,Kentucky,70.78999190742,21,197,2989
Pulaski County,Kentucky,74.4055810146181,21,199,17797
Robertson County,Kentucky,74.4307842828673,21,201,552
Rockcastle County,Kentucky,74.0945302477552,21,203,4808
Rowan County,Kentucky,75.5641523983729,21,205,5350
Russell County,Kentucky,74.5751789578116,21,207,4774
Scott County,Kentucky,77.7184617556225,21,209,13054
Shelby County,Kentucky,78.3568947056409,21,211,11749
Simpson County,Kentucky,75.3996788001601,21,213,4547
Spencer County,Kentucky,77.5042410883377,21,215,5122
Taylor County,Kentucky,75.5335319091141,21,217,6580
Todd County,Kentucky,75.2569839283667,21,219,3306
Trigg County,Kentucky,76.2531322244152,21,221,4197
Trimble County,Kentucky,75.0059310054894,21,223,2558
Union County,Kentucky,74.5866401442089,21,225,4008
Warren County,Kentucky,77.1768374254617,21,227,27838
Washington County,Kentucky,76.6174416025811,21,229,3322
Wayne County,Kentucky,75.605485080694,21,231,5770
Webster County,Kentucky,74.3717313291531,21,233,3667
Whitley County,Kentucky,71.7029796738682,21,235,9379
Wolfe County,Kentucky,71.2080985494209,21,237,1736
Woodford County,Kentucky,78.0031969033258,21,239,6606
Acadia Parish,Louisiana,74.2235221849913,22,001,15841
Allen Parish,Louisiana,76.1389555656428,22,003,5436
Ascension Parish,Louisiana,77.9647464320145,22,005,29532
Assumption Parish,Louisiana,76.5468257115658,22,007,6162
Avoyelles Parish,Louisiana,73.6339363732797,22,009,10887
Beauregard Parish,Louisiana,74.9676902483984,22,011,9505
Bienville Parish,Louisiana,73.6457017004687,22,013,3690
Bossier Parish,Louisiana,77.3004502678436,22,015,30219
Caddo Parish,Louisiana,74.6153421812587,22,017,61452
Calcasieu Parish,Louisiana,74.9501730870946,22,019,50632
Caldwell Parish,Louisiana,73.1069893271645,22,021,2643
Cameron Parish,Louisiana,79.4986354731989,22,023,1899
Catahoula Parish,Louisiana,72.9198224492342,22,025,2634
Claiborne Parish,Louisiana,75.4954117378742,22,027,3694
Concordia Parish,Louisiana,73.2271547939275,22,029,5270
De Soto Parish,Louisiana,74.6951756187524,22,031,7175
East Baton Rouge Parish,Louisiana,76.0890791370001,22,033,103104
East Carroll Parish,Louisiana,72.1457170572598,22,035,1620
East Feliciana Parish,Louisiana,73.2145810609834,22,037,5043
Evangeline Parish,Louisiana,73.5367462209102,22,039,8524
Franklin Parish,Louisiana,73.5114099458631,22,041,5213
Grant Parish,Louisiana,74.8559297048238,22,043,4905
Iberia Parish,Louisiana,74.8369692681855,22,045,18903
Iberville Parish,Louisiana,74.8533158502047,22,047,7829
Jackson Parish,Louisiana,75.2359047617213,22,049,4444
Jefferson Parish,Louisiana,77.032298292349,22,051,107787
Jefferson Davis Parish,Louisiana,74.2283543567633,22,053,8334
Lafayette Parish,Louisiana,77.7390080203605,22,055,54098
Lafourche Parish,Louisiana,76.6355360757188,22,057,25284
LaSalle Parish,Louisiana,74.6772480137931,22,059,4099
Lincoln Parish,Louisiana,77.2951598676725,22,061,10300
Livingston Parish,Louisiana,75.8312794231156,22,063,34363
Madison Parish,Louisiana,71.9999676719079,22,065,2447
Morehouse Parish,Louisiana,72.5283221676415,22,067,7037
Natchitoches Parish,Louisiana,75.2717895598355,22,069,9585
Orleans Parish,Louisiana,76.2890093871713,22,071,78318
Ouachita Parish,Louisiana,75.1920795163581,22,073,37849
Plaquemines Parish,Louisiana,76.8233361720861,22,075,6401
Pointe Coupee Parish,Louisiana,75.5096687816589,22,077,5753
Rapides Parish,Louisiana,74.4160885355234,22,079,31097
Red River Parish,Louisiana,73.7175081924577,22,081,2362
Richland Parish,Louisiana,74.1580307933206,22,083,5586
Sabine Parish,Louisiana,75.4661581130241,22,085,6162
Saint Bernard Parish,Louisiana,74.7581674409192,22,087,9908
Saint Charles Parish,Louisiana,76.7970306859622,22,089,14084
Saint Helena Parish,Louisiana,73.9744658113066,22,091,2990
Saint James Parish,Louisiana,76.4748712204607,22,093,6049
Saint John the Baptist Parish,Louisiana,74.9311280798375,22,095,11401
Saint Landry Parish,Louisiana,73.2697408572051,22,097,21473
Saint Martin Parish,Louisiana,75.688139138835,22,099,13059
Saint Mary Parish,Louisiana,74.8527611747267,22,101,14038
Saint Tammany Parish,Louisiana,77.8796624418648,22,103,63510
Tangipahoa Parish,Louisiana,74.4076305694896,22,105,29928
Tensas Parish,Louisiana,74.6008945308087,22,107,1369
Terrebonne Parish,Louisiana,75.1862461742975,22,109,27821
Union Parish,Louisiana,74.9628580465202,22,111,6012
Vermilion Parish,Louisiana,76.4810038919952,22,113,15568
Vernon Parish,Louisiana,75.6342776610692,22,115,13446
Washington Parish,Louisiana,72.7585821447856,22,117,11768
Webster Parish,Louisiana,73.8887289045688,22,119,10756
West Baton Rouge Parish,Louisiana,76.481355926547,22,121,6448
West Carroll Parish,Louisiana,74.6321481635125,22,123,2883
West Feliciana Parish,Louisiana,77.2217565221022,22,125,2981
Winn Parish,Louisiana,74.4702851632681,22,127,3873
Androscoggin County,Maine,78.0847267660443,23,001,27529
Aroostook County,Maine,78.1761620063944,23,003,19203
Cumberland County,Maine,80.3087618977733,23,005,72171
Franklin County,Maine,78.9865275352724,23,007,7937
Hancock County,Maine,79.7380784789022,23,009,15198
Kennebec County,Maine,78.2102912088634,23,011,32535
Knox County,Maine,79.7929987499612,23,013,10717
Lincoln County,Maine,79.7075652315216,23,015,9670
Oxford County,Maine,78.3776328005355,23,017,14635
Penobscot County,Maine,78.1245755758481,23,019,39131
Piscataquis County,Maine,77.4030124931019,23,021,5113
Sagadahoc County,Maine,79.8436994895565,23,023,9713
Somerset County,Maine,77.3251089861178,23,025,14213
Waldo County,Maine,79.2862075671979,23,027,10519
Washington County,Maine,76.6879879060973,23,029,8911
York County,Maine,79.9776523741353,23,031,53010
Allegany County,Maryland,76.9721303602,24,001,17349
Anne Arundel County,Maryland,79.2914942778127,24,003,138458
Baltimore County,Maryland,79.2527847582288,24,005,204449
Calvert County,Maryland,79.4554967381292,24,009,23573
Caroline County,Maryland,76.5093276935924,24,011,8457
Carroll County,Maryland,79.1879791078151,24,013,44526
Cecil County,Maryland,76.8974416036668,24,015,26555
Charles County,Maryland,78.8484376852968,24,017,37777
Dorchester County,Maryland,77.1944522998262,24,019,9199
Frederick County,Maryland,80.515199753405,24,021,62940
Garrett County,Maryland,78.4681664960569,24,023,8314
Harford County,Maryland,79.4004421200806,24,025,66487
Howard County,Maryland,82.9078989490109,24,027,78834
Kent County,Maryland,78.9195445267975,24,029,4751
Queen Anne's County,Maryland,80.0423430062891,24,035,13111
Saint Mary's County,Maryland,79.075245733227,24,037,28038
Somerset County,Maryland,76.6991397409306,24,039,4979
Talbot County,Maryland,80.5789166758647,24,041,10866
Washington County,Maryland,77.6451814895506,24,043,37646
Wicomico County,Maryland,77.3510429506559,24,045,24644
Worcester County,Maryland,79.2493172038924,24,047,13452
Baltimore City,Maryland,73.2292322446034,24,510,125055
Montgomery County,Maryland,81.778509174526,24,031,248311
Prince George's County,Maryland,81.778509174526,24,033,200498
Barnstable County,Massachusetts,80.1965547995196,25,001,59553
Berkshire County,Massachusetts,79.7265520198495,25,003,32794
Bristol County,Massachusetts,79.0183324043158,25,005,138396
Dukes County,Massachusetts,81.7078832113145,25,007,3879
Essex County,Massachusetts,80.7237184764972,25,009,189950
Franklin County,Massachusetts,80.1203907940027,25,011,18339
Hampden County,Massachusetts,79.0188152157318,25,013,115839
Hampshire County,Massachusetts,81.0923158484751,25,015,34661
Middlesex County,Massachusetts,81.9108492433002,25,017,371061
Nantucket County,Massachusetts,81.7078050733029,25,019,2462
Norfolk County,Massachusetts,81.5334703657443,25,021,169375
Plymouth County,Massachusetts,79.747039604143,25,023,127961
Suffolk County,Massachusetts,80.3923332227641,25,025,141599
Worcester County,Massachusetts,79.6265252121795,25,027,201213
Alcona County,Michigan,77.232643823287,26,001,3188
Alger County,Michigan,79.191950439696,26,003,2246
Allegan County,Michigan,79.0451132538204,26,005,30856
Alpena County,Michigan,77.8400356119044,26,007,8201
Antrim County,Michigan,79.7569444956983,26,009,6805
Arenac County,Michigan,76.7022141671767,26,011,4411
Baraga County,Michigan,77.5411003757185,26,013,2062
Barry County,Michigan,79.3603605920742,26,015,16159
Bay County,Michigan,77.7689446509833,26,017,28710
Benzie County,Michigan,79.0610608610827,26,019,5180
Berrien County,Michigan,77.8083413680861,26,021,39861
Branch County,Michigan,77.4105388524582,26,023,11054
Calhoun County,Michigan,76.5469205430941,26,025,34681
Cass County,Michigan,78.0065452579678,26,027,13830
Charlevoix County,Michigan,79.6641650920782,26,029,7394
Cheboygan County,Michigan,78.6359824803649,26,031,7623
Chippewa County,Michigan,78.9290529280073,26,033,9110
Clare County,Michigan,75.9169316481592,26,035,8468
Clinton County,Michigan,80.7295001390418,26,037,20039
Crawford County,Michigan,77.3768626316197,26,039,3880
Delta County,Michigan,79.1216687217672,26,041,10393
Dickinson County,Michigan,79.1596195843726,26,043,7672
Eaton County,Michigan,79.2842268513439,26,045,28707
Emmet County,Michigan,79.8325749070944,26,047,9190
Genesee County,Michigan,75.871433389035,26,049,107022
Gladwin County,Michigan,77.1177609623929,26,051,7522
Gogebic County,Michigan,78.4161601534691,26,053,4134
Grand Traverse County,Michigan,80.0734230563564,26,055,22743
Gratiot County,Michigan,78.0333213773853,26,057,10158
Hillsdale County,Michigan,78.0345521531041,26,059,12378
Houghton County,Michigan,78.6983101031989,26,061,8147
Huron County,Michigan,77.7343252433863,26,063,9084
Ingham County,Michigan,78.692688052455,26,065,61908
Ionia County,Michigan,78.4192201017544,26,067,15764
Iosco County,Michigan,76.3822237698863,26,069,7026
Iron County,Michigan,78.6216431887019,26,071,3143
Isabella County,Michigan,78.9815512217518,26,073,13689
Jackson County,Michigan,77.4545367297872,26,075,40593
Kalamazoo County,Michigan,79.034797592106,26,077,60345
Kalkaska County,Michigan,76.9241172096368,26,079,4461
Kent County,Michigan,79.9618777397883,26,081,154002
Keweenaw County,Michigan,79.8920053117366,26,083,610
Lake County,Michigan,76.8016504782554,26,085,2494
Lapeer County,Michigan,78.1884149038736,26,087,24617
Leelanau County,Michigan,82.6081564923572,26,089,6354
Lenawee County,Michigan,78.2154646617536,26,091,25552
Livingston County,Michigan,80.0403230836218,26,093,51009
Luce County,Michigan,78.2060419440142,26,095,1552
Mackinac County,Michigan,78.3550070866354,26,097,3180
Macomb County,Michigan,78.1189465206933,26,099,222460
Manistee County,Michigan,78.2976428774991,26,101,6857
Marquette County,Michigan,78.9878206187535,26,103,15917
Mason County,Michigan,78.2786452222188,26,105,8328
Mecosta County,Michigan,78.973144674433,26,107,10126
Menominee County,Michigan,79.3957239836576,26,109,6981
Midland County,Michigan,80.4424435597075,26,111,22837
Missaukee County,Michigan,78.111981166613,26,113,4111
Monroe County,Michigan,78.0061291678267,26,115,41178
Montcalm County,Michigan,77.8442736522871,26,117,16596
Montmorency County,Michigan,76.5385910484927,26,119,2713
Muskegon County,Michigan,77.4857657825946,26,121,44699
Newaygo County,Michigan,77.8376258381091,26,123,12861
Oakland County,Michigan,79.9704000135255,26,125,320311
Oceana County,Michigan,78.7169665240827,26,127,6838
Ogemaw County,Michigan,75.9466445242225,26,129,5852
Ontonagon County,Michigan,77.606106463101,26,131,1927
Osceola County,Michigan,78.1139206887283,26,133,6324
Oscoda County,Michigan,76.1066798993731,26,135,2457
Otsego County,Michigan,78.1720053597639,26,137,6629
Ottawa County,Michigan,81.7481859404675,26,139,69937
Presque Isle County,Michigan,78.9023306408073,26,141,4005
Roscommon County,Michigan,76.3625453540767,26,143,7164
Saginaw County,Michigan,77.5549454841448,26,145,49816
Saint Clair County,Michigan,77.1353069379292,26,147,43959
Saint Joseph County,Michigan,77.0627391082849,26,149,15645
Sanilac County,Michigan,77.8319462255249,26,151,10746
Schoolcraft County,Michigan,78.284580148611,26,153,2258
Shiawassee County,Michigan,77.3807570811903,26,155,19544
Tuscola County,Michigan,77.8167341586458,26,157,14959
Van Buren County,Michigan,77.576879011137,26,159,19770
Washtenaw County,Michigan,81.0325940468311,26,161,78436
Wayne County,Michigan,75.5139276270401,26,163,422905
Wexford County,Michigan,77.3453703900115,26,165,8590
Aitkin County,Minnesota,79.5321372193417,27,001,4963
Anoka County,Minnesota,81.2331771025642,27,003,87961
Becker County,Minnesota,78.5089241417585,27,005,9287
Beltrami County,Minnesota,77.7818383031021,27,007,11033
Benton County,Minnesota,79.303806652063,27,009,9990
Big Stone County,Minnesota,79.6039824492005,27,011,1580
Blue Earth County,Minnesota,80.7700312652787,27,013,14184
Brown County,Minnesota,80.9504130508328,27,015,6770
Carlton County,Minnesota,78.0805915048272,27,017,9210
Carver County,Minnesota,82.6983907822821,27,019,25455
Cass County,Minnesota,78.3124561847024,27,021,8923
Chippewa County,Minnesota,79.9780877929755,27,023,3263
Chisago County,Minnesota,80.3532424118193,27,025,14248
Clay County,Minnesota,79.9829373887786,27,027,14801
Clearwater County,Minnesota,77.8292943879043,27,029,2492
Cook County,Minnesota,82.1573473074188,27,031,1716
Cottonwood County,Minnesota,80.6179254382194,27,033,3224
Crow Wing County,Minnesota,79.8448020618496,27,035,18056
Dakota County,Minnesota,81.8907790040662,27,037,107517
Dodge County,Minnesota,81.41450441749,27,039,5404
Douglas County,Minnesota,80.8085300691243,27,041,10448
Faribault County,Minnesota,79.7911776118583,27,043,4167
Fillmore County,Minnesota,81.0054804154047,27,045,5746
Freeborn County,Minnesota,80.4779340560174,27,047,8385
Goodhue County,Minnesota,80.1953694996923,27,049,12610
Grant County,Minnesota,80.0281439545122,27,051,1728
Hennepin County,Minnesota,81.0298031323874,27,053,279427
Houston County,Minnesota,81.6082345258011,27,055,5424
Hubbard County,Minnesota,80.4728203785905,27,057,5938
Isanti County,Minnesota,79.9406866674154,27,059,9954
Itasca County,Minnesota,78.669074264912,27,061,12989
Jackson County,Minnesota,81.5872223169032,27,063,3032
Kanabec County,Minnesota,79.5974956619212,27,065,4258
Kandiyohi County,Minnesota,81.2153442718842,27,067,11596
Kittson County,Minnesota,78.5861624830687,27,069,1206
Koochiching County,Minnesota,78.8220382947085,27,071,3673
Lac qui Parle County,Minnesota,81.2432831621117,27,073,2105
Lake County,Minnesota,79.2523138986229,27,075,3303
Lake of the Woods County,Minnesota,78.7160227923041,27,077,1090
Le Sueur County,Minnesota,81.1179783684023,27,079,7786
Lincoln County,Minnesota,80.3415582911766,27,081,1615
Lyon County,Minnesota,80.6321443349275,27,083,6292
McLeod County,Minnesota,80.9532073385298,27,085,10098
Mahnomen County,Minnesota,75.8916419808205,27,087,1405
Marshall County,Minnesota,82.0016950783227,27,089,2663
Martin County,Minnesota,80.576048460215,27,091,5712
Meeker County,Minnesota,80.5878803054063,27,093,6528
Mille Lacs County,Minnesota,77.7152036977397,27,095,6913
Morrison County,Minnesota,79.9239988268322,27,097,9032
Mower County,Minnesota,81.26747019387,27,099,10076
Murray County,Minnesota,81.406687560793,27,101,2496
Nicollet County,Minnesota,82.0762661695805,27,103,8259
Nobles County,Minnesota,81.494614384102,27,105,5658
Norman County,Minnesota,77.5796512253933,27,107,1735
Olmsted County,Minnesota,82.3073920749751,27,109,37863
Otter Tail County,Minnesota,80.2582911522868,27,111,16549
Pennington County,Minnesota,79.2265393910315,27,113,3529
Pine County,Minnesota,79.0565074657375,27,115,7745
Pipestone County,Minnesota,80.094821648599,27,117,2618
Polk County,Minnesota,78.5803876798228,27,119,8343
Pope County,Minnesota,80.7949264617652,27,121,3176
Ramsey County,Minnesota,80.0725227453739,27,123,119801
Red Lake County,Minnesota,79.6394916588584,27,125,1118
Redwood County,Minnesota,79.6597322578671,27,127,4183
Renville County,Minnesota,79.2624435805548,27,129,4282
Rice County,Minnesota,81.0048934494323,27,131,15595
Rock County,Minnesota,79.4489991733243,27,133,2724
Roseau County,Minnesota,79.7561597318083,27,135,4448
Saint Louis County,Minnesota,78.7551052986631,27,137,50162
Scott County,Minnesota,81.9644791343168,27,139,34831
Sherburne County,Minnesota,80.6685001677233,27,141,22864
Sibley County,Minnesota,80.830933173093,27,143,4021
Stearns County,Minnesota,82.2221346718519,27,145,37197
Steele County,Minnesota,81.7438945249346,27,147,9837
Stevens County,Minnesota,82.3283986919135,27,149,2226
Swift County,Minnesota,80.5947597209952,27,151,2719
Todd County,Minnesota,81.0950896707223,27,153,6837
Traverse County,Minnesota,79.8922219509277,27,155,946
Wabasha County,Minnesota,81.9654827628992,27,157,6150
Wadena County,Minnesota,77.3546787315729,27,159,3756
Waseca County,Minnesota,81.2288284084887,27,161,5027
Washington County,Minnesota,81.8111233262289,27,163,65270
Watonwan County,Minnesota,80.5410537119217,27,165,3025
Wilkin County,Minnesota,78.4609388280728,27,167,1757
Winona County,Minnesota,80.8992283877661,27,169,11389
Wright County,Minnesota,81.0980437860864,27,171,34144
Yellow Medicine County,Minnesota,80.2711192164332,27,173,2856
Adams County,Mississippi,73.7096770182921,28,001,7127
Alcorn County,Mississippi,73.8843093434408,28,003,9992
Amite County,Mississippi,75.8130325040975,28,005,3246
Attala County,Mississippi,73.4950713616207,28,007,4806
Benton County,Mississippi,74.3535004507145,28,009,2123
Bolivar County,Mississippi,71.2852921107636,28,011,7881
Calhoun County,Mississippi,74.5596283864905,28,013,3889
Carroll County,Mississippi,76.554041105066,28,015,2781
Chickasaw County,Mississippi,75.0523026605695,28,017,4520
Choctaw County,Mississippi,75.6394915860441,28,019,2267
Claiborne County,Mississippi,72.5378593135743,28,021,1978
Clarke County,Mississippi,74.2640996096485,28,023,4600
Clay County,Mississippi,75.0084424862449,28,025,5699
Coahoma County,Mississippi,71.1599470778584,28,027,6470
Copiah County,Mississippi,74.2170965152947,28,029,6698
Covington County,Mississippi,72.8609408069449,28,031,4813
DeSoto County,Mississippi,76.9938492774406,28,033,44020
Forrest County,Mississippi,74.2382036116112,28,035,17200
Franklin County,Mississippi,74.9117542966855,28,037,2413
George County,Mississippi,72.8761951777021,28,039,5885
Greene County,Mississippi,74.8202521425028,28,041,3055
Grenada County,Mississippi,71.7246698594509,28,043,5164
Hancock County,Mississippi,76.4391713817129,28,045,12795
Harrison County,Mississippi,75.0046378225847,28,047,47656
Hinds County,Mississippi,75.2490413872811,28,049,57415
Holmes County,Mississippi,71.8812157038921,28,051,4317
Humphreys County,Mississippi,71.8485982327311,28,053,2016
Issaquena County,Mississippi,74.5036532702353,28,055,295
Itawamba County,Mississippi,74.3035127389377,28,057,6426
Jackson County,Mississippi,75.6916301336342,28,059,35024
Jasper County,Mississippi,74.7692902338666,28,061,4903
Jefferson County,Mississippi,73.5514296610931,28,063,1671
Jefferson Davis County,Mississippi,73.3064821274409,28,065,3171
Jones County,Mississippi,74.9196368354135,28,067,17973
Kemper County,Mississippi,76.5706009911457,28,069,2283
Lafayette County,Mississippi,76.8649236093089,28,071,9313
Lamar County,Mississippi,78.395552524777,28,073,15165
Lauderdale County,Mississippi,74.446148203756,28,075,20146
Lawrence County,Mississippi,73.2268612697849,28,077,3483
Leake County,Mississippi,73.9410684452009,28,079,5828
Lee County,Mississippi,74.4708444470975,28,081,22676
Leflore County,Mississippi,71.9274529257523,28,083,7043
Lincoln County,Mississippi,73.7104220272599,28,085,9817
Lowndes County,Mississippi,75.6699529057829,28,087,15132
Madison County,Mississippi,75.235237532532,28,089,25414
Marion County,Mississippi,72.4339600093061,28,091,7050
Marshall County,Mississippi,73.9836973831274,28,093,9232
Monroe County,Mississippi,75.2480044639617,28,095,10209
Montgomery County,Mississippi,73.0790075202276,28,097,2896
Neshoba County,Mississippi,72.1783764560039,28,099,7619
Newton County,Mississippi,73.9120954277098,28,101,6091
Noxubee County,Mississippi,74.7331689137245,28,103,3034
Oktibbeha County,Mississippi,77.9002782914071,28,105,9746
Panola County,Mississippi,72.9420133757285,28,107,7930
Pearl River County,Mississippi,74.3372457132276,28,109,14958
Perry County,Mississippi,73.900865559261,28,111,3331
Pike County,Mississippi,72.7096266883724,28,113,9712
Pontotoc County,Mississippi,76.4531424349025,28,115,7137
Prentiss County,Mississippi,74.8996721928906,28,117,6872
Quitman County,Mississippi,71.09098253979,28,119,2086
Rankin County,Mississippi,78.3766359356396,28,121,38696
Scott County,Mississippi,73.9809897331833,28,123,7000
Sharkey County,Mississippi,72.8474114189884,28,125,1178
Simpson County,Mississippi,73.9497257698827,28,127,7006
Smith County,Mississippi,75.0837292155677,28,129,4663
Stone County,Mississippi,74.0454966772323,28,131,4294
Sunflower County,Mississippi,71.467317872054,28,133,5915
Tallahatchie County,Mississippi,73.4142883464796,28,135,3253
Tate County,Mississippi,74.9264338235102,28,137,7013
Tippah County,Mississippi,73.6533302203581,28,139,6280
Tishomingo County,Mississippi,73.2165859435877,28,141,5779
Tunica County,Mississippi,71.2821984054165,28,143,2341
Union County,Mississippi,75.8830324366929,28,145,7745
Walthall County,Mississippi,73.8990454504909,28,147,3581
Warren County,Mississippi,74.192526287596,28,149,12237
Washington County,Mississippi,71.5533710515355,28,151,12412
Wayne County,Mississippi,74.7085705921865,28,153,5561
Webster County,Mississippi,73.0604838660998,28,155,3050
Wilkinson County,Mississippi,72.3223478710573,28,157,2351
Winston County,Mississippi,74.6399795907165,28,159,5229
Yalobusha County,Mississippi,72.8963966399532,28,161,3270
Yazoo County,Mississippi,73.6226134896624,28,163,5937
Adair County,Missouri,77.8922475508622,29,001,5501
Andrew County,Missouri,78.8818916940751,29,003,4687
Atchison County,Missouri,77.8502514310176,29,005,1524
Audrain County,Missouri,76.8185806422326,29,007,6430
Barry County,Missouri,76.0425108716089,29,009,9496
Barton County,Missouri,77.3502669855083,29,011,3650
Bates County,Missouri,76.1164890516223,29,013,4529
Benton County,Missouri,75.995992704134,29,015,5756
Bollinger County,Missouri,76.364414811417,29,017,3337
Boone County,Missouri,80.1017852827957,29,019,37372
Buchanan County,Missouri,76.2145288375848,29,021,21256
Butler County,Missouri,73.8710180644632,29,023,11271
Caldwell County,Missouri,77.0571815065876,29,025,2667
Callaway County,Missouri,77.6940654993037,29,027,11233
Camden County,Missouri,78.9373527613186,29,029,12558
Cape Girardeau County,Missouri,77.9755454840591,29,031,19274
Carroll County,Missouri,76.7741758234777,29,033,2474
Carter County,Missouri,73.5103690317366,29,035,1521
Cass County,Missouri,78.3897118609715,29,037,27627
Cedar County,Missouri,75.7058108655114,29,039,3816
Chariton County,Missouri,78.4422212795068,29,041,1961
Christian County,Missouri,79.262299390096,29,043,22601
Clark County,Missouri,77.1176927124252,29,045,1784
Clay County,Missouri,79.294930939216,29,047,59138
Clinton County,Missouri,76.3607278296839,29,049,5806
Cole County,Missouri,78.9344554922392,29,051,19243
Cooper County,Missouri,77.6143801009652,29,053,4635
Crawford County,Missouri,75.6648169357345,29,055,6421
Dade County,Missouri,76.543292068581,29,057,2177
Dallas County,Missouri,77.0100043500477,29,059,4804
Daviess County,Missouri,77.2053583284683,29,061,2258
DeKalb County,Missouri,77.8075121411642,29,063,2531
Dent County,Missouri,75.9251129490697,29,065,4217
Douglas County,Missouri,76.8635747414218,29,067,3648
Dunklin County,Missouri,72.1814991610531,29,069,8369
Franklin County,Missouri,77.1705684387495,29,071,27726
Gasconade County,Missouri,76.8930469205998,29,073,4103
Gentry County,Missouri,77.7594705117328,29,075,1871
Greene County,Missouri,77.709167833296,29,077,69461
Grundy County,Missouri,77.1775079598003,29,079,2692
Harrison County,Missouri,77.3207512224159,29,081,2319
Henry County,Missouri,75.5233705197824,29,083,6154
Hickory County,Missouri,76.8978202729459,29,085,2826
Holt County,Missouri,79.0189600561639,29,087,1473
Howard County,Missouri,78.3717938748956,29,089,2478
Howell County,Missouri,75.1315550392539,29,091,10883
Iron County,Missouri,73.5491731559083,29,093,2817
Jackson County,Missouri,77.0319912299604,29,095,164397
Jasper County,Missouri,76.0950353998247,29,097,29632
Jefferson County,Missouri,76.4139177015055,29,099,59036
Johnson County,Missouri,77.964219827097,29,101,13189
Knox County,Missouri,77.1314348140698,29,103,1121
Laclede County,Missouri,75.8606519731962,29,105,10042
Lafayette County,Missouri,77.2893016530808,29,107,9248
Lawrence County,Missouri,76.386599752678,29,109,10280
Lewis County,Missouri,77.0852411934756,29,111,2692
Lincoln County,Missouri,76.8930197244285,29,113,13476
Linn County,Missouri,76.1966416647027,29,115,3173
Livingston County,Missouri,77.396837516058,29,117,3684
McDonald County,Missouri,74.7139706763531,29,119,5687
Macon County,Missouri,77.2217950126212,29,121,4045
Madison County,Missouri,74.1773599264903,29,123,3264
Maries County,Missouri,77.3136550978535,29,125,2601
Marion County,Missouri,76.9657091475602,29,127,7669
Mercer County,Missouri,78.0790032972874,29,129,1077
Miller County,Missouri,76.6418300823123,29,131,6732
Mississippi County,Missouri,73.2759894323575,29,133,3338
Moniteau County,Missouri,78.0683375504993,29,135,3822
Monroe County,Missouri,78.6293971094876,29,137,2294
Montgomery County,Missouri,76.0629568053237,29,139,3524
Morgan County,Missouri,75.5170516341565,29,141,5514
New Madrid County,Missouri,73.2247308394097,29,143,5066
Newton County,Missouri,76.3118404051647,29,145,15801
Nodaway County,Missouri,79.1494768886903,29,147,4605
Oregon County,Missouri,75.5439244779616,29,149,2910
Osage County,Missouri,78.7613739367206,29,151,3800
Ozark County,Missouri,76.0374303425913,29,153,2983
Pemiscot County,Missouri,71.602432757941,29,155,4362
Perry County,Missouri,78.3040011882363,29,157,5305
Pettis County,Missouri,77.3609505824366,29,159,10755
Phelps County,Missouri,76.7816285996013,29,161,10685
Pike County,Missouri,76.7860305884,29,163,4524
Platte County,Missouri,80.5680882806597,29,165,24719
Polk County,Missouri,76.4945970406997,29,167,8347
Pulaski County,Missouri,76.62734516113,29,169,10241
Putnam County,Missouri,77.1462878892274,29,171,1425
Ralls County,Missouri,78.9613788604489,29,173,2988
Randolph County,Missouri,75.9813782464511,29,175,5977
Ray County,Missouri,76.3474958129826,29,177,6306
Reynolds County,Missouri,74.60584610024,29,179,1785
Ripley County,Missouri,73.651562347727,29,181,3892
Saint Charles County,Missouri,80.4844402825731,29,183,98782
Saint Clair County,Missouri,76.0575144894027,29,185,2736
Sainte Genevieve County,Missouri,77.9490267952019,29,186,4998
Saint Francois County,Missouri,74.527849633584,29,187,16013
Saint Louis County,Missouri,79.0243067011445,29,189,263717
Saline County,Missouri,77.3136420184193,29,195,5764
Schuyler County,Missouri,77.6425170118486,29,197,1190
Scotland County,Missouri,77.6818920632925,29,199,1244
Scott County,Missouri,75.3058219810281,29,201,10796
Shannon County,Missouri,76.0599486371675,29,203,2281
Shelby County,Missouri,77.3150899709162,29,205,1639
Stoddard County,Missouri,75.4968841693476,29,207,8210
Stone County,Missouri,78.0827232942743,29,209,9596
Sullivan County,Missouri,76.6387615523966,29,211,1751
Taney County,Missouri,77.4857807163644,29,213,13618
Texas County,Missouri,76.8790657995785,29,215,6535
Vernon County,Missouri,75.7161564966682,29,217,5238
Warren County,Missouri,78.4477143980754,29,219,9085
Washington County,Missouri,73.7067408080698,29,221,6515
Wayne County,Missouri,74.3813784722428,29,223,3831
Webster County,Missouri,77.6692266010509,29,225,9512
Worth County,Missouri,78.1849730614201,29,227,613
Wright County,Missouri,75.3239867370217,29,229,5071
