County,State,mean_life_expectancy,State_FIPS,County_FIPS,Gini Index
Breathitt County,Kentucky,69.6923652540017,21,025,0.5253
Breckinridge County,Kentucky,75.5039007595766,21,027,0.425
Bullitt County,Kentucky,77.9749030454976,21,029,0.3863
Butler County,Kentucky,74.7488522772366,21,031,0.4487
Caldwell County,Kentucky,74.9457214529365,21,033,0.5086
Calloway County,Kentucky,76.8995907993517,21,035,0.4863
Campbell County,Kentucky,77.2560427418117,21,037,0.4587
Carlisle County,Kentucky,74.9235712650983,21,039,0.4914
Carroll County,Kentucky,72.0946640299241,21,041,0.4793
Carter County,Kentucky,73.5163575301331,21,043,0.4846
Casey County,Kentucky,74.7686633409923,21,045,0.4523
Christian County,Kentucky,75.0171460435278,21,047,0.4557
Clark County,Kentucky,74.4777614642088,21,049,0.4439
Clay County,Kentucky,70.7321889850072,21,051,0.4947
Clinton County,Kentucky,73.6875606395771,21,053,0.5176
Crittenden County,Kentucky,74.3923488897413,21,055,0.4595
Cumberland County,Kentucky,73.5245097913365,21,057,0.4672
Daviess County,Kentucky,76.8030154557796,21,059,0.465
Edmonson County,Kentucky,76.2546970777081,21,061,0.4268
Elliott County,Kentucky,75.5252458821291,21,063,0.4495
Estill County,Kentucky,71.8915152316797,21,065,0.4767
Fayette County,Kentucky,78.3056607963452,21,067,0.4947
Fleming County,Kentucky,73.3968448597917,21,069,0.4652
Floyd County,Kentucky,70.5067377854777,21,071,0.5007
Franklin County,Kentucky,75.9784683998491,21,073,0.3896
Fulton County,Kentucky,72.1290632303236,21,075,0.4807
Gallatin County,Kentucky,72.3627867989318,21,077,0.3958
Garrard County,Kentucky,77.0268146496076,21,079,0.4325
Grant County,Kentucky,74.0784486089673,21,081,0.4178
Graves County,Kentucky,75.2212962872985,21,083,0.4691
Grayson County,Kentucky,73.5838497682571,21,085,0.447
Green County,Kentucky,75.4570922012452,21,087,0.5065
Greenup County,Kentucky,74.4681629540952,21,089,0.4585
Hancock County,Kentucky,76.1177280025307,21,091,0.3713
Hardin County,Kentucky,76.8806055253,21,093,0.4393
Harlan County,Kentucky,70.1829620056241,21,095,0.4803
Harrison County,Kentucky,74.1150399694842,21,097,0.4305
Hart County,Kentucky,74.5791272143676,21,099,0.4621
Henderson County,Kentucky,75.7616232983059,21,101,0.462
Henry County,Kentucky,74.5853555446395,21,103,0.4308
Hickman County,Kentucky,76.5400995829902,21,105,0.4824
Hopkins County,Kentucky,74.1493582318301,21,107,0.4491
Jackson County,Kentucky,72.6883737134089,21,109,0.4579
Jefferson County,Kentucky,75.9273173117018,21,111,0.477
Jessamine County,Kentucky,77.1563208663896,21,113,0.4942
Johnson County,Kentucky,72.3365503931861,21,115,0.4966
Kenton County,Kentucky,76.027457636249,21,117,0.4485
Knott County,Kentucky,71.8883326368934,21,119,0.4677
Knox County,Kentucky,72.2549273620378,21,121,0.5115
Larue County,Kentucky,75.1954631164458,21,123,0.4218
Laurel County,Kentucky,74.5400362283307,21,125,0.469
Lawrence County,Kentucky,71.9197908196094,21,127,0.501
Lee County,Kentucky,70.8010155115667,21,129,0.5154
Leslie County,Kentucky,70.097046370718,21,131,0.4809
Letcher County,Kentucky,71.0668650787479,21,133,0.4967
Lewis County,Kentucky,72.7980910954592,21,135,0.5111
Lincoln County,Kentucky,74.3457437861024,21,137,0.4369
Livingston County,Kentucky,74.7966975032034,21,139,0.4905
Logan County,Kentucky,75.2742142663682,21,141,0.444
Lyon County,Kentucky,76.2882315873942,21,143,0.4459
McCracken County,Kentucky,76.1029074008525,21,145,0.531
McCreary County,Kentucky,71.6521491407747,21,147,0.5039
McLean County,Kentucky,74.7879177357449,21,149,0.4201
Madison County,Kentucky,76.4862686844754,21,151,0.4587
Magoffin County,Kentucky,71.8016031585428,21,153,0.4943
Marion County,Kentucky,75.4190476941102,21,155,0.4454
Marshall County,Kentucky,75.5619423111985,21,157,0.4372
Martin County,Kentucky,71.9150578586274,21,159,0.4491
Mason County,Kentucky,73.6452673834079,21,161,0.5079
Meade County,Kentucky,76.3949805276996,21,163,0.414
Menifee County,Kentucky,73.4932060981181,21,165,0.4163
Mercer County,Kentucky,74.7522019786251,21,167,0.4312
Metcalfe County,Kentucky,74.0279855691165,21,169,0.4517
Monroe County,Kentucky,73.0437160061953,21,171,0.5282
Montgomery County,Kentucky,74.4194632855728,21,173,0.439
Morgan County,Kentucky,75.0902484538029,21,175,0.4619
Muhlenberg County,Kentucky,74.5297861807797,21,177,0.4299
Nelson County,Kentucky,76.1955704737683,21,179,0.4828
Nicholas County,Kentucky,72.0776626870447,21,181,0.4552
Ohio County,Kentucky,75.2091186525169,21,183,0.4957
Oldham County,Kentucky,79.4442977996756,21,185,0.4321
Owen County,Kentucky,75.030139647165,21,187,0.466
Owsley County,Kentucky,69.5005658766067,21,189,0.5419
Pendleton County,Kentucky,73.9271950191437,21,191,0.4022
Perry County,Kentucky,68.5950589524101,21,193,0.5073
Pike County,Kentucky,72.2221028103304,21,195,0.509
Powell County,Kentucky,70.264774826219,21,197,0.4515
Pulaski County,Kentucky,74.0869018121799,21,199,0.4918
Robertson County,Kentucky,73.905956380369,21,201,0.4812
Rockcastle County,Kentucky,73.6895742319247,21,203,0.4525
Rowan County,Kentucky,75.0621615841078,21,205,0.4793
Russell County,Kentucky,74.0583991272102,21,207,0.4376
Scott County,Kentucky,77.0578608341765,21,209,0.4154
Shelby County,Kentucky,78.1275978321145,21,211,0.4588
Simpson County,Kentucky,74.7549531135287,21,213,0.4316
Spencer County,Kentucky,77.5179289997228,21,215,0.3887
Taylor County,Kentucky,75.3601859439393,21,217,0.4751
Todd County,Kentucky,75.1614355160186,21,219,0.4927
Trigg County,Kentucky,76.1255211762227,21,221,0.4175
Trimble County,Kentucky,74.3218160641708,21,223,0.4569
Union County,Kentucky,74.1560749971594,21,225,0.4204
Warren County,Kentucky,77.0822746174413,21,227,0.4769
Washington County,Kentucky,76.3213046835706,21,229,0.4261
Wayne County,Kentucky,75.6760604360652,21,231,0.4693
Webster County,Kentucky,74.1814020209668,21,233,0.4602
Whitley County,Kentucky,71.2698456378294,21,235,0.493
Wolfe County,Kentucky,69.9579616611335,21,237,0.4718
Woodford County,Kentucky,77.5663983847821,21,239,0.4313
Acadia Parish,Louisiana,74.2374690765668,22,001,0.4787
Allen Parish,Louisiana,75.3576300902955,22,003,0.4686
Ascension Parish,Louisiana,78.5430133986351,22,005,0.4212
Assumption Parish,Louisiana,76.4584262664778,22,007,0.5025
Avoyelles Parish,Louisiana,73.5929946350685,22,009,0.5055
Beauregard Parish,Louisiana,75.0118473629709,22,011,0.4683
Bienville Parish,Louisiana,73.4658442982242,22,013,0.5024
Bossier Parish,Louisiana,77.1737804421912,22,015,0.4399
Caddo Parish,Louisiana,74.4343873610733,22,017,0.5192
Calcasieu Parish,Louisiana,74.8138514704719,22,019,0.4663
Caldwell Parish,Louisiana,73.5634620664361,22,021,0.5328
Cameron Parish,Louisiana,78.7204496618899,22,023,0.4234
Catahoula Parish,Louisiana,72.6069954756073,22,025,0.4745
Claiborne Parish,Louisiana,75.2852998498214,22,027,0.5074
Concordia Parish,Louisiana,73.084841039164,22,029,0.5174
De Soto Parish,Louisiana,74.9813528797674,22,031,0.496
East Baton Rouge Parish,Louisiana,75.7265769602492,22,033,0.502
East Carroll Parish,Louisiana,71.4224446112501,22,035,0.6647
East Feliciana Parish,Louisiana,72.7988506306731,22,037,0.4508
Evangeline Parish,Louisiana,72.9739119809416,22,039,0.483
Franklin Parish,Louisiana,73.3810317158684,22,041,0.4891
Grant Parish,Louisiana,74.5758455425704,22,043,0.4357
Iberia Parish,Louisiana,74.4875079970132,22,045,0.4588
Iberville Parish,Louisiana,75.0237865077097,22,047,0.4686
Jackson Parish,Louisiana,75.2204600711673,22,049,0.4806
Jefferson Parish,Louisiana,76.9306276729966,22,051,0.4698
Jefferson Davis Parish,Louisiana,73.8250226169025,22,053,0.4974
Lafayette Parish,Louisiana,78.1877088949019,22,055,0.4883
Lafourche Parish,Louisiana,76.7169946489899,22,057,0.4605
LaSalle Parish,Louisiana,74.4875865077699,22,059,0.4774
Lincoln Parish,Louisiana,77.0013142033537,22,061,0.5385
Livingston Parish,Louisiana,76.1361283280716,22,063,0.4258
Madison Parish,Louisiana,71.8103239938965,22,065,0.5051
Morehouse Parish,Louisiana,71.9408330936324,22,067,0.5129
Natchitoches Parish,Louisiana,74.4221326167171,22,069,0.5486
Orleans Parish,Louisiana,76.4125852798195,22,071,0.5706
Ouachita Parish,Louisiana,74.7482899458105,22,073,0.5067
Plaquemines Parish,Louisiana,77.3364475870756,22,075,0.4699
Pointe Coupee Parish,Louisiana,75.3866478868885,22,077,0.5055
Rapides Parish,Louisiana,74.0742227113822,22,079,0.4761
Red River Parish,Louisiana,73.8080158274226,22,081,0.5457
Richland Parish,Louisiana,73.7983852113173,22,083,0.4893
Sabine Parish,Louisiana,75.0872074078413,22,085,0.4888
Saint Bernard Parish,Louisiana,74.7634607561546,22,087,0.4376
Saint Charles Parish,Louisiana,77.149914262291,22,089,0.4316
Saint Helena Parish,Louisiana,74.4058903874749,22,091,0.5066
Saint James Parish,Louisiana,76.6292949152734,22,093,0.4477
Saint John the Baptist Parish,Louisiana,74.7420067398421,22,095,0.4534
Saint Landry Parish,Louisiana,72.5582445918083,22,097,0.5146
Saint Martin Parish,Louisiana,75.6582768988834,22,099,0.4643
Saint Mary Parish,Louisiana,74.6979387069236,22,101,0.4598
Saint Tammany Parish,Louisiana,77.9891917561906,22,103,0.4642
Tangipahoa Parish,Louisiana,74.4883905166465,22,105,0.4627
Tensas Parish,Louisiana,74.1408449806299,22,107,0.4785
Terrebonne Parish,Louisiana,75.3890657009195,22,109,0.4691
Union Parish,Louisiana,75.0191779391603,22,111,0.4849
Vermilion Parish,Louisiana,76.4859398348319,22,113,0.4433
Vernon Parish,Louisiana,74.7631474932933,22,115,0.4419
Washington Parish,Louisiana,72.1892319345592,22,117,0.4773
Webster Parish,Louisiana,73.7800215682793,22,119,0.4666
West Baton Rouge Parish,Louisiana,76.6957666107993,22,121,0.4356
West Carroll Parish,Louisiana,74.4128112692759,22,123,0.5079
West Feliciana Parish,Louisiana,77.1267269093979,22,125,0.4625
Winn Parish,Louisiana,74.6263324594822,22,127,0.4845
Androscoggin County,Maine,77.227413111427,23,001,0.4252
Aroostook County,Maine,78.1097563691301,23,003,0.4598
Cumberland County,Maine,80.1269192895858,23,005,0.4543
Franklin County,Maine,78.1992406369323,23,007,0.4309
Hancock County,Maine,79.2214452180516,23,009,0.4653
Kennebec County,Maine,78.118426949513,23,011,0.4372
Knox County,Maine,78.9067530119704,23,013,0.434
Lincoln County,Maine,79.6327859115047,23,015,0.4469
Oxford County,Maine,77.687485818222,23,017,0.4152
Penobscot County,Maine,77.6836135152514,23,019,0.454
Piscataquis County,Maine,76.7401908226944,23,021,0.4497
Sagadahoc County,Maine,79.9634726523186,23,023,0.4254
Somerset County,Maine,76.7150131594163,23,025,0.444
Waldo County,Maine,78.6679062892601,23,027,0.4431
Washington County,Maine,76.2553626192194,23,029,0.461
York County,Maine,79.249393425846,23,031,0.4328
Allegany County,Maryland,76.5733661716232,24,001,0.448
Anne Arundel County,Maryland,79.285879052322,24,003,0.4112
Baltimore County,Maryland,78.1976372950174,24,005,0.45
Calvert County,Maryland,79.4406240599686,24,009,0.3757
Caroline County,Maryland,76.2510708306,24,011,0.4331
Carroll County,Maryland,78.7894074095404,24,013,0.3992
Cecil County,Maryland,76.1014669674896,24,015,0.4066
Charles County,Maryland,78.7360523938115,24,017,0.3813
Dorchester County,Maryland,76.6446117697355,24,019,0.4789
Frederick County,Maryland,80.3050710677469,24,021,0.4067
Garrett County,Maryland,78.1458922842715,24,023,0.438
Harford County,Maryland,78.9733536224377,24,025,0.415
Howard County,Maryland,82.8881415166647,24,027,0.4038
Kent County,Maryland,78.6585393937502,24,029,0.483
Queen Anne's County,Maryland,79.6333018735887,24,035,0.4102
Saint Mary's County,Maryland,78.7722485044626,24,037,0.4007
Somerset County,Maryland,76.4275810931578,24,039,0.4553
Talbot County,Maryland,80.7854328358166,24,041,0.5266
Washington County,Maryland,77.2200820578121,24,043,0.4462
Wicomico County,Maryland,76.6534156211281,24,045,0.4368
Worcester County,Maryland,79.1655050208269,24,047,0.4559
Baltimore City,Maryland,72.8687197114292,24,510,0.513
Montgomery County,Maryland,82.0147655356268,24,031,0.4624
Prince George's County,Maryland,82.0147655356268,24,033,0.3988
Barnstable County,Massachusetts,79.5486728985916,25,001,0.4589
Berkshire County,Massachusetts,79.1041860504237,25,003,0.4645
Bristol County,Massachusetts,78.7193899375905,25,005,0.4563
Dukes County,Massachusetts,81.643896736778,25,007,0.502
Essex County,Massachusetts,80.1300489010008,25,009,0.484
Franklin County,Massachusetts,79.9226364698462,25,011,0.4533
Hampden County,Massachusetts,78.2325719750552,25,013,0.4704
Hampshire County,Massachusetts,81.0089269155899,25,015,0.4621
Middlesex County,Massachusetts,82.0668290655506,25,017,0.468
Nantucket County,Massachusetts,82.3003221048563,25,019,0.4775
Norfolk County,Massachusetts,81.5339176413057,25,021,0.4774
Plymouth County,Massachusetts,79.6071071992218,25,023,0.4494
Suffolk County,Massachusetts,81.2416550572911,25,025,0.5365
Worcester County,Massachusetts,79.2814452151284,25,027,0.4553
Alcona County,Michigan,77.0691991239645,26,001,0.4313
Alger County,Michigan,78.7603619478094,26,003,0.4146
Allegan County,Michigan,78.894665702009,26,005,0.4053
Alpena County,Michigan,77.6187307361867,26,007,0.4391
Antrim County,Michigan,79.9994351847678,26,009,0.4675
Arenac County,Michigan,76.3175540289312,26,011,0.4209
Baraga County,Michigan,77.0117475627134,26,013,0.4528
Barry County,Michigan,79.3436878908859,26,015,0.3916
Bay County,Michigan,77.1714701597205,26,017,0.4387
Benzie County,Michigan,79.5992770915506,26,019,0.4048
Berrien County,Michigan,77.7339539307769,26,021,0.4807
Branch County,Michigan,77.0664552805353,26,023,0.4117
Calhoun County,Michigan,76.056633033506,26,025,0.4435
Cass County,Michigan,78.2963001777212,26,027,0.4473
Charlevoix County,Michigan,79.8186811304017,26,029,0.47
Cheboygan County,Michigan,78.7858021538692,26,031,0.422
Chippewa County,Michigan,78.694562787545,26,033,0.4534
Clare County,Michigan,75.4157973607698,26,035,0.4513
Clinton County,Michigan,80.9216592959128,26,037,0.4221
Crawford County,Michigan,77.2695653620009,26,039,0.407
Delta County,Michigan,79.0072265381637,26,041,0.4378
Dickinson County,Michigan,79.3473706466935,26,043,0.4411
Eaton County,Michigan,79.2837461094022,26,045,0.4149
Emmet County,Michigan,79.6421709492206,26,047,0.4594
Genesee County,Michigan,75.626078257634,26,049,0.465
Gladwin County,Michigan,76.9433168407872,26,051,0.4407
Gogebic County,Michigan,78.6121848476206,26,053,0.487
Grand Traverse County,Michigan,80.3434411314672,26,055,0.4484
Gratiot County,Michigan,77.6426277600528,26,057,0.4575
Hillsdale County,Michigan,77.6821400058596,26,059,0.4344
Houghton County,Michigan,78.604903121109,26,061,0.4724
Huron County,Michigan,77.4515430906488,26,063,0.4335
Ingham County,Michigan,78.636528956864,26,065,0.4757
Ionia County,Michigan,78.5023786321523,26,067,0.395
Iosco County,Michigan,76.1177608769928,26,069,0.4217
Iron County,Michigan,77.9476301017222,26,071,0.4334
Isabella County,Michigan,79.0462920518984,26,073,0.4803
Jackson County,Michigan,77.0967569063161,26,075,0.4439
Kalamazoo County,Michigan,79.1600576383418,26,077,0.4673
Kalkaska County,Michigan,76.342931424073,26,079,0.4213
Kent County,Michigan,79.9446255509638,26,081,0.4578
Keweenaw County,Michigan,80.8377451599661,26,083,0.4421
Lake County,Michigan,77.0541048596169,26,085,0.4397
Lapeer County,Michigan,77.8583352911001,26,087,0.4135
Leelanau County,Michigan,82.7034325971356,26,089,0.4642
Lenawee County,Michigan,77.9168633781759,26,091,0.417
Livingston County,Michigan,80.6165994367722,26,093,0.402
Luce County,Michigan,78.326860911928,26,095,0.3926
Mackinac County,Michigan,78.360192923389,26,097,0.4406
Macomb County,Michigan,78.0593814957107,26,099,0.4255
Manistee County,Michigan,78.1900177845994,26,101,0.4408
Marquette County,Michigan,78.8421280009727,26,103,0.433
Mason County,Michigan,78.6304480545121,26,105,0.4694
Mecosta County,Michigan,78.6813392937907,26,107,0.4559
Menominee County,Michigan,78.9645942151638,26,109,0.4465
Midland County,Michigan,80.4348250351918,26,111,0.4743
Missaukee County,Michigan,77.8509403301605,26,113,0.4014
Monroe County,Michigan,77.8634366774627,26,115,0.4128
Montcalm County,Michigan,77.7294728848199,26,117,0.4196
Montmorency County,Michigan,76.4919101690427,26,119,0.3979
Muskegon County,Michigan,77.3048950618502,26,121,0.4367
Newaygo County,Michigan,77.905681702111,26,123,0.4397
Oakland County,Michigan,80.3798217581484,26,125,0.4687
Oceana County,Michigan,78.7667167960829,26,127,0.4224
Ogemaw County,Michigan,75.6007539782959,26,129,0.4143
Ontonagon County,Michigan,77.6831272375274,26,131,0.4096
Osceola County,Michigan,78.1020584445681,26,133,0.43
Oscoda County,Michigan,75.8666627474416,26,135,0.4396
Otsego County,Michigan,78.2468411985439,26,137,0.4143
Ottawa County,Michigan,81.7148713062141,26,139,0.4144
Presque Isle County,Michigan,78.5195570450235,26,141,0.428
Roscommon County,Michigan,76.1226933474852,26,143,0.4339
Saginaw County,Michigan,77.2851802894665,26,145,0.4644
Saint Clair County,Michigan,76.9828914105264,26,147,0.4327
Saint Joseph County,Michigan,76.813028927478,26,149,0.4224
Sanilac County,Michigan,77.3812717171641,26,151,0.4342
Schoolcraft County,Michigan,78.2651941315955,26,153,0.4295
Shiawassee County,Michigan,77.4614164622758,26,155,0.4041
Tuscola County,Michigan,77.3147356172333,26,157,0.4181
Van Buren County,Michigan,77.6534597937289,26,159,0.4398
Washtenaw County,Michigan,81.3998711630113,26,161,0.4826
Wayne County,Michigan,75.5000925695811,26,163,0.4974
Wexford County,Michigan,77.4788120573319,26,165,0.4321
Aitkin County,Minnesota,79.3819179644346,27,001,0.4275
Anoka County,Minnesota,81.313111085142,27,003,0.3903
Becker County,Minnesota,78.3246966140611,27,005,0.4331
Beltrami County,Minnesota,77.9032358456491,27,007,0.4512
Benton County,Minnesota,78.8619981562179,27,009,0.4192
Big Stone County,Minnesota,78.8069360955783,27,011,0.4494
Blue Earth County,Minnesota,80.6519352811996,27,013,0.443
Brown County,Minnesota,80.4619727460311,27,015,0.4103
Carlton County,Minnesota,77.9957042956978,27,017,0.4071
Carver County,Minnesota,82.9977085207469,27,019,0.4279
Cass County,Minnesota,78.1900827062469,27,021,0.437
Chippewa County,Minnesota,79.4200808710373,27,023,0.4185
Chisago County,Minnesota,79.8506298983601,27,025,0.3572
Clay County,Minnesota,79.8149193595331,27,027,0.4139
Clearwater County,Minnesota,77.6833527993794,27,029,0.4636
Cook County,Minnesota,82.2622552509565,27,031,0.4307
Cottonwood County,Minnesota,80.4691634879952,27,033,0.4051
Crow Wing County,Minnesota,79.5739418269045,27,035,0.4527
Dakota County,Minnesota,82.0202734612844,27,037,0.4135
Dodge County,Minnesota,80.7248748822447,27,039,0.3795
Douglas County,Minnesota,80.2750501094144,27,041,0.4411
Faribault County,Minnesota,79.3235724110447,27,043,0.4317
Fillmore County,Minnesota,80.6622253755882,27,045,0.406
Freeborn County,Minnesota,79.9116289501036,27,047,0.4189
Goodhue County,Minnesota,79.9814700281075,27,049,0.4171
Grant County,Minnesota,79.7064041473706,27,051,0.4472
Hennepin County,Minnesota,81.0170979948535,27,053,0.4872
Houston County,Minnesota,81.3893862379693,27,055,0.3941
Hubbard County,Minnesota,80.3438279859062,27,057,0.4191
Isanti County,Minnesota,79.8036583105671,27,059,0.389
Itasca County,Minnesota,78.7594873838595,27,061,0.4285
Jackson County,Minnesota,81.4774994465767,27,063,0.4418
Kanabec County,Minnesota,79.6252202919309,27,065,0.4019
Kandiyohi County,Minnesota,81.0073693934424,27,067,0.4338
Kittson County,Minnesota,78.7817874518373,27,069,0.4007
Koochiching County,Minnesota,78.7246173495266,27,071,0.4583
Lac qui Parle County,Minnesota,81.1794367994487,27,073,0.4542
Lake County,Minnesota,79.9002038858574,27,075,0.3855
Lake of the Woods County,Minnesota,79.2614951768869,27,077,0.361
Le Sueur County,Minnesota,80.7820846426342,27,079,0.3955
Lincoln County,Minnesota,79.9180883839327,27,081,0.4316
Lyon County,Minnesota,80.3156162357185,27,083,0.4652
McLeod County,Minnesota,80.6660720281777,27,085,0.4113
Mahnomen County,Minnesota,74.7913752484458,27,087,0.4381
Marshall County,Minnesota,82.0219182070012,27,089,0.3922
Martin County,Minnesota,79.987306468813,27,091,0.4358
Meeker County,Minnesota,80.3525136575782,27,093,0.4281
Mille Lacs County,Minnesota,77.1998662896121,27,095,0.4191
Morrison County,Minnesota,79.7817225781162,27,097,0.4342
Mower County,Minnesota,80.6379844831105,27,099,0.4485
Murray County,Minnesota,81.1737515272519,27,101,0.4055
Nicollet County,Minnesota,81.6619543934781,27,103,0.42
Nobles County,Minnesota,81.2719944871068,27,105,0.4307
Norman County,Minnesota,77.288731287978,27,107,0.4143
Olmsted County,Minnesota,82.2465359582144,27,109,0.452
Otter Tail County,Minnesota,80.1269578485788,27,111,0.4283
Pennington County,Minnesota,79.7535208000427,27,113,0.4163
Pine County,Minnesota,79.0016613989854,27,115,0.4385
Pipestone County,Minnesota,80.0193086044139,27,117,0.4641
Polk County,Minnesota,78.3194715986002,27,119,0.4281
Pope County,Minnesota,80.3827486024967,27,121,0.4212
Ramsey County,Minnesota,79.7405478878912,27,123,0.4655
Red Lake County,Minnesota,80.2298552216301,27,125,0.4097
Redwood County,Minnesota,79.5061579029792,27,127,0.4171
Renville County,Minnesota,78.8669987649515,27,129,0.4402
Rice County,Minnesota,80.7271453612786,27,131,0.4275
Rock County,Minnesota,79.3657396643018,27,133,0.4288
Roseau County,Minnesota,79.7735188178275,27,135,0.3869
Saint Louis County,Minnesota,78.9419745444364,27,137,0.4465
Scott County,Minnesota,82.1138518596865,27,139,0.3965
Sherburne County,Minnesota,80.383357109802,27,141,0.3699
Sibley County,Minnesota,80.811647795401,27,143,0.4063
Stearns County,Minnesota,82.0378353425759,27,145,0.4302
Steele County,Minnesota,81.2648824524746,27,147,0.4055
Stevens County,Minnesota,81.8955563723248,27,149,0.493
Swift County,Minnesota,80.0810067562889,27,151,0.4576
Todd County,Minnesota,81.2856461700635,27,153,0.4108
Traverse County,Minnesota,79.0114302419786,27,155,0.4292
Wabasha County,Minnesota,81.9371847107821,27,157,0.4109
Wadena County,Minnesota,76.678064778703,27,159,0.423
Waseca County,Minnesota,80.6621443693572,27,161,0.4175
Washington County,Minnesota,81.9860917323612,27,163,0.4176
Watonwan County,Minnesota,80.0533143536912,27,165,0.4328
Wilkin County,Minnesota,78.7357422586337,27,167,0.4498
Winona County,Minnesota,80.621359566591,27,169,0.4415
Wright County,Minnesota,80.9521738087073,27,171,0.3863
Yellow Medicine County,Minnesota,80.0686995853892,27,173,0.4162
Adams County,Mississippi,73.3521855674145,28,001,0.5368
Alcorn County,Mississippi,73.4465808381494,28,003,0.4411
Amite County,Mississippi,75.677615229504,28,005,0.4923
Attala County,Mississippi,72.8976995776746,28,007,0.5054
Benton County,Mississippi,73.5061717492102,28,009,0.4742
Bolivar County,Mississippi,71.2291505689041,28,011,0.5149
Calhoun County,Mississippi,74.2502106503749,28,013,0.4339
Carroll County,Mississippi,76.2378612146671,28,015,0.4489
Chickasaw County,Mississippi,74.6820919742072,28,017,0.4621
Choctaw County,Mississippi,75.5357947601327,28,019,0.4432
Claiborne County,Mississippi,72.502953698135,28,021,0.4934
Clarke County,Mississippi,73.507716745289,28,023,0.4762
Clay County,Mississippi,74.9542167222987,28,025,0.4919
Coahoma County,Mississippi,70.2929874356822,28,027,0.5193
Copiah County,Mississippi,74.0881933320771,28,029,0.4556
Covington County,Mississippi,72.5691130907379,28,031,0.4355
DeSoto County,Mississippi,76.8315711788465,28,033,0.4052
Forrest County,Mississippi,73.779146940636,28,035,0.4891
Franklin County,Mississippi,74.3576038085538,28,037,0.4643
George County,Mississippi,72.4213936806822,28,039,0.4442
Greene County,Mississippi,74.6061714582396,28,041,0.4116
Grenada County,Mississippi,71.5093752343559,28,043,0.4787
Hancock County,Mississippi,76.4972943927165,28,045,0.4495
Harrison County,Mississippi,74.6454415455631,28,047,0.4581
Hinds County,Mississippi,74.9893911701427,28,049,0.4732
Holmes County,Mississippi,71.1283306190524,28,051,0.5592
Humphreys County,Mississippi,71.9890871858874,28,053,0.5034
Issaquena County,Mississippi,73.6658212759949,28,055,0.5841
Itawamba County,Mississippi,73.8065413968054,28,057,0.4299
Jackson County,Mississippi,75.4706646344949,28,059,0.4437
Jasper County,Mississippi,74.5699718175102,28,061,0.4846
Jefferson County,Mississippi,72.7275799981937,28,063,0.4982
Jefferson Davis County,Mississippi,72.8732348178508,28,065,0.5017
Jones County,Mississippi,74.6084227676166,28,067,0.4783
Kemper County,Mississippi,76.1637086437793,28,069,0.4562
Lafayette County,Mississippi,77.6720011589246,28,071,0.5105
Lamar County,Mississippi,78.5912219001376,28,073,0.4588
Lauderdale County,Mississippi,74.3193500164016,28,075,0.4918
Lawrence County,Mississippi,73.2815006125277,28,077,0.4495
Leake County,Mississippi,74.0608986827989,28,079,0.4705
Lee County,Mississippi,74.4938147794221,28,081,0.4701
Leflore County,Mississippi,71.1834809846635,28,083,0.5765
Lincoln County,Mississippi,73.5991198599848,28,085,0.4756
Lowndes County,Mississippi,74.9891942982254,28,087,0.4665
Madison County,Mississippi,75.7135149129389,28,089,0.483
Marion County,Mississippi,72.1925228361844,28,091,0.4942
Marshall County,Mississippi,73.5668138245491,28,093,0.4503
Monroe County,Mississippi,75.1250132253396,28,095,0.4685
Montgomery County,Mississippi,73.2545460337497,28,097,0.5035
Neshoba County,Mississippi,70.9493261832816,28,099,0.47
Newton County,Mississippi,73.5445042556815,28,101,0.5074
Noxubee County,Mississippi,74.4811921596975,28,103,0.4659
Oktibbeha County,Mississippi,77.6858249286776,28,105,0.5347
Panola County,Mississippi,72.6940608295925,28,107,0.4598
Pearl River County,Mississippi,74.1107457917608,28,109,0.4342
Perry County,Mississippi,73.9896090963586,28,111,0.4818
Pike County,Mississippi,72.0041953877977,28,113,0.5263
Pontotoc County,Mississippi,76.2528640447928,28,115,0.4451
Prentiss County,Mississippi,74.1872303810698,28,117,0.4742
Quitman County,Mississippi,70.3893361300963,28,119,0.469
Rankin County,Mississippi,78.5855701663119,28,121,0.4076
Scott County,Mississippi,73.9607933287277,28,123,0.5323
Sharkey County,Mississippi,72.0266428382192,28,125,0.4779
Simpson County,Mississippi,73.6884246534355,28,127,0.4682
Smith County,Mississippi,75.1538555839073,28,129,0.4772
Stone County,Mississippi,73.8969525249043,28,131,0.4449
Sunflower County,Mississippi,70.8718876871986,28,133,0.5042
Tallahatchie County,Mississippi,73.1858797676349,28,135,0.5138
Tate County,Mississippi,74.7031254584882,28,137,0.4373
Tippah County,Mississippi,73.4033231284254,28,139,0.4444
Tishomingo County,Mississippi,72.6176646819544,28,141,0.4352
Tunica County,Mississippi,70.7933367715836,28,143,0.496
Union County,Mississippi,75.3567663148144,28,145,0.4214
Walthall County,Mississippi,73.7932254076213,28,147,0.5575
Warren County,Mississippi,73.9071609124928,28,149,0.4663
Washington County,Mississippi,71.0140893977,28,151,0.5328
Wayne County,Mississippi,75.0178284245057,28,153,0.4919
Webster County,Mississippi,72.5603139772298,28,155,0.4588
Wilkinson County,Mississippi,71.7965023887393,28,157,0.4697
Winston County,Mississippi,74.2982584482341,28,159,0.5283
Yalobusha County,Mississippi,72.4507184878946,28,161,0.4005
Yazoo County,Mississippi,73.3737395541052,28,163,0.5377
Adair County,Missouri,77.6195409372396,29,001,0.5131
