County,State,mean_life_expectancy,State_FIPS,County_FIPS,Total Occupied Households
Montgomery County,Kentucky,75.332386998508,21,173,10168
Morgan County,Kentucky,75.3490591903888,21,175,4697
Muhlenberg County,Kentucky,74.7748885644796,21,177,11869
Nelson County,Kentucky,76.7674546473502,21,179,16571
Nicholas County,Kentucky,72.9839184876208,21,181,2884
Ohio County,Kentucky,75.2654972276434,21,183,8715
Oldham County,Kentucky,79.4406204359868,21,185,19532
Owen County,Kentucky,76.0492687270108,21,187,4601
Owsley County,Kentucky,70.1451725568317,21,189,1721
Pendleton County,Kentucky,74.7116254019127,21,191,5357
Perry County,Kentucky,69.8789081220948,21,193,10801
Pike County,Kentucky,72.3917077852949,21,195,26362
Powell County,Kentucky,70.78999190742,21,197,4730
Pulaski County,Kentucky,74.4055810146181,21,199,26108
Robertson County,Kentucky,74.4307842828673,21,201,884
Rockcastle County,Kentucky,74.0945302477552,21,203,6605
Rowan County,Kentucky,75.5641523983729,21,205,8305
Russell County,Kentucky,74.5751789578116,21,207,7270
Scott County,Kentucky,77.7184617556225,21,209,17989
Shelby County,Kentucky,78.3568947056409,21,211,15469
Simpson County,Kentucky,75.3996788001601,21,213,6737
Spencer County,Kentucky,77.5042410883377,21,215,6230
Taylor County,Kentucky,75.5335319091141,21,217,9708
Todd County,Kentucky,75.2569839283667,21,219,4574
Trigg County,Kentucky,76.2531322244152,21,221,5935
Trimble County,Kentucky,75.0059310054894,21,223,3512
Union County,Kentucky,74.5866401442089,21,225,5586
Warren County,Kentucky,77.1768374254617,21,227,44240
Washington County,Kentucky,76.6174416025811,21,229,4480
Wayne County,Kentucky,75.605485080694,21,231,8083
Webster County,Kentucky,74.3717313291531,21,233,5150
Whitley County,Kentucky,71.7029796738682,21,235,13172
Wolfe County,Kentucky,71.2080985494209,21,237,2779
Woodford County,Kentucky,78.0031969033258,21,239,9698
Acadia Parish,Louisiana,74.2235221849913,22,001,22527
Allen Parish,Louisiana,76.1389555656428,22,003,8099
Ascension Parish,Louisiana,77.9647464320145,22,005,38287
Assumption Parish,Louisiana,76.5468257115658,22,007,8571
Avoyelles Parish,Louisiana,73.6339363732797,22,009,15332
Beauregard Parish,Louisiana,74.9676902483984,22,011,12948
Bienville Parish,Louisiana,73.6457017004687,22,013,5668
Bossier Parish,Louisiana,77.3004502678436,22,015,45776
Caddo Parish,Louisiana,74.6153421812587,22,017,98554
Calcasieu Parish,Louisiana,74.9501730870946,22,019,73726
Caldwell Parish,Louisiana,73.1069893271645,22,021,3935
Cameron Parish,Louisiana,79.4986354731989,22,023,2529
Catahoula Parish,Louisiana,72.9198224492342,22,025,3767
Claiborne Parish,Louisiana,75.4954117378742,22,027,5726
Concordia Parish,Louisiana,73.2271547939275,22,029,7642
De Soto Parish,Louisiana,74.6951756187524,22,031,10270
East Baton Rouge Parish,Louisiana,76.0890791370001,22,033,167422
East Carroll Parish,Louisiana,72.1457170572598,22,035,2488
East Feliciana Parish,Louisiana,73.2145810609834,22,037,6991
Evangeline Parish,Louisiana,73.5367462209102,22,039,11967
Franklin Parish,Louisiana,73.5114099458631,22,041,7704
Grant Parish,Louisiana,74.8559297048238,22,043,7340
Iberia Parish,Louisiana,74.8369692681855,22,045,26496
Iberville Parish,Louisiana,74.8533158502047,22,047,11192
Jackson Parish,Louisiana,75.2359047617213,22,049,6090
Jefferson Parish,Louisiana,77.032298292349,22,051,167251
Jefferson Davis Parish,Louisiana,74.2283543567633,22,053,11634
Lafayette Parish,Louisiana,77.7390080203605,22,055,86504
Lafourche Parish,Louisiana,76.6355360757188,22,057,35072
LaSalle Parish,Louisiana,74.6772480137931,22,059,5619
Lincoln Parish,Louisiana,77.2951598676725,22,061,16877
Livingston Parish,Louisiana,75.8312794231156,22,063,46246
Madison Parish,Louisiana,71.9999676719079,22,065,4068
Morehouse Parish,Louisiana,72.5283221676415,22,067,10482
Natchitoches Parish,Louisiana,75.2717895598355,22,069,14903
Orleans Parish,Louisiana,76.2890093871713,22,071,148398
Ouachita Parish,Louisiana,75.1920795163581,22,073,57551
Plaquemines Parish,Louisiana,76.8233361720861,22,075,8615
Pointe Coupee Parish,Louisiana,75.5096687816589,22,077,8818
Rapides Parish,Louisiana,74.4160885355234,22,079,47606
Red River Parish,Louisiana,73.7175081924577,22,081,3320
Richland Parish,Louisiana,74.1580307933206,22,083,7619
Sabine Parish,Louisiana,75.4661581130241,22,085,9175
Saint Bernard Parish,Louisiana,74.7581674409192,22,087,13714
Saint Charles Parish,Louisiana,76.7970306859622,22,089,18547
Saint Helena Parish,Louisiana,73.9744658113066,22,091,4130
Saint James Parish,Louisiana,76.4748712204607,22,093,7786
Saint John the Baptist Parish,Louisiana,74.9311280798375,22,095,15440
Saint Landry Parish,Louisiana,73.2697408572051,22,097,30935
Saint Martin Parish,Louisiana,75.688139138835,22,099,18756
Saint Mary Parish,Louisiana,74.8527611747267,22,101,20092
Saint Tammany Parish,Louisiana,77.8796624418648,22,103,87518
Tangipahoa Parish,Louisiana,74.4076305694896,22,105,44418
Tensas Parish,Louisiana,74.6008945308087,22,107,2049
Terrebonne Parish,Louisiana,75.1862461742975,22,109,39279
Union Parish,Louisiana,74.9628580465202,22,111,8532
Vermilion Parish,Louisiana,76.4810038919952,22,113,21765
Vernon Parish,Louisiana,75.6342776610692,22,115,18148
Washington Parish,Louisiana,72.7585821447856,22,117,17599
Webster Parish,Louisiana,73.8887289045688,22,119,15980
West Baton Rouge Parish,Louisiana,76.481355926547,22,121,8820
West Carroll Parish,Louisiana,74.6321481635125,22,123,4130
West Feliciana Parish,Louisiana,77.2217565221022,22,125,4007
Winn Parish,Louisiana,74.4702851632681,22,127,5402
Androscoggin County,Maine,78.0847267660443,23,001,44006
Aroostook County,Maine,78.1761620063944,23,003,30597
Cumberland County,Maine,80.3087618977733,23,005,117359
Franklin County,Maine,78.9865275352724,23,007,12098
Hancock County,Maine,79.7380784789022,23,009,24355
Kennebec County,Maine,78.2102912088634,23,011,51719
Knox County,Maine,79.7929987499612,23,013,16941
Lincoln County,Maine,79.7075652315216,23,015,14817
Oxford County,Maine,78.3776328005355,23,017,22890
Penobscot County,Maine,78.1245755758481,23,019,62608
Piscataquis County,Maine,77.4030124931019,23,021,7769
Sagadahoc County,Maine,79.8436994895565,23,023,15022
Somerset County,Maine,77.3251089861178,23,025,21692
Waldo County,Maine,79.2862075671979,23,027,16448
Washington County,Maine,76.6879879060973,23,029,14209
York County,Maine,79.9776523741353,23,031,81293
Allegany County,Maryland,76.9721303602,24,001,28433
Anne Arundel County,Maryland,79.2914942778127,24,003,199904
Baltimore County,Maryland,79.2527847582288,24,005,313912
Calvert County,Maryland,79.4554967381292,24,009,30923
Caroline County,Maryland,76.5093276935924,24,011,11806
Carroll County,Maryland,79.1879791078151,24,013,59909
Cecil County,Maryland,76.8974416036668,24,015,36394
Charles County,Maryland,78.8484376852968,24,017,51247
Dorchester County,Maryland,77.1944522998262,24,019,13386
Frederick County,Maryland,80.515199753405,24,021,86337
Garrett County,Maryland,78.4681664960569,24,023,11974
Harford County,Maryland,79.4004421200806,24,025,90708
Howard County,Maryland,82.9078989490109,24,027,106142
Kent County,Maryland,78.9195445267975,24,029,7498
Queen Anne's County,Maryland,80.0423430062891,24,035,17292
Saint Mary's County,Maryland,79.075245733227,24,037,37589
Somerset County,Maryland,76.6991397409306,24,039,8419
Talbot County,Maryland,80.5789166758647,24,041,16013
Washington County,Maryland,77.6451814895506,24,043,55960
Wicomico County,Maryland,77.3510429506559,24,045,36405
Worcester County,Maryland,79.2493172038924,24,047,20530
Baltimore City,Maryland,73.2292322446034,24,510,241455
Montgomery County,Maryland,81.778509174526,24,031,360563
Prince George's County,Maryland,81.778509174526,24,033,303441
Barnstable County,Massachusetts,80.1965547995196,25,001,95398
Berkshire County,Massachusetts,79.7265520198495,25,003,55301
Bristol County,Massachusetts,79.0183324043158,25,005,210037
Dukes County,Massachusetts,81.7078832113145,25,007,5891
Essex County,Massachusetts,80.7237184764972,25,009,286008
Franklin County,Massachusetts,80.1203907940027,25,011,30534
Hampden County,Massachusetts,79.0188152157318,25,013,177990
Hampshire County,Massachusetts,81.0923158484751,25,015,58828
Middlesex County,Massachusetts,81.9108492433002,25,017,581120
Nantucket County,Massachusetts,81.7078050733029,25,019,4069
Norfolk County,Massachusetts,81.5334703657443,25,021,257451
Plymouth County,Massachusetts,79.747039604143,25,023,179617
Suffolk County,Massachusetts,80.3923332227641,25,025,288240
Worcester County,Massachusetts,79.6265252121795,25,027,299663
Alcona County,Michigan,77.232643823287,26,001,4863
Alger County,Michigan,79.191950439696,26,003,3607
Allegan County,Michigan,79.0451132538204,26,005,41794
Alpena County,Michigan,77.8400356119044,26,007,12899
Antrim County,Michigan,79.7569444956983,26,009,9731
Arenac County,Michigan,76.7022141671767,26,011,6363
Baraga County,Michigan,77.5411003757185,26,013,3234
Barry County,Michigan,79.3603605920742,26,015,22610
Bay County,Michigan,77.7689446509833,26,017,44127
Benzie County,Michigan,79.0610608610827,26,019,7682
Berrien County,Michigan,77.8083413680861,26,021,60414
Branch County,Michigan,77.4105388524582,26,023,15862
Calhoun County,Michigan,76.5469205430941,26,025,53428
Cass County,Michigan,78.0065452579678,26,027,19663
Charlevoix County,Michigan,79.6641650920782,26,029,10667
Cheboygan County,Michigan,78.6359824803649,26,031,11477
Chippewa County,Michigan,78.9290529280073,26,033,14605
Clare County,Michigan,75.9169316481592,26,035,13215
Clinton County,Michigan,80.7295001390418,26,037,28534
Crawford County,Michigan,77.3768626316197,26,039,5781
Delta County,Michigan,79.1216687217672,26,041,15885
Dickinson County,Michigan,79.1596195843726,26,043,11432
Eaton County,Michigan,79.2842268513439,26,045,43362
Emmet County,Michigan,79.8325749070944,26,047,13545
Genesee County,Michigan,75.871433389035,26,049,165669
Gladwin County,Michigan,77.1177609623929,26,051,10895
Gogebic County,Michigan,78.4161601534691,26,053,7070
Grand Traverse County,Michigan,80.0734230563564,26,055,34655
Gratiot County,Michigan,78.0333213773853,26,057,14787
Hillsdale County,Michigan,78.0345521531041,26,059,17642
Houghton County,Michigan,78.6983101031989,26,061,14029
Huron County,Michigan,77.7343252433863,26,063,13907
Ingham County,Michigan,78.692688052455,26,065,108823
Ionia County,Michigan,78.4192201017544,26,067,22152
Iosco County,Michigan,76.3822237698863,26,069,11172
Iron County,Michigan,78.6216431887019,26,071,5289
Isabella County,Michigan,78.9815512217518,26,073,24817
Jackson County,Michigan,77.4545367297872,26,075,60100
Kalamazoo County,Michigan,79.034797592106,26,077,100072
Kalkaska County,Michigan,76.9241172096368,26,079,7035
Kent County,Michigan,79.9618777397883,26,081,229373
Keweenaw County,Michigan,79.8920053117366,26,083,1014
Lake County,Michigan,76.8016504782554,26,085,4096
Lapeer County,Michigan,78.1884149038736,26,087,32684
Leelanau County,Michigan,82.6081564923572,26,089,9103
Lenawee County,Michigan,78.2154646617536,26,091,37754
Livingston County,Michigan,80.0403230836218,26,093,67691
Luce County,Michigan,78.2060419440142,26,095,2427
Mackinac County,Michigan,78.3550070866354,26,097,5000
Macomb County,Michigan,78.1189465206933,26,099,332818
Manistee County,Michigan,78.2976428774991,26,101,10571
Marquette County,Michigan,78.9878206187535,26,103,26436
Mason County,Michigan,78.2786452222188,26,105,12470
Mecosta County,Michigan,78.973144674433,26,107,15536
Menominee County,Michigan,79.3957239836576,26,109,10787
Midland County,Michigan,80.4424435597075,26,111,33717
Missaukee County,Michigan,78.111981166613,26,113,5891
Monroe County,Michigan,78.0061291678267,26,115,58702
Montcalm County,Michigan,77.8442736522871,26,117,23400
Montmorency County,Michigan,76.5385910484927,26,119,4128
Muskegon County,Michigan,77.4857657825946,26,121,65008
Newaygo County,Michigan,77.8376258381091,26,123,18156
Oakland County,Michigan,79.9704000135255,26,125,486332
Oceana County,Michigan,78.7169665240827,26,127,9537
Ogemaw County,Michigan,75.9466445242225,26,129,8998
Ontonagon County,Michigan,77.606106463101,26,131,3269
Osceola County,Michigan,78.1139206887283,26,133,8987
Oscoda County,Michigan,76.1066798993731,26,135,3781
Otsego County,Michigan,78.1720053597639,26,137,9818
Ottawa County,Michigan,81.7481859404675,26,139,94666
Presque Isle County,Michigan,78.9023306408073,26,141,6253
Roscommon County,Michigan,76.3625453540767,26,143,11617
Saginaw County,Michigan,77.5549454841448,26,145,77412
Saint Clair County,Michigan,77.1353069379292,26,147,64379
Saint Joseph County,Michigan,77.0627391082849,26,149,22326
Sanilac County,Michigan,77.8319462255249,26,151,16329
Schoolcraft County,Michigan,78.284580148611,26,153,3590
Shiawassee County,Michigan,77.3807570811903,26,155,27485
Tuscola County,Michigan,77.8167341586458,26,157,21211
Van Buren County,Michigan,77.576879011137,26,159,28374
Washtenaw County,Michigan,81.0325940468311,26,161,135800
Wayne County,Michigan,75.5139276270401,26,163,670987
Wexford County,Michigan,77.3453703900115,26,165,12473
Aitkin County,Minnesota,79.5321372193417,27,001,7741
Anoka County,Minnesota,81.2331771025642,27,003,122625
Becker County,Minnesota,78.5089241417585,27,005,13476
Beltrami County,Minnesota,77.7818383031021,27,007,16781
Benton County,Minnesota,79.303806652063,27,009,15359
Big Stone County,Minnesota,79.6039824492005,27,011,2347
Blue Earth County,Minnesota,80.7700312652787,27,013,24476
Brown County,Minnesota,80.9504130508328,27,015,10820
Carlton County,Minnesota,78.0805915048272,27,017,13789
Carver County,Minnesota,82.6983907822821,27,019,33486
Cass County,Minnesota,78.3124561847024,27,021,12906
Chippewa County,Minnesota,79.9780877929755,27,023,5093
Chisago County,Minnesota,80.3532424118193,27,025,19569
Clay County,Minnesota,79.9829373887786,27,027,22463
Clearwater County,Minnesota,77.8292943879043,27,029,3586
Cook County,Minnesota,82.1573473074188,27,031,2614
Cottonwood County,Minnesota,80.6179254382194,27,033,4802
Crow Wing County,Minnesota,79.8448020618496,27,035,26963
Dakota County,Minnesota,81.8907790040662,27,037,154275
Dodge County,Minnesota,81.41450441749,27,039,7326
Douglas County,Minnesota,80.8085300691243,27,041,15757
Faribault County,Minnesota,79.7911776118583,27,043,6331
Fillmore County,Minnesota,81.0054804154047,27,045,8422
Freeborn County,Minnesota,80.4779340560174,27,047,13230
Goodhue County,Minnesota,80.1953694996923,27,049,18711
Grant County,Minnesota,80.0281439545122,27,051,2580
Hennepin County,Minnesota,81.0298031323874,27,053,481263
Houston County,Minnesota,81.6082345258011,27,055,7809
Hubbard County,Minnesota,80.4728203785905,27,057,8670
Isanti County,Minnesota,79.9406866674154,27,059,13860
Itasca County,Minnesota,78.669074264912,27,061,18862
Jackson County,Minnesota,81.5872223169032,27,063,4469
Kanabec County,Minnesota,79.5974956619212,27,065,6277
Kandiyohi County,Minnesota,81.2153442718842,27,067,17120
Kittson County,Minnesota,78.5861624830687,27,069,1912
Koochiching County,Minnesota,78.8220382947085,27,071,6134
Lac qui Parle County,Minnesota,81.2432831621117,27,073,3074
Lake County,Minnesota,79.2523138986229,27,075,4982
Lake of the Woods County,Minnesota,78.7160227923041,27,077,1665
Le Sueur County,Minnesota,81.1179783684023,27,079,10997
Lincoln County,Minnesota,80.3415582911766,27,081,2485
Lyon County,Minnesota,80.6321443349275,27,083,10083
McLeod County,Minnesota,80.9532073385298,27,085,14716
Mahnomen County,Minnesota,75.8916419808205,27,087,2058
Marshall County,Minnesota,82.0016950783227,27,089,4080
Martin County,Minnesota,80.576048460215,27,091,8797
Meeker County,Minnesota,80.5878803054063,27,093,9288
Mille Lacs County,Minnesota,77.7152036977397,27,095,10312
Morrison County,Minnesota,79.9239988268322,27,097,13416
Mower County,Minnesota,81.26747019387,27,099,15855
Murray County,Minnesota,81.406687560793,27,101,3820
Nicollet County,Minnesota,82.0762661695805,27,103,12192
Nobles County,Minnesota,81.494614384102,27,105,7964
Norman County,Minnesota,77.5796512253933,27,107,2737
Olmsted County,Minnesota,82.3073920749751,27,109,57262
Otter Tail County,Minnesota,80.2582911522868,27,111,24356
Pennington County,Minnesota,79.2265393910315,27,113,5806
Pine County,Minnesota,79.0565074657375,27,115,11758
Pipestone County,Minnesota,80.094821648599,27,117,3924
Polk County,Minnesota,78.5803876798228,27,119,12663
Pope County,Minnesota,80.7949264617652,27,121,4758
Ramsey County,Minnesota,80.0725227453739,27,123,205395
Red Lake County,Minnesota,79.6394916588584,27,125,1681
Redwood County,Minnesota,79.6597322578671,27,127,6507
Renville County,Minnesota,79.2624435805548,27,129,6400
Rice County,Minnesota,81.0048934494323,27,131,22299
Rock County,Minnesota,79.4489991733243,27,133,3970
Roseau County,Minnesota,79.7561597318083,27,135,6402
Saint Louis County,Minnesota,78.7551052986631,27,137,85238
Scott County,Minnesota,81.9644791343168,27,139,45630
Sherburne County,Minnesota,80.6685001677233,27,141,29948
Sibley County,Minnesota,80.830933173093,27,143,6090
Stearns County,Minnesota,82.2221346718519,27,145,56737
Steele County,Minnesota,81.7438945249346,27,147,14354
Stevens County,Minnesota,82.3283986919135,27,149,3700
Swift County,Minnesota,80.5947597209952,27,151,4315
Todd County,Minnesota,81.0950896707223,27,153,9904
Traverse County,Minnesota,79.8922219509277,27,155,1510
Wabasha County,Minnesota,81.9654827628992,27,157,8890
Wadena County,Minnesota,77.3546787315729,27,159,5830
Waseca County,Minnesota,81.2288284084887,27,161,7328
Washington County,Minnesota,81.8111233262289,27,163,88947
Watonwan County,Minnesota,80.5410537119217,27,165,4445
Wilkin County,Minnesota,78.4609388280728,27,167,2685
Winona County,Minnesota,80.8992283877661,27,169,18957
Wright County,Minnesota,81.0980437860864,27,171,44983
Yellow Medicine County,Minnesota,80.2711192164332,27,173,4135
Adams County,Mississippi,73.7096770182921,28,001,12087
Alcorn County,Mississippi,73.8843093434408,28,003,14679
Amite County,Mississippi,75.8130325040975,28,005,5212
Attala County,Mississippi,73.4950713616207,28,007,7185
Benton County,Mississippi,74.3535004507145,28,009,3195
Bolivar County,Mississippi,71.2852921107636,28,011,12301
Calhoun County,Mississippi,74.5596283864905,28,013,5944
Carroll County,Mississippi,76.554041105066,28,015,3757
Chickasaw County,Mississippi,75.0523026605695,28,017,6614
Choctaw County,Mississippi,75.6394915860441,28,019,3378
Claiborne County,Mississippi,72.5378593135743,28,021,3190
Clarke County,Mississippi,74.2640996096485,28,023,6305
Clay County,Mississippi,75.0084424862449,28,025,7750
Coahoma County,Mississippi,71.1599470778584,28,027,9464
Copiah County,Mississippi,74.2170965152947,28,029,9897
Covington County,Mississippi,72.8609408069449,28,031,7036
DeSoto County,Mississippi,76.9938492774406,28,033,57979
Forrest County,Mississippi,74.2382036116112,28,035,27822
Franklin County,Mississippi,74.9117542966855,28,037,3311
George County,Mississippi,72.8761951777021,28,039,7842
Greene County,Mississippi,74.8202521425028,28,041,4117
Grenada County,Mississippi,71.7246698594509,28,043,7941
Hancock County,Mississippi,76.4391713817129,28,045,18145
Harrison County,Mississippi,75.0046378225847,28,047,72253
Hinds County,Mississippi,75.2490413872811,28,049,87844
Holmes County,Mississippi,71.8812157038921,28,051,6511
Humphreys County,Mississippi,71.8485982327311,28,053,3107
Issaquena County,Mississippi,74.5036532702353,28,055,461
Itawamba County,Mississippi,74.3035127389377,28,057,8859
Jackson County,Mississippi,75.6916301336342,28,059,50007
Jasper County,Mississippi,74.7692902338666,28,061,7015
Jefferson County,Mississippi,73.5514296610931,28,063,2520
Jefferson Davis County,Mississippi,73.3064821274409,28,065,4895
Jones County,Mississippi,74.9196368354135,28,067,24677
Kemper County,Mississippi,76.5706009911457,28,069,3605
Lafayette County,Mississippi,76.8649236093089,28,071,15743
Lamar County,Mississippi,78.395552524777,28,073,21678
Lauderdale County,Mississippi,74.446148203756,28,075,29809
Lawrence County,Mississippi,73.2268612697849,28,077,4830
Leake County,Mississippi,73.9410684452009,28,079,8069
Lee County,Mississippi,74.4708444470975,28,081,31898
Leflore County,Mississippi,71.9274529257523,28,083,10887
Lincoln County,Mississippi,73.7104220272599,28,085,13045
Lowndes County,Mississippi,75.6699529057829,28,087,23178
Madison County,Mississippi,75.235237532532,28,089,36342
Marion County,Mississippi,72.4339600093061,28,091,9985
Marshall County,Mississippi,73.9836973831274,28,093,13050
Monroe County,Mississippi,75.2480044639617,28,095,13960
Montgomery County,Mississippi,73.0790075202276,28,097,4229
Neshoba County,Mississippi,72.1783764560039,28,099,10829
Newton County,Mississippi,73.9120954277098,28,101,7931
Noxubee County,Mississippi,74.7331689137245,28,103,4194
Oktibbeha County,Mississippi,77.9002782914071,28,105,18176
Panola County,Mississippi,72.9420133757285,28,107,11928
Pearl River County,Mississippi,74.3372457132276,28,109,20556
Perry County,Mississippi,73.900865559261,28,111,4483
Pike County,Mississippi,72.7096266883724,28,113,14614
Pontotoc County,Mississippi,76.4531424349025,28,115,9937
Prentiss County,Mississippi,74.8996721928906,28,117,9611
Quitman County,Mississippi,71.09098253979,28,119,3114
Rankin County,Mississippi,78.3766359356396,28,121,53223
Scott County,Mississippi,73.9809897331833,28,123,9692
Sharkey County,Mississippi,72.8474114189884,28,125,1725
Simpson County,Mississippi,73.9497257698827,28,127,9786
Smith County,Mississippi,75.0837292155677,28,129,6269
Stone County,Mississippi,74.0454966772323,28,131,5871
Sunflower County,Mississippi,71.467317872054,28,133,8394
Tallahatchie County,Mississippi,73.4142883464796,28,135,4640
Tate County,Mississippi,74.9264338235102,28,137,9936
Tippah County,Mississippi,73.6533302203581,28,139,8472
Tishomingo County,Mississippi,73.2165859435877,28,141,7643
Tunica County,Mississippi,71.2821984054165,28,143,4116
Union County,Mississippi,75.8830324366929,28,145,10322
Walthall County,Mississippi,73.8990454504909,28,147,5649
Warren County,Mississippi,74.192526287596,28,149,18404
Washington County,Mississippi,71.5533710515355,28,151,18123
Wayne County,Mississippi,74.7085705921865,28,153,8105
Webster County,Mississippi,73.0604838660998,28,155,4084
Wilkinson County,Mississippi,72.3223478710573,28,157,3496
Winston County,Mississippi,74.6399795907165,28,159,7635
Yalobusha County,Mississippi,72.8963966399532,28,161,4797
Yazoo County,Mississippi,73.6226134896624,28,163,8710
Adair County,Missouri,77.8922475508622,29,001,9648
Andrew County,Missouri,78.8818916940751,29,003,6691
Atchison County,Missouri,77.8502514310176,29,005,2448
Audrain County,Missouri,76.8185806422326,29,007,9327
Barry County,Missouri,76.0425108716089,29,009,13464
Barton County,Missouri,77.3502669855083,29,011,5065
Bates County,Missouri,76.1164890516223,29,013,6832
Benton County,Missouri,75.995992704134,29,015,8225
Bollinger County,Missouri,76.364414811417,29,017,4758
Boone County,Missouri,80.1017852827957,29,019,65649
Buchanan County,Missouri,76.2145288375848,29,021,33331
Butler County,Missouri,73.8710180644632,29,023,17085
Caldwell County,Missouri,77.0571815065876,29,025,3743
Callaway County,Missouri,77.6940654993037,29,027,16548
Camden County,Missouri,78.9373527613186,29,029,17647
Cape Girardeau County,Missouri,77.9755454840591,29,031,29411
Carroll County,Missouri,76.7741758234777,29,033,3613
Carter County,Missouri,73.5103690317366,29,035,2426
Cass County,Missouri,78.3897118609715,29,037,37307
Cedar County,Missouri,75.7058108655114,29,039,5970
Chariton County,Missouri,78.4422212795068,29,041,2958
Christian County,Missouri,79.262299390096,29,043,29652
Clark County,Missouri,77.1176927124252,29,045,2749
Clay County,Missouri,79.294930939216,29,047,86934
Clinton County,Missouri,76.3607278296839,29,049,8089
Cole County,Missouri,78.9344554922392,29,051,29302
Cooper County,Missouri,77.6143801009652,29,053,6568
Crawford County,Missouri,75.6648169357345,29,055,9485
Dade County,Missouri,76.543292068581,29,057,3175
Dallas County,Missouri,77.0100043500477,29,059,6443
Daviess County,Missouri,77.2053583284683,29,061,3151
DeKalb County,Missouri,77.8075121411642,29,063,3769
Dent County,Missouri,75.9251129490697,29,065,5858
Douglas County,Missouri,76.8635747414218,29,067,5178
Dunklin County,Missouri,72.1814991610531,29,069,12882
Franklin County,Missouri,77.1705684387495,29,071,39263
Gasconade County,Missouri,76.8930469205998,29,073,6168
Gentry County,Missouri,77.7594705117328,29,075,2800
Greene County,Missouri,77.709167833296,29,077,115574
Grundy County,Missouri,77.1775079598003,29,079,4148
Harrison County,Missouri,77.3207512224159,29,081,3515
Henry County,Missouri,75.5233705197824,29,083,9551
Hickory County,Missouri,76.8978202729459,29,085,4219
Holt County,Missouri,79.0189600561639,29,087,2218
Howard County,Missouri,78.3717938748956,29,089,3825
Howell County,Missouri,75.1315550392539,29,091,15796
Iron County,Missouri,73.5491731559083,29,093,4126
Jackson County,Missouri,77.0319912299604,29,095,271545
Jasper County,Missouri,76.0950353998247,29,097,44849
Jefferson County,Missouri,76.4139177015055,29,099,80812
Johnson County,Missouri,77.964219827097,29,101,20092
Knox County,Missouri,77.1314348140698,29,103,1724
Laclede County,Missouri,75.8606519731962,29,105,13912
Lafayette County,Missouri,77.2893016530808,29,107,13117
Lawrence County,Missouri,76.386599752678,29,109,14817
Lewis County,Missouri,77.0852411934756,29,111,3936
Lincoln County,Missouri,76.8930197244285,29,113,18714
Linn County,Missouri,76.1966416647027,29,115,4854
Livingston County,Missouri,77.396837516058,29,117,5660
McDonald County,Missouri,74.7139706763531,29,119,8221
Macon County,Missouri,77.2217950126212,29,121,6389
Madison County,Missouri,74.1773599264903,29,123,4603
Maries County,Missouri,77.3136550978535,29,125,3749
Marion County,Missouri,76.9657091475602,29,127,11203
Mercer County,Missouri,78.0790032972874,29,129,1575
Miller County,Missouri,76.6418300823123,29,131,10034
Mississippi County,Missouri,73.2759894323575,29,133,5227
Moniteau County,Missouri,78.0683375504993,29,135,5464
Monroe County,Missouri,78.6293971094876,29,137,3497
Montgomery County,Missouri,76.0629568053237,29,139,5091
Morgan County,Missouri,75.5170516341565,29,141,8164
New Madrid County,Missouri,73.2247308394097,29,143,7423
Newton County,Missouri,76.3118404051647,29,145,22045
Nodaway County,Missouri,79.1494768886903,29,147,8599
Oregon County,Missouri,75.5439244779616,29,149,4572
Osage County,Missouri,78.7613739367206,29,151,5168
Ozark County,Missouri,76.0374303425913,29,153,4063
Pemiscot County,Missouri,71.602432757941,29,155,6941
Perry County,Missouri,78.3040011882363,29,157,7511
Pettis County,Missouri,77.3609505824366,29,159,16212
Phelps County,Missouri,76.7816285996013,29,161,16699
Pike County,Missouri,76.7860305884,29,163,6559
Platte County,Missouri,80.5680882806597,29,165,36781
Polk County,Missouri,76.4945970406997,29,167,11937
Pulaski County,Missouri,76.62734516113,29,169,15747
Putnam County,Missouri,77.1462878892274,29,171,2230
Ralls County,Missouri,78.9613788604489,29,173,4044
Randolph County,Missouri,75.9813782464511,29,175,8925
Ray County,Missouri,76.3474958129826,29,177,8735
Reynolds County,Missouri,74.60584610024,29,179,2664
Ripley County,Missouri,73.651562347727,29,181,5544
Saint Charles County,Missouri,80.4844402825731,29,183,135974
Saint Clair County,Missouri,76.0575144894027,29,185,4139
Sainte Genevieve County,Missouri,77.9490267952019,29,186,7235
Saint Francois County,Missouri,74.527849633584,29,187,24654
Saint Louis County,Missouri,79.0243067011445,29,189,403293
Saline County,Missouri,77.3136420184193,29,195,8764
Schuyler County,Missouri,77.6425170118486,29,197,1773
Scotland County,Missouri,77.6818920632925,29,199,1915
Scott County,Missouri,75.3058219810281,29,201,15169
Shannon County,Missouri,76.0599486371675,29,203,3220
Shelby County,Missouri,77.3150899709162,29,205,2597
Stoddard County,Missouri,75.4968841693476,29,207,12224
Stone County,Missouri,78.0827232942743,29,209,13320
Sullivan County,Missouri,76.6387615523966,29,211,2640
Taney County,Missouri,77.4857807163644,29,213,20698
Texas County,Missouri,76.8790657995785,29,215,9370
Vernon County,Missouri,75.7161564966682,29,217,7999
Warren County,Missouri,78.4477143980754,29,219,12572
Washington County,Missouri,73.7067408080698,29,221,9199
Wayne County,Missouri,74.3813784722428,29,223,5589
Webster County,Missouri,77.6692266010509,29,225,12668
Worth County,Missouri,78.1849730614201,29,227,940
