County,State,mean_life_expectancy,State_FIPS,County_FIPS,Bachelor's Degree or Higher (%)
Green County,Kentucky,75.7705531890238,21,087,10.2
Greenup County,Kentucky,75.0261052381841,21,089,16.9
Hancock County,Kentucky,76.3837785061602,21,091,11.2
Hardin County,Kentucky,76.9656759693108,21,093,23.2
Harlan County,Kentucky,70.4405992901236,21,095,11.7
Harrison County,Kentucky,74.5499544543379,21,097,14.0
Hart County,Kentucky,74.8251017158395,21,099,10.3
Henderson County,Kentucky,75.6821471830597,21,101,16.8
Henry County,Kentucky,74.711357112082,21,103,11.2
Hickman County,Kentucky,75.3535331937629,21,105,9.2
Hopkins County,Kentucky,74.2573408831701,21,107,15.3
Jackson County,Kentucky,72.4868040217679,21,109,9.7
Jefferson County,Kentucky,76.2014385647996,21,111,31.5
Jessamine County,Kentucky,77.2075974263541,21,113,29.0
Johnson County,Kentucky,72.506553349428,21,115,10.8
Kenton County,Kentucky,75.9617353918037,21,117,28.9
Knott County,Kentucky,72.019520985318,21,119,12.3
Knox County,Kentucky,72.1725430406405,21,121,11.0
Larue County,Kentucky,75.6550263840577,21,123,10.3
Laurel County,Kentucky,74.6772826498977,21,125,12.3
Lawrence County,Kentucky,72.6957644584957,21,127,11.9
Lee County,Kentucky,70.9053992901808,21,129,7.9
Leslie County,Kentucky,70.247050795276,21,131,8.6
Letcher County,Kentucky,71.3457372649266,21,133,11.8
Lewis County,Kentucky,73.5949510787613,21,135,10.9
Lincoln County,Kentucky,74.4777498905668,21,137,10.6
Livingston County,Kentucky,74.5072089260105,21,139,10.4
Logan County,Kentucky,75.5227042322435,21,141,13.2
Lyon County,Kentucky,76.0857853515044,21,143,17.8
McCracken County,Kentucky,75.9294840178057,21,145,23.0
McCreary County,Kentucky,71.9546550078574,21,147,7.0
McLean County,Kentucky,74.6922409570778,21,149,10.9
Madison County,Kentucky,76.6069863069697,21,151,28.6
Magoffin County,Kentucky,72.1135930977691,21,153,8.5
Marion County,Kentucky,75.6155019046272,21,155,13.4
Marshall County,Kentucky,75.5033542725799,21,157,15.8
Martin County,Kentucky,72.1424649211882,21,159,6.5
Mason County,Kentucky,73.9921169086638,21,161,16.0
Meade County,Kentucky,76.455135054943,21,163,14.8
Menifee County,Kentucky,74.0113264391519,21,165,10.7
Mercer County,Kentucky,75.0190180589982,21,167,18.8
Metcalfe County,Kentucky,73.9184873321278,21,169,11.6
Monroe County,Kentucky,73.2423474331858,21,171,14.1
Montgomery County,Kentucky,74.7803055097833,21,173,17.1
Morgan County,Kentucky,74.986285628142,21,175,11.8
Muhlenberg County,Kentucky,74.6723357339224,21,177,10.4
Nelson County,Kentucky,76.5272212221024,21,179,16.2
Nicholas County,Kentucky,72.4553106166929,21,181,11.2
Ohio County,Kentucky,74.9424801243366,21,183,9.7
Oldham County,Kentucky,79.2015183337609,21,185,39.4
Owen County,Kentucky,75.4363841483589,21,187,12.2
Owsley County,Kentucky,69.5453307636581,21,189,16.6
Pendleton County,Kentucky,74.4729108344152,21,191,10.8
Perry County,Kentucky,69.1636180948638,21,193,14.0
Pike County,Kentucky,72.0935355710374,21,195,13.3
Powell County,Kentucky,70.4148971509706,21,197,13.0
Pulaski County,Kentucky,74.3207584643338,21,199,14.4
Robertson County,Kentucky,74.1062094480741,21,201,16.0
Rockcastle County,Kentucky,73.9921160173286,21,203,9.8
Rowan County,Kentucky,75.0696921203187,21,205,26.9
Russell County,Kentucky,74.2876118517996,21,207,12.4
Scott County,Kentucky,77.265078150292,21,209,27.8
Shelby County,Kentucky,78.2026715302506,21,211,23.8
Simpson County,Kentucky,75.1339653913594,21,213,15.1
Spencer County,Kentucky,77.3166554453188,21,215,18.5
Taylor County,Kentucky,75.3075854102209,21,217,15.8
Todd County,Kentucky,75.0702938260694,21,219,10.8
Trigg County,Kentucky,76.0776813814646,21,221,17.6
Trimble County,Kentucky,74.7946631741192,21,223,10.3
Union County,Kentucky,74.2647239961351,21,225,11.3
Warren County,Kentucky,77.019188725289,21,227,28.1
Washington County,Kentucky,76.5144682665558,21,229,14.5
Wayne County,Kentucky,75.4282750755272,21,231,10.0
Webster County,Kentucky,74.1273204108433,21,233,9.2
Whitley County,Kentucky,71.4970237136727,21,235,15.9
Wolfe County,Kentucky,70.414121850814,21,237,11.9
Woodford County,Kentucky,77.6095928947604,21,239,32.9
Acadia Parish,Louisiana,74.1527304498507,22,001,10.5
Allen Parish,Louisiana,75.8364261931276,22,003,11.6
Ascension Parish,Louisiana,78.2087627323346,22,005,26.0
Assumption Parish,Louisiana,76.4547513190577,22,007,10.7
Avoyelles Parish,Louisiana,73.5254809340483,22,009,9.5
Beauregard Parish,Louisiana,74.7642884407588,22,011,15.1
Bienville Parish,Louisiana,73.536968643552,22,013,11.2
Bossier Parish,Louisiana,77.1775647618919,22,015,25.7
Caddo Parish,Louisiana,74.4758415459589,22,017,23.8
Calcasieu Parish,Louisiana,74.7915860565765,22,019,20.7
Caldwell Parish,Louisiana,73.0854447016312,22,021,10.2
Cameron Parish,Louisiana,78.9556654242898,22,023,15.8
Catahoula Parish,Louisiana,72.8459711428899,22,025,12.3
Claiborne Parish,Louisiana,75.2960244076028,22,027,12.8
Concordia Parish,Louisiana,72.9442876950287,22,029,11.6
De Soto Parish,Louisiana,74.6614154235783,22,031,12.1
East Baton Rouge Parish,Louisiana,75.8619567314034,22,033,34.1
East Carroll Parish,Louisiana,71.8561038237942,22,035,8.8
East Feliciana Parish,Louisiana,72.9021065584839,22,037,12.3
Evangeline Parish,Louisiana,73.2326572973623,22,039,12.6
Franklin Parish,Louisiana,73.4324020136278,22,041,10.8
Grant Parish,Louisiana,74.6861667474741,22,043,8.6
Iberia Parish,Louisiana,74.6830514916756,22,045,13.0
Iberville Parish,Louisiana,74.9132743798997,22,047,13.1
Jackson Parish,Louisiana,75.2049194847073,22,049,13.0
Jefferson Parish,Louisiana,76.8693215370987,22,051,24.6
Jefferson Davis Parish,Louisiana,74.020112260873,22,053,14.0
Lafayette Parish,Louisiana,77.7462080947226,22,055,29.9
Lafourche Parish,Louisiana,76.6127790326036,22,057,15.4
LaSalle Parish,Louisiana,74.6492018549338,22,059,11.7
Lincoln Parish,Louisiana,77.1881025980477,22,061,35.6
Livingston Parish,Louisiana,75.7654420583379,22,063,18.3
Madison Parish,Louisiana,71.9644608224497,22,065,11.4
Morehouse Parish,Louisiana,72.2885393934176,22,067,12.7
Natchitoches Parish,Louisiana,74.8307898155408,22,069,20.4
Orleans Parish,Louisiana,76.2790255616172,22,071,35.3
Ouachita Parish,Louisiana,74.7967704491303,22,073,24.0
Plaquemines Parish,Louisiana,77.0074539966939,22,075,14.2
Pointe Coupee Parish,Louisiana,75.4840287029142,22,077,13.4
Rapides Parish,Louisiana,74.1962063259054,22,079,18.4
Red River Parish,Louisiana,74.0789513271507,22,081,12.0
Richland Parish,Louisiana,74.0935785087345,22,083,14.5
Sabine Parish,Louisiana,75.4442027867979,22,085,14.1
Saint Bernard Parish,Louisiana,74.6058929116397,22,087,12.5
Saint Charles Parish,Louisiana,76.8359411293043,22,089,20.3
Saint Helena Parish,Louisiana,73.9549192997612,22,091,10.0
Saint James Parish,Louisiana,76.3920010684275,22,093,14.2
Saint John the Baptist Parish,Louisiana,74.7312982392505,22,095,16.5
Saint Landry Parish,Louisiana,72.8498409948172,22,097,12.8
Saint Martin Parish,Louisiana,75.652365528127,22,099,13.2
Saint Mary Parish,Louisiana,74.7147311711007,22,101,11.1
Saint Tammany Parish,Louisiana,77.8163149804034,22,103,30.6
Tangipahoa Parish,Louisiana,74.3075999879013,22,105,19.3
Tensas Parish,Louisiana,74.1181877466572,22,107,10.3
Terrebonne Parish,Louisiana,74.857143305773,22,109,13.7
Union Parish,Louisiana,74.826727427357,22,111,11.7
Vermilion Parish,Louisiana,76.2840734896336,22,113,12.4
Vernon Parish,Louisiana,75.1500980929744,22,115,19.2
Washington Parish,Louisiana,72.3909923068968,22,117,12.3
Webster Parish,Louisiana,73.7768873378424,22,119,14.0
West Baton Rouge Parish,Louisiana,76.4602826287715,22,121,19.7
West Carroll Parish,Louisiana,74.3775251241214,22,123,11.1
West Feliciana Parish,Louisiana,77.1646915653052,22,125,21.6
Winn Parish,Louisiana,74.2881555821706,22,127,12.5
Androscoggin County,Maine,77.7512536887563,23,001,20.3
Aroostook County,Maine,78.0257791588484,23,003,17.2
Cumberland County,Maine,80.1426759395244,23,005,43.0
Franklin County,Maine,78.5840023968279,23,007,25.6
Hancock County,Maine,79.4879469025187,23,009,32.7
Kennebec County,Maine,78.185930511921,23,011,25.0
Knox County,Maine,79.1990607611267,23,013,31.2
Lincoln County,Maine,79.6818191767564,23,015,31.2
Oxford County,Maine,78.0816516876241,23,017,18.1
Penobscot County,Maine,77.8316407150695,23,019,24.5
Piscataquis County,Maine,76.9555960979251,23,021,17.4
Sagadahoc County,Maine,79.8039208627757,23,023,32.2
Somerset County,Maine,77.020636994062,23,025,15.4
Waldo County,Maine,78.9055250811345,23,027,30.3
Washington County,Maine,76.3926866580059,23,029,20.1
York County,Maine,79.6145099345183,23,031,30.5
Allegany County,Maryland,76.6694541409835,24,001,17.4
Anne Arundel County,Maryland,79.2299434985345,24,003,38.3
Baltimore County,Maryland,78.723580571662,24,005,36.6
Calvert County,Maryland,79.3690536393873,24,009,29.1
Caroline County,Maryland,76.364819064661,24,011,15.5
Carroll County,Maryland,78.9128997074227,24,013,33.1
Cecil County,Maryland,76.5501454794145,24,015,22.0
Charles County,Maryland,78.6989416304353,24,017,27.4
Dorchester County,Maryland,76.7573685567545,24,019,20.2
Frederick County,Maryland,80.3176984349892,24,021,39.1
Garrett County,Maryland,78.2352529780301,24,023,19.0
Harford County,Maryland,79.0986312621923,24,025,33.8
Howard County,Maryland,82.8043619571844,24,027,60.6
Kent County,Maryland,78.7191903808873,24,029,30.0
Queen Anne's County,Maryland,79.7882954432238,24,035,34.9
Saint Mary's County,Maryland,78.7678772778512,24,037,30.6
Somerset County,Maryland,76.4015692930538,24,039,14.8
Talbot County,Maryland,80.6502795889963,24,041,33.9
Washington County,Maryland,77.3865459076232,24,043,19.9
Wicomico County,Maryland,77.0196391342002,24,045,28.5
Worcester County,Maryland,79.0162901190994,24,047,30.2
Baltimore City,Maryland,72.8973684328001,24,510,28.7
Montgomery County,Maryland,81.7039642542199,24,031,57.9
Prince George's County,Maryland,81.7039642542199,24,033,31.1
Barnstable County,Massachusetts,79.8815949843872,25,001,40.1
Berkshire County,Massachusetts,79.3265531690255,25,003,31.6
Bristol County,Massachusetts,78.8413887129124,25,005,25.9
Dukes County,Massachusetts,81.9835280279676,25,007,40.3
Essex County,Massachusetts,80.36077424118,25,009,37.5
Franklin County,Massachusetts,80.035738290058,25,011,35.2
Hampden County,Massachusetts,78.6083389354339,25,013,25.8
Hampshire County,Massachusetts,80.8375457673605,25,015,44.2
Middlesex County,Massachusetts,81.9109111584814,25,017,52.0
Nantucket County,Massachusetts,81.6506755417137,25,019,43.7
Norfolk County,Massachusetts,81.5022865023585,25,021,50.6
Plymouth County,Massachusetts,79.4737800475632,25,023,34.4
Suffolk County,Massachusetts,80.5624227825471,25,025,41.7
Worcester County,Massachusetts,79.3841370336981,25,027,34.4
Alcona County,Michigan,77.0387348069625,26,001,14.3
Alger County,Michigan,78.9236146060328,26,003,18.4
Allegan County,Michigan,78.8491685962365,26,005,21.5
Alpena County,Michigan,77.6755397480269,26,007,16.5
Antrim County,Michigan,79.6758368956124,26,009,25.3
Arenac County,Michigan,76.2840734435413,26,011,11.7
Baraga County,Michigan,77.3887253718862,26,013,13.1
Barry County,Michigan,79.251456140121,26,015,19.2
Bay County,Michigan,77.5024822475371,26,017,18.3
Benzie County,Michigan,79.3939732529926,26,019,24.2
Berrien County,Michigan,77.5795798652091,26,021,26.1
Branch County,Michigan,77.2271322461768,26,023,13.5
Calhoun County,Michigan,76.2350997875967,26,025,20.1
Cass County,Michigan,78.0444177899222,26,027,16.9
Charlevoix County,Michigan,79.6661059796698,26,029,27.9
Cheboygan County,Michigan,78.5185689405828,26,031,18.1
Chippewa County,Michigan,78.6576874017405,26,033,19.1
Clare County,Michigan,75.5366141810356,26,035,11.6
Clinton County,Michigan,80.7487743994358,26,037,29.7
Crawford County,Michigan,77.1194062552597,26,039,17.2
Delta County,Michigan,78.9596476650388,26,041,18.9
Dickinson County,Michigan,79.196491413419,26,043,22.4
Eaton County,Michigan,79.1765153256897,26,045,24.7
Emmet County,Michigan,79.5330074148033,26,047,33.2
Genesee County,Michigan,75.6706001686916,26,049,19.3
Gladwin County,Michigan,77.0373573209745,26,051,12.3
Gogebic County,Michigan,78.4124088783588,26,053,18.3
Grand Traverse County,Michigan,80.1160790695651,26,055,31.5
Gratiot County,Michigan,77.8073931059792,26,057,14.1
Hillsdale County,Michigan,77.8896939102178,26,059,15.5
Houghton County,Michigan,78.7032966824524,26,061,31.1
Huron County,Michigan,77.6811553497045,26,063,14.1
Ingham County,Michigan,78.5901889850964,26,065,37.2
Ionia County,Michigan,78.3170941900877,26,067,14.9
Iosco County,Michigan,76.2484727313596,26,069,16.1
Iron County,Michigan,78.1623853870805,26,071,19.3
Isabella County,Michigan,78.944219291473,26,073,27.3
Jackson County,Michigan,77.2987997189242,26,075,20.0
Kalamazoo County,Michigan,79.0571374783429,26,077,35.1
Kalkaska County,Michigan,76.6400157077602,26,079,12.7
Kent County,Michigan,79.8265458360066,26,081,33.3
Keweenaw County,Michigan,79.8805242809981,26,083,22.8
Lake County,Michigan,76.8838385846222,26,085,9.4
Lapeer County,Michigan,78.026272596228,26,087,17.5
Leelanau County,Michigan,82.4885891139183,26,089,40.0
Lenawee County,Michigan,78.0049753003164,26,091,19.2
Livingston County,Michigan,80.2051847968663,26,093,33.6
Luce County,Michigan,78.2708201595635,26,095,12.4
Mackinac County,Michigan,78.0867842827029,26,097,18.3
Macomb County,Michigan,77.9715216591543,26,099,23.3
Manistee County,Michigan,78.164748019286,26,101,19.7
Marquette County,Michigan,78.8667065520226,26,103,28.8
Mason County,Michigan,78.2752299888405,26,105,20.2
Mecosta County,Michigan,78.6817658529381,26,107,22.7
Menominee County,Michigan,79.0276882646118,26,109,15.1
Midland County,Michigan,80.5098454677645,26,111,32.5
Missaukee County,Michigan,77.8861527056406,26,113,13.1
Monroe County,Michigan,77.7656056212544,26,115,18.6
Montcalm County,Michigan,77.5945737688042,26,117,13.1
Montmorency County,Michigan,76.4532520353494,26,119,10.7
Muskegon County,Michigan,77.3601416065034,26,121,18.2
Newaygo County,Michigan,77.7361830556741,26,123,13.9
Oakland County,Michigan,79.9982981723966,26,125,44.4
Oceana County,Michigan,78.5361371772989,26,127,16.8
Ogemaw County,Michigan,75.6927053560333,26,129,11.7
Ontonagon County,Michigan,77.6996870295812,26,131,15.1
Osceola County,Michigan,77.9301479118803,26,133,13.2
Oscoda County,Michigan,76.0691358324074,26,135,9.7
Otsego County,Michigan,78.060790748466,26,137,20.5
Ottawa County,Michigan,81.6158270258288,26,139,31.1
Presque Isle County,Michigan,78.5481591305887,26,141,16.9
Roscommon County,Michigan,76.2372416387457,26,143,14.4
Saginaw County,Michigan,77.320926807283,26,145,20.2
Saint Clair County,Michigan,76.9594393341499,26,147,17.4
Saint Joseph County,Michigan,76.8626743369413,26,149,14.7
Sanilac County,Michigan,77.535341288747,26,151,12.3
Schoolcraft County,Michigan,78.1184159480951,26,153,13.2
Shiawassee County,Michigan,77.3369490284373,26,155,15.7
Tuscola County,Michigan,77.5041301219185,26,157,13.9
Van Buren County,Michigan,77.4736137015517,26,159,19.5
Washtenaw County,Michigan,81.0674651074056,26,161,52.6
Wayne County,Michigan,75.3248374766307,26,163,22.0
Wexford County,Michigan,77.3451876109721,26,165,16.8
Aitkin County,Minnesota,79.397166430693,27,001,15.5
Anoka County,Minnesota,81.1030914938124,27,003,27.8
Becker County,Minnesota,78.384493848656,27,005,22.4
Beltrami County,Minnesota,77.7600048968149,27,007,26.6
Benton County,Minnesota,78.9487320868627,27,009,21.5
Big Stone County,Minnesota,79.254791298494,27,011,17.4
Blue Earth County,Minnesota,80.487517300302,27,013,31.3
Brown County,Minnesota,80.5877352462171,27,015,21.3
Carlton County,Minnesota,77.8147120472818,27,017,22.8
Carver County,Minnesota,82.7884561732061,27,019,45.2
Cass County,Minnesota,78.112913818928,27,021,20.2
Chippewa County,Minnesota,79.6130813963956,27,023,15.9
Chisago County,Minnesota,79.9689706557518,27,025,22.0
Clay County,Minnesota,79.8966116731002,27,027,31.7
Clearwater County,Minnesota,77.4976028781771,27,029,14.9
Cook County,Minnesota,81.9648703488847,27,031,39.0
Cottonwood County,Minnesota,80.4985434824191,27,033,18.5
Crow Wing County,Minnesota,79.7253246505898,27,035,23.2
Dakota County,Minnesota,81.8113208325909,27,037,40.3
Dodge County,Minnesota,80.9714211312818,27,039,23.7
Douglas County,Minnesota,80.5314799825706,27,041,24.7
Faribault County,Minnesota,79.5722446522431,27,043,16.9
Fillmore County,Minnesota,80.755312892209,27,045,19.5
Freeborn County,Minnesota,80.0830232448869,27,047,16.1
Goodhue County,Minnesota,79.9818139717223,27,049,23.4
Grant County,Minnesota,79.6989844496696,27,051,18.9
Hennepin County,Minnesota,80.9163595198702,27,053,47.0
Houston County,Minnesota,81.5342766340529,27,055,21.4
Hubbard County,Minnesota,80.4065087023066,27,057,25.0
Isanti County,Minnesota,79.7296581271718,27,059,17.7
Itasca County,Minnesota,78.6854212118527,27,061,21.9
Jackson County,Minnesota,81.322459962606,27,063,18.8
Kanabec County,Minnesota,79.5398088524389,27,065,13.5
Kandiyohi County,Minnesota,80.9196588976853,27,067,22.2
Kittson County,Minnesota,78.6958866774887,27,069,20.9
Koochiching County,Minnesota,78.775251627832,27,071,18.4
Lac qui Parle County,Minnesota,81.2128552675302,27,073,17.7
Lake County,Minnesota,79.4475951675624,27,075,24.4
Lake of the Woods County,Minnesota,78.7458672993894,27,077,15.5
Le Sueur County,Minnesota,80.9210000222343,27,079,21.2
Lincoln County,Minnesota,80.2452684705262,27,081,19.2
Lyon County,Minnesota,80.5584638391641,27,083,25.8
McLeod County,Minnesota,80.7842832443277,27,085,18.0
Mahnomen County,Minnesota,75.3448875602588,27,087,12.9
Marshall County,Minnesota,81.9664193874723,27,089,18.7
Martin County,Minnesota,80.1915655892011,27,091,18.9
Meeker County,Minnesota,80.3890117109068,27,093,18.9
Mille Lacs County,Minnesota,77.465756222792,27,095,14.7
Morrison County,Minnesota,79.7267300751395,27,097,17.0
Mower County,Minnesota,80.8843448216652,27,099,19.0
Murray County,Minnesota,81.0122804104085,27,101,18.1
Nicollet County,Minnesota,81.725972132667,27,103,32.5
Nobles County,Minnesota,81.2299591088802,27,105,13.8
Norman County,Minnesota,77.4794452814812,27,107,15.1
Olmsted County,Minnesota,82.1865608684581,27,109,41.3
Otter Tail County,Minnesota,80.172905129498,27,111,24.5
Pennington County,Minnesota,79.3408145332647,27,113,16.1
Pine County,Minnesota,78.9522942444088,27,115,13.2
Pipestone County,Minnesota,79.9606666090288,27,117,19.0
Polk County,Minnesota,78.4117991500288,27,119,23.2
Pope County,Minnesota,80.4538408526911,27,121,22.2
Ramsey County,Minnesota,79.8311711820139,27,123,40.4
Red Lake County,Minnesota,79.884368162776,27,125,15.4
Redwood County,Minnesota,79.4284755223726,27,127,17.0
Renville County,Minnesota,78.9594868431795,27,129,15.7
Rice County,Minnesota,80.7199201788931,27,131,27.6
Rock County,Minnesota,79.226594626654,27,133,20.4
Roseau County,Minnesota,79.6303547550798,27,135,19.0
Saint Louis County,Minnesota,78.8061840424085,27,137,27.0
Scott County,Minnesota,81.9631710846188,27,139,38.2
Sherburne County,Minnesota,80.4892732072236,27,141,26.5
Sibley County,Minnesota,80.6432010189503,27,143,16.3
Stearns County,Minnesota,81.9781380251106,27,145,25.9
Steele County,Minnesota,81.4418901670181,27,147,25.4
Stevens County,Minnesota,81.9633026147453,27,149,28.3
Swift County,Minnesota,80.13599688247,27,151,16.2
Todd County,Minnesota,80.9277258627278,27,153,15.2
Traverse County,Minnesota,79.3158801713473,27,155,18.0
Wabasha County,Minnesota,81.886409686409,27,157,21.2
Wadena County,Minnesota,77.0247547671813,27,159,12.7
Waseca County,Minnesota,80.8591116575922,27,161,20.4
Washington County,Minnesota,81.7753570123076,27,163,41.6
Watonwan County,Minnesota,80.1707149126088,27,165,15.8
Wilkin County,Minnesota,78.4660542690826,27,167,17.5
Winona County,Minnesota,80.7662534119239,27,169,28.2
Wright County,Minnesota,80.8875595225526,27,171,27.3
Yellow Medicine County,Minnesota,80.029722320001,27,173,16.1
Adams County,Mississippi,73.4405717085429,28,001,17.8
Alcorn County,Mississippi,73.7692344323753,28,003,16.2
Amite County,Mississippi,75.7728627733061,28,005,12.1
Attala County,Mississippi,72.9985099185833,28,007,14.9
Benton County,Mississippi,73.8617083406369,28,009,10.6
Bolivar County,Mississippi,71.1199440904391,28,011,21.1
Calhoun County,Mississippi,74.249913651575,28,013,11.2
Carroll County,Mississippi,76.5476740403662,28,015,13.6
Chickasaw County,Mississippi,74.6390054599588,28,017,10.7
Choctaw County,Mississippi,75.5893167320315,28,019,13.5
Claiborne County,Mississippi,72.5180256360336,28,021,15.6
Clarke County,Mississippi,73.895153460462,28,023,13.9
Clay County,Mississippi,74.8481401058942,28,025,17.8
Coahoma County,Mississippi,70.553267967213,28,027,17.6
Copiah County,Mississippi,73.9815131829184,28,029,14.1
Covington County,Mississippi,72.7095204703154,28,031,15.3
DeSoto County,Mississippi,76.7967611755068,28,033,22.4
Forrest County,Mississippi,73.8651568538317,28,035,26.7
Franklin County,Mississippi,74.4020704630055,28,037,17.9
George County,Mississippi,72.5742654790927,28,039,12.0
Greene County,Mississippi,74.7659573269017,28,041,8.2
Grenada County,Mississippi,71.5339447315153,28,043,15.6
Hancock County,Mississippi,76.1993579203685,28,045,21.0
Harrison County,Mississippi,74.7451869079273,28,047,21.3
Hinds County,Mississippi,75.0254983861196,28,049,27.7
Holmes County,Mississippi,71.3716849370007,28,051,12.3
Humphreys County,Mississippi,71.8446198677659,28,053,12.1
Issaquena County,Mississippi,73.9174888699664,28,055,7.2
Itawamba County,Mississippi,73.8791324198008,28,057,13.2
Jackson County,Mississippi,75.4434426045451,28,059,20.1
Jasper County,Mississippi,74.5235809901436,28,061,13.4
Jefferson County,Mississippi,72.7001468175575,28,063,16.5
Jefferson Davis County,Mississippi,73.047506595855,28,065,14.2
Jones County,Mississippi,74.4202497451745,28,067,18.4
Kemper County,Mississippi,76.355791194252,28,069,11.5
Lafayette County,Mississippi,77.1288321010329,28,071,38.3
Lamar County,Mississippi,78.3209647064698,28,073,35.9
Lauderdale County,Mississippi,74.4515922608723,28,075,18.7
Lawrence County,Mississippi,73.1234663700198,28,077,12.1
Leake County,Mississippi,73.8550972879831,28,079,11.8
Lee County,Mississippi,74.3179313765844,28,081,21.8
Leflore County,Mississippi,71.5781167184586,28,083,17.5
Lincoln County,Mississippi,73.6677873014299,28,085,15.2
Lowndes County,Mississippi,75.3698991621031,28,087,21.8
Madison County,Mississippi,75.2612992317412,28,089,46.0
Marion County,Mississippi,72.3175262587835,28,091,13.0
Marshall County,Mississippi,73.6009360416266,28,093,13.4
Monroe County,Mississippi,75.0709619227257,28,095,14.6
Montgomery County,Mississippi,73.3000019707264,28,097,15.8
Neshoba County,Mississippi,71.7991579391469,28,099,13.5
Newton County,Mississippi,73.5864589801613,28,101,15.8
Noxubee County,Mississippi,74.510447428853,28,103,11.9
Oktibbeha County,Mississippi,77.7263450786556,28,105,43.0
Panola County,Mississippi,72.6591922296426,28,107,14.9
Pearl River County,Mississippi,74.0835387352385,28,109,13.9
Perry County,Mississippi,73.9292428114927,28,111,8.3
Pike County,Mississippi,72.2948853266708,28,113,16.3
Pontotoc County,Mississippi,76.2199757034886,28,115,13.0
Prentiss County,Mississippi,74.5937195218018,28,117,11.9
Quitman County,Mississippi,70.6946136401729,28,119,12.9
Rankin County,Mississippi,78.3260570476204,28,121,29.0
Scott County,Mississippi,73.939998238645,28,123,11.2
Sharkey County,Mississippi,72.7184040005694,28,125,20.0
Simpson County,Mississippi,73.8756839929085,28,127,12.7
Smith County,Mississippi,74.790121339524,28,129,13.0
Stone County,Mississippi,73.9927907160843,28,131,13.4
Sunflower County,Mississippi,70.9446700596498,28,133,14.4
Tallahatchie County,Mississippi,73.1368149295339,28,135,8.5
Tate County,Mississippi,74.585357338604,28,137,16.7
Tippah County,Mississippi,73.4732393761731,28,139,12.9
Tishomingo County,Mississippi,72.9714621985708,28,141,11.2
Tunica County,Mississippi,70.9017967549254,28,143,17.3
Union County,Mississippi,75.5944429807022,28,145,13.8
Walthall County,Mississippi,73.4795236470908,28,147,11.0
Warren County,Mississippi,73.8008835103326,28,149,24.4
Washington County,Mississippi,71.0435149993716,28,151,18.8
Wayne County,Mississippi,74.4084779375371,28,153,13.6
Webster County,Mississippi,72.9308241315477,28,155,17.2
Wilkinson County,Mississippi,72.067837247522,28,157,14.5
Winston County,Mississippi,74.3372795192025,28,159,16.5
Yalobusha County,Mississippi,72.7324236053424,28,161,12.4
Yazoo County,Mississippi,73.6573730361059,28,163,13.3
Adair County,Missouri,77.8716773419445,29,001,30.0
Andrew County,Missouri,78.9787130406793,29,003,23.3
Atchison County,Missouri,77.7205658580531,29,005,22.7
Audrain County,Missouri,76.5983164180111,29,007,11.5
Barry County,Missouri,75.5939423271874,29,009,14.0
Barton County,Missouri,77.1596164959461,29,011,16.7
Bates County,Missouri,76.2741038626397,29,013,13.1
Benton County,Missouri,75.795476661552,29,015,11.3
Bollinger County,Missouri,76.2336607024064,29,017,10.0
Boone County,Missouri,79.8171269054763,29,019,47.3
Buchanan County,Missouri,76.208181927639,29,021,19.5
Butler County,Missouri,73.7198108736692,29,023,14.6
Caldwell County,Missouri,76.9088757900173,29,025,17.4
Callaway County,Missouri,77.513635548286,29,027,20.4
Camden County,Missouri,79.0831950924824,29,029,21.0
Cape Girardeau County,Missouri,77.8109376062959,29,031,28.7
Carroll County,Missouri,76.6060889888891,29,033,16.7
Carter County,Missouri,73.3677417549055,29,035,11.4
Cass County,Missouri,78.3116362795798,29,037,24.7
Cedar County,Missouri,75.4963817297934,29,039,14.3
Chariton County,Missouri,78.4673805475985,29,041,15.0
Christian County,Missouri,79.1796949730871,29,043,26.0
Clark County,Missouri,76.9782795511869,29,045,12.8
Clay County,Missouri,79.2681247725331,29,047,31.0
Clinton County,Missouri,76.3674022768098,29,049,17.6
Cole County,Missouri,78.7408037773706,29,051,31.6
Cooper County,Missouri,77.5012297521734,29,053,19.5
Crawford County,Missouri,75.1449741823443,29,055,12.2
Dade County,Missouri,76.2039653400457,29,057,15.3
Dallas County,Missouri,76.2917213363793,29,059,14.7
Daviess County,Missouri,77.297278563427,29,061,15.8
DeKalb County,Missouri,77.8762555108364,29,063,11.5
Dent County,Missouri,75.615248675195,29,065,13.0
Douglas County,Missouri,76.4842418474083,29,067,9.2
Dunklin County,Missouri,71.9241106672631,29,069,11.8
Franklin County,Missouri,76.8917400699141,29,071,18.6
Gasconade County,Missouri,76.7818936580139,29,073,15.0
Gentry County,Missouri,77.7094541552858,29,075,18.6
Greene County,Missouri,77.4949992870025,29,077,29.5
Grundy County,Missouri,77.0283997495545,29,079,17.2
Harrison County,Missouri,77.2934695364312,29,081,12.3
Henry County,Missouri,75.362810911116,29,083,15.4
Hickory County,Missouri,76.5067615795671,29,085,10.3
Holt County,Missouri,79.0981779755224,29,087,19.2
Howard County,Missouri,78.2797011278502,29,089,24.2
Howell County,Missouri,75.077093074329,29,091,14.9
Iron County,Missouri,73.1590765468502,29,093,12.0
Jackson County,Missouri,76.9279466766946,29,095,28.8
Jasper County,Missouri,76.0047538574463,29,097,22.0
