County,State,mean_life_expectancy,State_FIPS,County_FIPS,Black Population
Crittenden County,Kentucky,74.4597431049398,21,055,71.0
Cumberland County,Kentucky,73.6012843152305,21,057,140.0
Daviess County,Kentucky,76.8868090777568,21,059,4372.0
Edmonson County,Kentucky,76.3853693829538,21,061,181.0
Elliott County,Kentucky,75.4990964268554,21,063,268.0
Estill County,Kentucky,71.881666471421,21,065,16.0
Fayette County,Kentucky,78.4201998634114,21,067,46844.0
Fleming County,Kentucky,73.3876187194457,21,069,318.0
Floyd County,Kentucky,70.6638789159013,21,071,356.0
Franklin County,Kentucky,76.1270459444938,21,073,4729.0
Fulton County,Kentucky,72.2475212303055,21,075,1472.0
Gallatin County,Kentucky,72.5748606696627,21,077,176.0
Garrard County,Kentucky,77.0681423411388,21,079,338.0
Grant County,Kentucky,74.126956516741,21,081,199.0
Graves County,Kentucky,75.2358667237258,21,083,1662.0
Grayson County,Kentucky,73.6909151672626,21,085,303.0
Green County,Kentucky,75.4560970223048,21,087,285.0
Greenup County,Kentucky,74.4403005900991,21,089,381.0
Hancock County,Kentucky,76.1834536127678,21,091,137.0
Hardin County,Kentucky,77.111234440676,21,093,12569.0
Harlan County,Kentucky,70.2478018360032,21,095,610.0
Harrison County,Kentucky,74.0760193252283,21,097,322.0
Hart County,Kentucky,74.8229392036949,21,099,766.0
Henderson County,Kentucky,75.8696456166673,21,101,3345.0
Henry County,Kentucky,74.4950175044701,21,103,472.0
Hickman County,Kentucky,77.0118130302521,21,105,377.0
Hopkins County,Kentucky,74.2917964463197,21,107,2916.0
Jackson County,Kentucky,72.7408530408279,21,109,42.0
Jefferson County,Kentucky,75.994067991935,21,111,166794.0
Jessamine County,Kentucky,77.2625474874086,21,113,2445.0
Johnson County,Kentucky,72.1185373432177,21,115,111.0
Kenton County,Kentucky,76.108960174952,21,117,7640.0
Knott County,Kentucky,71.9722379290522,21,119,79.0
Knox County,Kentucky,72.3191505352191,21,121,255.0
Larue County,Kentucky,75.2624039347967,21,123,503.0
Laurel County,Kentucky,74.6129147503087,21,125,444.0
Lawrence County,Kentucky,71.885237634586,21,127,29.0
Lee County,Kentucky,70.9063442359346,21,129,52.0
Leslie County,Kentucky,70.0886090384775,21,131,15.0
Letcher County,Kentucky,71.0912326877153,21,133,83.0
Lewis County,Kentucky,72.7591977609984,21,135,90.0
Lincoln County,Kentucky,74.4057807778528,21,137,466.0
Livingston County,Kentucky,74.9432461623421,21,139,42.0
Logan County,Kentucky,75.3691684578692,21,141,1806.0
Lyon County,Kentucky,76.4961130542239,21,143,474.0
McCracken County,Kentucky,76.2239775465083,21,145,6843.0
McCreary County,Kentucky,71.6621130254073,21,147,989.0
McLean County,Kentucky,74.9228699832338,21,149,116.0
Madison County,Kentucky,76.4601716736211,21,151,3728.0
Magoffin County,Kentucky,71.8213341669096,21,153,4.0
Marion County,Kentucky,75.4774799189948,21,155,1408.0
Marshall County,Kentucky,75.7577143331517,21,157,293.0
Martin County,Kentucky,72.2529609315278,21,159,636.0
Mason County,Kentucky,73.7871231304185,21,161,1082.0
Meade County,Kentucky,76.3808696873399,21,163,1061.0
Menifee County,Kentucky,73.571342986531,21,165,10.0
Mercer County,Kentucky,74.6964698669882,21,167,909.0
Metcalfe County,Kentucky,74.2712034263749,21,169,156.0
Monroe County,Kentucky,73.1565916140756,21,171,265.0
Montgomery County,Kentucky,74.5310399324409,21,173,780.0
Morgan County,Kentucky,75.1878684059582,21,175,452.0
Muhlenberg County,Kentucky,74.5801119756661,21,177,1404.0
Nelson County,Kentucky,76.376385149397,21,179,2341.0
Nicholas County,Kentucky,71.8683038332715,21,181,114.0
Ohio County,Kentucky,75.4402343538635,21,183,208.0
Oldham County,Kentucky,79.5013846372292,21,185,2437.0
Owen County,Kentucky,74.9731286919497,21,187,62.0
Owsley County,Kentucky,69.748518979601,21,189,243.0
Pendleton County,Kentucky,73.9801886556926,21,191,157.0
Perry County,Kentucky,68.7449493944735,21,193,495.0
Pike County,Kentucky,72.329835166793,21,195,530.0
Powell County,Kentucky,70.3853557328594,21,197,44.0
Pulaski County,Kentucky,74.1096953971979,21,199,572.0
Robertson County,Kentucky,73.9821820055271,21,201,38.0
Rockcastle County,Kentucky,73.8092867832985,21,203,26.0
Rowan County,Kentucky,75.1891867166302,21,205,375.0
Russell County,Kentucky,74.3556938129759,21,207,54.0
Scott County,Kentucky,77.0120683459334,21,209,2528.0
Shelby County,Kentucky,78.2602555719663,21,211,3244.0
Simpson County,Kentucky,74.7127232561013,21,213,1867.0
Spencer County,Kentucky,77.5213890430284,21,215,347.0
Taylor County,Kentucky,75.5147985309489,21,217,1095.0
Todd County,Kentucky,75.1542335145139,21,219,1012.0
Trigg County,Kentucky,76.1835053357378,21,221,1076.0
Trimble County,Kentucky,74.4211095882149,21,223,14.0
Union County,Kentucky,74.2169067042349,21,225,1950.0
Warren County,Kentucky,77.1508015987088,21,227,11459.0
Washington County,Kentucky,76.3352268697997,21,229,644.0
Wayne County,Kentucky,75.8813971137464,21,231,407.0
Webster County,Kentucky,74.336978301818,21,233,474.0
Whitley County,Kentucky,71.3994573627807,21,235,319.0
Wolfe County,Kentucky,70.0132370697232,21,237,4.0
Woodford County,Kentucky,77.6429126697335,21,239,1196.0
Acadia Parish,Louisiana,74.5671405045502,22,001,10841.0
Allen Parish,Louisiana,75.3434937718889,22,003,4845.0
Ascension Parish,Louisiana,78.8745043886905,22,005,26779.0
Assumption Parish,Louisiana,76.7087931079275,22,007,6819.0
Avoyelles Parish,Louisiana,73.7448941701593,22,009,10942.0
Beauregard Parish,Louisiana,75.0655810964382,22,011,4620.0
Bienville Parish,Louisiana,73.7257362873653,22,013,5858.0
Bossier Parish,Louisiana,77.1926262794587,22,015,28793.0
Caddo Parish,Louisiana,74.6925230591874,22,017,120925.0
Calcasieu Parish,Louisiana,74.904667628555,22,019,50148.0
Caldwell Parish,Louisiana,73.9257290599156,22,021,1638.0
Cameron Parish,Louisiana,78.8338989628955,22,023,235.0
Catahoula Parish,Louisiana,72.7123861827153,22,025,3159.0
Claiborne Parish,Louisiana,75.4932944644617,22,027,8314.0
Concordia Parish,Louisiana,73.151635646631,22,029,8133.0
De Soto Parish,Louisiana,75.2291164230102,22,031,9663.0
East Baton Rouge Parish,Louisiana,75.8218296629906,22,033,204562.0
East Carroll Parish,Louisiana,71.6126484659859,22,035,4945.0
East Feliciana Parish,Louisiana,72.9208237799961,22,037,8441.0
Evangeline Parish,Louisiana,73.0274645441488,22,039,9273.0
Franklin Parish,Louisiana,73.4925913703477,22,041,6862.0
Grant Parish,Louisiana,74.7909751766111,22,043,3618.0
Iberia Parish,Louisiana,74.6989213401581,22,045,22780.0
Iberville Parish,Louisiana,75.4084755578789,22,047,15833.0
Jackson Parish,Louisiana,75.4287175998653,22,049,4719.0
Jefferson Parish,Louisiana,77.1590670261304,22,051,117314.0
Jefferson Davis Parish,Louisiana,73.9447468895679,22,053,5178.0
Lafayette Parish,Louisiana,78.4373455435861,22,055,62785.0
Lafourche Parish,Louisiana,76.898831482355,22,057,13371.0
LaSalle Parish,Louisiana,74.7051923095944,22,059,1695.0
Lincoln Parish,Louisiana,77.1536517681998,22,061,19307.0
Livingston Parish,Louisiana,76.3147982918756,22,063,8305.0
Madison Parish,Louisiana,72.067389026383,22,065,7202.0
Morehouse Parish,Louisiana,71.9182190607412,22,067,12583.0
Natchitoches Parish,Louisiana,74.9507606282081,22,069,15996.0
Orleans Parish,Louisiana,76.7835061935944,22,071,232660.0
Ouachita Parish,Louisiana,74.7241365957977,22,073,58219.0
Plaquemines Parish,Louisiana,77.5575722942465,22,075,4733.0
Pointe Coupee Parish,Louisiana,75.5042952696965,22,077,7873.0
Rapides Parish,Louisiana,74.1477112536089,22,079,41341.0
Red River Parish,Louisiana,74.0794651422625,22,081,3350.0
Richland Parish,Louisiana,74.0394930941553,22,083,7339.0
Sabine Parish,Louisiana,75.5233215188936,22,085,3834.0
Saint Bernard Parish,Louisiana,74.9497640768307,22,087,10757.0
Saint Charles Parish,Louisiana,77.3716308713348,22,089,14059.0
Saint Helena Parish,Louisiana,74.7298938491924,22,091,5409.0
Saint James Parish,Louisiana,76.8807284000811,22,093,10565.0
Saint John the Baptist Parish,Louisiana,74.9665122195263,22,095,24433.0
Saint Landry Parish,Louisiana,72.7664476156199,22,097,34551.0
Saint Martin Parish,Louisiana,75.7948008353844,22,099,15629.0
Saint Mary Parish,Louisiana,74.8116705417042,22,101,15531.0
Saint Tammany Parish,Louisiana,78.1821886865957,22,103,30925.0
Tangipahoa Parish,Louisiana,74.5702771349901,22,105,38910.0
Tensas Parish,Louisiana,74.3123548758613,22,107,2525.0
Terrebonne Parish,Louisiana,75.5465434893864,22,109,21311.0
Union Parish,Louisiana,75.0779314394232,22,111,5533.0
Vermilion Parish,Louisiana,76.6455494511847,22,113,8693.0
Vernon Parish,Louisiana,74.8396247949361,22,115,7294.0
Washington Parish,Louisiana,72.1596100211215,22,117,14032.0
Webster Parish,Louisiana,73.9843353044325,22,119,13346.0
West Baton Rouge Parish,Louisiana,76.994497134414,22,121,10458.0
West Carroll Parish,Louisiana,74.63286192825,22,123,1778.0
West Feliciana Parish,Louisiana,77.3915977854976,22,125,6861.0
Winn Parish,Louisiana,74.8656484546832,22,127,4533.0
Androscoggin County,Maine,77.3472862200155,23,001,2562.0
Aroostook County,Maine,78.2351895653999,23,003,682.0
Cumberland County,Maine,80.1975351187297,23,005,8863.0
Franklin County,Maine,78.1838824706956,23,007,73.0
Hancock County,Maine,79.3409926121128,23,009,469.0
Kennebec County,Maine,78.2385516332434,23,011,1039.0
Knox County,Maine,78.8026970838812,23,013,205.0
Lincoln County,Maine,79.7353903176991,23,015,129.0
Oxford County,Maine,77.8165106011754,23,017,212.0
Penobscot County,Maine,77.771068314489,23,019,1291.0
Piscataquis County,Maine,76.8310982579021,23,021,96.0
Sagadahoc County,Maine,80.0272830781204,23,023,278.0
Somerset County,Maine,76.6935061229229,23,025,313.0
Waldo County,Maine,78.6948946683416,23,027,234.0
Washington County,Maine,76.2438302393045,23,029,244.0
York County,Maine,79.2174073123074,23,031,1778.0
Allegany County,Maryland,76.7249899777726,24,001,5796.0
Anne Arundel County,Maryland,79.4341984729359,24,003,95710.0
Baltimore County,Maryland,78.1013101775101,24,005,239308.0
Calvert County,Maryland,79.5566963904407,24,009,10709.0
Caroline County,Maryland,76.3645775952907,24,011,4666.0
Carroll County,Maryland,78.8560240456348,24,013,5924.0
Cecil County,Maryland,76.0618074732749,24,015,6974.0
Charles County,Maryland,78.9421146890923,24,017,73300.0
Dorchester County,Maryland,76.6471576574231,24,019,8549.0
Frederick County,Maryland,80.4439137512782,24,021,24411.0
Garrett County,Maryland,78.4055812461505,24,023,250.0
Harford County,Maryland,79.0297443191659,24,025,34843.0
Howard County,Maryland,83.0264230019201,24,027,60232.0
Kent County,Maryland,78.8978541083367,24,029,2787.0
Queen Anne's County,Maryland,79.7450613010915,24,035,3302.0
Saint Mary's County,Maryland,78.8031762822747,24,037,16431.0
Somerset County,Maryland,76.339007455921,24,039,10910.0
Talbot County,Maryland,81.1063184905654,24,041,3887.0
Washington County,Maryland,77.1605967642953,24,043,15984.0
Wicomico County,Maryland,76.6302866471975,24,045,26594.0
Worcester County,Maryland,79.4324551580154,24,047,6659.0
Baltimore City,Maryland,72.8443826692087,24,510,379751.0
Montgomery County,Maryland,82.1968884862238,24,031,192639.0
Prince George's County,Maryland,82.1968884862238,24,033,569478.0
Barnstable County,Massachusetts,79.7210376129869,25,001,6210.0
Berkshire County,Massachusetts,79.0831147584166,25,003,3548.0
Bristol County,Massachusetts,78.7884903094159,25,005,23969.0
Dukes County,Massachusetts,81.7539772309042,25,007,813.0
Essex County,Massachusetts,80.2087786787985,25,009,33424.0
Franklin County,Massachusetts,80.0092355252301,25,011,1066.0
Hampden County,Massachusetts,78.3629051384625,25,013,41471.0
Hampshire County,Massachusetts,81.0599982930396,25,015,4186.0
Middlesex County,Massachusetts,82.2197251711597,25,017,85583.0
Nantucket County,Massachusetts,82.393494952574,25,019,871.0
Norfolk County,Massachusetts,81.6840432123852,25,021,49756.0
Plymouth County,Massachusetts,79.6590325791931,25,023,51537.0
Suffolk County,Massachusetts,81.5850714029213,25,025,178557.0
Worcester County,Massachusetts,79.3695869428458,25,027,41366.0
Alcona County,Michigan,77.2527562046081,26,001,41.0
Alger County,Michigan,78.8877171255446,26,003,702.0
Allegan County,Michigan,79.0336929242968,26,005,1569.0
Alpena County,Michigan,77.7152362657867,26,007,165.0
Antrim County,Michigan,80.1864640593951,26,009,103.0
Arenac County,Michigan,76.379868966832,26,011,62.0
Baraga County,Michigan,77.1841794925398,26,013,783.0
Barry County,Michigan,79.4873498623825,26,015,415.0
Bay County,Michigan,77.1524686832726,26,017,1796.0
Benzie County,Michigan,79.8535346106406,26,019,32.0
Berrien County,Michigan,77.8072114550306,26,021,22561.0
Branch County,Michigan,77.1286124842443,26,023,1032.0
Calhoun County,Michigan,76.1490309416869,26,025,14148.0
Cass County,Michigan,78.3569579145268,26,027,2666.0
Charlevoix County,Michigan,80.0218503979826,26,029,122.0
Cheboygan County,Michigan,78.8593031363152,26,031,205.0
Chippewa County,Michigan,78.786514473222,26,033,2265.0
Clare County,Michigan,75.5007372764058,26,035,190.0
Clinton County,Michigan,81.0785792269675,26,037,1442.0
Crawford County,Michigan,77.3937933531903,26,039,103.0
Delta County,Michigan,79.0405127075837,26,041,121.0
Dickinson County,Michigan,79.5230089822134,26,043,158.0
Eaton County,Michigan,79.3478049644617,26,045,7435.0
Emmet County,Michigan,79.6792559238991,26,047,246.0
Genesee County,Michigan,75.7604146419025,26,049,81062.0
Gladwin County,Michigan,77.0504240765178,26,051,78.0
Gogebic County,Michigan,78.8347966612695,26,053,582.0
Grand Traverse County,Michigan,80.4907360819659,26,055,835.0
Gratiot County,Michigan,77.7055621464291,26,057,2346.0
Hillsdale County,Michigan,77.6405544837152,26,059,332.0
Houghton County,Michigan,78.7931506624861,26,061,278.0
Huron County,Michigan,77.5659236619364,26,063,150.0
Ingham County,Michigan,78.7505472832818,26,065,33930.0
Ionia County,Michigan,78.5325165777523,26,067,2976.0
Iosco County,Michigan,76.2821069627464,26,069,184.0
Iron County,Michigan,78.0726274020196,26,071,61.0
Isabella County,Michigan,79.1429461987862,26,073,1916.0
Jackson County,Michigan,77.1982880599513,26,075,12350.0
Kalamazoo County,Michigan,79.2832618520784,26,077,29215.0
Kalkaska County,Michigan,76.3550202248945,26,079,170.0
Kent County,Michigan,80.1038359595567,26,081,62188.0
Keweenaw County,Michigan,80.9060568079012,26,083,19.0
Lake County,Michigan,77.3130692927463,26,085,940.0
Lapeer County,Michigan,77.8960008688457,26,087,1108.0
Leelanau County,Michigan,82.8744227448396,26,089,105.0
Lenawee County,Michigan,77.8932924914479,26,091,2471.0
Livingston County,Michigan,80.8725291106871,26,093,1135.0
Luce County,Michigan,78.4945720356293,26,095,429.0
Mackinac County,Michigan,78.3804202661922,26,097,363.0
Macomb County,Michigan,78.220521423274,26,099,101734.0
Manistee County,Michigan,78.3413335386367,26,101,710.0
Marquette County,Michigan,78.9087633456459,26,103,1118.0
Mason County,Michigan,78.7239230631197,26,105,261.0
Mecosta County,Michigan,78.7460063034022,26,107,1296.0
Menominee County,Michigan,79.0360095241906,26,109,73.0
Midland County,Michigan,80.7629381782787,26,111,1167.0
Missaukee County,Michigan,77.972662913511,26,113,95.0
Monroe County,Michigan,77.9802560687067,26,115,3568.0
Montcalm County,Michigan,77.8385275544298,26,117,1387.0
Montmorency County,Michigan,76.6062713162337,26,119,22.0
Muskegon County,Michigan,77.4032457904031,26,121,23499.0
Newaygo County,Michigan,78.0871383778646,26,123,595.0
Oakland County,Michigan,80.5654597089158,26,125,170488.0
Oceana County,Michigan,78.946790830072,26,127,293.0
Ogemaw County,Michigan,75.6078437558438,26,129,68.0
Ontonagon County,Michigan,77.9287408671055,26,131,29.0
Osceola County,Michigan,78.2654779307401,26,133,261.0
Oscoda County,Michigan,76.0624726275215,26,135,44.0
Otsego County,Michigan,78.4152002865462,26,137,163.0
Ottawa County,Michigan,81.7532177912606,26,139,4425.0
Presque Isle County,Michigan,78.6149682771614,26,141,75.0
Roscommon County,Michigan,76.3124376061365,26,143,39.0
Saginaw County,Michigan,77.3154735604732,26,145,35664.0
Saint Clair County,Michigan,77.1753262366885,26,147,3554.0
Saint Joseph County,Michigan,76.8718844359815,26,149,1353.0
Sanilac County,Michigan,77.5212431222064,26,151,222.0
Schoolcraft County,Michigan,78.4596599050012,26,153,36.0
Shiawassee County,Michigan,77.5795913432334,26,155,467.0
Tuscola County,Michigan,77.3543746206711,26,157,531.0
Van Buren County,Michigan,77.805029747339,26,159,2520.0
Washtenaw County,Michigan,81.6281225884086,26,161,43795.0
Wayne County,Michigan,75.7567654862652,26,163,680932.0
Wexford County,Michigan,77.7464059924497,26,165,245.0
Aitkin County,Minnesota,79.6929884872945,27,001,81.0
Anoka County,Minnesota,81.4207453601592,27,003,21877.0
Becker County,Minnesota,78.4197750759958,27,005,167.0
Beltrami County,Minnesota,78.2323218596698,27,007,729.0
Benton County,Minnesota,78.9102194461483,27,009,1601.0
Big Stone County,Minnesota,78.8133721443642,27,011,3.0
Blue Earth County,Minnesota,80.7459627492939,27,013,2578.0
Brown County,Minnesota,80.5132005258987,27,015,181.0
Carlton County,Minnesota,78.1857874389735,27,017,670.0
Carver County,Minnesota,83.0892107085494,27,019,1864.0
Cass County,Minnesota,78.4502989095433,27,021,122.0
Chippewa County,Minnesota,79.4045389756219,27,023,103.0
Chisago County,Minnesota,79.8792253639704,27,025,729.0
Clay County,Minnesota,79.8323669700471,27,027,2332.0
Clearwater County,Minnesota,77.8667803346512,27,029,16.0
Cook County,Minnesota,82.4677905483378,27,031,4.0
Cottonwood County,Minnesota,80.5746386760864,27,033,107.0
Crow Wing County,Minnesota,79.7761897348291,27,035,526.0
Dakota County,Minnesota,82.1628172240055,27,037,26362.0
Dodge County,Minnesota,80.8333812590744,27,039,69.0
Douglas County,Minnesota,80.3881267081744,27,041,145.0
Faribault County,Minnesota,79.3445594232454,27,043,35.0
Fillmore County,Minnesota,80.7613102053587,27,045,107.0
Freeborn County,Minnesota,80.0097683105433,27,047,330.0
Goodhue County,Minnesota,80.0874424520216,27,049,606.0
Grant County,Minnesota,79.7647968666952,27,051,17.0
Hennepin County,Minnesota,81.1759524487445,27,053,165152.0
Houston County,Minnesota,81.4888359724773,27,055,243.0
Hubbard County,Minnesota,80.4255688903649,27,057,135.0
Isanti County,Minnesota,79.9339173526747,27,059,192.0
Itasca County,Minnesota,79.004721836712,27,061,222.0
Jackson County,Minnesota,81.5525595198698,27,063,39.0
Kanabec County,Minnesota,79.8492376586114,27,065,35.0
Kandiyohi County,Minnesota,81.1476791356247,27,067,2285.0
Kittson County,Minnesota,79.0642218604152,27,069,64.0
Koochiching County,Minnesota,79.0277597725902,27,071,73.0
Lac qui Parle County,Minnesota,81.3740154442322,27,073,58.0
Lake County,Minnesota,80.1132622762874,27,075,68.0
Lake of the Woods County,Minnesota,79.5752239452638,27,077,2.0
Le Sueur County,Minnesota,80.9025487778078,27,079,238.0
Lincoln County,Minnesota,80.0378567697619,27,081,25.0
Lyon County,Minnesota,80.4589755525902,27,083,891.0
McLeod County,Minnesota,80.7586545529335,27,085,212.0
Mahnomen County,Minnesota,74.8058555040828,27,087,29.0
Marshall County,Minnesota,82.2317416421193,27,089,33.0
Martin County,Minnesota,80.1279347482381,27,091,92.0
Meeker County,Minnesota,80.3542507400813,27,093,98.0
Mille Lacs County,Minnesota,77.3158830639582,27,095,120.0
Morrison County,Minnesota,79.9544858847875,27,097,185.0
Mower County,Minnesota,80.6820780942236,27,099,1570.0
Murray County,Minnesota,81.243482223253,27,101,31.0
Nicollet County,Minnesota,81.7317056370487,27,103,958.0
Nobles County,Minnesota,81.3390364658674,27,105,928.0
Norman County,Minnesota,77.4473018393204,27,107,65.0
Olmsted County,Minnesota,82.3791613388762,27,109,9566.0
Otter Tail County,Minnesota,80.3364077570961,27,111,870.0
Pennington County,Minnesota,79.8740497508218,27,113,153.0
Pine County,Minnesota,79.1938486808464,27,115,658.0
Pipestone County,Minnesota,80.0996939904387,27,117,120.0
Polk County,Minnesota,78.3953036040696,27,119,686.0
Pope County,Minnesota,80.3954847917465,27,121,46.0
Ramsey County,Minnesota,79.879554291912,27,123,65848.0
Red Lake County,Minnesota,80.548909210366,27,125,20.0
Redwood County,Minnesota,79.6428039673505,27,127,119.0
Renville County,Minnesota,78.9009909995051,27,129,56.0
Rice County,Minnesota,80.8360639384497,27,131,3765.0
Rock County,Minnesota,79.4168692747126,27,133,87.0
Roseau County,Minnesota,79.9391660758921,27,135,146.0
Saint Louis County,Minnesota,79.2159463872918,27,137,3154.0
Scott County,Minnesota,82.284224222757,27,139,6199.0
Sherburne County,Minnesota,80.590712666742,27,141,2335.0
Sibley County,Minnesota,80.8838904601301,27,143,157.0
Stearns County,Minnesota,82.2283365485754,27,145,10217.0
Steele County,Minnesota,81.3440803022777,27,147,1158.0
Stevens County,Minnesota,81.8441694492806,27,149,195.0
Swift County,Minnesota,80.2454266588328,27,151,206.0
Todd County,Minnesota,81.297556608694,27,153,173.0
Traverse County,Minnesota,79.2130907766791,27,155,17.0
Wabasha County,Minnesota,82.0119961226869,27,157,126.0
Wadena County,Minnesota,76.7394887146331,27,159,82.0
Waseca County,Minnesota,80.7565917558016,27,161,444.0
Washington County,Minnesota,82.1409680820697,27,163,11757.0
Watonwan County,Minnesota,80.201387796685,27,165,102.0
Wilkin County,Minnesota,79.0022519739121,27,167,25.0
Winona County,Minnesota,80.8287124497808,27,169,651.0
Wright County,Minnesota,81.0290727592055,27,171,1905.0
Yellow Medicine County,Minnesota,80.2210159740574,27,173,68.0
Adams County,Mississippi,73.466291061777,28,001,17610.0
Alcorn County,Mississippi,73.5396761606999,28,003,4492.0
Amite County,Mississippi,75.9042389324328,28,005,5202.0
Attala County,Mississippi,72.8576909799673,28,007,7792.0
Benton County,Mississippi,73.5793688949727,28,009,2813.0
Bolivar County,Mississippi,71.0922222769784,28,011,20453.0
Calhoun County,Mississippi,74.3455944226729,28,013,3968.0
Carroll County,Mississippi,76.398243956759,28,015,3499.0
Chickasaw County,Mississippi,74.6750155828738,28,017,7616.0
Choctaw County,Mississippi,75.7191755686119,28,019,2566.0
Claiborne County,Mississippi,72.5800080200203,28,021,7928.0
Clarke County,Mississippi,73.5375508947883,28,023,5592.0
Clay County,Mississippi,74.7405950197326,28,025,11784.0
Coahoma County,Mississippi,70.2628908768596,28,027,18050.0
Copiah County,Mississippi,74.3562169414243,28,029,14698.0
Covington County,Mississippi,72.8512805309686,28,031,6946.0
DeSoto County,Mississippi,76.8743246499726,28,033,48835.0
Forrest County,Mississippi,73.8191773831766,28,035,27951.0
Franklin County,Mississippi,74.5655055762087,28,037,2782.0
George County,Mississippi,72.565718154723,28,039,1920.0
Greene County,Mississippi,74.8822337691482,28,041,3538.0
Grenada County,Mississippi,71.60343134059,28,043,9161.0
Hancock County,Mississippi,76.6075095829761,28,045,3765.0
Harrison County,Mississippi,74.8186801933381,28,047,50994.0
Hinds County,Mississippi,74.979120187671,28,049,173413.0
Holmes County,Mississippi,71.070385741197,28,051,14903.0
Humphreys County,Mississippi,72.0853185835422,28,053,6375.0
Issaquena County,Mississippi,74.0041473572255,28,055,839.0
Itawamba County,Mississippi,73.9053097424301,28,057,1709.0
Jackson County,Mississippi,75.6165830340245,28,059,30305.0
Jasper County,Mississippi,74.7700053302954,28,061,8964.0
Jefferson County,Mississippi,72.9302292576344,28,063,6198.0
Jefferson Davis County,Mississippi,72.9476128619163,28,065,6950.0
Jones County,Mississippi,74.5967220589514,28,067,20077.0
Kemper County,Mississippi,76.1864347493594,28,069,6134.0
Lafayette County,Mississippi,78.0114111232811,28,071,12657.0
Lamar County,Mississippi,78.8458442090369,28,073,12446.0
Lauderdale County,Mississippi,74.4894483698754,28,075,33333.0
Lawrence County,Mississippi,73.4462237395803,28,077,4109.0
Leake County,Mississippi,74.3694896402731,28,079,9555.0
Lee County,Mississippi,74.5405743764429,28,081,25089.0
Leflore County,Mississippi,71.1046583944489,28,083,21683.0
Lincoln County,Mississippi,73.6614321342719,28,085,10957.0
Lowndes County,Mississippi,75.1473819369903,28,087,25902.0
Madison County,Mississippi,75.8046593967109,28,089,39731.0
Marion County,Mississippi,72.3991512924087,28,091,8140.0
Marshall County,Mississippi,73.7435182861434,28,093,17017.0
Monroe County,Mississippi,75.1132166166521,28,095,11132.0
Montgomery County,Mississippi,73.4859114927169,28,097,4446.0
Neshoba County,Mississippi,71.1271805990473,28,099,6145.0
Newton County,Mississippi,73.6607575761413,28,101,6515.0
Noxubee County,Mississippi,74.5335881660889,28,103,7721.0
Oktibbeha County,Mississippi,77.7596900043171,28,105,18312.0
Panola County,Mississippi,72.7907317308461,28,107,16616.0
Pearl River County,Mississippi,74.1944029276156,28,109,7055.0
Perry County,Mississippi,74.2652186258754,28,111,2379.0
Pike County,Mississippi,72.1058848075005,28,113,21456.0
Pontotoc County,Mississippi,76.4572158345682,28,115,5068.0
Prentiss County,Mississippi,74.263413958205,28,117,2533.0
Quitman County,Mississippi,70.495332662613,28,119,5176.0
Rankin County,Mississippi,78.7395961525786,28,121,31723.0
Scott County,Mississippi,74.2566432819638,28,123,10791.0
Sharkey County,Mississippi,72.0815016023162,28,125,3284.0
Simpson County,Mississippi,74.0398930715529,28,127,9851.0
Smith County,Mississippi,75.2202956610621,28,129,3675.0
Stone County,Mississippi,74.0623538508091,28,131,3351.0
Sunflower County,Mississippi,70.9505077893376,28,133,19332.0
Tallahatchie County,Mississippi,73.1445596838709,28,135,7599.0
Tate County,Mississippi,74.8492463549901,28,137,8494.0
Tippah County,Mississippi,73.6114460928828,28,139,3686.0
Tishomingo County,Mississippi,72.6469867915249,28,141,516.0
Tunica County,Mississippi,70.8525427957435,28,143,7838.0
Union County,Mississippi,75.3899755169203,28,145,4424.0
Walthall County,Mississippi,73.9421323688856,28,147,6706.0
Warren County,Mississippi,73.960547332033,28,149,22978.0
Washington County,Mississippi,70.8798974322465,28,151,33235.0
Wayne County,Mississippi,75.2882006899135,28,153,8359.0
Webster County,Mississippi,72.5896648483734,28,155,1995.0
Wilkinson County,Mississippi,71.9458884290238,28,157,6307.0
Winston County,Mississippi,74.183186948686,28,159,8553.0
Yalobusha County,Mississippi,72.36444975473,28,161,4904.0
Yazoo County,Mississippi,73.4981867217525,28,163,17027.0
Adair County,Missouri,77.8101753635588,29,001,680.0
Andrew County,Missouri,79.2529198131928,29,003,240.0
Atchison County,Missouri,77.7636593668859,29,005,24.0
Audrain County,Missouri,76.3200596043177,29,007,1464.0
Barry County,Missouri,75.9940412895763,29,009,80.0
Barton County,Missouri,77.355859623953,29,011,35.0
Bates County,Missouri,76.3272460490433,29,013,246.0
Benton County,Missouri,76.2745054683023,29,015,48.0
Bollinger County,Missouri,76.3646490785415,29,017,50.0
Boone County,Missouri,79.8894971335671,29,019,15952.0
Buchanan County,Missouri,76.4950322378685,29,021,4588.0
Butler County,Missouri,73.5747347582582,29,023,2367.0
Caldwell County,Missouri,77.4858330398036,29,025,52.0
Callaway County,Missouri,77.4843272871724,29,027,1969.0
Camden County,Missouri,79.3094734281992,29,029,364.0
Cape Girardeau County,Missouri,77.9095439279442,29,031,5788.0
Carroll County,Missouri,76.7749656772421,29,033,163.0
Carter County,Missouri,74.0441291497951,29,035,4.0
Cass County,Missouri,78.8086833558004,29,037,4238.0
Cedar County,Missouri,75.3076869219619,29,039,7.0
Chariton County,Missouri,79.2945378552753,29,041,191.0
Christian County,Missouri,79.3102237734149,29,043,707.0
