County,State,mean_life_expectancy,State_FIPS,County_FIPS,No Vehicle (Renter)
Floyd County,Kentucky,70.6638789159013,21,071,759.0
Franklin County,Kentucky,76.1270459444938,21,073,1057.0
Fulton County,Kentucky,72.2475212303055,21,075,296.0
Gallatin County,Kentucky,72.5748606696627,21,077,116.0
Garrard County,Kentucky,77.0681423411388,21,079,216.0
Grant County,Kentucky,74.126956516741,21,081,281.0
Graves County,Kentucky,75.2358667237258,21,083,763.0
Grayson County,Kentucky,73.6909151672626,21,085,324.0
Green County,Kentucky,75.4560970223048,21,087,224.0
Greenup County,Kentucky,74.4403005900991,21,089,447.0
Hancock County,Kentucky,76.1834536127678,21,091,51.0
Hardin County,Kentucky,77.111234440676,21,093,1919.0
Harlan County,Kentucky,70.2478018360032,21,095,744.0
Harrison County,Kentucky,74.0760193252283,21,097,326.0
Hart County,Kentucky,74.8229392036949,21,099,326.0
Henderson County,Kentucky,75.8696456166673,21,101,1339.0
Henry County,Kentucky,74.4950175044701,21,103,129.0
Hickman County,Kentucky,77.0118130302521,21,105,60.0
Hopkins County,Kentucky,74.2917964463197,21,107,798.0
Jackson County,Kentucky,72.7408530408279,21,109,195.0
Jefferson County,Kentucky,75.994067991935,21,111,23586.0
Jessamine County,Kentucky,77.2625474874086,21,113,624.0
Johnson County,Kentucky,72.1185373432177,21,115,638.0
Kenton County,Kentucky,76.108960174952,21,117,4049.0
Knott County,Kentucky,71.9722379290522,21,119,303.0
Knox County,Kentucky,72.3191505352191,21,121,850.0
Larue County,Kentucky,75.2624039347967,21,123,145.0
Laurel County,Kentucky,74.6129147503087,21,125,1089.0
Lawrence County,Kentucky,71.885237634586,21,127,205.0
Lee County,Kentucky,70.9063442359346,21,129,199.0
Leslie County,Kentucky,70.0886090384775,21,131,223.0
Letcher County,Kentucky,71.0912326877153,21,133,388.0
Lewis County,Kentucky,72.7591977609984,21,135,270.0
Lincoln County,Kentucky,74.4057807778528,21,137,100.0
Livingston County,Kentucky,74.9432461623421,21,139,70.0
Logan County,Kentucky,75.3691684578692,21,141,457.0
Lyon County,Kentucky,76.4961130542239,21,143,30.0
McCracken County,Kentucky,76.2239775465083,21,145,1462.0
McCreary County,Kentucky,71.6621130254073,21,147,283.0
McLean County,Kentucky,74.9228699832338,21,149,147.0
Madison County,Kentucky,76.4601716736211,21,151,1114.0
Magoffin County,Kentucky,71.8213341669096,21,153,237.0
Marion County,Kentucky,75.4774799189948,21,155,419.0
Marshall County,Kentucky,75.7577143331517,21,157,356.0
Martin County,Kentucky,72.2529609315278,21,159,233.0
Mason County,Kentucky,73.7871231304185,21,161,461.0
Meade County,Kentucky,76.3808696873399,21,163,199.0
Menifee County,Kentucky,73.571342986531,21,165,65.0
Mercer County,Kentucky,74.6964698669882,21,167,256.0
Metcalfe County,Kentucky,74.2712034263749,21,169,50.0
Monroe County,Kentucky,73.1565916140756,21,171,224.0
Montgomery County,Kentucky,74.5310399324409,21,173,341.0
Morgan County,Kentucky,75.1878684059582,21,175,174.0
Muhlenberg County,Kentucky,74.5801119756661,21,177,270.0
Nelson County,Kentucky,76.376385149397,21,179,611.0
Nicholas County,Kentucky,71.8683038332715,21,181,231.0
Ohio County,Kentucky,75.4402343538635,21,183,220.0
Oldham County,Kentucky,79.5013846372292,21,185,225.0
Owen County,Kentucky,74.9731286919497,21,187,82.0
Owsley County,Kentucky,69.748518979601,21,189,93.0
Pendleton County,Kentucky,73.9801886556926,21,191,164.0
Perry County,Kentucky,68.7449493944735,21,193,530.0
Pike County,Kentucky,72.329835166793,21,195,1094.0
Powell County,Kentucky,70.3853557328594,21,197,253.0
Pulaski County,Kentucky,74.1096953971979,21,199,1174.0
Robertson County,Kentucky,73.9821820055271,21,201,33.0
Rockcastle County,Kentucky,73.8092867832985,21,203,297.0
Rowan County,Kentucky,75.1891867166302,21,205,654.0
Russell County,Kentucky,74.3556938129759,21,207,148.0
Scott County,Kentucky,77.0120683459334,21,209,560.0
Shelby County,Kentucky,78.2602555719663,21,211,337.0
Simpson County,Kentucky,74.7127232561013,21,213,150.0
Spencer County,Kentucky,77.5213890430284,21,215,77.0
Taylor County,Kentucky,75.5147985309489,21,217,658.0
Todd County,Kentucky,75.1542335145139,21,219,183.0
Trigg County,Kentucky,76.1835053357378,21,221,161.0
Trimble County,Kentucky,74.4211095882149,21,223,115.0
Union County,Kentucky,74.2169067042349,21,225,263.0
Warren County,Kentucky,77.1508015987088,21,227,1898.0
Washington County,Kentucky,76.3352268697997,21,229,129.0
Wayne County,Kentucky,75.8813971137464,21,231,385.0
Webster County,Kentucky,74.336978301818,21,233,139.0
Whitley County,Kentucky,71.3994573627807,21,235,598.0
Wolfe County,Kentucky,70.0132370697232,21,237,474.0
Woodford County,Kentucky,77.6429126697335,21,239,271.0
Acadia Parish,Louisiana,74.5671405045502,22,001,1172.0
Allen Parish,Louisiana,75.3434937718889,22,003,369.0
Ascension Parish,Louisiana,78.8745043886905,22,005,703.0
Assumption Parish,Louisiana,76.7087931079275,22,007,366.0
Avoyelles Parish,Louisiana,73.7448941701593,22,009,866.0
Beauregard Parish,Louisiana,75.0655810964382,22,011,482.0
Bienville Parish,Louisiana,73.7257362873653,22,013,425.0
Bossier Parish,Louisiana,77.1926262794587,22,015,1705.0
Caddo Parish,Louisiana,74.6925230591874,22,017,8008.0
Calcasieu Parish,Louisiana,74.904667628555,22,019,3916.0
Caldwell Parish,Louisiana,73.9257290599156,22,021,123.0
Cameron Parish,Louisiana,78.8338989628955,22,023,5.0
Catahoula Parish,Louisiana,72.7123861827153,22,025,174.0
Claiborne Parish,Louisiana,75.4932944644617,22,027,440.0
Concordia Parish,Louisiana,73.151635646631,22,029,306.0
De Soto Parish,Louisiana,75.2291164230102,22,031,835.0
East Baton Rouge Parish,Louisiana,75.8218296629906,22,033,9212.0
East Carroll Parish,Louisiana,71.6126484659859,22,035,274.0
East Feliciana Parish,Louisiana,72.9208237799961,22,037,233.0
Evangeline Parish,Louisiana,73.0274645441488,22,039,1115.0
Franklin Parish,Louisiana,73.4925913703477,22,041,401.0
Grant Parish,Louisiana,74.7909751766111,22,043,217.0
Iberia Parish,Louisiana,74.6989213401581,22,045,1873.0
Iberville Parish,Louisiana,75.4084755578789,22,047,473.0
Jackson Parish,Louisiana,75.4287175998653,22,049,483.0
Jefferson Parish,Louisiana,77.1590670261304,22,051,9076.0
Jefferson Davis Parish,Louisiana,73.9447468895679,22,053,590.0
Lafayette Parish,Louisiana,78.4373455435861,22,055,4765.0
Lafourche Parish,Louisiana,76.898831482355,22,057,1412.0
LaSalle Parish,Louisiana,74.7051923095944,22,059,108.0
Lincoln Parish,Louisiana,77.1536517681998,22,061,1304.0
Livingston Parish,Louisiana,76.3147982918756,22,063,1190.0
Madison Parish,Louisiana,72.067389026383,22,065,409.0
Morehouse Parish,Louisiana,71.9182190607412,22,067,722.0
Natchitoches Parish,Louisiana,74.9507606282081,22,069,1478.0
Orleans Parish,Louisiana,76.7835061935944,22,071,23570.0
Ouachita Parish,Louisiana,74.7241365957977,22,073,4280.0
Plaquemines Parish,Louisiana,77.5575722942465,22,075,336.0
Pointe Coupee Parish,Louisiana,75.5042952696965,22,077,340.0
Rapides Parish,Louisiana,74.1477112536089,22,079,3362.0
Red River Parish,Louisiana,74.0794651422625,22,081,142.0
Richland Parish,Louisiana,74.0394930941553,22,083,422.0
Sabine Parish,Louisiana,75.5233215188936,22,085,476.0
Saint Bernard Parish,Louisiana,74.9497640768307,22,087,725.0
Saint Charles Parish,Louisiana,77.3716308713348,22,089,344.0
Saint Helena Parish,Louisiana,74.7298938491924,22,091,120.0
Saint James Parish,Louisiana,76.8807284000811,22,093,553.0
Saint John the Baptist Parish,Louisiana,74.9665122195263,22,095,478.0
Saint Landry Parish,Louisiana,72.7664476156199,22,097,2077.0
Saint Martin Parish,Louisiana,75.7948008353844,22,099,688.0
Saint Mary Parish,Louisiana,74.8116705417042,22,101,1090.0
Saint Tammany Parish,Louisiana,78.1821886865957,22,103,1886.0
Tangipahoa Parish,Louisiana,74.5702771349901,22,105,1887.0
Tensas Parish,Louisiana,74.3123548758613,22,107,141.0
Terrebonne Parish,Louisiana,75.5465434893864,22,109,2488.0
Union Parish,Louisiana,75.0779314394232,22,111,296.0
Vermilion Parish,Louisiana,76.6455494511847,22,113,1033.0
Vernon Parish,Louisiana,74.8396247949361,22,115,737.0
Washington Parish,Louisiana,72.1596100211215,22,117,917.0
Webster Parish,Louisiana,73.9843353044325,22,119,983.0
West Baton Rouge Parish,Louisiana,76.994497134414,22,121,418.0
West Carroll Parish,Louisiana,74.63286192825,22,123,60.0
West Feliciana Parish,Louisiana,77.3915977854976,22,125,109.0
Winn Parish,Louisiana,74.8656484546832,22,127,297.0
Androscoggin County,Maine,77.3472862200155,23,001,3616.0
Aroostook County,Maine,78.2351895653999,23,003,1856.0
Cumberland County,Maine,80.1975351187297,23,005,7023.0
Franklin County,Maine,78.1838824706956,23,007,458.0
Hancock County,Maine,79.3409926121128,23,009,1020.0
Kennebec County,Maine,78.2385516332434,23,011,3384.0
Knox County,Maine,78.8026970838812,23,013,715.0
Lincoln County,Maine,79.7353903176991,23,015,478.0
Oxford County,Maine,77.8165106011754,23,017,759.0
Penobscot County,Maine,77.771068314489,23,019,3715.0
Piscataquis County,Maine,76.8310982579021,23,021,327.0
Sagadahoc County,Maine,80.0272830781204,23,023,665.0
Somerset County,Maine,76.6935061229229,23,025,1228.0
Waldo County,Maine,78.6948946683416,23,027,664.0
Washington County,Maine,76.2438302393045,23,029,804.0
York County,Maine,79.2174073123074,23,031,3272.0
Allegany County,Maryland,76.7249899777726,24,001,1956.0
Anne Arundel County,Maryland,79.4341984729359,24,003,5106.0
Baltimore County,Maryland,78.1013101775101,24,005,18121.0
Calvert County,Maryland,79.5566963904407,24,009,516.0
Caroline County,Maryland,76.3645775952907,24,011,530.0
Carroll County,Maryland,78.8560240456348,24,013,1929.0
Cecil County,Maryland,76.0618074732749,24,015,1405.0
Charles County,Maryland,78.9421146890923,24,017,1155.0
Dorchester County,Maryland,76.6471576574231,24,019,1074.0
Frederick County,Maryland,80.4439137512782,24,021,2306.0
Garrett County,Maryland,78.4055812461505,24,023,468.0
Harford County,Maryland,79.0297443191659,24,025,3094.0
Howard County,Maryland,83.0264230019201,24,027,3321.0
Kent County,Maryland,78.8978541083367,24,029,596.0
Queen Anne's County,Maryland,79.7450613010915,24,035,358.0
Saint Mary's County,Maryland,78.8031762822747,24,037,1327.0
Somerset County,Maryland,76.339007455921,24,039,761.0
Talbot County,Maryland,81.1063184905654,24,041,555.0
Washington County,Maryland,77.1605967642953,24,043,3768.0
Wicomico County,Maryland,76.6302866471975,24,045,2615.0
Worcester County,Maryland,79.4324551580154,24,047,960.0
Baltimore City,Maryland,72.8443826692087,24,510,56379.0
Montgomery County,Maryland,82.1968884862238,24,031,21610.0
Prince George's County,Maryland,82.1968884862238,24,033,22216.0
Barnstable County,Massachusetts,79.7210376129869,25,001,2684.0
Berkshire County,Massachusetts,79.0831147584166,25,003,3909.0
Bristol County,Massachusetts,78.7884903094159,25,005,18982.0
Dukes County,Massachusetts,81.7539772309042,25,007,136.0
Essex County,Massachusetts,80.2087786787985,25,009,25447.0
Franklin County,Massachusetts,80.0092355252301,25,011,1771.0
Hampden County,Massachusetts,78.3629051384625,25,013,20180.0
Hampshire County,Massachusetts,81.0599982930396,25,015,3462.0
Middlesex County,Massachusetts,82.2197251711597,25,017,51254.0
Nantucket County,Massachusetts,82.393494952574,25,019,158.0
Norfolk County,Massachusetts,81.6840432123852,25,021,19543.0
Plymouth County,Massachusetts,79.6590325791931,25,023,8249.0
Suffolk County,Massachusetts,81.5850714029213,25,025,87640.0
Worcester County,Massachusetts,79.3695869428458,25,027,24070.0
Alcona County,Michigan,77.2527562046081,26,001,74.0
Alger County,Michigan,78.8877171255446,26,003,89.0
Allegan County,Michigan,79.0336929242968,26,005,913.0
Alpena County,Michigan,77.7152362657867,26,007,531.0
Antrim County,Michigan,80.1864640593951,26,009,181.0
Arenac County,Michigan,76.379868966832,26,011,178.0
Baraga County,Michigan,77.1841794925398,26,013,124.0
Barry County,Michigan,79.4873498623825,26,015,453.0
Bay County,Michigan,77.1524686832726,26,017,2135.0
Benzie County,Michigan,79.8535346106406,26,019,101.0
Berrien County,Michigan,77.8072114550306,26,021,3622.0
Branch County,Michigan,77.1286124842443,26,023,613.0
Calhoun County,Michigan,76.1490309416869,26,025,3279.0
Cass County,Michigan,78.3569579145268,26,027,592.0
Charlevoix County,Michigan,80.0218503979826,26,029,474.0
Cheboygan County,Michigan,78.8593031363152,26,031,307.0
Chippewa County,Michigan,78.786514473222,26,033,879.0
Clare County,Michigan,75.5007372764058,26,035,406.0
Clinton County,Michigan,81.0785792269675,26,037,519.0
Crawford County,Michigan,77.3937933531903,26,039,228.0
Delta County,Michigan,79.0405127075837,26,041,862.0
Dickinson County,Michigan,79.5230089822134,26,043,659.0
Eaton County,Michigan,79.3478049644617,26,045,1483.0
Emmet County,Michigan,79.6792559238991,26,047,645.0
Genesee County,Michigan,75.7604146419025,26,049,10416.0
Gladwin County,Michigan,77.0504240765178,26,051,357.0
Gogebic County,Michigan,78.8347966612695,26,053,428.0
Grand Traverse County,Michigan,80.4907360819659,26,055,1468.0
Gratiot County,Michigan,77.7055621464291,26,057,512.0
Hillsdale County,Michigan,77.6405544837152,26,059,768.0
Houghton County,Michigan,78.7931506624861,26,061,1151.0
Huron County,Michigan,77.5659236619364,26,063,564.0
Ingham County,Michigan,78.7505472832818,26,065,8109.0
Ionia County,Michigan,78.5325165777523,26,067,938.0
Iosco County,Michigan,76.2821069627464,26,069,403.0
Iron County,Michigan,78.0726274020196,26,071,251.0
Isabella County,Michigan,79.1429461987862,26,073,1274.0
Jackson County,Michigan,77.1982880599513,26,075,3231.0
Kalamazoo County,Michigan,79.2832618520784,26,077,6479.0
Kalkaska County,Michigan,76.3550202248945,26,079,123.0
Kent County,Michigan,80.1038359595567,26,081,12814.0
Keweenaw County,Michigan,80.9060568079012,26,083,29.0
Lake County,Michigan,77.3130692927463,26,085,223.0
Lapeer County,Michigan,77.8960008688457,26,087,840.0
Leelanau County,Michigan,82.8744227448396,26,089,129.0
Lenawee County,Michigan,77.8932924914479,26,091,1129.0
Livingston County,Michigan,80.8725291106871,26,093,1288.0
Luce County,Michigan,78.4945720356293,26,095,76.0
Mackinac County,Michigan,78.3804202661922,26,097,523.0
Macomb County,Michigan,78.220521423274,26,099,13363.0
Manistee County,Michigan,78.3413335386367,26,101,312.0
Marquette County,Michigan,78.9087633456459,26,103,1183.0
Mason County,Michigan,78.7239230631197,26,105,455.0
Mecosta County,Michigan,78.7460063034022,26,107,611.0
Menominee County,Michigan,79.0360095241906,26,109,623.0
Midland County,Michigan,80.7629381782787,26,111,1378.0
Missaukee County,Michigan,77.972662913511,26,113,97.0
Monroe County,Michigan,77.9802560687067,26,115,2249.0
Montcalm County,Michigan,77.8385275544298,26,117,774.0
Montmorency County,Michigan,76.6062713162337,26,119,111.0
Muskegon County,Michigan,77.4032457904031,26,121,3475.0
Newaygo County,Michigan,78.0871383778646,26,123,356.0
Oakland County,Michigan,80.5654597089158,26,125,19956.0
Oceana County,Michigan,78.946790830072,26,127,224.0
Ogemaw County,Michigan,75.6078437558438,26,129,320.0
Ontonagon County,Michigan,77.9287408671055,26,131,85.0
Osceola County,Michigan,78.2654779307401,26,133,399.0
Oscoda County,Michigan,76.0624726275215,26,135,101.0
Otsego County,Michigan,78.4152002865462,26,137,356.0
Ottawa County,Michigan,81.7532177912606,26,139,2956.0
Presque Isle County,Michigan,78.6149682771614,26,141,78.0
Roscommon County,Michigan,76.3124376061365,26,143,389.0
Saginaw County,Michigan,77.3154735604732,26,145,5313.0
Saint Clair County,Michigan,77.1753262366885,26,147,2798.0
Saint Joseph County,Michigan,76.8718844359815,26,149,1076.0
Sanilac County,Michigan,77.5212431222064,26,151,589.0
Schoolcraft County,Michigan,78.4596599050012,26,153,176.0
Shiawassee County,Michigan,77.5795913432334,26,155,1018.0
Tuscola County,Michigan,77.3543746206711,26,157,464.0
Van Buren County,Michigan,77.805029747339,26,159,954.0
Washtenaw County,Michigan,81.6281225884086,26,161,9802.0
Wayne County,Michigan,75.7567654862652,26,163,68275.0
Wexford County,Michigan,77.7464059924497,26,165,516.0
Aitkin County,Minnesota,79.6929884872945,27,001,254.0
Anoka County,Minnesota,81.4207453601592,27,003,3950.0
Becker County,Minnesota,78.4197750759958,27,005,477.0
Beltrami County,Minnesota,78.2323218596698,27,007,1138.0
Benton County,Minnesota,78.9102194461483,27,009,894.0
Big Stone County,Minnesota,78.8133721443642,27,011,108.0
Blue Earth County,Minnesota,80.7459627492939,27,013,1628.0
Brown County,Minnesota,80.5132005258987,27,015,326.0
Carlton County,Minnesota,78.1857874389735,27,017,382.0
Carver County,Minnesota,83.0892107085494,27,019,819.0
Cass County,Minnesota,78.4502989095433,27,021,364.0
Chippewa County,Minnesota,79.4045389756219,27,023,260.0
Chisago County,Minnesota,79.8792253639704,27,025,477.0
Clay County,Minnesota,79.8323669700471,27,027,1367.0
Clearwater County,Minnesota,77.8667803346512,27,029,145.0
Cook County,Minnesota,82.4677905483378,27,031,145.0
Cottonwood County,Minnesota,80.5746386760864,27,033,212.0
Crow Wing County,Minnesota,79.7761897348291,27,035,1071.0
Dakota County,Minnesota,82.1628172240055,27,037,5773.0
Dodge County,Minnesota,80.8333812590744,27,039,146.0
Douglas County,Minnesota,80.3881267081744,27,041,626.0
Faribault County,Minnesota,79.3445594232454,27,043,186.0
Fillmore County,Minnesota,80.7613102053587,27,045,275.0
Freeborn County,Minnesota,80.0097683105433,27,047,570.0
Goodhue County,Minnesota,80.0874424520216,27,049,813.0
Grant County,Minnesota,79.7647968666952,27,051,104.0
Hennepin County,Minnesota,81.1759524487445,27,053,41364.0
Houston County,Minnesota,81.4888359724773,27,055,141.0
Hubbard County,Minnesota,80.4255688903649,27,057,269.0
Isanti County,Minnesota,79.9339173526747,27,059,497.0
Itasca County,Minnesota,79.004721836712,27,061,731.0
Jackson County,Minnesota,81.5525595198698,27,063,60.0
Kanabec County,Minnesota,79.8492376586114,27,065,155.0
Kandiyohi County,Minnesota,81.1476791356247,27,067,704.0
Kittson County,Minnesota,79.0642218604152,27,069,68.0
Koochiching County,Minnesota,79.0277597725902,27,071,287.0
Lac qui Parle County,Minnesota,81.3740154442322,27,073,67.0
Lake County,Minnesota,80.1132622762874,27,075,157.0
Lake of the Woods County,Minnesota,79.5752239452638,27,077,34.0
Le Sueur County,Minnesota,80.9025487778078,27,079,222.0
Lincoln County,Minnesota,80.0378567697619,27,081,84.0
Lyon County,Minnesota,80.4589755525902,27,083,551.0
McLeod County,Minnesota,80.7586545529335,27,085,488.0
Mahnomen County,Minnesota,74.8058555040828,27,087,118.0
Marshall County,Minnesota,82.2317416421193,27,089,109.0
Martin County,Minnesota,80.1279347482381,27,091,354.0
Meeker County,Minnesota,80.3542507400813,27,093,409.0
Mille Lacs County,Minnesota,77.3158830639582,27,095,548.0
Morrison County,Minnesota,79.9544858847875,27,097,611.0
Mower County,Minnesota,80.6820780942236,27,099,841.0
Murray County,Minnesota,81.243482223253,27,101,94.0
Nicollet County,Minnesota,81.7317056370487,27,103,754.0
Nobles County,Minnesota,81.3390364658674,27,105,421.0
Norman County,Minnesota,77.4473018393204,27,107,93.0
Olmsted County,Minnesota,82.3791613388762,27,109,3041.0
Otter Tail County,Minnesota,80.3364077570961,27,111,1112.0
Pennington County,Minnesota,79.8740497508218,27,113,338.0
Pine County,Minnesota,79.1938486808464,27,115,301.0
Pipestone County,Minnesota,80.0996939904387,27,117,215.0
Polk County,Minnesota,78.3953036040696,27,119,687.0
Pope County,Minnesota,80.3954847917465,27,121,108.0
Ramsey County,Minnesota,79.879554291912,27,123,18030.0
Red Lake County,Minnesota,80.548909210366,27,125,47.0
Redwood County,Minnesota,79.6428039673505,27,127,251.0
Renville County,Minnesota,78.9009909995051,27,129,288.0
Rice County,Minnesota,80.8360639384497,27,131,1158.0
Rock County,Minnesota,79.4168692747126,27,133,96.0
Roseau County,Minnesota,79.9391660758921,27,135,177.0
Saint Louis County,Minnesota,79.2159463872918,27,137,5818.0
Scott County,Minnesota,82.284224222757,27,139,1139.0
Sherburne County,Minnesota,80.590712666742,27,141,675.0
Sibley County,Minnesota,80.8838904601301,27,143,162.0
Stearns County,Minnesota,82.2283365485754,27,145,2415.0
Steele County,Minnesota,81.3440803022777,27,147,750.0
Stevens County,Minnesota,81.8441694492806,27,149,196.0
Swift County,Minnesota,80.2454266588328,27,151,185.0
Todd County,Minnesota,81.297556608694,27,153,224.0
Traverse County,Minnesota,79.2130907766791,27,155,68.0
Wabasha County,Minnesota,82.0119961226869,27,157,255.0
Wadena County,Minnesota,76.7394887146331,27,159,227.0
Waseca County,Minnesota,80.7565917558016,27,161,221.0
Washington County,Minnesota,82.1409680820697,27,163,2795.0
Watonwan County,Minnesota,80.201387796685,27,165,118.0
Wilkin County,Minnesota,79.0022519739121,27,167,106.0
Winona County,Minnesota,80.8287124497808,27,169,1151.0
Wright County,Minnesota,81.0290727592055,27,171,1204.0
Yellow Medicine County,Minnesota,80.2210159740574,27,173,144.0
Adams County,Mississippi,73.466291061777,28,001,688.0
Alcorn County,Mississippi,73.5396761606999,28,003,460.0
Amite County,Mississippi,75.9042389324328,28,005,280.0
Attala County,Mississippi,72.8576909799673,28,007,474.0
Benton County,Mississippi,73.5793688949727,28,009,28.0
Bolivar County,Mississippi,71.0922222769784,28,011,1263.0
Calhoun County,Mississippi,74.3455944226729,28,013,261.0
Carroll County,Mississippi,76.398243956759,28,015,103.0
Chickasaw County,Mississippi,74.6750155828738,28,017,296.0
Choctaw County,Mississippi,75.7191755686119,28,019,106.0
Claiborne County,Mississippi,72.5800080200203,28,021,153.0
Clarke County,Mississippi,73.5375508947883,28,023,256.0
Clay County,Mississippi,74.7405950197326,28,025,472.0
Coahoma County,Mississippi,70.2628908768596,28,027,1071.0
Copiah County,Mississippi,74.3562169414243,28,029,296.0
Covington County,Mississippi,72.8512805309686,28,031,94.0
DeSoto County,Mississippi,76.8743246499726,28,033,1488.0
Forrest County,Mississippi,73.8191773831766,28,035,1508.0
Franklin County,Mississippi,74.5655055762087,28,037,54.0
George County,Mississippi,72.565718154723,28,039,272.0
Greene County,Mississippi,74.8822337691482,28,041,145.0
Grenada County,Mississippi,71.60343134059,28,043,475.0
Hancock County,Mississippi,76.6075095829761,28,045,665.0
Harrison County,Mississippi,74.8186801933381,28,047,3884.0
Hinds County,Mississippi,74.979120187671,28,049,4914.0
Holmes County,Mississippi,71.070385741197,28,051,435.0
Humphreys County,Mississippi,72.0853185835422,28,053,250.0
Issaquena County,Mississippi,74.0041473572255,28,055,78.0
Itawamba County,Mississippi,73.9053097424301,28,057,161.0
Jackson County,Mississippi,75.6165830340245,28,059,1350.0
Jasper County,Mississippi,74.7700053302954,28,061,149.0
Jefferson County,Mississippi,72.9302292576344,28,063,176.0
Jefferson Davis County,Mississippi,72.9476128619163,28,065,195.0
Jones County,Mississippi,74.5967220589514,28,067,911.0
Kemper County,Mississippi,76.1864347493594,28,069,293.0
Lafayette County,Mississippi,78.0114111232811,28,071,622.0
Lamar County,Mississippi,78.8458442090369,28,073,734.0
Lauderdale County,Mississippi,74.4894483698754,28,075,1751.0
Lawrence County,Mississippi,73.4462237395803,28,077,142.0
Leake County,Mississippi,74.3694896402731,28,079,470.0
Lee County,Mississippi,74.5405743764429,28,081,1301.0
Leflore County,Mississippi,71.1046583944489,28,083,933.0
Lincoln County,Mississippi,73.6614321342719,28,085,324.0
Lowndes County,Mississippi,75.1473819369903,28,087,1062.0
Madison County,Mississippi,75.8046593967109,28,089,931.0
Marion County,Mississippi,72.3991512924087,28,091,388.0
Marshall County,Mississippi,73.7435182861434,28,093,325.0
Monroe County,Mississippi,75.1132166166521,28,095,617.0
Montgomery County,Mississippi,73.4859114927169,28,097,153.0
Neshoba County,Mississippi,71.1271805990473,28,099,563.0
Newton County,Mississippi,73.6607575761413,28,101,219.0
Noxubee County,Mississippi,74.5335881660889,28,103,314.0
Oktibbeha County,Mississippi,77.7596900043171,28,105,774.0
Panola County,Mississippi,72.7907317308461,28,107,407.0
Pearl River County,Mississippi,74.1944029276156,28,109,323.0
Perry County,Mississippi,74.2652186258754,28,111,196.0
Pike County,Mississippi,72.1058848075005,28,113,598.0
Pontotoc County,Mississippi,76.4572158345682,28,115,270.0
Prentiss County,Mississippi,74.263413958205,28,117,539.0
Quitman County,Mississippi,70.495332662613,28,119,301.0
Rankin County,Mississippi,78.7395961525786,28,121,664.0
Scott County,Mississippi,74.2566432819638,28,123,537.0
Sharkey County,Mississippi,72.0815016023162,28,125,144.0
Simpson County,Mississippi,74.0398930715529,28,127,277.0
Smith County,Mississippi,75.2202956610621,28,129,80.0
Stone County,Mississippi,74.0623538508091,28,131,199.0
Sunflower County,Mississippi,70.9505077893376,28,133,751.0
Tallahatchie County,Mississippi,73.1445596838709,28,135,293.0
Tate County,Mississippi,74.8492463549901,28,137,259.0
Tippah County,Mississippi,73.6114460928828,28,139,262.0
Tishomingo County,Mississippi,72.6469867915249,28,141,213.0
Tunica County,Mississippi,70.8525427957435,28,143,308.0
Union County,Mississippi,75.3899755169203,28,145,273.0
Walthall County,Mississippi,73.9421323688856,28,147,178.0
Warren County,Mississippi,73.960547332033,28,149,984.0
Washington County,Mississippi,70.8798974322465,28,151,1828.0
Wayne County,Mississippi,75.2882006899135,28,153,167.0
Webster County,Mississippi,72.5896648483734,28,155,160.0
Wilkinson County,Mississippi,71.9458884290238,28,157,148.0
Winston County,Mississippi,74.183186948686,28,159,374.0
Yalobusha County,Mississippi,72.36444975473,28,161,215.0
Yazoo County,Mississippi,73.4981867217525,28,163,441.0
Adair County,Missouri,77.8101753635588,29,001,540.0
Andrew County,Missouri,79.2529198131928,29,003,157.0
Atchison County,Missouri,77.7636593668859,29,005,113.0
Audrain County,Missouri,76.3200596043177,29,007,391.0
Barry County,Missouri,75.9940412895763,29,009,417.0
Barton County,Missouri,77.355859623953,29,011,222.0
Bates County,Missouri,76.3272460490433,29,013,193.0
Benton County,Missouri,76.2745054683023,29,015,285.0
Bollinger County,Missouri,76.3646490785415,29,017,99.0
Boone County,Missouri,79.8894971335671,29,019,3635.0
Buchanan County,Missouri,76.4950322378685,29,021,2310.0
Butler County,Missouri,73.5747347582582,29,023,1146.0
Caldwell County,Missouri,77.4858330398036,29,025,159.0
Callaway County,Missouri,77.4843272871724,29,027,478.0
Camden County,Missouri,79.3094734281992,29,029,234.0
Cape Girardeau County,Missouri,77.9095439279442,29,031,1360.0
Carroll County,Missouri,76.7749656772421,29,033,149.0
Carter County,Missouri,74.0441291497951,29,035,42.0
Cass County,Missouri,78.8086833558004,29,037,846.0
Cedar County,Missouri,75.3076869219619,29,039,244.0
Chariton County,Missouri,79.2945378552753,29,041,59.0
Christian County,Missouri,79.3102237734149,29,043,348.0
Clark County,Missouri,77.0295076164657,29,045,108.0
Clay County,Missouri,79.5619563850374,29,047,2938.0
Clinton County,Missouri,76.5996092017181,29,049,138.0
Cole County,Missouri,79.0433760003444,29,051,1602.0
Cooper County,Missouri,77.867792459532,29,053,241.0
Crawford County,Missouri,74.900708217397,29,055,278.0
Dade County,Missouri,75.8385149132904,29,057,115.0
Dallas County,Missouri,75.9550777216844,29,059,158.0
Daviess County,Missouri,77.5824198293684,29,061,73.0
DeKalb County,Missouri,78.8834883137025,29,063,267.0
Dent County,Missouri,76.1551299023563,29,065,299.0
Douglas County,Missouri,76.4142822721992,29,067,73.0
Dunklin County,Missouri,72.0744463648464,29,069,876.0
Franklin County,Missouri,76.8528811459318,29,071,1128.0
