County,State,mean_life_expectancy,State_FIPS,County_FIPS,Total Population
Boyle County,Kentucky,76.59368285758,21,021,29773.0
Bracken County,Kentucky,73.718323270875,21,023,8330.0
Breathitt County,Kentucky,69.2609605128975,21,025,13276.0
Breckinridge County,Kentucky,75.2389272164982,21,027,19991.0
Bullitt County,Kentucky,77.8882711549783,21,029,78622.0
Butler County,Kentucky,74.7184072222347,21,031,12735.0
Caldwell County,Kentucky,74.8268742312763,21,033,12747.0
Calloway County,Kentucky,76.862716555691,21,035,38616.0
Campbell County,Kentucky,77.1498339900952,21,037,91804.0
Carlisle County,Kentucky,74.9087814583075,21,039,4890.0
Carroll County,Kentucky,72.0148573351565,21,041,10695.0
Carter County,Kentucky,73.6288371443813,21,043,27385.0
Casey County,Kentucky,74.4333092348352,21,045,15805.0
Christian County,Kentucky,74.9424189914068,21,047,72438.0
Clark County,Kentucky,74.5092629454742,21,049,35757.0
Clay County,Kentucky,70.563081908271,21,051,20866.0
Clinton County,Kentucky,73.3985556532123,21,053,10208.0
Crittenden County,Kentucky,74.2015185440368,21,055,9154.0
Cumberland County,Kentucky,73.381908142814,21,057,6744.0
Daviess County,Kentucky,76.6570136775688,21,059,99258.0
Edmonson County,Kentucky,76.0844186435652,21,061,12063.0
Elliott County,Kentucky,75.2441125185792,21,063,7533.0
Estill County,Kentucky,71.7780145171002,21,065,14382.0
Fayette County,Kentucky,78.2035829700602,21,067,315109.0
Fleming County,Kentucky,73.3210173729638,21,069,14515.0
Floyd County,Kentucky,70.4392039445397,21,071,37447.0
Franklin County,Kentucky,75.9049645319759,21,073,49969.0
Fulton County,Kentucky,72.0140308328663,21,075,6259.0
Gallatin County,Kentucky,72.2162006881891,21,077,8652.0
Garrard County,Kentucky,76.9282776445789,21,079,17226.0
Grant County,Kentucky,73.9418367348515,21,081,24800.0
Graves County,Kentucky,75.0222143863131,21,083,37259.0
Grayson County,Kentucky,73.4013115187795,21,085,26129.0
Green County,Kentucky,75.4644041062953,21,087,11044.0
Greenup County,Kentucky,74.4307057552755,21,089,36012.0
Hancock County,Kentucky,75.9145445895689,21,091,8700.0
Hardin County,Kentucky,76.7576725790934,21,093,107699.0
Harlan County,Kentucky,69.8040928214318,21,095,27548.0
Harrison County,Kentucky,74.01784084432,21,097,18630.0
Hart County,Kentucky,74.5273724620217,21,099,18531.0
Henderson County,Kentucky,75.5696844373218,21,101,46252.0
Henry County,Kentucky,74.4806506833053,21,103,15677.0
Hickman County,Kentucky,76.1122453565231,21,105,4625.0
Hopkins County,Kentucky,73.9809925873242,21,107,45985.0
Jackson County,Kentucky,72.3067164530153,21,109,13369.0
Jefferson County,Kentucky,75.8611881500278,21,111,764378.0
Jessamine County,Kentucky,76.9857584065302,21,113,51667.0
Johnson County,Kentucky,72.1496529653505,21,115,23064.0
Kenton County,Kentucky,75.8197236888713,21,117,163987.0
Knott County,Kentucky,71.6847998623049,21,119,15690.0
Knox County,Kentucky,72.0589315159246,21,121,31424.0
Larue County,Kentucky,75.1756362148199,21,123,14102.0
Laurel County,Kentucky,74.3741796464688,21,125,59901.0
Lawrence County,Kentucky,71.5495128530174,21,127,15844.0
Lee County,Kentucky,70.7339224174525,21,129,6717.0
Leslie County,Kentucky,69.8710534328241,21,131,10648.0
Letcher County,Kentucky,70.9868655984605,21,133,23011.0
Lewis County,Kentucky,72.8184507240136,21,135,13565.0
Lincoln County,Kentucky,74.1691940960378,21,137,24413.0
Livingston County,Kentucky,74.5642752384381,21,139,9288.0
Logan County,Kentucky,75.2153627590409,21,141,26847.0
Lyon County,Kentucky,76.023565601507,21,143,8268.0
McCracken County,Kentucky,75.891595871494,21,145,65285.0
McCreary County,Kentucky,71.5380944781471,21,147,17748.0
McLean County,Kentucky,74.543316521358,21,149,9361.0
Madison County,Kentucky,76.3724215973693,21,151,88376.0
Magoffin County,Kentucky,71.5414319772871,21,153,12783.0
Marion County,Kentucky,75.4108346411277,21,155,19335.0
Marshall County,Kentucky,75.3758972330103,21,157,31177.0
Martin County,Kentucky,71.8722724073635,21,159,12175.0
Mason County,Kentucky,73.6966694554166,21,161,17167.0
Meade County,Kentucky,76.3193840199752,21,163,28452.0
Menifee County,Kentucky,73.5933363146866,21,165,6381.0
Mercer County,Kentucky,74.5994011920089,21,167,21378.0
Metcalfe County,Kentucky,73.7449401547919,21,169,9990.0
Monroe County,Kentucky,72.7874034181665,21,171,10645.0
Montgomery County,Kentucky,74.2667936811196,21,173,27550.0
Morgan County,Kentucky,74.8982583143211,21,175,13281.0
Muhlenberg County,Kentucky,74.3114309786504,21,177,31153.0
Nelson County,Kentucky,76.2476922920368,21,179,45131.0
Nicholas County,Kentucky,72.041334726532,21,181,7061.0
Ohio County,Kentucky,74.9765912318302,21,183,24062.0
Oldham County,Kentucky,79.3028347030904,21,185,64633.0
Owen County,Kentucky,75.0634976779946,21,187,10686.0
Owsley County,Kentucky,69.3205771145881,21,189,4497.0
Pendleton County,Kentucky,73.8626246292855,21,191,14530.0
Perry County,Kentucky,68.6554429827254,21,193,27329.0
Pike County,Kentucky,71.8265250745669,21,195,61586.0
Powell County,Kentucky,70.0713723654983,21,197,12349.0
Pulaski County,Kentucky,73.7920437809626,21,199,63974.0
Robertson County,Kentucky,73.6900784289473,21,201,2161.0
Rockcastle County,Kentucky,73.5969028884271,21,203,16815.0
Rowan County,Kentucky,74.9238027278143,21,205,24392.0
Russell County,Kentucky,73.9105117952019,21,207,17731.0
Scott County,Kentucky,76.9299466803277,21,209,52322.0
Shelby County,Kentucky,78.0122960424419,21,211,45831.0
Simpson County,Kentucky,74.6275190554539,21,213,17881.0
Spencer County,Kentucky,77.3030321501648,21,215,18012.0
Taylor County,Kentucky,75.1539187128359,21,217,25406.0
Todd County,Kentucky,74.8456161721076,21,219,12377.0
Trigg County,Kentucky,75.9419758951303,21,221,14286.0
Trimble County,Kentucky,74.4105811986752,21,223,8697.0
Union County,Kentucky,74.0353958740985,21,225,14915.0
Warren County,Kentucky,76.9046897173168,21,227,123824.0
Washington County,Kentucky,76.2558604433231,21,229,11999.0
Wayne County,Kentucky,75.5508495249673,21,231,20692.0
Webster County,Kentucky,73.9645722885221,21,233,13180.0
Whitley County,Kentucky,71.0290042519955,21,235,36027.0
Wolfe County,Kentucky,69.9249750577052,21,237,7251.0
Woodford County,Kentucky,77.4357246729705,21,239,25817.0
Acadia Parish,Louisiana,73.9999754497315,22,001,62607.0
Allen Parish,Louisiana,75.2938619597064,22,003,25667.0
Ascension Parish,Louisiana,78.1400214289107,22,005,119129.0
Assumption Parish,Louisiana,76.2048620601144,22,007,22881.0
Avoyelles Parish,Louisiana,73.383250032882,22,009,41095.0
Beauregard Parish,Louisiana,74.7453508149396,22,011,36598.0
Bienville Parish,Louisiana,73.1552575951714,22,013,13806.0
Bossier Parish,Louisiana,76.9019549744133,22,015,125698.0
Caddo Parish,Louisiana,74.0892417589714,22,017,251069.0
Calcasieu Parish,Louisiana,74.7195012336518,22,019,198753.0
Caldwell Parish,Louisiana,73.172974150298,22,021,10000.0
Cameron Parish,Louisiana,78.6142837672468,22,023,6806.0
Catahoula Parish,Louisiana,72.2914391978936,22,025,10044.0
Claiborne Parish,Louisiana,75.0410473299127,22,027,16296.0
Concordia Parish,Louisiana,72.8393410308841,22,029,20211.0
De Soto Parish,Louisiana,74.5830462907065,22,031,27164.0
East Baton Rouge Parish,Louisiana,75.6287801572283,22,033,446167.0
East Carroll Parish,Louisiana,71.2711490673257,22,035,7318.0
East Feliciana Parish,Louisiana,72.6744411427321,22,037,19553.0
Evangeline Parish,Louisiana,72.898015645593,22,039,33750.0
Franklin Parish,Louisiana,73.1412850404843,22,041,20388.0
Grant Parish,Louisiana,74.4717742079639,22,043,22305.0
Iberia Parish,Louisiana,74.3020596431098,22,045,73346.0
Iberville Parish,Louisiana,74.7368865887369,22,047,33122.0
Jackson Parish,Louisiana,74.9586061926645,22,049,15952.0
Jefferson Parish,Louisiana,76.7515066559683,22,051,437038.0
Jefferson Davis Parish,Louisiana,73.6446757398576,22,053,31405.0
Lafayette Parish,Louisiana,77.7881501766723,22,055,238230.0
Lafourche Parish,Louisiana,76.5125738414607,22,057,98112.0
LaSalle Parish,Louisiana,74.338445111795,22,059,14930.0
Lincoln Parish,Louisiana,76.9879291582876,22,061,47536.0
Livingston Parish,Louisiana,75.8628748912791,22,063,137096.0
Madison Parish,Louisiana,71.7069148556603,22,065,11616.0
Morehouse Parish,Louisiana,71.8105513770585,22,067,26290.0
Natchitoches Parish,Louisiana,74.2776101577801,22,069,39051.0
Orleans Parish,Louisiana,76.0745049208213,22,071,388182.0
Ouachita Parish,Louisiana,74.521021721566,22,073,156433.0
Plaquemines Parish,Louisiana,77.0521429634431,22,075,23394.0
Pointe Coupee Parish,Louisiana,75.2229229356683,22,077,22271.0
Rapides Parish,Louisiana,73.8140071390589,22,079,132080.0
Red River Parish,Louisiana,73.5351452891995,22,081,8723.0
Richland Parish,Louisiana,73.6606520539197,22,083,20619.0
Sabine Parish,Louisiana,75.0158059018257,22,085,24145.0
Saint Bernard Parish,Louisiana,74.5665902137119,22,087,45067.0
Saint Charles Parish,Louisiana,76.9251362926224,22,089,52728.0
Saint Helena Parish,Louisiana,74.0229547528418,22,091,10509.0
Saint James Parish,Louisiana,76.3671650940778,22,093,21485.0
Saint John the Baptist Parish,Louisiana,74.6477944497544,22,095,43565.0
Saint Landry Parish,Louisiana,72.531267637827,22,097,83580.0
Saint Martin Parish,Louisiana,75.4370241604488,22,099,53609.0
Saint Mary Parish,Louisiana,74.4792916479934,22,101,52578.0
Saint Tammany Parish,Louisiana,77.8280585745834,22,103,249201.0
Tangipahoa Parish,Louisiana,74.1844298289299,22,105,128850.0
Tensas Parish,Louisiana,73.9093637502654,22,107,4771.0
Terrebonne Parish,Louisiana,75.0133713474946,22,109,113067.0
Union Parish,Louisiana,74.8131985540207,22,111,22537.0
Vermilion Parish,Louisiana,76.3874843279442,22,113,59841.0
Vernon Parish,Louisiana,74.6974077814184,22,115,51906.0
Washington Parish,Louisiana,72.1215364641443,22,117,46449.0
Webster Parish,Louisiana,73.5601117120773,22,119,40043.0
West Baton Rouge Parish,Louisiana,76.5948475100227,22,121,25518.0
West Carroll Parish,Louisiana,74.2181518393564,22,123,11274.0
West Feliciana Parish,Louisiana,76.9155464188706,22,125,15376.0
Winn Parish,Louisiana,74.3820209350033,22,127,14631.0
Androscoggin County,Maine,77.220361186627,23,001,107317.0
Aroostook County,Maine,78.0602019451522,23,003,68840.0
Cumberland County,Maine,80.0647447522546,23,005,289173.0
Franklin County,Maine,78.1138288380044,23,007,30177.0
Hancock County,Maine,79.1739267645802,23,009,54468.0
Kennebec County,Maine,77.9917372269149,23,011,121289.0
Knox County,Maine,78.8385057474004,23,013,39700.0
Lincoln County,Maine,79.4427461737673,23,015,34021.0
Oxford County,Maine,77.8658543412625,23,017,57230.0
Penobscot County,Maine,77.681599449285,23,019,152284.0
Piscataquis County,Maine,76.7312703182003,23,021,16960.0
Sagadahoc County,Maine,79.7663212770084,23,023,35149.0
Somerset County,Maine,76.6534851388324,23,025,50994.0
Waldo County,Maine,78.7244527205402,23,027,39280.0
Washington County,Maine,76.0867017251121,23,029,31822.0
York County,Maine,79.2594629976227,23,031,201454.0
Allegany County,Maryland,76.4574082090383,24,001,72591.0
Anne Arundel County,Maryland,79.1395334082719,24,003,564600.0
Baltimore County,Maryland,78.2377312364355,24,005,828637.0
Calvert County,Maryland,79.2426384753014,24,009,90824.0
Caroline County,Maryland,76.1239394226819,24,011,32785.0
Carroll County,Maryland,78.7180042495561,24,013,167319.0
Cecil County,Maryland,76.0571235520906,24,015,102416.0
Charles County,Maryland,78.6004729581799,24,017,156021.0
Dorchester County,Maryland,76.5099830190935,24,019,32386.0
Frederick County,Maryland,80.1712646505144,24,021,246105.0
Garrett County,Maryland,78.0071575169985,24,023,29516.0
Harford County,Maryland,78.8209386983286,24,025,250132.0
Howard County,Maryland,82.713381318342,24,027,312495.0
Kent County,Maryland,78.5977865777154,24,029,19666.0
Queen Anne's County,Maryland,79.500887085098,24,035,49071.0
Saint Mary's County,Maryland,78.5788652210215,24,037,110979.0
Somerset County,Maryland,76.2943960109268,24,039,25801.0
Talbot County,Maryland,80.7226857430427,24,041,37461.0
Washington County,Maryland,77.0675186362717,24,043,149546.0
Wicomico County,Maryland,76.5490721595539,24,045,102014.0
Worcester County,Maryland,79.0249334117204,24,047,51559.0
Baltimore City,Maryland,72.5981949363835,24,510,619796.0
Montgomery County,Maryland,81.7818741974575,24,031,1039198.0
Prince George's County,Maryland,81.7818741974575,24,033,905161.0
Barnstable County,Massachusetts,79.5390778971791,25,001,213900.0
Berkshire County,Massachusetts,79.0372299533914,25,003,127751.0
Bristol County,Massachusetts,78.6671970723895,25,005,557016.0
Dukes County,Massachusetts,81.5256106703457,25,007,17275.0
Essex County,Massachusetts,80.1041400719582,25,009,775860.0
Franklin County,Massachusetts,79.805945718457,25,011,70926.0
Hampden County,Massachusetts,78.1952854231563,25,013,469188.0
Hampshire County,Massachusetts,80.8431215083583,25,015,161197.0
Middlesex County,Massachusetts,81.9203354159173,25,017,1582857.0
Nantucket County,Massachusetts,82.0888104208856,25,019,10912.0
Norfolk County,Massachusetts,81.4283240272686,25,021,694389.0
Plymouth County,Massachusetts,79.4438854824017,25,023,509114.0
Suffolk County,Massachusetts,80.9396144828445,25,025,780685.0
Worcester County,Massachusetts,79.1880872560798,25,027,818249.0
Alcona County,Michigan,77.0052823950556,26,001,10413.0
Alger County,Michigan,78.6862012912841,26,003,9254.0
Allegan County,Michigan,78.7975466026192,26,005,114145.0
Alpena County,Michigan,77.4560466979785,26,007,28730.0
Antrim County,Michigan,79.6766839744595,26,009,23133.0
Arenac County,Michigan,76.1967589757264,26,011,15238.0
Baraga County,Michigan,76.8873561787283,26,013,8580.0
Barry County,Michigan,79.1331583166265,26,015,59607.0
Bay County,Michigan,77.0496129370567,26,017,105350.0
Benzie County,Michigan,79.456989098494,26,019,17462.0
Berrien County,Michigan,77.5006782008534,26,021,154948.0
Branch County,Michigan,76.9915176169195,26,023,43543.0
Calhoun County,Michigan,75.9009162690028,26,025,134327.0
Cass County,Michigan,78.0298434132201,26,027,51397.0
Charlevoix County,Michigan,79.6108909774323,26,029,26160.0
Cheboygan County,Michigan,78.4850350703013,26,031,25475.0
Chippewa County,Michigan,78.5276518796495,26,033,38023.0
Clare County,Michigan,75.2550338793183,26,035,30597.0
Clinton County,Michigan,80.6847859301858,26,037,77321.0
Crawford County,Michigan,77.1006569574605,26,039,13821.0
Delta County,Michigan,78.9360870707223,26,041,36395.0
Dickinson County,Michigan,79.0715605141201,26,043,25694.0
Eaton County,Michigan,79.1477189307036,26,045,108586.0
Emmet County,Michigan,79.441373537655,26,047,32978.0
Genesee County,Michigan,75.4497378928283,26,049,410881.0
Gladwin County,Michigan,76.7633002832859,26,051,25324.0
Gogebic County,Michigan,78.3443075401727,26,053,15577.0
Grand Traverse County,Michigan,80.1122017725861,26,055,91222.0
Gratiot County,Michigan,77.4069279344736,26,057,41319.0
Hillsdale County,Michigan,77.5650022568284,26,059,45909.0
Houghton County,Michigan,78.6091787985362,26,061,36333.0
Huron County,Michigan,77.3539797366361,26,063,31750.0
Ingham County,Michigan,78.4704403627334,26,065,286185.0
Ionia County,Michigan,78.2791719348228,26,067,64147.0
Iosco County,Michigan,75.937527035144,26,069,25317.0
Iron County,Michigan,77.9417961553393,26,071,11291.0
Isabella County,Michigan,78.8679671416514,26,073,70572.0
Jackson County,Michigan,77.0016081285966,26,075,158989.0
Kalamazoo County,Michigan,79.0389402550301,26,077,259830.0
Kalkaska County,Michigan,76.1983944565943,26,079,17358.0
Kent County,Michigan,79.827844906421,26,081,636376.0
Keweenaw County,Michigan,80.4041860663772,26,083,2136.0
Lake County,Michigan,76.7841306175317,26,085,11669.0
Lapeer County,Michigan,77.6665058645764,26,087,88205.0
Leelanau County,Michigan,82.563534806091,26,089,21564.0
Lenawee County,Michigan,77.8774764530282,26,091,98585.0
Livingston County,Michigan,80.3460114558161,26,093,186946.0
Luce County,Michigan,78.2315649753422,26,095,6406.0
Mackinac County,Michigan,78.1559547165445,26,097,10836.0
Macomb County,Michigan,77.8830241581285,26,099,864019.0
Manistee County,Michigan,78.0037986323839,26,101,24432.0
Marquette County,Michigan,78.6443543553626,26,103,67145.0
Mason County,Michigan,78.3117229293455,26,105,28800.0
Mecosta County,Michigan,78.5775814635207,26,107,43181.0
Menominee County,Michigan,78.947482306,26,109,23389.0
Midland County,Michigan,80.3729804964049,26,111,83489.0
Missaukee County,Michigan,77.6685375589106,26,113,14982.0
Monroe County,Michigan,77.6678940405487,26,115,149619.0
Montcalm County,Michigan,77.5377767396328,26,117,62956.0
Montmorency County,Michigan,76.3855476411589,26,119,9290.0
Muskegon County,Michigan,77.1727267285521,26,121,172707.0
Newaygo County,Michigan,77.7149571550696,26,123,47899.0
Oakland County,Michigan,80.1373115782248,26,125,1241860.0
Oceana County,Michigan,78.502177998997,26,127,26317.0
Ogemaw County,Michigan,75.4318599857492,26,129,20979.0
Ontonagon County,Michigan,77.4287246512689,26,131,6072.0
Osceola County,Michigan,77.8752203267029,26,133,23221.0
Oscoda County,Michigan,75.8001091217612,26,135,8304.0
Otsego County,Michigan,78.0755147820713,26,137,24247.0
Ottawa County,Michigan,81.5927998648034,26,139,280243.0
Presque Isle County,Michigan,78.3733357299585,26,141,12854.0
Roscommon County,Michigan,76.0354374103833,26,143,23934.0
Saginaw County,Michigan,77.0731016040925,26,145,193803.0
Saint Clair County,Michigan,76.8519883881222,26,147,159761.0
Saint Joseph County,Michigan,76.696188156707,26,149,60890.0
Sanilac County,Michigan,77.3408094123848,26,151,41535.0
Schoolcraft County,Michigan,78.0578410232322,26,153,8114.0
Shiawassee County,Michigan,77.2865906490684,26,155,68617.0
Tuscola County,Michigan,77.1469134278346,26,157,53569.0
Van Buren County,Michigan,77.4180803016211,26,159,75190.0
Washtenaw County,Michigan,81.2180103538333,26,161,361509.0
Wayne County,Michigan,75.2581858729629,26,163,1763822.0
Wexford County,Michigan,77.2981272465639,26,165,32915.0
Aitkin County,Minnesota,79.2616833097267,27,001,15841.0
Anoka County,Minnesota,81.1392780136697,27,003,344861.0
Becker County,Minnesota,78.1101357352779,27,005,33552.0
Beltrami County,Minnesota,77.7157616650518,27,007,45847.0
Benton County,Minnesota,78.7910756708181,27,009,39360.0
Big Stone County,Minnesota,78.6998764296323,27,011,5039.0
Blue Earth County,Minnesota,80.5241677068064,27,013,65767.0
Brown County,Minnesota,80.3859888657297,27,015,25243.0
Carlton County,Minnesota,77.8684775760807,27,017,35408.0
Carver County,Minnesota,82.8457716123719,27,019,98799.0
Cass County,Minnesota,78.0655502027616,27,021,28810.0
Chippewa County,Minnesota,79.5094602904037,27,023,12040.0
Chisago County,Minnesota,79.8014348465334,27,025,54297.0
Clay County,Minnesota,79.6432218361586,27,027,62040.0
Clearwater County,Minnesota,77.4327623217404,27,029,8824.0
Cook County,Minnesota,82.0048335720744,27,031,5270.0
Cottonwood County,Minnesota,80.294810160774,27,033,11437.0
Crow Wing County,Minnesota,79.5169616342591,27,035,63505.0
Dakota County,Minnesota,81.8220149945981,27,037,414655.0
Dodge County,Minnesota,80.6369193941376,27,039,20485.0
Douglas County,Minnesota,80.3066048731763,27,041,36891.0
Faribault County,Minnesota,79.1346907224433,27,043,13966.0
Fillmore County,Minnesota,80.5515892292852,27,045,20825.0
Freeborn County,Minnesota,79.8414527161033,27,047,30619.0
Goodhue County,Minnesota,79.8595234274292,27,049,46138.0
Grant County,Minnesota,79.520972656314,27,051,5923.0
Hennepin County,Minnesota,80.8923103245979,27,053,1224763.0
Houston County,Minnesota,81.2882099712718,27,055,18709.0
Hubbard County,Minnesota,80.2279788084441,27,057,20743.0
Isanti County,Minnesota,79.6692990898641,27,059,38584.0
Itasca County,Minnesota,78.5131825644256,27,061,45237.0
Jackson County,Minnesota,81.3208972987281,27,063,10104.0
Kanabec County,Minnesota,79.4281234192726,27,065,15948.0
Kandiyohi County,Minnesota,80.9063870759591,27,067,42577.0
Kittson County,Minnesota,78.5542308455233,27,069,4384.0
Koochiching County,Minnesota,78.6273088934289,27,071,12776.0
Lac qui Parle County,Minnesota,81.065649008396,27,073,6840.0
Lake County,Minnesota,79.4984383937906,27,075,10578.0
Lake of the Woods County,Minnesota,78.9712869910566,27,077,3841.0
Le Sueur County,Minnesota,80.7995516260673,27,079,27810.0
Lincoln County,Minnesota,79.8343394354466,27,081,5724.0
Lyon County,Minnesota,80.2103189684499,27,083,25789.0
McLeod County,Minnesota,80.5822001745395,27,085,35816.0
Mahnomen County,Minnesota,74.8336101812383,27,087,5500.0
Marshall County,Minnesota,81.7587548831387,27,089,9397.0
Martin County,Minnesota,80.0284552861737,27,091,20084.0
Meeker County,Minnesota,80.0670548291021,27,093,23105.0
Mille Lacs County,Minnesota,77.1567561408896,27,095,25635.0
Morrison County,Minnesota,79.6317773317138,27,097,32880.0
Mower County,Minnesota,80.6657795132965,27,099,39386.0
Murray County,Minnesota,81.0731117813567,27,101,8394.0
Nicollet County,Minnesota,81.6407871921553,27,103,33477.0
Nobles County,Minnesota,81.0586225517669,27,105,21854.0
Norman County,Minnesota,77.1889893663221,27,107,6589.0
Olmsted County,Minnesota,82.1552516045247,27,109,151685.0
Otter Tail County,Minnesota,79.9696832679194,27,111,57790.0
Pennington County,Minnesota,79.4942505456764,27,113,14197.0
Pine County,Minnesota,78.9146802784558,27,115,29057.0
Pipestone County,Minnesota,79.7973472009901,27,117,9229.0
Polk County,Minnesota,78.1070333472276,27,119,31564.0
Pope County,Minnesota,80.2826570468123,27,121,10932.0
Ramsey County,Minnesota,79.6694505589469,27,123,537893.0
Red Lake County,Minnesota,79.9103807653632,27,125,4017.0
Redwood County,Minnesota,79.3113994955765,27,127,15430.0
Renville County,Minnesota,78.6843108344412,27,129,14798.0
Rice County,Minnesota,80.6295928889956,27,131,65251.0
Rock County,Minnesota,79.1718051920885,27,133,9433.0
Roseau County,Minnesota,79.5946065189053,27,135,15537.0
Saint Louis County,Minnesota,78.7612123546069,27,137,200294.0
Scott County,Minnesota,81.9866171250905,27,139,141463.0
Sherburne County,Minnesota,80.3805068998322,27,141,92024.0
Sibley County,Minnesota,80.5782548377096,27,143,14888.0
Stearns County,Minnesota,81.9904098733389,27,145,155300.0
Steele County,Minnesota,81.1610349718229,27,147,36612.0
Stevens County,Minnesota,81.8098591826067,27,149,9759.0
Swift County,Minnesota,80.0698738551496,27,151,9448.0
Todd County,Minnesota,80.9157736558278,27,153,24423.0
Traverse County,Minnesota,78.9876151741354,27,155,3357.0
Wabasha County,Minnesota,81.8238531557157,27,157,21490.0
Wadena County,Minnesota,76.6363226081507,27,159,13626.0
Waseca County,Minnesota,80.6390839616165,27,161,18898.0
Washington County,Minnesota,81.813781357859,27,163,250979.0
Watonwan County,Minnesota,79.9568954747274,27,165,10936.0
Wilkin County,Minnesota,78.5150969502267,27,167,6398.0
Winona County,Minnesota,80.5357025564087,27,169,50992.0
Wright County,Minnesota,80.8066969849497,27,171,131130.0
Yellow Medicine County,Minnesota,79.9415801369744,27,173,9930.0
Adams County,Mississippi,73.0608562882492,28,001,31583.0
Alcorn County,Mississippi,73.3505353393099,28,003,37242.0
Amite County,Mississippi,75.3910725487681,28,005,12574.0
Attala County,Mississippi,72.805394184376,28,007,18731.0
Benton County,Mississippi,73.5301365735074,28,009,8306.0
Bolivar County,Mississippi,71.0762211519525,28,011,33121.0
Calhoun County,Mississippi,73.9641131092755,28,013,14617.0
Carroll County,Mississippi,76.0260083846934,28,015,10221.0
Chickasaw County,Mississippi,74.5873999395152,28,017,17305.0
Choctaw County,Mississippi,75.3334822066582,28,019,8360.0
Claiborne County,Mississippi,72.2531180506981,28,021,9106.0
Clarke County,Mississippi,73.342627857558,28,023,16089.0
Clay County,Mississippi,74.7462237256067,28,025,19990.0
Coahoma County,Mississippi,70.1906157324008,28,027,24296.0
Copiah County,Mississippi,73.9966976935304,28,029,28748.0
Covington County,Mississippi,72.5880196306984,28,031,19172.0
DeSoto County,Mississippi,76.6794321904568,28,033,173267.0
Forrest County,Mississippi,73.7332292045041,28,035,75835.0
Franklin County,Mississippi,74.1100767980855,28,037,7772.0
George County,Mississippi,72.3672687286948,28,039,23545.0
Greene County,Mississippi,74.5484878154853,28,041,13801.0
Grenada County,Mississippi,71.353894547333,28,043,21379.0
Hancock County,Mississippi,76.246813617772,28,045,46277.0
Harrison County,Mississippi,74.5786615473572,28,047,200491.0
Hinds County,Mississippi,74.8750106107149,28,049,243249.0
Holmes County,Mississippi,70.8431734751582,28,051,18267.0
Humphreys County,Mississippi,71.6841000912992,28,053,8678.0
Issaquena County,Mississippi,73.6136306122577,28,055,1296.0
Itawamba County,Mississippi,73.7424683903062,28,057,23439.0
Jackson County,Mississippi,75.3128105730287,28,059,141314.0
Jasper County,Mississippi,74.2910305658162,28,061,16547.0
Jefferson County,Mississippi,72.689880296866,28,063,7463.0
Jefferson Davis County,Mississippi,72.489005097922,28,065,11639.0
Jones County,Mississippi,74.3747111153202,28,067,68328.0
Kemper County,Mississippi,75.9055915737949,28,069,10082.0
Lafayette County,Mississippi,77.3465663911233,28,071,52744.0
Lamar County,Mississippi,78.3119451705558,28,073,60517.0
Lauderdale County,Mississippi,74.3142186463745,28,075,78221.0
Lawrence County,Mississippi,73.0182128937996,28,077,12659.0
Leake County,Mississippi,73.8209876959739,28,079,22936.0
Lee County,Mississippi,74.3497617163344,28,081,84840.0
Leflore County,Mississippi,70.9186274275444,28,083,30113.0
Lincoln County,Mississippi,73.4430021565852,28,085,34542.0
Lowndes County,Mississippi,74.916652954213,28,087,59558.0
Madison County,Mississippi,75.4025831376784,28,089,102212.0
Marion County,Mississippi,71.7144498464038,28,091,25466.0
Marshall County,Mississippi,73.3256885581918,28,093,35981.0
Monroe County,Mississippi,74.8414542801705,28,095,35967.0
Montgomery County,Mississippi,72.9864741402993,28,097,10309.0
Neshoba County,Mississippi,71.0667161615236,28,099,29437.0
Newton County,Mississippi,73.3814139310264,28,101,21437.0
Noxubee County,Mississippi,74.2250822953941,28,103,10942.0
Oktibbeha County,Mississippi,77.6279992782176,28,105,49392.0
Panola County,Mississippi,72.4202562324254,28,107,34229.0
Pearl River County,Mississippi,74.0341216811759,28,109,55049.0
Perry County,Mississippi,73.7672706512147,28,111,12047.0
Pike County,Mississippi,71.8840983530055,28,113,39763.0
Pontotoc County,Mississippi,76.1852044418433,28,115,31075.0
Prentiss County,Mississippi,74.0360726996079,28,117,25389.0
Quitman County,Mississippi,70.1935616428145,28,119,7537.0
Rankin County,Mississippi,78.377978755344,28,121,149645.0
Scott County,Mississippi,73.7736070591126,28,123,28399.0
Sharkey County,Mississippi,71.9376042149017,28,125,4631.0
Simpson County,Mississippi,73.532840232522,28,127,27215.0
Smith County,Mississippi,74.8479859096662,28,129,16114.0
Stone County,Mississippi,73.7774756952029,28,131,17981.0
Sunflower County,Mississippi,70.6839874683612,28,133,26915.0
Tallahatchie County,Mississippi,72.9303593427516,28,135,14552.0
Tate County,Mississippi,74.5522365006285,28,137,28333.0
Tippah County,Mississippi,73.2544252186087,28,139,21993.0
Tishomingo County,Mississippi,72.3206300234417,28,141,19476.0
Tunica County,Mississippi,70.5194849511801,28,143,10276.0
Union County,Mississippi,75.3355759758246,28,145,28202.0
Walthall County,Mississippi,73.5584059198276,28,147,14670.0
Warren County,Mississippi,73.6814403064106,28,149,47510.0
Washington County,Mississippi,70.7749959140637,28,151,48002.0
Wayne County,Mississippi,74.6612919839401,28,153,20458.0
Webster County,Mississippi,72.3855963624167,28,155,9868.0
Wilkinson County,Mississippi,71.5034544609628,28,157,9084.0
