County,State,mean_life_expectancy,State_FIPS,County_FIPS,Disability Rate
Hancock County,Kentucky,75.9145445895689,21,091,18.2
Hardin County,Kentucky,76.7576725790934,21,093,17.7
Harlan County,Kentucky,69.8040928214318,21,095,33.2
Harrison County,Kentucky,74.01784084432,21,097,18.0
Hart County,Kentucky,74.5273724620217,21,099,21.1
Henderson County,Kentucky,75.5696844373218,21,101,20.4
Henry County,Kentucky,74.4806506833053,21,103,17.6
Hickman County,Kentucky,76.1122453565231,21,105,23.6
Hopkins County,Kentucky,73.9809925873242,21,107,18.0
Jackson County,Kentucky,72.3067164530153,21,109,31.3
Jefferson County,Kentucky,75.8611881500278,21,111,14.2
Jessamine County,Kentucky,76.9857584065302,21,113,14.8
Johnson County,Kentucky,72.1496529653505,21,115,29.2
Kenton County,Kentucky,75.8197236888713,21,117,14.2
Knott County,Kentucky,71.6847998623049,21,119,33.0
Knox County,Kentucky,72.0589315159246,21,121,16.8
Larue County,Kentucky,75.1756362148199,21,123,21.1
Laurel County,Kentucky,74.3741796464688,21,125,18.5
Lawrence County,Kentucky,71.5495128530174,21,127,22.9
Lee County,Kentucky,70.7339224174525,21,129,32.4
Leslie County,Kentucky,69.8710534328241,21,131,32.9
Letcher County,Kentucky,70.9868655984605,21,133,30.3
Lewis County,Kentucky,72.8184507240136,21,135,22.2
Lincoln County,Kentucky,74.1691940960378,21,137,20.9
Livingston County,Kentucky,74.5642752384381,21,139,21.4
Logan County,Kentucky,75.2153627590409,21,141,14.7
Lyon County,Kentucky,76.023565601507,21,143,21.1
McCracken County,Kentucky,75.891595871494,21,145,15.7
McCreary County,Kentucky,71.5380944781471,21,147,23.7
McLean County,Kentucky,74.543316521358,21,149,17.6
Madison County,Kentucky,76.3724215973693,21,151,15.8
Magoffin County,Kentucky,71.5414319772871,21,153,29.7
Marion County,Kentucky,75.4108346411277,21,155,19.2
Marshall County,Kentucky,75.3758972330103,21,157,18.6
Martin County,Kentucky,71.8722724073635,21,159,30.2
Mason County,Kentucky,73.6966694554166,21,161,18.9
Meade County,Kentucky,76.3193840199752,21,163,19.0
Menifee County,Kentucky,73.5933363146866,21,165,20.3
Mercer County,Kentucky,74.5994011920089,21,167,19.1
Metcalfe County,Kentucky,73.7449401547919,21,169,24.9
Monroe County,Kentucky,72.7874034181665,21,171,22.0
Montgomery County,Kentucky,74.2667936811196,21,173,20.5
Morgan County,Kentucky,74.8982583143211,21,175,25.9
Muhlenberg County,Kentucky,74.3114309786504,21,177,23.7
Nelson County,Kentucky,76.2476922920368,21,179,17.5
Nicholas County,Kentucky,72.041334726532,21,181,22.8
Ohio County,Kentucky,74.9765912318302,21,183,21.8
Oldham County,Kentucky,79.3028347030904,21,185,8.8
Owen County,Kentucky,75.0634976779946,21,187,19.0
Owsley County,Kentucky,69.3205771145881,21,189,29.6
Pendleton County,Kentucky,73.8626246292855,21,191,17.8
Perry County,Kentucky,68.6554429827254,21,193,30.1
Pike County,Kentucky,71.8265250745669,21,195,27.7
Powell County,Kentucky,70.0713723654983,21,197,22.4
Pulaski County,Kentucky,73.7920437809626,21,199,20.5
Robertson County,Kentucky,73.6900784289473,21,201,19.2
Rockcastle County,Kentucky,73.5969028884271,21,203,24.5
Rowan County,Kentucky,74.9238027278143,21,205,18.1
Russell County,Kentucky,73.9105117952019,21,207,18.8
Scott County,Kentucky,76.9299466803277,21,209,12.0
Shelby County,Kentucky,78.0122960424419,21,211,14.0
Simpson County,Kentucky,74.6275190554539,21,213,13.6
Spencer County,Kentucky,77.3030321501648,21,215,13.5
Taylor County,Kentucky,75.1539187128359,21,217,20.5
Todd County,Kentucky,74.8456161721076,21,219,13.6
Trigg County,Kentucky,75.9419758951303,21,221,17.7
Trimble County,Kentucky,74.4105811986752,21,223,20.3
Union County,Kentucky,74.0353958740985,21,225,19.3
Warren County,Kentucky,76.9046897173168,21,227,14.8
Washington County,Kentucky,76.2558604433231,21,229,17.9
Wayne County,Kentucky,75.5508495249673,21,231,21.4
Webster County,Kentucky,73.9645722885221,21,233,21.5
Whitley County,Kentucky,71.0290042519955,21,235,20.6
Wolfe County,Kentucky,69.9249750577052,21,237,33.3
Woodford County,Kentucky,77.4357246729705,21,239,13.0
Acadia Parish,Louisiana,73.9999754497315,22,001,18.5
Allen Parish,Louisiana,75.2938619597064,22,003,20.6
Ascension Parish,Louisiana,78.1400214289107,22,005,12.1
Assumption Parish,Louisiana,76.2048620601144,22,007,19.5
Avoyelles Parish,Louisiana,73.383250032882,22,009,19.0
Beauregard Parish,Louisiana,74.7453508149396,22,011,20.8
Bienville Parish,Louisiana,73.1552575951714,22,013,21.1
Bossier Parish,Louisiana,76.9019549744133,22,015,12.2
Caddo Parish,Louisiana,74.0892417589714,22,017,15.2
Calcasieu Parish,Louisiana,74.7195012336518,22,019,15.5
Caldwell Parish,Louisiana,73.172974150298,22,021,14.7
Cameron Parish,Louisiana,78.6142837672468,22,023,16.3
Catahoula Parish,Louisiana,72.2914391978936,22,025,13.1
Claiborne Parish,Louisiana,75.0410473299127,22,027,19.8
Concordia Parish,Louisiana,72.8393410308841,22,029,12.4
De Soto Parish,Louisiana,74.5830462907065,22,031,17.4
East Baton Rouge Parish,Louisiana,75.6287801572283,22,033,13.8
East Carroll Parish,Louisiana,71.2711490673257,22,035,14.4
East Feliciana Parish,Louisiana,72.6744411427321,22,037,16.0
Evangeline Parish,Louisiana,72.898015645593,22,039,23.0
Franklin Parish,Louisiana,73.1412850404843,22,041,17.8
Grant Parish,Louisiana,74.4717742079639,22,043,17.0
Iberia Parish,Louisiana,74.3020596431098,22,045,16.0
Iberville Parish,Louisiana,74.7368865887369,22,047,19.5
Jackson Parish,Louisiana,74.9586061926645,22,049,22.8
Jefferson Parish,Louisiana,76.7515066559683,22,051,13.6
Jefferson Davis Parish,Louisiana,73.6446757398576,22,053,19.1
Lafayette Parish,Louisiana,77.7881501766723,22,055,11.7
Lafourche Parish,Louisiana,76.5125738414607,22,057,16.9
LaSalle Parish,Louisiana,74.338445111795,22,059,15.6
Lincoln Parish,Louisiana,76.9879291582876,22,061,13.6
Livingston Parish,Louisiana,75.8628748912791,22,063,13.5
Madison Parish,Louisiana,71.7069148556603,22,065,12.9
Morehouse Parish,Louisiana,71.8105513770585,22,067,15.5
Natchitoches Parish,Louisiana,74.2776101577801,22,069,15.8
Orleans Parish,Louisiana,76.0745049208213,22,071,13.8
Ouachita Parish,Louisiana,74.521021721566,22,073,13.0
Plaquemines Parish,Louisiana,77.0521429634431,22,075,10.5
Pointe Coupee Parish,Louisiana,75.2229229356683,22,077,21.1
Rapides Parish,Louisiana,73.8140071390589,22,079,17.3
Red River Parish,Louisiana,73.5351452891995,22,081,15.0
Richland Parish,Louisiana,73.6606520539197,22,083,13.7
Sabine Parish,Louisiana,75.0158059018257,22,085,14.7
Saint Bernard Parish,Louisiana,74.5665902137119,22,087,13.3
Saint Charles Parish,Louisiana,76.9251362926224,22,089,11.5
Saint Helena Parish,Louisiana,74.0229547528418,22,091,22.4
Saint James Parish,Louisiana,76.3671650940778,22,093,15.6
Saint John the Baptist Parish,Louisiana,74.6477944497544,22,095,13.7
Saint Landry Parish,Louisiana,72.531267637827,22,097,12.8
Saint Martin Parish,Louisiana,75.4370241604488,22,099,15.1
Saint Mary Parish,Louisiana,74.4792916479934,22,101,17.2
Saint Tammany Parish,Louisiana,77.8280585745834,22,103,14.2
Tangipahoa Parish,Louisiana,74.1844298289299,22,105,20.2
Tensas Parish,Louisiana,73.9093637502654,22,107,12.3
Terrebonne Parish,Louisiana,75.0133713474946,22,109,15.3
Union Parish,Louisiana,74.8131985540207,22,111,15.9
Vermilion Parish,Louisiana,76.3874843279442,22,113,16.0
Vernon Parish,Louisiana,74.6974077814184,22,115,17.2
Washington Parish,Louisiana,72.1215364641443,22,117,23.2
Webster Parish,Louisiana,73.5601117120773,22,119,16.9
West Baton Rouge Parish,Louisiana,76.5948475100227,22,121,14.9
West Carroll Parish,Louisiana,74.2181518393564,22,123,13.2
West Feliciana Parish,Louisiana,76.9155464188706,22,125,11.5
Winn Parish,Louisiana,74.3820209350033,22,127,21.1
Androscoggin County,Maine,77.220361186627,23,001,16.3
Aroostook County,Maine,78.0602019451522,23,003,22.2
Cumberland County,Maine,80.0647447522546,23,005,11.4
Franklin County,Maine,78.1138288380044,23,007,16.7
Hancock County,Maine,79.1739267645802,23,009,15.3
Kennebec County,Maine,77.9917372269149,23,011,16.1
Knox County,Maine,78.8385057474004,23,013,16.8
Lincoln County,Maine,79.4427461737673,23,015,16.6
Oxford County,Maine,77.8658543412625,23,017,18.5
Penobscot County,Maine,77.681599449285,23,019,18.4
Piscataquis County,Maine,76.7312703182003,23,021,25.2
Sagadahoc County,Maine,79.7663212770084,23,023,13.1
Somerset County,Maine,76.6534851388324,23,025,20.5
Waldo County,Maine,78.7244527205402,23,027,16.2
Washington County,Maine,76.0867017251121,23,029,21.1
York County,Maine,79.2594629976227,23,031,14.3
Allegany County,Maryland,76.4574082090383,24,001,18.4
Anne Arundel County,Maryland,79.1395334082719,24,003,10.6
Baltimore County,Maryland,78.2377312364355,24,005,11.6
Calvert County,Maryland,79.2426384753014,24,009,10.8
Caroline County,Maryland,76.1239394226819,24,011,15.0
Carroll County,Maryland,78.7180042495561,24,013,10.6
Cecil County,Maryland,76.0571235520906,24,015,12.7
Charles County,Maryland,78.6004729581799,24,017,8.8
Dorchester County,Maryland,76.5099830190935,24,019,17.6
Frederick County,Maryland,80.1712646505144,24,021,10.6
Garrett County,Maryland,78.0071575169985,24,023,15.4
Harford County,Maryland,78.8209386983286,24,025,10.9
Howard County,Maryland,82.713381318342,24,027,7.4
Kent County,Maryland,78.5977865777154,24,029,13.3
Queen Anne's County,Maryland,79.500887085098,24,035,11.2
Saint Mary's County,Maryland,78.5788652210215,24,037,11.6
Somerset County,Maryland,76.2943960109268,24,039,14.8
Talbot County,Maryland,80.7226857430427,24,041,12.7
Washington County,Maryland,77.0675186362717,24,043,15.7
Wicomico County,Maryland,76.5490721595539,24,045,11.2
Worcester County,Maryland,79.0249334117204,24,047,14.8
Baltimore City,Maryland,72.5981949363835,24,510,15.3
Montgomery County,Maryland,81.7818741974575,24,031,8.0
Prince George's County,Maryland,81.7818741974575,24,033,9.3
Barnstable County,Massachusetts,79.5390778971791,25,001,13.6
Berkshire County,Massachusetts,79.0372299533914,25,003,15.2
Bristol County,Massachusetts,78.6671970723895,25,005,14.0
Dukes County,Massachusetts,81.5256106703457,25,007,9.2
Essex County,Massachusetts,80.1041400719582,25,009,11.9
Franklin County,Massachusetts,79.805945718457,25,011,14.7
Hampden County,Massachusetts,78.1952854231563,25,013,16.1
Hampshire County,Massachusetts,80.8431215083583,25,015,10.7
Middlesex County,Massachusetts,81.9203354159173,25,017,9.2
Nantucket County,Massachusetts,82.0888104208856,25,019,9.7
Norfolk County,Massachusetts,81.4283240272686,25,021,9.8
Plymouth County,Massachusetts,79.4438854824017,25,023,11.0
Suffolk County,Massachusetts,80.9396144828445,25,025,12.4
Worcester County,Massachusetts,79.1880872560798,25,027,12.1
Alcona County,Michigan,77.0052823950556,26,001,23.2
Alger County,Michigan,78.6862012912841,26,003,18.3
Allegan County,Michigan,78.7975466026192,26,005,10.4
Alpena County,Michigan,77.4560466979785,26,007,18.8
Antrim County,Michigan,79.6766839744595,26,009,16.3
Arenac County,Michigan,76.1967589757264,26,011,20.5
Baraga County,Michigan,76.8873561787283,26,013,17.2
Barry County,Michigan,79.1331583166265,26,015,12.6
Bay County,Michigan,77.0496129370567,26,017,16.3
Benzie County,Michigan,79.456989098494,26,019,16.7
Berrien County,Michigan,77.5006782008534,26,021,14.8
Branch County,Michigan,76.9915176169195,26,023,14.1
Calhoun County,Michigan,75.9009162690028,26,025,16.0
Cass County,Michigan,78.0298434132201,26,027,17.7
Charlevoix County,Michigan,79.6108909774323,26,029,14.7
Cheboygan County,Michigan,78.4850350703013,26,031,19.6
Chippewa County,Michigan,78.5276518796495,26,033,17.3
Clare County,Michigan,75.2550338793183,26,035,22.9
Clinton County,Michigan,80.6847859301858,26,037,11.9
Crawford County,Michigan,77.1006569574605,26,039,21.3
Delta County,Michigan,78.9360870707223,26,041,18.8
Dickinson County,Michigan,79.0715605141201,26,043,17.6
Eaton County,Michigan,79.1477189307036,26,045,16.1
Emmet County,Michigan,79.441373537655,26,047,14.3
Genesee County,Michigan,75.4497378928283,26,049,16.6
Gladwin County,Michigan,76.7633002832859,26,051,21.2
Gogebic County,Michigan,78.3443075401727,26,053,15.9
Grand Traverse County,Michigan,80.1122017725861,26,055,12.6
Gratiot County,Michigan,77.4069279344736,26,057,15.5
Hillsdale County,Michigan,77.5650022568284,26,059,14.9
Houghton County,Michigan,78.6091787985362,26,061,11.6
Huron County,Michigan,77.3539797366361,26,063,16.4
Ingham County,Michigan,78.4704403627334,26,065,12.6
Ionia County,Michigan,78.2791719348228,26,067,12.8
Iosco County,Michigan,75.937527035144,26,069,23.3
Iron County,Michigan,77.9417961553393,26,071,17.6
Isabella County,Michigan,78.8679671416514,26,073,12.6
Jackson County,Michigan,77.0016081285966,26,075,15.1
Kalamazoo County,Michigan,79.0389402550301,26,077,13.1
Kalkaska County,Michigan,76.1983944565943,26,079,18.8
Kent County,Michigan,79.827844906421,26,081,11.8
Keweenaw County,Michigan,80.4041860663772,26,083,18.4
Lake County,Michigan,76.7841306175317,26,085,25.2
Lapeer County,Michigan,77.6665058645764,26,087,14.7
Leelanau County,Michigan,82.563534806091,26,089,12.1
Lenawee County,Michigan,77.8774764530282,26,091,15.6
Livingston County,Michigan,80.3460114558161,26,093,10.3
Luce County,Michigan,78.2315649753422,26,095,23.4
Mackinac County,Michigan,78.1559547165445,26,097,18.8
Macomb County,Michigan,77.8830241581285,26,099,14.0
Manistee County,Michigan,78.0037986323839,26,101,18.4
Marquette County,Michigan,78.6443543553626,26,103,14.4
Mason County,Michigan,78.3117229293455,26,105,16.7
Mecosta County,Michigan,78.5775814635207,26,107,15.3
Menominee County,Michigan,78.947482306,26,109,18.4
Midland County,Michigan,80.3729804964049,26,111,13.6
Missaukee County,Michigan,77.6685375589106,26,113,19.1
Monroe County,Michigan,77.6678940405487,26,115,13.4
Montcalm County,Michigan,77.5377767396328,26,117,18.3
Montmorency County,Michigan,76.3855476411589,26,119,23.6
Muskegon County,Michigan,77.1727267285521,26,121,15.8
Newaygo County,Michigan,77.7149571550696,26,123,18.3
Oakland County,Michigan,80.1373115782248,26,125,11.7
Oceana County,Michigan,78.502177998997,26,127,17.0
Ogemaw County,Michigan,75.4318599857492,26,129,22.9
Ontonagon County,Michigan,77.4287246512689,26,131,19.4
Osceola County,Michigan,77.8752203267029,26,133,17.8
Oscoda County,Michigan,75.8001091217612,26,135,22.6
Otsego County,Michigan,78.0755147820713,26,137,18.1
Ottawa County,Michigan,81.5927998648034,26,139,10.2
Presque Isle County,Michigan,78.3733357299585,26,141,20.2
Roscommon County,Michigan,76.0354374103833,26,143,26.4
Saginaw County,Michigan,77.0731016040925,26,145,16.6
Saint Clair County,Michigan,76.8519883881222,26,147,16.5
Saint Joseph County,Michigan,76.696188156707,26,149,15.0
Sanilac County,Michigan,77.3408094123848,26,151,17.1
Schoolcraft County,Michigan,78.0578410232322,26,153,22.1
Shiawassee County,Michigan,77.2865906490684,26,155,15.5
Tuscola County,Michigan,77.1469134278346,26,157,18.9
Van Buren County,Michigan,77.4180803016211,26,159,14.7
Washtenaw County,Michigan,81.2180103538333,26,161,8.8
Wayne County,Michigan,75.2581858729629,26,163,16.1
Wexford County,Michigan,77.2981272465639,26,165,16.0
Aitkin County,Minnesota,79.2616833097267,27,001,17.5
Anoka County,Minnesota,81.1392780136697,27,003,10.1
Becker County,Minnesota,78.1101357352779,27,005,12.9
Beltrami County,Minnesota,77.7157616650518,27,007,12.8
Benton County,Minnesota,78.7910756708181,27,009,13.0
Big Stone County,Minnesota,78.6998764296323,27,011,15.7
Blue Earth County,Minnesota,80.5241677068064,27,013,9.7
Brown County,Minnesota,80.3859888657297,27,015,10.2
Carlton County,Minnesota,77.8684775760807,27,017,12.2
Carver County,Minnesota,82.8457716123719,27,019,6.5
Cass County,Minnesota,78.0655502027616,27,021,15.8
Chippewa County,Minnesota,79.5094602904037,27,023,13.0
Chisago County,Minnesota,79.8014348465334,27,025,11.4
Clay County,Minnesota,79.6432218361586,27,027,10.0
Clearwater County,Minnesota,77.4327623217404,27,029,16.2
Cook County,Minnesota,82.0048335720744,27,031,14.3
Cottonwood County,Minnesota,80.294810160774,27,033,14.1
Crow Wing County,Minnesota,79.5169616342591,27,035,14.0
Dakota County,Minnesota,81.8220149945981,27,037,8.7
Dodge County,Minnesota,80.6369193941376,27,039,8.8
Douglas County,Minnesota,80.3066048731763,27,041,12.7
Faribault County,Minnesota,79.1346907224433,27,043,12.6
Fillmore County,Minnesota,80.5515892292852,27,045,11.6
Freeborn County,Minnesota,79.8414527161033,27,047,13.8
Goodhue County,Minnesota,79.8595234274292,27,049,10.4
Grant County,Minnesota,79.520972656314,27,051,14.2
Hennepin County,Minnesota,80.8923103245979,27,053,10.0
Houston County,Minnesota,81.2882099712718,27,055,10.5
Hubbard County,Minnesota,80.2279788084441,27,057,14.9
Isanti County,Minnesota,79.6692990898641,27,059,12.8
Itasca County,Minnesota,78.5131825644256,27,061,15.1
Jackson County,Minnesota,81.3208972987281,27,063,10.5
Kanabec County,Minnesota,79.4281234192726,27,065,17.9
Kandiyohi County,Minnesota,80.9063870759591,27,067,11.5
Kittson County,Minnesota,78.5542308455233,27,069,13.7
Koochiching County,Minnesota,78.6273088934289,27,071,16.7
Lac qui Parle County,Minnesota,81.065649008396,27,073,14.3
Lake County,Minnesota,79.4984383937906,27,075,13.4
Lake of the Woods County,Minnesota,78.9712869910566,27,077,11.6
Le Sueur County,Minnesota,80.7995516260673,27,079,10.9
Lincoln County,Minnesota,79.8343394354466,27,081,13.0
Lyon County,Minnesota,80.2103189684499,27,083,10.0
McLeod County,Minnesota,80.5822001745395,27,085,11.2
Mahnomen County,Minnesota,74.8336101812383,27,087,13.7
Marshall County,Minnesota,81.7587548831387,27,089,12.8
Martin County,Minnesota,80.0284552861737,27,091,14.7
Meeker County,Minnesota,80.0670548291021,27,093,11.2
Mille Lacs County,Minnesota,77.1567561408896,27,095,15.8
Morrison County,Minnesota,79.6317773317138,27,097,12.2
Mower County,Minnesota,80.6657795132965,27,099,12.3
Murray County,Minnesota,81.0731117813567,27,101,13.6
Nicollet County,Minnesota,81.6407871921553,27,103,11.8
Nobles County,Minnesota,81.0586225517669,27,105,11.6
Norman County,Minnesota,77.1889893663221,27,107,11.4
Olmsted County,Minnesota,82.1552516045247,27,109,10.1
Otter Tail County,Minnesota,79.9696832679194,27,111,13.5
Pennington County,Minnesota,79.4942505456764,27,113,12.5
Pine County,Minnesota,78.9146802784558,27,115,17.4
Pipestone County,Minnesota,79.7973472009901,27,117,14.3
Polk County,Minnesota,78.1070333472276,27,119,13.0
Pope County,Minnesota,80.2826570468123,27,121,13.7
Ramsey County,Minnesota,79.6694505589469,27,123,11.5
Red Lake County,Minnesota,79.9103807653632,27,125,12.5
Redwood County,Minnesota,79.3113994955765,27,127,12.2
Renville County,Minnesota,78.6843108344412,27,129,10.3
Rice County,Minnesota,80.6295928889956,27,131,9.6
Rock County,Minnesota,79.1718051920885,27,133,11.4
Roseau County,Minnesota,79.5946065189053,27,135,10.9
Saint Louis County,Minnesota,78.7612123546069,27,137,14.3
Scott County,Minnesota,81.9866171250905,27,139,7.6
Sherburne County,Minnesota,80.3805068998322,27,141,8.6
Sibley County,Minnesota,80.5782548377096,27,143,10.9
Stearns County,Minnesota,81.9904098733389,27,145,10.7
Steele County,Minnesota,81.1610349718229,27,147,10.9
Stevens County,Minnesota,81.8098591826067,27,149,12.2
Swift County,Minnesota,80.0698738551496,27,151,14.4
Todd County,Minnesota,80.9157736558278,27,153,13.8
Traverse County,Minnesota,78.9876151741354,27,155,19.1
Wabasha County,Minnesota,81.8238531557157,27,157,11.9
Wadena County,Minnesota,76.6363226081507,27,159,16.8
Waseca County,Minnesota,80.6390839616165,27,161,12.0
Washington County,Minnesota,81.813781357859,27,163,9.0
Watonwan County,Minnesota,79.9568954747274,27,165,11.9
Wilkin County,Minnesota,78.5150969502267,27,167,14.9
Winona County,Minnesota,80.5357025564087,27,169,11.5
Wright County,Minnesota,80.8066969849497,27,171,8.5
Yellow Medicine County,Minnesota,79.9415801369744,27,173,12.7
Adams County,Mississippi,73.0608562882492,28,001,15.4
Alcorn County,Mississippi,73.3505353393099,28,003,20.6
Amite County,Mississippi,75.3910725487681,28,005,19.8
Attala County,Mississippi,72.805394184376,28,007,20.2
Benton County,Mississippi,73.5301365735074,28,009,18.7
Bolivar County,Mississippi,71.0762211519525,28,011,17.6
Calhoun County,Mississippi,73.9641131092755,28,013,21.2
Carroll County,Mississippi,76.0260083846934,28,015,19.1
Chickasaw County,Mississippi,74.5873999395152,28,017,15.9
Choctaw County,Mississippi,75.3334822066582,28,019,25.8
Claiborne County,Mississippi,72.2531180506981,28,021,15.3
Clarke County,Mississippi,73.342627857558,28,023,20.3
Clay County,Mississippi,74.7462237256067,28,025,12.7
Coahoma County,Mississippi,70.1906157324008,28,027,14.6
Copiah County,Mississippi,73.9966976935304,28,029,15.6
Covington County,Mississippi,72.5880196306984,28,031,19.8
DeSoto County,Mississippi,76.6794321904568,28,033,11.7
Forrest County,Mississippi,73.7332292045041,28,035,21.1
Franklin County,Mississippi,74.1100767980855,28,037,18.1
George County,Mississippi,72.3672687286948,28,039,20.9
Greene County,Mississippi,74.5484878154853,28,041,21.7
Grenada County,Mississippi,71.353894547333,28,043,21.7
Hancock County,Mississippi,76.246813617772,28,045,18.1
Harrison County,Mississippi,74.5786615473572,28,047,15.3
Hinds County,Mississippi,74.8750106107149,28,049,12.3
Holmes County,Mississippi,70.8431734751582,28,051,15.1
Humphreys County,Mississippi,71.6841000912992,28,053,17.9
Issaquena County,Mississippi,73.6136306122577,28,055,25.0
Itawamba County,Mississippi,73.7424683903062,28,057,20.5
Jackson County,Mississippi,75.3128105730287,28,059,17.6
Jasper County,Mississippi,74.2910305658162,28,061,18.0
Jefferson County,Mississippi,72.689880296866,28,063,15.1
Jefferson Davis County,Mississippi,72.489005097922,28,065,22.5
Jones County,Mississippi,74.3747111153202,28,067,17.6
Kemper County,Mississippi,75.9055915737949,28,069,18.8
Lafayette County,Mississippi,77.3465663911233,28,071,10.8
Lamar County,Mississippi,78.3119451705558,28,073,15.4
Lauderdale County,Mississippi,74.3142186463745,28,075,19.6
Lawrence County,Mississippi,73.0182128937996,28,077,15.5
Leake County,Mississippi,73.8209876959739,28,079,20.8
Lee County,Mississippi,74.3497617163344,28,081,16.7
Leflore County,Mississippi,70.9186274275444,28,083,11.2
Lincoln County,Mississippi,73.4430021565852,28,085,15.7
Lowndes County,Mississippi,74.916652954213,28,087,13.9
Madison County,Mississippi,75.4025831376784,28,089,9.6
Marion County,Mississippi,71.7144498464038,28,091,20.7
Marshall County,Mississippi,73.3256885581918,28,093,13.6
Monroe County,Mississippi,74.8414542801705,28,095,16.7
Montgomery County,Mississippi,72.9864741402993,28,097,22.0
Neshoba County,Mississippi,71.0667161615236,28,099,21.2
Newton County,Mississippi,73.3814139310264,28,101,20.1
Noxubee County,Mississippi,74.2250822953941,28,103,20.6
Oktibbeha County,Mississippi,77.6279992782176,28,105,11.4
Panola County,Mississippi,72.4202562324254,28,107,17.6
Pearl River County,Mississippi,74.0341216811759,28,109,19.4
Perry County,Mississippi,73.7672706512147,28,111,25.4
Pike County,Mississippi,71.8840983530055,28,113,18.6
Pontotoc County,Mississippi,76.1852044418433,28,115,18.2
Prentiss County,Mississippi,74.0360726996079,28,117,21.7
Quitman County,Mississippi,70.1935616428145,28,119,16.3
Rankin County,Mississippi,78.377978755344,28,121,13.2
Scott County,Mississippi,73.7736070591126,28,123,20.7
Sharkey County,Mississippi,71.9376042149017,28,125,19.2
Simpson County,Mississippi,73.532840232522,28,127,18.5
Smith County,Mississippi,74.8479859096662,28,129,19.0
Stone County,Mississippi,73.7774756952029,28,131,18.9
Sunflower County,Mississippi,70.6839874683612,28,133,14.6
Tallahatchie County,Mississippi,72.9303593427516,28,135,18.5
Tate County,Mississippi,74.5522365006285,28,137,15.8
Tippah County,Mississippi,73.2544252186087,28,139,19.9
Tishomingo County,Mississippi,72.3206300234417,28,141,23.0
Tunica County,Mississippi,70.5194849511801,28,143,13.9
Union County,Mississippi,75.3355759758246,28,145,18.1
Walthall County,Mississippi,73.5584059198276,28,147,18.7
Warren County,Mississippi,73.6814403064106,28,149,14.8
Washington County,Mississippi,70.7749959140637,28,151,18.7
Wayne County,Mississippi,74.6612919839401,28,153,23.6
Webster County,Mississippi,72.3855963624167,28,155,22.9
Wilkinson County,Mississippi,71.5034544609628,28,157,23.2
Winston County,Mississippi,74.0695920128204,28,159,19.2
Yalobusha County,Mississippi,72.2999605452242,28,161,19.2
Yazoo County,Mississippi,73.2756738910349,28,163,18.0
Adair County,Missouri,77.4368641875169,29,001,12.0
Andrew County,Missouri,78.8479037322724,29,003,14.0
Atchison County,Missouri,77.5544227294247,29,005,18.5
Audrain County,Missouri,76.3141519215107,29,007,14.3
Barry County,Missouri,75.6329956321462,29,009,18.9
Barton County,Missouri,77.0428070020365,29,011,19.3
Bates County,Missouri,76.0127251195747,29,013,18.0
Benton County,Missouri,75.9188509462703,29,015,26.2
Bollinger County,Missouri,76.0949557517719,29,017,22.8
Boone County,Missouri,79.6841170572811,29,019,11.3
Buchanan County,Missouri,76.1394873951461,29,021,15.5
Butler County,Missouri,73.3306255820332,29,023,25.1
Caldwell County,Missouri,76.8245885130729,29,025,17.4
Callaway County,Missouri,77.2834832719989,29,027,15.3
Camden County,Missouri,78.9748062382415,29,029,17.5
Cape Girardeau County,Missouri,77.6556577398242,29,031,13.7
Carroll County,Missouri,76.4130061963677,29,033,17.5
Carter County,Missouri,73.6145869296406,29,035,21.5
Cass County,Missouri,78.2965269578781,29,037,13.2
Cedar County,Missouri,75.2483157309263,29,039,23.3
Chariton County,Missouri,78.5567561126019,29,041,18.4
Christian County,Missouri,79.066808688661,29,043,12.7
Clark County,Missouri,76.7423559527894,29,045,13.9
Clay County,Missouri,79.2640796347556,29,047,11.8
Clinton County,Missouri,76.2103739121877,29,049,12.5
Cole County,Missouri,78.6718935526162,29,051,13.4
Cooper County,Missouri,77.4455271409324,29,053,15.2
Crawford County,Missouri,74.6636031101479,29,055,21.8
Dade County,Missouri,75.6866345095531,29,057,19.5
Dallas County,Missouri,75.8661861593595,29,059,24.2
Daviess County,Missouri,77.2827618942041,29,061,15.8
DeKalb County,Missouri,78.1158695280235,29,063,15.3
Dent County,Missouri,75.4762098076057,29,065,25.2
Douglas County,Missouri,76.2044437790229,29,067,20.9
Dunklin County,Missouri,71.7046208083948,29,069,21.6
Franklin County,Missouri,76.5919727117857,29,071,12.6
Gasconade County,Missouri,76.5619519775557,29,073,18.9
Gentry County,Missouri,77.2676607379027,29,075,16.5
Greene County,Missouri,77.0930843808252,29,077,14.2
Grundy County,Missouri,77.0190125969577,29,079,16.6
Harrison County,Missouri,77.4209282284649,29,081,18.9
Henry County,Missouri,75.1406824445626,29,083,20.6
Hickory County,Missouri,76.4028937976095,29,085,24.2
Holt County,Missouri,78.849287335293,29,087,15.7
Howard County,Missouri,77.9648674539284,29,089,15.7
Howell County,Missouri,74.7555165370642,29,091,20.6
Iron County,Missouri,72.8010802661979,29,093,25.7
Jackson County,Missouri,76.9580665319386,29,095,13.5
Jasper County,Missouri,75.9003120461814,29,097,14.1
Jefferson County,Missouri,76.024076474587,29,099,12.7
Johnson County,Missouri,77.9738620097951,29,101,11.9
