County,State,mean_life_expectancy,State_FIPS,County_FIPS,Poverty Rate
Rowan County,Kentucky,75.4472466860216,21,205,26.0
Russell County,Kentucky,74.5859966248882,21,207,27.0
Scott County,Kentucky,77.6544309447423,21,209,10.6
Shelby County,Kentucky,78.3511931901035,21,211,12.4
Simpson County,Kentucky,75.3904353349037,21,213,19.6
Spencer County,Kentucky,77.4902632108746,21,215,6.9
Taylor County,Kentucky,75.4334446448344,21,217,22.9
Todd County,Kentucky,75.2986926893841,21,219,19.9
Trigg County,Kentucky,76.4032793015858,21,221,15.5
Trimble County,Kentucky,75.0799424419629,21,223,16.5
Union County,Kentucky,74.605019325845,21,225,28.5
Warren County,Kentucky,77.2379570098955,21,227,19.1
Washington County,Kentucky,76.4265099949579,21,229,16.8
Wayne County,Kentucky,75.533589644763,21,231,25.5
Webster County,Kentucky,74.3770278323121,21,233,14.4
Whitley County,Kentucky,71.6702212694558,21,235,24.1
Wolfe County,Kentucky,71.0846493017442,21,237,44.3
Woodford County,Kentucky,77.8165525306384,21,239,12.9
Acadia Parish,Louisiana,74.2748694304924,22,001,19.9
Allen Parish,Louisiana,75.9395524213431,22,003,16.8
Ascension Parish,Louisiana,78.0777668979951,22,005,12.8
Assumption Parish,Louisiana,76.7226505681577,22,007,17.0
Avoyelles Parish,Louisiana,73.6650815001014,22,009,22.1
Beauregard Parish,Louisiana,74.9465653604915,22,011,18.7
Bienville Parish,Louisiana,73.7622183023725,22,013,27.5
Bossier Parish,Louisiana,77.3401431442896,22,015,13.6
Caddo Parish,Louisiana,74.6165916269247,22,017,21.1
Calcasieu Parish,Louisiana,74.928923952257,22,019,17.2
Caldwell Parish,Louisiana,73.2439678112588,22,021,19.7
Cameron Parish,Louisiana,79.8406559398532,22,023,8.3
Catahoula Parish,Louisiana,73.0517331236197,22,025,20.9
Claiborne Parish,Louisiana,75.5720855786938,22,027,29.3
Concordia Parish,Louisiana,73.1845158839163,22,029,32.1
De Soto Parish,Louisiana,74.8889837139212,22,031,25.1
East Baton Rouge Parish,Louisiana,76.0548822306623,22,033,19.3
East Carroll Parish,Louisiana,72.3031757896148,22,035,46.6
East Feliciana Parish,Louisiana,73.2356339882773,22,037,18.2
Evangeline Parish,Louisiana,73.4327292513344,22,039,25.6
Franklin Parish,Louisiana,73.6514973845938,22,041,31.3
Grant Parish,Louisiana,74.9062429270841,22,043,18.1
Iberia Parish,Louisiana,75.036225808113,22,045,20.3
Iberville Parish,Louisiana,75.1554887311609,22,047,19.6
Jackson Parish,Louisiana,75.3058508830645,22,049,24.6
Jefferson Parish,Louisiana,77.0694313105778,22,051,16.8
Jefferson Davis Parish,Louisiana,74.0464071976179,22,053,21.4
Lafayette Parish,Louisiana,77.8336529637466,22,055,16.3
Lafourche Parish,Louisiana,76.6362452359433,22,057,14.6
LaSalle Parish,Louisiana,74.7030772285705,22,059,17.5
Lincoln Parish,Louisiana,77.1841917874747,22,061,31.0
Livingston Parish,Louisiana,75.961792334751,22,063,13.7
Madison Parish,Louisiana,72.0302513341301,22,065,38.6
Morehouse Parish,Louisiana,72.5870741237736,22,067,27.3
Natchitoches Parish,Louisiana,75.0196332360676,22,069,27.1
Orleans Parish,Louisiana,76.3628364080678,22,071,27.7
Ouachita Parish,Louisiana,75.1711503571617,22,073,24.3
Plaquemines Parish,Louisiana,76.9843999900467,22,075,13.7
Pointe Coupee Parish,Louisiana,75.6299675556158,22,077,18.4
Rapides Parish,Louisiana,74.4995471247045,22,079,20.6
Red River Parish,Louisiana,73.7540277936501,22,081,21.9
Richland Parish,Louisiana,74.2520041343832,22,083,21.3
Sabine Parish,Louisiana,75.5404223957762,22,085,22.1
Saint Bernard Parish,Louisiana,75.074482669048,22,087,17.1
Saint Charles Parish,Louisiana,76.9209978275975,22,089,12.5
Saint Helena Parish,Louisiana,74.0749557945451,22,091,28.7
Saint James Parish,Louisiana,76.5514691049361,22,093,16.9
Saint John the Baptist Parish,Louisiana,74.9404231460521,22,095,17.6
Saint Landry Parish,Louisiana,73.119885220104,22,097,27.7
Saint Martin Parish,Louisiana,75.8932456483429,22,099,18.8
Saint Mary Parish,Louisiana,74.9647488575145,22,101,22.3
Saint Tammany Parish,Louisiana,77.9670962249666,22,103,10.8
Tangipahoa Parish,Louisiana,74.47815040957,22,105,21.7
Tensas Parish,Louisiana,74.3955660759098,22,107,36.3
Terrebonne Parish,Louisiana,75.1587814461959,22,109,18.1
Union Parish,Louisiana,75.0816105635862,22,111,28.2
Vermilion Parish,Louisiana,76.5160486060414,22,113,17.3
Vernon Parish,Louisiana,75.5452747938725,22,115,13.2
Washington Parish,Louisiana,72.5124772593749,22,117,25.9
Webster Parish,Louisiana,73.9304811238509,22,119,23.2
West Baton Rouge Parish,Louisiana,76.5190044677646,22,121,18.9
West Carroll Parish,Louisiana,74.6645772898004,22,123,26.7
West Feliciana Parish,Louisiana,77.3504566566623,22,125,17.7
Winn Parish,Louisiana,74.4965474523871,22,127,25.7
Androscoggin County,Maine,77.9992142946361,23,001,16.1
Aroostook County,Maine,78.1898241878288,23,003,17.1
Cumberland County,Maine,80.4035070593752,23,005,11.7
Franklin County,Maine,78.8651856862251,23,007,15.3
Hancock County,Maine,79.7178214060046,23,009,14.1
Kennebec County,Maine,78.2160207767047,23,011,13.5
Knox County,Maine,79.602183198624,23,013,11.3
Lincoln County,Maine,79.8370265022354,23,015,11.5
Oxford County,Maine,78.3144101710585,23,017,15.9
Penobscot County,Maine,77.9863019266943,23,019,16.9
Piscataquis County,Maine,77.1766383280172,23,021,19.9
Sagadahoc County,Maine,79.9895356142953,23,023,11.6
Somerset County,Maine,77.2833591963087,23,025,17.1
Waldo County,Maine,79.2150605300058,23,027,16.7
Washington County,Maine,76.7027641141313,23,029,19.0
York County,Maine,79.7970147614055,23,031,10.6
Allegany County,Maryland,76.9653192979653,24,001,17.3
Anne Arundel County,Maryland,79.3850662544384,24,003,5.9
Baltimore County,Maryland,79.1398789442577,24,005,9.1
Calvert County,Maryland,79.4705867586169,24,009,5.8
Caroline County,Maryland,76.5113812575404,24,011,15.3
Carroll County,Maryland,79.1760360242092,24,013,5.5
Cecil County,Maryland,76.7652799206305,24,015,10.6
Charles County,Maryland,78.8357070459739,24,017,7.6
Dorchester County,Maryland,77.1563324687391,24,019,16.9
Frederick County,Maryland,80.5436004121406,24,021,6.2
Garrett County,Maryland,78.5429939764657,24,023,13.3
Harford County,Maryland,79.3959910886384,24,025,7.7
Howard County,Maryland,82.9624141681438,24,027,5.1
Kent County,Maryland,78.8535352495348,24,029,11.8
Queen Anne's County,Maryland,80.0210949012144,24,035,7.4
Saint Mary's County,Maryland,79.035615828634,24,037,6.8
Somerset County,Maryland,76.661297587222,24,039,23.7
Talbot County,Maryland,80.6760032676116,24,041,10.4
Washington County,Maryland,77.5441132381566,24,043,12.7
Wicomico County,Maryland,77.2669038799047,24,045,17.4
Worcester County,Maryland,79.3181665782652,24,047,11.1
Baltimore City,Maryland,73.187640355978,24,510,24.2
Montgomery County,Maryland,81.856178749792,24,031,6.9
Prince George's County,Maryland,81.856178749792,24,033,9.7
Barnstable County,Massachusetts,80.2044046609924,25,001,9.7
Berkshire County,Massachusetts,79.6579350325552,25,003,12.7
Bristol County,Massachusetts,79.0781378542691,25,005,12.7
Dukes County,Massachusetts,81.6569898740116,25,007,11.3
Essex County,Massachusetts,80.6974105388049,25,009,11.3
Franklin County,Massachusetts,80.1852657054297,25,011,11.9
Hampden County,Massachusetts,78.9237508592868,25,013,17.7
Hampshire County,Massachusetts,80.9933140328505,25,015,13.9
Middlesex County,Massachusetts,81.9972572568586,25,017,8.4
Nantucket County,Massachusetts,81.6579987285377,25,019,9.2
Norfolk County,Massachusetts,81.6334168906704,25,021,6.5
Plymouth County,Massachusetts,79.7286708853377,25,023,7.7
Suffolk County,Massachusetts,80.5706417557409,25,025,21.2
Worcester County,Massachusetts,79.6561990331936,25,027,11.6
Alcona County,Michigan,77.2047659540093,26,001,15.7
Alger County,Michigan,79.2833038303992,26,003,13.9
Allegan County,Michigan,79.0058221684546,26,005,13.7
Alpena County,Michigan,77.8257765710327,26,007,17.5
Antrim County,Michigan,79.8597856877241,26,009,14.1
Arenac County,Michigan,76.5477603633057,26,011,18.8
Baraga County,Michigan,77.7541752220222,26,013,15.3
Barry County,Michigan,79.4411883541981,26,015,11.2
Bay County,Michigan,77.7374342070822,26,017,15.6
Benzie County,Michigan,79.3468620806289,26,019,12.0
Berrien County,Michigan,77.8187723733691,26,021,17.6
Branch County,Michigan,77.4508081613802,26,023,18.2
Calhoun County,Michigan,76.6147541978977,26,025,17.2
Cass County,Michigan,78.2042614215762,26,027,14.3
Charlevoix County,Michigan,79.7649333238799,26,029,13.4
Cheboygan County,Michigan,78.7461175998112,26,031,17.8
Chippewa County,Michigan,78.7462873327284,26,033,18.7
Clare County,Michigan,75.8359856509436,26,035,27.1
Clinton County,Michigan,80.8197670904829,26,037,11.6
Crawford County,Michigan,77.3769030877544,26,039,14.6
Delta County,Michigan,79.2814780290509,26,041,17.2
Dickinson County,Michigan,79.2375574736052,26,043,13.4
Eaton County,Michigan,79.3781895121967,26,045,10.4
Emmet County,Michigan,79.8095189620672,26,047,11.0
Genesee County,Michigan,75.8764351807974,26,049,21.2
Gladwin County,Michigan,77.3317651667472,26,051,19.9
Gogebic County,Michigan,78.3662708386746,26,053,20.3
Grand Traverse County,Michigan,80.1668798433229,26,055,11.7
Gratiot County,Michigan,78.0603933116856,26,057,18.8
Hillsdale County,Michigan,78.1724222132753,26,059,20.1
Houghton County,Michigan,78.7259455377667,26,061,22.2
Huron County,Michigan,77.8004863070933,26,063,15.5
Ingham County,Michigan,78.7623758688954,26,065,22.3
Ionia County,Michigan,78.4440434939721,26,067,15.4
Iosco County,Michigan,76.3944365641836,26,069,18.5
Iron County,Michigan,78.4363650988318,26,071,14.6
Isabella County,Michigan,79.103140681315,26,073,31.8
Jackson County,Michigan,77.4982082309693,26,075,17.5
Kalamazoo County,Michigan,79.0731328600434,26,077,19.1
Kalkaska County,Michigan,76.981639629846,26,079,17.0
Kent County,Michigan,79.979713000955,26,081,15.5
Keweenaw County,Michigan,80.188632926886,26,083,18.0
Lake County,Michigan,76.8131021500314,26,085,30.5
Lapeer County,Michigan,78.1230214491618,26,087,11.6
Leelanau County,Michigan,82.784317594133,26,089,11.1
Lenawee County,Michigan,78.2475777847333,26,091,14.5
Livingston County,Michigan,80.234938386889,26,093,6.0
Luce County,Michigan,78.2992470432046,26,095,20.0
Mackinac County,Michigan,78.3831984301259,26,097,15.7
Macomb County,Michigan,78.1980380269172,26,099,12.8
Manistee County,Michigan,78.2212270194821,26,101,17.8
Marquette County,Michigan,79.0304704859532,26,103,16.8
Mason County,Michigan,78.3909247337056,26,105,15.9
Mecosta County,Michigan,78.8591616545561,26,107,23.4
Menominee County,Michigan,79.4270334034877,26,109,15.1
Midland County,Michigan,80.4840089833823,26,111,13.2
Missaukee County,Michigan,78.0989990171456,26,113,16.1
Monroe County,Michigan,78.0865400573595,26,115,11.8
Montcalm County,Michigan,77.7939914035835,26,117,18.9
Montmorency County,Michigan,76.7917137588273,26,119,15.8
Muskegon County,Michigan,77.4459752660693,26,121,20.3
Newaygo County,Michigan,77.7731197372403,26,123,19.4
Oakland County,Michigan,80.1115714774767,26,125,10.4
Oceana County,Michigan,78.6339595045563,26,127,20.3
Ogemaw County,Michigan,75.8971621900208,26,129,21.5
Ontonagon County,Michigan,77.8806828667732,26,131,16.3
Osceola County,Michigan,78.1794537392134,26,133,22.3
Oscoda County,Michigan,76.2156771914417,26,135,18.9
Otsego County,Michigan,78.0672295803868,26,137,13.4
Ottawa County,Michigan,81.8084837508701,26,139,10.7
Presque Isle County,Michigan,78.8274392606904,26,141,13.7
Roscommon County,Michigan,76.3811635430461,26,143,22.1
Saginaw County,Michigan,77.6478212999146,26,145,18.1
Saint Clair County,Michigan,77.1608873657157,26,147,15.2
Saint Joseph County,Michigan,77.0423714606323,26,149,17.8
Sanilac County,Michigan,77.8378311593298,26,151,15.6
Schoolcraft County,Michigan,78.5130471154294,26,153,20.2
Shiawassee County,Michigan,77.4651556239632,26,155,15.5
Tuscola County,Michigan,77.7754686571457,26,157,15.3
Van Buren County,Michigan,77.6828213180016,26,159,19.2
Washtenaw County,Michigan,81.1845625832401,26,161,15.2
Wayne County,Michigan,75.5685001551268,26,163,24.8
Wexford County,Michigan,77.3508050755154,26,165,18.9
Aitkin County,Minnesota,79.5296332306607,27,001,11.9
Anoka County,Minnesota,81.2717903654807,27,003,7.6
Becker County,Minnesota,78.5874166602625,27,005,13.5
Beltrami County,Minnesota,77.8964796632373,27,007,20.5
Benton County,Minnesota,79.2730089372553,27,009,14.2
Big Stone County,Minnesota,79.4973051134213,27,011,13.2
Blue Earth County,Minnesota,80.709531378437,27,013,18.9
Brown County,Minnesota,80.8790137297918,27,015,8.4
Carlton County,Minnesota,78.031598709133,27,017,13.7
Carver County,Minnesota,82.8140451709679,27,019,4.4
Cass County,Minnesota,78.2849383150083,27,021,17.0
Chippewa County,Minnesota,79.840410405937,27,023,11.2
Chisago County,Minnesota,80.3776991180435,27,025,6.4
Clay County,Minnesota,80.0870416127227,27,027,12.9
Clearwater County,Minnesota,77.7139007763008,27,029,16.7
Cook County,Minnesota,82.1941885795413,27,031,8.7
Cottonwood County,Minnesota,80.7776810322387,27,033,16.2
Crow Wing County,Minnesota,79.9449127004761,27,035,11.8
Dakota County,Minnesota,81.9832597705018,27,037,7.8
Dodge County,Minnesota,81.2772928890229,27,039,6.7
Douglas County,Minnesota,80.7618193881348,27,041,10.0
Faribault County,Minnesota,79.7456963634114,27,043,13.2
Fillmore County,Minnesota,81.0381768975992,27,045,11.4
Freeborn County,Minnesota,80.4285446901541,27,047,11.5
Goodhue County,Minnesota,80.222398799028,27,049,10.4
Grant County,Minnesota,80.032957850909,27,051,9.9
Hennepin County,Minnesota,81.0459674675046,27,053,12.9
Houston County,Minnesota,81.8433140408722,27,055,11.3
Hubbard County,Minnesota,80.4881878651137,27,057,12.6
Isanti County,Minnesota,80.0456293726481,27,059,7.2
Itasca County,Minnesota,78.7656036967117,27,061,13.1
Jackson County,Minnesota,81.7227415817495,27,063,11.1
Kanabec County,Minnesota,79.678816463813,27,065,14.8
Kandiyohi County,Minnesota,81.2917246930297,27,067,13.4
Kittson County,Minnesota,78.6364589806298,27,069,10.3
Koochiching County,Minnesota,78.8825586296171,27,071,15.9
Lac qui Parle County,Minnesota,81.3362892281883,27,073,8.3
Lake County,Minnesota,79.5314590119333,27,075,13.5
Lake of the Woods County,Minnesota,78.9413117956044,27,077,7.2
Le Sueur County,Minnesota,81.1174524222449,27,079,9.1
Lincoln County,Minnesota,80.3494819438027,27,081,9.7
Lyon County,Minnesota,80.792666617405,27,083,14.0
McLeod County,Minnesota,80.9728304496317,27,085,7.8
Mahnomen County,Minnesota,75.8089119095085,27,087,26.7
Marshall County,Minnesota,82.1772244643575,27,089,7.7
Martin County,Minnesota,80.471507118854,27,091,10.6
Meeker County,Minnesota,80.552521669884,27,093,10.3
Mille Lacs County,Minnesota,77.7463754805339,27,095,12.8
Morrison County,Minnesota,79.8887622104594,27,097,12.1
Mower County,Minnesota,81.1492998590365,27,099,14.9
Murray County,Minnesota,81.3177189596781,27,101,10.0
Nicollet County,Minnesota,82.0667929763584,27,103,10.7
Nobles County,Minnesota,81.4404201107581,27,105,16.2
Norman County,Minnesota,77.6736279258302,27,107,13.0
Olmsted County,Minnesota,82.3617477349573,27,109,8.7
Otter Tail County,Minnesota,80.2855618173399,27,111,11.0
Pennington County,Minnesota,79.4752555816757,27,113,9.0
Pine County,Minnesota,79.0614245489185,27,115,15.2
Pipestone County,Minnesota,80.1078673007599,27,117,11.7
Polk County,Minnesota,78.5547237103755,27,119,13.0
Pope County,Minnesota,80.7173348920483,27,121,9.6
Ramsey County,Minnesota,80.033275090968,27,123,16.8
Red Lake County,Minnesota,79.7798473709479,27,125,11.8
Redwood County,Minnesota,79.653866255541,27,127,10.6
Renville County,Minnesota,79.1723364920315,27,129,11.9
Rice County,Minnesota,80.9622266241469,27,131,11.8
Rock County,Minnesota,79.4343042237489,27,133,13.6
Roseau County,Minnesota,79.7825136358124,27,135,10.3
Saint Louis County,Minnesota,78.9270160115906,27,137,17.0
Scott County,Minnesota,82.1259103931024,27,139,5.7
Sherburne County,Minnesota,80.6573997609169,27,141,7.8
Sibley County,Minnesota,80.9407825310881,27,143,10.8
Stearns County,Minnesota,82.1583837684492,27,145,13.4
Steele County,Minnesota,81.6980031239125,27,147,11.0
Stevens County,Minnesota,82.2376663496684,27,149,17.2
Swift County,Minnesota,80.6022205463132,27,151,10.4
Todd County,Minnesota,81.0601803711625,27,153,16.1
Traverse County,Minnesota,79.8545754434376,27,155,9.3
Wabasha County,Minnesota,82.1174490282654,27,157,7.6
Wadena County,Minnesota,77.2827097292749,27,159,17.2
Waseca County,Minnesota,81.1282869294936,27,161,9.9
Washington County,Minnesota,81.9316645248151,27,163,5.7
Watonwan County,Minnesota,80.5871763227444,27,165,9.9
Wilkin County,Minnesota,78.7494451344541,27,167,9.2
Winona County,Minnesota,80.9116574444586,27,169,15.1
Wright County,Minnesota,81.0896226071299,27,171,6.3
Yellow Medicine County,Minnesota,80.3227559161965,27,173,13.2
Adams County,Mississippi,73.7175853333348,28,001,30.0
Alcorn County,Mississippi,73.9484729304188,28,003,22.5
Amite County,Mississippi,75.7077512466565,28,005,26.1
Attala County,Mississippi,73.5227154583109,28,007,27.1
Benton County,Mississippi,74.3357954447924,28,009,21.6
Bolivar County,Mississippi,71.268066016673,28,011,34.8
Calhoun County,Mississippi,74.4808991334001,28,013,25.3
Carroll County,Mississippi,76.8333407013356,28,015,22.1
Chickasaw County,Mississippi,74.9277854918582,28,017,25.4
Choctaw County,Mississippi,75.8000432097857,28,019,25.2
Claiborne County,Mississippi,72.9141247503374,28,021,36.4
Clarke County,Mississippi,74.1997363065865,28,023,24.1
Clay County,Mississippi,75.1904275841345,28,025,27.5
Coahoma County,Mississippi,71.1188494590548,28,027,37.4
Copiah County,Mississippi,74.2382953242978,28,029,26.7
Covington County,Mississippi,72.6560920287673,28,031,28.4
DeSoto County,Mississippi,77.0246839765237,28,033,9.9
Forrest County,Mississippi,74.1549405745933,28,035,28.5
Franklin County,Mississippi,74.7898241234909,28,037,18.4
George County,Mississippi,72.9279314250915,28,039,18.1
Greene County,Mississippi,74.8110786247802,28,041,16.9
Grenada County,Mississippi,71.7143293964694,28,043,22.7
Hancock County,Mississippi,76.4934759249702,28,045,19.8
Harrison County,Mississippi,74.9769031280369,28,047,20.0
Hinds County,Mississippi,75.3715303826243,28,049,24.8
Holmes County,Mississippi,71.7189176345537,28,051,43.9
Humphreys County,Mississippi,72.2323936706422,28,053,40.5
Issaquena County,Mississippi,74.9605327741725,28,055,31.6
Itawamba County,Mississippi,74.1852365656599,28,057,16.9
Jackson County,Mississippi,75.7304671255739,28,059,15.6
Jasper County,Mississippi,74.8203844062779,28,061,22.2
Jefferson County,Mississippi,73.6501274116503,28,063,47.9
Jefferson Davis County,Mississippi,73.3477171933846,28,065,28.8
Jones County,Mississippi,74.8408822350039,28,067,23.2
Kemper County,Mississippi,76.6535495775369,28,069,30.6
Lafayette County,Mississippi,76.979001180888,28,071,26.1
Lamar County,Mississippi,78.5884025823258,28,073,16.1
Lauderdale County,Mississippi,74.6655137512013,28,075,23.3
Lawrence County,Mississippi,73.3767970654939,28,077,19.6
Leake County,Mississippi,73.938985576997,28,079,27.3
Lee County,Mississippi,74.5515082700405,28,081,19.2
Leflore County,Mississippi,72.0892119194074,28,083,41.1
Lincoln County,Mississippi,73.7759866195383,28,085,25.3
Lowndes County,Mississippi,75.5996913828857,28,087,25.0
Madison County,Mississippi,75.2973111347903,28,089,13.1
Marion County,Mississippi,72.4149860311908,28,091,30.1
Marshall County,Mississippi,73.9327148806192,28,093,19.4
Monroe County,Mississippi,75.2859369181092,28,095,21.3
Montgomery County,Mississippi,73.3086504440161,28,097,27.4
Neshoba County,Mississippi,72.2952351778956,28,099,22.7
Newton County,Mississippi,73.7856812735881,28,101,21.8
Noxubee County,Mississippi,75.1244972311767,28,103,35.1
Oktibbeha County,Mississippi,77.7983081961701,28,105,33.4
Panola County,Mississippi,73.04366928884,28,107,24.6
Pearl River County,Mississippi,74.2220315754318,28,109,21.9
Perry County,Mississippi,73.8738557704415,28,111,20.8
Pike County,Mississippi,72.5258654290933,28,113,27.5
Pontotoc County,Mississippi,76.5104893418385,28,115,16.2
Prentiss County,Mississippi,74.7872945037091,28,117,23.4
Quitman County,Mississippi,71.1362046630243,28,119,38.6
Rankin County,Mississippi,78.5639524537992,28,121,11.4
Scott County,Mississippi,74.0193596664179,28,123,25.2
Sharkey County,Mississippi,72.7214753634747,28,125,32.2
Simpson County,Mississippi,73.9484560077702,28,127,24.1
Smith County,Mississippi,75.0695002813705,28,129,22.7
Stone County,Mississippi,74.1409820350295,28,131,18.5
Sunflower County,Mississippi,71.3766097709119,28,133,35.8
Tallahatchie County,Mississippi,73.2741918345999,28,135,28.5
Tate County,Mississippi,74.8322909939166,28,137,17.2
Tippah County,Mississippi,73.6919103318059,28,139,24.9
Tishomingo County,Mississippi,73.1453828793067,28,141,16.6
Tunica County,Mississippi,71.4778282223247,28,143,29.6
Union County,Mississippi,75.9073726924259,28,145,24.0
Walthall County,Mississippi,73.7614094508309,28,147,24.5
Warren County,Mississippi,74.1158762544994,28,149,23.2
Washington County,Mississippi,71.4717989343674,28,151,37.5
Wayne County,Mississippi,74.5930157195687,28,153,29.5
Webster County,Mississippi,73.0721439246728,28,155,22.7
Wilkinson County,Mississippi,72.172335692985,28,157,28.4
Winston County,Mississippi,74.817044620885,28,159,30.3
Yalobusha County,Mississippi,73.0023735517154,28,161,22.2
Yazoo County,Mississippi,73.6617266282539,28,163,36.2
Adair County,Missouri,77.8892925540625,29,001,26.1
Andrew County,Missouri,79.0247475838129,29,003,9.3
Atchison County,Missouri,77.8736755695322,29,005,11.7
Audrain County,Missouri,76.8198313886506,29,007,17.4
Barry County,Missouri,75.9393830921286,29,009,20.0
Barton County,Missouri,77.1508538040953,29,011,22.2
Bates County,Missouri,76.2620541684389,29,013,20.4
Benton County,Missouri,75.9448945115816,29,015,19.7
Bollinger County,Missouri,76.3617196341465,29,017,22.0
Boone County,Missouri,80.1012767133135,29,019,20.1
Buchanan County,Missouri,76.393874494707,29,021,17.7
Butler County,Missouri,73.9825184023661,29,023,19.3
Caldwell County,Missouri,77.1466111360309,29,025,14.8
Callaway County,Missouri,77.7174445692571,29,027,14.7
Camden County,Missouri,79.0911830099331,29,029,16.7
Cape Girardeau County,Missouri,78.0817276257263,29,031,17.3
Carroll County,Missouri,76.75129067086,29,033,13.5
Carter County,Missouri,73.6525295145158,29,035,23.0
Cass County,Missouri,78.4263064467061,29,037,9.6
Cedar County,Missouri,75.8062311188747,29,039,23.4
Chariton County,Missouri,78.624373866014,29,041,16.9
Christian County,Missouri,79.2779738700011,29,043,10.7
Clark County,Missouri,77.145735626509,29,045,16.1
Clay County,Missouri,79.4194563901768,29,047,9.3
Clinton County,Missouri,76.4144713659584,29,049,9.9
Cole County,Missouri,78.9279294593208,29,051,13.6
Cooper County,Missouri,77.6438158114429,29,053,16.5
Crawford County,Missouri,75.5825916275361,29,055,22.6
Dade County,Missouri,76.4428871048296,29,057,22.1
Dallas County,Missouri,76.6224008087275,29,059,22.7
Daviess County,Missouri,77.4324649946949,29,061,16.0
DeKalb County,Missouri,77.97336407407,29,063,11.0
Dent County,Missouri,75.8247683492561,29,065,20.1
Douglas County,Missouri,76.8092910543625,29,067,21.5
Dunklin County,Missouri,72.0104241533093,29,069,26.7
Franklin County,Missouri,77.2023385081756,29,071,12.5
Gasconade County,Missouri,77.0030688497214,29,073,15.3
Gentry County,Missouri,77.8235759987154,29,075,16.2
Greene County,Missouri,77.6754046676693,29,077,19.1
Grundy County,Missouri,77.3747947663094,29,079,17.5
Harrison County,Missouri,77.5034071108867,29,081,15.5
Henry County,Missouri,75.513552526015,29,083,18.6
Hickory County,Missouri,76.9568973088507,29,085,24.0
Holt County,Missouri,79.1372524690928,29,087,12.2
Howard County,Missouri,78.5134795460787,29,089,17.2
Howell County,Missouri,75.1284976857162,29,091,22.8
Iron County,Missouri,73.4225155555724,29,093,22.1
Jackson County,Missouri,77.0754861166288,29,095,17.5
Jasper County,Missouri,76.0540587007784,29,097,17.8
Jefferson County,Missouri,76.4435250588241,29,099,11.1
Johnson County,Missouri,78.2062526299407,29,101,17.4
Knox County,Missouri,77.3008415532451,29,103,23.7
Laclede County,Missouri,75.712506719027,29,105,19.4
Lafayette County,Missouri,77.2262755654478,29,107,10.7
Lawrence County,Missouri,76.2470920515785,29,109,18.4
Lewis County,Missouri,77.1196805681401,29,111,11.5
Lincoln County,Missouri,76.7993254633377,29,113,15.1
Linn County,Missouri,76.150406170241,29,115,18.2
Livingston County,Missouri,77.6442904561183,29,117,15.8
McDonald County,Missouri,74.7181774572302,29,119,21.7
Macon County,Missouri,77.1281484004385,29,121,19.2
Madison County,Missouri,74.3249750247102,29,123,19.9
Maries County,Missouri,77.1744094525813,29,125,17.4
Marion County,Missouri,76.9515495919042,29,127,17.0
Mercer County,Missouri,78.3223647394934,29,129,18.0
Miller County,Missouri,76.5913449138703,29,131,21.5
Mississippi County,Missouri,73.311078869097,29,133,29.7
Moniteau County,Missouri,78.0829308981967,29,135,11.9
Monroe County,Missouri,78.5912054975937,29,137,15.4
Montgomery County,Missouri,76.0731434152705,29,139,17.8
Morgan County,Missouri,75.4353312103422,29,141,21.4
New Madrid County,Missouri,73.0879304207865,29,143,23.0
Newton County,Missouri,76.3289315663478,29,145,14.8
Nodaway County,Missouri,79.2753597408649,29,147,27.3
Oregon County,Missouri,75.6669479421058,29,149,26.0
Osage County,Missouri,78.8977022658408,29,151,8.6
Ozark County,Missouri,75.9159291458202,29,153,20.7
Pemiscot County,Missouri,71.6942759739889,29,155,28.8
Perry County,Missouri,78.2504163259053,29,157,11.7
Pettis County,Missouri,77.2960964401917,29,159,18.8
Phelps County,Missouri,76.7004848031976,29,161,19.3
Pike County,Missouri,76.863597244093,29,163,15.7
Platte County,Missouri,80.6029089268362,29,165,7.4
Polk County,Missouri,76.5194743831188,29,167,20.5
Pulaski County,Missouri,76.4603613824515,29,169,12.9
Putnam County,Missouri,77.0800419891877,29,171,19.4
Ralls County,Missouri,78.992792720651,29,173,10.1
Randolph County,Missouri,76.0715353667802,29,175,18.7
Ray County,Missouri,76.322045895456,29,177,15.6
Reynolds County,Missouri,74.6833206083084,29,179,23.2
Ripley County,Missouri,73.582053840659,29,181,24.5
Saint Charles County,Missouri,80.4956770097469,29,183,6.1
Saint Clair County,Missouri,76.2875956114096,29,185,21.7
Sainte Genevieve County,Missouri,77.926596813284,29,186,14.6
Saint Francois County,Missouri,74.5718389358736,29,187,19.9
Saint Louis County,Missouri,78.9528590324285,29,189,10.8
Saline County,Missouri,77.3826601270985,29,195,19.1
Schuyler County,Missouri,77.6007703066753,29,197,24.5
Scotland County,Missouri,77.6507610061748,29,199,14.2
Scott County,Missouri,75.3416450292339,29,201,19.4
Shannon County,Missouri,76.1063092160465,29,203,23.1
Shelby County,Missouri,77.3821776564448,29,205,16.4
Stoddard County,Missouri,75.4321439824336,29,207,14.9
Stone County,Missouri,78.1620460472938,29,209,16.3
Sullivan County,Missouri,76.4751974691752,29,211,16.2
Taney County,Missouri,77.5188254509731,29,213,20.2
Texas County,Missouri,76.8529282340683,29,215,21.5
Vernon County,Missouri,75.9173683783457,29,217,19.4
Warren County,Missouri,78.6257045517955,29,219,14.0
Washington County,Missouri,73.7732065984419,29,221,23.8
