County,State,mean_life_expectancy,State_FIPS,County_FIPS,Black Population
Atascosa County,Texas,77.0288780657017,48,013,353.0
Austin County,Texas,78.5805481764792,48,015,2623.0
Bailey County,Texas,77.8324352871385,48,017,115.0
Bandera County,Texas,79.4517306414151,48,019,213.0
Bastrop County,Texas,77.7101513044567,48,021,6508.0
Baylor County,Texas,74.3929941356072,48,023,124.0
Bee County,Texas,76.4317770870053,48,025,2782.0
Bell County,Texas,77.6497694310662,48,027,76319.0
Bexar County,Texas,78.2814354090988,48,029,142665.0
Blanco County,Texas,78.7562809492767,48,031,76.0
Bosque County,Texas,76.5315000144325,48,035,256.0
Bowie County,Texas,75.2033116976109,48,037,22812.0
Brazoria County,Texas,78.7619351098853,48,039,45827.0
Brazos County,Texas,80.3268327268414,48,041,22234.0
Brewster County,Texas,80.8690748647635,48,043,13.0
Briscoe County,Texas,77.9110198037367,48,045,27.0
Brooks County,Texas,75.6546947144434,48,047,66.0
Brown County,Texas,74.7639799458867,48,049,1496.0
Burleson County,Texas,76.9387425505537,48,051,2197.0
Burnet County,Texas,78.4056197038383,48,053,696.0
Caldwell County,Texas,77.5575745317538,48,055,2665.0
Calhoun County,Texas,77.2707531380458,48,057,580.0
Callahan County,Texas,76.0423649582873,48,059,201.0
Cameron County,Texas,79.9320412813641,48,061,1986.0
Camp County,Texas,74.7834003474696,48,063,2140.0
Carson County,Texas,78.0472202775382,48,065,39.0
Cass County,Texas,74.8813328312694,48,067,5176.0
Castro County,Texas,78.1646893516522,48,069,54.0
Chambers County,Texas,77.3424114273815,48,071,3154.0
Cherokee County,Texas,76.0450612687625,48,073,7054.0
Childress County,Texas,75.696721626727,48,075,512.0
Clay County,Texas,77.0093635632384,48,077,59.0
Cochran County,Texas,74.8244708228425,48,079,82.0
Coke County,Texas,76.1703956171654,48,081,21.0
Coleman County,Texas,74.4051748521855,48,083,231.0
Collin County,Texas,82.0389502554063,48,085,85334.0
Collingsworth County,Texas,74.8694968551814,48,087,113.0
Colorado County,Texas,77.188279414942,48,089,2737.0
Comal County,Texas,79.2061995012181,48,091,2565.0
Comanche County,Texas,76.7507966276629,48,093,161.0
Concho County,Texas,78.0289900666767,48,095,31.0
Cooke County,Texas,76.799161609935,48,097,982.0
Coryell County,Texas,77.076965582378,48,099,10923.0
Cottle County,Texas,75.6609617650547,48,101,153.0
Crane County,Texas,75.6741236226188,48,103,212.0
Crockett County,Texas,76.7643824074694,48,105,35.0
Crosby County,Texas,75.5814587457375,48,107,242.0
Culberson County,Texas,78.6130216553036,48,109,8.0
Dallam County,Texas,76.7495829195604,48,111,128.0
Dallas County,Texas,78.4937432618444,48,113,572491.0
Dawson County,Texas,75.5747802696624,48,115,785.0
Deaf Smith County,Texas,76.7845940634834,48,117,221.0
Delta County,Texas,75.0923000870637,48,119,411.0
Denton County,Texas,81.3058228079594,48,121,72394.0
DeWitt County,Texas,76.098938114056,48,123,1895.0
Dickens County,Texas,76.753847670077,48,125,69.0
Dimmit County,Texas,77.4492733419696,48,127,6.0
Donley County,Texas,75.6827970329195,48,129,129.0
Duval County,Texas,74.8694006176048,48,131,165.0
Eastland County,Texas,74.7363007152606,48,133,411.0
Ector County,Texas,74.6345930566336,48,135,6858.0
Edwards County,Texas,78.1000521432534,48,137,0.0
Ellis County,Texas,78.0322004895677,48,139,15286.0
El Paso County,Texas,79.3955564856555,48,141,28711.0
Erath County,Texas,78.4264835888974,48,143,690.0
Falls County,Texas,76.2929651705468,48,145,4266.0
Fannin County,Texas,75.1487095293047,48,147,2189.0
Fayette County,Texas,78.7424008785078,48,149,1489.0
Fisher County,Texas,77.6696494370996,48,151,111.0
Floyd County,Texas,77.0297951230383,48,153,162.0
Foard County,Texas,76.1924643176444,48,155,31.0
Fort Bend County,Texas,82.1191634711516,48,157,146619.0
Franklin County,Texas,77.4666921805349,48,159,485.0
Freestone County,Texas,76.3371473820092,48,161,3187.0
Frio County,Texas,76.7565559827024,48,163,788.0
Gaines County,Texas,77.0841343926269,48,165,484.0
Galveston County,Texas,77.4399750017816,48,167,41271.0
Garza County,Texas,76.3887657834274,48,169,307.0
Gillespie County,Texas,80.5042609448216,48,171,34.0
Glasscock County,Texas,80.8505459153723,48,173,0.0
Goliad County,Texas,78.551183886316,48,175,408.0
Gonzales County,Texas,76.245622232426,48,177,1396.0
Gray County,Texas,74.1727353261129,48,179,1039.0
Grayson County,Texas,75.9136249196235,48,181,7055.0
Gregg County,Texas,75.018807755304,48,183,25101.0
Grimes County,Texas,76.4456702570827,48,185,4323.0
Guadalupe County,Texas,79.374993180098,48,187,11675.0
Hale County,Texas,76.5134517404439,48,189,1695.0
Hall County,Texas,75.2631836359844,48,191,241.0
Hamilton County,Texas,75.8167432383701,48,193,55.0
Hansford County,Texas,75.8328184623498,48,195,17.0
Hardeman County,Texas,76.7412518949997,48,197,285.0
Hardin County,Texas,75.5597785367796,48,199,3199.0
Harris County,Texas,79.1257204735641,48,201,857122.0
Harrison County,Texas,75.8848042276519,48,203,14192.0
Hartley County,Texas,79.7517532556309,48,205,495.0
Haskell County,Texas,75.6727072268293,48,207,183.0
Hays County,Texas,80.2142083952195,48,209,7364.0
Hemphill County,Texas,77.0349032869269,48,211,32.0
Henderson County,Texas,74.9549609204019,48,213,5466.0
Hidalgo County,Texas,80.8295291937896,48,215,4797.0
Hill County,Texas,76.0674683360914,48,217,2303.0
Hockley County,Texas,75.6668713382381,48,219,874.0
Hood County,Texas,77.9017490434484,48,221,404.0
Hopkins County,Texas,75.9899449744048,48,223,2422.0
Houston County,Texas,76.0278058221727,48,225,5726.0
Howard County,Texas,74.1884306873579,48,227,2136.0
Hudspeth County,Texas,81.2517062873548,48,229,67.0
Hunt County,Texas,75.8650079727174,48,231,7094.0
Hutchinson County,Texas,74.5719460525734,48,233,467.0
Irion County,Texas,79.5224042417603,48,235,51.0
Jack County,Texas,75.7039752913451,48,237,403.0
Jackson County,Texas,76.6906645551729,48,239,1085.0
Jasper County,Texas,74.8842617399371,48,241,5937.0
Jeff Davis County,Texas,83.2215081798879,48,243,15.0
Jefferson County,Texas,75.743525621938,48,245,86455.0
Jim Hogg County,Texas,76.1156971407818,48,247,2.0
Jim Wells County,Texas,74.9041457159954,48,249,246.0
Johnson County,Texas,76.7354295113914,48,251,4580.0
Jones County,Texas,76.5692572787311,48,253,2931.0
Karnes County,Texas,76.5180302337789,48,255,1328.0
Kaufman County,Texas,76.308792325996,48,257,12061.0
Kendall County,Texas,80.4712813511503,48,259,317.0
Kerr County,Texas,77.6054410266438,48,265,749.0
Kimble County,Texas,77.9632114679789,48,267,1.0
Kinney County,Texas,78.7648845604489,48,271,4.0
Kleberg County,Texas,75.7597326178178,48,273,1192.0
Knox County,Texas,75.7134957244507,48,275,225.0
Lamar County,Texas,74.7691537062498,48,277,6139.0
Lamb County,Texas,75.5706699592785,48,279,676.0
Lampasas County,Texas,77.1915062474284,48,281,621.0
La Salle County,Texas,77.6493312702783,48,283,100.0
Lavaca County,Texas,78.3216904078822,48,285,1347.0
Lee County,Texas,77.8113991266465,48,287,1853.0
Leon County,Texas,76.1893300396539,48,289,1263.0
Liberty County,Texas,73.9043730659397,48,291,7979.0
Limestone County,Texas,75.1781242406486,48,293,4240.0
Lipscomb County,Texas,77.3685527786518,48,295,13.0
Live Oak County,Texas,78.4631311009812,48,297,304.0
Llano County,Texas,78.345966723313,48,299,155.0
Lubbock County,Texas,76.1580677795763,48,303,21687.0
Lynn County,Texas,76.6303993476743,48,305,95.0
McCulloch County,Texas,76.0539228002185,48,307,161.0
McLennan County,Texas,77.414175748433,48,309,35493.0
Madison County,Texas,76.4446677258115,48,313,2437.0
Marion County,Texas,73.800694724117,48,315,2402.0
Martin County,Texas,76.2337468085726,48,317,36.0
Mason County,Texas,78.8436140612226,48,319,1.0
Matagorda County,Texas,75.9214636284609,48,321,3770.0
Maverick County,Texas,77.8605259982448,48,323,212.0
Medina County,Texas,78.278675069163,48,325,1220.0
Menard County,Texas,77.5015120990679,48,327,14.0
Midland County,Texas,78.2686276976067,48,329,9948.0
Milam County,Texas,76.1696094544823,48,331,2192.0
Mills County,Texas,77.0997115986208,48,333,11.0
Mitchell County,Texas,74.8326085167682,48,335,964.0
Montague County,Texas,74.2733042924087,48,337,41.0
Montgomery County,Texas,79.1520257999091,48,339,24861.0
Moore County,Texas,77.4276472049687,48,341,936.0
Morris County,Texas,73.8146706954501,48,343,2972.0
Motley County,Texas,76.5486555378042,48,345,39.0
Nacogdoches County,Texas,76.3808745056801,48,347,11603.0
Navarro County,Texas,75.3504474477962,48,349,6439.0
Newton County,Texas,74.9019050007328,48,351,3029.0
Nolan County,Texas,74.6589299677611,48,353,754.0
Nueces County,Texas,77.6645775215508,48,355,13604.0
Ochiltree County,Texas,75.8879501271214,48,357,50.0
Oldham County,Texas,77.7310090397861,48,359,134.0
Orange County,Texas,73.8713101502492,48,361,6937.0
Palo Pinto County,Texas,75.3483075506774,48,363,681.0
Panola County,Texas,74.9920924916339,48,365,3859.0
Parker County,Texas,77.7201463130091,48,367,1739.0
Parmer County,Texas,78.304525029119,48,369,161.0
Pecos County,Texas,77.2743189187755,48,371,669.0
Polk County,Texas,72.4994267912631,48,373,4954.0
Potter County,Texas,73.70301607242,48,375,11679.0
Presidio County,Texas,84.7984196530829,48,377,0.0
Rains County,Texas,75.9315876096953,48,379,172.0
Randall County,Texas,78.5177885029607,48,381,3756.0
Reagan County,Texas,76.54149856877,48,383,27.0
Real County,Texas,75.8715379331704,48,385,7.0
Red River County,Texas,73.9635811932425,48,387,2176.0
Reeves County,Texas,77.0212391491249,48,389,721.0
Refugio County,Texas,75.9258024706705,48,391,387.0
Robertson County,Texas,76.0775498467682,48,395,3299.0
Rockwall County,Texas,80.0502929287825,48,397,5449.0
Runnels County,Texas,75.90750757917,48,399,135.0
Rusk County,Texas,76.1162520522743,48,401,9076.0
Sabine County,Texas,74.9742417870594,48,403,794.0
San Augustine County,Texas,74.4184673053391,48,405,1746.0
San Jacinto County,Texas,76.034411100317,48,407,3082.0
San Patricio County,Texas,75.6080365429952,48,409,1111.0
San Saba County,Texas,77.4913876092386,48,411,170.0
Schleicher County,Texas,76.7993902999335,48,413,9.0
Scurry County,Texas,76.2220577752316,48,415,784.0
Shackelford County,Texas,77.8766082812089,48,417,6.0
Shelby County,Texas,74.1441236931891,48,419,4904.0
Sherman County,Texas,77.1251289571464,48,421,9.0
Smith County,Texas,77.6111115387791,48,423,39138.0
Somervell County,Texas,77.4730537514136,48,425,51.0
Starr County,Texas,77.9365965078053,48,427,33.0
Stephens County,Texas,75.8515894105803,48,429,204.0
Sterling County,Texas,76.5090914645689,48,431,3.0
Stonewall County,Texas,76.4551988429796,48,433,38.0
Sutton County,Texas,78.0291001537282,48,435,22.0
Swisher County,Texas,76.500171691896,48,437,440.0
Tarrant County,Texas,78.7267789892224,48,439,315573.0
Taylor County,Texas,75.4618714418363,48,441,10397.0
Terry County,Texas,75.3713396416476,48,445,657.0
Throckmorton County,Texas,76.7515010892425,48,447,2.0
Titus County,Texas,76.3496647247617,48,449,2990.0
Tom Green County,Texas,77.3767022197162,48,451,5051.0
Travis County,Texas,81.2325365155515,48,453,97298.0
Trinity County,Texas,73.9356893216644,48,455,1385.0
Tyler County,Texas,75.1673680631216,48,457,2358.0
Upshur County,Texas,74.9942247391989,48,459,3661.0
Upton County,Texas,76.5208715352924,48,461,243.0
Uvalde County,Texas,77.4522505409299,48,463,62.0
Val Verde County,Texas,78.3327436624789,48,465,664.0
Van Zandt County,Texas,75.9318639472979,48,467,1441.0
Victoria County,Texas,77.4743654447178,48,469,5695.0
Walker County,Texas,77.9293093289586,48,471,16219.0
Waller County,Texas,78.4940620818385,48,473,12241.0
Ward County,Texas,75.2468697830642,48,475,625.0
Washington County,Texas,79.2069680185884,48,477,5911.0
Webb County,Texas,79.2960928031664,48,479,1089.0
Wharton County,Texas,77.0016183970866,48,481,5917.0
Wheeler County,Texas,74.7213941210792,48,483,162.0
Wichita County,Texas,75.164145374763,48,485,13589.0
Wilbarger County,Texas,74.7351278375772,48,487,1092.0
Willacy County,Texas,77.7771388446928,48,489,159.0
Williamson County,Texas,81.4391049635912,48,491,31408.0
Wilson County,Texas,78.6817476045966,48,493,659.0
Winkler County,Texas,73.6633313615583,48,495,293.0
Wise County,Texas,76.3804476808227,48,497,756.0
Wood County,Texas,75.8588979425487,48,499,2435.0
Yoakum County,Texas,77.0474519956082,48,501,57.0
Young County,Texas,74.5031499407449,48,503,271.0
Zapata County,Texas,78.1186247581777,48,505,122.0
Zavala County,Texas,76.3043611791556,48,507,61.0
Beaver County,Utah,76.5879646459849,49,001,0.0
Box Elder County,Utah,78.797321735465,49,003,278.0
Cache County,Utah,81.3173216501736,49,005,955.0
Carbon County,Utah,75.4357258004577,49,007,136.0
Daggett County,Utah,79.325537840435,49,009,1.0
Davis County,Utah,80.3216651536104,49,011,4372.0
Duchesne County,Utah,76.4603013081415,49,013,40.0
Emery County,Utah,76.6271926745768,49,015,13.0
Garfield County,Utah,79.1835886896775,49,017,9.0
Grand County,Utah,78.2249572662966,49,019,23.0
Iron County,Utah,78.6139538270785,49,021,281.0
Juab County,Utah,77.6897146429349,49,023,24.0
Kane County,Utah,78.3329574849493,49,025,21.0
Millard County,Utah,79.5593949292801,49,027,45.0
Morgan County,Utah,81.1642467191155,49,029,39.0
Piute County,Utah,77.9524224631585,49,031,3.0
Rich County,Utah,81.2361986830784,49,033,2.0
Salt Lake County,Utah,79.3239313134086,49,035,19098.0
San Juan County,Utah,77.9462233583188,49,037,36.0
Sanpete County,Utah,78.9073661966125,49,039,274.0
Sevier County,Utah,76.9791271010375,49,041,93.0
Summit County,Utah,83.0386339973403,49,043,265.0
Tooele County,Utah,77.9425021217234,49,045,321.0
Uintah County,Utah,76.5034611527936,49,047,189.0
Utah County,Utah,80.32134904431,49,049,3434.0
Wasatch County,Utah,81.1770015915513,49,051,26.0
Washington County,Utah,81.3695209908991,49,053,1066.0
Wayne County,Utah,78.406580984017,49,055,4.0
Weber County,Utah,77.9518602868496,49,057,2571.0
Addison County,Vermont,80.5369719949627,50,001,395.0
Bennington County,Vermont,78.553843255677,50,003,350.0
Caledonia County,Vermont,78.7385058941037,50,005,286.0
Chittenden County,Vermont,81.5187424736523,50,007,4205.0
Essex County,Vermont,78.5168795794619,50,009,64.0
Franklin County,Vermont,78.5671669165533,50,011,305.0
Grand Isle County,Vermont,79.9149758409265,50,013,13.0
Lamoille County,Vermont,79.9820188076191,50,015,227.0
Orange County,Vermont,79.4548961355649,50,017,192.0
Orleans County,Vermont,78.0110274887303,50,019,116.0
Rutland County,Vermont,78.0694918376482,50,021,473.0
Washington County,Vermont,80.1457659004654,50,023,502.0
Windham County,Vermont,78.965129851217,50,025,399.0
Windsor County,Vermont,79.7675793290889,50,027,394.0
Accomack County,Virginia,75.4625664894611,51,001,9326.0
Amelia County,Virginia,76.0593718315848,51,007,3037.0
Amherst County,Virginia,77.3180234066433,51,009,5589.0
Appomattox County,Virginia,77.043308831494,51,011,3103.0
Arlington County,Virginia,84.5013828036087,51,013,20278.0
Bath County,Virginia,75.9357720762665,51,017,119.0
Bland County,Virginia,75.2602019114634,51,021,312.0
Botetourt County,Virginia,79.0546907583585,51,023,1029.0
Brunswick County,Virginia,75.3541883875331,51,025,8900.0
Buchanan County,Virginia,72.7632144841734,51,027,638.0
Buckingham County,Virginia,77.3207373334508,51,029,5890.0
Campbell County,Virginia,78.357163026605,51,031,7722.0
Caroline County,Virginia,77.1420252097193,51,033,8599.0
Carroll County,Virginia,76.9725694770338,51,035,97.0
Charles City County,Virginia,76.5168959664827,51,036,3245.0
Charlotte County,Virginia,75.1318185029561,51,037,3611.0
Chesterfield County,Virginia,79.1177595367906,51,041,76278.0
Clarke County,Virginia,78.6622242827495,51,043,703.0
Craig County,Virginia,78.0722296266816,51,045,7.0
Culpeper County,Virginia,77.815516362535,51,047,7150.0
Cumberland County,Virginia,78.4507135600623,51,049,3181.0
Dickenson County,Virginia,72.6867819573316,51,051,125.0
Dinwiddie County,Virginia,76.8257197124199,51,053,8912.0
Essex County,Virginia,76.2688798218828,51,057,4192.0
Fauquier County,Virginia,79.4611875033423,51,061,5139.0
Floyd County,Virginia,78.8086661328198,51,063,402.0
Fluvanna County,Virginia,80.5394967111617,51,065,3539.0
Franklin County,Virginia,77.9999859775673,51,067,4493.0
Frederick County,Virginia,79.2437406978987,51,069,3358.0
Giles County,Virginia,75.1370537054295,51,071,402.0
Gloucester County,Virginia,77.0050418997042,51,073,3096.0
Goochland County,Virginia,80.1807262980879,51,075,3660.0
Grayson County,Virginia,76.1567499379523,51,077,595.0
Greene County,Virginia,79.0379952155059,51,079,1175.0
Hanover County,Virginia,79.3831995889117,51,085,9477.0
Henrico County,Virginia,79.0457822582258,51,087,95640.0
Henry County,Virginia,75.3699958359555,51,089,11498.0
Highland County,Virginia,79.2749367997156,51,091,0.0
Isle of Wight County,Virginia,78.3757020623098,51,093,8042.0
King and Queen County,Virginia,76.9468585342326,51,097,1840.0
King George County,Virginia,78.6730633273891,51,099,4199.0
King William County,Virginia,76.8637416186994,51,101,3007.0
Lancaster County,Virginia,77.0401817614722,51,103,3040.0
Lee County,Virginia,74.1973592921761,51,105,1096.0
Loudoun County,Virginia,83.9061215343121,51,107,28333.0
Louisa County,Virginia,78.0818061009228,51,109,5298.0
Lunenburg County,Virginia,75.6024504971381,51,111,3831.0
Madison County,Virginia,78.1632506652458,51,113,880.0
Mathews County,Virginia,78.5594098899913,51,115,927.0
Mecklenburg County,Virginia,75.3915109782403,51,117,11053.0
Middlesex County,Virginia,76.8574720000925,51,119,1977.0
Montgomery County,Virginia,79.7502749098842,51,121,4426.0
Nelson County,Virginia,77.8679108218622,51,125,1898.0
New Kent County,Virginia,78.5024626550055,51,127,2340.0
Northampton County,Virginia,75.5667079152072,51,131,4199.0
Northumberland County,Virginia,79.0465737269632,51,133,3511.0
Nottoway County,Virginia,74.7386810990788,51,135,6255.0
Orange County,Virginia,77.6029157319652,51,137,4347.0
Page County,Virginia,76.5119101901615,51,139,345.0
Patrick County,Virginia,76.0165107946825,51,141,994.0
Powhatan County,Virginia,80.0851935941863,51,145,3177.0
Prince Edward County,Virginia,76.9155891171149,51,147,7179.0
Prince George County,Virginia,79.542954598696,51,149,12176.0
Pulaski County,Virginia,75.5145902051655,51,155,1600.0
Rappahannock County,Virginia,80.004668674295,51,157,280.0
Richmond County,Virginia,76.4143016301754,51,159,2285.0
Roanoke County,Virginia,79.0811009132794,51,161,5458.0
Russell County,Virginia,74.3603243859548,51,167,261.0
Scott County,Virginia,74.9886685686641,51,169,185.0
Shenandoah County,Virginia,78.3950682821043,51,171,777.0
Smyth County,Virginia,74.3696494151698,51,173,747.0
Stafford County,Virginia,80.0231739810106,51,179,23940.0
Surry County,Virginia,77.0165718931412,51,181,3043.0
Sussex County,Virginia,74.5464091245214,51,183,6601.0
Tazewell County,Virginia,73.0502082354613,51,185,1285.0
Warren County,Virginia,76.4798691557132,51,187,1435.0
Washington County,Virginia,76.8200560553834,51,191,774.0
Westmoreland County,Virginia,76.5914705642058,51,193,4683.0
Wise County,Virginia,72.9040363850888,51,195,2131.0
Wythe County,Virginia,75.3785313203347,51,197,924.0
Alexandria City,Virginia,83.2079253264305,51,510,34123.0
Bristol City,Virginia,73.0659347138769,51,520,1319.0
Chesapeake City,Virginia,78.2146526082588,51,550,70171.0
Colonial Heights City,Virginia,75.0541795257489,51,570,2339.0
Covington City,Virginia,71.416059872276,51,580,753.0
Falls Church City,Virginia,81.6034311910821,51,610,667.0
Galax City,Virginia,70.3182811717938,51,640,490.0
Hampton City,Virginia,76.5004124979844,51,650,68223.0
Hopewell City,Virginia,71.6105949694145,51,670,9075.0
Lexington City,Virginia,76.8057788134345,51,678,631.0
Lynchburg City,Virginia,76.4647906456294,51,680,22555.0
Martinsville City,Virginia,68.4673155831136,51,690,6198.0
Norfolk City,Virginia,75.3008229825164,51,710,103270.0
Norton City,Virginia,74.1174787475517,51,720,155.0
Petersburg City,Virginia,69.1202139971658,51,730,24263.0
Poquoson City,Virginia,79.5342481340469,51,735,124.0
Portsmouth City,Virginia,73.9845571479428,51,740,50243.0
Radford City,Virginia,76.9305238409159,51,750,1625.0
Richmond City,Virginia,76.7208559290136,51,760,106417.0
Roanoke City,Virginia,74.163901908278,51,770,28228.0
Salem City,Virginia,75.5069740444181,51,775,1907.0
Suffolk City,Virginia,77.3624266409238,51,800,36822.0
Virginia Beach City,Virginia,79.9634763383812,51,810,85682.0
Winchester City,Virginia,77.3189074944668,51,840,2715.0
Fairfax County,Virginia,84.5420818957753,51,059,110385.0
Fairfax City,Virginia,84.5420818957753,51,600,1145.0
Rockingham County,Virginia,80.3639630983668,51,165,2005.0
Harrisonburg City,Virginia,80.3639630983668,51,660,3718.0
James City County,Virginia,81.5247747465168,51,095,9568.0
Williamsburg City,Virginia,81.5247747465168,51,830,2163.0
Prince William County,Virginia,81.5209380918863,51,153,94217.0
Manassas City,Virginia,81.5209380918863,51,683,5518.0
Manassas Park City,Virginia,81.5209380918863,51,685,2202.0
Rockbridge County,Virginia,78.6665550542775,51,163,684.0
Buena Vista City,Virginia,78.6665550542775,51,530,165.0
Spotsylvania County,Virginia,79.068390018454,51,177,20643.0
Fredericksburg City,Virginia,79.068390018454,51,630,6326.0
Augusta County,Virginia,77.9541651385276,51,015,3010.0
Staunton City,Virginia,77.9541651385276,51,790,2714.0
Waynesboro City,Virginia,77.9541651385276,51,820,2936.0
Pittsylvania County,Virginia,74.8262023881608,51,143,13113.0
Danville City,Virginia,74.8262023881608,51,590,20614.0
Greensville County,Virginia,73.9492314014141,51,081,6719.0
Emporia City,Virginia,73.9492314014141,51,595,3531.0
Albemarle County,Virginia,81.4325589160464,51,003,10052.0
Charlottesville City,Virginia,81.4325589160464,51,540,8782.0
Bedford County,Virginia,78.793567537194,51,019,5408.0
Bedford City,Virginia,78.793567537194,51,515,
Halifax County,Virginia,75.3972149293055,51,083,12607.0
Southampton County,Virginia,75.6528436135065,51,175,6035.0
Franklin City,Virginia,75.6528436135065,51,620,4907.0
Alleghany County,Virginia,75.4245594617841,51,005,846.0
York County,Virginia,77.7609941287732,51,199,8634.0
Newport News City,Virginia,77.7609941287732,51,700,73509.0
Adams County,Washington,79.01824127658,53,001,113.0
Asotin County,Washington,79.0113135848488,53,003,105.0
Benton County,Washington,80.0286486250759,53,005,2888.0
Chelan County,Washington,80.3410994630139,53,007,364.0
Clallam County,Washington,78.5765135209617,53,009,847.0
Clark County,Washington,79.8688567995655,53,011,8482.0
Columbia County,Washington,79.3739955686519,53,013,21.0
Cowlitz County,Washington,76.9693448468525,53,015,822.0
Douglas County,Washington,81.0567094049108,53,017,129.0
Ferry County,Washington,77.8557048435155,53,019,6.0
Franklin County,Washington,80.6629103212852,53,021,2166.0
Garfield County,Washington,80.630047731898,53,023,0.0
Grant County,Washington,78.997619967118,53,025,636.0
Grays Harbor County,Washington,76.6320707020811,53,027,717.0
Island County,Washington,81.4750839813812,53,029,2631.0
Jefferson County,Washington,81.3493239358558,53,031,177.0
King County,Washington,82.0490245290503,53,033,130594.0
Kitsap County,Washington,79.8419308778887,53,035,6491.0
Kittitas County,Washington,81.3837956169655,53,037,478.0
Klickitat County,Washington,81.2034271379807,53,039,59.0
Lewis County,Washington,77.5288762620298,53,041,503.0
Lincoln County,Washington,80.1333611504602,53,043,60.0
Mason County,Washington,78.3235959919157,53,045,949.0
Okanogan County,Washington,78.0150743767372,53,047,196.0
Pacific County,Washington,76.9355185412773,53,049,70.0
Pend Oreille County,Washington,77.8997582450937,53,051,29.0
Pierce County,Washington,78.7616553771314,53,053,56640.0
San Juan County,Washington,84.294588259295,53,055,104.0
Skagit County,Washington,79.7919300590838,53,057,1022.0
Skamania County,Washington,81.2329860636602,53,059,105.0
Snohomish County,Washington,80.2217549110859,53,061,21321.0
Spokane County,Washington,78.3844273065326,53,063,8347.0
Stevens County,Washington,78.5100840952829,53,065,201.0
Thurston County,Washington,80.0424659671914,53,067,8038.0
Wahkiakum County,Washington,79.5434551104177,53,069,8.0
Walla Walla County,Washington,79.7559153563203,53,071,906.0
Whatcom County,Washington,80.8747242800225,53,073,2129.0
Whitman County,Washington,80.8558553877112,53,075,979.0
Yakima County,Washington,77.8069488299297,53,077,2410.0
Barbour County,West Virginia,75.8539353684608,54,001,154.0
Berkeley County,West Virginia,75.662266062905,54,003,8372.0
Boone County,West Virginia,71.1981600452838,54,005,184.0
Braxton County,West Virginia,75.5740508753948,54,007,65.0
Brooke County,West Virginia,75.6380188203488,54,009,402.0
Cabell County,West Virginia,72.4245974346246,54,011,4718.0
Calhoun County,West Virginia,75.9718099878915,54,013,2.0
Clay County,West Virginia,73.2839946368751,54,015,2.0
Doddridge County,West Virginia,77.7417104500257,54,017,118.0
Fayette County,West Virginia,72.7452535108991,54,019,2297.0
Gilmer County,West Virginia,76.5271752540157,54,021,923.0
Grant County,West Virginia,77.7180793954728,54,023,188.0
Greenbrier County,West Virginia,75.1025989926794,54,025,917.0
Hampshire County,West Virginia,76.5186624843024,54,027,280.0
Hancock County,West Virginia,75.016704519703,54,029,640.0
Hardy County,West Virginia,77.1625748496729,54,031,457.0
Harrison County,West Virginia,75.1520631657607,54,033,1167.0
Jackson County,West Virginia,75.7157932171169,54,035,27.0
Jefferson County,West Virginia,77.7133739062143,54,037,3669.0
Kanawha County,West Virginia,73.6266528880823,54,039,13048.0
Lewis County,West Virginia,73.6592946137817,54,041,36.0
Lincoln County,West Virginia,71.724412701683,54,043,116.0
Logan County,West Virginia,69.7564753431037,54,045,579.0
McDowell County,West Virginia,68.1679556684428,54,047,1630.0
Marion County,West Virginia,76.1691560176845,54,049,2024.0
Marshall County,West Virginia,76.3117519542463,54,051,305.0
Mason County,West Virginia,73.7687703826201,54,053,86.0
Mercer County,West Virginia,72.6143122412024,54,055,3741.0
Mineral County,West Virginia,76.1240221558632,54,057,937.0
Mingo County,West Virginia,69.958315296558,54,059,478.0
Monongalia County,West Virginia,79.2626157539666,54,061,3850.0
Monroe County,West Virginia,76.1295565107339,54,063,87.0
Morgan County,West Virginia,75.8477367453995,54,065,119.0
Nicholas County,West Virginia,73.8415567597111,54,067,169.0
Ohio County,West Virginia,76.3043636221217,54,069,1715.0
Pendleton County,West Virginia,78.5383084499513,54,071,238.0
Pleasants County,West Virginia,75.1856699122453,54,073,4.0
Pocahontas County,West Virginia,76.4171895537834,54,075,79.0
Preston County,West Virginia,76.8351081958562,54,077,1501.0
Putnam County,West Virginia,76.2453102491475,54,079,694.0
Raleigh County,West Virginia,72.7602014771212,54,081,6015.0
Randolph County,West Virginia,75.9078116038228,54,083,559.0
Ritchie County,West Virginia,75.9922791305566,54,085,5.0
Roane County,West Virginia,73.6934687349806,54,087,7.0
Summers County,West Virginia,74.2332407367945,54,089,657.0
Taylor County,West Virginia,76.5582921501707,54,091,219.0
Tucker County,West Virginia,77.2304074050641,54,093,33.0
Tyler County,West Virginia,76.0162526626571,54,095,16.0
Upshur County,West Virginia,76.4787711273943,54,097,324.0
Wayne County,West Virginia,74.6779787020897,54,099,114.0
Webster County,West Virginia,73.9294455952103,54,101,3.0
Wetzel County,West Virginia,75.4003688842629,54,103,91.0
Wirt County,West Virginia,75.637868472475,54,105,55.0
Wood County,West Virginia,75.3533566060241,54,107,993.0
Wyoming County,West Virginia,70.6011139145134,54,109,191.0
Adams County,Wisconsin,77.5203182294726,55,001,549.0
Ashland County,Wisconsin,76.6481825903794,55,003,69.0
Barron County,Wisconsin,78.9956597825209,55,005,540.0
Bayfield County,Wisconsin,79.8730327354129,55,007,100.0
Brown County,Wisconsin,79.7620116783683,55,009,5873.0
