County,State,mean_life_expectancy,State_FIPS,County_FIPS,High School Degree or Higher (%)
Hancock County,Kentucky,76.1177280025307,21,091,84.9
Hardin County,Kentucky,76.8806055253,21,093,90.5
Harlan County,Kentucky,70.1829620056241,21,095,71.6
Harrison County,Kentucky,74.1150399694842,21,097,83.4
Hart County,Kentucky,74.5791272143676,21,099,75.6
Henderson County,Kentucky,75.7616232983059,21,101,86.8
Henry County,Kentucky,74.5853555446395,21,103,84.2
Hickman County,Kentucky,76.5400995829902,21,105,78.3
Hopkins County,Kentucky,74.1493582318301,21,107,86.5
Jackson County,Kentucky,72.6883737134089,21,109,74.3
Jefferson County,Kentucky,75.9273173117018,21,111,90.0
Jessamine County,Kentucky,77.1563208663896,21,113,86.7
Johnson County,Kentucky,72.3365503931861,21,115,80.5
Kenton County,Kentucky,76.027457636249,21,117,89.7
Knott County,Kentucky,71.8883326368934,21,119,73.1
Knox County,Kentucky,72.2549273620378,21,121,72.3
Larue County,Kentucky,75.1954631164458,21,123,82.4
Laurel County,Kentucky,74.5400362283307,21,125,81.1
Lawrence County,Kentucky,71.9197908196094,21,127,75.1
Lee County,Kentucky,70.8010155115667,21,129,70.4
Leslie County,Kentucky,70.097046370718,21,131,70.2
Letcher County,Kentucky,71.0668650787479,21,133,75.2
Lewis County,Kentucky,72.7980910954592,21,135,73.7
Lincoln County,Kentucky,74.3457437861024,21,137,78.2
Livingston County,Kentucky,74.7966975032034,21,139,83.6
Logan County,Kentucky,75.2742142663682,21,141,84.3
Lyon County,Kentucky,76.2882315873942,21,143,87.9
McCracken County,Kentucky,76.1029074008525,21,145,89.8
McCreary County,Kentucky,71.6521491407747,21,147,74.6
McLean County,Kentucky,74.7879177357449,21,149,87.2
Madison County,Kentucky,76.4862686844754,21,151,87.0
Magoffin County,Kentucky,71.8016031585428,21,153,69.1
Marion County,Kentucky,75.4190476941102,21,155,80.4
Marshall County,Kentucky,75.5619423111985,21,157,87.8
Martin County,Kentucky,71.9150578586274,21,159,72.8
Mason County,Kentucky,73.6452673834079,21,161,85.6
Meade County,Kentucky,76.3949805276996,21,163,88.2
Menifee County,Kentucky,73.4932060981181,21,165,76.3
Mercer County,Kentucky,74.7522019786251,21,167,85.2
Metcalfe County,Kentucky,74.0279855691165,21,169,76.9
Monroe County,Kentucky,73.0437160061953,21,171,74.5
Montgomery County,Kentucky,74.4194632855728,21,173,84.6
Morgan County,Kentucky,75.0902484538029,21,175,73.4
Muhlenberg County,Kentucky,74.5297861807797,21,177,80.6
Nelson County,Kentucky,76.1955704737683,21,179,89.2
Nicholas County,Kentucky,72.0776626870447,21,181,77.4
Ohio County,Kentucky,75.2091186525169,21,183,82.1
Oldham County,Kentucky,79.4442977996756,21,185,93.9
Owen County,Kentucky,75.030139647165,21,187,82.6
Owsley County,Kentucky,69.5005658766067,21,189,69.1
Pendleton County,Kentucky,73.9271950191437,21,191,82.8
Perry County,Kentucky,68.5950589524101,21,193,76.8
Pike County,Kentucky,72.2221028103304,21,195,76.1
Powell County,Kentucky,70.264774826219,21,197,80.5
Pulaski County,Kentucky,74.0869018121799,21,199,81.9
Robertson County,Kentucky,73.905956380369,21,201,78.0
Rockcastle County,Kentucky,73.6895742319247,21,203,77.6
Rowan County,Kentucky,75.0621615841078,21,205,83.6
Russell County,Kentucky,74.0583991272102,21,207,75.5
Scott County,Kentucky,77.0578608341765,21,209,90.4
Shelby County,Kentucky,78.1275978321145,21,211,85.3
Simpson County,Kentucky,74.7549531135287,21,213,85.9
Spencer County,Kentucky,77.5179289997228,21,215,89.8
Taylor County,Kentucky,75.3601859439393,21,217,85.8
Todd County,Kentucky,75.1614355160186,21,219,77.8
Trigg County,Kentucky,76.1255211762227,21,221,87.4
Trimble County,Kentucky,74.3218160641708,21,223,84.1
Union County,Kentucky,74.1560749971594,21,225,87.4
Warren County,Kentucky,77.0822746174413,21,227,87.7
Washington County,Kentucky,76.3213046835706,21,229,83.3
Wayne County,Kentucky,75.6760604360652,21,231,71.9
Webster County,Kentucky,74.1814020209668,21,233,81.4
Whitley County,Kentucky,71.2698456378294,21,235,79.7
Wolfe County,Kentucky,69.9579616611335,21,237,69.9
Woodford County,Kentucky,77.5663983847821,21,239,89.1
Acadia Parish,Louisiana,74.2374690765668,22,001,78.2
Allen Parish,Louisiana,75.3576300902955,22,003,79.9
Ascension Parish,Louisiana,78.5430133986351,22,005,88.4
Assumption Parish,Louisiana,76.4584262664778,22,007,73.6
Avoyelles Parish,Louisiana,73.5929946350685,22,009,75.8
Beauregard Parish,Louisiana,75.0118473629709,22,011,84.7
Bienville Parish,Louisiana,73.4658442982242,22,013,82.9
Bossier Parish,Louisiana,77.1737804421912,22,015,89.3
Caddo Parish,Louisiana,74.4343873610733,22,017,86.6
Calcasieu Parish,Louisiana,74.8138514704719,22,019,86.5
Caldwell Parish,Louisiana,73.5634620664361,22,021,76.4
Cameron Parish,Louisiana,78.7204496618899,22,023,81.9
Catahoula Parish,Louisiana,72.6069954756073,22,025,76.1
Claiborne Parish,Louisiana,75.2852998498214,22,027,81.2
Concordia Parish,Louisiana,73.084841039164,22,029,77.1
De Soto Parish,Louisiana,74.9813528797674,22,031,82.4
East Baton Rouge Parish,Louisiana,75.7265769602492,22,033,90.3
East Carroll Parish,Louisiana,71.4224446112501,22,035,68.5
East Feliciana Parish,Louisiana,72.7988506306731,22,037,79.8
Evangeline Parish,Louisiana,72.9739119809416,22,039,74.7
Franklin Parish,Louisiana,73.3810317158684,22,041,76.3
Grant Parish,Louisiana,74.5758455425704,22,043,81.7
Iberia Parish,Louisiana,74.4875079970132,22,045,78.7
Iberville Parish,Louisiana,75.0237865077097,22,047,79.0
Jackson Parish,Louisiana,75.2204600711673,22,049,79.7
Jefferson Parish,Louisiana,76.9306276729966,22,051,85.4
Jefferson Davis Parish,Louisiana,73.8250226169025,22,053,81.1
Lafayette Parish,Louisiana,78.1877088949019,22,055,87.5
Lafourche Parish,Louisiana,76.7169946489899,22,057,77.3
LaSalle Parish,Louisiana,74.4875865077699,22,059,77.2
Lincoln Parish,Louisiana,77.0013142033537,22,061,88.4
Livingston Parish,Louisiana,76.1361283280716,22,063,85.6
Madison Parish,Louisiana,71.8103239938965,22,065,74.8
Morehouse Parish,Louisiana,71.9408330936324,22,067,79.7
Natchitoches Parish,Louisiana,74.4221326167171,22,069,86.5
Orleans Parish,Louisiana,76.4125852798195,22,071,86.2
Ouachita Parish,Louisiana,74.7482899458105,22,073,86.3
Plaquemines Parish,Louisiana,77.3364475870756,22,075,82.9
Pointe Coupee Parish,Louisiana,75.3866478868885,22,077,80.3
Rapides Parish,Louisiana,74.0742227113822,22,079,85.3
Red River Parish,Louisiana,73.8080158274226,22,081,79.4
Richland Parish,Louisiana,73.7983852113173,22,083,79.5
Sabine Parish,Louisiana,75.0872074078413,22,085,85.3
Saint Bernard Parish,Louisiana,74.7634607561546,22,087,82.4
Saint Charles Parish,Louisiana,77.149914262291,22,089,89.5
Saint Helena Parish,Louisiana,74.4058903874749,22,091,75.7
Saint James Parish,Louisiana,76.6292949152734,22,093,85.3
Saint John the Baptist Parish,Louisiana,74.7420067398421,22,095,86.2
Saint Landry Parish,Louisiana,72.5582445918083,22,097,76.1
Saint Martin Parish,Louisiana,75.6582768988834,22,099,80.9
Saint Mary Parish,Louisiana,74.6979387069236,22,101,81.3
Saint Tammany Parish,Louisiana,77.9891917561906,22,103,90.2
Tangipahoa Parish,Louisiana,74.4883905166465,22,105,83.3
Tensas Parish,Louisiana,74.1408449806299,22,107,77.7
Terrebonne Parish,Louisiana,75.3890657009195,22,109,78.5
Union Parish,Louisiana,75.0191779391603,22,111,85.6
Vermilion Parish,Louisiana,76.4859398348319,22,113,78.4
Vernon Parish,Louisiana,74.7631474932933,22,115,87.2
Washington Parish,Louisiana,72.1892319345592,22,117,77.3
Webster Parish,Louisiana,73.7800215682793,22,119,83.2
West Baton Rouge Parish,Louisiana,76.6957666107993,22,121,85.0
West Carroll Parish,Louisiana,74.4128112692759,22,123,78.2
West Feliciana Parish,Louisiana,77.1267269093979,22,125,82.0
Winn Parish,Louisiana,74.6263324594822,22,127,81.3
Androscoggin County,Maine,77.227413111427,23,001,90.3
Aroostook County,Maine,78.1097563691301,23,003,87.5
Cumberland County,Maine,80.1269192895858,23,005,95.0
Franklin County,Maine,78.1992406369323,23,007,92.6
Hancock County,Maine,79.2214452180516,23,009,94.1
Kennebec County,Maine,78.118426949513,23,011,91.7
Knox County,Maine,78.9067530119704,23,013,93.7
Lincoln County,Maine,79.6327859115047,23,015,92.8
Oxford County,Maine,77.687485818222,23,017,91.1
Penobscot County,Maine,77.6836135152514,23,019,91.6
Piscataquis County,Maine,76.7401908226944,23,021,90.0
Sagadahoc County,Maine,79.9634726523186,23,023,94.1
Somerset County,Maine,76.7150131594163,23,025,87.9
Waldo County,Maine,78.6679062892601,23,027,92.4
Washington County,Maine,76.2553626192194,23,029,88.4
York County,Maine,79.249393425846,23,031,93.0
Allegany County,Maryland,76.5733661716232,24,001,90.0
Anne Arundel County,Maryland,79.285879052322,24,003,92.1
Baltimore County,Maryland,78.1976372950174,24,005,91.1
Calvert County,Maryland,79.4406240599686,24,009,93.9
Caroline County,Maryland,76.2510708306,24,011,83.9
Carroll County,Maryland,78.7894074095404,24,013,92.2
Cecil County,Maryland,76.1014669674896,24,015,89.0
Charles County,Maryland,78.7360523938115,24,017,93.1
Dorchester County,Maryland,76.6446117697355,24,019,86.9
Frederick County,Maryland,80.3050710677469,24,021,92.4
Garrett County,Maryland,78.1458922842715,24,023,89.3
Harford County,Maryland,78.9733536224377,24,025,92.8
Howard County,Maryland,82.8881415166647,24,027,95.5
Kent County,Maryland,78.6585393937502,24,029,88.0
Queen Anne's County,Maryland,79.6333018735887,24,035,92.1
Saint Mary's County,Maryland,78.7722485044626,24,037,89.8
Somerset County,Maryland,76.4275810931578,24,039,81.9
Talbot County,Maryland,80.7854328358166,24,041,90.6
Washington County,Maryland,77.2200820578121,24,043,86.9
Wicomico County,Maryland,76.6534156211281,24,045,88.1
Worcester County,Maryland,79.1655050208269,24,047,90.9
Baltimore City,Maryland,72.8687197114292,24,510,84.9
Montgomery County,Maryland,82.0147655356268,24,031,91.3
Prince George's County,Maryland,82.0147655356268,24,033,86.5
Barnstable County,Massachusetts,79.5486728985916,25,001,95.5
Berkshire County,Massachusetts,79.1041860504237,25,003,91.1
Bristol County,Massachusetts,78.7193899375905,25,005,84.9
Dukes County,Massachusetts,81.643896736778,25,007,95.5
Essex County,Massachusetts,80.1300489010008,25,009,89.3
Franklin County,Massachusetts,79.9226364698462,25,011,93.1
Hampden County,Massachusetts,78.2325719750552,25,013,85.3
Hampshire County,Massachusetts,81.0089269155899,25,015,94.4
Middlesex County,Massachusetts,82.0668290655506,25,017,93.1
Nantucket County,Massachusetts,82.3003221048563,25,019,95.3
Norfolk County,Massachusetts,81.5339176413057,25,021,93.9
Plymouth County,Massachusetts,79.6071071992218,25,023,92.9
Suffolk County,Massachusetts,81.2416550572911,25,025,85.5
Worcester County,Massachusetts,79.2814452151284,25,027,90.4
Alcona County,Michigan,77.0691991239645,26,001,88.6
Alger County,Michigan,78.7603619478094,26,003,89.2
Allegan County,Michigan,78.894665702009,26,005,90.7
Alpena County,Michigan,77.6187307361867,26,007,91.6
Antrim County,Michigan,79.9994351847678,26,009,91.5
Arenac County,Michigan,76.3175540289312,26,011,87.4
Baraga County,Michigan,77.0117475627134,26,013,88.8
Barry County,Michigan,79.3436878908859,26,015,92.7
Bay County,Michigan,77.1714701597205,26,017,89.6
Benzie County,Michigan,79.5992770915506,26,019,93.5
Berrien County,Michigan,77.7339539307769,26,021,89.6
Branch County,Michigan,77.0664552805353,26,023,89.1
Calhoun County,Michigan,76.056633033506,26,025,91.1
Cass County,Michigan,78.2963001777212,26,027,87.9
Charlevoix County,Michigan,79.8186811304017,26,029,93.6
Cheboygan County,Michigan,78.7858021538692,26,031,90.6
Chippewa County,Michigan,78.694562787545,26,033,89.8
Clare County,Michigan,75.4157973607698,26,035,84.7
Clinton County,Michigan,80.9216592959128,26,037,94.2
Crawford County,Michigan,77.2695653620009,26,039,89.0
Delta County,Michigan,79.0072265381637,26,041,93.9
Dickinson County,Michigan,79.3473706466935,26,043,94.8
Eaton County,Michigan,79.2837461094022,26,045,93.9
Emmet County,Michigan,79.6421709492206,26,047,93.8
Genesee County,Michigan,75.626078257634,26,049,90.4
Gladwin County,Michigan,76.9433168407872,26,051,86.7
Gogebic County,Michigan,78.6121848476206,26,053,93.3
Grand Traverse County,Michigan,80.3434411314672,26,055,95.2
Gratiot County,Michigan,77.6426277600528,26,057,90.6
Hillsdale County,Michigan,77.6821400058596,26,059,88.3
Houghton County,Michigan,78.604903121109,26,061,92.8
Huron County,Michigan,77.4515430906488,26,063,88.9
Ingham County,Michigan,78.636528956864,26,065,92.7
Ionia County,Michigan,78.5023786321523,26,067,90.1
Iosco County,Michigan,76.1177608769928,26,069,88.9
Iron County,Michigan,77.9476301017222,26,071,92.0
Isabella County,Michigan,79.0462920518984,26,073,91.6
Jackson County,Michigan,77.0967569063161,26,075,90.6
Kalamazoo County,Michigan,79.1600576383418,26,077,93.6
Kalkaska County,Michigan,76.342931424073,26,079,86.7
Kent County,Michigan,79.9446255509638,26,081,90.3
Keweenaw County,Michigan,80.8377451599661,26,083,96.1
Lake County,Michigan,77.0541048596169,26,085,83.0
Lapeer County,Michigan,77.8583352911001,26,087,90.7
Leelanau County,Michigan,82.7034325971356,26,089,95.2
Lenawee County,Michigan,77.9168633781759,26,091,90.8
Livingston County,Michigan,80.6165994367722,26,093,95.4
Luce County,Michigan,78.326860911928,26,095,88.0
Mackinac County,Michigan,78.360192923389,26,097,90.2
Macomb County,Michigan,78.0593814957107,26,099,89.7
Manistee County,Michigan,78.1900177845994,26,101,90.6
Marquette County,Michigan,78.8421280009727,26,103,95.3
Mason County,Michigan,78.6304480545121,26,105,92.4
Mecosta County,Michigan,78.6813392937907,26,107,89.5
Menominee County,Michigan,78.9645942151638,26,109,92.4
Midland County,Michigan,80.4348250351918,26,111,94.3
Missaukee County,Michigan,77.8509403301605,26,113,88.8
Monroe County,Michigan,77.8634366774627,26,115,91.2
Montcalm County,Michigan,77.7294728848199,26,117,87.9
Montmorency County,Michigan,76.4919101690427,26,119,86.8
Muskegon County,Michigan,77.3048950618502,26,121,90.8
Newaygo County,Michigan,77.905681702111,26,123,86.8
Oakland County,Michigan,80.3798217581484,26,125,93.9
Oceana County,Michigan,78.7667167960829,26,127,85.9
Ogemaw County,Michigan,75.6007539782959,26,129,85.5
Ontonagon County,Michigan,77.6831272375274,26,131,92.6
Osceola County,Michigan,78.1020584445681,26,133,88.2
Oscoda County,Michigan,75.8666627474416,26,135,83.3
Otsego County,Michigan,78.2468411985439,26,137,92.1
Ottawa County,Michigan,81.7148713062141,26,139,92.6
Presque Isle County,Michigan,78.5195570450235,26,141,89.1
Roscommon County,Michigan,76.1226933474852,26,143,89.9
Saginaw County,Michigan,77.2851802894665,26,145,89.5
Saint Clair County,Michigan,76.9828914105264,26,147,90.5
Saint Joseph County,Michigan,76.813028927478,26,149,87.1
Sanilac County,Michigan,77.3812717171641,26,151,87.9
Schoolcraft County,Michigan,78.2651941315955,26,153,90.1
Shiawassee County,Michigan,77.4614164622758,26,155,92.4
Tuscola County,Michigan,77.3147356172333,26,157,89.3
Van Buren County,Michigan,77.6534597937289,26,159,87.2
Washtenaw County,Michigan,81.3998711630113,26,161,95.2
Wayne County,Michigan,75.5000925695811,26,163,85.9
Wexford County,Michigan,77.4788120573319,26,165,89.5
Aitkin County,Minnesota,79.3819179644346,27,001,91.0
Anoka County,Minnesota,81.313111085142,27,003,93.9
Becker County,Minnesota,78.3246966140611,27,005,92.6
Beltrami County,Minnesota,77.9032358456491,27,007,91.3
Benton County,Minnesota,78.8619981562179,27,009,92.4
Big Stone County,Minnesota,78.8069360955783,27,011,90.2
Blue Earth County,Minnesota,80.6519352811996,27,013,94.1
Brown County,Minnesota,80.4619727460311,27,015,92.6
Carlton County,Minnesota,77.9957042956978,27,017,94.1
Carver County,Minnesota,82.9977085207469,27,019,96.4
Cass County,Minnesota,78.1900827062469,27,021,91.7
Chippewa County,Minnesota,79.4200808710373,27,023,90.7
Chisago County,Minnesota,79.8506298983601,27,025,94.3
Clay County,Minnesota,79.8149193595331,27,027,94.9
Clearwater County,Minnesota,77.6833527993794,27,029,85.7
Cook County,Minnesota,82.2622552509565,27,031,96.6
Cottonwood County,Minnesota,80.4691634879952,27,033,90.4
Crow Wing County,Minnesota,79.5739418269045,27,035,93.7
Dakota County,Minnesota,82.0202734612844,27,037,94.9
Dodge County,Minnesota,80.7248748822447,27,039,94.8
Douglas County,Minnesota,80.2750501094144,27,041,95.0
Faribault County,Minnesota,79.3235724110447,27,043,91.6
Fillmore County,Minnesota,80.6622253755882,27,045,91.3
Freeborn County,Minnesota,79.9116289501036,27,047,89.9
Goodhue County,Minnesota,79.9814700281075,27,049,94.3
Grant County,Minnesota,79.7064041473706,27,051,93.6
Hennepin County,Minnesota,81.0170979948535,27,053,93.2
Houston County,Minnesota,81.3893862379693,27,055,94.6
Hubbard County,Minnesota,80.3438279859062,27,057,92.9
Isanti County,Minnesota,79.8036583105671,27,059,91.7
Itasca County,Minnesota,78.7594873838595,27,061,93.6
Jackson County,Minnesota,81.4774994465767,27,063,93.1
Kanabec County,Minnesota,79.6252202919309,27,065,90.4
Kandiyohi County,Minnesota,81.0073693934424,27,067,88.5
Kittson County,Minnesota,78.7817874518373,27,069,94.0
Koochiching County,Minnesota,78.7246173495266,27,071,92.3
Lac qui Parle County,Minnesota,81.1794367994487,27,073,92.7
Lake County,Minnesota,79.9002038858574,27,075,96.0
Lake of the Woods County,Minnesota,79.2614951768869,27,077,91.6
Le Sueur County,Minnesota,80.7820846426342,27,079,92.8
Lincoln County,Minnesota,79.9180883839327,27,081,91.3
Lyon County,Minnesota,80.3156162357185,27,083,92.0
McLeod County,Minnesota,80.6660720281777,27,085,93.0
Mahnomen County,Minnesota,74.7913752484458,27,087,86.9
Marshall County,Minnesota,82.0219182070012,27,089,88.6
Martin County,Minnesota,79.987306468813,27,091,92.7
Meeker County,Minnesota,80.3525136575782,27,093,92.6
Mille Lacs County,Minnesota,77.1998662896121,27,095,89.8
Morrison County,Minnesota,79.7817225781162,27,097,90.1
Mower County,Minnesota,80.6379844831105,27,099,86.9
Murray County,Minnesota,81.1737515272519,27,101,90.4
Nicollet County,Minnesota,81.6619543934781,27,103,94.2
Nobles County,Minnesota,81.2719944871068,27,105,77.8
Norman County,Minnesota,77.288731287978,27,107,91.3
Olmsted County,Minnesota,82.2465359582144,27,109,94.4
Otter Tail County,Minnesota,80.1269578485788,27,111,92.3
Pennington County,Minnesota,79.7535208000427,27,113,92.5
Pine County,Minnesota,79.0016613989854,27,115,89.6
Pipestone County,Minnesota,80.0193086044139,27,117,87.6
Polk County,Minnesota,78.3194715986002,27,119,91.9
Pope County,Minnesota,80.3827486024967,27,121,93.5
Ramsey County,Minnesota,79.7405478878912,27,123,90.1
Red Lake County,Minnesota,80.2298552216301,27,125,93.4
Redwood County,Minnesota,79.5061579029792,27,127,90.8
Renville County,Minnesota,78.8669987649515,27,129,89.2
Rice County,Minnesota,80.7271453612786,27,131,90.5
Rock County,Minnesota,79.3657396643018,27,133,91.8
Roseau County,Minnesota,79.7735188178275,27,135,92.7
Saint Louis County,Minnesota,78.9419745444364,27,137,94.2
Scott County,Minnesota,82.1138518596865,27,139,94.8
Sherburne County,Minnesota,80.383357109802,27,141,94.5
Sibley County,Minnesota,80.811647795401,27,143,90.9
Stearns County,Minnesota,82.0378353425759,27,145,92.0
Steele County,Minnesota,81.2648824524746,27,147,91.6
Stevens County,Minnesota,81.8955563723248,27,149,93.2
Swift County,Minnesota,80.0810067562889,27,151,89.7
Todd County,Minnesota,81.2856461700635,27,153,87.0
Traverse County,Minnesota,79.0114302419786,27,155,92.0
Wabasha County,Minnesota,81.9371847107821,27,157,92.2
Wadena County,Minnesota,76.678064778703,27,159,90.4
Waseca County,Minnesota,80.6621443693572,27,161,93.1
Washington County,Minnesota,81.9860917323612,27,163,96.0
Watonwan County,Minnesota,80.0533143536912,27,165,83.4
Wilkin County,Minnesota,78.7357422586337,27,167,93.9
Winona County,Minnesota,80.621359566591,27,169,93.0
Wright County,Minnesota,80.9521738087073,27,171,94.5
Yellow Medicine County,Minnesota,80.0686995853892,27,173,91.3
Adams County,Mississippi,73.3521855674145,28,001,78.4
Alcorn County,Mississippi,73.4465808381494,28,003,81.5
Amite County,Mississippi,75.677615229504,28,005,79.7
Attala County,Mississippi,72.8976995776746,28,007,76.6
Benton County,Mississippi,73.5061717492102,28,009,69.9
Bolivar County,Mississippi,71.2291505689041,28,011,76.9
Calhoun County,Mississippi,74.2502106503749,28,013,77.1
Carroll County,Mississippi,76.2378612146671,28,015,81.7
Chickasaw County,Mississippi,74.6820919742072,28,017,72.3
Choctaw County,Mississippi,75.5357947601327,28,019,80.4
Claiborne County,Mississippi,72.502953698135,28,021,77.4
Clarke County,Mississippi,73.507716745289,28,023,81.0
Clay County,Mississippi,74.9542167222987,28,025,81.6
Coahoma County,Mississippi,70.2929874356822,28,027,78.7
Copiah County,Mississippi,74.0881933320771,28,029,79.9
Covington County,Mississippi,72.5691130907379,28,031,83.1
DeSoto County,Mississippi,76.8315711788465,28,033,89.7
Forrest County,Mississippi,73.779146940636,28,035,87.0
Franklin County,Mississippi,74.3576038085538,28,037,84.3
George County,Mississippi,72.4213936806822,28,039,81.7
Greene County,Mississippi,74.6061714582396,28,041,77.1
Grenada County,Mississippi,71.5093752343559,28,043,80.0
Hancock County,Mississippi,76.4972943927165,28,045,86.6
Harrison County,Mississippi,74.6454415455631,28,047,87.1
Hinds County,Mississippi,74.9893911701427,28,049,87.0
Holmes County,Mississippi,71.1283306190524,28,051,75.1
Humphreys County,Mississippi,71.9890871858874,28,053,71.2
Issaquena County,Mississippi,73.6658212759949,28,055,70.2
Itawamba County,Mississippi,73.8065413968054,28,057,78.5
Jackson County,Mississippi,75.4706646344949,28,059,88.9
Jasper County,Mississippi,74.5699718175102,28,061,83.1
Jefferson County,Mississippi,72.7275799981937,28,063,74.8
Jefferson Davis County,Mississippi,72.8732348178508,28,065,78.8
Jones County,Mississippi,74.6084227676166,28,067,83.3
Kemper County,Mississippi,76.1637086437793,28,069,83.3
Lafayette County,Mississippi,77.6720011589246,28,071,89.5
Lamar County,Mississippi,78.5912219001376,28,073,90.8
Lauderdale County,Mississippi,74.3193500164016,28,075,85.5
Lawrence County,Mississippi,73.2815006125277,28,077,83.2
Leake County,Mississippi,74.0608986827989,28,079,77.3
Lee County,Mississippi,74.4938147794221,28,081,83.8
Leflore County,Mississippi,71.1834809846635,28,083,78.8
Lincoln County,Mississippi,73.5991198599848,28,085,86.6
Lowndes County,Mississippi,74.9891942982254,28,087,85.8
Madison County,Mississippi,75.7135149129389,28,089,91.8
Marion County,Mississippi,72.1925228361844,28,091,79.3
Marshall County,Mississippi,73.5668138245491,28,093,81.3
Monroe County,Mississippi,75.1250132253396,28,095,81.1
Montgomery County,Mississippi,73.2545460337497,28,097,79.5
Neshoba County,Mississippi,70.9493261832816,28,099,78.2
Newton County,Mississippi,73.5445042556815,28,101,84.7
Noxubee County,Mississippi,74.4811921596975,28,103,72.2
Oktibbeha County,Mississippi,77.6858249286776,28,105,90.5
Panola County,Mississippi,72.6940608295925,28,107,78.4
Pearl River County,Mississippi,74.1107457917608,28,109,84.0
Perry County,Mississippi,73.9896090963586,28,111,81.3
Pike County,Mississippi,72.0041953877977,28,113,81.7
Pontotoc County,Mississippi,76.2528640447928,28,115,76.6
Prentiss County,Mississippi,74.1872303810698,28,117,78.7
Quitman County,Mississippi,70.3893361300963,28,119,70.6
Rankin County,Mississippi,78.5855701663119,28,121,89.5
Scott County,Mississippi,73.9607933287277,28,123,74.3
Sharkey County,Mississippi,72.0266428382192,28,125,73.7
Simpson County,Mississippi,73.6884246534355,28,127,78.0
Smith County,Mississippi,75.1538555839073,28,129,81.6
Stone County,Mississippi,73.8969525249043,28,131,80.3
Sunflower County,Mississippi,70.8718876871986,28,133,72.9
Tallahatchie County,Mississippi,73.1858797676349,28,135,68.9
Tate County,Mississippi,74.7031254584882,28,137,81.6
Tippah County,Mississippi,73.4033231284254,28,139,77.6
Tishomingo County,Mississippi,72.6176646819544,28,141,79.1
Tunica County,Mississippi,70.7933367715836,28,143,81.5
Union County,Mississippi,75.3567663148144,28,145,77.8
Walthall County,Mississippi,73.7932254076213,28,147,80.5
Warren County,Mississippi,73.9071609124928,28,149,87.2
Washington County,Mississippi,71.0140893977,28,151,78.5
Wayne County,Mississippi,75.0178284245057,28,153,78.7
Webster County,Mississippi,72.5603139772298,28,155,84.6
Wilkinson County,Mississippi,71.7965023887393,28,157,72.0
Winston County,Mississippi,74.2982584482341,28,159,79.8
Yalobusha County,Mississippi,72.4507184878946,28,161,83.1
Yazoo County,Mississippi,73.3737395541052,28,163,77.3
Adair County,Missouri,77.6195409372396,29,001,90.6
Andrew County,Missouri,78.9814105385543,29,003,92.0
Atchison County,Missouri,77.6590997510426,29,005,90.6
Audrain County,Missouri,76.3262168374703,29,007,85.5
Barry County,Missouri,75.7930627590171,29,009,82.2
Barton County,Missouri,77.129635766826,29,011,87.2
Bates County,Missouri,76.1973832842447,29,013,86.7
Benton County,Missouri,76.0608918456723,29,015,85.9
Bollinger County,Missouri,76.227506761191,29,017,79.4
Boone County,Missouri,79.7974715420295,29,019,94.2
Buchanan County,Missouri,76.4545516360264,29,021,88.2
Butler County,Missouri,73.4459180787145,29,023,82.6
Caldwell County,Missouri,77.158436217391,29,025,90.2
Callaway County,Missouri,77.3768629928399,29,027,85.9
Camden County,Missouri,79.1077716675111,29,029,89.1
Cape Girardeau County,Missouri,77.7568174251743,29,031,90.7
Carroll County,Missouri,76.6243259464188,29,033,86.5
Carter County,Missouri,73.7986327297241,29,035,83.1
Cass County,Missouri,78.6090649531424,29,037,92.4
Cedar County,Missouri,75.2847976463689,29,039,84.4
Chariton County,Missouri,78.9518905003235,29,041,90.0
Christian County,Missouri,79.1736056011551,29,043,91.9
Clark County,Missouri,76.975092718626,29,045,85.1
Clay County,Missouri,79.4418714248477,29,047,93.2
Clinton County,Missouri,76.4083445794934,29,049,91.6
Cole County,Missouri,78.98878903648,29,051,91.9
Cooper County,Missouri,77.6469272182346,29,053,89.0
Crawford County,Missouri,74.8183178511854,29,055,77.1
Dade County,Missouri,75.8065282049663,29,057,86.2
Dallas County,Missouri,75.8970642404141,29,059,82.0
Daviess County,Missouri,77.5786053643932,29,061,84.7
DeKalb County,Missouri,78.4421285504596,29,063,87.1
Dent County,Missouri,75.8167934404493,29,065,80.9
Douglas County,Missouri,76.3350851589642,29,067,81.4
Dunklin County,Missouri,71.9686702609457,29,069,75.5
Franklin County,Missouri,76.7704365322309,29,071,88.0
Gasconade County,Missouri,76.7338178260298,29,073,87.3
Gentry County,Missouri,77.3867564273687,29,075,89.2
Greene County,Missouri,77.113505234041,29,077,91.6
Grundy County,Missouri,77.2758231559925,29,079,87.9
Harrison County,Missouri,77.7067963839547,29,081,87.2
Henry County,Missouri,75.3139833990146,29,083,87.9
Hickory County,Missouri,76.5068162824632,29,085,84.9
Holt County,Missouri,79.0746666322744,29,087,90.9
Howard County,Missouri,78.0624291935799,29,089,88.4
Howell County,Missouri,74.9287477704159,29,091,87.3
Iron County,Missouri,73.0483024264621,29,093,80.8
Jackson County,Missouri,77.2532136378977,29,095,90.3
Jasper County,Missouri,76.0767438120459,29,097,87.0
Jefferson County,Missouri,76.220540591763,29,099,88.8
Johnson County,Missouri,78.0516742750014,29,101,92.0
