County,State,mean_life_expectancy,State_FIPS,County_FIPS,Hispanic Population
Shelby County,Kentucky,78.3568947056409,21,211,3854
Simpson County,Kentucky,75.3996788001601,21,213,335
Spencer County,Kentucky,77.5042410883377,21,215,284
Taylor County,Kentucky,75.5335319091141,21,217,456
Todd County,Kentucky,75.2569839283667,21,219,508
Trigg County,Kentucky,76.2531322244152,21,221,197
Trimble County,Kentucky,75.0059310054894,21,223,253
Union County,Kentucky,74.5866401442089,21,225,262
Warren County,Kentucky,77.1768374254617,21,227,5462
Washington County,Kentucky,76.6174416025811,21,229,417
Wayne County,Kentucky,75.605485080694,21,231,597
Webster County,Kentucky,74.3717313291531,21,233,596
Whitley County,Kentucky,71.7029796738682,21,235,335
Wolfe County,Kentucky,71.2080985494209,21,237,14
Woodford County,Kentucky,78.0031969033258,21,239,1637
Acadia Parish,Louisiana,74.2235221849913,22,001,1125
Allen Parish,Louisiana,76.1389555656428,22,003,1239
Ascension Parish,Louisiana,77.9647464320145,22,005,5261
Assumption Parish,Louisiana,76.5468257115658,22,007,494
Avoyelles Parish,Louisiana,73.6339363732797,22,009,648
Beauregard Parish,Louisiana,74.9676902483984,22,011,1113
Bienville Parish,Louisiana,73.6457017004687,22,013,220
Bossier Parish,Louisiana,77.3004502678436,22,015,7286
Caddo Parish,Louisiana,74.6153421812587,22,017,6461
Calcasieu Parish,Louisiana,74.9501730870946,22,019,5208
Caldwell Parish,Louisiana,73.1069893271645,22,021,240
Cameron Parish,Louisiana,79.4986354731989,22,023,125
Catahoula Parish,Louisiana,72.9198224492342,22,025,103
Claiborne Parish,Louisiana,75.4954117378742,22,027,193
Concordia Parish,Louisiana,73.2271547939275,22,029,232
De Soto Parish,Louisiana,74.6951756187524,22,031,689
East Baton Rouge Parish,Louisiana,76.0890791370001,22,033,16471
East Carroll Parish,Louisiana,72.1457170572598,22,035,191
East Feliciana Parish,Louisiana,73.2145810609834,22,037,233
Evangeline Parish,Louisiana,73.5367462209102,22,039,1160
Franklin Parish,Louisiana,73.5114099458631,22,041,99
Grant Parish,Louisiana,74.8559297048238,22,043,946
Iberia Parish,Louisiana,74.8369692681855,22,045,2448
Iberville Parish,Louisiana,74.8533158502047,22,047,734
Jackson Parish,Louisiana,75.2359047617213,22,049,229
Jefferson Parish,Louisiana,77.032298292349,22,051,55342
Jefferson Davis Parish,Louisiana,74.2283543567633,22,053,576
Lafayette Parish,Louisiana,77.7390080203605,22,055,8999
Lafourche Parish,Louisiana,76.6355360757188,22,057,3793
LaSalle Parish,Louisiana,74.6772480137931,22,059,347
Lincoln Parish,Louisiana,77.2951598676725,22,061,1218
Livingston Parish,Louisiana,75.8312794231156,22,063,4026
Madison Parish,Louisiana,71.9999676719079,22,065,197
Morehouse Parish,Louisiana,72.5283221676415,22,067,283
Natchitoches Parish,Louisiana,75.2717895598355,22,069,767
Orleans Parish,Louisiana,76.2890093871713,22,071,18984
Ouachita Parish,Louisiana,75.1920795163581,22,073,3010
Plaquemines Parish,Louisiana,76.8233361720861,22,075,1239
Pointe Coupee Parish,Louisiana,75.5096687816589,22,077,515
Rapides Parish,Louisiana,74.4160885355234,22,079,3516
Red River Parish,Louisiana,73.7175081924577,22,081,47
Richland Parish,Louisiana,74.1580307933206,22,083,385
Sabine Parish,Louisiana,75.4661581130241,22,085,847
Saint Bernard Parish,Louisiana,74.7581674409192,22,087,3699
Saint Charles Parish,Louisiana,76.7970306859622,22,089,2760
Saint Helena Parish,Louisiana,73.9744658113066,22,091,31
Saint James Parish,Louisiana,76.4748712204607,22,093,300
Saint John the Baptist Parish,Louisiana,74.9311280798375,22,095,2234
Saint Landry Parish,Louisiana,73.2697408572051,22,097,1389
Saint Martin Parish,Louisiana,75.688139138835,22,099,1150
Saint Mary Parish,Louisiana,74.8527611747267,22,101,3000
Saint Tammany Parish,Louisiana,77.8796624418648,22,103,11543
Tangipahoa Parish,Louisiana,74.4076305694896,22,105,4406
Tensas Parish,Louisiana,74.6008945308087,22,107,76
Terrebonne Parish,Louisiana,75.1862461742975,22,109,4624
Union Parish,Louisiana,74.9628580465202,22,111,941
Vermilion Parish,Louisiana,76.4810038919952,22,113,1530
Vernon Parish,Louisiana,75.6342776610692,22,115,4199
Washington Parish,Louisiana,72.7585821447856,22,117,922
Webster Parish,Louisiana,73.8887289045688,22,119,708
West Baton Rouge Parish,Louisiana,76.481355926547,22,121,607
West Carroll Parish,Louisiana,74.6321481635125,22,123,300
West Feliciana Parish,Louisiana,77.2217565221022,22,125,236
Winn Parish,Louisiana,74.4702851632681,22,127,251
Androscoggin County,Maine,78.0847267660443,23,001,1738
Aroostook County,Maine,78.1761620063944,23,003,717
Cumberland County,Maine,80.3087618977733,23,005,5197
Franklin County,Maine,78.9865275352724,23,007,329
Hancock County,Maine,79.7380784789022,23,009,668
Kennebec County,Maine,78.2102912088634,23,011,1572
Knox County,Maine,79.7929987499612,23,013,374
Lincoln County,Maine,79.7075652315216,23,015,296
Oxford County,Maine,78.3776328005355,23,017,621
Penobscot County,Maine,78.1245755758481,23,019,1725
Piscataquis County,Maine,77.4030124931019,23,021,178
Sagadahoc County,Maine,79.8436994895565,23,023,493
Somerset County,Maine,77.3251089861178,23,025,452
Waldo County,Maine,79.2862075671979,23,027,383
Washington County,Maine,76.6879879060973,23,029,488
York County,Maine,79.9776523741353,23,031,2715
Allegany County,Maryland,76.9721303602,24,001,1125
Anne Arundel County,Maryland,79.2914942778127,24,003,34854
Baltimore County,Maryland,79.2527847582288,24,005,35842
Calvert County,Maryland,79.4554967381292,24,009,2658
Caroline County,Maryland,76.5093276935924,24,011,1852
Carroll County,Maryland,79.1879791078151,24,013,4566
Cecil County,Maryland,76.8974416036668,24,015,3664
Charles County,Maryland,78.8484376852968,24,017,6815
Dorchester County,Maryland,77.1944522998262,24,019,1240
Frederick County,Maryland,80.515199753405,24,021,17971
Garrett County,Maryland,78.4681664960569,24,023,240
Harford County,Maryland,79.4004421200806,24,025,9159
Howard County,Maryland,82.9078989490109,24,027,17609
Kent County,Maryland,78.9195445267975,24,029,893
Queen Anne's County,Maryland,80.0423430062891,24,035,1527
Saint Mary's County,Maryland,79.075245733227,24,037,4375
Somerset County,Maryland,76.6991397409306,24,039,914
Talbot County,Maryland,80.5789166758647,24,041,2105
Washington County,Maryland,77.6451814895506,24,043,5452
Wicomico County,Maryland,77.3510429506559,24,045,4711
Worcester County,Maryland,79.2493172038924,24,047,1639
Baltimore City,Maryland,73.2292322446034,24,510,26772
Montgomery County,Maryland,81.778509174526,24,031,173135
Prince George's County,Maryland,81.778509174526,24,033,134192
Barnstable County,Massachusetts,80.1965547995196,25,001,5036
Berkshire County,Massachusetts,79.7265520198495,25,003,4712
Bristol County,Massachusetts,79.0183324043158,25,005,34536
Dukes County,Massachusetts,81.7078832113145,25,007,80
Essex County,Massachusetts,80.7237184764972,25,009,128310
Franklin County,Massachusetts,80.1203907940027,25,011,2392
Hampden County,Massachusetts,79.0188152157318,25,013,100015
Hampshire County,Massachusetts,81.0923158484751,25,015,7812
Middlesex County,Massachusetts,81.9108492433002,25,017,104081
Nantucket County,Massachusetts,81.7078050733029,25,019,1020
Norfolk County,Massachusetts,81.5334703657443,25,021,23621
Plymouth County,Massachusetts,79.747039604143,25,023,16442
Suffolk County,Massachusetts,80.3923332227641,25,025,150150
Worcester County,Massachusetts,79.6265252121795,25,027,77656
Alcona County,Michigan,77.232643823287,26,001,133
Alger County,Michigan,79.191950439696,26,003,116
Allegan County,Michigan,79.0451132538204,26,005,7598
Alpena County,Michigan,77.8400356119044,26,007,335
Antrim County,Michigan,79.7569444956983,26,009,425
Arenac County,Michigan,76.7022141671767,26,011,256
Baraga County,Michigan,77.5411003757185,26,013,97
Barry County,Michigan,79.3603605920742,26,015,1409
Bay County,Michigan,77.7689446509833,26,017,5174
Benzie County,Michigan,79.0610608610827,26,019,333
Berrien County,Michigan,77.8083413680861,26,021,7329
Branch County,Michigan,77.4105388524582,26,023,1828
Calhoun County,Michigan,76.5469205430941,26,025,6211
Cass County,Michigan,78.0065452579678,26,027,1599
Charlevoix County,Michigan,79.6641650920782,26,029,385
Cheboygan County,Michigan,78.6359824803649,26,031,256
Chippewa County,Michigan,78.9290529280073,26,033,553
Clare County,Michigan,75.9169316481592,26,035,506
Clinton County,Michigan,80.7295001390418,26,037,3068
Crawford County,Michigan,77.3768626316197,26,039,202
Delta County,Michigan,79.1216687217672,26,041,348
Dickinson County,Michigan,79.1596195843726,26,043,306
Eaton County,Michigan,79.2842268513439,26,045,5324
Emmet County,Michigan,79.8325749070944,26,047,453
Genesee County,Michigan,75.871433389035,26,049,13086
Gladwin County,Michigan,77.1177609623929,26,051,322
Gogebic County,Michigan,78.4161601534691,26,053,163
Grand Traverse County,Michigan,80.0734230563564,26,055,2071
Gratiot County,Michigan,78.0333213773853,26,057,2284
Hillsdale County,Michigan,78.0345521531041,26,059,877
Houghton County,Michigan,78.6983101031989,26,061,468
Huron County,Michigan,77.7343252433863,26,063,659
Ingham County,Michigan,78.692688052455,26,065,20874
Ionia County,Michigan,78.4192201017544,26,067,2889
Iosco County,Michigan,76.3822237698863,26,069,446
Iron County,Michigan,78.6216431887019,26,071,177
Isabella County,Michigan,78.9815512217518,26,073,2399
Jackson County,Michigan,77.4545367297872,26,075,4964
Kalamazoo County,Michigan,79.034797592106,26,077,10561
Kalkaska County,Michigan,76.9241172096368,26,079,242
Kent County,Michigan,79.9618777397883,26,081,59721
Keweenaw County,Michigan,79.8920053117366,26,083,6
Lake County,Michigan,76.8016504782554,26,085,264
Lapeer County,Michigan,78.1884149038736,26,087,3747
Leelanau County,Michigan,82.6081564923572,26,089,817
Lenawee County,Michigan,78.2154646617536,26,091,7585
Livingston County,Michigan,80.0403230836218,26,093,3676
Luce County,Michigan,78.2060419440142,26,095,189
Mackinac County,Michigan,78.3550070866354,26,097,146
Macomb County,Michigan,78.1189465206933,26,099,19720
Manistee County,Michigan,78.2976428774991,26,101,670
Marquette County,Michigan,78.9878206187535,26,103,836
Mason County,Michigan,78.2786452222188,26,105,1163
Mecosta County,Michigan,78.973144674433,26,107,800
Menominee County,Michigan,79.3957239836576,26,109,316
Midland County,Michigan,80.4424435597075,26,111,1836
Missaukee County,Michigan,78.111981166613,26,113,333
Monroe County,Michigan,78.0061291678267,26,115,4789
Montcalm County,Michigan,77.8442736522871,26,117,1976
Montmorency County,Michigan,76.5385910484927,26,119,103
Muskegon County,Michigan,77.4857657825946,26,121,8455
Newaygo County,Michigan,77.8376258381091,26,123,2705
Oakland County,Michigan,79.9704000135255,26,125,43264
Oceana County,Michigan,78.7169665240827,26,127,3663
Ogemaw County,Michigan,75.9466445242225,26,129,334
Ontonagon County,Michigan,77.606106463101,26,131,65
Osceola County,Michigan,78.1139206887283,26,133,359
Oscoda County,Michigan,76.1066798993731,26,135,87
Otsego County,Michigan,78.1720053597639,26,137,323
Ottawa County,Michigan,81.7481859404675,26,139,23709
Presque Isle County,Michigan,78.9023306408073,26,141,120
Roscommon County,Michigan,76.3625453540767,26,143,302
Saginaw County,Michigan,77.5549454841448,26,145,15665
Saint Clair County,Michigan,77.1353069379292,26,147,4799
Saint Joseph County,Michigan,77.0627391082849,26,149,4125
Sanilac County,Michigan,77.8319462255249,26,151,1483
Schoolcraft County,Michigan,78.284580148611,26,153,70
Shiawassee County,Michigan,77.3807570811903,26,155,1756
Tuscola County,Michigan,77.8167341586458,26,157,1623
Van Buren County,Michigan,77.576879011137,26,159,7886
Washtenaw County,Michigan,81.0325940468311,26,161,14532
Wayne County,Michigan,75.5139276270401,26,163,96314
Wexford County,Michigan,77.3453703900115,26,165,536
Aitkin County,Minnesota,79.5321372193417,27,001,165
Anoka County,Minnesota,81.2331771025642,27,003,12384
Becker County,Minnesota,78.5089241417585,27,005,476
Beltrami County,Minnesota,77.7818383031021,27,007,764
Benton County,Minnesota,79.303806652063,27,009,686
Big Stone County,Minnesota,79.6039824492005,27,011,54
Blue Earth County,Minnesota,80.7700312652787,27,013,1717
Brown County,Minnesota,80.9504130508328,27,015,888
Carlton County,Minnesota,78.0805915048272,27,017,517
Carver County,Minnesota,82.6983907822821,27,019,3699
Cass County,Minnesota,78.3124561847024,27,021,402
Chippewa County,Minnesota,79.9780877929755,27,023,633
Chisago County,Minnesota,80.3532424118193,27,025,902
Clay County,Minnesota,79.9829373887786,27,027,2224
Clearwater County,Minnesota,77.8292943879043,27,029,130
Cook County,Minnesota,82.1573473074188,27,031,43
Cottonwood County,Minnesota,80.6179254382194,27,033,551
Crow Wing County,Minnesota,79.8448020618496,27,035,721
Dakota County,Minnesota,81.8907790040662,27,037,24825
Dodge County,Minnesota,81.41450441749,27,039,936
Douglas County,Minnesota,80.8085300691243,27,041,413
Faribault County,Minnesota,79.7911776118583,27,043,835
Fillmore County,Minnesota,81.0054804154047,27,045,213
Freeborn County,Minnesota,80.4779340560174,27,047,2789
Goodhue County,Minnesota,80.1953694996923,27,049,1373
Grant County,Minnesota,80.0281439545122,27,051,99
Hennepin County,Minnesota,81.0298031323874,27,053,78843
Houston County,Minnesota,81.6082345258011,27,055,140
Hubbard County,Minnesota,80.4728203785905,27,057,345
Isanti County,Minnesota,79.9406866674154,27,059,620
Itasca County,Minnesota,78.669074264912,27,061,475
Jackson County,Minnesota,81.5872223169032,27,063,309
Kanabec County,Minnesota,79.5974956619212,27,065,241
Kandiyohi County,Minnesota,81.2153442718842,27,067,4718
Kittson County,Minnesota,78.5861624830687,27,069,28
Koochiching County,Minnesota,78.8220382947085,27,071,109
Lac qui Parle County,Minnesota,81.2432831621117,27,073,125
Lake County,Minnesota,79.2523138986229,27,075,101
Lake of the Woods County,Minnesota,78.7160227923041,27,077,0
Le Sueur County,Minnesota,81.1179783684023,27,079,1480
Lincoln County,Minnesota,80.3415582911766,27,081,88
Lyon County,Minnesota,80.6321443349275,27,083,1562
McLeod County,Minnesota,80.9532073385298,27,085,1842
Mahnomen County,Minnesota,75.8916419808205,27,087,118
Marshall County,Minnesota,82.0016950783227,27,089,360
Martin County,Minnesota,80.576048460215,27,091,765
Meeker County,Minnesota,80.5878803054063,27,093,767
Mille Lacs County,Minnesota,77.7152036977397,27,095,417
Morrison County,Minnesota,79.9239988268322,27,097,427
Mower County,Minnesota,81.26747019387,27,099,4191
Murray County,Minnesota,81.406687560793,27,101,253
Nicollet County,Minnesota,82.0762661695805,27,103,1276
Nobles County,Minnesota,81.494614384102,27,105,5072
Norman County,Minnesota,77.5796512253933,27,107,290
Olmsted County,Minnesota,82.3073920749751,27,109,6350
Otter Tail County,Minnesota,80.2582911522868,27,111,1596
Pennington County,Minnesota,79.2265393910315,27,113,418
Pine County,Minnesota,79.0565074657375,27,115,733
Pipestone County,Minnesota,80.094821648599,27,117,382
Polk County,Minnesota,78.5803876798228,27,119,1763
Pope County,Minnesota,80.7949264617652,27,121,98
Ramsey County,Minnesota,80.0725227453739,27,123,37150
Red Lake County,Minnesota,79.6394916588584,27,125,112
Redwood County,Minnesota,79.6597322578671,27,127,365
Renville County,Minnesota,79.2624435805548,27,129,1079
Rice County,Minnesota,81.0048934494323,27,131,5057
Rock County,Minnesota,79.4489991733243,27,133,212
Roseau County,Minnesota,79.7561597318083,27,135,129
Saint Louis County,Minnesota,78.7551052986631,27,137,2583
Scott County,Minnesota,81.9644791343168,27,139,5987
Sherburne County,Minnesota,80.6685001677233,27,141,1997
Sibley County,Minnesota,80.830933173093,27,143,1139
Stearns County,Minnesota,82.2221346718519,27,145,4331
Steele County,Minnesota,81.7438945249346,27,147,2415
Stevens County,Minnesota,82.3283986919135,27,149,360
Swift County,Minnesota,80.5947597209952,27,151,377
Todd County,Minnesota,81.0950896707223,27,153,1282
Traverse County,Minnesota,79.8922219509277,27,155,53
Wabasha County,Minnesota,81.9654827628992,27,157,592
Wadena County,Minnesota,77.3546787315729,27,159,190
Waseca County,Minnesota,81.2288284084887,27,161,1019
Washington County,Minnesota,81.8111233262289,27,163,8527
Watonwan County,Minnesota,80.5410537119217,27,165,2387
Wilkin County,Minnesota,78.4609388280728,27,167,144
Winona County,Minnesota,80.8992283877661,27,169,1294
Wright County,Minnesota,81.0980437860864,27,171,3219
Yellow Medicine County,Minnesota,80.2711192164332,27,173,403
Adams County,Mississippi,73.7096770182921,28,001,1238
Alcorn County,Mississippi,73.8843093434408,28,003,1014
Amite County,Mississippi,75.8130325040975,28,005,48
Attala County,Mississippi,73.4950713616207,28,007,342
Benton County,Mississippi,74.3535004507145,28,009,166
Bolivar County,Mississippi,71.2852921107636,28,011,676
Calhoun County,Mississippi,74.5596283864905,28,013,817
Carroll County,Mississippi,76.554041105066,28,015,32
Chickasaw County,Mississippi,75.0523026605695,28,017,653
Choctaw County,Mississippi,75.6394915860441,28,019,28
Claiborne County,Mississippi,72.5378593135743,28,021,89
Clarke County,Mississippi,74.2640996096485,28,023,110
Clay County,Mississippi,75.0084424862449,28,025,124
Coahoma County,Mississippi,71.1599470778584,28,027,136
Copiah County,Mississippi,74.2170965152947,28,029,792
Covington County,Mississippi,72.8609408069449,28,031,211
DeSoto County,Mississippi,76.9938492774406,28,033,8098
Forrest County,Mississippi,74.2382036116112,28,035,2592
Franklin County,Mississippi,74.9117542966855,28,037,9
George County,Mississippi,72.8761951777021,28,039,484
Greene County,Mississippi,74.8202521425028,28,041,150
Grenada County,Mississippi,71.7246698594509,28,043,4
Hancock County,Mississippi,76.4391713817129,28,045,1517
Harrison County,Mississippi,75.0046378225847,28,047,10173
Hinds County,Mississippi,75.2490413872811,28,049,3691
Holmes County,Mississippi,71.8812157038921,28,051,41
Humphreys County,Mississippi,71.8485982327311,28,053,214
Issaquena County,Mississippi,74.5036532702353,28,055,1
Itawamba County,Mississippi,74.3035127389377,28,057,314
Jackson County,Mississippi,75.6916301336342,28,059,6766
Jasper County,Mississippi,74.7692902338666,28,061,188
Jefferson County,Mississippi,73.5514296610931,28,063,0
Jefferson Davis County,Mississippi,73.3064821274409,28,065,48
Jones County,Mississippi,74.9196368354135,28,067,3081
Kemper County,Mississippi,76.5706009911457,28,069,215
Lafayette County,Mississippi,76.8649236093089,28,071,1107
Lamar County,Mississippi,78.395552524777,28,073,1276
Lauderdale County,Mississippi,74.446148203756,28,075,1515
Lawrence County,Mississippi,73.2268612697849,28,077,102
Leake County,Mississippi,73.9410684452009,28,079,1013
Lee County,Mississippi,74.4708444470975,28,081,2035
Leflore County,Mississippi,71.9274529257523,28,083,765
Lincoln County,Mississippi,73.7104220272599,28,085,373
Lowndes County,Mississippi,75.6699529057829,28,087,984
Madison County,Mississippi,75.235237532532,28,089,2781
Marion County,Mississippi,72.4339600093061,28,091,352
Marshall County,Mississippi,73.9836973831274,28,093,1195
Monroe County,Mississippi,75.2480044639617,28,095,366
Montgomery County,Mississippi,73.0790075202276,28,097,0
Neshoba County,Mississippi,72.1783764560039,28,099,512
Newton County,Mississippi,73.9120954277098,28,101,313
Noxubee County,Mississippi,74.7331689137245,28,103,97
Oktibbeha County,Mississippi,77.9002782914071,28,105,733
Panola County,Mississippi,72.9420133757285,28,107,171
Pearl River County,Mississippi,74.3372457132276,28,109,1659
Perry County,Mississippi,73.900865559261,28,111,0
Pike County,Mississippi,72.7096266883724,28,113,515
Pontotoc County,Mississippi,76.4531424349025,28,115,1822
Prentiss County,Mississippi,74.8996721928906,28,117,322
Quitman County,Mississippi,71.09098253979,28,119,63
Rankin County,Mississippi,78.3766359356396,28,121,3760
Scott County,Mississippi,73.9809897331833,28,123,2996
Sharkey County,Mississippi,72.8474114189884,28,125,47
Simpson County,Mississippi,73.9497257698827,28,127,429
Smith County,Mississippi,75.0837292155677,28,129,212
Stone County,Mississippi,74.0454966772323,28,131,261
Sunflower County,Mississippi,71.467317872054,28,133,416
Tallahatchie County,Mississippi,73.4142883464796,28,135,1590
Tate County,Mississippi,74.9264338235102,28,137,666
Tippah County,Mississippi,73.6533302203581,28,139,1031
Tishomingo County,Mississippi,73.2165859435877,28,141,538
Tunica County,Mississippi,71.2821984054165,28,143,247
Union County,Mississippi,75.8830324366929,28,145,1229
Walthall County,Mississippi,73.8990454504909,28,147,242
Warren County,Mississippi,74.192526287596,28,149,934
Washington County,Mississippi,71.5533710515355,28,151,594
Wayne County,Mississippi,74.7085705921865,28,153,264
Webster County,Mississippi,73.0604838660998,28,155,115
Wilkinson County,Mississippi,72.3223478710573,28,157,8
Winston County,Mississippi,74.6399795907165,28,159,190
Yalobusha County,Mississippi,72.8963966399532,28,161,112
Yazoo County,Mississippi,73.6226134896624,28,163,1419
Adair County,Missouri,77.8922475508622,29,001,562
Andrew County,Missouri,78.8818916940751,29,003,336
Atchison County,Missouri,77.8502514310176,29,005,60
Audrain County,Missouri,76.8185806422326,29,007,681
Barry County,Missouri,76.0425108716089,29,009,2822
Barton County,Missouri,77.3502669855083,29,011,259
Bates County,Missouri,76.1164890516223,29,013,311
Benton County,Missouri,75.995992704134,29,015,307
Bollinger County,Missouri,76.364414811417,29,017,107
Boone County,Missouri,80.1017852827957,29,019,5128
Buchanan County,Missouri,76.2145288375848,29,021,4908
Butler County,Missouri,73.8710180644632,29,023,707
Caldwell County,Missouri,77.0571815065876,29,025,156
Callaway County,Missouri,77.6940654993037,29,027,752
Camden County,Missouri,78.9373527613186,29,029,1050
Cape Girardeau County,Missouri,77.9755454840591,29,031,1585
Carroll County,Missouri,76.7741758234777,29,033,121
Carter County,Missouri,73.5103690317366,29,035,90
Cass County,Missouri,78.3897118609715,29,037,4054
Cedar County,Missouri,75.7058108655114,29,039,149
Chariton County,Missouri,78.4422212795068,29,041,50
Christian County,Missouri,79.262299390096,29,043,2042
Clark County,Missouri,77.1176927124252,29,045,40
Clay County,Missouri,79.294930939216,29,047,13695
Clinton County,Missouri,76.3607278296839,29,049,351
Cole County,Missouri,78.9344554922392,29,051,1923
Cooper County,Missouri,77.6143801009652,29,053,246
Crawford County,Missouri,75.6648169357345,29,055,390
Dade County,Missouri,76.543292068581,29,057,126
Dallas County,Missouri,77.0100043500477,29,059,280
Daviess County,Missouri,77.2053583284683,29,061,100
DeKalb County,Missouri,77.8075121411642,29,063,235
Dent County,Missouri,75.9251129490697,29,065,175
Douglas County,Missouri,76.8635747414218,29,067,123
Dunklin County,Missouri,72.1814991610531,29,069,1829
Franklin County,Missouri,77.1705684387495,29,071,1480
Gasconade County,Missouri,76.8930469205998,29,073,169
Gentry County,Missouri,77.7594705117328,29,075,46
Greene County,Missouri,77.709167833296,29,077,8676
Grundy County,Missouri,77.1775079598003,29,079,99
Harrison County,Missouri,77.3207512224159,29,081,151
Henry County,Missouri,75.5233705197824,29,083,399
Hickory County,Missouri,76.8978202729459,29,085,111
Holt County,Missouri,79.0189600561639,29,087,12
Howard County,Missouri,78.3717938748956,29,089,132
Howell County,Missouri,75.1315550392539,29,091,717
Iron County,Missouri,73.5491731559083,29,093,143
Jackson County,Missouri,77.0319912299604,29,095,56797
Jasper County,Missouri,76.0950353998247,29,097,8196
Jefferson County,Missouri,76.4139177015055,29,099,3573
Johnson County,Missouri,77.964219827097,29,101,1805
Knox County,Missouri,77.1314348140698,29,103,14
Laclede County,Missouri,75.8606519731962,29,105,740
Lafayette County,Missouri,77.2893016530808,29,107,780
Lawrence County,Missouri,76.386599752678,29,109,2511
Lewis County,Missouri,77.0852411934756,29,111,165
Lincoln County,Missouri,76.8930197244285,29,113,1084
Linn County,Missouri,76.1966416647027,29,115,205
Livingston County,Missouri,77.396837516058,29,117,193
McDonald County,Missouri,74.7139706763531,29,119,2577
Macon County,Missouri,77.2217950126212,29,121,166
Madison County,Missouri,74.1773599264903,29,123,240
Maries County,Missouri,77.3136550978535,29,125,90
Marion County,Missouri,76.9657091475602,29,127,414
Mercer County,Missouri,78.0790032972874,29,129,39
Miller County,Missouri,76.6418300823123,29,131,376
Mississippi County,Missouri,73.2759894323575,29,133,253
Moniteau County,Missouri,78.0683375504993,29,135,640
Monroe County,Missouri,78.6293971094876,29,137,49
Montgomery County,Missouri,76.0629568053237,29,139,182
Morgan County,Missouri,75.5170516341565,29,141,370
New Madrid County,Missouri,73.2247308394097,29,143,244
Newton County,Missouri,76.3118404051647,29,145,2688
Nodaway County,Missouri,79.1494768886903,29,147,472
Oregon County,Missouri,75.5439244779616,29,149,147
Osage County,Missouri,78.7613739367206,29,151,88
Ozark County,Missouri,76.0374303425913,29,153,138
Pemiscot County,Missouri,71.602432757941,29,155,380
Perry County,Missouri,78.3040011882363,29,157,352
Pettis County,Missouri,77.3609505824366,29,159,3194
Phelps County,Missouri,76.7816285996013,29,161,980
Pike County,Missouri,76.7860305884,29,163,365
Platte County,Missouri,80.5680882806597,29,165,4755
Polk County,Missouri,76.4945970406997,29,167,614
Pulaski County,Missouri,76.62734516113,29,169,5030
Putnam County,Missouri,77.1462878892274,29,171,42
Ralls County,Missouri,78.9613788604489,29,173,111
Randolph County,Missouri,75.9813782464511,29,175,433
Ray County,Missouri,76.3474958129826,29,177,458
Reynolds County,Missouri,74.60584610024,29,179,112
Ripley County,Missouri,73.651562347727,29,181,154
Saint Charles County,Missouri,80.4844402825731,29,183,10518
Saint Clair County,Missouri,76.0575144894027,29,185,180
Sainte Genevieve County,Missouri,77.9490267952019,29,186,158
Saint Francois County,Missouri,74.527849633584,29,187,838
Saint Louis County,Missouri,79.0243067011445,29,189,25478
Saline County,Missouri,77.3136420184193,29,195,2030
Schuyler County,Missouri,77.6425170118486,29,197,8
Scotland County,Missouri,77.6818920632925,29,199,75
Scott County,Missouri,75.3058219810281,29,201,755
Shannon County,Missouri,76.0599486371675,29,203,149
Shelby County,Missouri,77.3150899709162,29,205,50
Stoddard County,Missouri,75.4968841693476,29,207,393
Stone County,Missouri,78.0827232942743,29,209,574
Sullivan County,Missouri,76.6387615523966,29,211,1215
Taney County,Missouri,77.4857807163644,29,213,2632
Texas County,Missouri,76.8790657995785,29,215,462
Vernon County,Missouri,75.7161564966682,29,217,366
Warren County,Missouri,78.4477143980754,29,219,982
Washington County,Missouri,73.7067408080698,29,221,274
Wayne County,Missouri,74.3813784722428,29,223,155
Webster County,Missouri,77.6692266010509,29,225,627
Worth County,Missouri,78.1849730614201,29,227,23
Wright County,Missouri,75.3239867370217,29,229,272
Saint Louis City,Missouri,74.6712794669799,29,510,11390
Beaverhead County,Montana,80.0690499880353,30,001,339
Big Horn County,Montana,72.4202301430188,30,003,578
Blaine County,Montana,75.2377165545652,30,005,127
Broadwater County,Montana,79.4443747871677,30,007,46
Carbon County,Montana,80.1510853855518,30,009,217
Carter County,Montana,78.9489387347462,30,011,12
Cascade County,Montana,78.1917396143046,30,013,2922
Chouteau County,Montana,78.8832623693139,30,015,103
Custer County,Montana,77.0317848444518,30,017,285
Daniels County,Montana,78.8350188488983,30,019,32
Dawson County,Montana,77.9847725082607,30,021,206
Deer Lodge County,Montana,76.5569874800845,30,023,274
Fallon County,Montana,78.2646272883698,30,025,15
Fergus County,Montana,78.0259382718926,30,027,194
Flathead County,Montana,79.0983453276888,30,029,2211
Gallatin County,Montana,81.7901381490683,30,031,2642
Garfield County,Montana,78.2263441501415,30,033,4
Glacier County,Montana,72.535251981548,30,035,272
Granite County,Montana,81.2654857689364,30,039,51
Hill County,Montana,77.052210861334,30,041,434
Jefferson County,Montana,78.6674224256932,30,043,235
Judith Basin County,Montana,80.616928791398,30,045,37
Lake County,Montana,77.8103579188911,30,047,1087
Lewis and Clark County,Montana,79.3814859378824,30,049,1696
Liberty County,Montana,81.9746246989306,30,051,14
Lincoln County,Montana,77.7277373111902,30,053,479
McCone County,Montana,78.6088440281253,30,055,20
Madison County,Montana,80.5664620349031,30,057,206
Meagher County,Montana,78.5865989240125,30,059,29
Mineral County,Montana,77.1133760770225,30,061,74
Missoula County,Montana,79.5970701200211,30,063,3044
