County,State,mean_life_expectancy,State_FIPS,County_FIPS,Rent Denominator
Carroll County,Maryland,79.1879791078151,24,013,10681
Cecil County,Maryland,76.8974416036668,24,015,9418
Charles County,Maryland,78.8484376852968,24,017,10575
Dorchester County,Maryland,77.1944522998262,24,019,4567
Frederick County,Maryland,80.515199753405,24,021,21300
Garrett County,Maryland,78.4681664960569,24,023,2933
Harford County,Maryland,79.4004421200806,24,025,17991
Howard County,Maryland,82.9078989490109,24,027,27652
Kent County,Maryland,78.9195445267975,24,029,2145
Queen Anne's County,Maryland,80.0423430062891,24,035,2680
Saint Mary's County,Maryland,79.075245733227,24,037,10189
Somerset County,Maryland,76.6991397409306,24,039,2688
Talbot County,Maryland,80.5789166758647,24,041,4398
Washington County,Maryland,77.6451814895506,24,043,19625
Wicomico County,Maryland,77.3510429506559,24,045,13456
Worcester County,Maryland,79.2493172038924,24,047,4434
Baltimore City,Maryland,73.2292322446034,24,510,124782
Montgomery County,Maryland,81.778509174526,24,031,117971
Prince George's County,Maryland,81.778509174526,24,033,113682
Barnstable County,Massachusetts,80.1965547995196,25,001,19986
Berkshire County,Massachusetts,79.7265520198495,25,003,17483
Bristol County,Massachusetts,79.0183324043158,25,005,77554
Dukes County,Massachusetts,81.7078832113145,25,007,1273
Essex County,Massachusetts,80.7237184764972,25,009,104785
Franklin County,Massachusetts,80.1203907940027,25,011,9630
Hampden County,Massachusetts,79.0188152157318,25,013,68007
Hampshire County,Massachusetts,81.0923158484751,25,015,19442
Middlesex County,Massachusetts,81.9108492433002,25,017,216572
Nantucket County,Massachusetts,81.7078050733029,25,019,1392
Norfolk County,Massachusetts,81.5334703657443,25,021,79106
Plymouth County,Massachusetts,79.747039604143,25,023,41155
Suffolk County,Massachusetts,80.3923332227641,25,025,185827
Worcester County,Massachusetts,79.6265252121795,25,027,102676
Alcona County,Michigan,77.232643823287,26,001,496
Alger County,Michigan,79.191950439696,26,003,546
Allegan County,Michigan,79.0451132538204,26,005,7562
Alpena County,Michigan,77.8400356119044,26,007,2890
Antrim County,Michigan,79.7569444956983,26,009,1455
Arenac County,Michigan,76.7022141671767,26,011,1033
Baraga County,Michigan,77.5411003757185,26,013,670
Barry County,Michigan,79.3603605920742,26,015,3722
Bay County,Michigan,77.7689446509833,26,017,9681
Benzie County,Michigan,79.0610608610827,26,019,1237
Berrien County,Michigan,77.8083413680861,26,021,16860
Branch County,Michigan,77.4105388524582,26,023,3496
Calhoun County,Michigan,76.5469205430941,26,025,16214
Cass County,Michigan,78.0065452579678,26,027,3217
Charlevoix County,Michigan,79.6641650920782,26,029,1965
Cheboygan County,Michigan,78.6359824803649,26,031,2169
Chippewa County,Michigan,78.9290529280073,26,033,4331
Clare County,Michigan,75.9169316481592,26,035,2593
Clinton County,Michigan,80.7295001390418,26,037,5487
Crawford County,Michigan,77.3768626316197,26,039,1034
Delta County,Michigan,79.1216687217672,26,041,3292
Dickinson County,Michigan,79.1596195843726,26,043,2148
Eaton County,Michigan,79.2842268513439,26,045,11893
Emmet County,Michigan,79.8325749070944,26,047,3065
Genesee County,Michigan,75.871433389035,26,049,49207
Gladwin County,Michigan,77.1177609623929,26,051,1692
Gogebic County,Michigan,78.4161601534691,26,053,1729
Grand Traverse County,Michigan,80.0734230563564,26,055,8508
Gratiot County,Michigan,78.0333213773853,26,057,3535
Hillsdale County,Michigan,78.0345521531041,26,059,3533
Houghton County,Michigan,78.6983101031989,26,061,4262
Huron County,Michigan,77.7343252433863,26,063,2553
Ingham County,Michigan,78.692688052455,26,065,44339
Ionia County,Michigan,78.4192201017544,26,067,4833
Iosco County,Michigan,76.3822237698863,26,069,2091
Iron County,Michigan,78.6216431887019,26,071,822
Isabella County,Michigan,78.9815512217518,26,073,10255
Jackson County,Michigan,77.4545367297872,26,075,16148
Kalamazoo County,Michigan,79.034797592106,26,077,35314
Kalkaska County,Michigan,76.9241172096368,26,079,1321
Kent County,Michigan,79.9618777397883,26,081,68529
Keweenaw County,Michigan,79.8920053117366,26,083,143
Lake County,Michigan,76.8016504782554,26,085,764
Lapeer County,Michigan,78.1884149038736,26,087,5532
Leelanau County,Michigan,82.6081564923572,26,089,1360
Lenawee County,Michigan,78.2154646617536,26,091,8388
Livingston County,Michigan,80.0403230836218,26,093,10097
Luce County,Michigan,78.2060419440142,26,095,604
Mackinac County,Michigan,78.3550070866354,26,097,1158
Macomb County,Michigan,78.1189465206933,26,099,81638
Manistee County,Michigan,78.2976428774991,26,101,2211
Marquette County,Michigan,78.9878206187535,26,103,7870
Mason County,Michigan,78.2786452222188,26,105,3228
Mecosta County,Michigan,78.973144674433,26,107,4217
Menominee County,Michigan,79.3957239836576,26,109,2070
Midland County,Michigan,80.4424435597075,26,111,8296
Missaukee County,Michigan,78.111981166613,26,113,1131
Monroe County,Michigan,78.0061291678267,26,115,12231
Montcalm County,Michigan,77.8442736522871,26,117,4863
Montmorency County,Michigan,76.5385910484927,26,119,585
Muskegon County,Michigan,77.4857657825946,26,121,16618
Newaygo County,Michigan,77.8376258381091,26,123,2884
Oakland County,Michigan,79.9704000135255,26,125,138571
Oceana County,Michigan,78.7169665240827,26,127,1750
Ogemaw County,Michigan,75.9466445242225,26,129,1550
Ontonagon County,Michigan,77.606106463101,26,131,465
Osceola County,Michigan,78.1139206887283,26,133,1955
Oscoda County,Michigan,76.1066798993731,26,135,555
Otsego County,Michigan,78.1720053597639,26,137,2019
Ottawa County,Michigan,81.7481859404675,26,139,20764
Presque Isle County,Michigan,78.9023306408073,26,141,781
Roscommon County,Michigan,76.3625453540767,26,143,2193
Saginaw County,Michigan,77.5549454841448,26,145,21113
Saint Clair County,Michigan,77.1353069379292,26,147,14948
Saint Joseph County,Michigan,77.0627391082849,26,149,5274
Sanilac County,Michigan,77.8319462255249,26,151,3128
Schoolcraft County,Michigan,78.284580148611,26,153,571
Shiawassee County,Michigan,77.3807570811903,26,155,6227
Tuscola County,Michigan,77.8167341586458,26,157,3877
Van Buren County,Michigan,77.576879011137,26,159,6235
Washtenaw County,Michigan,81.0325940468311,26,161,53219
Wayne County,Michigan,75.5139276270401,26,163,236516
Wexford County,Michigan,77.3453703900115,26,165,2892
Aitkin County,Minnesota,79.5321372193417,27,001,1411
Anoka County,Minnesota,81.2331771025642,27,003,22820
Becker County,Minnesota,78.5089241417585,27,005,2835
Beltrami County,Minnesota,77.7818383031021,27,007,4918
Benton County,Minnesota,79.303806652063,27,009,4556
Big Stone County,Minnesota,79.6039824492005,27,011,468
Blue Earth County,Minnesota,80.7700312652787,27,013,8233
Brown County,Minnesota,80.9504130508328,27,015,2431
Carlton County,Minnesota,78.0805915048272,27,017,3004
Carver County,Minnesota,82.6983907822821,27,019,6130
Cass County,Minnesota,78.3124561847024,27,021,2480
Chippewa County,Minnesota,79.9780877929755,27,023,1435
Chisago County,Minnesota,80.3532424118193,27,025,3008
Clay County,Minnesota,79.9829373887786,27,027,6896
Clearwater County,Minnesota,77.8292943879043,27,029,736
Cook County,Minnesota,82.1573473074188,27,031,704
Cottonwood County,Minnesota,80.6179254382194,27,033,1008
Crow Wing County,Minnesota,79.8448020618496,27,035,6879
Dakota County,Minnesota,81.8907790040662,27,037,37353
Dodge County,Minnesota,81.41450441749,27,039,1037
Douglas County,Minnesota,80.8085300691243,27,041,3740
Faribault County,Minnesota,79.7911776118583,27,043,1349
Fillmore County,Minnesota,81.0054804154047,27,045,1805
Freeborn County,Minnesota,80.4779340560174,27,047,3002
Goodhue County,Minnesota,80.1953694996923,27,049,4276
Grant County,Minnesota,80.0281439545122,27,051,509
Hennepin County,Minnesota,81.0298031323874,27,053,174559
Houston County,Minnesota,81.6082345258011,27,055,1494
Hubbard County,Minnesota,80.4728203785905,27,057,1610
Isanti County,Minnesota,79.9406866674154,27,059,2601
Itasca County,Minnesota,78.669074264912,27,061,3625
Jackson County,Minnesota,81.5872223169032,27,063,945
Kanabec County,Minnesota,79.5974956619212,27,065,1227
Kandiyohi County,Minnesota,81.2153442718842,27,067,4557
Kittson County,Minnesota,78.5861624830687,27,069,333
Koochiching County,Minnesota,78.8220382947085,27,071,1450
Lac qui Parle County,Minnesota,81.2432831621117,27,073,536
Lake County,Minnesota,79.2523138986229,27,075,868
Lake of the Woods County,Minnesota,78.7160227923041,27,077,197
Le Sueur County,Minnesota,81.1179783684023,27,079,2003
Lincoln County,Minnesota,80.3415582911766,27,081,451
Lyon County,Minnesota,80.6321443349275,27,083,3278
McLeod County,Minnesota,80.9532073385298,27,085,3526
Mahnomen County,Minnesota,75.8916419808205,27,087,566
Marshall County,Minnesota,82.0016950783227,27,089,785
Martin County,Minnesota,80.576048460215,27,091,2143
Meeker County,Minnesota,80.5878803054063,27,093,1769
Mille Lacs County,Minnesota,77.7152036977397,27,095,2686
Morrison County,Minnesota,79.9239988268322,27,097,2678
Mower County,Minnesota,81.26747019387,27,099,4488
Murray County,Minnesota,81.406687560793,27,101,703
Nicollet County,Minnesota,82.0762661695805,27,103,3164
Nobles County,Minnesota,81.494614384102,27,105,2227
Norman County,Minnesota,77.5796512253933,27,107,522
Olmsted County,Minnesota,82.3073920749751,27,109,14369
Otter Tail County,Minnesota,80.2582911522868,27,111,5138
Pennington County,Minnesota,79.2265393910315,27,113,1430
Pine County,Minnesota,79.0565074657375,27,115,2433
Pipestone County,Minnesota,80.094821648599,27,117,1071
Polk County,Minnesota,78.5803876798228,27,119,3710
Pope County,Minnesota,80.7949264617652,27,121,964
Ramsey County,Minnesota,80.0725227453739,27,123,82663
Red Lake County,Minnesota,79.6394916588584,27,125,321
Redwood County,Minnesota,79.6597322578671,27,127,1443
Renville County,Minnesota,79.2624435805548,27,129,1372
Rice County,Minnesota,81.0048934494323,27,131,5464
Rock County,Minnesota,79.4489991733243,27,133,942
Roseau County,Minnesota,79.7561597318083,27,135,1403
Saint Louis County,Minnesota,78.7551052986631,27,137,24496
Scott County,Minnesota,81.9644791343168,27,139,6942
Sherburne County,Minnesota,80.6685001677233,27,141,5415
Sibley County,Minnesota,80.830933173093,27,143,1268
Stearns County,Minnesota,82.2221346718519,27,145,15981
Steele County,Minnesota,81.7438945249346,27,147,3348
Stevens County,Minnesota,82.3283986919135,27,149,1117
Swift County,Minnesota,80.5947597209952,27,151,1145
Todd County,Minnesota,81.0950896707223,27,153,1681
Traverse County,Minnesota,79.8922219509277,27,155,281
Wabasha County,Minnesota,81.9654827628992,27,157,1567
Wadena County,Minnesota,77.3546787315729,27,159,1444
Waseca County,Minnesota,81.2288284084887,27,161,1662
Washington County,Minnesota,81.8111233262289,27,163,16628
Watonwan County,Minnesota,80.5410537119217,27,165,1134
Wilkin County,Minnesota,78.4609388280728,27,167,610
Winona County,Minnesota,80.8992283877661,27,169,5377
Wright County,Minnesota,81.0980437860864,27,171,7263
Yellow Medicine County,Minnesota,80.2711192164332,27,173,864
Adams County,Mississippi,73.7096770182921,28,001,3867
Alcorn County,Mississippi,73.8843093434408,28,003,4248
Amite County,Mississippi,75.8130325040975,28,005,766
Attala County,Mississippi,73.4950713616207,28,007,1897
Benton County,Mississippi,74.3535004507145,28,009,584
Bolivar County,Mississippi,71.2852921107636,28,011,5361
Calhoun County,Mississippi,74.5596283864905,28,013,1753
Carroll County,Mississippi,76.554041105066,28,015,631
Chickasaw County,Mississippi,75.0523026605695,28,017,1775
Choctaw County,Mississippi,75.6394915860441,28,019,967
Claiborne County,Mississippi,72.5378593135743,28,021,639
Clarke County,Mississippi,74.2640996096485,28,023,1005
Clay County,Mississippi,75.0084424862449,28,025,2224
Coahoma County,Mississippi,71.1599470778584,28,027,4418
Copiah County,Mississippi,74.2170965152947,28,029,2347
Covington County,Mississippi,72.8609408069449,28,031,1199
DeSoto County,Mississippi,76.9938492774406,28,033,14422
Forrest County,Mississippi,74.2382036116112,28,035,12112
Franklin County,Mississippi,74.9117542966855,28,037,674
George County,Mississippi,72.8761951777021,28,039,1237
Greene County,Mississippi,74.8202521425028,28,041,520
Grenada County,Mississippi,71.7246698594509,28,043,2102
Hancock County,Mississippi,76.4391713817129,28,045,4484
Harrison County,Mississippi,75.0046378225847,28,047,28192
Hinds County,Mississippi,75.2490413872811,28,049,35795
Holmes County,Mississippi,71.8812157038921,28,051,1889
Humphreys County,Mississippi,71.8485982327311,28,053,1420
Issaquena County,Mississippi,74.5036532702353,28,055,150
Itawamba County,Mississippi,74.3035127389377,28,057,1858
Jackson County,Mississippi,75.6916301336342,28,059,14581
Jasper County,Mississippi,74.7692902338666,28,061,1449
Jefferson County,Mississippi,73.5514296610931,28,063,717
Jefferson Davis County,Mississippi,73.3064821274409,28,065,1040
Jones County,Mississippi,74.9196368354135,28,067,6532
Kemper County,Mississippi,76.5706009911457,28,069,863
Lafayette County,Mississippi,76.8649236093089,28,071,6392
Lamar County,Mississippi,78.395552524777,28,073,7410
Lauderdale County,Mississippi,74.446148203756,28,075,10106
Lawrence County,Mississippi,73.2268612697849,28,077,968
Leake County,Mississippi,73.9410684452009,28,079,1978
Lee County,Mississippi,74.4708444470975,28,081,9274
Leflore County,Mississippi,71.9274529257523,28,083,5369
Lincoln County,Mississippi,73.7104220272599,28,085,3386
Lowndes County,Mississippi,75.6699529057829,28,087,8784
Madison County,Mississippi,75.235237532532,28,089,10805
Marion County,Mississippi,72.4339600093061,28,091,2528
Marshall County,Mississippi,73.9836973831274,28,093,2681
Monroe County,Mississippi,75.2480044639617,28,095,3164
Montgomery County,Mississippi,73.0790075202276,28,097,1077
Neshoba County,Mississippi,72.1783764560039,28,099,2905
Newton County,Mississippi,73.9120954277098,28,101,1778
Noxubee County,Mississippi,74.7331689137245,28,103,1183
Oktibbeha County,Mississippi,77.9002782914071,28,105,8771
Panola County,Mississippi,72.9420133757285,28,107,2827
Pearl River County,Mississippi,74.3372457132276,28,109,4604
Perry County,Mississippi,73.900865559261,28,111,678
Pike County,Mississippi,72.7096266883724,28,113,4370
Pontotoc County,Mississippi,76.4531424349025,28,115,2168
Prentiss County,Mississippi,74.8996721928906,28,117,2612
Quitman County,Mississippi,71.09098253979,28,119,979
Rankin County,Mississippi,78.3766359356396,28,121,13057
Scott County,Mississippi,73.9809897331833,28,123,2358
Sharkey County,Mississippi,72.8474114189884,28,125,614
Simpson County,Mississippi,73.9497257698827,28,127,2350
Smith County,Mississippi,75.0837292155677,28,129,1044
Stone County,Mississippi,74.0454966772323,28,131,1022
Sunflower County,Mississippi,71.467317872054,28,133,3474
Tallahatchie County,Mississippi,73.4142883464796,28,135,1252
Tate County,Mississippi,74.9264338235102,28,137,2531
Tippah County,Mississippi,73.6533302203581,28,139,1987
Tishomingo County,Mississippi,73.2165859435877,28,141,1841
Tunica County,Mississippi,71.2821984054165,28,143,2322
Union County,Mississippi,75.8830324366929,28,145,2811
Walthall County,Mississippi,73.8990454504909,28,147,991
Warren County,Mississippi,74.192526287596,28,149,6465
Washington County,Mississippi,71.5533710515355,28,151,8200
Wayne County,Mississippi,74.7085705921865,28,153,1351
Webster County,Mississippi,73.0604838660998,28,155,1080
Wilkinson County,Mississippi,72.3223478710573,28,157,786
Winston County,Mississippi,74.6399795907165,28,159,2189
Yalobusha County,Mississippi,72.8963966399532,28,161,1220
Yazoo County,Mississippi,73.6226134896624,28,163,3481
Adair County,Missouri,77.8922475508622,29,001,3840
Andrew County,Missouri,78.8818916940751,29,003,1557
Atchison County,Missouri,77.8502514310176,29,005,744
Audrain County,Missouri,76.8185806422326,29,007,2410
Barry County,Missouri,76.0425108716089,29,009,3247
Barton County,Missouri,77.3502669855083,29,011,1250
Bates County,Missouri,76.1164890516223,29,013,1791
Benton County,Missouri,75.995992704134,29,015,1315
Bollinger County,Missouri,76.364414811417,29,017,916
Boone County,Missouri,80.1017852827957,29,019,28191
Buchanan County,Missouri,76.2145288375848,29,021,11750
Butler County,Missouri,73.8710180644632,29,023,5832
Caldwell County,Missouri,77.0571815065876,29,025,1084
Callaway County,Missouri,77.6940654993037,29,027,3949
Camden County,Missouri,78.9373527613186,29,029,3845
Cape Girardeau County,Missouri,77.9755454840591,29,031,9866
Carroll County,Missouri,76.7741758234777,29,033,713
Carter County,Missouri,73.5103690317366,29,035,640
Cass County,Missouri,78.3897118609715,29,037,8348
Cedar County,Missouri,75.7058108655114,29,039,1737
Chariton County,Missouri,78.4422212795068,29,041,704
Christian County,Missouri,79.262299390096,29,043,7701
Clark County,Missouri,77.1176927124252,29,045,637
Clay County,Missouri,79.294930939216,29,047,25196
Clinton County,Missouri,76.3607278296839,29,049,2217
Cole County,Missouri,78.9344554922392,29,051,9739
Cooper County,Missouri,77.6143801009652,29,053,1751
Crawford County,Missouri,75.6648169357345,29,055,2277
Dade County,Missouri,76.543292068581,29,057,728
Dallas County,Missouri,77.0100043500477,29,059,1272
Daviess County,Missouri,77.2053583284683,29,061,748
DeKalb County,Missouri,77.8075121411642,29,063,1311
Dent County,Missouri,75.9251129490697,29,065,1587
Douglas County,Missouri,76.8635747414218,29,067,1157
Dunklin County,Missouri,72.1814991610531,29,069,4977
Franklin County,Missouri,77.1705684387495,29,071,9183
Gasconade County,Missouri,76.8930469205998,29,073,1408
Gentry County,Missouri,77.7594705117328,29,075,778
Greene County,Missouri,77.709167833296,29,077,47049
Grundy County,Missouri,77.1775079598003,29,079,1147
Harrison County,Missouri,77.3207512224159,29,081,905
Henry County,Missouri,75.5233705197824,29,083,2565
Hickory County,Missouri,76.8978202729459,29,085,725
Holt County,Missouri,79.0189600561639,29,087,629
Howard County,Missouri,78.3717938748956,29,089,993
Howell County,Missouri,75.1315550392539,29,091,4794
Iron County,Missouri,73.5491731559083,29,093,1143
Jackson County,Missouri,77.0319912299604,29,095,105705
Jasper County,Missouri,76.0950353998247,29,097,15916
Jefferson County,Missouri,76.4139177015055,29,099,14051
Johnson County,Missouri,77.964219827097,29,101,7749
Knox County,Missouri,77.1314348140698,29,103,434
Laclede County,Missouri,75.8606519731962,29,105,4179
Lafayette County,Missouri,77.2893016530808,29,107,3341
Lawrence County,Missouri,76.386599752678,29,109,4009
Lewis County,Missouri,77.0852411934756,29,111,1015
Lincoln County,Missouri,76.8930197244285,29,113,4093
Linn County,Missouri,76.1966416647027,29,115,1132
Livingston County,Missouri,77.396837516058,29,117,1653
McDonald County,Missouri,74.7139706763531,29,119,2511
Macon County,Missouri,77.2217950126212,29,121,1485
Madison County,Missouri,74.1773599264903,29,123,1100
Maries County,Missouri,77.3136550978535,29,125,852
Marion County,Missouri,76.9657091475602,29,127,3573
Mercer County,Missouri,78.0790032972874,29,129,352
Miller County,Missouri,76.6418300823123,29,131,2300
Mississippi County,Missouri,73.2759894323575,29,133,1886
Moniteau County,Missouri,78.0683375504993,29,135,1390
Monroe County,Missouri,78.6293971094876,29,137,843
Montgomery County,Missouri,76.0629568053237,29,139,1259
Morgan County,Missouri,75.5170516341565,29,141,1623
New Madrid County,Missouri,73.2247308394097,29,143,2807
Newton County,Missouri,76.3118404051647,29,145,5541
Nodaway County,Missouri,79.1494768886903,29,147,3789
Oregon County,Missouri,75.5439244779616,29,149,1094
Osage County,Missouri,78.7613739367206,29,151,921
Ozark County,Missouri,76.0374303425913,29,153,851
Pemiscot County,Missouri,71.602432757941,29,155,3133
Perry County,Missouri,78.3040011882363,29,157,1664
Pettis County,Missouri,77.3609505824366,29,159,4924
Phelps County,Missouri,76.7816285996013,29,161,6470
Pike County,Missouri,76.7860305884,29,163,1700
Platte County,Missouri,80.5680882806597,29,165,13119
Polk County,Missouri,76.4945970406997,29,167,3790
Pulaski County,Missouri,76.62734516113,29,169,7355
Putnam County,Missouri,77.1462878892274,29,171,566
Ralls County,Missouri,78.9613788604489,29,173,749
Randolph County,Missouri,75.9813782464511,29,175,2552
Ray County,Missouri,76.3474958129826,29,177,1917
Reynolds County,Missouri,74.60584610024,29,179,597
Ripley County,Missouri,73.651562347727,29,181,1560
Saint Charles County,Missouri,80.4844402825731,29,183,26747
Saint Clair County,Missouri,76.0575144894027,29,185,927
Sainte Genevieve County,Missouri,77.9490267952019,29,186,1291
Saint Francois County,Missouri,74.527849633584,29,187,7727
Saint Louis County,Missouri,79.0243067011445,29,189,116851
Saline County,Missouri,77.3136420184193,29,195,2826
Schuyler County,Missouri,77.6425170118486,29,197,515
Scotland County,Missouri,77.6818920632925,29,199,405
Scott County,Missouri,75.3058219810281,29,201,4673
Shannon County,Missouri,76.0599486371675,29,203,704
Shelby County,Missouri,77.3150899709162,29,205,754
Stoddard County,Missouri,75.4968841693476,29,207,3456
Stone County,Missouri,78.0827232942743,29,209,2852
Sullivan County,Missouri,76.6387615523966,29,211,813
Taney County,Missouri,77.4857807163644,29,213,7610
Texas County,Missouri,76.8790657995785,29,215,2319
Vernon County,Missouri,75.7161564966682,29,217,2421
Warren County,Missouri,78.4477143980754,29,219,2591
Washington County,Missouri,73.7067408080698,29,221,2180
Wayne County,Missouri,74.3813784722428,29,223,1393
Webster County,Missouri,77.6692266010509,29,225,3052
Worth County,Missouri,78.1849730614201,29,227,223
Wright County,Missouri,75.3239867370217,29,229,2028
Saint Louis City,Missouri,74.6712794669799,29,510,77936
Beaverhead County,Montana,80.0690499880353,30,001,1474
Big Horn County,Montana,72.4202301430188,30,003,1123
Blaine County,Montana,75.2377165545652,30,005,774
Broadwater County,Montana,79.4443747871677,30,007,468
Carbon County,Montana,80.1510853855518,30,009,1008
Carter County,Montana,78.9489387347462,30,011,97
Cascade County,Montana,78.1917396143046,30,013,11500
Chouteau County,Montana,78.8832623693139,30,015,839
Custer County,Montana,77.0317848444518,30,017,1553
Daniels County,Montana,78.8350188488983,30,019,221
Dawson County,Montana,77.9847725082607,30,021,1152
Deer Lodge County,Montana,76.5569874800845,30,023,1053
Fallon County,Montana,78.2646272883698,30,025,336
Fergus County,Montana,78.0259382718926,30,027,1260
Flathead County,Montana,79.0983453276888,30,029,10701
Gallatin County,Montana,81.7901381490683,30,031,14116
Garfield County,Montana,78.2263441501415,30,033,110
Glacier County,Montana,72.535251981548,30,035,1700
Granite County,Montana,81.2654857689364,30,039,352
Hill County,Montana,77.052210861334,30,041,1979
Jefferson County,Montana,78.6674224256932,30,043,640
Judith Basin County,Montana,80.616928791398,30,045,216
Lake County,Montana,77.8103579188911,30,047,3660
Lewis and Clark County,Montana,79.3814859378824,30,049,7348
Liberty County,Montana,81.9746246989306,30,051,320
Lincoln County,Montana,77.7277373111902,30,053,1916
McCone County,Montana,78.6088440281253,30,055,173
Madison County,Montana,80.5664620349031,30,057,846
Meagher County,Montana,78.5865989240125,30,059,201
Mineral County,Montana,77.1133760770225,30,061,474
Missoula County,Montana,79.5970701200211,30,063,18761
Musselshell County,Montana,76.8236142265321,30,065,423
Phillips County,Montana,77.3818310854333,30,071,424
Pondera County,Montana,78.1341046269908,30,073,711
Powder River County,Montana,79.6490586958277,30,075,217
Powell County,Montana,77.1353300253868,30,077,688
Prairie County,Montana,77.5734895759468,30,079,66
Ravalli County,Montana,79.4088411313124,30,081,4567
Richland County,Montana,77.1989398439375,30,083,1321
Roosevelt County,Montana,69.4971686327204,30,085,1343
Rosebud County,Montana,75.5674388371752,30,087,1031
Sanders County,Montana,77.7583433304306,30,089,1207
Sheridan County,Montana,76.8101077240762,30,091,412
Silver Bow County,Montana,76.3333695491583,30,093,5196
Stillwater County,Montana,79.4018540030733,30,095,755
Sweet Grass County,Montana,80.6213480253808,30,097,352
Teton County,Montana,79.9730807574756,30,099,554
Toole County,Montana,77.8245932842356,30,101,704
Valley County,Montana,78.2152249115827,30,105,1008
Wheatland County,Montana,78.5197648462066,30,107,233
Wibaux County,Montana,76.9681117870895,30,109,119
Yellowstone County,Montana,78.4656395149171,30,111,19058
Park County,Montana,79.9226441667727,30,067,1604
Adams County,Nebraska,79.5139882200684,31,001,3804
Antelope County,Nebraska,80.914492716339,31,003,709
Boone County,Nebraska,80.8034179565684,31,011,516
Box Butte County,Nebraska,78.2515508437662,31,013,1659
Boyd County,Nebraska,79.149817457741,31,015,158
Brown County,Nebraska,80.0001975616539,31,017,471
Buffalo County,Nebraska,80.4192244486045,31,019,6235
Burt County,Nebraska,78.5260645889439,31,021,679
Butler County,Nebraska,78.8030615170436,31,023,838
Cass County,Nebraska,78.8978231463273,31,025,2017
Cedar County,Nebraska,81.0056200678633,31,027,662
Chase County,Nebraska,78.8907773894266,31,029,388
Cherry County,Nebraska,79.1264970560263,31,031,863
Cheyenne County,Nebraska,79.3799476271958,31,033,1469
Clay County,Nebraska,78.9280856197915,31,035,588
Colfax County,Nebraska,80.6019559184558,31,037,945
Cuming County,Nebraska,81.2503640988816,31,039,1124
Custer County,Nebraska,79.5253314365766,31,041,1162
Dakota County,Nebraska,78.323074580394,31,043,2599
Dawes County,Nebraska,79.3182397476726,31,045,1306
Dawson County,Nebraska,79.1386705430554,31,047,2778
Deuel County,Nebraska,79.313981618582,31,049,191
Dixon County,Nebraska,79.4764640981199,31,051,544
Dodge County,Nebraska,78.594950383919,31,053,4866
Douglas County,Nebraska,78.7215417042066,31,055,76168
Dundy County,Nebraska,78.5247870950961,31,057,289
Fillmore County,Nebraska,78.651953121111,31,059,556
Franklin County,Nebraska,79.1351700117632,31,061,249
Frontier County,Nebraska,82.1464871809532,31,063,277
Furnas County,Nebraska,78.2612199381953,31,065,613
Gage County,Nebraska,78.3745284262605,31,067,2520
Garden County,Nebraska,78.6890781916832,31,069,187
Garfield County,Nebraska,78.9399779701836,31,071,223
Gosper County,Nebraska,79.9114768121222,31,073,181
Greeley County,Nebraska,80.461156343541,31,077,194
Hall County,Nebraska,78.8368786098385,31,079,7683
Hamilton County,Nebraska,80.5005931178824,31,081,781
Harlan County,Nebraska,79.5395355311975,31,083,347
Hitchcock County,Nebraska,78.2786129133157,31,087,365
Holt County,Nebraska,80.0253462199887,31,089,1138
Howard County,Nebraska,80.1916672841455,31,093,531
Jefferson County,Nebraska,78.2524537996849,31,095,718
Johnson County,Nebraska,78.54761138338,31,097,501
Kearney County,Nebraska,79.6895240249596,31,099,701
Keith County,Nebraska,79.0507396840199,31,101,1137
Kimball County,Nebraska,77.8835007869565,31,105,557
Knox County,Nebraska,79.3836666319591,31,107,1036
Lancaster County,Nebraska,80.3977532028352,31,109,45935
Lincoln County,Nebraska,78.9083842269617,31,111,4729
Madison County,Nebraska,78.9954021133941,31,119,4704
Merrick County,Nebraska,79.5684502060202,31,121,906
Morrill County,Nebraska,78.4017760171595,31,123,682
Nance County,Nebraska,77.7302225614149,31,125,377
Nemaha County,Nebraska,78.6358258407327,31,127,952
Nuckolls County,Nebraska,79.5500967331194,31,129,507
Otoe County,Nebraska,79.4456827497579,31,131,1734
Pawnee County,Nebraska,79.3996704081601,31,133,330
Perkins County,Nebraska,80.1422921179859,31,135,314
Phelps County,Nebraska,79.5152388884231,31,137,1062
Pierce County,Nebraska,80.293470664326,31,139,578
Platte County,Nebraska,80.6219825147049,31,141,3551
Polk County,Nebraska,80.6279679599186,31,143,573
Red Willow County,Nebraska,78.9727412709402,31,145,1355
Richardson County,Nebraska,78.2543356162028,31,147,871
Rock County,Nebraska,79.0948038845207,31,149,113
Saline County,Nebraska,78.4193072379194,31,151,1740
Sarpy County,Nebraska,80.5256847126295,31,153,17523
Saunders County,Nebraska,79.5529648625803,31,155,1699
Scotts Bluff County,Nebraska,77.8325626916028,31,157,4750
Seward County,Nebraska,79.1065002814771,31,159,1636
Sheridan County,Nebraska,78.6078863737328,31,161,726
Sherman County,Nebraska,79.4556797114615,31,163,257
Sioux County,Nebraska,83.3769569137255,31,165,125
Stanton County,Nebraska,81.4385208587552,31,167,428
Thayer County,Nebraska,78.999907326011,31,169,477
Thurston County,Nebraska,74.0288705729486,31,173,677
Valley County,Nebraska,80.0540714993616,31,175,478
Washington County,Nebraska,80.2515047540167,31,177,1676
Wayne County,Nebraska,83.5440264071605,31,179,1207
