County,State,mean_life_expectancy,State_FIPS,County_FIPS,Poverty Rate
Hardin County,Kentucky,77.2136056721165,21,093,15.8
Harlan County,Kentucky,70.8569936188986,21,095,31.3
Harrison County,Kentucky,74.7640112274895,21,097,23.1
Hart County,Kentucky,74.896977074417,21,099,26.6
Henderson County,Kentucky,75.8940369072721,21,101,17.7
Henry County,Kentucky,75.2144286679198,21,103,17.1
Hickman County,Kentucky,75.6300108686608,21,105,18.3
Hopkins County,Kentucky,74.440684395275,21,107,18.8
Jackson County,Kentucky,72.8168531304896,21,109,34.2
Jefferson County,Kentucky,76.544252005117,21,111,16.7
Jessamine County,Kentucky,77.5908807311448,21,113,16.9
Johnson County,Kentucky,72.5237472681456,21,115,24.3
Kenton County,Kentucky,76.28143178253,21,117,13.7
Knott County,Kentucky,72.4803059768077,21,119,23.1
Knox County,Kentucky,72.6874663937597,21,121,34.7
Larue County,Kentucky,75.9363394593175,21,123,16.9
Laurel County,Kentucky,74.9410910573521,21,125,21.8
Lawrence County,Kentucky,73.1777231839005,21,127,27.0
Lee County,Kentucky,71.3136629909835,21,129,37.2
Leslie County,Kentucky,70.8410694570063,21,131,22.6
Letcher County,Kentucky,71.8899510272299,21,133,25.3
Lewis County,Kentucky,73.9891850665901,21,135,29.1
Lincoln County,Kentucky,74.8010803279279,21,137,25.4
Livingston County,Kentucky,74.7992812208588,21,139,16.9
Logan County,Kentucky,75.6288985939055,21,141,21.2
Lyon County,Kentucky,76.6069945683883,21,143,16.8
McCracken County,Kentucky,75.8125243300801,21,145,16.2
McCreary County,Kentucky,72.356271126072,21,147,30.3
McLean County,Kentucky,74.8788816731963,21,149,18.8
Madison County,Kentucky,76.8035787066163,21,151,21.4
Magoffin County,Kentucky,72.4484159744822,21,153,28.6
Marion County,Kentucky,76.0160422000093,21,155,17.0
Marshall County,Kentucky,75.5669537198296,21,157,11.6
Martin County,Kentucky,72.2412875292397,21,159,35.1
Mason County,Kentucky,74.5352101143641,21,161,19.3
Meade County,Kentucky,76.5786387736265,21,163,16.9
Menifee County,Kentucky,74.2024346998078,21,165,27.5
Mercer County,Kentucky,75.6027895181906,21,167,16.8
Metcalfe County,Kentucky,74.1489539068141,21,169,20.0
Monroe County,Kentucky,73.4841320485966,21,171,25.2
Montgomery County,Kentucky,75.332386998508,21,173,25.0
Morgan County,Kentucky,75.3490591903888,21,175,28.9
Muhlenberg County,Kentucky,74.7748885644796,21,177,20.4
Nelson County,Kentucky,76.7674546473502,21,179,18.2
Nicholas County,Kentucky,72.9839184876208,21,181,16.0
Ohio County,Kentucky,75.2654972276434,21,183,19.7
Oldham County,Kentucky,79.4406204359868,21,185,6.8
Owen County,Kentucky,76.0492687270108,21,187,16.2
Owsley County,Kentucky,70.1451725568317,21,189,37.7
Pendleton County,Kentucky,74.7116254019127,21,191,15.6
Perry County,Kentucky,69.8789081220948,21,193,25.3
Pike County,Kentucky,72.3917077852949,21,195,23.4
Powell County,Kentucky,70.78999190742,21,197,31.7
Pulaski County,Kentucky,74.4055810146181,21,199,23.3
Robertson County,Kentucky,74.4307842828673,21,201,22.8
Rockcastle County,Kentucky,74.0945302477552,21,203,25.5
Rowan County,Kentucky,75.5641523983729,21,205,28.6
Russell County,Kentucky,74.5751789578116,21,207,27.3
Scott County,Kentucky,77.7184617556225,21,209,12.4
Shelby County,Kentucky,78.3568947056409,21,211,12.4
Simpson County,Kentucky,75.3996788001601,21,213,20.3
Spencer County,Kentucky,77.5042410883377,21,215,7.7
Taylor County,Kentucky,75.5335319091141,21,217,21.7
Todd County,Kentucky,75.2569839283667,21,219,20.5
Trigg County,Kentucky,76.2531322244152,21,221,16.1
Trimble County,Kentucky,75.0059310054894,21,223,17.2
Union County,Kentucky,74.5866401442089,21,225,25.7
Warren County,Kentucky,77.1768374254617,21,227,19.1
Washington County,Kentucky,76.6174416025811,21,229,14.2
Wayne County,Kentucky,75.605485080694,21,231,24.3
Webster County,Kentucky,74.3717313291531,21,233,14.8
Whitley County,Kentucky,71.7029796738682,21,235,26.0
Wolfe County,Kentucky,71.2080985494209,21,237,40.5
Woodford County,Kentucky,78.0031969033258,21,239,11.6
Acadia Parish,Louisiana,74.2235221849913,22,001,18.7
Allen Parish,Louisiana,76.1389555656428,22,003,16.1
Ascension Parish,Louisiana,77.9647464320145,22,005,12.3
Assumption Parish,Louisiana,76.5468257115658,22,007,18.7
Avoyelles Parish,Louisiana,73.6339363732797,22,009,22.6
Beauregard Parish,Louisiana,74.9676902483984,22,011,16.8
Bienville Parish,Louisiana,73.6457017004687,22,013,26.9
Bossier Parish,Louisiana,77.3004502678436,22,015,14.3
Caddo Parish,Louisiana,74.6153421812587,22,017,19.5
Calcasieu Parish,Louisiana,74.9501730870946,22,019,17.4
Caldwell Parish,Louisiana,73.1069893271645,22,021,20.2
Cameron Parish,Louisiana,79.4986354731989,22,023,8.7
Catahoula Parish,Louisiana,72.9198224492342,22,025,21.8
Claiborne Parish,Louisiana,75.4954117378742,22,027,29.7
Concordia Parish,Louisiana,73.2271547939275,22,029,31.8
De Soto Parish,Louisiana,74.6951756187524,22,031,22.6
East Baton Rouge Parish,Louisiana,76.0890791370001,22,033,19.2
East Carroll Parish,Louisiana,72.1457170572598,22,035,48.0
East Feliciana Parish,Louisiana,73.2145810609834,22,037,17.3
Evangeline Parish,Louisiana,73.5367462209102,22,039,24.5
Franklin Parish,Louisiana,73.5114099458631,22,041,29.9
Grant Parish,Louisiana,74.8559297048238,22,043,17.3
Iberia Parish,Louisiana,74.8369692681855,22,045,20.7
Iberville Parish,Louisiana,74.8533158502047,22,047,19.2
Jackson Parish,Louisiana,75.2359047617213,22,049,20.6
Jefferson Parish,Louisiana,77.032298292349,22,051,16.5
Jefferson Davis Parish,Louisiana,74.2283543567633,22,053,18.8
Lafayette Parish,Louisiana,77.7390080203605,22,055,16.7
Lafourche Parish,Louisiana,76.6355360757188,22,057,14.1
LaSalle Parish,Louisiana,74.6772480137931,22,059,14.2
Lincoln Parish,Louisiana,77.2951598676725,22,061,30.4
Livingston Parish,Louisiana,75.8312794231156,22,063,13.3
Madison Parish,Louisiana,71.9999676719079,22,065,40.3
Morehouse Parish,Louisiana,72.5283221676415,22,067,26.5
Natchitoches Parish,Louisiana,75.2717895598355,22,069,26.0
Orleans Parish,Louisiana,76.2890093871713,22,071,27.3
Ouachita Parish,Louisiana,75.1920795163581,22,073,23.2
Plaquemines Parish,Louisiana,76.8233361720861,22,075,12.7
Pointe Coupee Parish,Louisiana,75.5096687816589,22,077,17.7
Rapides Parish,Louisiana,74.4160885355234,22,079,19.9
Red River Parish,Louisiana,73.7175081924577,22,081,21.8
Richland Parish,Louisiana,74.1580307933206,22,083,21.3
Sabine Parish,Louisiana,75.4661581130241,22,085,21.7
Saint Bernard Parish,Louisiana,74.7581674409192,22,087,18.7
Saint Charles Parish,Louisiana,76.7970306859622,22,089,12.7
Saint Helena Parish,Louisiana,73.9744658113066,22,091,27.4
Saint James Parish,Louisiana,76.4748712204607,22,093,16.4
Saint John the Baptist Parish,Louisiana,74.9311280798375,22,095,16.1
Saint Landry Parish,Louisiana,73.2697408572051,22,097,26.8
Saint Martin Parish,Louisiana,75.688139138835,22,099,18.2
Saint Mary Parish,Louisiana,74.8527611747267,22,101,21.0
Saint Tammany Parish,Louisiana,77.8796624418648,22,103,10.6
Tangipahoa Parish,Louisiana,74.4076305694896,22,105,21.2
Tensas Parish,Louisiana,74.6008945308087,22,107,34.3
Terrebonne Parish,Louisiana,75.1862461742975,22,109,17.1
Union Parish,Louisiana,74.9628580465202,22,111,27.9
Vermilion Parish,Louisiana,76.4810038919952,22,113,17.1
Vernon Parish,Louisiana,75.6342776610692,22,115,13.5
Washington Parish,Louisiana,72.7585821447856,22,117,25.7
Webster Parish,Louisiana,73.8887289045688,22,119,21.9
West Baton Rouge Parish,Louisiana,76.481355926547,22,121,14.6
West Carroll Parish,Louisiana,74.6321481635125,22,123,25.0
West Feliciana Parish,Louisiana,77.2217565221022,22,125,16.6
Winn Parish,Louisiana,74.4702851632681,22,127,22.6
Androscoggin County,Maine,78.0847267660443,23,001,15.6
Aroostook County,Maine,78.1761620063944,23,003,16.3
Cumberland County,Maine,80.3087618977733,23,005,11.4
Franklin County,Maine,78.9865275352724,23,007,15.6
Hancock County,Maine,79.7380784789022,23,009,14.0
Kennebec County,Maine,78.2102912088634,23,011,13.4
Knox County,Maine,79.7929987499612,23,013,10.8
Lincoln County,Maine,79.7075652315216,23,015,11.7
Oxford County,Maine,78.3776328005355,23,017,14.9
Penobscot County,Maine,78.1245755758481,23,019,17.0
Piscataquis County,Maine,77.4030124931019,23,021,18.5
Sagadahoc County,Maine,79.8436994895565,23,023,11.1
Somerset County,Maine,77.3251089861178,23,025,17.8
Waldo County,Maine,79.2862075671979,23,027,16.4
Washington County,Maine,76.6879879060973,23,029,19.5
York County,Maine,79.9776523741353,23,031,9.5
Allegany County,Maryland,76.9721303602,24,001,17.4
Anne Arundel County,Maryland,79.2914942778127,24,003,6.3
Baltimore County,Maryland,79.2527847582288,24,005,8.9
Calvert County,Maryland,79.4554967381292,24,009,4.9
Caroline County,Maryland,76.5093276935924,24,011,14.4
Carroll County,Maryland,79.1879791078151,24,013,5.6
Cecil County,Maryland,76.8974416036668,24,015,10.4
Charles County,Maryland,78.8484376852968,24,017,7.0
Dorchester County,Maryland,77.1944522998262,24,019,16.5
Frederick County,Maryland,80.515199753405,24,021,6.1
Garrett County,Maryland,78.4681664960569,24,023,13.9
Harford County,Maryland,79.4004421200806,24,025,7.4
Howard County,Maryland,82.9078989490109,24,027,4.6
Kent County,Maryland,78.9195445267975,24,029,13.2
Queen Anne's County,Maryland,80.0423430062891,24,035,8.1
Saint Mary's County,Maryland,79.075245733227,24,037,7.2
Somerset County,Maryland,76.6991397409306,24,039,23.4
Talbot County,Maryland,80.5789166758647,24,041,8.6
Washington County,Maryland,77.6451814895506,24,043,12.4
Wicomico County,Maryland,77.3510429506559,24,045,17.0
Worcester County,Maryland,79.2493172038924,24,047,10.9
Baltimore City,Maryland,73.2292322446034,24,510,23.8
Montgomery County,Maryland,81.778509174526,24,031,6.7
Prince George's County,Maryland,81.778509174526,24,033,9.4
Barnstable County,Massachusetts,80.1965547995196,25,001,9.3
Berkshire County,Massachusetts,79.7265520198495,25,003,12.8
Bristol County,Massachusetts,79.0183324043158,25,005,12.4
Dukes County,Massachusetts,81.7078832113145,25,007,10.1
Essex County,Massachusetts,80.7237184764972,25,009,11.2
Franklin County,Massachusetts,80.1203907940027,25,011,12.1
Hampden County,Massachusetts,79.0188152157318,25,013,17.7
Hampshire County,Massachusetts,81.0923158484751,25,015,13.0
Middlesex County,Massachusetts,81.9108492433002,25,017,8.1
Nantucket County,Massachusetts,81.7078050733029,25,019,10.4
Norfolk County,Massachusetts,81.5334703657443,25,021,6.6
Plymouth County,Massachusetts,79.747039604143,25,023,7.6
Suffolk County,Massachusetts,80.3923332227641,25,025,20.8
Worcester County,Massachusetts,79.6265252121795,25,027,11.2
Alcona County,Michigan,77.232643823287,26,001,15.1
Alger County,Michigan,79.191950439696,26,003,14.8
Allegan County,Michigan,79.0451132538204,26,005,13.5
Alpena County,Michigan,77.8400356119044,26,007,17.3
Antrim County,Michigan,79.7569444956983,26,009,15.4
Arenac County,Michigan,76.7022141671767,26,011,18.1
Baraga County,Michigan,77.5411003757185,26,013,13.2
Barry County,Michigan,79.3603605920742,26,015,11.7
Bay County,Michigan,77.7689446509833,26,017,14.7
Benzie County,Michigan,79.0610608610827,26,019,13.3
Berrien County,Michigan,77.8083413680861,26,021,17.5
Branch County,Michigan,77.4105388524582,26,023,18.7
Calhoun County,Michigan,76.5469205430941,26,025,17.8
Cass County,Michigan,78.0065452579678,26,027,14.5
Charlevoix County,Michigan,79.6641650920782,26,029,13.3
Cheboygan County,Michigan,78.6359824803649,26,031,17.8
Chippewa County,Michigan,78.9290529280073,26,033,17.7
Clare County,Michigan,75.9169316481592,26,035,26.5
Clinton County,Michigan,80.7295001390418,26,037,11.1
Crawford County,Michigan,77.3768626316197,26,039,16.8
Delta County,Michigan,79.1216687217672,26,041,16.4
Dickinson County,Michigan,79.1596195843726,26,043,12.7
Eaton County,Michigan,79.2842268513439,26,045,10.8
Emmet County,Michigan,79.8325749070944,26,047,10.9
Genesee County,Michigan,75.871433389035,26,049,21.0
Gladwin County,Michigan,77.1177609623929,26,051,21.4
Gogebic County,Michigan,78.4161601534691,26,053,20.3
Grand Traverse County,Michigan,80.0734230563564,26,055,11.7
Gratiot County,Michigan,78.0333213773853,26,057,19.1
Hillsdale County,Michigan,78.0345521531041,26,059,19.7
Houghton County,Michigan,78.6983101031989,26,061,23.0
Huron County,Michigan,77.7343252433863,26,063,15.8
Ingham County,Michigan,78.692688052455,26,065,21.9
Ionia County,Michigan,78.4192201017544,26,067,15.8
Iosco County,Michigan,76.3822237698863,26,069,19.0
Iron County,Michigan,78.6216431887019,26,071,14.2
Isabella County,Michigan,78.9815512217518,26,073,31.5
Jackson County,Michigan,77.4545367297872,26,075,17.0
Kalamazoo County,Michigan,79.034797592106,26,077,19.1
Kalkaska County,Michigan,76.9241172096368,26,079,16.3
Kent County,Michigan,79.9618777397883,26,081,15.5
Keweenaw County,Michigan,79.8920053117366,26,083,15.8
Lake County,Michigan,76.8016504782554,26,085,27.9
Lapeer County,Michigan,78.1884149038736,26,087,11.0
Leelanau County,Michigan,82.6081564923572,26,089,11.2
Lenawee County,Michigan,78.2154646617536,26,091,14.1
Livingston County,Michigan,80.0403230836218,26,093,6.2
Luce County,Michigan,78.2060419440142,26,095,18.6
Mackinac County,Michigan,78.3550070866354,26,097,15.3
Macomb County,Michigan,78.1189465206933,26,099,12.5
Manistee County,Michigan,78.2976428774991,26,101,16.9
Marquette County,Michigan,78.9878206187535,26,103,15.7
Mason County,Michigan,78.2786452222188,26,105,16.2
Mecosta County,Michigan,78.973144674433,26,107,22.9
Menominee County,Michigan,79.3957239836576,26,109,13.6
Midland County,Michigan,80.4424435597075,26,111,13.4
Missaukee County,Michigan,78.111981166613,26,113,15.1
Monroe County,Michigan,78.0061291678267,26,115,12.3
Montcalm County,Michigan,77.8442736522871,26,117,18.6
Montmorency County,Michigan,76.5385910484927,26,119,18.1
Muskegon County,Michigan,77.4857657825946,26,121,19.9
Newaygo County,Michigan,77.8376258381091,26,123,18.6
Oakland County,Michigan,79.9704000135255,26,125,10.3
Oceana County,Michigan,78.7169665240827,26,127,19.9
Ogemaw County,Michigan,75.9466445242225,26,129,21.5
Ontonagon County,Michigan,77.606106463101,26,131,13.8
Osceola County,Michigan,78.1139206887283,26,133,21.7
Oscoda County,Michigan,76.1066798993731,26,135,20.2
Otsego County,Michigan,78.1720053597639,26,137,13.5
Ottawa County,Michigan,81.7481859404675,26,139,11.2
Presque Isle County,Michigan,78.9023306408073,26,141,12.9
Roscommon County,Michigan,76.3625453540767,26,143,22.2
Saginaw County,Michigan,77.5549454841448,26,145,19.2
Saint Clair County,Michigan,77.1353069379292,26,147,14.9
Saint Joseph County,Michigan,77.0627391082849,26,149,17.6
Sanilac County,Michigan,77.8319462255249,26,151,16.8
Schoolcraft County,Michigan,78.284580148611,26,153,20.7
Shiawassee County,Michigan,77.3807570811903,26,155,15.3
Tuscola County,Michigan,77.8167341586458,26,157,15.7
Van Buren County,Michigan,77.576879011137,26,159,19.4
Washtenaw County,Michigan,81.0325940468311,26,161,15.4
Wayne County,Michigan,75.5139276270401,26,163,24.5
Wexford County,Michigan,77.3453703900115,26,165,18.6
Aitkin County,Minnesota,79.5321372193417,27,001,12.1
Anoka County,Minnesota,81.2331771025642,27,003,7.4
Becker County,Minnesota,78.5089241417585,27,005,12.9
Beltrami County,Minnesota,77.7818383031021,27,007,21.9
Benton County,Minnesota,79.303806652063,27,009,14.5
Big Stone County,Minnesota,79.6039824492005,27,011,12.4
Blue Earth County,Minnesota,80.7700312652787,27,013,19.2
Brown County,Minnesota,80.9504130508328,27,015,9.4
Carlton County,Minnesota,78.0805915048272,27,017,12.5
Carver County,Minnesota,82.6983907822821,27,019,5.0
Cass County,Minnesota,78.3124561847024,27,021,16.4
Chippewa County,Minnesota,79.9780877929755,27,023,10.6
Chisago County,Minnesota,80.3532424118193,27,025,7.5
Clay County,Minnesota,79.9829373887786,27,027,12.3
Clearwater County,Minnesota,77.8292943879043,27,029,16.5
Cook County,Minnesota,82.1573473074188,27,031,8.3
Cottonwood County,Minnesota,80.6179254382194,27,033,13.7
Crow Wing County,Minnesota,79.8448020618496,27,035,12.9
Dakota County,Minnesota,81.8907790040662,27,037,7.6
Dodge County,Minnesota,81.41450441749,27,039,7.4
Douglas County,Minnesota,80.8085300691243,27,041,10.8
Faribault County,Minnesota,79.7911776118583,27,043,12.8
Fillmore County,Minnesota,81.0054804154047,27,045,12.1
Freeborn County,Minnesota,80.4779340560174,27,047,11.0
Goodhue County,Minnesota,80.1953694996923,27,049,9.9
Grant County,Minnesota,80.0281439545122,27,051,10.1
Hennepin County,Minnesota,81.0298031323874,27,053,12.8
Houston County,Minnesota,81.6082345258011,27,055,10.9
Hubbard County,Minnesota,80.4728203785905,27,057,13.2
Isanti County,Minnesota,79.9406866674154,27,059,8.0
Itasca County,Minnesota,78.669074264912,27,061,12.5
Jackson County,Minnesota,81.5872223169032,27,063,11.7
Kanabec County,Minnesota,79.5974956619212,27,065,13.5
Kandiyohi County,Minnesota,81.2153442718842,27,067,13.6
Kittson County,Minnesota,78.5861624830687,27,069,9.8
Koochiching County,Minnesota,78.8220382947085,27,071,14.1
Lac qui Parle County,Minnesota,81.2432831621117,27,073,8.0
Lake County,Minnesota,79.2523138986229,27,075,13.6
Lake of the Woods County,Minnesota,78.7160227923041,27,077,7.9
Le Sueur County,Minnesota,81.1179783684023,27,079,8.8
Lincoln County,Minnesota,80.3415582911766,27,081,8.7
Lyon County,Minnesota,80.6321443349275,27,083,14.4
McLeod County,Minnesota,80.9532073385298,27,085,8.5
Mahnomen County,Minnesota,75.8916419808205,27,087,26.2
Marshall County,Minnesota,82.0016950783227,27,089,7.9
Martin County,Minnesota,80.576048460215,27,091,10.7
Meeker County,Minnesota,80.5878803054063,27,093,10.2
Mille Lacs County,Minnesota,77.7152036977397,27,095,13.9
Morrison County,Minnesota,79.9239988268322,27,097,12.6
Mower County,Minnesota,81.26747019387,27,099,16.3
Murray County,Minnesota,81.406687560793,27,101,10.6
Nicollet County,Minnesota,82.0762661695805,27,103,10.6
Nobles County,Minnesota,81.494614384102,27,105,16.0
Norman County,Minnesota,77.5796512253933,27,107,13.1
Olmsted County,Minnesota,82.3073920749751,27,109,8.0
Otter Tail County,Minnesota,80.2582911522868,27,111,11.7
Pennington County,Minnesota,79.2265393910315,27,113,10.9
Pine County,Minnesota,79.0565074657375,27,115,14.8
Pipestone County,Minnesota,80.094821648599,27,117,10.7
Polk County,Minnesota,78.5803876798228,27,119,12.6
Pope County,Minnesota,80.7949264617652,27,121,9.2
Ramsey County,Minnesota,80.0725227453739,27,123,16.9
Red Lake County,Minnesota,79.6394916588584,27,125,11.9
Redwood County,Minnesota,79.6597322578671,27,127,10.0
Renville County,Minnesota,79.2624435805548,27,129,11.6
Rice County,Minnesota,81.0048934494323,27,131,11.6
Rock County,Minnesota,79.4489991733243,27,133,13.1
Roseau County,Minnesota,79.7561597318083,27,135,9.7
Saint Louis County,Minnesota,78.7551052986631,27,137,16.4
Scott County,Minnesota,81.9644791343168,27,139,5.5
Sherburne County,Minnesota,80.6685001677233,27,141,7.8
Sibley County,Minnesota,80.830933173093,27,143,11.8
Stearns County,Minnesota,82.2221346718519,27,145,13.1
Steele County,Minnesota,81.7438945249346,27,147,10.3
Stevens County,Minnesota,82.3283986919135,27,149,15.4
Swift County,Minnesota,80.5947597209952,27,151,9.8
Todd County,Minnesota,81.0950896707223,27,153,15.7
Traverse County,Minnesota,79.8922219509277,27,155,9.0
Wabasha County,Minnesota,81.9654827628992,27,157,8.3
Wadena County,Minnesota,77.3546787315729,27,159,16.9
Waseca County,Minnesota,81.2288284084887,27,161,9.4
Washington County,Minnesota,81.8111233262289,27,163,5.7
Watonwan County,Minnesota,80.5410537119217,27,165,10.8
Wilkin County,Minnesota,78.4609388280728,27,167,9.2
Winona County,Minnesota,80.8992283877661,27,169,15.0
Wright County,Minnesota,81.0980437860864,27,171,6.5
Yellow Medicine County,Minnesota,80.2711192164332,27,173,12.2
Adams County,Mississippi,73.7096770182921,28,001,28.4
Alcorn County,Mississippi,73.8843093434408,28,003,20.8
Amite County,Mississippi,75.8130325040975,28,005,25.7
Attala County,Mississippi,73.4950713616207,28,007,27.7
Benton County,Mississippi,74.3535004507145,28,009,24.1
Bolivar County,Mississippi,71.2852921107636,28,011,34.3
Calhoun County,Mississippi,74.5596283864905,28,013,23.7
Carroll County,Mississippi,76.554041105066,28,015,24.4
Chickasaw County,Mississippi,75.0523026605695,28,017,25.3
Choctaw County,Mississippi,75.6394915860441,28,019,24.1
Claiborne County,Mississippi,72.5378593135743,28,021,33.1
Clarke County,Mississippi,74.2640996096485,28,023,23.4
Clay County,Mississippi,75.0084424862449,28,025,26.4
Coahoma County,Mississippi,71.1599470778584,28,027,38.2
Copiah County,Mississippi,74.2170965152947,28,029,26.3
Covington County,Mississippi,72.8609408069449,28,031,29.9
DeSoto County,Mississippi,76.9938492774406,28,033,9.8
Forrest County,Mississippi,74.2382036116112,28,035,27.6
Franklin County,Mississippi,74.9117542966855,28,037,23.0
George County,Mississippi,72.8761951777021,28,039,18.6
Greene County,Mississippi,74.8202521425028,28,041,18.2
Grenada County,Mississippi,71.7246698594509,28,043,21.9
Hancock County,Mississippi,76.4391713817129,28,045,18.7
Harrison County,Mississippi,75.0046378225847,28,047,19.9
Hinds County,Mississippi,75.2490413872811,28,049,25.3
Holmes County,Mississippi,71.8812157038921,28,051,43.5
Humphreys County,Mississippi,71.8485982327311,28,053,44.9
Issaquena County,Mississippi,74.5036532702353,28,055,32.5
Itawamba County,Mississippi,74.3035127389377,28,057,15.7
Jackson County,Mississippi,75.6916301336342,28,059,15.9
Jasper County,Mississippi,74.7692902338666,28,061,22.1
Jefferson County,Mississippi,73.5514296610931,28,063,40.0
Jefferson Davis County,Mississippi,73.3064821274409,28,065,27.0
Jones County,Mississippi,74.9196368354135,28,067,23.0
Kemper County,Mississippi,76.5706009911457,28,069,33.3
Lafayette County,Mississippi,76.8649236093089,28,071,25.6
Lamar County,Mississippi,78.395552524777,28,073,17.4
Lauderdale County,Mississippi,74.446148203756,28,075,24.1
Lawrence County,Mississippi,73.2268612697849,28,077,18.8
Leake County,Mississippi,73.9410684452009,28,079,27.7
Lee County,Mississippi,74.4708444470975,28,081,18.3
Leflore County,Mississippi,71.9274529257523,28,083,40.4
Lincoln County,Mississippi,73.7104220272599,28,085,23.5
Lowndes County,Mississippi,75.6699529057829,28,087,25.4
Madison County,Mississippi,75.235237532532,28,089,12.7
Marion County,Mississippi,72.4339600093061,28,091,28.2
Marshall County,Mississippi,73.9836973831274,28,093,22.2
Monroe County,Mississippi,75.2480044639617,28,095,21.6
Montgomery County,Mississippi,73.0790075202276,28,097,31.1
Neshoba County,Mississippi,72.1783764560039,28,099,24.1
Newton County,Mississippi,73.9120954277098,28,101,18.6
Noxubee County,Mississippi,74.7331689137245,28,103,34.6
Oktibbeha County,Mississippi,77.9002782914071,28,105,33.7
Panola County,Mississippi,72.9420133757285,28,107,25.3
Pearl River County,Mississippi,74.3372457132276,28,109,22.2
Perry County,Mississippi,73.900865559261,28,111,21.0
Pike County,Mississippi,72.7096266883724,28,113,27.5
Pontotoc County,Mississippi,76.4531424349025,28,115,14.0
Prentiss County,Mississippi,74.8996721928906,28,117,24.2
Quitman County,Mississippi,71.09098253979,28,119,40.7
Rankin County,Mississippi,78.3766359356396,28,121,11.5
Scott County,Mississippi,73.9809897331833,28,123,24.7
Sharkey County,Mississippi,72.8474114189884,28,125,31.2
Simpson County,Mississippi,73.9497257698827,28,127,22.6
Smith County,Mississippi,75.0837292155677,28,129,23.6
Stone County,Mississippi,74.0454966772323,28,131,18.0
Sunflower County,Mississippi,71.467317872054,28,133,36.1
Tallahatchie County,Mississippi,73.4142883464796,28,135,30.2
Tate County,Mississippi,74.9264338235102,28,137,18.5
Tippah County,Mississippi,73.6533302203581,28,139,25.5
Tishomingo County,Mississippi,73.2165859435877,28,141,17.6
Tunica County,Mississippi,71.2821984054165,28,143,30.3
Union County,Mississippi,75.8830324366929,28,145,23.5
Walthall County,Mississippi,73.8990454504909,28,147,25.3
Warren County,Mississippi,74.192526287596,28,149,24.4
Washington County,Mississippi,71.5533710515355,28,151,37.3
Wayne County,Mississippi,74.7085705921865,28,153,28.4
Webster County,Mississippi,73.0604838660998,28,155,24.9
Wilkinson County,Mississippi,72.3223478710573,28,157,27.8
Winston County,Mississippi,74.6399795907165,28,159,29.8
Yalobusha County,Mississippi,72.8963966399532,28,161,22.2
Yazoo County,Mississippi,73.6226134896624,28,163,35.5
Adair County,Missouri,77.8922475508622,29,001,23.7
Andrew County,Missouri,78.8818916940751,29,003,8.2
Atchison County,Missouri,77.8502514310176,29,005,11.6
Audrain County,Missouri,76.8185806422326,29,007,17.0
Barry County,Missouri,76.0425108716089,29,009,19.1
Barton County,Missouri,77.3502669855083,29,011,18.7
Bates County,Missouri,76.1164890516223,29,013,18.6
Benton County,Missouri,75.995992704134,29,015,20.1
Bollinger County,Missouri,76.364414811417,29,017,19.9
Boone County,Missouri,80.1017852827957,29,019,20.0
Buchanan County,Missouri,76.2145288375848,29,021,17.0
Butler County,Missouri,73.8710180644632,29,023,21.2
Caldwell County,Missouri,77.0571815065876,29,025,14.3
Callaway County,Missouri,77.6940654993037,29,027,13.0
Camden County,Missouri,78.9373527613186,29,029,16.1
Cape Girardeau County,Missouri,77.9755454840591,29,031,15.8
Carroll County,Missouri,76.7741758234777,29,033,13.6
Carter County,Missouri,73.5103690317366,29,035,21.9
Cass County,Missouri,78.3897118609715,29,037,8.9
Cedar County,Missouri,75.7058108655114,29,039,23.3
Chariton County,Missouri,78.4422212795068,29,041,16.5
Christian County,Missouri,79.262299390096,29,043,10.6
Clark County,Missouri,77.1176927124252,29,045,17.6
Clay County,Missouri,79.294930939216,29,047,9.0
Clinton County,Missouri,76.3607278296839,29,049,10.2
Cole County,Missouri,78.9344554922392,29,051,13.3
Cooper County,Missouri,77.6143801009652,29,053,17.8
Crawford County,Missouri,75.6648169357345,29,055,21.1
Dade County,Missouri,76.543292068581,29,057,20.6
Dallas County,Missouri,77.0100043500477,29,059,22.8
Daviess County,Missouri,77.2053583284683,29,061,14.7
DeKalb County,Missouri,77.8075121411642,29,063,9.9
Dent County,Missouri,75.9251129490697,29,065,20.9
Douglas County,Missouri,76.8635747414218,29,067,22.6
Dunklin County,Missouri,72.1814991610531,29,069,25.6
Franklin County,Missouri,77.1705684387495,29,071,12.5
Gasconade County,Missouri,76.8930469205998,29,073,14.8
Gentry County,Missouri,77.7594705117328,29,075,17.2
Greene County,Missouri,77.709167833296,29,077,18.7
Grundy County,Missouri,77.1775079598003,29,079,15.8
Harrison County,Missouri,77.3207512224159,29,081,16.3
Henry County,Missouri,75.5233705197824,29,083,18.1
Hickory County,Missouri,76.8978202729459,29,085,21.6
Holt County,Missouri,79.0189600561639,29,087,12.3
Howard County,Missouri,78.3717938748956,29,089,18.2
Howell County,Missouri,75.1315550392539,29,091,23.8
Iron County,Missouri,73.5491731559083,29,093,23.7
Jackson County,Missouri,77.0319912299604,29,095,17.4
Jasper County,Missouri,76.0950353998247,29,097,18.4
Jefferson County,Missouri,76.4139177015055,29,099,11.3
Johnson County,Missouri,77.964219827097,29,101,17.6
Knox County,Missouri,77.1314348140698,29,103,26.3
