County,State,mean_life_expectancy,State_FIPS,County_FIPS,Bachelor's Degree or Higher (%)
Hancock County,Kentucky,76.2537582420668,21,091,11.8
Hardin County,Kentucky,76.8302984056783,21,093,23.6
Harlan County,Kentucky,69.97223401271,21,095,12.1
Harrison County,Kentucky,74.2390257511301,21,097,15.4
Hart County,Kentucky,74.5658043504678,21,099,11.4
Henderson County,Kentucky,75.6527007068316,21,101,17.4
Henry County,Kentucky,74.6571184463643,21,103,11.3
Hickman County,Kentucky,76.033675488781,21,105,8.8
Hopkins County,Kentucky,74.0622525608869,21,107,15.1
Jackson County,Kentucky,72.3660395926643,21,109,11.2
Jefferson County,Kentucky,75.9753917129439,21,111,31.8
Jessamine County,Kentucky,77.0797202839427,21,113,28.7
Johnson County,Kentucky,72.1315855426434,21,115,11.7
Kenton County,Kentucky,76.0062867174065,21,117,29.1
Knott County,Kentucky,71.6738576342121,21,119,12.9
Knox County,Kentucky,72.0552866662628,21,121,10.9
Larue County,Kentucky,75.335753394247,21,123,10.7
Laurel County,Kentucky,74.4982891214359,21,125,12.5
Lawrence County,Kentucky,72.0626025807821,21,127,11.5
Lee County,Kentucky,70.5978637525312,21,129,7.6
Leslie County,Kentucky,69.9995089423417,21,131,9.7
Letcher County,Kentucky,70.9882166048783,21,133,11.2
Lewis County,Kentucky,73.0090905478397,21,135,11.6
Lincoln County,Kentucky,74.1736918576304,21,137,9.9
Livingston County,Kentucky,74.6692137254589,21,139,10.0
Logan County,Kentucky,75.2879321868546,21,141,13.4
Lyon County,Kentucky,76.0691221620772,21,143,17.5
McCracken County,Kentucky,75.7089073581248,21,145,22.9
McCreary County,Kentucky,71.5564288790456,21,147,7.7
McLean County,Kentucky,74.6053116487654,21,149,9.2
Madison County,Kentucky,76.3497779937682,21,151,29.1
Magoffin County,Kentucky,71.7331663398996,21,153,10.1
Marion County,Kentucky,75.3955022384658,21,155,13.0
Marshall County,Kentucky,75.4350057162622,21,157,15.9
Martin County,Kentucky,71.9357176062449,21,159,6.3
Mason County,Kentucky,73.8405031960457,21,161,15.8
Meade County,Kentucky,76.2793648733931,21,163,15.3
Menifee County,Kentucky,73.7360494076473,21,165,12.3
Mercer County,Kentucky,74.9190589712365,21,167,18.5
Metcalfe County,Kentucky,73.8221652931145,21,169,11.4
Monroe County,Kentucky,72.9227375886067,21,171,15.4
Montgomery County,Kentucky,74.4967308811786,21,173,16.6
Morgan County,Kentucky,75.0383655261445,21,175,11.9
Muhlenberg County,Kentucky,74.5090065446866,21,177,12.1
Nelson County,Kentucky,76.3518786572765,21,179,17.2
Nicholas County,Kentucky,72.231490421317,21,181,10.5
Ohio County,Kentucky,74.9375652925691,21,183,9.9
Oldham County,Kentucky,79.348166648683,21,185,39.8
Owen County,Kentucky,75.2722809359539,21,187,11.3
Owsley County,Kentucky,69.1783000602094,21,189,17.4
Pendleton County,Kentucky,74.0888486160723,21,191,10.3
Perry County,Kentucky,68.7287657272494,21,193,14.0
Pike County,Kentucky,71.7772696215754,21,195,12.9
Powell County,Kentucky,70.2024860709508,21,197,14.1
Pulaski County,Kentucky,74.0489742224525,21,199,14.7
Robertson County,Kentucky,73.7375524839255,21,201,17.0
Rockcastle County,Kentucky,73.6759365123141,21,203,9.7
Rowan County,Kentucky,74.9377014480583,21,205,26.6
Russell County,Kentucky,74.0360181147826,21,207,12.7
Scott County,Kentucky,77.1047884359053,21,209,28.4
Shelby County,Kentucky,78.0797465146697,21,211,23.8
Simpson County,Kentucky,74.7869586519356,21,213,14.2
Spencer County,Kentucky,77.2270798568928,21,215,18.7
Taylor County,Kentucky,75.1556672286277,21,217,17.3
Todd County,Kentucky,74.8553576680654,21,219,11.7
Trigg County,Kentucky,75.7690535522931,21,221,18.0
Trimble County,Kentucky,74.6434652754154,21,223,11.6
Union County,Kentucky,74.1350101946343,21,225,12.2
Warren County,Kentucky,76.9158424559045,21,227,29.1
Washington County,Kentucky,76.3571313121594,21,229,14.8
Wayne County,Kentucky,75.456744006192,21,231,9.3
Webster County,Kentucky,74.017160166982,21,233,8.9
Whitley County,Kentucky,71.0304807713335,21,235,17.9
Wolfe County,Kentucky,70.1085438744482,21,237,11.8
Woodford County,Kentucky,77.43669015546,21,239,31.9
Acadia Parish,Louisiana,74.0522499148749,22,001,11.1
Allen Parish,Louisiana,75.4720943362912,22,003,11.9
Ascension Parish,Louisiana,78.1332551935727,22,005,26.6
Assumption Parish,Louisiana,76.2250742115281,22,007,11.4
Avoyelles Parish,Louisiana,73.391027010478,22,009,10.1
Beauregard Parish,Louisiana,74.7765957268878,22,011,16.3
Bienville Parish,Louisiana,73.3553114577844,22,013,13.0
Bossier Parish,Louisiana,76.930440248195,22,015,26.0
Caddo Parish,Louisiana,74.1519186681278,22,017,23.8
Calcasieu Parish,Louisiana,74.6064556739109,22,019,20.6
Caldwell Parish,Louisiana,72.9698443035515,22,021,11.8
Cameron Parish,Louisiana,78.7353219643613,22,023,16.9
Catahoula Parish,Louisiana,72.3579405001498,22,025,13.1
Claiborne Parish,Louisiana,75.1714299067719,22,027,13.0
Concordia Parish,Louisiana,72.8579412888596,22,029,11.3
De Soto Parish,Louisiana,74.6883469496705,22,031,13.5
East Baton Rouge Parish,Louisiana,75.6634461911387,22,033,34.2
East Carroll Parish,Louisiana,71.4233002186234,22,035,11.3
East Feliciana Parish,Louisiana,72.8129582392845,22,037,12.9
Evangeline Parish,Louisiana,72.9680030805491,22,039,11.9
Franklin Parish,Louisiana,73.1819846996249,22,041,11.9
Grant Parish,Louisiana,74.5375736210759,22,043,9.3
Iberia Parish,Louisiana,74.419480182613,22,045,13.7
Iberville Parish,Louisiana,74.7022741763571,22,047,13.4
Jackson Parish,Louisiana,75.1458346782022,22,049,13.6
Jefferson Parish,Louisiana,76.7979452270017,22,051,24.8
Jefferson Davis Parish,Louisiana,73.7397149271585,22,053,14.5
Lafayette Parish,Louisiana,77.7021525373817,22,055,30.9
Lafourche Parish,Louisiana,76.4921279912758,22,057,16.2
LaSalle Parish,Louisiana,74.4595649801485,22,059,11.0
Lincoln Parish,Louisiana,77.0441368400746,22,061,35.4
Livingston Parish,Louisiana,75.7878314476537,22,063,17.4
Madison Parish,Louisiana,71.6228510758907,22,065,12.0
Morehouse Parish,Louisiana,71.9384363713369,22,067,13.7
Natchitoches Parish,Louisiana,74.3973236486376,22,069,18.7
Orleans Parish,Louisiana,76.1429162260512,22,071,36.2
Ouachita Parish,Louisiana,74.5651200997393,22,073,24.2
Plaquemines Parish,Louisiana,77.075651621947,22,075,15.8
Pointe Coupee Parish,Louisiana,75.2169911691379,22,077,13.9
Rapides Parish,Louisiana,73.9668483364791,22,079,19.9
Red River Parish,Louisiana,73.4193304043661,22,081,13.5
Richland Parish,Louisiana,73.6587307534309,22,083,13.7
Sabine Parish,Louisiana,75.1997117064619,22,085,13.9
Saint Bernard Parish,Louisiana,74.4032297151724,22,087,13.2
Saint Charles Parish,Louisiana,76.9138275180222,22,089,20.7
Saint Helena Parish,Louisiana,73.9609529503551,22,091,10.6
Saint James Parish,Louisiana,76.2154222099821,22,093,14.4
Saint John the Baptist Parish,Louisiana,74.6001844480422,22,095,16.9
Saint Landry Parish,Louisiana,72.560533057406,22,097,13.2
Saint Martin Parish,Louisiana,75.5604854521687,22,099,13.8
Saint Mary Parish,Louisiana,74.4840807446041,22,101,11.0
Saint Tammany Parish,Louisiana,77.854632473354,22,103,31.3
Tangipahoa Parish,Louisiana,74.2373578771414,22,105,19.8
Tensas Parish,Louisiana,74.0353831116019,22,107,9.1
Terrebonne Parish,Louisiana,75.0165481372233,22,109,14.3
Union Parish,Louisiana,74.9409804540753,22,111,12.1
Vermilion Parish,Louisiana,76.2650755387501,22,113,12.3
Vernon Parish,Louisiana,74.9533330152672,22,115,17.8
Washington Parish,Louisiana,72.0684257744827,22,117,11.9
Webster Parish,Louisiana,73.5668678852269,22,119,13.9
West Baton Rouge Parish,Louisiana,76.3496222131422,22,121,19.7
West Carroll Parish,Louisiana,74.200482042627,22,123,12.4
West Feliciana Parish,Louisiana,76.9188325267079,22,125,22.5
Winn Parish,Louisiana,74.3423453196516,22,127,12.6
Androscoggin County,Maine,77.4665049482895,23,001,20.7
Aroostook County,Maine,78.0442096911219,23,003,18.1
Cumberland County,Maine,80.1260486289046,23,005,44.1
Franklin County,Maine,78.2934116739492,23,007,25.8
Hancock County,Maine,79.4410906574947,23,009,32.5
Kennebec County,Maine,78.061564884636,23,011,25.3
Knox County,Maine,79.1259276730581,23,013,30.2
Lincoln County,Maine,79.6246736214774,23,015,32.4
Oxford County,Maine,77.9525116162397,23,017,18.2
Penobscot County,Maine,77.7754118138232,23,019,24.7
Piscataquis County,Maine,76.7306165916606,23,021,16.3
Sagadahoc County,Maine,79.8594280235591,23,023,33.5
Somerset County,Maine,76.8100392315545,23,025,15.8
Waldo County,Maine,78.7626049218834,23,027,29.2
Washington County,Maine,76.2328005875088,23,029,20.1
York County,Maine,79.3969886872749,23,031,30.1
Allegany County,Maryland,76.6519766208072,24,001,18.0
Anne Arundel County,Maryland,79.2107443127343,24,003,39.4
Baltimore County,Maryland,78.5219196955078,24,005,37.2
Calvert County,Maryland,79.3350231267603,24,009,29.3
Caroline County,Maryland,76.1057752503745,24,011,15.3
Carroll County,Maryland,78.852274337942,24,013,33.7
Cecil County,Maryland,76.2588001741374,24,015,22.5
Charles County,Maryland,78.685812172471,24,017,27.4
Dorchester County,Maryland,76.5811811513499,24,019,20.8
Frederick County,Maryland,80.2775808930864,24,021,39.7
Garrett County,Maryland,78.1266774330546,24,023,19.2
Harford County,Maryland,79.0265029683717,24,025,34.5
Howard County,Maryland,82.880601798641,24,027,61.0
Kent County,Maryland,78.6548456921455,24,029,30.5
Queen Anne's County,Maryland,79.5232372315342,24,035,35.0
Saint Mary's County,Maryland,78.6722717502428,24,037,29.9
Somerset County,Maryland,76.376609322614,24,039,14.0
Talbot County,Maryland,80.6451511473911,24,041,35.8
Washington County,Maryland,77.1270557320199,24,043,20.1
Wicomico County,Maryland,76.6363789653911,24,045,27.4
Worcester County,Maryland,78.9119576094532,24,047,29.9
Baltimore City,Maryland,72.7529275023046,24,510,29.7
Montgomery County,Maryland,81.7924409556118,24,031,58.1
Prince George's County,Maryland,81.7924409556118,24,033,31.5
Barnstable County,Massachusetts,79.7123607106575,25,001,41.1
Berkshire County,Massachusetts,79.2446813034032,25,003,32.6
Bristol County,Massachusetts,78.8123361653675,25,005,26.5
Dukes County,Massachusetts,81.681779273691,25,007,39.8
Essex County,Massachusetts,80.2819925691542,25,009,38.0
Franklin County,Massachusetts,79.9180723050583,25,011,35.9
Hampden County,Massachusetts,78.4188441294238,25,013,26.2
Hampshire County,Massachusetts,80.8942985271659,25,015,44.7
Middlesex County,Massachusetts,81.9849378823919,25,017,53.0
Nantucket County,Massachusetts,82.0727833069416,25,019,42.0
Norfolk County,Massachusetts,81.4570164390857,25,021,51.2
Plymouth County,Massachusetts,79.5054401626395,25,023,35.0
Suffolk County,Massachusetts,80.8045704674813,25,025,42.7
Worcester County,Massachusetts,79.346960838269,25,027,34.8
Alcona County,Michigan,76.9319407105539,26,001,14.5
Alger County,Michigan,78.7488225500506,26,003,18.1
Allegan County,Michigan,78.8291357558961,26,005,21.4
Alpena County,Michigan,77.59976430675,26,007,16.8
Antrim County,Michigan,79.7306993454203,26,009,26.7
Arenac County,Michigan,76.3584137235484,26,011,11.4
Baraga County,Michigan,77.1090622478788,26,013,15.6
Barry County,Michigan,79.2597087985264,26,015,18.9
Bay County,Michigan,77.2439492621578,26,017,18.1
Benzie County,Michigan,79.4143853619206,26,019,25.6
Berrien County,Michigan,77.5447747901596,26,021,26.8
Branch County,Michigan,77.0770600868951,26,023,13.6
Calhoun County,Michigan,76.088970320466,26,025,20.8
Cass County,Michigan,78.0763605101428,26,027,17.4
Charlevoix County,Michigan,79.7045615731159,26,029,28.5
Cheboygan County,Michigan,78.456560141081,26,031,18.3
Chippewa County,Michigan,78.6274301038234,26,033,19.7
Clare County,Michigan,75.4747680327861,26,035,11.4
Clinton County,Michigan,80.7305190141805,26,037,30.7
Crawford County,Michigan,76.9228581752423,26,039,16.7
Delta County,Michigan,78.8856894339165,26,041,20.6
Dickinson County,Michigan,79.0669125201242,26,043,23.4
Eaton County,Michigan,79.1257247133144,26,045,25.2
Emmet County,Michigan,79.49555455959,26,047,32.9
Genesee County,Michigan,75.4880874089896,26,049,19.9
Gladwin County,Michigan,76.8813922709168,26,051,13.4
Gogebic County,Michigan,78.3496270778426,26,053,17.5
Grand Traverse County,Michigan,80.117738597055,26,055,31.7
Gratiot County,Michigan,77.5650729916452,26,057,14.3
Hillsdale County,Michigan,77.7663489001786,26,059,16.7
Houghton County,Michigan,78.4757572515644,26,061,31.0
Huron County,Michigan,77.4370593264768,26,063,14.9
Ingham County,Michigan,78.5346856464409,26,065,37.7
Ionia County,Michigan,78.1950394606386,26,067,15.6
Iosco County,Michigan,75.9587959208979,26,069,16.3
Iron County,Michigan,78.0282326130767,26,071,18.1
Isabella County,Michigan,78.8777687424802,26,073,28.2
Jackson County,Michigan,77.1465582356512,26,075,20.6
Kalamazoo County,Michigan,79.0334652576777,26,077,36.1
Kalkaska County,Michigan,76.5191174797834,26,079,13.6
Kent County,Michigan,79.8786576168585,26,081,33.7
Keweenaw County,Michigan,80.3884178448212,26,083,24.9
Lake County,Michigan,76.7796274617928,26,085,9.0
Lapeer County,Michigan,77.75920143443,26,087,17.8
Leelanau County,Michigan,82.6007949701847,26,089,41.1
Lenawee County,Michigan,77.9456104312359,26,091,19.9
Livingston County,Michigan,80.2802426912736,26,093,34.0
Luce County,Michigan,78.2155973859784,26,095,13.8
Mackinac County,Michigan,78.265676727535,26,097,19.1
Macomb County,Michigan,77.9743919649762,26,099,23.8
Manistee County,Michigan,78.1279059249817,26,101,19.9
Marquette County,Michigan,78.8270991002572,26,103,30.1
Mason County,Michigan,78.3389809072063,26,105,20.8
Mecosta County,Michigan,78.6007398386438,26,107,21.2
Menominee County,Michigan,78.9457798903559,26,109,15.9
Midland County,Michigan,80.4370549188336,26,111,32.9
Missaukee County,Michigan,77.7133557670589,26,113,13.4
Monroe County,Michigan,77.8015789685184,26,115,18.8
Montcalm County,Michigan,77.659284729291,26,117,12.6
Montmorency County,Michigan,76.3466503418433,26,119,11.8
Muskegon County,Michigan,77.1499238862836,26,121,18.0
Newaygo County,Michigan,77.7410914596121,26,123,14.3
Oakland County,Michigan,80.064801516663,26,125,45.0
Oceana County,Michigan,78.4238456309781,26,127,17.1
Ogemaw County,Michigan,75.5421285147902,26,129,11.4
Ontonagon County,Michigan,77.5070412972877,26,131,17.4
Osceola County,Michigan,77.9084896924919,26,133,13.0
Oscoda County,Michigan,75.8358054609901,26,135,10.2
Otsego County,Michigan,78.084163257758,26,137,20.5
Ottawa County,Michigan,81.6542482650364,26,139,31.6
Presque Isle County,Michigan,78.5256880129706,26,141,16.7
Roscommon County,Michigan,76.0890357174107,26,143,13.9
Saginaw County,Michigan,77.2040787931121,26,145,20.7
Saint Clair County,Michigan,76.8339577705652,26,147,17.6
Saint Joseph County,Michigan,76.7441928531336,26,149,15.3
Sanilac County,Michigan,77.3815800463813,26,151,13.1
Schoolcraft County,Michigan,78.1921949346094,26,153,15.7
Shiawassee County,Michigan,77.3355640256361,26,155,15.8
Tuscola County,Michigan,77.3149171309118,26,157,13.8
Van Buren County,Michigan,77.3634036212904,26,159,20.3
Washtenaw County,Michigan,81.1695172359712,26,161,53.2
Wayne County,Michigan,75.2775130428205,26,163,22.3
Wexford County,Michigan,77.1729235745559,26,165,16.7
Aitkin County,Minnesota,79.4249949719765,27,001,16.0
Anoka County,Minnesota,81.17523874075,27,003,28.2
Becker County,Minnesota,78.2445234108217,27,005,23.7
Beltrami County,Minnesota,77.7254806619663,27,007,26.8
Benton County,Minnesota,78.8709884906697,27,009,22.2
Big Stone County,Minnesota,78.8939538463674,27,011,16.6
Blue Earth County,Minnesota,80.6170500248055,27,013,31.7
Brown County,Minnesota,80.5309923529772,27,015,20.9
Carlton County,Minnesota,77.8830369999622,27,017,22.0
Carver County,Minnesota,82.8322770704004,27,019,46.0
Cass County,Minnesota,78.0826826192823,27,021,20.9
Chippewa County,Minnesota,79.5744561906822,27,023,16.5
Chisago County,Minnesota,79.8575357110981,27,025,22.0
Clay County,Minnesota,79.77645682076,27,027,33.0
Clearwater County,Minnesota,77.3784032153237,27,029,14.6
Cook County,Minnesota,82.0246561006981,27,031,39.6
Cottonwood County,Minnesota,80.3656801228205,27,033,19.9
Crow Wing County,Minnesota,79.5846883082608,27,035,24.2
Dakota County,Minnesota,81.8730171967212,27,037,40.7
Dodge County,Minnesota,80.8031838545285,27,039,23.8
Douglas County,Minnesota,80.3482785244782,27,041,25.1
Faribault County,Minnesota,79.3882978872171,27,043,17.0
Fillmore County,Minnesota,80.7696930615744,27,045,20.4
Freeborn County,Minnesota,79.9684726341718,27,047,16.8
Goodhue County,Minnesota,79.9921193970485,27,049,24.3
Grant County,Minnesota,79.6253942306268,27,051,19.6
Hennepin County,Minnesota,80.9465871941842,27,053,47.6
Houston County,Minnesota,81.5068845269032,27,055,22.6
Hubbard County,Minnesota,80.177889467179,27,057,25.4
Isanti County,Minnesota,79.7458535494255,27,059,17.7
Itasca County,Minnesota,78.5792205062986,27,061,22.3
Jackson County,Minnesota,81.4765819540811,27,063,21.2
Kanabec County,Minnesota,79.440021729146,27,065,13.8
Kandiyohi County,Minnesota,80.888556550553,27,067,22.5
Kittson County,Minnesota,78.5351659571906,27,069,20.7
Koochiching County,Minnesota,78.6669882528837,27,071,18.4
Lac qui Parle County,Minnesota,81.0979675698252,27,073,18.3
Lake County,Minnesota,79.5939186944984,27,075,27.2
Lake of the Woods County,Minnesota,78.9003674442504,27,077,17.0
Le Sueur County,Minnesota,80.8788636408866,27,079,21.4
Lincoln County,Minnesota,79.862927189444,27,081,18.9
Lyon County,Minnesota,80.3297785680988,27,083,26.8
McLeod County,Minnesota,80.6685218403921,27,085,17.3
Mahnomen County,Minnesota,75.0984505631762,27,087,12.6
Marshall County,Minnesota,81.7904490642457,27,089,20.0
Martin County,Minnesota,80.0707222356062,27,091,18.5
Meeker County,Minnesota,80.3167264267971,27,093,18.9
Mille Lacs County,Minnesota,77.3126283010887,27,095,15.6
Morrison County,Minnesota,79.6356818975175,27,097,16.2
Mower County,Minnesota,80.7799841372241,27,099,20.0
Murray County,Minnesota,81.0220199765762,27,101,17.8
Nicollet County,Minnesota,81.8194834778882,27,103,32.3
Nobles County,Minnesota,81.3609524188035,27,105,13.5
Norman County,Minnesota,77.3018413690724,27,107,15.7
Olmsted County,Minnesota,82.213262671699,27,109,42.0
Otter Tail County,Minnesota,80.0198092681102,27,111,24.1
Pennington County,Minnesota,79.4433596273579,27,113,17.4
Pine County,Minnesota,79.0124053101347,27,115,13.8
Pipestone County,Minnesota,79.8767259562107,27,117,19.9
Polk County,Minnesota,78.1187713371304,27,119,23.9
Pope County,Minnesota,80.3896251379309,27,121,22.5
Ramsey County,Minnesota,79.7909488320372,27,123,41.0
Red Lake County,Minnesota,79.9012648645765,27,125,15.0
Redwood County,Minnesota,79.4566574922905,27,127,17.8
Renville County,Minnesota,78.8544481378201,27,129,14.8
Rice County,Minnesota,80.8282683458013,27,131,27.2
Rock County,Minnesota,79.2103877312156,27,133,20.6
Roseau County,Minnesota,79.6096263015328,27,135,18.7
Saint Louis County,Minnesota,78.7458489637289,27,137,27.8
Scott County,Minnesota,81.9665489542478,27,139,38.8
Sherburne County,Minnesota,80.4375355910307,27,141,26.7
Sibley County,Minnesota,80.6751438656178,27,143,16.7
Stearns County,Minnesota,82.0148868624808,27,145,25.9
Steele County,Minnesota,81.3666976433528,27,147,24.8
Stevens County,Minnesota,81.9628633070544,27,149,28.2
Swift County,Minnesota,80.1892464087208,27,151,17.3
Todd County,Minnesota,80.8983362889152,27,153,15.4
Traverse County,Minnesota,79.1492879363884,27,155,18.1
Wabasha County,Minnesota,81.9368744593269,27,157,21.2
Wadena County,Minnesota,76.7404485592036,27,159,13.0
Waseca County,Minnesota,80.7266639465805,27,161,19.9
Washington County,Minnesota,81.8580157054792,27,163,42.3
Watonwan County,Minnesota,80.0962027162583,27,165,16.3
Wilkin County,Minnesota,78.5018795560834,27,167,21.3
Winona County,Minnesota,80.717006958376,27,169,29.3
Wright County,Minnesota,80.8790341531325,27,171,26.8
Yellow Medicine County,Minnesota,80.1260769795253,27,173,16.2
Adams County,Mississippi,73.2675917348324,28,001,18.1
Alcorn County,Mississippi,73.5386077134533,28,003,16.6
Amite County,Mississippi,75.4534061613084,28,005,12.2
Attala County,Mississippi,72.8569121504465,28,007,14.8
Benton County,Mississippi,73.7012915283491,28,009,11.4
Bolivar County,Mississippi,70.9230624719822,28,011,21.5
Calhoun County,Mississippi,74.0464216660015,28,013,10.9
Carroll County,Mississippi,76.115118565497,28,015,16.1
Chickasaw County,Mississippi,74.6075001581123,28,017,11.0
Choctaw County,Mississippi,75.3603143552789,28,019,15.4
Claiborne County,Mississippi,72.4779591039985,28,021,19.2
Clarke County,Mississippi,73.468514614809,28,023,14.1
Clay County,Mississippi,74.8220202295931,28,025,18.9
Coahoma County,Mississippi,70.1839829333519,28,027,17.2
Copiah County,Mississippi,73.8686867169783,28,029,12.9
Covington County,Mississippi,72.4694647902951,28,031,14.4
DeSoto County,Mississippi,76.7369418536377,28,033,23.2
Forrest County,Mississippi,73.7853210439943,28,035,25.7
Franklin County,Mississippi,74.1188894569017,28,037,16.7
George County,Mississippi,72.4438871842833,28,039,13.1
Greene County,Mississippi,74.4720684645431,28,041,7.8
Grenada County,Mississippi,71.3889897290614,28,043,16.8
Hancock County,Mississippi,76.3250279822666,28,045,20.9
Harrison County,Mississippi,74.5887156074108,28,047,21.5
Hinds County,Mississippi,75.0036094331718,28,049,28.0
Holmes County,Mississippi,70.8620678527635,28,051,11.6
Humphreys County,Mississippi,71.6713920313874,28,053,13.9
Issaquena County,Mississippi,73.6145438671815,28,055,9.0
Itawamba County,Mississippi,73.7096894049728,28,057,13.1
Jackson County,Mississippi,75.4400859426493,28,059,20.5
Jasper County,Mississippi,74.3684759816351,28,061,13.7
Jefferson County,Mississippi,72.8679776953083,28,063,17.8
Jefferson Davis County,Mississippi,72.7778381603005,28,065,14.6
Jones County,Mississippi,74.5177605615999,28,067,18.7
Kemper County,Mississippi,75.9929365762719,28,069,11.4
Lafayette County,Mississippi,77.1755749478575,28,071,39.7
Lamar County,Mississippi,78.3508542453587,28,073,36.8
Lauderdale County,Mississippi,74.3009711410553,28,075,19.2
Lawrence County,Mississippi,73.1860454989362,28,077,13.6
Leake County,Mississippi,73.7752225338149,28,079,12.3
Lee County,Mississippi,74.1959201133468,28,081,23.1
Leflore County,Mississippi,71.3411678800639,28,083,18.8
Lincoln County,Mississippi,73.5212178987606,28,085,14.8
Lowndes County,Mississippi,75.1739410206558,28,087,22.4
Madison County,Mississippi,75.2995231795142,28,089,45.7
Marion County,Mississippi,71.955432060514,28,091,12.7
Marshall County,Mississippi,73.3856792712644,28,093,13.0
Monroe County,Mississippi,74.8655881317272,28,095,15.6
Montgomery County,Mississippi,72.9323044319565,28,097,18.3
Neshoba County,Mississippi,71.2319109740182,28,099,14.4
Newton County,Mississippi,73.3988406149073,28,101,15.8
Noxubee County,Mississippi,74.3895528534456,28,103,14.5
Oktibbeha County,Mississippi,77.619931252191,28,105,42.0
Panola County,Mississippi,72.5031169147935,28,107,15.6
Pearl River County,Mississippi,74.0106789661145,28,109,14.2
Perry County,Mississippi,73.7616243130287,28,111,9.0
Pike County,Mississippi,71.9976028774876,28,113,15.7
Pontotoc County,Mississippi,76.128338880694,28,115,14.7
Prentiss County,Mississippi,74.169149935197,28,117,12.0
Quitman County,Mississippi,70.4112667778493,28,119,12.9
Rankin County,Mississippi,78.3608662726185,28,121,29.6
Scott County,Mississippi,73.6906626272953,28,123,11.8
Sharkey County,Mississippi,72.1285924216694,28,125,19.0
Simpson County,Mississippi,73.6924333057707,28,127,12.8
Smith County,Mississippi,74.7568499594855,28,129,11.9
Stone County,Mississippi,73.7536902450938,28,131,14.0
Sunflower County,Mississippi,70.8314224859318,28,133,14.1
Tallahatchie County,Mississippi,72.9278679216507,28,135,8.9
Tate County,Mississippi,74.5858682647632,28,137,16.2
Tippah County,Mississippi,73.2200937799451,28,139,13.6
Tishomingo County,Mississippi,72.5785360437086,28,141,10.9
Tunica County,Mississippi,70.5685468716071,28,143,19.0
Union County,Mississippi,75.4953799745915,28,145,15.5
Walthall County,Mississippi,73.6942978143302,28,147,9.7
Warren County,Mississippi,73.657757746043,28,149,23.6
Washington County,Mississippi,70.8712245551982,28,151,18.5
Wayne County,Mississippi,74.5721521716373,28,153,11.6
Webster County,Mississippi,72.5895905748417,28,155,18.5
Wilkinson County,Mississippi,71.514761329248,28,157,13.0
Winston County,Mississippi,74.2219739344353,28,159,17.3
Yalobusha County,Mississippi,72.405921216925,28,161,13.6
Yazoo County,Mississippi,73.3297063475955,28,163,12.9
Adair County,Missouri,77.4996674039276,29,001,30.5
Andrew County,Missouri,78.7013763592718,29,003,24.0
Atchison County,Missouri,77.5446206505117,29,005,22.3
Audrain County,Missouri,76.4700110398644,29,007,12.6
Barry County,Missouri,75.5988280305562,29,009,12.8
Barton County,Missouri,77.1039961665184,29,011,15.2
Bates County,Missouri,76.0051303986315,29,013,13.8
Benton County,Missouri,75.8883536973897,29,015,10.6
Bollinger County,Missouri,76.0963414936097,29,017,9.4
Boone County,Missouri,79.8221151391125,29,019,46.8
Buchanan County,Missouri,76.1837139182052,29,021,20.5
Butler County,Missouri,73.3100406361536,29,023,15.6
Caldwell County,Missouri,76.8499728560545,29,025,17.9
Callaway County,Missouri,77.4608216547749,29,027,20.5
Camden County,Missouri,78.9000985028576,29,029,21.3
Cape Girardeau County,Missouri,77.7298339983024,29,031,29.9
Carroll County,Missouri,76.4426838243551,29,033,17.3
Carter County,Missouri,73.6735353474555,29,035,12.1
Cass County,Missouri,78.2991911220161,29,037,25.3
Cedar County,Missouri,75.3400560148383,29,039,14.9
Chariton County,Missouri,78.5102832551627,29,041,15.8
Christian County,Missouri,79.0786813910703,29,043,26.5
Clark County,Missouri,76.8790137496992,29,045,12.3
Clay County,Missouri,79.2852166517469,29,047,31.9
Clinton County,Missouri,76.2890632558296,29,049,18.6
Cole County,Missouri,78.7813033678424,29,051,31.7
Cooper County,Missouri,77.451153246516,29,053,20.5
Crawford County,Missouri,74.9616054959046,29,055,12.5
Dade County,Missouri,75.8091194248711,29,057,14.9
Dallas County,Missouri,76.0173243215063,29,059,13.2
Daviess County,Missouri,77.2576891209386,29,061,16.8
DeKalb County,Missouri,78.0142977680658,29,063,13.6
Dent County,Missouri,75.6656170481871,29,065,12.6
Douglas County,Missouri,76.3917639513478,29,067,9.4
Dunklin County,Missouri,71.7482892599005,29,069,11.4
Franklin County,Missouri,76.7285962389556,29,071,19.7
Gasconade County,Missouri,76.7014194398382,29,073,16.4
Gentry County,Missouri,77.3305745412835,29,075,19.4
Greene County,Missouri,77.2106273469407,29,077,29.9
Grundy County,Missouri,77.0496261178752,29,079,18.7
Harrison County,Missouri,77.337419181089,29,081,13.9
Henry County,Missouri,75.1475693528914,29,083,15.5
Hickory County,Missouri,76.4873193729265,29,085,9.8
Holt County,Missouri,78.801017707983,29,087,20.1
Howard County,Missouri,78.1242366474883,29,089,25.3
Howell County,Missouri,74.9481299577467,29,091,14.4
Iron County,Missouri,72.8975245720988,29,093,11.4
Jackson County,Missouri,76.9404560836654,29,095,29.4
Jasper County,Missouri,75.8973476807523,29,097,22.1
Jefferson County,Missouri,76.1333933045653,29,099,18.4
Johnson County,Missouri,77.934107064315,29,101,27.8
