County,State,mean_life_expectancy,State_FIPS,County_FIPS,Total Occupied Households
Bracken County,Kentucky,73.718323270875,21,023,3427.0
Breathitt County,Kentucky,69.2609605128975,21,025,5342.0
Breckinridge County,Kentucky,75.2389272164982,21,027,7467.0
Bullitt County,Kentucky,77.8882711549783,21,029,29014.0
Butler County,Kentucky,74.7184072222347,21,031,5060.0
Caldwell County,Kentucky,74.8268742312763,21,033,5309.0
Calloway County,Kentucky,76.862716555691,21,035,14757.0
Campbell County,Kentucky,77.1498339900952,21,037,35870.0
Carlisle County,Kentucky,74.9087814583075,21,039,1988.0
Carroll County,Kentucky,72.0148573351565,21,041,3962.0
Carter County,Kentucky,73.6288371443813,21,043,10460.0
Casey County,Kentucky,74.4333092348352,21,045,6398.0
Christian County,Kentucky,74.9424189914068,21,047,25275.0
Clark County,Kentucky,74.5092629454742,21,049,14216.0
Clay County,Kentucky,70.563081908271,21,051,7719.0
Clinton County,Kentucky,73.3985556532123,21,053,4025.0
Crittenden County,Kentucky,74.2015185440368,21,055,3711.0
Cumberland County,Kentucky,73.381908142814,21,057,2709.0
Daviess County,Kentucky,76.6570136775688,21,059,39531.0
Edmonson County,Kentucky,76.0844186435652,21,061,4880.0
Elliott County,Kentucky,75.2441125185792,21,063,2635.0
Estill County,Kentucky,71.7780145171002,21,065,5638.0
Fayette County,Kentucky,78.2035829700602,21,067,127336.0
Fleming County,Kentucky,73.3210173729638,21,069,5849.0
Floyd County,Kentucky,70.4392039445397,21,071,15108.0
Franklin County,Kentucky,75.9049645319759,21,073,20786.0
Fulton County,Kentucky,72.0140308328663,21,075,2463.0
Gallatin County,Kentucky,72.2162006881891,21,077,3007.0
Garrard County,Kentucky,76.9282776445789,21,079,6925.0
Grant County,Kentucky,73.9418367348515,21,081,8637.0
Graves County,Kentucky,75.0222143863131,21,083,14299.0
Grayson County,Kentucky,73.4013115187795,21,085,9594.0
Green County,Kentucky,75.4644041062953,21,087,4467.0
Greenup County,Kentucky,74.4307057552755,21,089,14089.0
Hancock County,Kentucky,75.9145445895689,21,091,3375.0
Hardin County,Kentucky,76.7576725790934,21,093,41051.0
Harlan County,Kentucky,69.8040928214318,21,095,11249.0
Harrison County,Kentucky,74.01784084432,21,097,7107.0
Hart County,Kentucky,74.5273724620217,21,099,7346.0
Henderson County,Kentucky,75.5696844373218,21,101,18719.0
Henry County,Kentucky,74.4806506833053,21,103,6104.0
Hickman County,Kentucky,76.1122453565231,21,105,1877.0
Hopkins County,Kentucky,73.9809925873242,21,107,18546.0
Jackson County,Kentucky,72.3067164530153,21,109,5435.0
Jefferson County,Kentucky,75.8611881500278,21,111,309888.0
Jessamine County,Kentucky,76.9857584065302,21,113,18537.0
Johnson County,Kentucky,72.1496529653505,21,115,8771.0
Kenton County,Kentucky,75.8197236888713,21,117,62929.0
Knott County,Kentucky,71.6847998623049,21,119,6158.0
Knox County,Kentucky,72.0589315159246,21,121,12264.0
Larue County,Kentucky,75.1756362148199,21,123,5470.0
Laurel County,Kentucky,74.3741796464688,21,125,22976.0
Lawrence County,Kentucky,71.5495128530174,21,127,6254.0
Lee County,Kentucky,70.7339224174525,21,129,2843.0
Leslie County,Kentucky,69.8710534328241,21,131,4292.0
Letcher County,Kentucky,70.9868655984605,21,133,10065.0
Lewis County,Kentucky,72.8184507240136,21,135,5496.0
Lincoln County,Kentucky,74.1691940960378,21,137,9786.0
Livingston County,Kentucky,74.5642752384381,21,139,4016.0
Logan County,Kentucky,75.2153627590409,21,141,10780.0
Lyon County,Kentucky,76.023565601507,21,143,3376.0
McCracken County,Kentucky,75.891595871494,21,145,27557.0
McCreary County,Kentucky,71.5380944781471,21,147,6332.0
McLean County,Kentucky,74.543316521358,21,149,3826.0
Madison County,Kentucky,76.3724215973693,21,151,33036.0
Magoffin County,Kentucky,71.5414319772871,21,153,5057.0
Marion County,Kentucky,75.4108346411277,21,155,7365.0
Marshall County,Kentucky,75.3758972330103,21,157,13117.0
Martin County,Kentucky,71.8722724073635,21,159,4316.0
Mason County,Kentucky,73.6966694554166,21,161,6737.0
Meade County,Kentucky,76.3193840199752,21,163,10785.0
Menifee County,Kentucky,73.5933363146866,21,165,2537.0
Mercer County,Kentucky,74.5994011920089,21,167,8645.0
Metcalfe County,Kentucky,73.7449401547919,21,169,3940.0
Monroe County,Kentucky,72.7874034181665,21,171,4376.0
Montgomery County,Kentucky,74.2667936811196,21,173,10404.0
Morgan County,Kentucky,74.8982583143211,21,175,4937.0
Muhlenberg County,Kentucky,74.3114309786504,21,177,11416.0
Nelson County,Kentucky,76.2476922920368,21,179,17324.0
Nicholas County,Kentucky,72.041334726532,21,181,2760.0
Ohio County,Kentucky,74.9765912318302,21,183,9055.0
Oldham County,Kentucky,79.3028347030904,21,185,20465.0
Owen County,Kentucky,75.0634976779946,21,187,3944.0
Owsley County,Kentucky,69.3205771145881,21,189,1696.0
Pendleton County,Kentucky,73.8626246292855,21,191,5236.0
Perry County,Kentucky,68.6554429827254,21,193,11037.0
Pike County,Kentucky,71.8265250745669,21,195,25853.0
Powell County,Kentucky,70.0713723654983,21,197,4878.0
Pulaski County,Kentucky,73.7920437809626,21,199,25810.0
Robertson County,Kentucky,73.6900784289473,21,201,938.0
Rockcastle County,Kentucky,73.5969028884271,21,203,6552.0
Rowan County,Kentucky,74.9238027278143,21,205,8774.0
Russell County,Kentucky,73.9105117952019,21,207,7204.0
Scott County,Kentucky,76.9299466803277,21,209,19706.0
Shelby County,Kentucky,78.0122960424419,21,211,16369.0
Simpson County,Kentucky,74.6275190554539,21,213,6895.0
Spencer County,Kentucky,77.3030321501648,21,215,6678.0
Taylor County,Kentucky,75.1539187128359,21,217,9669.0
Todd County,Kentucky,74.8456161721076,21,219,4610.0
Trigg County,Kentucky,75.9419758951303,21,221,5982.0
Trimble County,Kentucky,74.4105811986752,21,223,3603.0
Union County,Kentucky,74.0353958740985,21,225,5527.0
Warren County,Kentucky,76.9046897173168,21,227,46443.0
Washington County,Kentucky,76.2558604433231,21,229,4507.0
Wayne County,Kentucky,75.5508495249673,21,231,8011.0
Webster County,Kentucky,73.9645722885221,21,233,5095.0
Whitley County,Kentucky,71.0290042519955,21,235,12583.0
Wolfe County,Kentucky,69.9249750577052,21,237,2853.0
Woodford County,Kentucky,77.4357246729705,21,239,10063.0
Acadia Parish,Louisiana,73.9999754497315,22,001,22675.0
Allen Parish,Louisiana,75.2938619597064,22,003,7834.0
Ascension Parish,Louisiana,78.1400214289107,22,005,41884.0
Assumption Parish,Louisiana,76.2048620601144,22,007,8710.0
Avoyelles Parish,Louisiana,73.383250032882,22,009,14961.0
Beauregard Parish,Louisiana,74.7453508149396,22,011,13327.0
Bienville Parish,Louisiana,73.1552575951714,22,013,5840.0
Bossier Parish,Louisiana,76.9019549744133,22,015,48142.0
Caddo Parish,Louisiana,74.0892417589714,22,017,97283.0
Calcasieu Parish,Louisiana,74.7195012336518,22,019,77130.0
Caldwell Parish,Louisiana,73.172974150298,22,021,3680.0
Cameron Parish,Louisiana,78.6142837672468,22,023,2686.0
Catahoula Parish,Louisiana,72.2914391978936,22,025,3747.0
Claiborne Parish,Louisiana,75.0410473299127,22,027,5980.0
Concordia Parish,Louisiana,72.8393410308841,22,029,7440.0
De Soto Parish,Louisiana,74.5830462907065,22,031,10331.0
East Baton Rouge Parish,Louisiana,75.6287801572283,22,033,167188.0
East Carroll Parish,Louisiana,71.2711490673257,22,035,2417.0
East Feliciana Parish,Louisiana,72.6744411427321,22,037,6817.0
Evangeline Parish,Louisiana,72.898015645593,22,039,11928.0
Franklin Parish,Louisiana,73.1412850404843,22,041,7622.0
Grant Parish,Louisiana,74.4717742079639,22,043,7271.0
Iberia Parish,Louisiana,74.3020596431098,22,045,26420.0
Iberville Parish,Louisiana,74.7368865887369,22,047,11142.0
Jackson Parish,Louisiana,74.9586061926645,22,049,6032.0
Jefferson Parish,Louisiana,76.7515066559683,22,051,168786.0
Jefferson Davis Parish,Louisiana,73.6446757398576,22,053,11435.0
Lafayette Parish,Louisiana,77.7881501766723,22,055,89677.0
Lafourche Parish,Louisiana,76.5125738414607,22,057,36153.0
LaSalle Parish,Louisiana,74.338445111795,22,059,5044.0
Lincoln Parish,Louisiana,76.9879291582876,22,061,17370.0
Livingston Parish,Louisiana,75.8628748912791,22,063,48675.0
Madison Parish,Louisiana,71.7069148556603,22,065,4073.0
Morehouse Parish,Louisiana,71.8105513770585,22,067,10077.0
Natchitoches Parish,Louisiana,74.2776101577801,22,069,14549.0
Orleans Parish,Louisiana,76.0745049208213,22,071,154895.0
Ouachita Parish,Louisiana,74.521021721566,22,073,56799.0
Plaquemines Parish,Louisiana,77.0521429634431,22,075,8759.0
Pointe Coupee Parish,Louisiana,75.2229229356683,22,077,8815.0
Rapides Parish,Louisiana,73.8140071390589,22,079,48032.0
Red River Parish,Louisiana,73.5351452891995,22,081,3374.0
Richland Parish,Louisiana,73.6606520539197,22,083,7500.0
Sabine Parish,Louisiana,75.0158059018257,22,085,9174.0
Saint Bernard Parish,Louisiana,74.5665902137119,22,087,14791.0
Saint Charles Parish,Louisiana,76.9251362926224,22,089,18925.0
Saint Helena Parish,Louisiana,74.0229547528418,22,091,3990.0
Saint James Parish,Louisiana,76.3671650940778,22,093,7887.0
Saint John the Baptist Parish,Louisiana,74.6477944497544,22,095,15421.0
Saint Landry Parish,Louisiana,72.531267637827,22,097,30467.0
Saint Martin Parish,Louisiana,75.4370241604488,22,099,19435.0
Saint Mary Parish,Louisiana,74.4792916479934,22,101,20032.0
Saint Tammany Parish,Louisiana,77.8280585745834,22,103,91353.0
Tangipahoa Parish,Louisiana,74.1844298289299,22,105,47598.0
Tensas Parish,Louisiana,73.9093637502654,22,107,1930.0
Terrebonne Parish,Louisiana,75.0133713474946,22,109,40177.0
Union Parish,Louisiana,74.8131985540207,22,111,7971.0
Vermilion Parish,Louisiana,76.3874843279442,22,113,21721.0
Vernon Parish,Louisiana,74.6974077814184,22,115,17930.0
Washington Parish,Louisiana,72.1215364641443,22,117,17542.0
Webster Parish,Louisiana,73.5601117120773,22,119,15854.0
West Baton Rouge Parish,Louisiana,76.5948475100227,22,121,9436.0
West Carroll Parish,Louisiana,74.2181518393564,22,123,4182.0
West Feliciana Parish,Louisiana,76.9155464188706,22,125,3947.0
Winn Parish,Louisiana,74.3820209350033,22,127,5382.0
Androscoggin County,Maine,77.220361186627,23,001,45263.0
Aroostook County,Maine,78.0602019451522,23,003,29844.0
Cumberland County,Maine,80.0647447522546,23,005,118807.0
Franklin County,Maine,78.1138288380044,23,007,11577.0
Hancock County,Maine,79.1739267645802,23,009,23674.0
Kennebec County,Maine,77.9917372269149,23,011,51055.0
Knox County,Maine,78.8385057474004,23,013,17022.0
Lincoln County,Maine,79.4427461737673,23,015,15241.0
Oxford County,Maine,77.8658543412625,23,017,20756.0
Penobscot County,Maine,77.681599449285,23,019,61848.0
Piscataquis County,Maine,76.7312703182003,23,021,7477.0
Sagadahoc County,Maine,79.7663212770084,23,023,15810.0
Somerset County,Maine,76.6534851388324,23,025,21392.0
Waldo County,Maine,78.7244527205402,23,027,16954.0
Washington County,Maine,76.0867017251121,23,029,14017.0
York County,Maine,79.2594629976227,23,031,83324.0
Allegany County,Maryland,76.4574082090383,24,001,27759.0
Anne Arundel County,Maryland,79.1395334082719,24,003,205395.0
Baltimore County,Maryland,78.2377312364355,24,005,312859.0
Calvert County,Maryland,79.2426384753014,24,009,31462.0
Caroline County,Maryland,76.1239394226819,24,011,11996.0
Carroll County,Maryland,78.7180042495561,24,013,60432.0
Cecil County,Maryland,76.0571235520906,24,015,37076.0
Charles County,Maryland,78.6004729581799,24,017,54988.0
Dorchester County,Maryland,76.5099830190935,24,019,12940.0
Frederick County,Maryland,80.1712646505144,24,021,90022.0
Garrett County,Maryland,78.0071575169985,24,023,11865.0
Harford County,Maryland,78.8209386983286,24,025,92895.0
Howard County,Maryland,82.713381318342,24,027,111337.0
Kent County,Maryland,78.5977865777154,24,029,7605.0
Queen Anne's County,Maryland,79.500887085098,24,035,17995.0
Saint Mary's County,Maryland,78.5788652210215,24,037,39276.0
Somerset County,Maryland,76.2943960109268,24,039,8362.0
Talbot County,Maryland,80.7226857430427,24,041,16498.0
Washington County,Maryland,77.0675186362717,24,043,55999.0
Wicomico County,Maryland,76.5490721595539,24,045,37415.0
Worcester County,Maryland,79.0249334117204,24,047,21190.0
Baltimore City,Maryland,72.5981949363835,24,510,239791.0
Montgomery County,Maryland,81.7818741974575,24,031,369242.0
Prince George's County,Maryland,81.7818741974575,24,033,306694.0
Barnstable County,Massachusetts,79.5390778971791,25,001,95011.0
Berkshire County,Massachusetts,79.0372299533914,25,003,55063.0
Bristol County,Massachusetts,78.6671970723895,25,005,215903.0
Dukes County,Massachusetts,81.5256106703457,25,007,6139.0
Essex County,Massachusetts,80.1041400719582,25,009,291659.0
Franklin County,Massachusetts,79.805945718457,25,011,30512.0
Hampden County,Massachusetts,78.1952854231563,25,013,178931.0
Hampshire County,Massachusetts,80.8431215083583,25,015,58782.0
Middlesex County,Massachusetts,81.9203354159173,25,017,593784.0
Nantucket County,Massachusetts,82.0888104208856,25,019,3761.0
Norfolk County,Massachusetts,81.4283240272686,25,021,262324.0
Plymouth County,Massachusetts,79.4438854824017,25,023,184195.0
Suffolk County,Massachusetts,80.9396144828445,25,025,303676.0
Worcester County,Massachusetts,79.1880872560798,25,027,305975.0
Alcona County,Michigan,77.0052823950556,26,001,4979.0
Alger County,Michigan,78.6862012912841,26,003,3244.0
Allegan County,Michigan,78.7975466026192,26,005,42556.0
Alpena County,Michigan,77.4560466979785,26,007,12789.0
Antrim County,Michigan,79.6766839744595,26,009,9732.0
Arenac County,Michigan,76.1967589757264,26,011,6663.0
Baraga County,Michigan,76.8873561787283,26,013,3009.0
Barry County,Michigan,79.1331583166265,26,015,23539.0
Bay County,Michigan,77.0496129370567,26,017,44070.0
Benzie County,Michigan,79.456989098494,26,019,6911.0
Berrien County,Michigan,77.5006782008534,26,021,63035.0
Branch County,Michigan,76.9915176169195,26,023,16415.0
Calhoun County,Michigan,75.9009162690028,26,025,53528.0
Cass County,Michigan,78.0298434132201,26,027,20686.0
Charlevoix County,Michigan,79.6108909774323,26,029,11234.0
Cheboygan County,Michigan,78.4850350703013,26,031,11348.0
Chippewa County,Michigan,78.5276518796495,26,033,14004.0
Clare County,Michigan,75.2550338793183,26,035,12726.0
Clinton County,Michigan,80.6847859301858,26,037,29163.0
Crawford County,Michigan,77.1006569574605,26,039,6025.0
Delta County,Michigan,78.9360870707223,26,041,15920.0
Dickinson County,Michigan,79.0715605141201,26,043,11269.0
Eaton County,Michigan,79.1477189307036,26,045,44323.0
Emmet County,Michigan,79.441373537655,26,047,14496.0
Genesee County,Michigan,75.4497378928283,26,049,166838.0
Gladwin County,Michigan,76.7633002832859,26,051,10990.0
Gogebic County,Michigan,78.3443075401727,26,053,6660.0
Grand Traverse County,Michigan,80.1122017725861,26,055,36519.0
Gratiot County,Michigan,77.4069279344736,26,057,14736.0
Hillsdale County,Michigan,77.5650022568284,26,059,17896.0
Houghton County,Michigan,78.6091787985362,26,061,13157.0
Huron County,Michigan,77.3539797366361,26,063,13880.0
Ingham County,Michigan,78.4704403627334,26,065,111894.0
Ionia County,Michigan,78.2791719348228,26,067,22625.0
Iosco County,Michigan,75.937527035144,26,069,11457.0
Iron County,Michigan,77.9417961553393,26,071,5315.0
Isabella County,Michigan,78.8679671416514,26,073,24898.0
Jackson County,Michigan,77.0016081285966,26,075,61418.0
Kalamazoo County,Michigan,79.0389402550301,26,077,102362.0
Kalkaska County,Michigan,76.1983944565943,26,079,7019.0
Kent County,Michigan,79.827844906421,26,081,236929.0
Keweenaw County,Michigan,80.4041860663772,26,083,1013.0
Lake County,Michigan,76.7841306175317,26,085,4555.0
Lapeer County,Michigan,77.6665058645764,26,087,33152.0
Leelanau County,Michigan,82.563534806091,26,089,9022.0
Lenawee County,Michigan,77.8774764530282,26,091,38115.0
Livingston County,Michigan,80.3460114558161,26,093,70831.0
Luce County,Michigan,78.2315649753422,26,095,2253.0
Mackinac County,Michigan,78.1559547165445,26,097,5132.0
Macomb County,Michigan,77.8830241581285,26,099,341532.0
Manistee County,Michigan,78.0037986323839,26,101,9810.0
Marquette County,Michigan,78.6443543553626,26,103,26199.0
Mason County,Michigan,78.3117229293455,26,105,12186.0
Mecosta County,Michigan,78.5775814635207,26,107,15641.0
Menominee County,Michigan,78.947482306,26,109,10593.0
Midland County,Michigan,80.3729804964049,26,111,33986.0
Missaukee County,Michigan,77.6685375589106,26,113,5941.0
Monroe County,Michigan,77.6678940405487,26,115,58652.0
Montcalm County,Michigan,77.5377767396328,26,117,23556.0
Montmorency County,Michigan,76.3855476411589,26,119,4074.0
Muskegon County,Michigan,77.1727267285521,26,121,65216.0
Newaygo County,Michigan,77.7149571550696,26,123,18772.0
Oakland County,Michigan,80.1373115782248,26,125,499617.0
Oceana County,Michigan,78.502177998997,26,127,10176.0
Ogemaw County,Michigan,75.4318599857492,26,129,9325.0
Ontonagon County,Michigan,77.4287246512689,26,131,2945.0
Osceola County,Michigan,77.8752203267029,26,133,9010.0
Oscoda County,Michigan,75.8001091217612,26,135,3728.0
Otsego County,Michigan,78.0755147820713,26,137,9880.0
Ottawa County,Michigan,81.5927998648034,26,139,99721.0
Presque Isle County,Michigan,78.3733357299585,26,141,5929.0
Roscommon County,Michigan,76.0354374103833,26,143,11131.0
Saginaw County,Michigan,77.0731016040925,26,145,78482.0
Saint Clair County,Michigan,76.8519883881222,26,147,64387.0
Saint Joseph County,Michigan,76.696188156707,26,149,23831.0
Sanilac County,Michigan,77.3408094123848,26,151,17121.0
Schoolcraft County,Michigan,78.0578410232322,26,153,3282.0
Shiawassee County,Michigan,77.2865906490684,26,155,27623.0
Tuscola County,Michigan,77.1469134278346,26,157,21624.0
Van Buren County,Michigan,77.4180803016211,26,159,29151.0
Washtenaw County,Michigan,81.2180103538333,26,161,138947.0
Wayne County,Michigan,75.2581858729629,26,163,673143.0
Wexford County,Michigan,77.2981272465639,26,165,13105.0
Aitkin County,Minnesota,79.2616833097267,27,001,7709.0
Anoka County,Minnesota,81.1392780136697,27,003,126072.0
Becker County,Minnesota,78.1101357352779,27,005,13489.0
Beltrami County,Minnesota,77.7157616650518,27,007,17076.0
Benton County,Minnesota,78.7910756708181,27,009,16005.0
Big Stone County,Minnesota,78.6998764296323,27,011,2264.0
Blue Earth County,Minnesota,80.5241677068064,27,013,25558.0
Brown County,Minnesota,80.3859888657297,27,015,10668.0
Carlton County,Minnesota,77.8684775760807,27,017,13413.0
Carver County,Minnesota,82.8457716123719,27,019,35342.0
Cass County,Minnesota,78.0655502027616,27,021,12965.0
Chippewa County,Minnesota,79.5094602904037,27,023,5019.0
Chisago County,Minnesota,79.8014348465334,27,025,19871.0
Clay County,Minnesota,79.6432218361586,27,027,23453.0
Clearwater County,Minnesota,77.4327623217404,27,029,3428.0
Cook County,Minnesota,82.0048335720744,27,031,2700.0
Cottonwood County,Minnesota,80.294810160774,27,033,4837.0
Crow Wing County,Minnesota,79.5169616342591,27,035,26314.0
Dakota County,Minnesota,81.8220149945981,27,037,158777.0
Dodge County,Minnesota,80.6369193941376,27,039,7690.0
Douglas County,Minnesota,80.3066048731763,27,041,16175.0
Faribault County,Minnesota,79.1346907224433,27,043,6245.0
Fillmore County,Minnesota,80.5515892292852,27,045,8614.0
Freeborn County,Minnesota,79.8414527161033,27,047,12958.0
Goodhue County,Minnesota,79.8595234274292,27,049,19345.0
Grant County,Minnesota,79.520972656314,27,051,2536.0
Hennepin County,Minnesota,80.8923103245979,27,053,499104.0
Houston County,Minnesota,81.2882099712718,27,055,8114.0
Hubbard County,Minnesota,80.2279788084441,27,057,8758.0
Isanti County,Minnesota,79.6692990898641,27,059,14571.0
Itasca County,Minnesota,78.5131825644256,27,061,19356.0
Jackson County,Minnesota,81.3208972987281,27,063,4350.0
Kanabec County,Minnesota,79.4281234192726,27,065,6353.0
Kandiyohi County,Minnesota,80.9063870759591,27,067,16765.0
Kittson County,Minnesota,78.5542308455233,27,069,1891.0
Koochiching County,Minnesota,78.6273088934289,27,071,5629.0
Lac qui Parle County,Minnesota,81.065649008396,27,073,3171.0
Lake County,Minnesota,79.4984383937906,27,075,5082.0
Lake of the Woods County,Minnesota,78.9712869910566,27,077,1533.0
Le Sueur County,Minnesota,80.7995516260673,27,079,10844.0
Lincoln County,Minnesota,79.8343394354466,27,081,2484.0
Lyon County,Minnesota,80.2103189684499,27,083,10060.0
McLeod County,Minnesota,80.5822001745395,27,085,14760.0
Mahnomen County,Minnesota,74.8336101812383,27,087,1947.0
Marshall County,Minnesota,81.7587548831387,27,089,3953.0
Martin County,Minnesota,80.0284552861737,27,091,8685.0
Meeker County,Minnesota,80.0670548291021,27,093,9164.0
Mille Lacs County,Minnesota,77.1567561408896,27,095,10116.0
Morrison County,Minnesota,79.6317773317138,27,097,13327.0
Mower County,Minnesota,80.6657795132965,27,099,15524.0
Murray County,Minnesota,81.0731117813567,27,101,3713.0
Nicollet County,Minnesota,81.6407871921553,27,103,12662.0
Nobles County,Minnesota,81.0586225517669,27,105,7917.0
Norman County,Minnesota,77.1889893663221,27,107,2733.0
Olmsted County,Minnesota,82.1552516045247,27,109,59804.0
Otter Tail County,Minnesota,79.9696832679194,27,111,24300.0
Pennington County,Minnesota,79.4942505456764,27,113,5883.0
Pine County,Minnesota,78.9146802784558,27,115,10752.0
Pipestone County,Minnesota,79.7973472009901,27,117,4019.0
Polk County,Minnesota,78.1070333472276,27,119,12609.0
Pope County,Minnesota,80.2826570468123,27,121,4898.0
Ramsey County,Minnesota,79.6694505589469,27,123,208504.0
Red Lake County,Minnesota,79.9103807653632,27,125,1718.0
Redwood County,Minnesota,79.3113994955765,27,127,6310.0
Renville County,Minnesota,78.6843108344412,27,129,6219.0
Rice County,Minnesota,80.6295928889956,27,131,22899.0
Rock County,Minnesota,79.1718051920885,27,133,3985.0
Roseau County,Minnesota,79.5946065189053,27,135,6123.0
Saint Louis County,Minnesota,78.7612123546069,27,137,85662.0
Scott County,Minnesota,81.9866171250905,27,139,47864.0
Sherburne County,Minnesota,80.3805068998322,27,141,31181.0
Sibley County,Minnesota,80.5782548377096,27,143,5993.0
Stearns County,Minnesota,81.9904098733389,27,145,58657.0
Steele County,Minnesota,81.1610349718229,27,147,14450.0
Stevens County,Minnesota,81.8098591826067,27,149,3630.0
Swift County,Minnesota,80.0698738551496,27,151,4217.0
Todd County,Minnesota,80.9157736558278,27,153,9777.0
Traverse County,Minnesota,78.9876151741354,27,155,1576.0
Wabasha County,Minnesota,81.8238531557157,27,157,8867.0
Wadena County,Minnesota,76.6363226081507,27,159,5704.0
Waseca County,Minnesota,80.6390839616165,27,161,7375.0
Washington County,Minnesota,81.813781357859,27,163,92005.0
Watonwan County,Minnesota,79.9568954747274,27,165,4327.0
Wilkin County,Minnesota,78.5150969502267,27,167,2852.0
Winona County,Minnesota,80.5357025564087,27,169,19228.0
Wright County,Minnesota,80.8066969849497,27,171,46568.0
Yellow Medicine County,Minnesota,79.9415801369744,27,173,4157.0
Adams County,Mississippi,73.0608562882492,28,001,11509.0
Alcorn County,Mississippi,73.3505353393099,28,003,14675.0
Amite County,Mississippi,75.3910725487681,28,005,4994.0
Attala County,Mississippi,72.805394184376,28,007,7174.0
Benton County,Mississippi,73.5301365735074,28,009,2960.0
Bolivar County,Mississippi,71.0762211519525,28,011,12267.0
Calhoun County,Mississippi,73.9641131092755,28,013,5853.0
Carroll County,Mississippi,76.0260083846934,28,015,3592.0
Chickasaw County,Mississippi,74.5873999395152,28,017,6454.0
Choctaw County,Mississippi,75.3334822066582,28,019,3198.0
Claiborne County,Mississippi,72.2531180506981,28,021,3187.0
Clarke County,Mississippi,73.342627857558,28,023,6365.0
Clay County,Mississippi,74.7462237256067,28,025,7681.0
Coahoma County,Mississippi,70.1906157324008,28,027,8969.0
Copiah County,Mississippi,73.9966976935304,28,029,9778.0
Covington County,Mississippi,72.5880196306984,28,031,6919.0
DeSoto County,Mississippi,76.6794321904568,28,033,61158.0
Forrest County,Mississippi,73.7332292045041,28,035,28063.0
Franklin County,Mississippi,74.1100767980855,28,037,3097.0
George County,Mississippi,72.3672687286948,28,039,7220.0
Greene County,Mississippi,74.5484878154853,28,041,4174.0
Grenada County,Mississippi,71.353894547333,28,043,7889.0
Hancock County,Mississippi,76.246813617772,28,045,19145.0
Harrison County,Mississippi,74.5786615473572,28,047,77630.0
Hinds County,Mississippi,74.8750106107149,28,049,89153.0
Holmes County,Mississippi,70.8431734751582,28,051,6280.0
Humphreys County,Mississippi,71.6841000912992,28,053,3119.0
Issaquena County,Mississippi,73.6136306122577,28,055,437.0
Itawamba County,Mississippi,73.7424683903062,28,057,8813.0
Jackson County,Mississippi,75.3128105730287,28,059,50994.0
Jasper County,Mississippi,74.2910305658162,28,061,6817.0
Jefferson County,Mississippi,72.689880296866,28,063,2453.0
Jefferson Davis County,Mississippi,72.489005097922,28,065,4798.0
Jones County,Mississippi,74.3747111153202,28,067,24663.0
Kemper County,Mississippi,75.9055915737949,28,069,3695.0
Lafayette County,Mississippi,77.3465663911233,28,071,19767.0
Lamar County,Mississippi,78.3119451705558,28,073,22022.0
Lauderdale County,Mississippi,74.3142186463745,28,075,29892.0
Lawrence County,Mississippi,73.0182128937996,28,077,4822.0
Leake County,Mississippi,73.8209876959739,28,079,8228.0
Lee County,Mississippi,74.3497617163344,28,081,32485.0
Leflore County,Mississippi,70.9186274275444,28,083,10477.0
Lincoln County,Mississippi,73.4430021565852,28,085,12806.0
Lowndes County,Mississippi,74.916652954213,28,087,22630.0
Madison County,Mississippi,75.4025831376784,28,089,38405.0
Marion County,Mississippi,71.7144498464038,28,091,9667.0
Marshall County,Mississippi,73.3256885581918,28,093,13084.0
Monroe County,Mississippi,74.8414542801705,28,095,14042.0
Montgomery County,Mississippi,72.9864741402993,28,097,4524.0
Neshoba County,Mississippi,71.0667161615236,28,099,10773.0
Newton County,Mississippi,73.3814139310264,28,101,8010.0
Noxubee County,Mississippi,74.2250822953941,28,103,4002.0
Oktibbeha County,Mississippi,77.6279992782176,28,105,17393.0
Panola County,Mississippi,72.4202562324254,28,107,12449.0
Pearl River County,Mississippi,74.0341216811759,28,109,20710.0
Perry County,Mississippi,73.7672706512147,28,111,4476.0
Pike County,Mississippi,71.8840983530055,28,113,14962.0
Pontotoc County,Mississippi,76.1852044418433,28,115,10845.0
Prentiss County,Mississippi,74.0360726996079,28,117,9533.0
Quitman County,Mississippi,70.1935616428145,28,119,3072.0
Rankin County,Mississippi,78.377978755344,28,121,55226.0
Scott County,Mississippi,73.7736070591126,28,123,10096.0
Sharkey County,Mississippi,71.9376042149017,28,125,1809.0
Simpson County,Mississippi,73.532840232522,28,127,9322.0
Smith County,Mississippi,74.8479859096662,28,129,5850.0
Stone County,Mississippi,73.7774756952029,28,131,5979.0
Sunflower County,Mississippi,70.6839874683612,28,133,8505.0
Tallahatchie County,Mississippi,72.9303593427516,28,135,4296.0
Tate County,Mississippi,74.5522365006285,28,137,10016.0
Tippah County,Mississippi,73.2544252186087,28,139,8204.0
Tishomingo County,Mississippi,72.3206300234417,28,141,7606.0
Tunica County,Mississippi,70.5194849511801,28,143,3983.0
Union County,Mississippi,75.3355759758246,28,145,9927.0
Walthall County,Mississippi,73.5584059198276,28,147,5903.0
Warren County,Mississippi,73.6814403064106,28,149,18559.0
Washington County,Mississippi,70.7749959140637,28,151,18249.0
Wayne County,Mississippi,74.6612919839401,28,153,7762.0
Webster County,Mississippi,72.3855963624167,28,155,3842.0
Wilkinson County,Mississippi,71.5034544609628,28,157,2882.0
Winston County,Mississippi,74.0695920128204,28,159,7411.0
