County,State,State_FIPS,County_FIPS,native_american_population
Worth County,Missouri,29,227,0
Wright County,Missouri,29,229,88
Saint Louis City,Missouri,29,510,754
Beaverhead County,Montana,30,001,117
Big Horn County,Montana,30,003,7808
Blaine County,Montana,30,005,3236
Broadwater County,Montana,30,007,11
Carbon County,Montana,30,009,108
Carter County,Montana,30,011,16
Cascade County,Montana,30,013,3485
Chouteau County,Montana,30,015,1187
Custer County,Montana,30,017,187
Daniels County,Montana,30,019,79
Dawson County,Montana,30,021,184
Deer Lodge County,Montana,30,023,210
Fallon County,Montana,30,025,0
Fergus County,Montana,30,027,112
Flathead County,Montana,30,029,1154
Gallatin County,Montana,30,031,811
Garfield County,Montana,30,033,0
Glacier County,Montana,30,035,8573
Granite County,Montana,30,039,30
Hill County,Montana,30,041,3451
Jefferson County,Montana,30,043,219
Judith Basin County,Montana,30,045,0
Lake County,Montana,30,047,6359
Lewis and Clark County,Montana,30,049,1245
Liberty County,Montana,30,051,0
Lincoln County,Montana,30,053,281
McCone County,Montana,30,055,0
Madison County,Montana,30,057,5
Meagher County,Montana,30,059,11
Mineral County,Montana,30,061,103
Missoula County,Montana,30,063,2684
Musselshell County,Montana,30,065,22
Phillips County,Montana,30,071,291
Pondera County,Montana,30,073,986
Powder River County,Montana,30,075,28
Powell County,Montana,30,077,194
Prairie County,Montana,30,079,21
Ravalli County,Montana,30,081,500
Richland County,Montana,30,083,153
Roosevelt County,Montana,30,085,5038
Rosebud County,Montana,30,087,3035
Sanders County,Montana,30,089,606
Sheridan County,Montana,30,091,90
Silver Bow County,Montana,30,093,786
Stillwater County,Montana,30,095,58
Sweet Grass County,Montana,30,097,22
Teton County,Montana,30,099,160
Toole County,Montana,30,101,155
Valley County,Montana,30,105,643
Wheatland County,Montana,30,107,17
Wibaux County,Montana,30,109,33
Yellowstone County,Montana,30,111,5563
Park County,Montana,30,067,58
Adams County,Nebraska,31,001,139
Antelope County,Nebraska,31,003,3
Boone County,Nebraska,31,011,0
Box Butte County,Nebraska,31,013,354
Boyd County,Nebraska,31,015,8
Brown County,Nebraska,31,017,3
Buffalo County,Nebraska,31,019,42
Burt County,Nebraska,31,021,74
Butler County,Nebraska,31,023,0
Cass County,Nebraska,31,025,35
Cedar County,Nebraska,31,027,13
Chase County,Nebraska,31,029,10
Cherry County,Nebraska,31,031,308
Cheyenne County,Nebraska,31,033,60
Clay County,Nebraska,31,035,82
Colfax County,Nebraska,31,037,90
Cuming County,Nebraska,31,039,222
Custer County,Nebraska,31,041,26
Dakota County,Nebraska,31,043,502
Dawes County,Nebraska,31,045,407
Dawson County,Nebraska,31,047,89
Deuel County,Nebraska,31,049,5
Dixon County,Nebraska,31,051,54
Dodge County,Nebraska,31,053,153
Douglas County,Nebraska,31,055,2593
Dundy County,Nebraska,31,057,3
Fillmore County,Nebraska,31,059,33
Franklin County,Nebraska,31,061,27
Frontier County,Nebraska,31,063,1
Furnas County,Nebraska,31,065,47
Gage County,Nebraska,31,067,52
Garden County,Nebraska,31,069,7
Garfield County,Nebraska,31,071,6
Gosper County,Nebraska,31,073,1
Greeley County,Nebraska,31,077,0
Hall County,Nebraska,31,079,392
Hamilton County,Nebraska,31,081,4
Harlan County,Nebraska,31,083,24
Hitchcock County,Nebraska,31,087,13
Holt County,Nebraska,31,089,49
Howard County,Nebraska,31,093,15
Jefferson County,Nebraska,31,095,61
Johnson County,Nebraska,31,097,64
Kearney County,Nebraska,31,099,2
Keith County,Nebraska,31,101,20
Kimball County,Nebraska,31,105,69
Knox County,Nebraska,31,107,673
Lancaster County,Nebraska,31,109,1753
Lincoln County,Nebraska,31,111,49
Madison County,Nebraska,31,119,691
Merrick County,Nebraska,31,121,46
Morrill County,Nebraska,31,123,19
Nance County,Nebraska,31,125,3
Nemaha County,Nebraska,31,127,37
Nuckolls County,Nebraska,31,129,0
Otoe County,Nebraska,31,131,17
Pawnee County,Nebraska,31,133,22
Perkins County,Nebraska,31,135,3
Phelps County,Nebraska,31,137,18
Pierce County,Nebraska,31,139,30
Platte County,Nebraska,31,141,160
Polk County,Nebraska,31,143,13
Red Willow County,Nebraska,31,145,29
Richardson County,Nebraska,31,147,63
Rock County,Nebraska,31,149,0
Saline County,Nebraska,31,151,206
Sarpy County,Nebraska,31,153,491
Saunders County,Nebraska,31,155,47
Scotts Bluff County,Nebraska,31,157,586
Seward County,Nebraska,31,159,0
Sheridan County,Nebraska,31,161,488
Sherman County,Nebraska,31,163,0
Sioux County,Nebraska,31,165,2
Stanton County,Nebraska,31,167,97
Thayer County,Nebraska,31,169,2
Thurston County,Nebraska,31,173,3796
Valley County,Nebraska,31,175,2
Washington County,Nebraska,31,177,9
Wayne County,Nebraska,31,179,38
Webster County,Nebraska,31,181,11
York County,Nebraska,31,185,67
Churchill County,Nevada,32,001,1001
Clark County,Nevada,32,003,11172
Douglas County,Nevada,32,005,735
Elko County,Nevada,32,007,2513
Eureka County,Nevada,32,011,63
Humboldt County,Nevada,32,013,857
Lander County,Nevada,32,015,238
Lincoln County,Nevada,32,017,163
Lyon County,Nevada,32,019,1102
Mineral County,Nevada,32,021,471
Nye County,Nevada,32,023,1013
Pershing County,Nevada,32,027,128
Storey County,Nevada,32,029,69
Washoe County,Nevada,32,031,6971
White Pine County,Nevada,32,033,779
Carson City,Nevada,32,510,1105
Belknap County,New Hampshire,33,001,182
Carroll County,New Hampshire,33,003,251
Cheshire County,New Hampshire,33,005,206
Coos County,New Hampshire,33,007,127
Grafton County,New Hampshire,33,009,299
Hillsborough County,New Hampshire,33,011,695
Merrimack County,New Hampshire,33,013,353
Rockingham County,New Hampshire,33,015,317
Strafford County,New Hampshire,33,017,281
Sullivan County,New Hampshire,33,019,124
Atlantic County,New Jersey,34,001,610
Bergen County,New Jersey,34,003,1071
Burlington County,New Jersey,34,005,415
Camden County,New Jersey,34,007,1836
Cape May County,New Jersey,34,009,561
Cumberland County,New Jersey,34,011,1606
Essex County,New Jersey,34,013,2317
Gloucester County,New Jersey,34,015,381
Hudson County,New Jersey,34,017,2245
Hunterdon County,New Jersey,34,019,93
Mercer County,New Jersey,34,021,1023
Middlesex County,New Jersey,34,023,1680
Monmouth County,New Jersey,34,025,1820
Morris County,New Jersey,34,027,1026
Ocean County,New Jersey,34,029,437
Passaic County,New Jersey,34,031,765
Salem County,New Jersey,34,033,197
Somerset County,New Jersey,34,035,412
Sussex County,New Jersey,34,037,328
Union County,New Jersey,34,039,791
Warren County,New Jersey,34,041,69
Bernalillo County,New Mexico,35,001,29555
Catron County,New Mexico,35,003,154
Chaves County,New Mexico,35,005,927
Colfax County,New Mexico,35,007,461
Curry County,New Mexico,35,009,910
De Baca County,New Mexico,35,011,0
Dona Ana County,New Mexico,35,013,2103
Eddy County,New Mexico,35,015,328
Grant County,New Mexico,35,017,595
Guadalupe County,New Mexico,35,019,166
Hidalgo County,New Mexico,35,023,26
Lea County,New Mexico,35,025,496
Lincoln County,New Mexico,35,027,131
Los Alamos County,New Mexico,35,028,39
Luna County,New Mexico,35,029,267
McKinley County,New Mexico,35,031,53336
Mora County,New Mexico,35,033,94
Otero County,New Mexico,35,035,4156
Quay County,New Mexico,35,037,277
Rio Arriba County,New Mexico,35,039,5745
Roosevelt County,New Mexico,35,041,148
Sandoval County,New Mexico,35,043,16536
San Juan County,New Mexico,35,045,47495
San Miguel County,New Mexico,35,047,647
Santa Fe County,New Mexico,35,049,4374
Sierra County,New Mexico,35,051,113
Socorro County,New Mexico,35,053,1958
Taos County,New Mexico,35,055,2322
Torrance County,New Mexico,35,057,413
Union County,New Mexico,35,059,99
Cibola County,New Mexico,35,006,11481
Valencia County,New Mexico,35,061,2857
Albany County,New York,36,001,716
Allegany County,New York,36,003,157
Bronx County,New York,36,005,6453
Broome County,New York,36,007,615
Cattaraugus County,New York,36,009,2292
Cayuga County,New York,36,011,283
Chautauqua County,New York,36,013,570
Chemung County,New York,36,015,252
Chenango County,New York,36,017,57
Clinton County,New York,36,019,209
Columbia County,New York,36,021,199
Cortland County,New York,36,023,154
Delaware County,New York,36,025,159
Dutchess County,New York,36,027,355
Erie County,New York,36,029,4979
Essex County,New York,36,031,82
Franklin County,New York,36,033,2698
Fulton County,New York,36,035,107
Genesee County,New York,36,037,526
Greene County,New York,36,039,100
Hamilton County,New York,36,041,0
Herkimer County,New York,36,043,148
Jefferson County,New York,36,045,518
Kings County,New York,36,047,7150
Lewis County,New York,36,049,81
Livingston County,New York,36,051,175
Madison County,New York,36,053,461
Monroe County,New York,36,055,1804
Montgomery County,New York,36,057,113
Nassau County,New York,36,059,1861
New York County,New York,36,061,5494
Niagara County,New York,36,063,1846
Oneida County,New York,36,065,495
Onondaga County,New York,36,067,3511
Ontario County,New York,36,069,161
Orange County,New York,36,071,1006
Orleans County,New York,36,073,333
Oswego County,New York,36,075,300
Otsego County,New York,36,077,71
Putnam County,New York,36,079,14
Queens County,New York,36,081,9118
Rensselaer County,New York,36,083,379
Richmond County,New York,36,085,904
Rockland County,New York,36,087,700
Saint Lawrence County,New York,36,089,516
Saratoga County,New York,36,091,358
Schenectady County,New York,36,093,737
Schoharie County,New York,36,095,122
Schuyler County,New York,36,097,42
Seneca County,New York,36,099,189
Steuben County,New York,36,101,277
Suffolk County,New York,36,103,3645
Sullivan County,New York,36,105,469
Tioga County,New York,36,107,69
Tompkins County,New York,36,109,288
Ulster County,New York,36,111,448
Warren County,New York,36,113,287
Washington County,New York,36,115,115
Wayne County,New York,36,117,296
Westchester County,New York,36,119,1231
Wyoming County,New York,36,121,103
Yates County,New York,36,123,78
Alamance County,North Carolina,37,001,396
Alexander County,North Carolina,37,003,83
Alleghany County,North Carolina,37,005,15
Anson County,North Carolina,37,007,186
Ashe County,North Carolina,37,009,52
Avery County,North Carolina,37,011,166
Beaufort County,North Carolina,37,013,119
Bertie County,North Carolina,37,015,137
Bladen County,North Carolina,37,017,773
Brunswick County,North Carolina,37,019,320
Buncombe County,North Carolina,37,021,890
Burke County,North Carolina,37,023,325
Cabarrus County,North Carolina,37,025,560
Caldwell County,North Carolina,37,027,159
Camden County,North Carolina,37,029,0
Carteret County,North Carolina,37,031,229
Caswell County,North Carolina,37,033,167
Catawba County,North Carolina,37,035,550
Chatham County,North Carolina,37,037,224
Cherokee County,North Carolina,37,039,438
Chowan County,North Carolina,37,041,167
Clay County,North Carolina,37,043,44
Cleveland County,North Carolina,37,045,244
Columbus County,North Carolina,37,047,1703
Craven County,North Carolina,37,049,420
Cumberland County,North Carolina,37,051,3233
Currituck County,North Carolina,37,053,20
Dare County,North Carolina,37,055,98
Davidson County,North Carolina,37,057,729
Davie County,North Carolina,37,059,54
Duplin County,North Carolina,37,061,51
Durham County,North Carolina,37,063,452
Edgecombe County,North Carolina,37,065,118
Forsyth County,North Carolina,37,067,878
Franklin County,North Carolina,37,069,175
Gaston County,North Carolina,37,071,973
Gates County,North Carolina,37,073,55
Graham County,North Carolina,37,075,597
Granville County,North Carolina,37,077,292
Greene County,North Carolina,37,079,197
Guilford County,North Carolina,37,081,2476
Halifax County,North Carolina,37,083,1772
Harnett County,North Carolina,37,085,793
Haywood County,North Carolina,37,087,345
Henderson County,North Carolina,37,089,487
Hertford County,North Carolina,37,091,385
Hoke County,North Carolina,37,093,3814
Hyde County,North Carolina,37,095,8
Iredell County,North Carolina,37,097,419
Jackson County,North Carolina,37,099,3560
Johnston County,North Carolina,37,101,413
Jones County,North Carolina,37,103,65
Lee County,North Carolina,37,105,307
Lenoir County,North Carolina,37,107,194
Lincoln County,North Carolina,37,109,338
McDowell County,North Carolina,37,111,134
Macon County,North Carolina,37,113,103
Madison County,North Carolina,37,115,103
Martin County,North Carolina,37,117,74
Mecklenburg County,North Carolina,37,119,3305
Mitchell County,North Carolina,37,121,28
Montgomery County,North Carolina,37,123,155
Moore County,North Carolina,37,125,575
Nash County,North Carolina,37,127,362
New Hanover County,North Carolina,37,129,823
Northampton County,North Carolina,37,131,45
Onslow County,North Carolina,37,133,1182
Orange County,North Carolina,37,135,539
Pamlico County,North Carolina,37,137,18
Pasquotank County,North Carolina,37,139,199
Pender County,North Carolina,37,141,258
Perquimans County,North Carolina,37,143,0
Person County,North Carolina,37,145,242
Pitt County,North Carolina,37,147,345
Polk County,North Carolina,37,149,62
Randolph County,North Carolina,37,151,650
Richmond County,North Carolina,37,153,1099
Robeson County,North Carolina,37,155,49379
Rockingham County,North Carolina,37,157,202
Rowan County,North Carolina,37,159,420
Rutherford County,North Carolina,37,161,154
Sampson County,North Carolina,37,163,984
Scotland County,North Carolina,37,165,3443
Stanly County,North Carolina,37,167,75
Stokes County,North Carolina,37,169,144
Surry County,North Carolina,37,171,240
Swain County,North Carolina,37,173,3505
Transylvania County,North Carolina,37,175,52
Tyrrell County,North Carolina,37,177,17
Union County,North Carolina,37,179,791
Vance County,North Carolina,37,181,183
Wake County,North Carolina,37,183,2671
Warren County,North Carolina,37,185,860
Washington County,North Carolina,37,187,76
Watauga County,North Carolina,37,189,112
Wayne County,North Carolina,37,191,223
Wilkes County,North Carolina,37,193,235
Wilson County,North Carolina,37,195,143
Yadkin County,North Carolina,37,197,86
Yancey County,North Carolina,37,199,65
Adams County,North Dakota,38,001,42
Barnes County,North Dakota,38,003,85
Benson County,North Dakota,38,005,3526
Bottineau County,North Dakota,38,009,165
Bowman County,North Dakota,38,011,7
Burke County,North Dakota,38,013,0
Burleigh County,North Dakota,38,015,2756
Cass County,North Dakota,38,017,1854
Cavalier County,North Dakota,38,019,39
Dickey County,North Dakota,38,021,21
Divide County,North Dakota,38,023,11
Dunn County,North Dakota,38,025,326
Eddy County,North Dakota,38,027,56
Emmons County,North Dakota,38,029,0
Foster County,North Dakota,38,031,0
Golden Valley County,North Dakota,38,033,21
Grand Forks County,North Dakota,38,035,1898
Grant County,North Dakota,38,037,63
Griggs County,North Dakota,38,039,12
Hettinger County,North Dakota,38,041,0
Kidder County,North Dakota,38,043,9
LaMoure County,North Dakota,38,045,15
Logan County,North Dakota,38,047,0
McHenry County,North Dakota,38,049,19
McIntosh County,North Dakota,38,051,8
McKenzie County,North Dakota,38,053,1284
McLean County,North Dakota,38,055,623
Mercer County,North Dakota,38,057,250
Morton County,North Dakota,38,059,948
Mountrail County,North Dakota,38,061,2052
Nelson County,North Dakota,38,063,11
Oliver County,North Dakota,38,065,16
Pembina County,North Dakota,38,067,143
Pierce County,North Dakota,38,069,246
Ramsey County,North Dakota,38,071,873
Ransom County,North Dakota,38,073,19
Renville County,North Dakota,38,075,55
Richland County,North Dakota,38,077,268
Rolette County,North Dakota,38,079,10381
Sargent County,North Dakota,38,081,21
Sheridan County,North Dakota,38,083,22
Sioux County,North Dakota,38,085,3446
Stark County,North Dakota,38,089,181
Steele County,North Dakota,38,091,0
Stutsman County,North Dakota,38,093,344
Towner County,North Dakota,38,095,30
Traill County,North Dakota,38,097,84
Walsh County,North Dakota,38,099,218
Ward County,North Dakota,38,101,1393
Wells County,North Dakota,38,103,59
Williams County,North Dakota,38,105,869
Adams County,Ohio,39,001,76
Allen County,Ohio,39,003,220
Ashland County,Ohio,39,005,107
Ashtabula County,Ohio,39,007,193
Athens County,Ohio,39,009,58
Auglaize County,Ohio,39,011,96
Belmont County,Ohio,39,013,46
Brown County,Ohio,39,015,77
Butler County,Ohio,39,017,763
Carroll County,Ohio,39,019,21
Champaign County,Ohio,39,021,56
Clark County,Ohio,39,023,266
Clermont County,Ohio,39,025,414
Clinton County,Ohio,39,027,109
Columbiana County,Ohio,39,029,91
Coshocton County,Ohio,39,031,78
Crawford County,Ohio,39,033,32
Cuyahoga County,Ohio,39,035,2730
Darke County,Ohio,39,037,40
Defiance County,Ohio,39,039,282
Delaware County,Ohio,39,041,157
Erie County,Ohio,39,043,261
Fairfield County,Ohio,39,045,179
Fayette County,Ohio,39,047,101
Franklin County,Ohio,39,049,2221
Fulton County,Ohio,39,051,65
Gallia County,Ohio,39,053,0
Geauga County,Ohio,39,055,75
Greene County,Ohio,39,057,495
Guernsey County,Ohio,39,059,90
Hamilton County,Ohio,39,061,1217
Hancock County,Ohio,39,063,173
Hardin County,Ohio,39,065,119
Harrison County,Ohio,39,067,2
Henry County,Ohio,39,069,32
Highland County,Ohio,39,071,133
Hocking County,Ohio,39,073,37
Holmes County,Ohio,39,075,16
Huron County,Ohio,39,077,296
Jackson County,Ohio,39,079,33
Jefferson County,Ohio,39,081,208
Knox County,Ohio,39,083,49
Lake County,Ohio,39,085,356
Lawrence County,Ohio,39,087,150
Licking County,Ohio,39,089,210
Logan County,Ohio,39,091,191
Lorain County,Ohio,39,093,1019
Lucas County,Ohio,39,095,1369
Madison County,Ohio,39,097,105
Mahoning County,Ohio,39,099,390
Marion County,Ohio,39,101,268
Medina County,Ohio,39,103,180
Meigs County,Ohio,39,105,100
Mercer County,Ohio,39,107,51
Miami County,Ohio,39,109,159
Monroe County,Ohio,39,111,0
Montgomery County,Ohio,39,113,611
Morgan County,Ohio,39,115,0
Morrow County,Ohio,39,117,141
Muskingum County,Ohio,39,119,154
Noble County,Ohio,39,121,19
Ottawa County,Ohio,39,123,39
Paulding County,Ohio,39,125,121
Perry County,Ohio,39,127,76
Pickaway County,Ohio,39,129,93
Pike County,Ohio,39,131,221
Portage County,Ohio,39,133,212
Preble County,Ohio,39,135,79
Putnam County,Ohio,39,137,38
Richland County,Ohio,39,139,423
Ross County,Ohio,39,141,224
Sandusky County,Ohio,39,143,178
Scioto County,Ohio,39,145,222
Seneca County,Ohio,39,147,154
Shelby County,Ohio,39,149,12
Stark County,Ohio,39,151,972
Summit County,Ohio,39,153,865
Trumbull County,Ohio,39,155,366
Tuscarawas County,Ohio,39,157,287
Union County,Ohio,39,159,175
Van Wert County,Ohio,39,161,36
Vinton County,Ohio,39,163,51
Warren County,Ohio,39,165,207
Washington County,Ohio,39,167,27
Wayne County,Ohio,39,169,217
Williams County,Ohio,39,171,143
Wood County,Ohio,39,173,160
Wyandot County,Ohio,39,175,0
Adair County,Oklahoma,40,001,8501
Alfalfa County,Oklahoma,40,003,141
Atoka County,Oklahoma,40,005,1071
Beaver County,Oklahoma,40,007,88
Beckham County,Oklahoma,40,009,695
Blaine County,Oklahoma,40,011,1141
Bryan County,Oklahoma,40,013,2061
Caddo County,Oklahoma,40,015,6842
Canadian County,Oklahoma,40,017,4398
Carter County,Oklahoma,40,019,4555
Cherokee County,Oklahoma,40,021,13247
Choctaw County,Oklahoma,40,023,1402
Cimarron County,Oklahoma,40,025,3
Cleveland County,Oklahoma,40,027,9792
Coal County,Oklahoma,40,029,454
Comanche County,Oklahoma,40,031,6681
Cotton County,Oklahoma,40,033,500
Craig County,Oklahoma,40,035,2043
Creek County,Oklahoma,40,037,4454
Custer County,Oklahoma,40,039,1469
Delaware County,Oklahoma,40,041,9222
Dewey County,Oklahoma,40,043,212
Ellis County,Oklahoma,40,045,55
Garfield County,Oklahoma,40,047,1355
Garvin County,Oklahoma,40,049,2349
Grady County,Oklahoma,40,051,2766
Grant County,Oklahoma,40,053,104
Greer County,Oklahoma,40,055,434
Harmon County,Oklahoma,40,057,84
Harper County,Oklahoma,40,059,27
Haskell County,Oklahoma,40,061,1357
Hughes County,Oklahoma,40,063,1903
Jackson County,Oklahoma,40,065,325
Jefferson County,Oklahoma,40,067,425
Johnston County,Oklahoma,40,069,578
Kay County,Oklahoma,40,071,4206
Kingfisher County,Oklahoma,40,073,542
Kiowa County,Oklahoma,40,075,651
Latimer County,Oklahoma,40,077,2110
Le Flore County,Oklahoma,40,079,3356
Lincoln County,Oklahoma,40,081,2035
Logan County,Oklahoma,40,083,1307
Love County,Oklahoma,40,085,643
McClain County,Oklahoma,40,087,1840
McCurtain County,Oklahoma,40,089,5988
McIntosh County,Oklahoma,40,091,3489
Major County,Oklahoma,40,093,248
Marshall County,Oklahoma,40,095,718
Mayes County,Oklahoma,40,097,3876
Murray County,Oklahoma,40,099,1063
Muskogee County,Oklahoma,40,101,10163
Noble County,Oklahoma,40,103,779
Nowata County,Oklahoma,40,105,1475
Okfuskee County,Oklahoma,40,107,1793
Oklahoma County,Oklahoma,40,109,21010
Okmulgee County,Oklahoma,40,111,4800
Osage County,Oklahoma,40,113,6172
Ottawa County,Oklahoma,40,115,5843
Pawnee County,Oklahoma,40,117,1637
Payne County,Oklahoma,40,119,3019
Pittsburg County,Oklahoma,40,121,5172
Pontotoc County,Oklahoma,40,123,3799
Pottawatomie County,Oklahoma,40,125,7979
Pushmataha County,Oklahoma,40,127,1142
Roger Mills County,Oklahoma,40,129,176
Rogers County,Oklahoma,40,131,10799
Seminole County,Oklahoma,40,133,3989
Sequoyah County,Oklahoma,40,135,4863
Stephens County,Oklahoma,40,137,2166
Texas County,Oklahoma,40,139,348
Tillman County,Oklahoma,40,141,192
Tulsa County,Oklahoma,40,143,28806
Wagoner County,Oklahoma,40,145,6316
Washington County,Oklahoma,40,147,3538
Washita County,Oklahoma,40,149,429
Woods County,Oklahoma,40,151,188
Woodward County,Oklahoma,40,153,410
Baker County,Oregon,41,001,184
Benton County,Oregon,41,003,739
Clackamas County,Oregon,41,005,2147
Clatsop County,Oregon,41,007,124
Columbia County,Oregon,41,009,719
Coos County,Oregon,41,011,1593
Crook County,Oregon,41,013,351
Curry County,Oregon,41,015,478
Deschutes County,Oregon,41,017,1721
Douglas County,Oregon,41,019,1752
Gilliam County,Oregon,41,021,7
Grant County,Oregon,41,023,88
Harney County,Oregon,41,025,201
Hood River County,Oregon,41,027,546
Jackson County,Oregon,41,029,1813
Jefferson County,Oregon,41,031,3466
Josephine County,Oregon,41,033,1098
Klamath County,Oregon,41,035,2536
Lake County,Oregon,41,037,190
Lane County,Oregon,41,039,4485
Lincoln County,Oregon,41,041,1624
Linn County,Oregon,41,043,1999
Malheur County,Oregon,41,045,259
Marion County,Oregon,41,047,7890
Morrow County,Oregon,41,049,259
Multnomah County,Oregon,41,051,9658
Polk County,Oregon,41,053,1613
Sherman County,Oregon,41,055,15
Tillamook County,Oregon,41,057,202
Umatilla County,Oregon,41,059,1924
Union County,Oregon,41,061,146
Wallowa County,Oregon,41,063,30
Wasco County,Oregon,41,065,1289
Washington County,Oregon,41,067,8018
Wheeler County,Oregon,41,069,12
Yamhill County,Oregon,41,071,1436
Adams County,Pennsylvania,42,001,106
Allegheny County,Pennsylvania,42,003,1436
Armstrong County,Pennsylvania,42,005,36
Beaver County,Pennsylvania,42,007,208
Bedford County,Pennsylvania,42,009,39
Berks County,Pennsylvania,42,011,560
Blair County,Pennsylvania,42,013,79
Bradford County,Pennsylvania,42,015,103
Bucks County,Pennsylvania,42,017,853
Butler County,Pennsylvania,42,019,187
Cambria County,Pennsylvania,42,021,122
Cameron County,Pennsylvania,42,023,7
Carbon County,Pennsylvania,42,025,94
Centre County,Pennsylvania,42,027,351
Chester County,Pennsylvania,42,029,475
Clarion County,Pennsylvania,42,031,22
Clearfield County,Pennsylvania,42,033,42
Clinton County,Pennsylvania,42,035,57
Columbia County,Pennsylvania,42,037,121
Crawford County,Pennsylvania,42,039,196
Cumberland County,Pennsylvania,42,041,288
Dauphin County,Pennsylvania,42,043,299
Delaware County,Pennsylvania,42,045,377
Elk County,Pennsylvania,42,047,53
Erie County,Pennsylvania,42,049,376
Fayette County,Pennsylvania,42,051,247
Forest County,Pennsylvania,42,053,18
Franklin County,Pennsylvania,42,055,153
Fulton County,Pennsylvania,42,057,33
Greene County,Pennsylvania,42,059,139
Huntingdon County,Pennsylvania,42,061,34
Indiana County,Pennsylvania,42,063,181
Jefferson County,Pennsylvania,42,065,85
Juniata County,Pennsylvania,42,067,46
Lackawanna County,Pennsylvania,42,069,230
Lancaster County,Pennsylvania,42,071,890
Lawrence County,Pennsylvania,42,073,65
Lebanon County,Pennsylvania,42,075,142
Lehigh County,Pennsylvania,42,077,790
Luzerne County,Pennsylvania,42,079,344
Lycoming County,Pennsylvania,42,081,222
McKean County,Pennsylvania,42,083,85
Mercer County,Pennsylvania,42,085,180
Mifflin County,Pennsylvania,42,087,59
Monroe County,Pennsylvania,42,089,288
Montgomery County,Pennsylvania,42,091,492
Montour County,Pennsylvania,42,093,15
Northampton County,Pennsylvania,42,095,448
Northumberland County,Pennsylvania,42,097,150
Perry County,Pennsylvania,42,099,89
Philadelphia County,Pennsylvania,42,101,3952
Pike County,Pennsylvania,42,103,63
Potter County,Pennsylvania,42,105,49
Schuylkill County,Pennsylvania,42,107,114
Snyder County,Pennsylvania,42,109,68
Somerset County,Pennsylvania,42,111,60
Sullivan County,Pennsylvania,42,113,131
Susquehanna County,Pennsylvania,42,115,63
Tioga County,Pennsylvania,42,117,51
Union County,Pennsylvania,42,119,98
Venango County,Pennsylvania,42,121,53
Warren County,Pennsylvania,42,123,124
Washington County,Pennsylvania,42,125,194
Wayne County,Pennsylvania,42,127,131
Westmoreland County,Pennsylvania,42,129,311
Wyoming County,Pennsylvania,42,131,29
York County,Pennsylvania,42,133,802
Bristol County,Rhode Island,44,001,73
Kent County,Rhode Island,44,003,228
Newport County,Rhode Island,44,005,212
Providence County,Rhode Island,44,007,2871
Washington County,Rhode Island,44,009,1137
Abbeville County,South Carolina,45,001,2
Aiken County,South Carolina,45,003,369
Allendale County,South Carolina,45,005,21
Anderson County,South Carolina,45,007,215
Bamberg County,South Carolina,45,009,0
Barnwell County,South Carolina,45,011,43
Beaufort County,South Carolina,45,013,335
Berkeley County,South Carolina,45,015,717
Calhoun County,South Carolina,45,017,0
Charleston County,South Carolina,45,019,911
Cherokee County,South Carolina,45,021,200
Chester County,South Carolina,45,023,203
Chesterfield County,South Carolina,45,025,53
Clarendon County,South Carolina,45,027,47
Colleton County,South Carolina,45,029,323
Darlington County,South Carolina,45,031,97
Dillon County,South Carolina,45,033,748
Dorchester County,South Carolina,45,035,824
Edgefield County,South Carolina,45,037,85
Fairfield County,South Carolina,45,039,22
Florence County,South Carolina,45,041,166
Georgetown County,South Carolina,45,043,37
Greenville County,South Carolina,45,045,876
Greenwood County,South Carolina,45,047,72
Hampton County,South Carolina,45,049,42
Horry County,South Carolina,45,051,1294
Jasper County,South Carolina,45,053,9
Kershaw County,South Carolina,45,055,263
Lancaster County,South Carolina,45,057,255
Laurens County,South Carolina,45,059,108
Lee County,South Carolina,45,061,33
Lexington County,South Carolina,45,063,720
McCormick County,South Carolina,45,065,27
Marion County,South Carolina,45,067,43
Marlboro County,South Carolina,45,069,914
Newberry County,South Carolina,45,071,80
Oconee County,South Carolina,45,073,129
Orangeburg County,South Carolina,45,075,536
Pickens County,South Carolina,45,077,299
Richland County,South Carolina,45,079,667
Saluda County,South Carolina,45,081,127
Spartanburg County,South Carolina,45,083,501
Sumter County,South Carolina,45,085,295
Union County,South Carolina,45,087,61
Williamsburg County,South Carolina,45,089,50
York County,South Carolina,45,091,1276
Aurora County,South Dakota,46,003,23
Beadle County,South Dakota,46,005,83
Bennett County,South Dakota,46,007,2147
Bon Homme County,South Dakota,46,009,477
Brookings County,South Dakota,46,011,183
Brown County,South Dakota,46,013,1140
Brule County,South Dakota,46,015,541
Buffalo County,South Dakota,46,017,1717
Butte County,South Dakota,46,019,172
Campbell County,South Dakota,46,021,37
Charles Mix County,South Dakota,46,023,2785
Clark County,South Dakota,46,025,19
Clay County,South Dakota,46,027,467
Codington County,South Dakota,46,029,598
Corson County,South Dakota,46,031,2611
Custer County,South Dakota,46,033,284
Davison County,South Dakota,46,035,469
Day County,South Dakota,46,037,487
Deuel County,South Dakota,46,039,11
Dewey County,South Dakota,46,041,3984
Douglas County,South Dakota,46,043,61
Edmunds County,South Dakota,46,045,0
Fall River County,South Dakota,46,047,228
Faulk County,South Dakota,46,049,17
Grant County,South Dakota,46,051,32
Gregory County,South Dakota,46,053,260
Haakon County,South Dakota,46,055,49
Hamlin County,South Dakota,46,057,18
