County,State,State_FIPS,County_FIPS,native_american_population
Jefferson County,Mississippi,28,063,0.0
Jefferson Davis County,Mississippi,28,065,0.0
Jones County,Mississippi,28,067,164.0
Kemper County,Mississippi,28,069,386.0
Lafayette County,Mississippi,28,071,51.0
Lamar County,Mississippi,28,073,101.0
Lauderdale County,Mississippi,28,075,160.0
Lawrence County,Mississippi,28,077,15.0
Leake County,Mississippi,28,079,1338.0
Lee County,Mississippi,28,081,157.0
Leflore County,Mississippi,28,083,0.0
Lincoln County,Mississippi,28,085,4.0
Lowndes County,Mississippi,28,087,131.0
Madison County,Mississippi,28,089,137.0
Marion County,Mississippi,28,091,55.0
Marshall County,Mississippi,28,093,61.0
Monroe County,Mississippi,28,095,1.0
Montgomery County,Mississippi,28,097,0.0
Neshoba County,Mississippi,28,099,4633.0
Newton County,Mississippi,28,101,1069.0
Noxubee County,Mississippi,28,103,14.0
Oktibbeha County,Mississippi,28,105,92.0
Panola County,Mississippi,28,107,9.0
Pearl River County,Mississippi,28,109,110.0
Perry County,Mississippi,28,111,0.0
Pike County,Mississippi,28,113,156.0
Pontotoc County,Mississippi,28,115,24.0
Prentiss County,Mississippi,28,117,0.0
Quitman County,Mississippi,28,119,0.0
Rankin County,Mississippi,28,121,200.0
Scott County,Mississippi,28,123,230.0
Sharkey County,Mississippi,28,125,0.0
Simpson County,Mississippi,28,127,101.0
Smith County,Mississippi,28,129,0.0
Stone County,Mississippi,28,131,308.0
Sunflower County,Mississippi,28,133,50.0
Tallahatchie County,Mississippi,28,135,66.0
Tate County,Mississippi,28,137,0.0
Tippah County,Mississippi,28,139,49.0
Tishomingo County,Mississippi,28,141,78.0
Tunica County,Mississippi,28,143,0.0
Union County,Mississippi,28,145,51.0
Walthall County,Mississippi,28,147,0.0
Warren County,Mississippi,28,149,28.0
Washington County,Mississippi,28,151,61.0
Wayne County,Mississippi,28,153,46.0
Webster County,Mississippi,28,155,4.0
Wilkinson County,Mississippi,28,157,0.0
Winston County,Mississippi,28,159,70.0
Yalobusha County,Mississippi,28,161,71.0
Yazoo County,Mississippi,28,163,54.0
Adair County,Missouri,29,001,84.0
Andrew County,Missouri,29,003,106.0
Atchison County,Missouri,29,005,11.0
Audrain County,Missouri,29,007,37.0
Barry County,Missouri,29,009,168.0
Barton County,Missouri,29,011,151.0
Bates County,Missouri,29,013,107.0
Benton County,Missouri,29,015,94.0
Bollinger County,Missouri,29,017,12.0
Boone County,Missouri,29,019,369.0
Buchanan County,Missouri,29,021,292.0
Butler County,Missouri,29,023,223.0
Caldwell County,Missouri,29,025,17.0
Callaway County,Missouri,29,027,144.0
Camden County,Missouri,29,029,254.0
Cape Girardeau County,Missouri,29,031,237.0
Carroll County,Missouri,29,033,2.0
Carter County,Missouri,29,035,72.0
Cass County,Missouri,29,037,499.0
Cedar County,Missouri,29,039,7.0
Chariton County,Missouri,29,041,13.0
Christian County,Missouri,29,043,475.0
Clark County,Missouri,29,045,29.0
Clay County,Missouri,29,047,973.0
Clinton County,Missouri,29,049,131.0
Cole County,Missouri,29,051,330.0
Cooper County,Missouri,29,053,36.0
Crawford County,Missouri,29,055,136.0
Dade County,Missouri,29,057,40.0
Dallas County,Missouri,29,059,61.0
Daviess County,Missouri,29,061,29.0
DeKalb County,Missouri,29,063,78.0
Dent County,Missouri,29,065,104.0
Douglas County,Missouri,29,067,41.0
Dunklin County,Missouri,29,069,141.0
Franklin County,Missouri,29,071,175.0
Gasconade County,Missouri,29,073,58.0
Gentry County,Missouri,29,075,14.0
Greene County,Missouri,29,077,1327.0
Grundy County,Missouri,29,079,118.0
Harrison County,Missouri,29,081,3.0
Henry County,Missouri,29,083,199.0
Hickory County,Missouri,29,085,82.0
Holt County,Missouri,29,087,30.0
Howard County,Missouri,29,089,65.0
Howell County,Missouri,29,091,217.0
Iron County,Missouri,29,093,65.0
Jackson County,Missouri,29,095,3282.0
Jasper County,Missouri,29,097,1506.0
Jefferson County,Missouri,29,099,584.0
Johnson County,Missouri,29,101,378.0
Knox County,Missouri,29,103,0.0
Laclede County,Missouri,29,105,176.0
Lafayette County,Missouri,29,107,145.0
Lawrence County,Missouri,29,109,205.0
Lewis County,Missouri,29,111,42.0
Lincoln County,Missouri,29,113,151.0
Linn County,Missouri,29,115,15.0
Livingston County,Missouri,29,117,100.0
McDonald County,Missouri,29,119,558.0
Macon County,Missouri,29,121,70.0
Madison County,Missouri,29,123,32.0
Maries County,Missouri,29,125,133.0
Marion County,Missouri,29,127,138.0
Mercer County,Missouri,29,129,3.0
Miller County,Missouri,29,131,251.0
Mississippi County,Missouri,29,133,42.0
Moniteau County,Missouri,29,135,52.0
Monroe County,Missouri,29,137,66.0
Montgomery County,Missouri,29,139,5.0
Morgan County,Missouri,29,141,5.0
New Madrid County,Missouri,29,143,18.0
Newton County,Missouri,29,145,1561.0
Nodaway County,Missouri,29,147,74.0
Oregon County,Missouri,29,149,140.0
Osage County,Missouri,29,151,37.0
Ozark County,Missouri,29,153,13.0
Pemiscot County,Missouri,29,155,95.0
Perry County,Missouri,29,157,52.0
Pettis County,Missouri,29,159,82.0
Phelps County,Missouri,29,161,289.0
Pike County,Missouri,29,163,59.0
Platte County,Missouri,29,165,307.0
Polk County,Missouri,29,167,208.0
Pulaski County,Missouri,29,169,527.0
Putnam County,Missouri,29,171,9.0
Ralls County,Missouri,29,173,90.0
Randolph County,Missouri,29,175,116.0
Ray County,Missouri,29,177,92.0
Reynolds County,Missouri,29,179,53.0
Ripley County,Missouri,29,181,22.0
Saint Charles County,Missouri,29,183,727.0
Saint Clair County,Missouri,29,185,32.0
Sainte Genevieve County,Missouri,29,186,14.0
Saint Francois County,Missouri,29,187,189.0
Saint Louis County,Missouri,29,189,1462.0
Saline County,Missouri,29,195,45.0
Schuyler County,Missouri,29,197,3.0
Scotland County,Missouri,29,199,0.0
Scott County,Missouri,29,201,142.0
Shannon County,Missouri,29,203,200.0
Shelby County,Missouri,29,205,1.0
Stoddard County,Missouri,29,207,46.0
Stone County,Missouri,29,209,142.0
Sullivan County,Missouri,29,211,35.0
Taney County,Missouri,29,213,309.0
Texas County,Missouri,29,215,616.0
Vernon County,Missouri,29,217,131.0
Warren County,Missouri,29,219,66.0
Washington County,Missouri,29,221,162.0
Wayne County,Missouri,29,223,45.0
Webster County,Missouri,29,225,179.0
Worth County,Missouri,29,227,0.0
Wright County,Missouri,29,229,29.0
Saint Louis City,Missouri,29,510,737.0
Beaverhead County,Montana,30,001,106.0
Big Horn County,Montana,30,003,8303.0
Blaine County,Montana,30,005,3246.0
Broadwater County,Montana,30,007,78.0
Carbon County,Montana,30,009,135.0
Carter County,Montana,30,011,3.0
Cascade County,Montana,30,013,3759.0
Chouteau County,Montana,30,015,1162.0
Custer County,Montana,30,017,291.0
Daniels County,Montana,30,019,13.0
Dawson County,Montana,30,021,254.0
Deer Lodge County,Montana,30,023,139.0
Fallon County,Montana,30,025,10.0
Fergus County,Montana,30,027,177.0
Flathead County,Montana,30,029,1446.0
Gallatin County,Montana,30,031,972.0
Garfield County,Montana,30,033,22.0
Glacier County,Montana,30,035,8705.0
Granite County,Montana,30,039,5.0
Hill County,Montana,30,041,3812.0
Jefferson County,Montana,30,043,138.0
Judith Basin County,Montana,30,045,21.0
Lake County,Montana,30,047,7042.0
Lewis and Clark County,Montana,30,049,1683.0
Liberty County,Montana,30,051,26.0
Lincoln County,Montana,30,053,255.0
McCone County,Montana,30,055,56.0
Madison County,Montana,30,057,38.0
Meagher County,Montana,30,059,10.0
Mineral County,Montana,30,061,22.0
Missoula County,Montana,30,063,2868.0
Musselshell County,Montana,30,065,37.0
Phillips County,Montana,30,071,395.0
Pondera County,Montana,30,073,911.0
Powder River County,Montana,30,075,26.0
Powell County,Montana,30,077,272.0
Prairie County,Montana,30,079,15.0
Ravalli County,Montana,30,081,341.0
Richland County,Montana,30,083,255.0
Roosevelt County,Montana,30,085,6177.0
Rosebud County,Montana,30,087,3205.0
Sanders County,Montana,30,089,509.0
Sheridan County,Montana,30,091,66.0
Silver Bow County,Montana,30,093,584.0
Stillwater County,Montana,30,095,38.0
Sweet Grass County,Montana,30,097,0.0
Teton County,Montana,30,099,112.0
Toole County,Montana,30,101,272.0
Valley County,Montana,30,105,804.0
Wheatland County,Montana,30,107,29.0
Wibaux County,Montana,30,109,0.0
Yellowstone County,Montana,30,111,6696.0
Park County,Montana,30,067,143.0
Adams County,Nebraska,31,001,46.0
Antelope County,Nebraska,31,003,26.0
Boone County,Nebraska,31,011,0.0
Box Butte County,Nebraska,31,013,485.0
Boyd County,Nebraska,31,015,15.0
Brown County,Nebraska,31,017,9.0
Buffalo County,Nebraska,31,019,123.0
Burt County,Nebraska,31,021,96.0
Butler County,Nebraska,31,023,32.0
Cass County,Nebraska,31,025,44.0
Cedar County,Nebraska,31,027,28.0
Chase County,Nebraska,31,029,0.0
Cherry County,Nebraska,31,031,110.0
Cheyenne County,Nebraska,31,033,37.0
Clay County,Nebraska,31,035,7.0
Colfax County,Nebraska,31,037,85.0
Cuming County,Nebraska,31,039,19.0
Custer County,Nebraska,31,041,14.0
Dakota County,Nebraska,31,043,522.0
Dawes County,Nebraska,31,045,270.0
Dawson County,Nebraska,31,047,203.0
Deuel County,Nebraska,31,049,9.0
Dixon County,Nebraska,31,051,5.0
Dodge County,Nebraska,31,053,181.0
Douglas County,Nebraska,31,055,3412.0
Dundy County,Nebraska,31,057,1.0
Fillmore County,Nebraska,31,059,8.0
Franklin County,Nebraska,31,061,2.0
Frontier County,Nebraska,31,063,13.0
Furnas County,Nebraska,31,065,47.0
Gage County,Nebraska,31,067,42.0
Garden County,Nebraska,31,069,0.0
Garfield County,Nebraska,31,071,0.0
Gosper County,Nebraska,31,073,13.0
Greeley County,Nebraska,31,077,1.0
Hall County,Nebraska,31,079,346.0
Hamilton County,Nebraska,31,081,81.0
Harlan County,Nebraska,31,083,12.0
Hitchcock County,Nebraska,31,087,8.0
Holt County,Nebraska,31,089,86.0
Howard County,Nebraska,31,093,8.0
Jefferson County,Nebraska,31,095,44.0
Johnson County,Nebraska,31,097,49.0
Kearney County,Nebraska,31,099,13.0
Keith County,Nebraska,31,101,43.0
Kimball County,Nebraska,31,105,9.0
Knox County,Nebraska,31,107,830.0
Lancaster County,Nebraska,31,109,1870.0
Lincoln County,Nebraska,31,111,113.0
Madison County,Nebraska,31,119,553.0
Merrick County,Nebraska,31,121,15.0
Morrill County,Nebraska,31,123,15.0
Nance County,Nebraska,31,125,8.0
Nemaha County,Nebraska,31,127,42.0
Nuckolls County,Nebraska,31,129,5.0
Otoe County,Nebraska,31,131,70.0
Pawnee County,Nebraska,31,133,2.0
Perkins County,Nebraska,31,135,0.0
Phelps County,Nebraska,31,137,15.0
Pierce County,Nebraska,31,139,10.0
Platte County,Nebraska,31,141,31.0
Polk County,Nebraska,31,143,22.0
Red Willow County,Nebraska,31,145,43.0
Richardson County,Nebraska,31,147,245.0
Rock County,Nebraska,31,149,0.0
Saline County,Nebraska,31,151,9.0
Sarpy County,Nebraska,31,153,829.0
Saunders County,Nebraska,31,155,64.0
Scotts Bluff County,Nebraska,31,157,381.0
Seward County,Nebraska,31,159,22.0
Sheridan County,Nebraska,31,161,487.0
Sherman County,Nebraska,31,163,8.0
Sioux County,Nebraska,31,165,0.0
Stanton County,Nebraska,31,167,4.0
Thayer County,Nebraska,31,169,11.0
Thurston County,Nebraska,31,173,3878.0
Valley County,Nebraska,31,175,16.0
Washington County,Nebraska,31,177,36.0
Wayne County,Nebraska,31,179,21.0
Webster County,Nebraska,31,181,0.0
York County,Nebraska,31,185,43.0
Churchill County,Nevada,32,001,1161.0
Clark County,Nevada,32,003,12821.0
Douglas County,Nevada,32,005,1151.0
Elko County,Nevada,32,007,2778.0
Eureka County,Nevada,32,011,25.0
Humboldt County,Nevada,32,013,828.0
Lander County,Nevada,32,015,316.0
Lincoln County,Nevada,32,017,201.0
Lyon County,Nevada,32,019,1403.0
Mineral County,Nevada,32,021,923.0
Nye County,Nevada,32,023,776.0
Pershing County,Nevada,32,027,252.0
Storey County,Nevada,32,029,66.0
Washoe County,Nevada,32,031,6755.0
White Pine County,Nevada,32,033,560.0
Carson City,Nevada,32,510,1335.0
Belknap County,New Hampshire,33,001,128.0
Carroll County,New Hampshire,33,003,51.0
Cheshire County,New Hampshire,33,005,147.0
Coos County,New Hampshire,33,007,210.0
Grafton County,New Hampshire,33,009,439.0
Hillsborough County,New Hampshire,33,011,426.0
Merrimack County,New Hampshire,33,013,125.0
Rockingham County,New Hampshire,33,015,363.0
Strafford County,New Hampshire,33,017,151.0
Sullivan County,New Hampshire,33,019,198.0
Atlantic County,New Jersey,34,001,705.0
Bergen County,New Jersey,34,003,1762.0
Burlington County,New Jersey,34,005,452.0
Camden County,New Jersey,34,007,1129.0
Cape May County,New Jersey,34,009,88.0
Cumberland County,New Jersey,34,011,1218.0
Essex County,New Jersey,34,013,1967.0
Gloucester County,New Jersey,34,015,401.0
Hudson County,New Jersey,34,017,2219.0
Hunterdon County,New Jersey,34,019,80.0
Mercer County,New Jersey,34,021,405.0
Middlesex County,New Jersey,34,023,1443.0
Monmouth County,New Jersey,34,025,1030.0
Morris County,New Jersey,34,027,555.0
Ocean County,New Jersey,34,029,670.0
Passaic County,New Jersey,34,031,2381.0
Salem County,New Jersey,34,033,111.0
Somerset County,New Jersey,34,035,440.0
Sussex County,New Jersey,34,037,80.0
Union County,New Jersey,34,039,989.0
Warren County,New Jersey,34,041,210.0
Bernalillo County,New Mexico,35,001,30359.0
Catron County,New Mexico,35,003,19.0
Chaves County,New Mexico,35,005,811.0
Colfax County,New Mexico,35,007,170.0
Curry County,New Mexico,35,009,596.0
De Baca County,New Mexico,35,011,0.0
Dona Ana County,New Mexico,35,013,2362.0
Eddy County,New Mexico,35,015,859.0
Grant County,New Mexico,35,017,397.0
Guadalupe County,New Mexico,35,019,127.0
Hidalgo County,New Mexico,35,023,18.0
Lea County,New Mexico,35,025,610.0
Lincoln County,New Mexico,35,027,553.0
Los Alamos County,New Mexico,35,028,190.0
Luna County,New Mexico,35,029,379.0
McKinley County,New Mexico,35,031,54674.0
Mora County,New Mexico,35,033,6.0
Otero County,New Mexico,35,035,4551.0
Quay County,New Mexico,35,037,57.0
Rio Arriba County,New Mexico,35,039,6115.0
Roosevelt County,New Mexico,35,041,250.0
Sandoval County,New Mexico,35,043,16807.0
San Juan County,New Mexico,35,045,46829.0
San Miguel County,New Mexico,35,047,354.0
Santa Fe County,New Mexico,35,049,4677.0
Sierra County,New Mexico,35,051,178.0
Socorro County,New Mexico,35,053,1803.0
Taos County,New Mexico,35,055,1999.0
Torrance County,New Mexico,35,057,335.0
Union County,New Mexico,35,059,104.0
Cibola County,New Mexico,35,006,11149.0
Valencia County,New Mexico,35,061,3189.0
Albany County,New York,36,001,411.0
Allegany County,New York,36,003,159.0
Bronx County,New York,36,005,7980.0
Broome County,New York,36,007,496.0
Cattaraugus County,New York,36,009,2219.0
Cayuga County,New York,36,011,302.0
Chautauqua County,New York,36,013,654.0
Chemung County,New York,36,015,395.0
Chenango County,New York,36,017,134.0
Clinton County,New York,36,019,255.0
Columbia County,New York,36,021,38.0
Cortland County,New York,36,023,45.0
Delaware County,New York,36,025,94.0
Dutchess County,New York,36,027,1151.0
Erie County,New York,36,029,4161.0
Essex County,New York,36,031,97.0
Franklin County,New York,36,033,3705.0
Fulton County,New York,36,035,79.0
Genesee County,New York,36,037,608.0
Greene County,New York,36,039,13.0
Hamilton County,New York,36,041,7.0
Herkimer County,New York,36,043,148.0
Jefferson County,New York,36,045,575.0
Kings County,New York,36,047,8744.0
Lewis County,New York,36,049,65.0
Livingston County,New York,36,051,92.0
Madison County,New York,36,053,443.0
Monroe County,New York,36,055,2780.0
Montgomery County,New York,36,057,99.0
Nassau County,New York,36,059,3384.0
New York County,New York,36,061,6155.0
Niagara County,New York,36,063,2086.0
Oneida County,New York,36,065,562.0
Onondaga County,New York,36,067,3075.0
Ontario County,New York,36,069,301.0
Orange County,New York,36,071,1127.0
Orleans County,New York,36,073,242.0
Oswego County,New York,36,075,248.0
Otsego County,New York,36,077,149.0
Putnam County,New York,36,079,495.0
Queens County,New York,36,081,8759.0
Rensselaer County,New York,36,083,147.0
Richmond County,New York,36,085,1152.0
Rockland County,New York,36,087,698.0
Saint Lawrence County,New York,36,089,939.0
Saratoga County,New York,36,091,277.0
Schenectady County,New York,36,093,354.0
Schoharie County,New York,36,095,24.0
Schuyler County,New York,36,097,41.0
Seneca County,New York,36,099,109.0
Steuben County,New York,36,101,157.0
Suffolk County,New York,36,103,3100.0
Sullivan County,New York,36,105,175.0
Tioga County,New York,36,107,72.0
Tompkins County,New York,36,109,372.0
Ulster County,New York,36,111,270.0
Warren County,New York,36,113,164.0
Washington County,New York,36,115,152.0
Wayne County,New York,36,117,221.0
Westchester County,New York,36,119,3691.0
Wyoming County,New York,36,121,118.0
Yates County,New York,36,123,28.0
Alamance County,North Carolina,37,001,590.0
Alexander County,North Carolina,37,003,100.0
Alleghany County,North Carolina,37,005,151.0
Anson County,North Carolina,37,007,103.0
Ashe County,North Carolina,37,009,98.0
Avery County,North Carolina,37,011,80.0
Beaufort County,North Carolina,37,013,23.0
Bertie County,North Carolina,37,015,119.0
Bladen County,North Carolina,37,017,816.0
Brunswick County,North Carolina,37,019,449.0
Buncombe County,North Carolina,37,021,979.0
Burke County,North Carolina,37,023,431.0
Cabarrus County,North Carolina,37,025,621.0
Caldwell County,North Carolina,37,027,472.0
Camden County,North Carolina,37,029,66.0
Carteret County,North Carolina,37,031,312.0
Caswell County,North Carolina,37,033,37.0
Catawba County,North Carolina,37,035,470.0
Chatham County,North Carolina,37,037,288.0
Cherokee County,North Carolina,37,039,501.0
Chowan County,North Carolina,37,041,154.0
Clay County,North Carolina,37,043,0.0
Cleveland County,North Carolina,37,045,264.0
Columbus County,North Carolina,37,047,2005.0
Craven County,North Carolina,37,049,600.0
Cumberland County,North Carolina,37,051,4743.0
Currituck County,North Carolina,37,053,156.0
Dare County,North Carolina,37,055,275.0
Davidson County,North Carolina,37,057,859.0
Davie County,North Carolina,37,059,149.0
Duplin County,North Carolina,37,061,161.0
Durham County,North Carolina,37,063,1236.0
Edgecombe County,North Carolina,37,065,177.0
Forsyth County,North Carolina,37,067,855.0
Franklin County,North Carolina,37,069,504.0
Gaston County,North Carolina,37,071,831.0
Gates County,North Carolina,37,073,37.0
Graham County,North Carolina,37,075,660.0
Granville County,North Carolina,37,077,361.0
Greene County,North Carolina,37,079,119.0
Guilford County,North Carolina,37,081,2328.0
Halifax County,North Carolina,37,083,1802.0
Harnett County,North Carolina,37,085,1375.0
Haywood County,North Carolina,37,087,191.0
Henderson County,North Carolina,37,089,284.0
Hertford County,North Carolina,37,091,248.0
Hoke County,North Carolina,37,093,4108.0
Hyde County,North Carolina,37,095,25.0
Iredell County,North Carolina,37,097,812.0
Jackson County,North Carolina,37,099,3595.0
Johnston County,North Carolina,37,101,918.0
Jones County,North Carolina,37,103,11.0
Lee County,North Carolina,37,105,376.0
Lenoir County,North Carolina,37,107,177.0
Lincoln County,North Carolina,37,109,168.0
McDowell County,North Carolina,37,111,205.0
Macon County,North Carolina,37,113,165.0
Madison County,North Carolina,37,115,67.0
Martin County,North Carolina,37,117,86.0
Mecklenburg County,North Carolina,37,119,3196.0
Mitchell County,North Carolina,37,121,64.0
Montgomery County,North Carolina,37,123,131.0
Moore County,North Carolina,37,125,659.0
Nash County,North Carolina,37,127,616.0
New Hanover County,North Carolina,37,129,807.0
Northampton County,North Carolina,37,131,49.0
Onslow County,North Carolina,37,133,1134.0
Orange County,North Carolina,37,135,607.0
Pamlico County,North Carolina,37,137,205.0
Pasquotank County,North Carolina,37,139,67.0
Pender County,North Carolina,37,141,223.0
Perquimans County,North Carolina,37,143,15.0
Person County,North Carolina,37,145,378.0
Pitt County,North Carolina,37,147,520.0
Polk County,North Carolina,37,149,37.0
Randolph County,North Carolina,37,151,774.0
Richmond County,North Carolina,37,153,1104.0
Robeson County,North Carolina,37,155,51027.0
Rockingham County,North Carolina,37,157,440.0
Rowan County,North Carolina,37,159,311.0
Rutherford County,North Carolina,37,161,204.0
Sampson County,North Carolina,37,163,1001.0
Scotland County,North Carolina,37,165,3751.0
Stanly County,North Carolina,37,167,230.0
Stokes County,North Carolina,37,169,251.0
Surry County,North Carolina,37,171,300.0
Swain County,North Carolina,37,173,3811.0
Transylvania County,North Carolina,37,175,160.0
Tyrrell County,North Carolina,37,177,69.0
Union County,North Carolina,37,179,816.0
Vance County,North Carolina,37,181,235.0
Wake County,North Carolina,37,183,2997.0
Warren County,North Carolina,37,185,942.0
Washington County,North Carolina,37,187,20.0
Watauga County,North Carolina,37,189,156.0
Wayne County,North Carolina,37,191,272.0
Wilkes County,North Carolina,37,193,155.0
Wilson County,North Carolina,37,195,429.0
Yadkin County,North Carolina,37,197,118.0
Yancey County,North Carolina,37,199,69.0
Adams County,North Dakota,38,001,63.0
Barnes County,North Dakota,38,003,104.0
Benson County,North Dakota,38,005,3735.0
Bottineau County,North Dakota,38,009,164.0
Bowman County,North Dakota,38,011,38.0
Burke County,North Dakota,38,013,26.0
Burleigh County,North Dakota,38,015,3345.0
Cass County,North Dakota,38,017,1898.0
Cavalier County,North Dakota,38,019,45.0
Dickey County,North Dakota,38,021,42.0
Divide County,North Dakota,38,023,36.0
Dunn County,North Dakota,38,025,458.0
Eddy County,North Dakota,38,027,99.0
Emmons County,North Dakota,38,029,11.0
Foster County,North Dakota,38,031,28.0
Golden Valley County,North Dakota,38,033,8.0
Grand Forks County,North Dakota,38,035,1789.0
Grant County,North Dakota,38,037,26.0
Griggs County,North Dakota,38,039,22.0
Hettinger County,North Dakota,38,041,60.0
Kidder County,North Dakota,38,043,0.0
LaMoure County,North Dakota,38,045,9.0
Logan County,North Dakota,38,047,6.0
McHenry County,North Dakota,38,049,38.0
McIntosh County,North Dakota,38,051,14.0
McKenzie County,North Dakota,38,053,1709.0
McLean County,North Dakota,38,055,679.0
Mercer County,North Dakota,38,057,251.0
Morton County,North Dakota,38,059,1053.0
Mountrail County,North Dakota,38,061,2626.0
Nelson County,North Dakota,38,063,40.0
Oliver County,North Dakota,38,065,78.0
Pembina County,North Dakota,38,067,171.0
Pierce County,North Dakota,38,069,82.0
Ramsey County,North Dakota,38,071,1135.0
Ransom County,North Dakota,38,073,41.0
Renville County,North Dakota,38,075,14.0
Richland County,North Dakota,38,077,456.0
Rolette County,North Dakota,38,079,11210.0
Sargent County,North Dakota,38,081,22.0
Sheridan County,North Dakota,38,083,6.0
Sioux County,North Dakota,38,085,3583.0
Stark County,North Dakota,38,089,272.0
Steele County,North Dakota,38,091,0.0
Stutsman County,North Dakota,38,093,325.0
Towner County,North Dakota,38,095,49.0
Traill County,North Dakota,38,097,88.0
Walsh County,North Dakota,38,099,201.0
Ward County,North Dakota,38,101,905.0
Wells County,North Dakota,38,103,10.0
Williams County,North Dakota,38,105,1211.0
Adams County,Ohio,39,001,64.0
Allen County,Ohio,39,003,297.0
Ashland County,Ohio,39,005,35.0
Ashtabula County,Ohio,39,007,125.0
Athens County,Ohio,39,009,330.0
Auglaize County,Ohio,39,011,112.0
Belmont County,Ohio,39,013,153.0
Brown County,Ohio,39,015,41.0
Butler County,Ohio,39,017,820.0
Carroll County,Ohio,39,019,28.0
Champaign County,Ohio,39,021,59.0
Clark County,Ohio,39,023,273.0
Clermont County,Ohio,39,025,419.0
Clinton County,Ohio,39,027,38.0
Columbiana County,Ohio,39,029,136.0
Coshocton County,Ohio,39,031,36.0
Crawford County,Ohio,39,033,6.0
Cuyahoga County,Ohio,39,035,3230.0
Darke County,Ohio,39,037,116.0
Defiance County,Ohio,39,039,117.0
Delaware County,Ohio,39,041,185.0
Erie County,Ohio,39,043,249.0
Fairfield County,Ohio,39,045,149.0
Fayette County,Ohio,39,047,32.0
Franklin County,Ohio,39,049,1991.0
Fulton County,Ohio,39,051,68.0
Gallia County,Ohio,39,053,72.0
Geauga County,Ohio,39,055,85.0
Greene County,Ohio,39,057,225.0
Guernsey County,Ohio,39,059,25.0
Hamilton County,Ohio,39,061,1137.0
Hancock County,Ohio,39,063,100.0
Hardin County,Ohio,39,065,8.0
Harrison County,Ohio,39,067,39.0
Henry County,Ohio,39,069,22.0
Highland County,Ohio,39,071,42.0
Hocking County,Ohio,39,073,8.0
Holmes County,Ohio,39,075,33.0
Huron County,Ohio,39,077,77.0
Jackson County,Ohio,39,079,26.0
Jefferson County,Ohio,39,081,60.0
Knox County,Ohio,39,083,51.0
Lake County,Ohio,39,085,242.0
Lawrence County,Ohio,39,087,100.0
Licking County,Ohio,39,089,241.0
Logan County,Ohio,39,091,81.0
Lorain County,Ohio,39,093,817.0
Lucas County,Ohio,39,095,1297.0
Madison County,Ohio,39,097,172.0
Mahoning County,Ohio,39,099,643.0
Marion County,Ohio,39,101,132.0
Medina County,Ohio,39,103,402.0
Meigs County,Ohio,39,105,33.0
Mercer County,Ohio,39,107,21.0
Miami County,Ohio,39,109,126.0
Monroe County,Ohio,39,111,33.0
Montgomery County,Ohio,39,113,1303.0
Morgan County,Ohio,39,115,37.0
Morrow County,Ohio,39,117,19.0
Muskingum County,Ohio,39,119,207.0
Noble County,Ohio,39,121,10.0
Ottawa County,Ohio,39,123,16.0
Paulding County,Ohio,39,125,62.0
Perry County,Ohio,39,127,68.0
Pickaway County,Ohio,39,129,185.0
Pike County,Ohio,39,131,45.0
Portage County,Ohio,39,133,205.0
Preble County,Ohio,39,135,118.0
Putnam County,Ohio,39,137,10.0
Richland County,Ohio,39,139,185.0
Ross County,Ohio,39,141,37.0
Sandusky County,Ohio,39,143,145.0
Scioto County,Ohio,39,145,338.0
Seneca County,Ohio,39,147,49.0
Shelby County,Ohio,39,149,152.0
Stark County,Ohio,39,151,378.0
Summit County,Ohio,39,153,1116.0
Trumbull County,Ohio,39,155,248.0
Tuscarawas County,Ohio,39,157,238.0
Union County,Ohio,39,159,164.0
Van Wert County,Ohio,39,161,43.0
Vinton County,Ohio,39,163,4.0
Warren County,Ohio,39,165,179.0
Washington County,Ohio,39,167,100.0
Wayne County,Ohio,39,169,217.0
Williams County,Ohio,39,171,99.0
Wood County,Ohio,39,173,210.0
Wyandot County,Ohio,39,175,0.0
Adair County,Oklahoma,40,001,8936.0
Alfalfa County,Oklahoma,40,003,81.0
Atoka County,Oklahoma,40,005,1717.0
Beaver County,Oklahoma,40,007,25.0
Beckham County,Oklahoma,40,009,244.0
Blaine County,Oklahoma,40,011,507.0
Bryan County,Oklahoma,40,013,6495.0
Caddo County,Oklahoma,40,015,6947.0
Canadian County,Oklahoma,40,017,5184.0
Carter County,Oklahoma,40,019,3958.0
Cherokee County,Oklahoma,40,021,15872.0
Choctaw County,Oklahoma,40,023,1825.0
Cimarron County,Oklahoma,40,025,22.0
Cleveland County,Oklahoma,40,027,10394.0
Coal County,Oklahoma,40,029,676.0
Comanche County,Oklahoma,40,031,6628.0
Cotton County,Oklahoma,40,033,522.0
Craig County,Oklahoma,40,035,2766.0
Creek County,Oklahoma,40,037,7367.0
Custer County,Oklahoma,40,039,827.0
Delaware County,Oklahoma,40,041,8645.0
Dewey County,Oklahoma,40,043,109.0
Ellis County,Oklahoma,40,045,37.0
Garfield County,Oklahoma,40,047,1447.0
Garvin County,Oklahoma,40,049,1698.0
Grady County,Oklahoma,40,051,2573.0
Grant County,Oklahoma,40,053,25.0
Greer County,Oklahoma,40,055,239.0
Harmon County,Oklahoma,40,057,21.0
Harper County,Oklahoma,40,059,4.0
Haskell County,Oklahoma,40,061,2155.0
Hughes County,Oklahoma,40,063,2517.0
Jackson County,Oklahoma,40,065,427.0
Jefferson County,Oklahoma,40,067,412.0
