County,State,State_FIPS,County_FIPS,native_american_population
Worth County,Missouri,29,227,0
Wright County,Missouri,29,229,54
Saint Louis City,Missouri,29,510,793
Beaverhead County,Montana,30,001,102
Big Horn County,Montana,30,003,8159
Blaine County,Montana,30,005,3194
Broadwater County,Montana,30,007,19
Carbon County,Montana,30,009,80
Carter County,Montana,30,011,11
Cascade County,Montana,30,013,3781
Chouteau County,Montana,30,015,1247
Custer County,Montana,30,017,200
Daniels County,Montana,30,019,69
Dawson County,Montana,30,021,198
Deer Lodge County,Montana,30,023,129
Fallon County,Montana,30,025,5
Fergus County,Montana,30,027,256
Flathead County,Montana,30,029,1473
Gallatin County,Montana,30,031,965
Garfield County,Montana,30,033,11
Glacier County,Montana,30,035,8815
Granite County,Montana,30,039,27
Hill County,Montana,30,041,3742
Jefferson County,Montana,30,043,106
Judith Basin County,Montana,30,045,13
Lake County,Montana,30,047,6558
Lewis and Clark County,Montana,30,049,1820
Liberty County,Montana,30,051,29
Lincoln County,Montana,30,053,409
McCone County,Montana,30,055,26
Madison County,Montana,30,057,15
Meagher County,Montana,30,059,12
Mineral County,Montana,30,061,40
Missoula County,Montana,30,063,3007
Musselshell County,Montana,30,065,41
Phillips County,Montana,30,071,441
Pondera County,Montana,30,073,873
Powder River County,Montana,30,075,24
Powell County,Montana,30,077,295
Prairie County,Montana,30,079,24
Ravalli County,Montana,30,081,326
Richland County,Montana,30,083,202
Roosevelt County,Montana,30,085,5860
Rosebud County,Montana,30,087,3114
Sanders County,Montana,30,089,641
Sheridan County,Montana,30,091,33
Silver Bow County,Montana,30,093,590
Stillwater County,Montana,30,095,55
Sweet Grass County,Montana,30,097,0
Teton County,Montana,30,099,121
Toole County,Montana,30,101,260
Valley County,Montana,30,105,808
Wheatland County,Montana,30,107,15
Wibaux County,Montana,30,109,0
Yellowstone County,Montana,30,111,6078
Park County,Montana,30,067,103
Adams County,Nebraska,31,001,149
Antelope County,Nebraska,31,003,0
Boone County,Nebraska,31,011,0
Box Butte County,Nebraska,31,013,538
Boyd County,Nebraska,31,015,8
Brown County,Nebraska,31,017,0
Buffalo County,Nebraska,31,019,73
Burt County,Nebraska,31,021,167
Butler County,Nebraska,31,023,30
Cass County,Nebraska,31,025,49
Cedar County,Nebraska,31,027,20
Chase County,Nebraska,31,029,0
Cherry County,Nebraska,31,031,233
Cheyenne County,Nebraska,31,033,26
Clay County,Nebraska,31,035,13
Colfax County,Nebraska,31,037,95
Cuming County,Nebraska,31,039,19
Custer County,Nebraska,31,041,15
Dakota County,Nebraska,31,043,495
Dawes County,Nebraska,31,045,222
Dawson County,Nebraska,31,047,145
Deuel County,Nebraska,31,049,3
Dixon County,Nebraska,31,051,5
Dodge County,Nebraska,31,053,158
Douglas County,Nebraska,31,055,3268
Dundy County,Nebraska,31,057,0
Fillmore County,Nebraska,31,059,13
Franklin County,Nebraska,31,061,4
Frontier County,Nebraska,31,063,12
Furnas County,Nebraska,31,065,62
Gage County,Nebraska,31,067,32
Garden County,Nebraska,31,069,0
Garfield County,Nebraska,31,071,0
Gosper County,Nebraska,31,073,25
Greeley County,Nebraska,31,077,2
Hall County,Nebraska,31,079,449
Hamilton County,Nebraska,31,081,27
Harlan County,Nebraska,31,083,4
Hitchcock County,Nebraska,31,087,14
Holt County,Nebraska,31,089,79
Howard County,Nebraska,31,093,48
Jefferson County,Nebraska,31,095,23
Johnson County,Nebraska,31,097,61
Kearney County,Nebraska,31,099,10
Keith County,Nebraska,31,101,17
Kimball County,Nebraska,31,105,36
Knox County,Nebraska,31,107,720
Lancaster County,Nebraska,31,109,2085
Lincoln County,Nebraska,31,111,90
Madison County,Nebraska,31,119,628
Merrick County,Nebraska,31,121,19
Morrill County,Nebraska,31,123,29
Nance County,Nebraska,31,125,17
Nemaha County,Nebraska,31,127,39
Nuckolls County,Nebraska,31,129,0
Otoe County,Nebraska,31,131,43
Pawnee County,Nebraska,31,133,8
Perkins County,Nebraska,31,135,0
Phelps County,Nebraska,31,137,22
Pierce County,Nebraska,31,139,28
Platte County,Nebraska,31,141,45
Polk County,Nebraska,31,143,8
Red Willow County,Nebraska,31,145,56
Richardson County,Nebraska,31,147,173
Rock County,Nebraska,31,149,0
Saline County,Nebraska,31,151,30
Sarpy County,Nebraska,31,153,659
Saunders County,Nebraska,31,155,46
Scotts Bluff County,Nebraska,31,157,491
Seward County,Nebraska,31,159,14
Sheridan County,Nebraska,31,161,421
Sherman County,Nebraska,31,163,9
Sioux County,Nebraska,31,165,0
Stanton County,Nebraska,31,167,22
Thayer County,Nebraska,31,169,4
Thurston County,Nebraska,31,173,3905
Valley County,Nebraska,31,175,12
Washington County,Nebraska,31,177,61
Wayne County,Nebraska,31,179,0
Webster County,Nebraska,31,181,0
York County,Nebraska,31,185,63
Churchill County,Nevada,32,001,1184
Clark County,Nevada,32,003,11481
Douglas County,Nevada,32,005,1200
Elko County,Nevada,32,007,2726
Eureka County,Nevada,32,011,41
Humboldt County,Nevada,32,013,802
Lander County,Nevada,32,015,167
Lincoln County,Nevada,32,017,313
Lyon County,Nevada,32,019,1294
Mineral County,Nevada,32,021,717
Nye County,Nevada,32,023,783
Pershing County,Nevada,32,027,251
Storey County,Nevada,32,029,26
Washoe County,Nevada,32,031,6614
White Pine County,Nevada,32,033,643
Carson City,Nevada,32,510,1171
Belknap County,New Hampshire,33,001,146
Carroll County,New Hampshire,33,003,170
Cheshire County,New Hampshire,33,005,192
Coos County,New Hampshire,33,007,145
Grafton County,New Hampshire,33,009,347
Hillsborough County,New Hampshire,33,011,638
Merrimack County,New Hampshire,33,013,182
Rockingham County,New Hampshire,33,015,490
Strafford County,New Hampshire,33,017,191
Sullivan County,New Hampshire,33,019,87
Atlantic County,New Jersey,34,001,745
Bergen County,New Jersey,34,003,1780
Burlington County,New Jersey,34,005,472
Camden County,New Jersey,34,007,1693
Cape May County,New Jersey,34,009,504
Cumberland County,New Jersey,34,011,1466
Essex County,New Jersey,34,013,1579
Gloucester County,New Jersey,34,015,387
Hudson County,New Jersey,34,017,2805
Hunterdon County,New Jersey,34,019,77
Mercer County,New Jersey,34,021,737
Middlesex County,New Jersey,34,023,1595
Monmouth County,New Jersey,34,025,1365
Morris County,New Jersey,34,027,698
Ocean County,New Jersey,34,029,796
Passaic County,New Jersey,34,031,1784
Salem County,New Jersey,34,033,106
Somerset County,New Jersey,34,035,624
Sussex County,New Jersey,34,037,214
Union County,New Jersey,34,039,889
Warren County,New Jersey,34,041,166
Bernalillo County,New Mexico,35,001,29538
Catron County,New Mexico,35,003,102
Chaves County,New Mexico,35,005,958
Colfax County,New Mexico,35,007,340
Curry County,New Mexico,35,009,686
De Baca County,New Mexico,35,011,0
Dona Ana County,New Mexico,35,013,2452
Eddy County,New Mexico,35,015,710
Grant County,New Mexico,35,017,582
Guadalupe County,New Mexico,35,019,92
Hidalgo County,New Mexico,35,023,25
Lea County,New Mexico,35,025,545
Lincoln County,New Mexico,35,027,439
Los Alamos County,New Mexico,35,028,147
Luna County,New Mexico,35,029,203
McKinley County,New Mexico,35,031,53763
Mora County,New Mexico,35,033,101
Otero County,New Mexico,35,035,4599
Quay County,New Mexico,35,037,166
Rio Arriba County,New Mexico,35,039,6072
Roosevelt County,New Mexico,35,041,272
Sandoval County,New Mexico,35,043,16861
San Juan County,New Mexico,35,045,47950
San Miguel County,New Mexico,35,047,339
Santa Fe County,New Mexico,35,049,4244
Sierra County,New Mexico,35,051,291
Socorro County,New Mexico,35,053,2136
Taos County,New Mexico,35,055,1819
Torrance County,New Mexico,35,057,387
Union County,New Mexico,35,059,86
Cibola County,New Mexico,35,006,11110
Valencia County,New Mexico,35,061,2927
Albany County,New York,36,001,488
Allegany County,New York,36,003,146
Bronx County,New York,36,005,7610
Broome County,New York,36,007,573
Cattaraugus County,New York,36,009,2295
Cayuga County,New York,36,011,245
Chautauqua County,New York,36,013,624
Chemung County,New York,36,015,343
Chenango County,New York,36,017,89
Clinton County,New York,36,019,259
Columbia County,New York,36,021,97
Cortland County,New York,36,023,95
Delaware County,New York,36,025,107
Dutchess County,New York,36,027,687
Erie County,New York,36,029,4512
Essex County,New York,36,031,174
Franklin County,New York,36,033,3582
Fulton County,New York,36,035,109
Genesee County,New York,36,037,513
Greene County,New York,36,039,39
Hamilton County,New York,36,041,0
Herkimer County,New York,36,043,123
Jefferson County,New York,36,045,512
Kings County,New York,36,047,9142
Lewis County,New York,36,049,77
Livingston County,New York,36,051,105
Madison County,New York,36,053,435
Monroe County,New York,36,055,2228
Montgomery County,New York,36,057,105
Nassau County,New York,36,059,2888
New York County,New York,36,061,5184
Niagara County,New York,36,063,2019
Oneida County,New York,36,065,515
Onondaga County,New York,36,067,3408
Ontario County,New York,36,069,210
Orange County,New York,36,071,1013
Orleans County,New York,36,073,287
Oswego County,New York,36,075,328
Otsego County,New York,36,077,104
Putnam County,New York,36,079,327
Queens County,New York,36,081,9305
Rensselaer County,New York,36,083,145
Richmond County,New York,36,085,1180
Rockland County,New York,36,087,777
Saint Lawrence County,New York,36,089,798
Saratoga County,New York,36,091,366
Schenectady County,New York,36,093,570
Schoharie County,New York,36,095,76
Schuyler County,New York,36,097,36
Seneca County,New York,36,099,234
Steuben County,New York,36,101,235
Suffolk County,New York,36,103,3496
Sullivan County,New York,36,105,333
Tioga County,New York,36,107,122
Tompkins County,New York,36,109,339
Ulster County,New York,36,111,331
Warren County,New York,36,113,173
Washington County,New York,36,115,63
Wayne County,New York,36,117,299
Westchester County,New York,36,119,2149
Wyoming County,New York,36,121,94
Yates County,New York,36,123,22
Alamance County,North Carolina,37,001,481
Alexander County,North Carolina,37,003,64
Alleghany County,North Carolina,37,005,166
Anson County,North Carolina,37,007,59
Ashe County,North Carolina,37,009,127
Avery County,North Carolina,37,011,172
Beaufort County,North Carolina,37,013,44
Bertie County,North Carolina,37,015,127
Bladen County,North Carolina,37,017,798
Brunswick County,North Carolina,37,019,326
Buncombe County,North Carolina,37,021,759
Burke County,North Carolina,37,023,279
Cabarrus County,North Carolina,37,025,808
Caldwell County,North Carolina,37,027,391
Camden County,North Carolina,37,029,65
Carteret County,North Carolina,37,031,414
Caswell County,North Carolina,37,033,102
Catawba County,North Carolina,37,035,557
Chatham County,North Carolina,37,037,253
Cherokee County,North Carolina,37,039,440
Chowan County,North Carolina,37,041,179
Clay County,North Carolina,37,043,17
Cleveland County,North Carolina,37,045,146
Columbus County,North Carolina,37,047,1811
Craven County,North Carolina,37,049,332
Cumberland County,North Carolina,37,051,3682
Currituck County,North Carolina,37,053,77
Dare County,North Carolina,37,055,253
Davidson County,North Carolina,37,057,704
Davie County,North Carolina,37,059,130
Duplin County,North Carolina,37,061,52
Durham County,North Carolina,37,063,1179
Edgecombe County,North Carolina,37,065,89
Forsyth County,North Carolina,37,067,801
Franklin County,North Carolina,37,069,358
Gaston County,North Carolina,37,071,809
Gates County,North Carolina,37,073,23
Graham County,North Carolina,37,075,546
Granville County,North Carolina,37,077,353
Greene County,North Carolina,37,079,111
Guilford County,North Carolina,37,081,2615
Halifax County,North Carolina,37,083,1688
Harnett County,North Carolina,37,085,1060
Haywood County,North Carolina,37,087,334
Henderson County,North Carolina,37,089,349
Hertford County,North Carolina,37,091,312
Hoke County,North Carolina,37,093,3928
Hyde County,North Carolina,37,095,21
Iredell County,North Carolina,37,097,687
Jackson County,North Carolina,37,099,3611
Johnston County,North Carolina,37,101,654
Jones County,North Carolina,37,103,38
Lee County,North Carolina,37,105,285
Lenoir County,North Carolina,37,107,142
Lincoln County,North Carolina,37,109,204
McDowell County,North Carolina,37,111,143
Macon County,North Carolina,37,113,95
Madison County,North Carolina,37,115,74
Martin County,North Carolina,37,117,82
Mecklenburg County,North Carolina,37,119,3650
Mitchell County,North Carolina,37,121,44
Montgomery County,North Carolina,37,123,119
Moore County,North Carolina,37,125,623
Nash County,North Carolina,37,127,527
New Hanover County,North Carolina,37,129,867
Northampton County,North Carolina,37,131,37
Onslow County,North Carolina,37,133,1275
Orange County,North Carolina,37,135,404
Pamlico County,North Carolina,37,137,138
Pasquotank County,North Carolina,37,139,92
Pender County,North Carolina,37,141,213
Perquimans County,North Carolina,37,143,0
Person County,North Carolina,37,145,286
Pitt County,North Carolina,37,147,497
Polk County,North Carolina,37,149,21
Randolph County,North Carolina,37,151,603
Richmond County,North Carolina,37,153,1224
Robeson County,North Carolina,37,155,50585
Rockingham County,North Carolina,37,157,375
Rowan County,North Carolina,37,159,620
Rutherford County,North Carolina,37,161,241
Sampson County,North Carolina,37,163,1107
Scotland County,North Carolina,37,165,3691
Stanly County,North Carolina,37,167,143
Stokes County,North Carolina,37,169,330
Surry County,North Carolina,37,171,341
Swain County,North Carolina,37,173,3376
Transylvania County,North Carolina,37,175,128
Tyrrell County,North Carolina,37,177,87
Union County,North Carolina,37,179,712
Vance County,North Carolina,37,181,201
Wake County,North Carolina,37,183,2782
Warren County,North Carolina,37,185,887
Washington County,North Carolina,37,187,28
Watauga County,North Carolina,37,189,278
Wayne County,North Carolina,37,191,189
Wilkes County,North Carolina,37,193,185
Wilson County,North Carolina,37,195,297
Yadkin County,North Carolina,37,197,47
Yancey County,North Carolina,37,199,77
Adams County,North Dakota,38,001,34
Barnes County,North Dakota,38,003,86
Benson County,North Dakota,38,005,3691
Bottineau County,North Dakota,38,009,150
Bowman County,North Dakota,38,011,24
Burke County,North Dakota,38,013,9
Burleigh County,North Dakota,38,015,3204
Cass County,North Dakota,38,017,1785
Cavalier County,North Dakota,38,019,33
Dickey County,North Dakota,38,021,37
Divide County,North Dakota,38,023,34
Dunn County,North Dakota,38,025,333
Eddy County,North Dakota,38,027,61
Emmons County,North Dakota,38,029,2
Foster County,North Dakota,38,031,12
Golden Valley County,North Dakota,38,033,27
Grand Forks County,North Dakota,38,035,1703
Grant County,North Dakota,38,037,47
Griggs County,North Dakota,38,039,14
Hettinger County,North Dakota,38,041,24
Kidder County,North Dakota,38,043,30
LaMoure County,North Dakota,38,045,13
Logan County,North Dakota,38,047,9
McHenry County,North Dakota,38,049,35
McIntosh County,North Dakota,38,051,6
McKenzie County,North Dakota,38,053,1395
McLean County,North Dakota,38,055,676
Mercer County,North Dakota,38,057,182
Morton County,North Dakota,38,059,1105
Mountrail County,North Dakota,38,061,2378
Nelson County,North Dakota,38,063,32
Oliver County,North Dakota,38,065,42
Pembina County,North Dakota,38,067,183
Pierce County,North Dakota,38,069,226
Ramsey County,North Dakota,38,071,934
Ransom County,North Dakota,38,073,13
Renville County,North Dakota,38,075,13
Richland County,North Dakota,38,077,396
Rolette County,North Dakota,38,079,10971
Sargent County,North Dakota,38,081,21
Sheridan County,North Dakota,38,083,23
Sioux County,North Dakota,38,085,3530
Stark County,North Dakota,38,089,266
Steele County,North Dakota,38,091,0
Stutsman County,North Dakota,38,093,284
Towner County,North Dakota,38,095,27
Traill County,North Dakota,38,097,82
Walsh County,North Dakota,38,099,191
Ward County,North Dakota,38,101,1097
Wells County,North Dakota,38,103,6
Williams County,North Dakota,38,105,1183
Adams County,Ohio,39,001,47
Allen County,Ohio,39,003,288
Ashland County,Ohio,39,005,78
Ashtabula County,Ohio,39,007,112
Athens County,Ohio,39,009,53
Auglaize County,Ohio,39,011,68
Belmont County,Ohio,39,013,74
Brown County,Ohio,39,015,16
Butler County,Ohio,39,017,482
Carroll County,Ohio,39,019,0
Champaign County,Ohio,39,021,79
Clark County,Ohio,39,023,279
Clermont County,Ohio,39,025,511
Clinton County,Ohio,39,027,51
Columbiana County,Ohio,39,029,121
Coshocton County,Ohio,39,031,83
Crawford County,Ohio,39,033,14
Cuyahoga County,Ohio,39,035,2540
Darke County,Ohio,39,037,88
Defiance County,Ohio,39,039,211
Delaware County,Ohio,39,041,184
Erie County,Ohio,39,043,326
Fairfield County,Ohio,39,045,189
Fayette County,Ohio,39,047,20
Franklin County,Ohio,39,049,2307
Fulton County,Ohio,39,051,49
Gallia County,Ohio,39,053,31
Geauga County,Ohio,39,055,41
Greene County,Ohio,39,057,271
Guernsey County,Ohio,39,059,84
Hamilton County,Ohio,39,061,1533
Hancock County,Ohio,39,063,93
Hardin County,Ohio,39,065,114
Harrison County,Ohio,39,067,9
Henry County,Ohio,39,069,26
Highland County,Ohio,39,071,83
Hocking County,Ohio,39,073,9
Holmes County,Ohio,39,075,25
Huron County,Ohio,39,077,198
Jackson County,Ohio,39,079,52
Jefferson County,Ohio,39,081,120
Knox County,Ohio,39,083,35
Lake County,Ohio,39,085,195
Lawrence County,Ohio,39,087,118
Licking County,Ohio,39,089,264
Logan County,Ohio,39,091,137
Lorain County,Ohio,39,093,811
Lucas County,Ohio,39,095,1433
Madison County,Ohio,39,097,141
Mahoning County,Ohio,39,099,474
Marion County,Ohio,39,101,161
Medina County,Ohio,39,103,333
Meigs County,Ohio,39,105,20
Mercer County,Ohio,39,107,36
Miami County,Ohio,39,109,192
Monroe County,Ohio,39,111,26
Montgomery County,Ohio,39,113,685
Morgan County,Ohio,39,115,41
Morrow County,Ohio,39,117,29
Muskingum County,Ohio,39,119,136
Noble County,Ohio,39,121,24
Ottawa County,Ohio,39,123,48
Paulding County,Ohio,39,125,71
Perry County,Ohio,39,127,38
Pickaway County,Ohio,39,129,165
Pike County,Ohio,39,131,124
Portage County,Ohio,39,133,173
Preble County,Ohio,39,135,55
Putnam County,Ohio,39,137,24
Richland County,Ohio,39,139,281
Ross County,Ohio,39,141,101
Sandusky County,Ohio,39,143,88
Scioto County,Ohio,39,145,187
Seneca County,Ohio,39,147,85
Shelby County,Ohio,39,149,103
Stark County,Ohio,39,151,706
Summit County,Ohio,39,153,839
Trumbull County,Ohio,39,155,242
Tuscarawas County,Ohio,39,157,221
Union County,Ohio,39,159,147
Van Wert County,Ohio,39,161,65
Vinton County,Ohio,39,163,10
Warren County,Ohio,39,165,176
Washington County,Ohio,39,167,52
Wayne County,Ohio,39,169,184
Williams County,Ohio,39,171,84
Wood County,Ohio,39,173,190
Wyandot County,Ohio,39,175,0
Adair County,Oklahoma,40,001,8327
Alfalfa County,Oklahoma,40,003,92
Atoka County,Oklahoma,40,005,1549
Beaver County,Oklahoma,40,007,11
Beckham County,Oklahoma,40,009,375
Blaine County,Oklahoma,40,011,520
Bryan County,Oklahoma,40,013,4501
Caddo County,Oklahoma,40,015,6940
Canadian County,Oklahoma,40,017,5080
Carter County,Oklahoma,40,019,4234
Cherokee County,Oklahoma,40,021,13652
Choctaw County,Oklahoma,40,023,1542
Cimarron County,Oklahoma,40,025,18
Cleveland County,Oklahoma,40,027,10690
Coal County,Oklahoma,40,029,438
Comanche County,Oklahoma,40,031,6779
Cotton County,Oklahoma,40,033,500
Craig County,Oklahoma,40,035,2041
Creek County,Oklahoma,40,037,5694
Custer County,Oklahoma,40,039,1093
Delaware County,Oklahoma,40,041,9034
Dewey County,Oklahoma,40,043,146
Ellis County,Oklahoma,40,045,34
Garfield County,Oklahoma,40,047,1302
Garvin County,Oklahoma,40,049,2059
Grady County,Oklahoma,40,051,2758
Grant County,Oklahoma,40,053,38
Greer County,Oklahoma,40,055,215
Harmon County,Oklahoma,40,057,61
Harper County,Oklahoma,40,059,9
Haskell County,Oklahoma,40,061,1766
Hughes County,Oklahoma,40,063,2305
Jackson County,Oklahoma,40,065,341
Jefferson County,Oklahoma,40,067,454
Johnston County,Oklahoma,40,069,654
Kay County,Oklahoma,40,071,3785
Kingfisher County,Oklahoma,40,073,616
Kiowa County,Oklahoma,40,075,594
Latimer County,Oklahoma,40,077,1500
Le Flore County,Oklahoma,40,079,4568
Lincoln County,Oklahoma,40,081,2348
Logan County,Oklahoma,40,083,1455
Love County,Oklahoma,40,085,649
McClain County,Oklahoma,40,087,1743
McCurtain County,Oklahoma,40,089,5461
McIntosh County,Oklahoma,40,091,3024
Major County,Oklahoma,40,093,307
Marshall County,Oklahoma,40,095,685
Mayes County,Oklahoma,40,097,3423
Murray County,Oklahoma,40,099,1097
Muskogee County,Oklahoma,40,101,9696
Noble County,Oklahoma,40,103,837
Nowata County,Oklahoma,40,105,2039
Okfuskee County,Oklahoma,40,107,1863
Oklahoma County,Oklahoma,40,109,22738
Okmulgee County,Oklahoma,40,111,5204
Osage County,Oklahoma,40,113,7049
Ottawa County,Oklahoma,40,115,5232
Pawnee County,Oklahoma,40,117,1644
Payne County,Oklahoma,40,119,3110
Pittsburg County,Oklahoma,40,121,4255
Pontotoc County,Oklahoma,40,123,2831
Pottawatomie County,Oklahoma,40,125,8661
Pushmataha County,Oklahoma,40,127,1497
Roger Mills County,Oklahoma,40,129,78
Rogers County,Oklahoma,40,131,10824
Seminole County,Oklahoma,40,133,4375
Sequoyah County,Oklahoma,40,135,5155
Stephens County,Oklahoma,40,137,2615
Texas County,Oklahoma,40,139,108
Tillman County,Oklahoma,40,141,191
Tulsa County,Oklahoma,40,143,28619
Wagoner County,Oklahoma,40,145,6285
Washington County,Oklahoma,40,147,4369
Washita County,Oklahoma,40,149,185
Woods County,Oklahoma,40,151,129
Woodward County,Oklahoma,40,153,413
Baker County,Oregon,41,001,206
Benton County,Oregon,41,003,656
Clackamas County,Oregon,41,005,2581
Clatsop County,Oregon,41,007,150
Columbia County,Oregon,41,009,683
Coos County,Oregon,41,011,1739
Crook County,Oregon,41,013,218
Curry County,Oregon,41,015,392
Deschutes County,Oregon,41,017,1251
Douglas County,Oregon,41,019,1690
Gilliam County,Oregon,41,021,16
Grant County,Oregon,41,023,38
Harney County,Oregon,41,025,251
Hood River County,Oregon,41,027,86
Jackson County,Oregon,41,029,1702
Jefferson County,Oregon,41,031,3661
Josephine County,Oregon,41,033,1342
Klamath County,Oregon,41,035,2744
Lake County,Oregon,41,037,109
Lane County,Oregon,41,039,3799
Lincoln County,Oregon,41,041,1104
Linn County,Oregon,41,043,2180
Malheur County,Oregon,41,045,231
Marion County,Oregon,41,047,3965
Morrow County,Oregon,41,049,59
Multnomah County,Oregon,41,051,6452
Polk County,Oregon,41,053,975
Sherman County,Oregon,41,055,31
Tillamook County,Oregon,41,057,197
Umatilla County,Oregon,41,059,1638
Union County,Oregon,41,061,102
Wallowa County,Oregon,41,063,36
Wasco County,Oregon,41,065,1221
Washington County,Oregon,41,067,4792
Wheeler County,Oregon,41,069,6
Yamhill County,Oregon,41,071,1108
Adams County,Pennsylvania,42,001,183
Allegheny County,Pennsylvania,42,003,1515
Armstrong County,Pennsylvania,42,005,36
Beaver County,Pennsylvania,42,007,122
Bedford County,Pennsylvania,42,009,67
Berks County,Pennsylvania,42,011,1087
Blair County,Pennsylvania,42,013,96
Bradford County,Pennsylvania,42,015,34
Bucks County,Pennsylvania,42,017,720
Butler County,Pennsylvania,42,019,177
Cambria County,Pennsylvania,42,021,124
Cameron County,Pennsylvania,42,023,4
Carbon County,Pennsylvania,42,025,105
Centre County,Pennsylvania,42,027,340
Chester County,Pennsylvania,42,029,448
Clarion County,Pennsylvania,42,031,24
Clearfield County,Pennsylvania,42,033,104
Clinton County,Pennsylvania,42,035,30
Columbia County,Pennsylvania,42,037,82
Crawford County,Pennsylvania,42,039,110
Cumberland County,Pennsylvania,42,041,269
Dauphin County,Pennsylvania,42,043,452
Delaware County,Pennsylvania,42,045,577
Elk County,Pennsylvania,42,047,46
Erie County,Pennsylvania,42,049,688
Fayette County,Pennsylvania,42,051,168
Forest County,Pennsylvania,42,053,46
Franklin County,Pennsylvania,42,055,353
Fulton County,Pennsylvania,42,057,40
Greene County,Pennsylvania,42,059,110
Huntingdon County,Pennsylvania,42,061,27
Indiana County,Pennsylvania,42,063,124
Jefferson County,Pennsylvania,42,065,81
Juniata County,Pennsylvania,42,067,44
Lackawanna County,Pennsylvania,42,069,299
Lancaster County,Pennsylvania,42,071,941
Lawrence County,Pennsylvania,42,073,72
Lebanon County,Pennsylvania,42,075,160
Lehigh County,Pennsylvania,42,077,711
Luzerne County,Pennsylvania,42,079,675
Lycoming County,Pennsylvania,42,081,196
McKean County,Pennsylvania,42,083,139
Mercer County,Pennsylvania,42,085,107
Mifflin County,Pennsylvania,42,087,43
Monroe County,Pennsylvania,42,089,383
Montgomery County,Pennsylvania,42,091,733
Montour County,Pennsylvania,42,093,14
Northampton County,Pennsylvania,42,095,782
Northumberland County,Pennsylvania,42,097,166
Perry County,Pennsylvania,42,099,38
Philadelphia County,Pennsylvania,42,101,4433
Pike County,Pennsylvania,42,103,32
Potter County,Pennsylvania,42,105,26
Schuylkill County,Pennsylvania,42,107,106
Snyder County,Pennsylvania,42,109,59
Somerset County,Pennsylvania,42,111,94
Sullivan County,Pennsylvania,42,113,5
Susquehanna County,Pennsylvania,42,115,94
Tioga County,Pennsylvania,42,117,69
Union County,Pennsylvania,42,119,137
Venango County,Pennsylvania,42,121,51
Warren County,Pennsylvania,42,123,64
Washington County,Pennsylvania,42,125,70
Wayne County,Pennsylvania,42,127,79
Westmoreland County,Pennsylvania,42,129,417
Wyoming County,Pennsylvania,42,131,32
York County,Pennsylvania,42,133,598
Bristol County,Rhode Island,44,001,72
Kent County,Rhode Island,44,003,182
Newport County,Rhode Island,44,005,177
Providence County,Rhode Island,44,007,3171
Washington County,Rhode Island,44,009,1014
Abbeville County,South Carolina,45,001,30
Aiken County,South Carolina,45,003,269
Allendale County,South Carolina,45,005,3
Anderson County,South Carolina,45,007,463
Bamberg County,South Carolina,45,009,0
Barnwell County,South Carolina,45,011,86
Beaufort County,South Carolina,45,013,420
Berkeley County,South Carolina,45,015,1152
Calhoun County,South Carolina,45,017,22
Charleston County,South Carolina,45,019,874
Cherokee County,South Carolina,45,021,110
Chester County,South Carolina,45,023,183
Chesterfield County,South Carolina,45,025,98
Clarendon County,South Carolina,45,027,68
Colleton County,South Carolina,45,029,94
Darlington County,South Carolina,45,031,123
Dillon County,South Carolina,45,033,827
Dorchester County,South Carolina,45,035,875
Edgefield County,South Carolina,45,037,58
Fairfield County,South Carolina,45,039,0
Florence County,South Carolina,45,041,216
Georgetown County,South Carolina,45,043,39
Greenville County,South Carolina,45,045,1135
Greenwood County,South Carolina,45,047,38
Hampton County,South Carolina,45,049,32
Horry County,South Carolina,45,051,789
Jasper County,South Carolina,45,053,0
Kershaw County,South Carolina,45,055,241
Lancaster County,South Carolina,45,057,318
Laurens County,South Carolina,45,059,64
Lee County,South Carolina,45,061,58
Lexington County,South Carolina,45,063,657
McCormick County,South Carolina,45,065,0
Marion County,South Carolina,45,067,176
Marlboro County,South Carolina,45,069,1061
Newberry County,South Carolina,45,071,10
Oconee County,South Carolina,45,073,98
Orangeburg County,South Carolina,45,075,434
Pickens County,South Carolina,45,077,465
Richland County,South Carolina,45,079,609
Saluda County,South Carolina,45,081,17
Spartanburg County,South Carolina,45,083,652
Sumter County,South Carolina,45,085,273
Union County,South Carolina,45,087,43
Williamsburg County,South Carolina,45,089,48
York County,South Carolina,45,091,1504
Aurora County,South Dakota,46,003,30
Beadle County,South Dakota,46,005,150
Bennett County,South Dakota,46,007,1990
Bon Homme County,South Dakota,46,009,504
Brookings County,South Dakota,46,011,309
Brown County,South Dakota,46,013,1280
Brule County,South Dakota,46,015,504
Buffalo County,South Dakota,46,017,1549
Butte County,South Dakota,46,019,148
Campbell County,South Dakota,46,021,68
Charles Mix County,South Dakota,46,023,2972
Clark County,South Dakota,46,025,34
Clay County,South Dakota,46,027,449
Codington County,South Dakota,46,029,730
Corson County,South Dakota,46,031,2758
Custer County,South Dakota,46,033,336
Davison County,South Dakota,46,035,593
Day County,South Dakota,46,037,522
Deuel County,South Dakota,46,039,1
Dewey County,South Dakota,46,041,4133
Douglas County,South Dakota,46,043,91
Edmunds County,South Dakota,46,045,43
Fall River County,South Dakota,46,047,450
Faulk County,South Dakota,46,049,28
Grant County,South Dakota,46,051,115
Gregory County,South Dakota,46,053,326
Haakon County,South Dakota,46,055,80
Hamlin County,South Dakota,46,057,11
