County,State,State_FIPS,County_FIPS,total_population_race
Franklin County,Missouri,29,071,101263
Gasconade County,Missouri,29,073,15274
Gentry County,Missouri,29,075,6765
Greene County,Missouri,29,077,273020
Grundy County,Missouri,29,079,10222
Harrison County,Missouri,29,081,8942
Henry County,Missouri,29,083,22305
Hickory County,Missouri,29,085,9603
Holt County,Missouri,29,087,4910
Howard County,Missouri,29,089,10144
Howell County,Missouri,29,091,40088
Iron County,Missouri,29,093,10661
Jackson County,Missouri,29,095,670100
Jasper County,Missouri,29,097,116307
Jefferson County,Missouri,29,099,217531
Johnson County,Missouri,29,101,52428
Knox County,Missouri,29,103,4127
Laclede County,Missouri,29,105,35495
Lafayette County,Missouri,29,107,33296
Lawrence County,Missouri,29,109,38548
Lewis County,Missouri,29,111,10207
Lincoln County,Missouri,29,113,52122
Linn County,Missouri,29,115,12749
Livingston County,Missouri,29,117,15032
McDonald County,Missouri,29,119,23015
Macon County,Missouri,29,121,15549
Madison County,Missouri,29,123,12281
Maries County,Missouri,29,125,9192
Marion County,Missouri,29,127,28623
Mercer County,Missouri,29,129,3758
Miller County,Missouri,29,131,24807
Mississippi County,Missouri,29,133,14196
Moniteau County,Missouri,29,135,15541
Monroe County,Missouri,29,137,8985
Montgomery County,Missouri,29,139,12254
Morgan County,Missouri,29,141,20617
New Madrid County,Missouri,29,143,18839
Newton County,Missouri,29,145,57907
Nodaway County,Missouri,29,147,23185
Oregon County,Missouri,29,149,10810
Osage County,Missouri,29,151,13816
Ozark County,Missouri,29,153,9675
Pemiscot County,Missouri,29,155,18429
Perry County,Missouri,29,157,18997
Pettis County,Missouri,29,159,41831
Phelps County,Missouri,29,161,44665
Pike County,Missouri,29,163,18561
Platte County,Missouri,29,165,88301
Polk County,Missouri,29,167,30952
Pulaski County,Missouri,29,169,50455
Putnam County,Missouri,29,171,5003
Ralls County,Missouri,29,173,10169
Randolph County,Missouri,29,175,25465
Ray County,Missouri,29,177,23542
Reynolds County,Missouri,29,179,6676
Ripley County,Missouri,29,181,14080
Saint Charles County,Missouri,29,183,356070
Saint Clair County,Missouri,29,185,9748
Sainte Genevieve County,Missouri,29,186,18179
Saint Francois County,Missouri,29,187,64771
Saint Louis County,Missouri,29,189,998760
Saline County,Missouri,29,195,23178
Schuyler County,Missouri,29,197,4386
Scotland County,Missouri,29,199,4831
Scott County,Missouri,29,201,39268
Shannon County,Missouri,29,203,8428
Shelby County,Missouri,29,205,6389
Stoddard County,Missouri,29,207,29992
Stone County,Missouri,29,209,32154
Sullivan County,Missouri,29,211,6702
Taney County,Missouri,29,213,50631
Texas County,Missouri,29,215,25773
Vernon County,Missouri,29,217,20959
Warren County,Missouri,29,219,32104
Washington County,Missouri,29,221,25069
Wayne County,Missouri,29,223,13448
Webster County,Missouri,29,225,36027
Worth County,Missouri,29,227,2178
Wright County,Missouri,29,229,18764
Saint Louis City,Missouri,29,510,318367
Beaverhead County,Montana,30,001,9170
Big Horn County,Montana,30,003,12776
Blaine County,Montana,30,005,6476
Broadwater County,Montana,30,007,5447
Carbon County,Montana,30,009,10016
Carter County,Montana,30,011,1266
Cascade County,Montana,30,013,80931
Chouteau County,Montana,30,015,5784
Custer County,Montana,30,017,11621
Daniels County,Montana,30,019,1721
Dawson County,Montana,30,021,8961
Deer Lodge County,Montana,30,023,9294
Fallon County,Montana,30,025,2861
Fergus County,Montana,30,027,11516
Flathead County,Montana,30,029,90317
Gallatin County,Montana,30,031,89146
Garfield County,Montana,30,033,1162
Glacier County,Montana,30,035,13329
Granite County,Montana,30,039,3055
Hill County,Montana,30,041,16092
Jefferson County,Montana,30,043,11281
Judith Basin County,Montana,30,045,2061
Lake County,Montana,30,047,28628
Lewis and Clark County,Montana,30,049,62597
Liberty County,Montana,30,051,2300
Lincoln County,Montana,30,053,19574
McCone County,Montana,30,055,1815
Madison County,Montana,30,057,7654
Meagher County,Montana,30,059,1900
Mineral County,Montana,30,061,4193
Missoula County,Montana,30,063,108431
Musselshell County,Montana,30,065,4426
Phillips County,Montana,30,071,4227
Pondera County,Montana,30,073,6165
Powder River County,Montana,30,075,1656
Powell County,Montana,30,077,7068
Prairie County,Montana,30,079,1093
Ravalli County,Montana,30,081,40199
Richland County,Montana,30,083,9669
Roosevelt County,Montana,30,085,10323
Rosebud County,Montana,30,087,9200
Sanders County,Montana,30,089,11421
Sheridan County,Montana,30,091,3426
Silver Bow County,Montana,30,093,33985
Stillwater County,Montana,30,095,9026
Sweet Grass County,Montana,30,097,3702
Teton County,Montana,30,099,6103
Toole County,Montana,30,101,5176
Valley County,Montana,30,105,7392
Wheatland County,Montana,30,107,2138
Wibaux County,Montana,30,109,964
Yellowstone County,Montana,30,111,146151
Park County,Montana,30,067,15704
Adams County,Nebraska,31,001,31181
Antelope County,Nebraska,31,003,6697
Boone County,Nebraska,31,011,5512
Box Butte County,Nebraska,31,013,11383
Boyd County,Nebraska,31,015,2095
Brown County,Nebraska,31,017,3153
Buffalo County,Nebraska,31,019,45842
Burt County,Nebraska,31,021,6901
Butler County,Nebraska,31,023,8360
Cass County,Nebraska,31,025,25230
Cedar County,Nebraska,31,027,8839
Chase County,Nebraska,31,029,3937
Cherry County,Nebraska,31,031,5750
Cheyenne County,Nebraska,31,033,10056
Clay County,Nebraska,31,035,6530
Colfax County,Nebraska,31,037,10322
Cuming County,Nebraska,31,039,9194
Custer County,Nebraska,31,041,10962
Dakota County,Nebraska,31,043,20802
Dawes County,Nebraska,31,045,9180
Dawson County,Nebraska,31,047,24261
Deuel County,Nebraska,31,049,1967
Dixon County,Nebraska,31,051,5996
Dodge County,Nebraska,31,053,36651
Douglas County,Nebraska,31,055,511739
Dundy County,Nebraska,31,057,1988
Fillmore County,Nebraska,31,059,5915
Franklin County,Nebraska,31,061,3201
Frontier County,Nebraska,31,063,2779
Furnas County,Nebraska,31,065,4927
Gage County,Nebraska,31,067,22423
Garden County,Nebraska,31,069,2013
Garfield County,Nebraska,31,071,2105
Gosper County,Nebraska,31,073,2046
Greeley County,Nebraska,31,077,2530
Hall County,Nebraska,31,079,57748
Hamilton County,Nebraska,31,081,9135
Harlan County,Nebraska,31,083,3439
Hitchcock County,Nebraska,31,087,2910
Holt County,Nebraska,31,089,10437
Howard County,Nebraska,31,093,6298
Jefferson County,Nebraska,31,095,7619
Johnson County,Nebraska,31,097,5200
Kearney County,Nebraska,31,099,6548
Keith County,Nebraska,31,101,8342
Kimball County,Nebraska,31,105,3794
Knox County,Nebraska,31,107,8707
Lancaster County,Nebraska,31,109,282931
Lincoln County,Nebraska,31,111,36199
Madison County,Nebraska,31,119,34618
Merrick County,Nebraska,31,121,7768
Morrill County,Nebraska,31,123,5052
Nance County,Nebraska,31,125,3742
Nemaha County,Nebraska,31,127,7243
Nuckolls County,Nebraska,31,129,4538
Otoe County,Nebraska,31,131,15751
Pawnee County,Nebraska,31,133,2752
Perkins County,Nebraska,31,135,2966
Phelps County,Nebraska,31,137,9190
Pierce County,Nebraska,31,139,7267
Platte County,Nebraska,31,141,31963
Polk County,Nebraska,31,143,5393
Red Willow County,Nebraska,31,145,11039
Richardson County,Nebraska,31,147,8396
Rock County,Nebraska,31,149,1601
Saline County,Nebraska,31,151,14170
Sarpy County,Nebraska,31,153,155874
Saunders County,Nebraska,31,155,20635
Scotts Bluff County,Nebraska,31,157,36729
Seward County,Nebraska,31,159,16639
Sheridan County,Nebraska,31,161,5488
Sherman County,Nebraska,31,163,3134
Sioux County,Nebraska,31,165,1336
Stanton County,Nebraska,31,167,6167
Thayer County,Nebraska,31,169,5231
Thurston County,Nebraska,31,173,6920
Valley County,Nebraska,31,175,4253
Washington County,Nebraska,31,177,20199
Wayne County,Nebraska,31,179,9530
Webster County,Nebraska,31,181,3802
York County,Nebraska,31,185,13804
Churchill County,Nevada,32,001,24904
Clark County,Nevada,32,003,1928695
Douglas County,Nevada,32,005,47058
Elko County,Nevada,32,007,48390
Eureka County,Nevada,32,011,1778
Humboldt County,Nevada,32,013,16249
Lander County,Nevada,32,015,5651
Lincoln County,Nevada,32,017,5177
Lyon County,Nevada,32,019,51937
Mineral County,Nevada,32,021,4760
Nye County,Nevada,32,023,44052
Pershing County,Nevada,32,027,6720
Storey County,Nevada,32,029,4011
Washoe County,Nevada,32,031,417855
White Pine County,Nevada,32,033,9884
Carson City,Nevada,32,510,55378
Belknap County,New Hampshire,33,001,60166
Carroll County,New Hampshire,33,003,47817
Cheshire County,New Hampshire,33,005,77301
Coos County,New Hampshire,33,007,33224
Grafton County,New Hampshire,33,009,88696
Hillsborough County,New Hampshire,33,011,400243
Merrimack County,New Hampshire,33,013,146785
Rockingham County,New Hampshire,33,015,295162
Strafford County,New Hampshire,33,017,122859
Sullivan County,New Hampshire,33,019,43658
Atlantic County,New Jersey,34,001,273674
Bergen County,New Jersey,34,003,900730
Burlington County,New Jersey,34,005,448095
Camden County,New Jersey,34,007,513582
Cape May County,New Jersey,34,009,97265
Cumberland County,New Jersey,34,011,156142
Essex County,New Jersey,34,013,781668
Gloucester County,New Jersey,34,015,287036
Hudson County,New Jersey,34,017,627589
Hunterdon County,New Jersey,34,019,128355
Mercer County,New Jersey,34,021,365318
Middlesex County,New Jersey,34,023,804299
Monmouth County,New Jersey,34,025,628920
Morris County,New Jersey,34,027,491307
Ocean County,New Jersey,34,029,572991
Passaic County,New Jersey,34,031,498009
Salem County,New Jersey,34,033,65984
Somerset County,New Jersey,34,035,321304
Sussex County,New Jersey,34,037,149589
Union County,New Jersey,34,039,532378
Warren County,New Jersey,34,041,108829
Bernalillo County,New Mexico,35,001,655306
Catron County,New Mexico,35,003,3687
Chaves County,New Mexico,35,005,64949
Colfax County,New Mexico,35,007,13762
Curry County,New Mexico,35,009,47453
De Baca County,New Mexico,35,011,2020
Dona Ana County,New Mexico,35,013,205637
Eddy County,New Mexico,35,015,53228
Grant County,New Mexico,35,017,29684
Guadalupe County,New Mexico,35,019,4684
Hidalgo County,New Mexico,35,023,4953
Lea County,New Mexico,35,025,63690
Lincoln County,New Mexico,35,027,20476
Los Alamos County,New Mexico,35,028,18040
Luna County,New Mexico,35,029,25250
McKinley County,New Mexico,35,031,71290
Mora County,New Mexico,35,033,4878
Otero County,New Mexico,35,035,63494
Quay County,New Mexico,35,037,9000
Rio Arriba County,New Mexico,35,039,40216
Roosevelt County,New Mexico,35,041,19622
Sandoval County,New Mexico,35,043,128280
San Juan County,New Mexico,35,045,128160
San Miguel County,New Mexico,35,047,29300
Santa Fe County,New Mexico,35,049,143053
Sierra County,New Mexico,35,051,11925
Socorro County,New Mexico,35,053,17926
Taos County,New Mexico,35,055,32720
Torrance County,New Mexico,35,057,16391
Union County,New Mexico,35,059,4433
Cibola County,New Mexico,35,006,27316
Valencia County,New Mexico,35,061,75640
Albany County,New York,36,001,303957
Allegany County,New York,36,003,48991
Bronx County,New York,36,005,1374593
Broome County,New York,36,007,200448
Cattaraugus County,New York,36,009,80478
Cayuga County,New York,36,011,80204
Chautauqua County,New York,36,013,135018
Chemung County,New York,36,015,88731
Chenango County,New York,36,017,50788
Clinton County,New York,36,019,82265
Columbia County,New York,36,021,63055
Cortland County,New York,36,023,49441
Delaware County,New York,36,025,48079
Dutchess County,New York,36,027,296842
Erie County,New York,36,029,919714
Essex County,New York,36,031,39357
Franklin County,New York,36,033,51711
Fulton County,New York,36,035,55456
Genesee County,New York,36,037,59966
Greene County,New York,36,039,49298
Hamilton County,New York,36,041,4870
Herkimer County,New York,36,043,64354
Jefferson County,New York,36,045,115941
Kings County,New York,36,047,2486119
Lewis County,New York,36,049,27037
Livingston County,New York,36,051,65387
Madison County,New York,36,053,73156
Monroe County,New York,36,055,742783
Montgomery County,New York,36,057,49985
Nassau County,New York,36,059,1332947
New York County,New York,36,061,1588257
Niagara County,New York,36,063,216036
Oneida County,New York,36,065,234549
Onondaga County,New York,36,067,464921
Ontario County,New York,36,069,107070
Orange County,New York,36,071,371833
Orleans County,New York,36,073,43011
Oswego County,New York,36,075,122206
Otsego County,New York,36,077,62380
Putnam County,New York,36,079,99662
Queens County,New York,36,081,2213977
Rensselaer County,New York,36,083,159053
Richmond County,New York,36,085,466034
Rockland County,New York,36,087,308682
Saint Lawrence County,New York,36,089,111809
Saratoga County,New York,36,091,218520
Schenectady County,New York,36,093,153935
Schoharie County,New York,36,095,32766
Schuyler County,New York,36,097,18490
Seneca County,New York,36,099,35306
Steuben County,New York,36,101,98837
Suffolk County,New York,36,103,1487177
Sullivan County,New York,36,105,77553
Tioga County,New York,36,107,51287
Tompkins County,New York,36,109,101033
Ulster County,New York,36,111,182710
Warren County,New York,36,113,65767
Washington County,New York,36,115,63174
Wayne County,New York,36,117,93628
Westchester County,New York,36,119,944249
Wyoming County,New York,36,121,42223
Yates County,New York,36,123,25342
Alamance County,North Carolina,37,001,149439
Alexander County,North Carolina,37,003,36964
Alleghany County,North Carolina,37,005,11106
Anson County,North Carolina,37,007,26788
Ashe County,North Carolina,37,009,26991
Avery County,North Carolina,37,011,17844
Beaufort County,North Carolina,37,013,47392
Bertie County,North Carolina,37,015,21082
Bladen County,North Carolina,37,017,34789
Brunswick County,North Carolina,37,019,105242
Buncombe County,North Carolina,37,021,236230
Burke County,North Carolina,37,023,90753
Cabarrus County,North Carolina,37,025,174730
Caldwell County,North Carolina,37,027,82464
Camden County,North Carolina,37,029,9858
Carteret County,North Carolina,37,031,65743
Caswell County,North Carolina,37,033,23734
Catawba County,North Carolina,37,035,153886
Chatham County,North Carolina,37,037,62506
Cherokee County,North Carolina,37,039,27380
Chowan County,North Carolina,37,041,14863
Clay County,North Carolina,37,043,10506
Cleveland County,North Carolina,37,045,97880
Columbus County,North Carolina,37,047,57264
Craven County,North Carolina,37,049,101576
Cumberland County,North Carolina,37,051,316478
Currituck County,North Carolina,37,053,23507
Dare County,North Carolina,37,055,33819
Davidson County,North Carolina,37,057,161724
Davie County,North Carolina,37,059,40985
Duplin County,North Carolina,37,061,57627
Durham County,North Carolina,37,063,263862
Edgecombe County,North Carolina,37,065,56232
Forsyth County,North Carolina,37,067,347567
Franklin County,North Carolina,37,069,59607
Gaston County,North Carolina,37,071,204788
Gates County,North Carolina,37,073,12103
Graham County,North Carolina,37,075,8752
Granville County,North Carolina,37,077,59032
Greene County,North Carolina,37,079,21323
Guilford County,North Carolina,37,081,483081
Halifax County,North Carolina,37,083,54988
Harnett County,North Carolina,37,085,112287
Haywood County,North Carolina,37,087,58836
Henderson County,North Carolina,37,089,105453
Hertford County,North Carolina,37,091,24469
Hoke County,North Carolina,37,093,45718
Hyde County,North Carolina,37,095,5763
Iredell County,North Carolina,37,097,157501
Jackson County,North Carolina,37,099,39574
Johnston County,North Carolina,37,101,165238
Jones County,North Carolina,37,103,10066
Lee County,North Carolina,37,105,56787
Lenoir County,North Carolina,37,107,59326
Lincoln County,North Carolina,37,109,77035
McDowell County,North Carolina,37,111,44825
Macon County,North Carolina,37,113,33719
Madison County,North Carolina,37,115,20661
Martin County,North Carolina,37,117,24375
Mecklenburg County,North Carolina,37,119,905277
Mitchell County,North Carolina,37,121,15631
Montgomery County,North Carolina,37,123,27673
Moore County,North Carolina,37,125,87216
Nash County,North Carolina,37,127,95182
New Hanover County,North Carolina,37,129,200336
Northampton County,North Carolina,37,131,22120
Onslow County,North Carolina,37,133,172917
Orange County,North Carolina,37,135,131856
Pamlico County,North Carolina,37,137,13114
Pasquotank County,North Carolina,37,139,40511
Pender County,North Carolina,37,141,51441
Perquimans County,North Carolina,37,143,13289
Person County,North Carolina,37,145,39218
Pitt County,North Carolina,37,147,165012
Polk County,North Carolina,37,149,20354
Randolph County,North Carolina,37,151,140916
Richmond County,North Carolina,37,153,46546
Robeson County,North Carolina,37,155,133033
Rockingham County,North Carolina,37,157,93393
Rowan County,North Carolina,37,159,137654
Rutherford County,North Carolina,37,161,67262
Sampson County,North Carolina,37,163,63161
Scotland County,North Carolina,37,165,36227
Stanly County,North Carolina,37,167,60394
Stokes County,North Carolina,37,169,47294
Surry County,North Carolina,37,171,73473
Swain County,North Carolina,37,173,13932
Transylvania County,North Carolina,37,175,32670
Tyrrell County,North Carolina,37,177,4379
Union County,North Carolina,37,179,196931
Vance County,North Carolina,37,181,45112
Wake County,North Carolina,37,183,879658
Warren County,North Carolina,37,185,20882
Washington County,North Carolina,37,187,13179
Watauga County,North Carolina,37,189,50421
Wayne County,North Carolina,37,191,121324
Wilkes County,North Carolina,37,193,69162
Wilson County,North Carolina,37,195,80351
Yadkin County,North Carolina,37,197,38232
Yancey County,North Carolina,37,199,17885
Adams County,North Dakota,38,001,2337
Barnes County,North Dakota,38,003,11048
Benson County,North Dakota,38,005,6665
Bottineau County,North Dakota,38,009,6412
Bowman County,North Dakota,38,011,3125
Burke County,North Dakota,38,013,1959
Burleigh County,North Dakota,38,015,80225
Cass County,North Dakota,38,017,147222
Cavalier County,North Dakota,38,019,3994
Dickey County,North Dakota,38,021,5319
Divide County,North Dakota,38,023,2058
Dunn County,North Dakota,38,025,3535
Eddy County,North Dakota,38,027,2426
Emmons County,North Dakota,38,029,3578
Foster County,North Dakota,38,031,3389
Golden Valley County,North Dakota,38,033,1576
Grand Forks County,North Dakota,38,035,66662
Grant County,North Dakota,38,037,2458
Griggs County,North Dakota,38,039,2408
Hettinger County,North Dakota,38,041,2495
Kidder County,North Dakota,38,043,2499
LaMoure County,North Dakota,38,045,4184
Logan County,North Dakota,38,047,1996
McHenry County,North Dakota,38,049,5400
McIntosh County,North Dakota,38,051,2857
McKenzie County,North Dakota,38,053,6262
McLean County,North Dakota,38,055,8923
Mercer County,North Dakota,38,057,8382
Morton County,North Dakota,38,059,27076
Mountrail County,North Dakota,38,061,7482
Nelson County,North Dakota,38,063,3141
Oliver County,North Dakota,38,065,1793
Pembina County,North Dakota,38,067,7440
Pierce County,North Dakota,38,069,4361
Ramsey County,North Dakota,38,071,11400
Ransom County,North Dakota,38,073,5559
Renville County,North Dakota,38,075,2440
Richland County,North Dakota,38,077,16382
Rolette County,North Dakota,38,079,13885
Sargent County,North Dakota,38,081,3909
Sheridan County,North Dakota,38,083,1271
Sioux County,North Dakota,38,085,4149
Stark County,North Dakota,38,089,23973
Steele County,North Dakota,38,091,1962
Stutsman County,North Dakota,38,093,20973
Towner County,North Dakota,38,095,2259
Traill County,North Dakota,38,097,8172
Walsh County,North Dakota,38,099,11196
Ward County,North Dakota,38,101,60667
Wells County,North Dakota,38,103,4242
Williams County,North Dakota,38,105,22046
Adams County,Ohio,39,001,28551
Allen County,Ohio,39,003,106468
Ashland County,Ohio,39,005,53331
Ashtabula County,Ohio,39,007,101676
Athens County,Ohio,39,009,64562
Auglaize County,Ohio,39,011,45986
Belmont County,Ohio,39,013,70346
Brown County,Ohio,39,015,44688
Butler County,Ohio,39,017,366167
Carroll County,Ohio,39,019,28913
Champaign County,Ohio,39,021,40092
Clark County,Ohio,39,023,138782
Clermont County,Ohio,39,025,196731
Clinton County,Ohio,39,027,42296
Columbiana County,Ohio,39,029,108198
Coshocton County,Ohio,39,031,36974
Crawford County,Ohio,39,033,43998
Cuyahoga County,Ohio,39,035,1285279
Darke County,Ohio,39,037,52907
Defiance County,Ohio,39,039,39066
Delaware County,Ohio,39,041,170541
Erie County,Ohio,39,043,77223
Fairfield County,Ohio,39,045,145167
Fayette County,Ohio,39,047,28955
Franklin County,Ohio,39,049,1153671
Fulton County,Ohio,39,051,42702
Gallia County,Ohio,39,053,30954
Geauga County,Ohio,39,055,93476
Greene County,Ohio,39,057,160940
Guernsey County,Ohio,39,059,40219
Hamilton County,Ohio,39,061,801223
Hancock County,Ohio,39,063,74847
Hardin County,Ohio,39,065,32127
Harrison County,Ohio,39,067,15864
Henry County,Ohio,39,069,28353
Highland County,Ohio,39,071,43631
Hocking County,Ohio,39,073,29400
Holmes County,Ohio,39,075,42264
Huron County,Ohio,39,077,59813
Jackson County,Ohio,39,079,33176
Jefferson County,Ohio,39,081,69672
Knox County,Ohio,39,083,60623
Lake County,Ohio,39,085,229745
Lawrence County,Ohio,39,087,62592
Licking County,Ohio,39,089,165110
Logan County,Ohio,39,091,45964
Lorain County,Ohio,39,093,300491
Lucas County,Ohio,39,095,442708
Madison County,Ohio,39,097,43151
Mahoning County,Ohio,39,099,240131
Marion County,Ohio,39,101,66503
Medina County,Ohio,39,103,171327
Meigs County,Ohio,39,105,23668
Mercer County,Ohio,39,107,40918
Miami County,Ohio,39,109,102487
Monroe County,Ohio,39,111,14709
Montgomery County,Ohio,39,113,537409
Morgan County,Ohio,39,115,15087
Morrow County,Ohio,39,117,34880
Muskingum County,Ohio,39,119,85997
Noble County,Ohio,39,121,14658
Ottawa County,Ohio,39,123,41508
Paulding County,Ohio,39,125,19615
Perry County,Ohio,39,127,36024
Pickaway County,Ohio,39,129,55509
Pike County,Ohio,39,131,28685
Portage County,Ohio,39,133,160713
Preble County,Ohio,39,135,42394
Putnam County,Ohio,39,137,34546
Richland County,Ohio,39,139,125241
Ross County,Ohio,39,141,77868
Sandusky County,Ohio,39,143,61088
Scioto County,Ohio,39,145,79189
Seneca County,Ohio,39,147,56901
Shelby County,Ohio,39,149,49389
Stark County,Ohio,39,151,376142
Summit County,Ohio,39,153,542169
Trumbull County,Ohio,39,155,211403
Tuscarawas County,Ohio,39,157,92561
Union County,Ohio,39,159,51539
Van Wert County,Ohio,39,161,28880
Vinton County,Ohio,39,163,13457
Warren County,Ohio,39,165,210662
Washington County,Ohio,39,167,61946
Wayne County,Ohio,39,169,114508
Williams County,Ohio,39,171,37985
Wood County,Ohio,39,173,125566
Wyandot County,Ohio,39,175,22661
Adair County,Oklahoma,40,001,22506
Alfalfa County,Oklahoma,40,003,5625
Atoka County,Oklahoma,40,005,14183
Beaver County,Oklahoma,40,007,5586
Beckham County,Oklahoma,40,009,22272
Blaine County,Oklahoma,40,011,11122
Bryan County,Oklahoma,40,013,41865
Caddo County,Oklahoma,40,015,29042
Canadian County,Oklahoma,40,017,113154
Carter County,Oklahoma,40,019,47326
Cherokee County,Oklahoma,40,021,46653
Choctaw County,Oklahoma,40,023,15186
Cimarron County,Oklahoma,40,025,2486
Cleveland County,Oklahoma,40,027,251643
Coal County,Oklahoma,40,029,5853
Comanche County,Oklahoma,40,031,121744
Cotton County,Oklahoma,40,033,6199
Craig County,Oklahoma,40,035,14989
Creek County,Oklahoma,40,037,69450
Custer County,Oklahoma,40,039,27144
Delaware County,Oklahoma,40,041,41295
Dewey County,Oklahoma,40,043,4773
Ellis County,Oklahoma,40,045,4071
Garfield County,Oklahoma,40,047,59680
Garvin County,Oklahoma,40,049,27498
Grady County,Oklahoma,40,051,52062
Grant County,Oklahoma,40,053,4569
Greer County,Oklahoma,40,055,6194
Harmon County,Oklahoma,40,057,2873
Harper County,Oklahoma,40,059,3641
Haskell County,Oklahoma,40,061,12677
Hughes County,Oklahoma,40,063,13686
Jackson County,Oklahoma,40,065,26311
Jefferson County,Oklahoma,40,067,6454
Johnston County,Oklahoma,40,069,10907
Kay County,Oklahoma,40,071,46458
Kingfisher County,Oklahoma,40,073,14928
Kiowa County,Oklahoma,40,075,9470
Latimer County,Oklahoma,40,077,11081
Le Flore County,Oklahoma,40,079,50106
Lincoln County,Oklahoma,40,081,33964
Logan County,Oklahoma,40,083,40863
Love County,Oklahoma,40,085,9343
McClain County,Oklahoma,40,087,33873
McCurtain County,Oklahoma,40,089,33121
McIntosh County,Oklahoma,40,091,20142
Major County,Oklahoma,40,093,7530
Marshall County,Oklahoma,40,095,15675
Mayes County,Oklahoma,40,097,41063
Murray County,Oklahoma,40,099,13313
Muskogee County,Oklahoma,40,101,70593
Noble County,Oklahoma,40,103,11533
Nowata County,Oklahoma,40,105,10660
Okfuskee County,Oklahoma,40,107,12132
Oklahoma County,Oklahoma,40,109,712491
Okmulgee County,Oklahoma,40,111,39766
Osage County,Oklahoma,40,113,47361
Ottawa County,Oklahoma,40,115,31975
Pawnee County,Oklahoma,40,117,16585
Payne County,Oklahoma,40,119,76291
Pittsburg County,Oklahoma,40,121,45562
Pontotoc County,Oklahoma,40,123,37102
Pottawatomie County,Oklahoma,40,125,69276
Pushmataha County,Oklahoma,40,127,11518
Roger Mills County,Oklahoma,40,129,3591
Rogers County,Oklahoma,40,131,86149
Seminole County,Oklahoma,40,133,25280
Sequoyah County,Oklahoma,40,135,42074
Stephens County,Oklahoma,40,137,44759
Texas County,Oklahoma,40,139,20218
Tillman County,Oklahoma,40,141,8092
Tulsa County,Oklahoma,40,143,596873
Wagoner County,Oklahoma,40,145,71792
Washington County,Oklahoma,40,147,50791
Washita County,Oklahoma,40,149,11601
Woods County,Oklahoma,40,151,8701
Woodward County,Oklahoma,40,153,20105
Baker County,Oregon,41,001,16126
Benton County,Oregon,41,003,84943
Clackamas County,Oregon,41,005,373832
Clatsop County,Oregon,41,007,36966
Columbia County,Oregon,41,009,49247
Coos County,Oregon,41,011,63108
Crook County,Oregon,41,013,21356
Curry County,Oregon,41,015,22373
Deschutes County,Oregon,41,017,157014
Douglas County,Oregon,41,019,107382
Gilliam County,Oregon,41,021,1873
Grant County,Oregon,41,023,7359
Harney County,Oregon,41,025,7383
Hood River County,Oregon,41,027,21962
Jackson County,Oregon,41,029,202178
Jefferson County,Oregon,41,031,21786
Josephine County,Oregon,41,033,82456
Klamath County,Oregon,41,035,66517
Lake County,Oregon,41,037,7906
Lane County,Oregon,41,039,349832
Lincoln County,Oregon,41,041,45933
Linn County,Oregon,41,043,115776
Malheur County,Oregon,41,045,31280
Marion County,Oregon,41,047,313020
Morrow County,Oregon,41,049,11107
Multnomah County,Oregon,41,051,724803
Polk County,Oregon,41,053,74734
Sherman County,Oregon,41,055,1908
Tillamook County,Oregon,41,057,25249
Umatilla County,Oregon,41,059,75344
Union County,Oregon,41,061,25573
Wallowa County,Oregon,41,063,6949
Wasco County,Oregon,41,065,24910
Washington County,Oregon,41,067,524275
Wheeler County,Oregon,41,069,1238
Yamhill County,Oregon,41,071,98293
Adams County,Pennsylvania,42,001,101137
Allegheny County,Pennsylvania,42,003,1223525
Armstrong County,Pennsylvania,42,005,69208
Beaver County,Pennsylvania,42,007,171027
Bedford County,Pennsylvania,42,009,49864
Berks County,Pennsylvania,42,011,409624
Blair County,Pennsylvania,42,013,127090
Bradford County,Pennsylvania,42,015,62522
Bucks County,Pennsylvania,42,017,624351
Butler County,Pennsylvania,42,019,183317
Cambria County,Pennsylvania,42,021,144489
Cameron County,Pennsylvania,42,023,5130
Carbon County,Pennsylvania,42,025,64974
Centre County,Pennsylvania,42,027,152689
Chester County,Pennsylvania,42,029,495651
Clarion County,Pennsylvania,42,031,40178
Clearfield County,Pennsylvania,42,033,81954
Clinton County,Pennsylvania,42,035,39015
Columbia County,Pennsylvania,42,037,67020
Crawford County,Pennsylvania,42,039,89058
Cumberland County,Pennsylvania,42,041,233726
Dauphin County,Pennsylvania,42,043,266576
Delaware County,Pennsylvania,42,045,557648
Elk County,Pennsylvania,42,047,32233
Erie County,Pennsylvania,42,049,279824
Fayette County,Pennsylvania,42,051,137803
Forest County,Pennsylvania,42,053,7600
Franklin County,Pennsylvania,42,055,148239
Fulton County,Pennsylvania,42,057,14858
Greene County,Pennsylvania,42,059,38895
Huntingdon County,Pennsylvania,42,061,45898
Indiana County,Pennsylvania,42,063,88997
Jefferson County,Pennsylvania,42,065,45173
Juniata County,Pennsylvania,42,067,24439
Lackawanna County,Pennsylvania,42,069,214057
Lancaster County,Pennsylvania,42,071,515817
Lawrence County,Pennsylvania,42,073,91341
Lebanon County,Pennsylvania,42,075,132550
Lehigh County,Pennsylvania,42,077,347197
Luzerne County,Pennsylvania,42,079,319897
Lycoming County,Pennsylvania,42,081,116335
McKean County,Pennsylvania,42,083,43642
Mercer County,Pennsylvania,42,085,116939
