County,State,mean_life_expectancy,State_FIPS,County_FIPS,disability_rate
Grayson County,Kentucky,73.5838497682571,21,085,19.4
Green County,Kentucky,75.4570922012452,21,087,26.3
Greenup County,Kentucky,74.4681629540952,21,089,20.6
Hancock County,Kentucky,76.1177280025307,21,091,17.3
Hardin County,Kentucky,76.8806055253,21,093,17.6
Harlan County,Kentucky,70.1829620056241,21,095,31.7
Harrison County,Kentucky,74.1150399694842,21,097,17.1
Hart County,Kentucky,74.5791272143676,21,099,22.1
Henderson County,Kentucky,75.7616232983059,21,101,21.2
Henry County,Kentucky,74.5853555446395,21,103,19.0
Hickman County,Kentucky,76.5400995829902,21,105,24.5
Hopkins County,Kentucky,74.1493582318301,21,107,18.0
Jackson County,Kentucky,72.6883737134089,21,109,28.4
Jefferson County,Kentucky,75.9273173117018,21,111,14.2
Jessamine County,Kentucky,77.1563208663896,21,113,14.8
Johnson County,Kentucky,72.3365503931861,21,115,26.6
Kenton County,Kentucky,76.027457636249,21,117,14.1
Knott County,Kentucky,71.8883326368934,21,119,32.5
Knox County,Kentucky,72.2549273620378,21,121,16.4
Larue County,Kentucky,75.1954631164458,21,123,20.5
Laurel County,Kentucky,74.5400362283307,21,125,18.9
Lawrence County,Kentucky,71.9197908196094,21,127,23.5
Lee County,Kentucky,70.8010155115667,21,129,31.5
Leslie County,Kentucky,70.097046370718,21,131,31.6
Letcher County,Kentucky,71.0668650787479,21,133,30.8
Lewis County,Kentucky,72.7980910954592,21,135,21.7
Lincoln County,Kentucky,74.3457437861024,21,137,19.5
Livingston County,Kentucky,74.7966975032034,21,139,23.2
Logan County,Kentucky,75.2742142663682,21,141,15.2
Lyon County,Kentucky,76.2882315873942,21,143,22.3
McCracken County,Kentucky,76.1029074008525,21,145,15.7
McCreary County,Kentucky,71.6521491407747,21,147,26.5
McLean County,Kentucky,74.7879177357449,21,149,17.8
Madison County,Kentucky,76.4862686844754,21,151,16.6
Magoffin County,Kentucky,71.8016031585428,21,153,31.1
Marion County,Kentucky,75.4190476941102,21,155,21.1
Marshall County,Kentucky,75.5619423111985,21,157,18.8
Martin County,Kentucky,71.9150578586274,21,159,30.3
Mason County,Kentucky,73.6452673834079,21,161,18.7
Meade County,Kentucky,76.3949805276996,21,163,18.3
Menifee County,Kentucky,73.4932060981181,21,165,22.4
Mercer County,Kentucky,74.7522019786251,21,167,18.7
Metcalfe County,Kentucky,74.0279855691165,21,169,23.9
Monroe County,Kentucky,73.0437160061953,21,171,23.1
Montgomery County,Kentucky,74.4194632855728,21,173,21.2
Morgan County,Kentucky,75.0902484538029,21,175,26.1
Muhlenberg County,Kentucky,74.5297861807797,21,177,23.1
Nelson County,Kentucky,76.1955704737683,21,179,18.5
Nicholas County,Kentucky,72.0776626870447,21,181,24.8
Ohio County,Kentucky,75.2091186525169,21,183,20.6
Oldham County,Kentucky,79.4442977996756,21,185,8.7
Owen County,Kentucky,75.030139647165,21,187,20.5
Owsley County,Kentucky,69.5005658766067,21,189,28.3
Pendleton County,Kentucky,73.9271950191437,21,191,18.5
Perry County,Kentucky,68.5950589524101,21,193,30.0
Pike County,Kentucky,72.2221028103304,21,195,27.1
Powell County,Kentucky,70.264774826219,21,197,23.4
Pulaski County,Kentucky,74.0869018121799,21,199,19.5
Robertson County,Kentucky,73.905956380369,21,201,14.9
Rockcastle County,Kentucky,73.6895742319247,21,203,24.6
Rowan County,Kentucky,75.0621615841078,21,205,18.2
Russell County,Kentucky,74.0583991272102,21,207,18.2
Scott County,Kentucky,77.0578608341765,21,209,12.7
Shelby County,Kentucky,78.1275978321145,21,211,14.9
Simpson County,Kentucky,74.7549531135287,21,213,12.4
Spencer County,Kentucky,77.5179289997228,21,215,13.9
Taylor County,Kentucky,75.3601859439393,21,217,20.8
Todd County,Kentucky,75.1614355160186,21,219,13.4
Trigg County,Kentucky,76.1255211762227,21,221,18.7
Trimble County,Kentucky,74.3218160641708,21,223,21.8
Union County,Kentucky,74.1560749971594,21,225,19.3
Warren County,Kentucky,77.0822746174413,21,227,15.0
Washington County,Kentucky,76.3213046835706,21,229,18.1
Wayne County,Kentucky,75.6760604360652,21,231,21.8
Webster County,Kentucky,74.1814020209668,21,233,23.0
Whitley County,Kentucky,71.2698456378294,21,235,21.1
Wolfe County,Kentucky,69.9579616611335,21,237,33.6
Woodford County,Kentucky,77.5663983847821,21,239,13.5
Acadia Parish,Louisiana,74.2374690765668,22,001,18.9
Allen Parish,Louisiana,75.3576300902955,22,003,19.3
Ascension Parish,Louisiana,78.5430133986351,22,005,12.6
Assumption Parish,Louisiana,76.4584262664778,22,007,21.1
Avoyelles Parish,Louisiana,73.5929946350685,22,009,19.5
Beauregard Parish,Louisiana,75.0118473629709,22,011,20.2
Bienville Parish,Louisiana,73.4658442982242,22,013,20.9
Bossier Parish,Louisiana,77.1737804421912,22,015,12.2
Caddo Parish,Louisiana,74.4343873610733,22,017,15.1
Calcasieu Parish,Louisiana,74.8138514704719,22,019,15.7
Caldwell Parish,Louisiana,73.5634620664361,22,021,13.8
Cameron Parish,Louisiana,78.7204496618899,22,023,14.6
Catahoula Parish,Louisiana,72.6069954756073,22,025,14.1
Claiborne Parish,Louisiana,75.2852998498214,22,027,17.8
Concordia Parish,Louisiana,73.084841039164,22,029,12.6
De Soto Parish,Louisiana,74.9813528797674,22,031,17.6
East Baton Rouge Parish,Louisiana,75.7265769602492,22,033,14.0
East Carroll Parish,Louisiana,71.4224446112501,22,035,15.7
East Feliciana Parish,Louisiana,72.7988506306731,22,037,14.5
Evangeline Parish,Louisiana,72.9739119809416,22,039,24.2
Franklin Parish,Louisiana,73.3810317158684,22,041,16.7
Grant Parish,Louisiana,74.5758455425704,22,043,18.4
Iberia Parish,Louisiana,74.4875079970132,22,045,16.4
Iberville Parish,Louisiana,75.0237865077097,22,047,20.2
Jackson Parish,Louisiana,75.2204600711673,22,049,23.9
Jefferson Parish,Louisiana,76.9306276729966,22,051,13.9
Jefferson Davis Parish,Louisiana,73.8250226169025,22,053,17.8
Lafayette Parish,Louisiana,78.1877088949019,22,055,11.9
Lafourche Parish,Louisiana,76.7169946489899,22,057,16.4
LaSalle Parish,Louisiana,74.4875865077699,22,059,15.0
Lincoln Parish,Louisiana,77.0013142033537,22,061,13.8
Livingston Parish,Louisiana,76.1361283280716,22,063,12.8
Madison Parish,Louisiana,71.8103239938965,22,065,14.0
Morehouse Parish,Louisiana,71.9408330936324,22,067,14.7
Natchitoches Parish,Louisiana,74.4221326167171,22,069,14.9
Orleans Parish,Louisiana,76.4125852798195,22,071,14.1
Ouachita Parish,Louisiana,74.7482899458105,22,073,12.9
Plaquemines Parish,Louisiana,77.3364475870756,22,075,12.0
Pointe Coupee Parish,Louisiana,75.3866478868885,22,077,24.0
Rapides Parish,Louisiana,74.0742227113822,22,079,16.5
Red River Parish,Louisiana,73.8080158274226,22,081,18.0
Richland Parish,Louisiana,73.7983852113173,22,083,14.4
Sabine Parish,Louisiana,75.0872074078413,22,085,15.6
Saint Bernard Parish,Louisiana,74.7634607561546,22,087,14.7
Saint Charles Parish,Louisiana,77.149914262291,22,089,11.8
Saint Helena Parish,Louisiana,74.4058903874749,22,091,21.9
Saint James Parish,Louisiana,76.6292949152734,22,093,14.8
Saint John the Baptist Parish,Louisiana,74.7420067398421,22,095,13.7
Saint Landry Parish,Louisiana,72.5582445918083,22,097,12.5
Saint Martin Parish,Louisiana,75.6582768988834,22,099,14.9
Saint Mary Parish,Louisiana,74.6979387069236,22,101,17.1
Saint Tammany Parish,Louisiana,77.9891917561906,22,103,13.9
Tangipahoa Parish,Louisiana,74.4883905166465,22,105,20.0
Tensas Parish,Louisiana,74.1408449806299,22,107,10.8
Terrebonne Parish,Louisiana,75.3890657009195,22,109,16.6
Union Parish,Louisiana,75.0191779391603,22,111,16.0
Vermilion Parish,Louisiana,76.4859398348319,22,113,16.8
Vernon Parish,Louisiana,74.7631474932933,22,115,17.2
Washington Parish,Louisiana,72.1892319345592,22,117,23.0
Webster Parish,Louisiana,73.7800215682793,22,119,16.0
West Baton Rouge Parish,Louisiana,76.6957666107993,22,121,14.6
West Carroll Parish,Louisiana,74.4128112692759,22,123,14.0
West Feliciana Parish,Louisiana,77.1267269093979,22,125,13.2
Winn Parish,Louisiana,74.6263324594822,22,127,20.2
Androscoggin County,Maine,77.227413111427,23,001,16.4
Aroostook County,Maine,78.1097563691301,23,003,22.6
Cumberland County,Maine,80.1269192895858,23,005,11.4
Franklin County,Maine,78.1992406369323,23,007,16.1
Hancock County,Maine,79.2214452180516,23,009,15.2
Kennebec County,Maine,78.118426949513,23,011,16.5
Knox County,Maine,78.9067530119704,23,013,15.2
Lincoln County,Maine,79.6327859115047,23,015,16.8
Oxford County,Maine,77.687485818222,23,017,18.5
Penobscot County,Maine,77.6836135152514,23,019,18.6
Piscataquis County,Maine,76.7401908226944,23,021,26.9
Sagadahoc County,Maine,79.9634726523186,23,023,11.9
Somerset County,Maine,76.7150131594163,23,025,20.9
Waldo County,Maine,78.6679062892601,23,027,16.9
Washington County,Maine,76.2553626192194,23,029,21.6
York County,Maine,79.249393425846,23,031,14.6
Allegany County,Maryland,76.5733661716232,24,001,18.5
Anne Arundel County,Maryland,79.285879052322,24,003,10.5
Baltimore County,Maryland,78.1976372950174,24,005,11.7
Calvert County,Maryland,79.4406240599686,24,009,10.8
Caroline County,Maryland,76.2510708306,24,011,14.8
Carroll County,Maryland,78.7894074095404,24,013,11.2
Cecil County,Maryland,76.1014669674896,24,015,13.5
Charles County,Maryland,78.7360523938115,24,017,8.9
Dorchester County,Maryland,76.6446117697355,24,019,17.5
Frederick County,Maryland,80.3050710677469,24,021,11.0
Garrett County,Maryland,78.1458922842715,24,023,16.5
Harford County,Maryland,78.9733536224377,24,025,11.4
Howard County,Maryland,82.8881415166647,24,027,7.6
Kent County,Maryland,78.6585393937502,24,029,14.1
Queen Anne's County,Maryland,79.6333018735887,24,035,10.6
Saint Mary's County,Maryland,78.7722485044626,24,037,12.5
Somerset County,Maryland,76.4275810931578,24,039,14.6
Talbot County,Maryland,80.7854328358166,24,041,13.8
Washington County,Maryland,77.2200820578121,24,043,15.8
Wicomico County,Maryland,76.6534156211281,24,045,11.5
Worcester County,Maryland,79.1655050208269,24,047,15.1
Baltimore City,Maryland,72.8687197114292,24,510,15.1
Montgomery County,Maryland,82.0147655356268,24,031,8.0
Prince George's County,Maryland,82.0147655356268,24,033,9.4
Barnstable County,Massachusetts,79.5486728985916,25,001,13.2
Berkshire County,Massachusetts,79.1041860504237,25,003,15.7
Bristol County,Massachusetts,78.7193899375905,25,005,14.2
Dukes County,Massachusetts,81.643896736778,25,007,8.5
Essex County,Massachusetts,80.1300489010008,25,009,11.9
Franklin County,Massachusetts,79.9226364698462,25,011,15.1
Hampden County,Massachusetts,78.2325719750552,25,013,15.9
Hampshire County,Massachusetts,81.0089269155899,25,015,10.8
Middlesex County,Massachusetts,82.0668290655506,25,017,9.2
Nantucket County,Massachusetts,82.3003221048563,25,019,9.4
Norfolk County,Massachusetts,81.5339176413057,25,021,9.7
Plymouth County,Massachusetts,79.6071071992218,25,023,11.2
Suffolk County,Massachusetts,81.2416550572911,25,025,12.3
Worcester County,Massachusetts,79.2814452151284,25,027,12.0
Alcona County,Michigan,77.0691991239645,26,001,23.3
Alger County,Michigan,78.7603619478094,26,003,17.3
Allegan County,Michigan,78.894665702009,26,005,10.3
Alpena County,Michigan,77.6187307361867,26,007,18.3
Antrim County,Michigan,79.9994351847678,26,009,15.8
Arenac County,Michigan,76.3175540289312,26,011,21.0
Baraga County,Michigan,77.0117475627134,26,013,17.3
Barry County,Michigan,79.3436878908859,26,015,12.3
Bay County,Michigan,77.1714701597205,26,017,15.8
Benzie County,Michigan,79.5992770915506,26,019,16.1
Berrien County,Michigan,77.7339539307769,26,021,14.8
Branch County,Michigan,77.0664552805353,26,023,14.3
Calhoun County,Michigan,76.056633033506,26,025,15.8
Cass County,Michigan,78.2963001777212,26,027,17.9
Charlevoix County,Michigan,79.8186811304017,26,029,14.3
Cheboygan County,Michigan,78.7858021538692,26,031,19.5
Chippewa County,Michigan,78.694562787545,26,033,18.3
Clare County,Michigan,75.4157973607698,26,035,23.2
Clinton County,Michigan,80.9216592959128,26,037,12.5
Crawford County,Michigan,77.2695653620009,26,039,21.0
Delta County,Michigan,79.0072265381637,26,041,18.2
Dickinson County,Michigan,79.3473706466935,26,043,18.3
Eaton County,Michigan,79.2837461094022,26,045,16.0
Emmet County,Michigan,79.6421709492206,26,047,12.9
Genesee County,Michigan,75.626078257634,26,049,16.7
Gladwin County,Michigan,76.9433168407872,26,051,21.2
Gogebic County,Michigan,78.6121848476206,26,053,15.2
Grand Traverse County,Michigan,80.3434411314672,26,055,12.5
Gratiot County,Michigan,77.6426277600528,26,057,15.1
Hillsdale County,Michigan,77.6821400058596,26,059,15.0
Houghton County,Michigan,78.604903121109,26,061,11.8
Huron County,Michigan,77.4515430906488,26,063,16.4
Ingham County,Michigan,78.636528956864,26,065,13.2
Ionia County,Michigan,78.5023786321523,26,067,12.0
Iosco County,Michigan,76.1177608769928,26,069,22.6
Iron County,Michigan,77.9476301017222,26,071,17.2
Isabella County,Michigan,79.0462920518984,26,073,13.4
Jackson County,Michigan,77.0967569063161,26,075,15.5
Kalamazoo County,Michigan,79.1600576383418,26,077,13.0
Kalkaska County,Michigan,76.342931424073,26,079,18.3
Kent County,Michigan,79.9446255509638,26,081,11.6
Keweenaw County,Michigan,80.8377451599661,26,083,16.0
Lake County,Michigan,77.0541048596169,26,085,25.8
Lapeer County,Michigan,77.8583352911001,26,087,14.3
Leelanau County,Michigan,82.7034325971356,26,089,12.5
Lenawee County,Michigan,77.9168633781759,26,091,15.7
Livingston County,Michigan,80.6165994367722,26,093,10.4
Luce County,Michigan,78.326860911928,26,095,22.0
Mackinac County,Michigan,78.360192923389,26,097,17.8
Macomb County,Michigan,78.0593814957107,26,099,14.0
Manistee County,Michigan,78.1900177845994,26,101,18.3
Marquette County,Michigan,78.8421280009727,26,103,14.3
Mason County,Michigan,78.6304480545121,26,105,16.4
Mecosta County,Michigan,78.6813392937907,26,107,15.4
Menominee County,Michigan,78.9645942151638,26,109,18.3
Midland County,Michigan,80.4348250351918,26,111,13.6
Missaukee County,Michigan,77.8509403301605,26,113,18.7
Monroe County,Michigan,77.8634366774627,26,115,13.7
Montcalm County,Michigan,77.7294728848199,26,117,17.8
Montmorency County,Michigan,76.4919101690427,26,119,24.2
Muskegon County,Michigan,77.3048950618502,26,121,15.6
Newaygo County,Michigan,77.905681702111,26,123,18.7
Oakland County,Michigan,80.3798217581484,26,125,11.7
Oceana County,Michigan,78.7667167960829,26,127,17.3
Ogemaw County,Michigan,75.6007539782959,26,129,23.3
Ontonagon County,Michigan,77.6831272375274,26,131,18.8
Osceola County,Michigan,78.1020584445681,26,133,18.2
Oscoda County,Michigan,75.8666627474416,26,135,23.3
Otsego County,Michigan,78.2468411985439,26,137,18.0
Ottawa County,Michigan,81.7148713062141,26,139,10.2
Presque Isle County,Michigan,78.5195570450235,26,141,19.8
Roscommon County,Michigan,76.1226933474852,26,143,26.3
Saginaw County,Michigan,77.2851802894665,26,145,16.6
Saint Clair County,Michigan,76.9828914105264,26,147,16.9
Saint Joseph County,Michigan,76.813028927478,26,149,15.4
Sanilac County,Michigan,77.3812717171641,26,151,17.8
Schoolcraft County,Michigan,78.2651941315955,26,153,21.7
Shiawassee County,Michigan,77.4614164622758,26,155,15.4
Tuscola County,Michigan,77.3147356172333,26,157,18.9
Van Buren County,Michigan,77.6534597937289,26,159,15.0
Washtenaw County,Michigan,81.3998711630113,26,161,9.1
Wayne County,Michigan,75.5000925695811,26,163,16.0
Wexford County,Michigan,77.4788120573319,26,165,15.9
Aitkin County,Minnesota,79.3819179644346,27,001,17.9
Anoka County,Minnesota,81.313111085142,27,003,10.0
Becker County,Minnesota,78.3246966140611,27,005,13.4
Beltrami County,Minnesota,77.9032358456491,27,007,13.5
Benton County,Minnesota,78.8619981562179,27,009,12.8
Big Stone County,Minnesota,78.8069360955783,27,011,15.6
Blue Earth County,Minnesota,80.6519352811996,27,013,9.6
Brown County,Minnesota,80.4619727460311,27,015,10.4
Carlton County,Minnesota,77.9957042956978,27,017,12.7
Carver County,Minnesota,82.9977085207469,27,019,6.7
Cass County,Minnesota,78.1900827062469,27,021,15.5
Chippewa County,Minnesota,79.4200808710373,27,023,13.6
Chisago County,Minnesota,79.8506298983601,27,025,11.9
Clay County,Minnesota,79.8149193595331,27,027,9.9
Clearwater County,Minnesota,77.6833527993794,27,029,16.8
Cook County,Minnesota,82.2622552509565,27,031,13.6
Cottonwood County,Minnesota,80.4691634879952,27,033,14.4
Crow Wing County,Minnesota,79.5739418269045,27,035,14.1
Dakota County,Minnesota,82.0202734612844,27,037,8.8
Dodge County,Minnesota,80.7248748822447,27,039,8.7
Douglas County,Minnesota,80.2750501094144,27,041,12.6
Faribault County,Minnesota,79.3235724110447,27,043,12.5
Fillmore County,Minnesota,80.6622253755882,27,045,11.3
Freeborn County,Minnesota,79.9116289501036,27,047,13.8
Goodhue County,Minnesota,79.9814700281075,27,049,10.7
Grant County,Minnesota,79.7064041473706,27,051,14.1
Hennepin County,Minnesota,81.0170979948535,27,053,9.9
Houston County,Minnesota,81.3893862379693,27,055,11.3
Hubbard County,Minnesota,80.3438279859062,27,057,15.3
Isanti County,Minnesota,79.8036583105671,27,059,13.1
Itasca County,Minnesota,78.7594873838595,27,061,15.5
Jackson County,Minnesota,81.4774994465767,27,063,10.8
Kanabec County,Minnesota,79.6252202919309,27,065,18.0
Kandiyohi County,Minnesota,81.0073693934424,27,067,11.9
Kittson County,Minnesota,78.7817874518373,27,069,11.5
Koochiching County,Minnesota,78.7246173495266,27,071,16.9
Lac qui Parle County,Minnesota,81.1794367994487,27,073,14.9
Lake County,Minnesota,79.9002038858574,27,075,14.2
Lake of the Woods County,Minnesota,79.2614951768869,27,077,10.7
Le Sueur County,Minnesota,80.7820846426342,27,079,10.8
Lincoln County,Minnesota,79.9180883839327,27,081,13.1
Lyon County,Minnesota,80.3156162357185,27,083,9.8
McLeod County,Minnesota,80.6660720281777,27,085,11.8
Mahnomen County,Minnesota,74.7913752484458,27,087,15.0
Marshall County,Minnesota,82.0219182070012,27,089,12.3
Martin County,Minnesota,79.987306468813,27,091,14.1
Meeker County,Minnesota,80.3525136575782,27,093,11.2
Mille Lacs County,Minnesota,77.1998662896121,27,095,15.4
Morrison County,Minnesota,79.7817225781162,27,097,12.5
Mower County,Minnesota,80.6379844831105,27,099,12.5
Murray County,Minnesota,81.1737515272519,27,101,12.9
Nicollet County,Minnesota,81.6619543934781,27,103,12.0
Nobles County,Minnesota,81.2719944871068,27,105,12.6
Norman County,Minnesota,77.288731287978,27,107,12.2
Olmsted County,Minnesota,82.2465359582144,27,109,10.1
Otter Tail County,Minnesota,80.1269578485788,27,111,13.1
Pennington County,Minnesota,79.7535208000427,27,113,12.1
Pine County,Minnesota,79.0016613989854,27,115,17.4
Pipestone County,Minnesota,80.0193086044139,27,117,14.1
Polk County,Minnesota,78.3194715986002,27,119,13.4
Pope County,Minnesota,80.3827486024967,27,121,13.9
Ramsey County,Minnesota,79.7405478878912,27,123,11.6
Red Lake County,Minnesota,80.2298552216301,27,125,12.9
Redwood County,Minnesota,79.5061579029792,27,127,10.9
Renville County,Minnesota,78.8669987649515,27,129,10.2
Rice County,Minnesota,80.7271453612786,27,131,9.6
Rock County,Minnesota,79.3657396643018,27,133,11.3
Roseau County,Minnesota,79.7735188178275,27,135,10.9
Saint Louis County,Minnesota,78.9419745444364,27,137,14.4
Scott County,Minnesota,82.1138518596865,27,139,7.5
Sherburne County,Minnesota,80.383357109802,27,141,8.8
Sibley County,Minnesota,80.811647795401,27,143,10.6
Stearns County,Minnesota,82.0378353425759,27,145,10.6
Steele County,Minnesota,81.2648824524746,27,147,11.3
Stevens County,Minnesota,81.8955563723248,27,149,11.0
Swift County,Minnesota,80.0810067562889,27,151,13.9
Todd County,Minnesota,81.2856461700635,27,153,14.2
Traverse County,Minnesota,79.0114302419786,27,155,17.5
Wabasha County,Minnesota,81.9371847107821,27,157,12.8
Wadena County,Minnesota,76.678064778703,27,159,17.3
Waseca County,Minnesota,80.6621443693572,27,161,11.3
Washington County,Minnesota,81.9860917323612,27,163,9.1
Watonwan County,Minnesota,80.0533143536912,27,165,13.2
Wilkin County,Minnesota,78.7357422586337,27,167,14.7
Winona County,Minnesota,80.621359566591,27,169,11.5
Wright County,Minnesota,80.9521738087073,27,171,9.3
Yellow Medicine County,Minnesota,80.0686995853892,27,173,13.3
Adams County,Mississippi,73.3521855674145,28,001,16.6
Alcorn County,Mississippi,73.4465808381494,28,003,21.2
Amite County,Mississippi,75.677615229504,28,005,19.4
Attala County,Mississippi,72.8976995776746,28,007,22.2
Benton County,Mississippi,73.5061717492102,28,009,18.5
Bolivar County,Mississippi,71.2291505689041,28,011,19.4
Calhoun County,Mississippi,74.2502106503749,28,013,22.2
Carroll County,Mississippi,76.2378612146671,28,015,19.5
Chickasaw County,Mississippi,74.6820919742072,28,017,16.5
Choctaw County,Mississippi,75.5357947601327,28,019,25.9
Claiborne County,Mississippi,72.502953698135,28,021,14.6
Clarke County,Mississippi,73.507716745289,28,023,23.0
Clay County,Mississippi,74.9542167222987,28,025,11.1
Coahoma County,Mississippi,70.2929874356822,28,027,14.2
Copiah County,Mississippi,74.0881933320771,28,029,14.4
Covington County,Mississippi,72.5691130907379,28,031,19.3
DeSoto County,Mississippi,76.8315711788465,28,033,11.7
Forrest County,Mississippi,73.779146940636,28,035,21.2
Franklin County,Mississippi,74.3576038085538,28,037,16.0
George County,Mississippi,72.4213936806822,28,039,20.9
Greene County,Mississippi,74.6061714582396,28,041,20.1
Grenada County,Mississippi,71.5093752343559,28,043,20.3
Hancock County,Mississippi,76.4972943927165,28,045,19.3
Harrison County,Mississippi,74.6454415455631,28,047,15.7
Hinds County,Mississippi,74.9893911701427,28,049,12.2
Holmes County,Mississippi,71.1283306190524,28,051,17.0
Humphreys County,Mississippi,71.9890871858874,28,053,20.9
Issaquena County,Mississippi,73.6658212759949,28,055,23.3
Itawamba County,Mississippi,73.8065413968054,28,057,19.8
Jackson County,Mississippi,75.4706646344949,28,059,17.3
Jasper County,Mississippi,74.5699718175102,28,061,18.3
Jefferson County,Mississippi,72.7275799981937,28,063,11.9
Jefferson Davis County,Mississippi,72.8732348178508,28,065,18.5
Jones County,Mississippi,74.6084227676166,28,067,16.9
Kemper County,Mississippi,76.1637086437793,28,069,20.0
Lafayette County,Mississippi,77.6720011589246,28,071,11.2
Lamar County,Mississippi,78.5912219001376,28,073,15.1
Lauderdale County,Mississippi,74.3193500164016,28,075,18.9
Lawrence County,Mississippi,73.2815006125277,28,077,14.7
Leake County,Mississippi,74.0608986827989,28,079,22.6
Lee County,Mississippi,74.4938147794221,28,081,15.8
Leflore County,Mississippi,71.1834809846635,28,083,10.4
Lincoln County,Mississippi,73.5991198599848,28,085,15.6
Lowndes County,Mississippi,74.9891942982254,28,087,12.8
Madison County,Mississippi,75.7135149129389,28,089,9.6
Marion County,Mississippi,72.1925228361844,28,091,20.2
Marshall County,Mississippi,73.5668138245491,28,093,14.0
Monroe County,Mississippi,75.1250132253396,28,095,15.5
Montgomery County,Mississippi,73.2545460337497,28,097,24.2
Neshoba County,Mississippi,70.9493261832816,28,099,21.2
Newton County,Mississippi,73.5445042556815,28,101,19.9
Noxubee County,Mississippi,74.4811921596975,28,103,20.6
Oktibbeha County,Mississippi,77.6858249286776,28,105,11.7
Panola County,Mississippi,72.6940608295925,28,107,18.5
Pearl River County,Mississippi,74.1107457917608,28,109,19.5
Perry County,Mississippi,73.9896090963586,28,111,26.5
Pike County,Mississippi,72.0041953877977,28,113,17.1
Pontotoc County,Mississippi,76.2528640447928,28,115,19.7
Prentiss County,Mississippi,74.1872303810698,28,117,22.0
Quitman County,Mississippi,70.3893361300963,28,119,17.3
Rankin County,Mississippi,78.5855701663119,28,121,12.8
Scott County,Mississippi,73.9607933287277,28,123,23.0
Sharkey County,Mississippi,72.0266428382192,28,125,21.4
Simpson County,Mississippi,73.6884246534355,28,127,18.2
Smith County,Mississippi,75.1538555839073,28,129,18.2
Stone County,Mississippi,73.8969525249043,28,131,18.2
Sunflower County,Mississippi,70.8718876871986,28,133,14.7
Tallahatchie County,Mississippi,73.1858797676349,28,135,16.2
Tate County,Mississippi,74.7031254584882,28,137,15.0
Tippah County,Mississippi,73.4033231284254,28,139,19.6
Tishomingo County,Mississippi,72.6176646819544,28,141,22.3
Tunica County,Mississippi,70.7933367715836,28,143,12.5
Union County,Mississippi,75.3567663148144,28,145,19.4
Walthall County,Mississippi,73.7932254076213,28,147,19.9
Warren County,Mississippi,73.9071609124928,28,149,16.1
Washington County,Mississippi,71.0140893977,28,151,19.7
Wayne County,Mississippi,75.0178284245057,28,153,22.1
Webster County,Mississippi,72.5603139772298,28,155,21.9
Wilkinson County,Mississippi,71.7965023887393,28,157,24.2
Winston County,Mississippi,74.2982584482341,28,159,20.0
Yalobusha County,Mississippi,72.4507184878946,28,161,16.7
Yazoo County,Mississippi,73.3737395541052,28,163,22.4
Adair County,Missouri,77.6195409372396,29,001,12.3
Andrew County,Missouri,78.9814105385543,29,003,14.2
Atchison County,Missouri,77.6590997510426,29,005,18.6
Audrain County,Missouri,76.3262168374703,29,007,15.8
Barry County,Missouri,75.7930627590171,29,009,18.1
Barton County,Missouri,77.129635766826,29,011,17.8
Bates County,Missouri,76.1973832842447,29,013,16.6
Benton County,Missouri,76.0608918456723,29,015,25.1
Bollinger County,Missouri,76.227506761191,29,017,23.2
Boone County,Missouri,79.7974715420295,29,019,11.2
Buchanan County,Missouri,76.4545516360264,29,021,15.9
Butler County,Missouri,73.4459180787145,29,023,24.8
Caldwell County,Missouri,77.158436217391,29,025,17.4
Callaway County,Missouri,77.3768629928399,29,027,15.0
Camden County,Missouri,79.1077716675111,29,029,19.3
Cape Girardeau County,Missouri,77.7568174251743,29,031,13.6
Carroll County,Missouri,76.6243259464188,29,033,16.5
Carter County,Missouri,73.7986327297241,29,035,25.8
Cass County,Missouri,78.6090649531424,29,037,13.4
Cedar County,Missouri,75.2847976463689,29,039,21.3
Chariton County,Missouri,78.9518905003235,29,041,17.6
Christian County,Missouri,79.1736056011551,29,043,13.5
Clark County,Missouri,76.975092718626,29,045,14.4
Clay County,Missouri,79.4418714248477,29,047,12.0
Clinton County,Missouri,76.4083445794934,29,049,13.2
Cole County,Missouri,78.98878903648,29,051,11.6
Cooper County,Missouri,77.6469272182346,29,053,16.5
Crawford County,Missouri,74.8183178511854,29,055,22.4
Dade County,Missouri,75.8065282049663,29,057,18.5
Dallas County,Missouri,75.8970642404141,29,059,21.8
Daviess County,Missouri,77.5786053643932,29,061,14.9
DeKalb County,Missouri,78.4421285504596,29,063,16.5
Dent County,Missouri,75.8167934404493,29,065,22.5
Douglas County,Missouri,76.3350851589642,29,067,21.2
Dunklin County,Missouri,71.9686702609457,29,069,22.6
Franklin County,Missouri,76.7704365322309,29,071,13.7
Gasconade County,Missouri,76.7338178260298,29,073,17.8
Gentry County,Missouri,77.3867564273687,29,075,16.7
Greene County,Missouri,77.113505234041,29,077,14.8
Grundy County,Missouri,77.2758231559925,29,079,16.2
Harrison County,Missouri,77.7067963839547,29,081,18.0
Henry County,Missouri,75.3139833990146,29,083,20.6
Hickory County,Missouri,76.5068162824632,29,085,24.6
Holt County,Missouri,79.0746666322744,29,087,17.5
Howard County,Missouri,78.0624291935799,29,089,16.6
Howell County,Missouri,74.9287477704159,29,091,21.7
Iron County,Missouri,73.0483024264621,29,093,24.9
Jackson County,Missouri,77.2532136378977,29,095,13.3
